"country","indicator","year_date","year","value"
"Costa Rica","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"Costa Rica","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"Costa Rica","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Dominican Republic","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Dominican Republic","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Dominican Republic","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Dominican Republic","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Dominican Republic","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Dominican Republic","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Dominican Republic","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Dominican Republic","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Dominican Republic","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Dominican Republic","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Dominican Republic","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Dominican Republic","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Dominican Republic","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Dominican Republic","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Dominican Republic","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Dominican Republic","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Dominican Republic","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Dominican Republic","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Dominican Republic","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Dominican Republic","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Dominican Republic","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
"Dominican Republic","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"Dominican Republic","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"Dominican Republic","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Ecuador","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990","136.1"
"Ecuador","Observed Primary Balance (%GDP)","2006-01-01T00:00:00.000","2006","1.7644"
"Ecuador","Observed Overall Balance (%GDP)","2006-01-01T00:00:00.000","2006","-0.247833"
"El Salvador","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"El Salvador","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991","-2.6548699999999998"
"El Salvador","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991","-5.2155899999999997"
"El Salvador","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"El Salvador","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"El Salvador","Observed Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993","-1.5494399999999999"
"El Salvador","Observed Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993","-3.53993"
"El Salvador","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"El Salvador","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"El Salvador","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"El Salvador","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"El Salvador","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"El Salvador","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"El Salvador","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"El Salvador","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"El Salvador","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"El Salvador","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"El Salvador","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"El Salvador","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"El Salvador","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"El Salvador","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"El Salvador","Observed Overall Balance (%GDP)","2007-01-01T00:00:00.000","2007","-1.32057"
"El Salvador","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"El Salvador","Observed Primary Balance (%GDP)","2008-01-01T00:00:00.000","2008","0.24403900000000001"
"El Salvador","Observed Overall Balance (%GDP)","2008-01-01T00:00:00.000","2008","-2.1328900000000002"
"El Salvador","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"El Salvador","Observed Primary Balance (%GDP)","2009-01-01T00:00:00.000","2009","-2.67218"
"El Salvador","Observed Overall Balance (%GDP)","2009-01-01T00:00:00.000","2009","-5.1793199999999997"
"El Salvador","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"El Salvador","Structural Commodity Price Index","2010-01-01T00:00:00.000","2010",
"El Salvador","Observed Primary Balance (%GDP)","2011-01-01T00:00:00.000","2011","-1.9184099999999999"
"El Salvador","Observed Overall Balance (%GDP)","2011-01-01T00:00:00.000","2011","-4.1134000000000004"
"El Salvador","Structural Commodity Price Index","2011-01-01T00:00:00.000","2011",
"El Salvador","Structural Commodity Price Index","2012-01-01T00:00:00.000","2012",
"El Salvador","Structural Commodity Price Index","2013-01-01T00:00:00.000","2013",
"Guatemala","Observed Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Guatemala","Structural Primary Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Guatemala","Observed Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Guatemala","Structural Overall Balance (%GDP)","1990-01-01T00:00:00.000","1990",
"Guatemala","Structural Commodity Price Index","1990-01-01T00:00:00.000","1990",
"Guatemala","Observed Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Guatemala","Structural Primary Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Guatemala","Observed Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Guatemala","Structural Overall Balance (%GDP)","1991-01-01T00:00:00.000","1991",
"Guatemala","Structural Commodity Price Index","1991-01-01T00:00:00.000","1991",
"Guatemala","Observed Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Guatemala","Structural Primary Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Guatemala","Observed Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Guatemala","Structural Overall Balance (%GDP)","1992-01-01T00:00:00.000","1992",
"Guatemala","Structural Commodity Price Index","1992-01-01T00:00:00.000","1992",
"Guatemala","Observed Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Guatemala","Structural Primary Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Guatemala","Observed Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Guatemala","Structural Overall Balance (%GDP)","1993-01-01T00:00:00.000","1993",
"Guatemala","Structural Commodity Price Index","1993-01-01T00:00:00.000","1993",
"Guatemala","Observed Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Guatemala","Structural Primary Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Guatemala","Observed Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Guatemala","Structural Overall Balance (%GDP)","1994-01-01T00:00:00.000","1994",
"Guatemala","Structural Commodity Price Index","1994-01-01T00:00:00.000","1994",
"Guatemala","Structural Commodity Price Index","1995-01-01T00:00:00.000","1995",
"Guatemala","Structural Commodity Price Index","1996-01-01T00:00:00.000","1996",
"Guatemala","Observed Primary Balance (%GDP)","1997-01-01T00:00:00.000","1997","-1.00118"
"Guatemala","Structural Commodity Price Index","1997-01-01T00:00:00.000","1997",
"Guatemala","Observed Primary Balance (%GDP)","1998-01-01T00:00:00.000","1998","-1.2334400000000001"
"Guatemala","Observed Overall Balance (%GDP)","1998-01-01T00:00:00.000","1998","-2.4501499999999998"
"Guatemala","Structural Commodity Price Index","1998-01-01T00:00:00.000","1998",
"Guatemala","Structural Commodity Price Index","1999-01-01T00:00:00.000","1999",
"Guatemala","Structural Commodity Price Index","2000-01-01T00:00:00.000","2000",
"Guatemala","Structural Commodity Price Index","2001-01-01T00:00:00.000","2001",
"Guatemala","Observed Primary Balance (%GDP)","2002-01-01T00:00:00.000","2002","0.30752299999999999"
"Guatemala","Observed Overall Balance (%GDP)","2002-01-01T00:00:00.000","2002","-1.0889800000000001"
"Guatemala","Structural Commodity Price Index","2002-01-01T00:00:00.000","2002",
"Guatemala","Observed Primary Balance (%GDP)","2003-01-01T00:00:00.000","2003","-1.29759"
"Guatemala","Observed Overall Balance (%GDP)","2003-01-01T00:00:00.000","2003","-2.59972"
"Guatemala","Structural Commodity Price Index","2003-01-01T00:00:00.000","2003",
"Guatemala","Observed Primary Balance (%GDP)","2004-01-01T00:00:00.000","2004","0.27368100000000001"
"Guatemala","Observed Overall Balance (%GDP)","2004-01-01T00:00:00.000","2004","-1.0922400000000001"
"Guatemala","Structural Commodity Price Index","2004-01-01T00:00:00.000","2004",
"Guatemala","Observed Primary Balance (%GDP)","2005-01-01T00:00:00.000","2005","-0.32277400000000001"
"Guatemala","Observed Overall Balance (%GDP)","2005-01-01T00:00:00.000","2005","-1.7300500000000001"
"Guatemala","Structural Commodity Price Index","2005-01-01T00:00:00.000","2005",
"Guatemala","Observed Primary Balance (%GDP)","2006-01-01T00:00:00.000","2006","-0.56074900000000005"
"Guatemala","Observed Overall Balance (%GDP)","2006-01-01T00:00:00.000","2006","-1.9454"
"Guatemala","Structural Commodity Price Index","2006-01-01T00:00:00.000","2006",
"Guatemala","Observed Primary Balance (%GDP)","2007-01-01T00:00:00.000","2007","0.045803999999999997"
"Guatemala","Observed Overall Balance (%GDP)","2007-01-01T00:00:00.000","2007","-1.4408700000000001"
"Guatemala","Structural Commodity Price Index","2007-01-01T00:00:00.000","2007",
"Guatemala","Structural Commodity Price Index","2008-01-01T00:00:00.000","2008",
"Guatemala","Structural Commodity Price Index","2009-01-01T00:00:00.000","2009",
"Guatemala","Observed Primary Balance (%GDP)","2010-01-01T00:00:00.000","2010","-1.8075000000000001"
"Guatemala","Observed Overall Balance (%GDP)","2010-01-01T00:00:00.000","2010","-3.2904499999999999"
