"region","region_acro_bid","region_2","pais_extendido","extended_country","pais_acronimo","anio","anio2","ronda","var_descripcion","var_description","tipo_variable","var_type","var_categoria","var_category","var_subcategoria","var_subcategory","cobertura_geografica","rango_edad","age_range","genero","gender","zona_geografica","geographical_zone","nivel_educativo","educational_level","tam_de_firma","firm_size","quintil_ingreso_laboral","labor_income_quintile","quintil_ingreso_total","total_income_quintile","fuente_datos_original","institucion_ejecutora","institucion_ejecutora_acronimo","non_average","valor"
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0","338099"
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 25 a 64 años","25 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 65 años y más","65 years old and above","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Educación alta [14 años y más de escolaridad]","High education [14 years and more of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Educación baja [0-8 años de escolaridad]","Low education [0-8 years of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Educación media [9-13 años de escolaridad]","Medium education [9-13 years of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Total","Total","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0","353993"
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Rural","Rural","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Urbana","Urban","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 24 años","15 to 24 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 29 años","15 to 29 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0","208105"
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 25 a 64 años","25 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 65 años y más","65 years old and above","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Educación alta [14 años y más de escolaridad]","High education [14 years and more of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Educación baja [0-8 años de escolaridad]","Low education [0-8 years of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Educación media [9-13 años de escolaridad]","Medium education [9-13 years of schooling]","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Rural","Rural","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Urbana","Urban","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Total","Total","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0","216870"
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 1","Labor income quintile 1","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Quintil de ingreso total 1","Total income quintile 1","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 1","Labor income quintile 1","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 1","Labor income quintile 1","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 2","Labor income quintile 2","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Quintil de ingreso total 2","Total income quintile 2","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 2","Labor income quintile 2","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 2","Labor income quintile 2","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2008","2008","m11_m12","Personas de 65 o más años que trabajan y reciben pensión (en niveles)","Population aged 65 and over who work and receive a pension benefits","niveles, #","levels, #","Seguridad social","Social security","Pensionistas","Pensioners","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","Mediana","Medium","Todos","All","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 3","Labor income quintile 3","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Quintil de ingreso total 3","Total income quintile 3","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 3","Labor income quintile 3","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 3","Labor income quintile 3","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 4","Labor income quintile 4","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Quintil de ingreso total 4","Total income quintile 4","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 4","Labor income quintile 4","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 4","Labor income quintile 4","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 5","Labor income quintile 5","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Total","Total","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Todos","All","Quintil de ingreso total 5","Total income quintile 5","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Hombre","Men","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 5","Labor income quintile 5","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
"ALC","CAN","CAN","Bolivia","Bolivia","BOL","2005","2005","m11_m12","Ocupados con antigüedad menor o igual a 1 año que son asalariados (en niveles)","Employed workers with 1 year or less of tenure who are salaried workers","niveles, #","levels, #","Empleo","Employment","Antiguedad en el empleo","Employment tenure","Nacional","Edad 15 a 64 años","15 to 64 years old","Mujer","Women","Total","Total","Todos los niveles de escolaridad","All levels of schooling","No aplica","Do not apply","Quintil de ingreso laboral 5","Labor income quintile 5","Todos","All","Encuesta Continua de Hogares","Instituto Nacional de Estadística","INE","0",
