"country_id","country","country_es","parent1name","parent1name_es","parent2name","parent2name_es","parent3name","parent3name_es","parent4name","parent4name_es","ind_id","description","description_es","code","comm_id","category","unit","year","value","commoditie","commoditie_es","unitusd","valueusd","graph_order"
"SR","SURINAME","SURINAM","Budgetary Transfers","Transferencias presupuestarias","NULL","NULL","NULL","NULL","NULL","NULL","13","Budgetary Transfers","Transferencias presupuestarias","BT","31","2","SRDmn","2014","0","Poultry Meat","Carne de pollo","USDmn","0","130"
"SR","SURINAME","SURINAM","Budgetary Transfers","Transferencias presupuestarias","Transfers to Producers from Taxpayers","Transferencias a los productores de los contribuyentes","NULL","NULL","NULL","NULL","14","Transfers to Producers from Taxpayers","Transferencias a los productores de los contribuyentes","TPT","4","2","SRDmn","2013","0","Beef and Veal","Carne vacuna","USDmn","0","140"
"NI","NICARAGUA","NICARAGUA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2010","-7.8896398","Group or Not Commodities","Grupo o no producto","%","-7.8896398","1"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2012","23.5831101","Group or Not Commodities","Grupo o no producto","%","23.5831101","1"
"SR","SURINAME","SURINAM","Producer Single Commodity Transfers (PSCT)","Transferencias al Productor de un Producto Individual (TPPI)","Payments Based on Input Use","Pagos basados en el uso de insumos","NULL","NULL","NULL","NULL","27","Payments Based on Input Use","Pagos basados en el uso de insumos","PI","56","3","SRDmn","2012","0","Cassava","Yuca","USDmn","0","70"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2011","-24.5817367","Group or Not Commodities","Grupo o no producto","%","-24.5817367","1"
"JM","JAMAICA","JAMAICA","Market Price Differential (MPD)","Diferencial de Precio de Mercado (DPM)","NULL","NULL","NULL","NULL","NULL","NULL","8","Market Price Differential (MPD)","Diferencial de Precio de Mercado (DPM)","MPD","6","2","JMD/t","2008","6237.64","Bananas","Banano","USD/t","85.5408886","80"
"SR","SURINAME","SURINAM","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2008","3.7700105","Group or Not Commodities","Grupo o no producto","%","3.7700105","1"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2010","-25.7483281","Group or Not Commodities","Grupo o no producto","%","-25.7483281","1"
"NI","NICARAGUA","NICARAGUA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2009","-13.7659587","Group or Not Commodities","Grupo o no producto","%","-13.7659587","1"
"JM","JAMAICA","JAMAICA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2014","32.7031537","Group or Not Commodities","Grupo o no producto","%","32.7031537","1"
"GY","GUYANA","GUYANA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2013","-8.3505742","Group or Not Commodities","Grupo o no producto","%","-8.3505742","1"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage General Services Support Estimate (GSSEP)","Estimado de Apoyo en Servicios Generales en Porcentaje (EASGP)","NULL","NULL","NULL","NULL","NULL","NULL","122","Percentage General Services Support Estimate (GSSEP)","Estimado de Apoyo en Servicios Generales en Porcentaje (EASGP)","GSSEP","0","1","%","2012","40.42238","Group or Not Commodities","Grupo o no producto","%","40.42238","1"
"BZ","BELIZE","BELICE","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2013","16.8200526","Group or Not Commodities","Grupo o no producto","%","16.8200526","1"
"NI","NICARAGUA","NICARAGUA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2009","16.1379299","Group or Not Commodities","Grupo o no producto","%","16.1379299","1"
"SR","SURINAME","SURINAM","Payments Based on Input Use","Pagos basados en el uso de insumos","On-farm Services","Servicios en finca","NULL","NULL","NULL","NULL","30","On-farm Services","Servicios en finca","PIS","20","3","SRDmn","2009","0","Milk","Leche","USDmn","0","100"
"HN","HONDURAS","HONDURAS","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2011","16.1880179","Group or Not Commodities","Grupo o no producto","%","16.1880179","1"
"GY","GUYANA","GUYANA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2012","-15.4220555","Group or Not Commodities","Grupo o no producto","%","-15.4220555","1"
"GY","GUYANA","GUYANA","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","2","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","PP","31","2","GYD/t","2012","512190","Poultry Meat","Carne de pollo","USD/t","2504.6","20"
"JM","JAMAICA","JAMAICA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2006","-34.5728608","Group or Not Commodities","Grupo o no producto","%","-34.5728608","1"
"GY","GUYANA","GUYANA","Producer Support Estimate (PSE)","Estimado de Apoyo al Productor (EAP)","Payments Based on Input Use","Pagos basados en el uso de insumos","NULL","NULL","NULL","NULL","108","Payments Based on Input Use","Pagos basados en el uso de insumos","PI","0","1","GYDmn","2010","1263.57","Group or Not Commodities","Grupo o no producto","USDmn","6.2091716","70"
"NI","NICARAGUA","NICARAGUA","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","5","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","CP","26","2","NIO/t","2009","60661.17","Pigmeat","Carne de cerdo","USD/t","2988.24","50"
"JM","JAMAICA","JAMAICA","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","2","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","PP","31","2","JMD/t","2013","247938.67","Poultry Meat","Carne de pollo","USD/t","2460.44","20"
"JM","JAMAICA","JAMAICA","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2007","-35.6624903","Group or Not Commodities","Grupo o no producto","%","-35.6624903","1"
"SR","SURINAME","SURINAM","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","5","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","CP","24","2","SRD/t","2006","2050","Oranges","Naranja","USD/t","737.4100719","50"
"JM","JAMAICA","JAMAICA","Value of Consumption (at farm gate)","Valor de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","6","Value of Consumption (at farm gate)","Valor de consumo (a nivel de finca)","VC","26","2","JMDmn","2013","3360.33","Pigmeat","Carne de cerdo","USDmn","33.3465713","30"
"JM","JAMAICA","JAMAICA","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","2","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","PP","26","2","JMD/t","2011","407740","Pigmeat","Carne de cerdo","USD/t","4736.76","20"
"SR","SURINAME","SURINAM","Producer Single Commodity Transfers (PSCT)","Transferencias al Productor de un Producto Individual (TPPI)","Payments Based on Input Use","Pagos basados en el uso de insumos","NULL","NULL","NULL","NULL","27","Payments Based on Input Use","Pagos basados en el uso de insumos","PI","6","3","SRDmn","2007","0","Bananas","Banano","USDmn","0","70"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2015","-17.4205915","Group or Not Commodities","Grupo o no producto","%","-17.4205915","1"
"JM","JAMAICA","JAMAICA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2011","36.3904028","Group or Not Commodities","Grupo o no producto","%","36.3904028","1"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2014","30.363903","Group or Not Commodities","Grupo o no producto","%","30.363903","1"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2014","-16.5182458","Group or Not Commodities","Grupo o no producto","%","-16.5182458","1"
"SR","SURINAME","SURINAM","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","5","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","CP","4","2","SRD/t","2014","21000","Beef and Veal","Carne vacuna","USD/t","6363.64","50"
"SR","SURINAME","SURINAM","Budgetary Transfers","Transferencias presupuestarias","NULL","NULL","NULL","NULL","NULL","NULL","13","Budgetary Transfers","Transferencias presupuestarias","BT","13","2","SRDmn","2007","0","Eggs","Huevo","USDmn","0","130"
"JM","JAMAICA","JAMAICA","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","2","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","PP","24","2","JMD/t","2007","10826.67","Oranges","Naranja","USD/t","156.7718892","20"
"SR","SURINAME","SURINAM","Consumer Nominal Protection Coefficient (consumer NPC)","Coeficiente de Protección Nominal del consumidor (CPN del consumidor)","NULL","NULL","NULL","NULL","NULL","NULL","22","Consumer Nominal Protection Coefficient (consumer NPC)","Coeficiente de Protección Nominal del consumidor (CPN del consumidor)","CNPC","20","2","ratio","2009","1.9722325","Milk","Leche","ratio","1.9722325","220"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2012","-14.5287093","Group or Not Commodities","Grupo o no producto","%","-14.5287093","1"
"BZ","BELIZE","BELICE","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2012","-20.1588584","Group or Not Commodities","Grupo o no producto","%","-20.1588584","1"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2013","-20.5954577","Group or Not Commodities","Grupo o no producto","%","-20.5954577","1"
"JM","JAMAICA","JAMAICA","Total Support Estimate (TSE)","Estimado de Apoyo Total (EAT)","NULL","NULL","NULL","NULL","NULL","NULL","141","Total Support Estimate (TSE)","Estimado de Apoyo Total (EAT)","TSE","0","1","JMDmn","2010","33952.18","Group or Not Commodities","Grupo o no producto","USDmn","388.5577531","250"
"SR","SURINAME","SURINAM","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","5","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","CP","4","2","SRD/t","2009","10500","Beef and Veal","Carne vacuna","USD/t","3776.98","50"
"JM","JAMAICA","JAMAICA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2010","34.2074849","Group or Not Commodities","Grupo o no producto","%","34.2074849","1"
"BZ","BELIZE","BELICE","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2014","6.8868245","Group or Not Commodities","Grupo o no producto","%","6.8868245","1"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2011","-5.6094143","Group or Not Commodities","Grupo o no producto","%","-5.6094143","1"
"SR","SURINAME","SURINAM","Reference Price (at farm gate)","Precio de referencia (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","7","Reference Price (at farm gate)","Precio de referencia (a nivel de finca)","RP","13","2","SRD/t","2006","2335.36","Eggs","Huevo","USD/t","840.058111","70"
"SR","SURINAME","SURINAM","Budgetary Transfers","Transferencias presupuestarias","NULL","NULL","NULL","NULL","NULL","NULL","13","Budgetary Transfers","Transferencias presupuestarias","BT","31","2","SRDmn","2009","0","Poultry Meat","Carne de pollo","USDmn","0","130"
"BZ","BELIZE","BELICE","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2011","14.9114902","Group or Not Commodities","Grupo o no producto","%","14.9114902","1"
"NI","NICARAGUA","NICARAGUA","Producer Support Estimate (PSE)","Estimado de Apoyo al Productor (EAP)","NULL","NULL","NULL","NULL","NULL","NULL","104","Producer Support Estimate (PSE)","Estimado de Apoyo al Productor (EAP)","PSE","0","1","NIOmn","2010","3680.11","Group or Not Commodities","Grupo o no producto","USDmn","171.9677556","50"
"NI","NICARAGUA","NICARAGUA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2010","8.7160855","Group or Not Commodities","Grupo o no producto","%","8.7160855","1"
"SR","SURINAME","SURINAM","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","5","Consumption Price (at farm gate)","Precio de consumo (a nivel de finca)","CP","56","2","SRD/t","2009","1650","Cassava","Yuca","USD/t","593.5251799","50"
"SR","SURINAME","SURINAM","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2011","-3.1344839","Group or Not Commodities","Grupo o no producto","%","-3.1344839","1"
"HN","HONDURAS","HONDURAS","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","2","Producer Price (at farm gate)","Precio al productor (a nivel de finca)","PP","26","2","HNL/t","2011","71453.84","Pigmeat","Carne de cerdo","USD/t","3750.86","20"
"JM","JAMAICA","JAMAICA","Consumer Single Commodity Transfers (CSCT)","Transferencias al Consumidor de un Producto Individual (TCPI)","NULL","NULL","NULL","NULL","NULL","NULL","21","Consumer Single Commodity Transfers (CSCT)","Transferencias al Consumidor de un Producto Individual (TCPI)","CSCT","31","2","JMDmn","2011","-19093.55","Poultry Meat","Carne de pollo","USDmn","-221.8116957","210"
"TT","TRINIDAD AND TOBAGO","TRINIDAD Y TOBAGO","Percentage General Services Support Estimate (GSSEP)","Estimado de Apoyo en Servicios Generales en Porcentaje (EASGP)","NULL","NULL","NULL","NULL","NULL","NULL","122","Percentage General Services Support Estimate (GSSEP)","Estimado de Apoyo en Servicios Generales en Porcentaje (EASGP)","GSSEP","0","1","%","2014","35.408984","Group or Not Commodities","Grupo o no producto","%","35.408984","1"
"SR","SURINAME","SURINAM","Consumer Single Commodity Transfers (CSCT)","Transferencias al Consumidor de un Producto Individual (TCPI)","NULL","NULL","NULL","NULL","NULL","NULL","21","Consumer Single Commodity Transfers (CSCT)","Transferencias al Consumidor de un Producto Individual (TCPI)","CSCT","6","2","SRDmn","2009","0","Bananas","Banano","USDmn","0","210"
"GY","GUYANA","GUYANA","Reference Price (at farm gate)","Precio de referencia (a nivel de finca)","NULL","NULL","NULL","NULL","NULL","NULL","7","Reference Price (at farm gate)","Precio de referencia (a nivel de finca)","RP","31","2","GYD/t","2011","259676.7","Poultry Meat","Carne de pollo","USD/t","1274.49","70"
"SR","SURINAME","SURINAM","Market Price Support (MPS)","Apoyo al Precio de Mercado","NULL","NULL","NULL","NULL","NULL","NULL","17","Market Price Support (MPS)","Apoyo al Precio de Mercado (APM)","MPS","4","2","SRDmn","2007","6.3516906","Beef and Veal","Carne vacuna","USDmn","2.2847808","70"
"JM","JAMAICA","JAMAICA","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2006","34.2946738","Group or Not Commodities","Grupo o no producto","%","34.2946738","1"
"SR","SURINAME","SURINAM","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","NULL","NULL","NULL","NULL","NULL","NULL","120","Percentage Producer Support Estimate (PSEP)","Estimado de Apoyo al Productor en Porcentaje (EAPP)","PSEP","0","1","%","2014","7.3457552","Group or Not Commodities","Grupo o no producto","%","7.3457552","1"
"SR","SURINAME","SURINAM","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","NULL","NULL","NULL","NULL","NULL","NULL","139","Percentage Consumer Support Estimate (CSEP)","Estimado de Apoyo al Consumidor en Porcentaje (EACP)","CSEP","0","1","%","2008","-16.2217418","Group or Not Commodities","Grupo o no producto","%","-16.2217418","1"
