"category","title","egle_program","date"
"Air","Additional Technical Information for Welding Operations (https://www.deq.state.mi.us/aps/downloads/permits/c-p/Welding.pdf)","Permit To Install","2009"
"Air","Additional Technical Information for Woodworking Operations (https://www.deq.state.mi.us/aps/downloads/permits/c-p/Woodwork.pdf)","Permit To Install","2009"
"Materials Management","Aerosol Can Drum Top Recycling (Puncturing) Guide (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Hazardous-Waste/Aerosol-Can-Recycling-System.pdf)","Hazardous Waste","2019"
"Air","Air Permits for Small Surface Coating Operations (https://www.michigan.gov/documents/deq/deq-ess-caap-factsheet-surfacecoating_209039_7.pdf)","Permit To Install","2007"
"Air","Air Quality Requirements For Hospitals (https://www.michigan.gov/documents/deq/deq-oppca-hospital-guidance_297833_7.pdf)","Air Compliance",
"Water","Algae: A Naturally-Occurring Phenomena (https://www.michigan.gov/documents/deq/deq-oea-nop-algae_378413_7.pdf)","Inland Lakes and Streams",
"Materials Management","Alphabetical Listing of Michigan-Based Medical Waste Disposal Services (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Medical-Waste/disposal-services.pdf)","Medical Waste","2019"
"Water","Anaerobic Digesters - Part 31 Permitting and CAFOs FAQ (https://www.michigan.gov/documents/egle/Anaerobic-Digesters-Part31-CAFO-NPDES-Permit_737110_7.pdf)","Permitting","2021"
"Air","Annual Heat Input Calculation Guide (https://www.michigan.gov/documents/deq/Annual_Heat_Input_Calculation_Guide_463663_7.pdf)","Air Compliance","2014"
"Materials Management","Antifreeze (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/draft/deq-ead-tas-antifrez.pdf)","Hazardous Waste","2008"
"Air","Applicability Criteria for Coating Lines Emitting up to 10 Tons per Year of VOCs (https://www.michigan.gov/documents/deq/deq-aqd-pti-coating_applicability_spec_cond_356405_7.pdf)","Permit To Install","2006"
"Water","Applying for Seismic Exploration under General Permit Q (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/Wetlands/Applying-for-Seismic-Survey-Activities-Under-Gerneral-Permit-Category-Q.pdf)",,"2015"
"Water","Aquatic Nuisance Control: Identifying and Protecting Drinking Water Wells Fact Sheet (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/ANC/water-well-id-protect.pdf)","Aquatic Nuisance Control","2021"
"Water","Aquatic Plants of Michigan (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/WRD/ANC/common-aquatic-plants-michigan.pdf)","Aquatic Nuisance Control","2021"
"Drinking Water","Arsenic in Well Water (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/DWEHD/Water-Well-Construction/Arsenic-in-Well-Water.pdf)","Noncommunity Water Supply","2017"
"Drinking Water","Asset Management Guidance for Water Systems (https://www.michigan.gov/documents/deq/deq-ess-mfs-formsguidance-DWassetmngmntguide_426744_7.pdf)","Grants and Loans","2013"
"Materials Management","Auto Recycling and Metal Processing Waste Quick Look Guide (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Regulatory-Assistance/Guidebooks/Waste-Quick-Guide-Auto-Salvage-Scrap-Metal.pdf)","Hazardous Waste","2017"
"Water","Bacteria: A Naturally Occurring Phenomena (https://www.michigan.gov/documents/deq/deq-oea-nop-bacteria_378414_7.pdf)","Inland Lakes and Streams","2016"
"Remediation/Redevelopment","BEA Guide (https://www.michigan.gov/documents/deq/deq-rrd-BEA-BEACitizensGuide_357377_7.pdf)",,"2015"
"Water","Beach Sanding and Fills for Swim Areas on Inland Lakes (https://www.michigan.gov/documents/deq/WRD_WLSU_Swim_Fills_Beach_Sanding_Handout_April_2018_FINAL_621107_7.pdf)","Inland Lakes and Streams","2018"
"Materials Management","Beneficial Use Matrix (https://www.michigan.gov/documents/deq/DEQ-OWMRP-SW-Beneficial_Use_Matrix_478591_7.pdf)","Solid Waste","2014"
"Drinking Water","Benton Harbor Drinking Water Lead Testing Status Summary (https://www.michigan.gov/documents/egle/Benton-Harbor-Water-Status_737420_7.pdf)","Drinking Water","2021"
"Materials Management","Biofuel Residues and Waste FAQs (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/biofuelwaste.pdf)","Hazardous Waste","2008"
"Water","Biosolids and PFAS: Quick Facts for Farmers and Landowners (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/Biosolids/biosolids-pfas-facts-landowners-farmers.pdf)","biosolids","2022"
"Water","Biosolids Annual Report (https://www.michigan.gov/documents/egle/wrd-biosolids-annual-report-help_700392_7.pdf)","Biosolids","2020"
"Water","Biosolids DMR Step By Step Guide to Submittal (https://www.michigan.gov/documents/egle/wrd-biosolids-annual-dmr-help_700390_7.pdf)","Biosolids","2020"
"Remediation/Redevelopment","Brownfield Grant and Loan Fact Sheet and Contact Information (https://www.michigan.gov/documents/deq/deq-rrd-BRWN-factsheetcontactmap_348474_7.pdf)","Brownfield Grants and Loans","2016"
"Air","Burning Trash is Dangerous (https://www.michigan.gov/documents/deq/deq-ess-caap-micampfirecard_312506_7.pdf)","Open Burning",
"Materials Management","Burning Used Oil (https://www.michigan.gov/documents/deq/deq-ess-p2tas-burningusedoil_190423_7.pdf)","Hazardous Waste","2006"
"Water","Byrozoan Colonies: A Naturally-Occurring Phenomena (https://www.michigan.gov/documents/deq/deq-oea-cau-bryozoan_415027_7.pdf)","Inland Lakes and Streams",
"Compliance Assistance","Cannabis and the Environment Frequently Asked Questions (https://www.michigan.gov/documents/egle/egle-tou-Cannabis-FAQ_710218_7.pdf)",,"2020"
"Water","Carpet Cleaning Wastewater (https://www.michigan.gov/documents/deq/deq-ess-p2cas-carpetcleaningguidance_182345_7.pdf)","Wastewater","2006"
"Water","Catch Basin Best Management Practices (https://www.michigan.gov/documents/deq/deq-wb-nps-cab_250605_7.pdf)","NonPoint Source",
"Water; Materials Management","Catch Basin Cleaning Activities Guidance (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/WRD/Storm-Water-Municipal/catchbasin-cleaning-guidance.pdf)","Storm water; Hazardous waste","2021"
"Materials Management","Certified End-User List (https://www.michigan.gov/documents/deq/deq-whm-stsw-stp-end-user-list_238306_7.pdf)","Solid Waste - Scrap Tires","2014"
"Materials Management","Check Your Tire Pressure (https://www.michigan.gov/documents/deq/deq-whm-stsw-CheckYourTirePressurePoster_441639_7.pdf)","Pollution Prevention/Sustainability","2014"
"Water","Chloride and Sulfate Implementation Plan (https://www.michigan.gov/documents/egle/wrd-npdes-chloride-sulfate-plan_704508_7.pdf)",,"2021"
"Water","Chloride and Sulfate Water Quality Values EGLE Response to Public Comments on the Draft Plan (https://www.michigan.gov/documents/egle/wrd-npdes-chloride-sulfate-public-comments-response_715713_7.pdf)","NPDES Permits","2021"
"Drinking Water","Chromium Groundwater Investigation Allegan Twp FAQ (https://www.michigan.gov/documents/deq/deq-faq-AlleganResponse_604483_7.pdf)","Noncommunity Water Supply","2017"
"Remediation/Redevelopment","Citizens Guide:  What you Need to Know if you Own or Purchase Property with Environmental Contamination (https://www.michigan.gov/documents/deq/deq-rrd-Part201CitizensGuide_247033_7.pdf)","Part 201","2019"
"Air","Clean Air Lawn Care (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/AQD/State-Implementation-Plan/non-attainment/Ozone/clean-air-lawn-care.pdf)","Air - Compliance","2006"
"Water","Combined Sewer Overflow Illustration (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/CSO-SSO/what-you-need-to-know.pdf#page=3)","Wastewater","2017"
"Materials Management","Common Scrap Tire Violations (https://www.michigan.gov/documents/deq/deq-tou-wmrpd-CommonScrapTireViolations_640874_7.pdf)","Solid Waste - Scrap Tires","2018"
"Water","Community Car Wash (https://www.michigan.gov/documents/deq/wrd-nps-charity-car-washes_459714_7.pdf)","Wastewater",
"Water","Completing an NPDES Permit Application in MiWaters - Guidance for Aquaculture Facilities (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/NPDES/aquaculture-facility-guidance.pdf)","NPDES Permits","2020"
"Water","Compliance Tips for Lagoon Facilities (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/WRD/NPDES/Lagoon-Facilities-Compliance-Tips.pdf)","Wastewater","2021"
"Materials Management","Compost Volume Tracker (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Compost/Volume-Tracker-pdf.pdf)","Solid Waste","2021"
"Materials Management","Composting Facilities FAQs and Answers (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Compost/Facilities-FAQ.pdf)","Solid Waste","2016"
"Materials Management","Concrete Grinding Slurry Exemption (https://www.michigan.gov/documents/deq/deq-whmd-swp-Exemption-ConcreteGrindingSlurry_247537_7.pdf)","Solid Waste",
"Drinking Water","Construction Activity Could Affect Your Drinking Water (https://www.michigan.gov/documents/deq/deq-odwma-water-cdwu-reduce-lead-construction_524541_7.pdf)","Drinking Water","2019"
"Water","Construction Barrier (https://www.michigan.gov/documents/deq/deq-wb-nps-cob_250609_7.pdf)","Storm Water","2014"
"Materials Management","Contingency Plan and Emergency Procedures for Large Quantity Generators (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Hazardous-Waste/contingency-plan-emergency-procedures.pdf)","Hazardous Waste","2021"
"Materials Management","County Solid Wase Designated Planning Agencies (DPAs) (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Solid-Waste/Planning/County-Solid-Waste-DPA-2021.pdf)",,"2021"
"Materials Management","County Solid Waste and Materials Management Planning 101 (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Solid-Waste/Planning/SW-Materials-Management-Planning-101.pdf)","Solid Waste and Materials Management Planning","2022"
"Materials Management","Covid  PPE Waste Disposal (https://www.michigan.gov/egle/about/organization/materials-management/medical-waste-regulatory-program/disposal-of-personal-covid-ppe)","Solid Waste","2020"
"Water","Creating an account in MiWaters (https://www.michigan.gov/documents/egle/wrd-miwaters-creating-account_699241_7.pdf)","MiWaters","2020"
"Water","Critical Dune Area Special Exception Frequently Asked Questions (https://www.michigan.gov/documents/deq/deq-wrd-greatlakes-shorelands-CriticalDuneArea_exception_FAQ_546394_7.pdf)","Critical Dunes","2019"
"Drinking Water","Cross Connection - Protecting our Public Water System (https://www.michigan.gov/documents/deq/deq-wd-water-fos-tsu-CrossConnBrochure_247741_7.pdf)","Noncommunity Water Supply","2014"
"Materials Management","Currently Approved Alternative Treatment Technologies (https://www.michigan.gov/documents/deq/whm-stsw-mwrp-alternate-treatment-technologies-20070515_196532_7.pdf)","Medical Waste","2011"
"Materials Management","Dental Offices with On-site Septic Systems (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Medical-Waste/Dental-Office-On-site-Septic-System-Guidance.pdf)",,"2018"
"Water","Determining When Coverage under Michigan's Permit-by-Rule for Construction Sites is Necessary (https://www.michigan.gov/documents/deq/deq-wrd-stormwater-construction-NPTDguidance_453910_7.pdf)",,"2014"
"Water","Developing a Watershed Management Plan for Water Quality: An Introductory Guide (https://www.michigan.gov/documents/deq/wrd-nps-watershed-planning_559733_7.pdf)","NonPoint Source",
"Water","Dewatering (https://www.michigan.gov/documents/deq/deq-wb-nps-dw_250616_7.pdf)","Storm Water","2015"
"Remediation/Redevelopment","Diamonds in the Rough -- Reclaiming brownfields for Michigan's communities (https://www.michigan.gov/documents/deq/deq-rrd-BRA-BrownfieldSuccessesBrochureSeaGrant-2-2010_313891_7.pdf)","Brownfield Redevelopment","2007"
"Materials Management","Draft Materials Management Plan Approval Process (https://www.michigan.gov/documents/deq/deq-wmrpd-sws-DRAFT_MMP_Approval_Process_03-05-18_643926_7.pdf)","Solid Waste","2021"
"Materials Management","Dry Wall Recycling (https://www.michigan.gov/documents/deq/deq-ess-p2tas-drywall_185414_7.pdf)","Solid Waste","2009"
"Materials Management","Drywall Recycling Locations (https://www.michigan.gov/documents/deq/DEQ-WHMD-STSW-Drywall_Recycling_Locations_268908_7.pdf)","Solid Waste",
"Remediation/Redevelopment","Due Care  Using Contaminated Property Safely (https://www.michigan.gov/documents/deq/deq-rrd-DueCareBrochure_523989_7.pdf)","Part 201","2016"
"Remediation/Redevelopment","Due Care Citizen's Guide (https://www.michigan.gov/documents/deq/deq-rrd-duecare-citizenguide_253063_7.pdf)","Part 201","2016"
"Water","EGLE Response to Chloride and Sulfate Workgroup Comments (https://www.michigan.gov/documents/egle/wrd-npdes-chloride-sulfate-comments-response_704671_7.pdf)","NPDES Permits","2020"
"Materials Management","Electronic Equipment (https://www.michigan.gov/documents/deq/deq-ead-tas-elecequp_305263_7.pdf)","Hazardous Waste","2018"
"Water","Emergency Bridge and Culvert Replacement Permit Requirements (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/WRD/Transportation-Flood/emergency-culvert-replacement-form.pdf)","Transportation Review","2021"
"Materials Management","Emergency Information Used Oil Poster (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Hazardous-Waste/Used-Oil-Checklist-with-Emergency-Posting.pdf)","Hazardous Waste","2017"
"Air","Emission Calculation Fact Sheet -  Coating Operations (https://www.michigan.gov/documents/deq/deq-aqd-air-eval-era-EmissionCalculation-coating_324042_7.pdf)","Permit To Install",
"Materials Management","Emptying Tanks or Containers (https://www.michigan.gov/documents/deq/deq-ess-p2tas-emptyingtanks_225369_7.pdf)","Hazardous Waste","2019"
"Air","Entry for Inspections (https://www.michigan.gov/documents/deq/deq-aqd-air-entry-for-inspections_271578_7.pdf)","Air - Compliance","2006"
"Compliance Assistance","Environmental Audit Privilege and Immunity Fact Sheet (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Regulatory-Assistance/Environmental-Audit-immunity/Environmental-audit-factsheet.pdf)",,"2021"
"Materials Management","Environmental Management System (EMS) A step by step approach (https://www.michigan.gov/documents/deq/deq-ead-tas-ems-emstepbystep_306088_7.pdf)","Pollution Prevention/Sustainability","2018"
"Materials Management","Environmental Management Systems (EMS) Fact Sheet (https://www.michigan.gov/documents/deq/deq-ead-tas-ems-emsfactsht_306093_7.pdf)","Pollution Prevention/Sustainability","2016"
"Materials Management","Environmental Regulations for Anaerobic Digesters (https://www.michigan.gov/documents/deq/deq-ess-caap-factsheet-anaerobicdigesters_189095_7.pdf)","Pollution Prevention;Sustainability","2007"
"Remediation/Redevelopment","EPA Region V Certified Drinking Water Chemical Laboratories (https://www.michigan.gov/documents/deq/deq-rrd-Lab-ChemistryLabsListCertifications_429759_7.pdf)","Laboratory","2021"
"Materials Management","Epinephrine Auto-Injector Disposal Guide (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Medical-Waste/epipens-guidance.pdf)","Medical Waste","2015"
"Water","Equipment Maintenance and Storage (https://www.michigan.gov/documents/deq/deq-wb-nps-ems_250618_7.pdf)","Storm Water","2015"
"Drinking Water","Establishing a New Public Swimming Pool General Requirements (https://www.michigan.gov/documents/deq/wb-land-swimmingpools-openprocedure_216066_7.pdf)","Campgrounds and Swimming Pools","2021"
"Materials Management","Ethanol Syrup Exemption (Anaerobic Digestion) (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Solid-Waste/Exemption-Ethanol-Syrup.pdf)","Solid Waste","2017"
"Air","Ethylene Oxide Emissions - Viant Medical FAQ (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/AQD/facilities/viant-medical/eto-faqs.pdf)","Air - Permitting","2009"
"Materials Management","eWaste Recycling Rack Card (https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/MMD/Electronic-Waste/Rack-Card.pdf)","Recycling","2020"
"Materials Management","Example Bill of Lading (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Transporter/Example-Bill-of-Lading-Waste.docx)","Hazardous Waste","2019"
"Water","Extended Detention Basin (https://www.michigan.gov/documents/deq/deq-wb-nps-edb_250617_7.pdf)","Storm Water","2014"
"Water","FAQ:  Removing Sand in Dune Area (https://www.michigan.gov/documents/deq/deq-wrd-greatlakes-shorelands-FAQ_Removing_Sand_636275_7.pdf)","Critical Dunes","2022"
"Materials Management","FAQ:  Solid Waste Management Plan Amendments (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Solid-Waste/Planning/Solid-Waste-Management-Plan-Amendments-FAQ.pdf)","Solid Waste",
"Water","FAQ:  The Menominee River Floodplain and the Proposed Back Forty Site (https://www.michigan.gov/documents/deq/wrd-back-forty-floodplain-faq_611575_7.pdf)","Inland Lakes and Streams","2018"
"Drinking Water","FAQ: ADA and Pools (https://www.michigan.gov/documents/deq/deq-rmd-dwehs-sp-adafaq_368038_7.pdf)","Campgrounds and Swimming Pools","2016"
"Compliance Assistance","FAQ: Can my facility combine different emergency response plans? (https://www.michigan.gov/documents/deq/deq-ess-faq-general-gen-emergencyplan-combination_205841_7.pdf)","Emergency Planning","2018"
"Materials Management","FAQ: Dental Office Commercia/Operational Wastewaters (https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Programs/MMD/Medical-Waste/Dental-Office-Wastewater-FAQ.pdf)","Hazardous Waste","2019"
"Water","FAQ: Discharge Monitoring Reporting in MiWaters (https://www.michigan.gov/documents/deq/wrd-npdes-compliance-MiWatersFAQ_550414_7.pdf)","NPDES Permits","2016"
