"municode","lu_name","lu_nametype","fy","field_name","category","group","description","account_number","notes","field_data","fiscalendmonth"
"12010","City of Harrisville","City","2018","T1R34C4","Revenue","Enterprise Funds","TOTAL STATE GRANTS",,"Total","121667.00","3"
"12010","City of Harrisville","City","2018","T1R34C7","Revenue","Total","TOTAL STATE GRANTS",,"Sum - Total","915423.00","3"
"12010","City of Harrisville","City","2018","T1R36C3","Revenue","All Other Governmental Funds","Public Safety","581-599","Number","29961.00","3"
"12010","City of Harrisville","City","2018","T1R36C7","Revenue","Total","Public Safety","581-599","Sum","29961.00","3"
"12010","City of Harrisville","City","2018","T1R41C6","Revenue","Component Units","Culture and Recreation","581-599","Number","322939.00","3"
"12010","City of Harrisville","City","2018","T1R41C7","Revenue","Total","Culture and Recreation","581-599","Sum","322939.00","3"
"12010","City of Harrisville","City","2018","T1R45C6","Revenue","Component Units","All Other","580-599","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R45C7","Revenue","Total","All Other","580-599","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T1R46C3","Revenue","All Other Governmental Funds","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","29961.00","3"
"12010","City of Harrisville","City","2018","T1R46C6","Revenue","Component Units","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","322939.00","3"
"12010","City of Harrisville","City","2018","T1R46C7","Revenue","Total","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Sum - Total","352900.00","3"
"12010","City of Harrisville","City","2018","T1R47C3","Revenue","All Other Governmental Funds","All Other Services Rendered Charges","626-637","Number","9000.00","3"
"12010","City of Harrisville","City","2018","T1R47C4","Revenue","Enterprise Funds","All Other Services Rendered Charges","626-637","Number","3412.00","3"
"12010","City of Harrisville","City","2018","T1R47C5","Revenue","Internal Service Funds","All Other Services Rendered Charges","626-637","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R47C7","Revenue","Total","All Other Services Rendered Charges","626-637","Sum","12412.00","3"
"12010","City of Harrisville","City","2018","T1R48C4","Revenue","Enterprise Funds","Parking Facilities (garages, meters, etc.)","652","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R48C5","Revenue","Internal Service Funds","Parking Facilities (garages, meters, etc.)","652","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R48C7","Revenue","Total","Parking Facilities (garages, meters, etc.)","652","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T1R49C4","Revenue","Enterprise Funds","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Number","188375.00","3"
"12010","City of Harrisville","City","2018","T1R49C5","Revenue","Internal Service Funds","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R49C6","Revenue","Component Units","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Number","247551.00","3"
"12010","City of Harrisville","City","2018","T1R49C7","Revenue","Total","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Sum","435926.00","3"
"12010","City of Harrisville","City","2018","T1R50C4","Revenue","Enterprise Funds","All Other Statutory  Fees","600-625 Except Above","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R50C5","Revenue","Internal Service Funds","All Other Statutory  Fees","600-625 Except Above","Number","0.00","3"
"12010","City of Harrisville","City","2018","T1R50C7","Revenue","Total","All Other Statutory  Fees","600-625 Except Above","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T1R51C3","Revenue","All Other Governmental Funds","TOTAL CHARGES FOR SERVICES",,"Total","9000.00","3"
"12010","City of Harrisville","City","2018","T1R51C4","Revenue","Enterprise Funds","TOTAL CHARGES FOR SERVICES",,"Total","191787.00","3"
"12010","City of Harrisville","City","2018","T1R51C5","Revenue","Internal Service Funds","TOTAL CHARGES FOR SERVICES",,"Total","0.00","3"
"12010","City of Harrisville","City","2018","T1R51C6","Revenue","Component Units","TOTAL CHARGES FOR SERVICES",,"Total","247551.00","3"
"12010","City of Harrisville","City","2018","T1R51C7","Revenue","Total","TOTAL CHARGES FOR SERVICES",,"Sum - Total","448338.00","3"
"12010","City of Harrisville","City","2018","T1R54C1","Revenue","General Fund Final Amended Budget","Interest & Dividends","665-666","Number","1250.00","3"
"12010","City of Harrisville","City","2018","T1R54C2","Revenue","General Fund","Interest & Dividends","665-666","Number","2938.00","3"
"12010","City of Harrisville","City","2018","T1R54C3","Revenue","All Other Governmental Funds","Interest & Dividends","665-666","Number","541.00","3"
"12010","City of Harrisville","City","2018","T1R54C4","Revenue","Enterprise Funds","Interest & Dividends","665-666","Number","2052.00","3"
"12010","City of Harrisville","City","2018","T1R54C6","Revenue","Component Units","Interest & Dividends","665-666","Number","53.00","3"
"12010","City of Harrisville","City","2018","T1R54C7","Revenue","Total","Interest & Dividends","665-666","Sum","5584.00","3"
"12010","City of Harrisville","City","2018","T1R55C1","Revenue","General Fund Final Amended Budget","Rents & Royalties","667-668","Number","17200.00","3"
"12010","City of Harrisville","City","2018","T1R55C2","Revenue","General Fund","Rents & Royalties","667-668","Number","17395.00","3"
"12010","City of Harrisville","City","2018","T1R55C5","Revenue","Internal Service Funds","Rents & Royalties","667-668","Number","25031.00","3"
"12010","City of Harrisville","City","2018","T1R55C7","Revenue","Total","Rents & Royalties","667-668","Sum","42426.00","3"
"12010","City of Harrisville","City","2018","T1R57C1","Revenue","General Fund Final Amended Budget","TOTAL INTEREST AND RENTS",,"Total","18450.00","3"
"12010","City of Harrisville","City","2018","T1R57C2","Revenue","General Fund","TOTAL INTEREST AND RENTS",,"Total","20333.00","3"
"12010","City of Harrisville","City","2018","T1R57C3","Revenue","All Other Governmental Funds","TOTAL INTEREST AND RENTS",,"Total","541.00","3"
"12010","City of Harrisville","City","2018","T1R57C4","Revenue","Enterprise Funds","TOTAL INTEREST AND RENTS",,"Total","2052.00","3"
"12010","City of Harrisville","City","2018","T1R57C5","Revenue","Internal Service Funds","TOTAL INTEREST AND RENTS",,"Total","25031.00","3"
"12010","City of Harrisville","City","2018","T1R57C6","Revenue","Component Units","TOTAL INTEREST AND RENTS",,"Total","53.00","3"
"12010","City of Harrisville","City","2018","T1R57C7","Revenue","Total","TOTAL INTEREST AND RENTS",,"Sum - Total","48010.00","3"
"12010","City of Harrisville","City","2018","T1R59C6","Revenue","Component Units","Sale of Capital Assets","673","Number","-542704.00","3"
"12010","City of Harrisville","City","2018","T1R59C7","Revenue","Total","Sale of Capital Assets","673","Sum","-542704.00","3"
"12010","City of Harrisville","City","2018","T1R60C1","Revenue","General Fund Final Amended Budget","Public and Private Contributions","674","Number","1375.00","3"
"12010","City of Harrisville","City","2018","T1R60C2","Revenue","General Fund","Public and Private Contributions","674","Number","1399.00","3"
"12010","City of Harrisville","City","2018","T1R60C7","Revenue","Total","Public and Private Contributions","674","Sum","1399.00","3"
"12010","City of Harrisville","City","2018","T1R61C1","Revenue","General Fund Final Amended Budget","Refunds & Rebates","687","Number","9825.00","3"
"12010","City of Harrisville","City","2018","T1R61C2","Revenue","General Fund","Refunds & Rebates","687","Number","3735.00","3"
"12010","City of Harrisville","City","2018","T1R61C7","Revenue","Total","Refunds & Rebates","687","Sum","3735.00","3"
"12010","City of Harrisville","City","2018","T1R62C1","Revenue","General Fund Final Amended Budget","Miscellaneous Other Revenue","671-689 Except Above","Number","200.00","3"
"12010","City of Harrisville","City","2018","T1R62C2","Revenue","General Fund","Miscellaneous Other Revenue","671-689 Except Above","Number","235.00","3"
"12010","City of Harrisville","City","2018","T1R62C7","Revenue","Total","Miscellaneous Other Revenue","671-689 Except Above","Sum","235.00","3"
"12010","City of Harrisville","City","2018","T1R63C1","Revenue","General Fund Final Amended Budget","TOTAL OTHER REVENUE",,"Total","11400.00","3"
"12010","City of Harrisville","City","2018","T1R63C2","Revenue","General Fund","TOTAL OTHER REVENUE",,"Total","5369.00","3"
"12010","City of Harrisville","City","2018","T1R63C6","Revenue","Component Units","TOTAL OTHER REVENUE",,"Total","-542704.00","3"
"12010","City of Harrisville","City","2018","T1R63C7","Revenue","Total","TOTAL OTHER REVENUE",,"Sum - Total","-537335.00","3"
"12010","City of Harrisville","City","2018","T1R65C3","Revenue","All Other Governmental Funds","Transfers In","699","Number","26084.00","3"
"12010","City of Harrisville","City","2018","T1R65C7","Revenue","Total","Transfers In","699","Sum","26084.00","3"
"12010","City of Harrisville","City","2018","T1R66C3","Revenue","All Other Governmental Funds","TOTAL OTHER FINANCING SOURCES",,"Total","26084.00","3"
"12010","City of Harrisville","City","2018","T1R66C7","Revenue","Total","TOTAL OTHER FINANCING SOURCES",,"Sum - Total","26084.00","3"
"12010","City of Harrisville","City","2018","T1R67C1","Revenue","General Fund Final Amended Budget","TOTAL REVENUES",,"Total","184250.00","3"
"12010","City of Harrisville","City","2018","T1R67C2","Revenue","General Fund","TOTAL REVENUES",,"Total","178399.00","3"
"12010","City of Harrisville","City","2018","T1R67C3","Revenue","All Other Governmental Funds","TOTAL REVENUES",,"Total","812133.00","3"
"12010","City of Harrisville","City","2018","T1R67C4","Revenue","Enterprise Funds","TOTAL REVENUES",,"Total","382331.00","3"
"12010","City of Harrisville","City","2018","T1R67C5","Revenue","Internal Service Funds","TOTAL REVENUES",,"Total","25031.00","3"
"12010","City of Harrisville","City","2018","T1R67C6","Revenue","Component Units","TOTAL REVENUES",,"Total","27839.00","3"
"12010","City of Harrisville","City","2018","T1R67C7","Revenue","Total","TOTAL REVENUES",,"Sum - Total","1425733.00","3"
"12010","City of Harrisville","City","2018","T2R1C1","Expenditure","General Fund Final Amended Budget","Legislative (Council, Board, Commission)","101-128","Number","4850.00","3"
"12010","City of Harrisville","City","2018","T2R1C2","Expenditure","General Fund","Legislative (Council, Board, Commission)","101-128","Number","4844.00","3"
"12010","City of Harrisville","City","2018","T2R1C7","Expenditure","Total","Legislative (Council, Board, Commission)","101-128","Sum","4844.00","3"
"12010","City of Harrisville","City","2018","T2R2C1","Expenditure","General Fund Final Amended Budget","Chief Executive","171-190","Number","14875.00","3"
"12010","City of Harrisville","City","2018","T2R2C2","Expenditure","General Fund","Chief Executive","171-190","Number","15461.00","3"
"12010","City of Harrisville","City","2018","T2R2C7","Expenditure","Total","Chief Executive","171-190","Sum","15461.00","3"
"12010","City of Harrisville","City","2018","T2R3C1","Expenditure","General Fund Final Amended Budget","Treasurer","253","Number","13995.00","3"
"12010","City of Harrisville","City","2018","T2R3C2","Expenditure","General Fund","Treasurer","253","Number","14708.00","3"
"12010","City of Harrisville","City","2018","T2R3C7","Expenditure","Total","Treasurer","253","Sum","14708.00","3"
"12010","City of Harrisville","City","2018","T2R4C1","Expenditure","General Fund Final Amended Budget","Clerk","215-218","Number","12600.00","3"
"12010","City of Harrisville","City","2018","T2R4C2","Expenditure","General Fund","Clerk","215-218","Number","13275.00","3"
"12010","City of Harrisville","City","2018","T2R4C7","Expenditure","Total","Clerk","215-218","Sum","13275.00","3"
"12010","City of Harrisville","City","2018","T2R5C1","Expenditure","General Fund Final Amended Budget","Assessing Equalization","243, 245, 247 and 257","Number","6975.00","3"
"12010","City of Harrisville","City","2018","T2R5C2","Expenditure","General Fund","Assessing Equalization","243, 245, 247 and 257","Number","6789.00","3"
"12010","City of Harrisville","City","2018","T2R5C7","Expenditure","Total","Assessing Equalization","243, 245, 247 and 257","Sum","6789.00","3"
"12010","City of Harrisville","City","2018","T2R6C1","Expenditure","General Fund Final Amended Budget","Finance and Tax Administration","191-260 Except Above","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R6C2","Expenditure","General Fund","Finance and Tax Administration","191-260 Except Above","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R6C7","Expenditure","Total","Finance and Tax Administration","191-260 Except Above","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T2R7C1","Expenditure","General Fund Final Amended Budget","Elections","262","Number","100.00","3"
"12010","City of Harrisville","City","2018","T2R7C2","Expenditure","General Fund","Elections","262","Number","40.00","3"
"12010","City of Harrisville","City","2018","T2R7C7","Expenditure","Total","Elections","262","Sum","40.00","3"
"12010","City of Harrisville","City","2018","T2R9C1","Expenditure","General Fund Final Amended Budget","Attorney/Corporation Counsel","266","Number","3550.00","3"
"12010","City of Harrisville","City","2018","T2R9C2","Expenditure","General Fund","Attorney/Corporation Counsel","266","Number","3550.00","3"
"12010","City of Harrisville","City","2018","T2R9C7","Expenditure","Total","Attorney/Corporation Counsel","266","Sum","3550.00","3"
"12010","City of Harrisville","City","2018","T2R10C1","Expenditure","General Fund Final Amended Budget","All Other General Government","100-279 Except Above","Number","75990.00","3"
"12010","City of Harrisville","City","2018","T2R10C2","Expenditure","General Fund","All Other General Government","100-279 Except Above","Number","65954.00","3"
"12010","City of Harrisville","City","2018","T2R10C7","Expenditure","Total","All Other General Government","100-279 Except Above","Sum","65954.00","3"
"12010","City of Harrisville","City","2018","T2R11C1","Expenditure","General Fund Final Amended Budget","TOTAL GENERAL GOVERNMENT",,"Total","132935.00","3"
"12010","City of Harrisville","City","2018","T2R11C2","Expenditure","General Fund","TOTAL GENERAL GOVERNMENT",,"Total","124621.00","3"
"12010","City of Harrisville","City","2018","T2R11C7","Expenditure","Total","TOTAL GENERAL GOVERNMENT",,"Sum - Total","124621.00","3"
"12010","City of Harrisville","City","2018","T2R25C1","Expenditure","General Fund Final Amended Budget","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R25C2","Expenditure","General Fund","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R25C3","Expenditure","All Other Governmental Funds","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R25C7","Expenditure","Total","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T2R26C1","Expenditure","General Fund Final Amended Budget","Fire","336-344","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R26C2","Expenditure","General Fund","Fire","336-344","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R26C3","Expenditure","All Other Governmental Funds","Fire","336-344","Number","43961.00","3"
"12010","City of Harrisville","City","2018","T2R26C7","Expenditure","Total","Fire","336-344","Sum","43961.00","3"
"12010","City of Harrisville","City","2018","T2R31C3","Expenditure","All Other Governmental Funds","All Other Public Safety Activities","300-439 Except Above","Number","814.00","3"
"12010","City of Harrisville","City","2018","T2R31C7","Expenditure","Total","All Other Public Safety Activities","300-439 Except Above","Sum","814.00","3"
"12010","City of Harrisville","City","2018","T2R32C1","Expenditure","General Fund Final Amended Budget","TOTAL PUBLIC SAFETY",,"Total","0.00","3"
"12010","City of Harrisville","City","2018","T2R32C2","Expenditure","General Fund","TOTAL PUBLIC SAFETY",,"Total","0.00","3"
"12010","City of Harrisville","City","2018","T2R32C3","Expenditure","All Other Governmental Funds","TOTAL PUBLIC SAFETY",,"Total","44775.00","3"
"12010","City of Harrisville","City","2018","T2R32C7","Expenditure","Total","TOTAL PUBLIC SAFETY",,"Sum - Total","44775.00","3"
"12010","City of Harrisville","City","2018","T2R33C3","Expenditure","All Other Governmental Funds","Public Works (Non-Act 51)","441, 442, 444-448","Number","0.00","3"
"12010","City of Harrisville","City","2018","T2R33C7","Expenditure","Total","Public Works (Non-Act 51)","441, 442, 444-448","Sum","0.00","3"
"12010","City of Harrisville","City","2018","T2R34C3","Expenditure","All Other Governmental Funds","Road Commission/Street Dept. (Act 51)","449-520","Number","154902.00","3"
"12010","City of Harrisville","City","2018","T2R34C7","Expenditure","Total","Road Commission/Street Dept. (Act 51)","449-520","Sum","154902.00","3"
"12010","City of Harrisville","City","2018","T2R36C4","Expenditure","Enterprise Funds","Water and/or Sewer Systems","536-566","Number","278855.00","3"
"12010","City of Harrisville","City","2018","T2R36C7","Expenditure","Total","Water and/or Sewer Systems","536-566","Sum","278855.00","3"
"12010","City of Harrisville","City","2018","T2R40C1","Expenditure","General Fund Final Amended Budget","All Other Public Works","440-599 Except Above","Number","15530.00","3"
"12010","City of Harrisville","City","2018","T2R40C2","Expenditure","General Fund","All Other Public Works","440-599 Except Above","Number","15606.00","3"
"12010","City of Harrisville","City","2018","T2R40C5","Expenditure","Internal Service Funds","All Other Public Works","440-599 Except Above","Number","17798.00","3"
"12010","City of Harrisville","City","2018","T2R40C7","Expenditure","Total","All Other Public Works","440-599 Except Above","Sum","33404.00","3"
"12010","City of Harrisville","City","2018","T2R41C1","Expenditure","General Fund Final Amended Budget","TOTAL PUBLIC WORKS",,"Total","15530.00","3"
"12010","City of Harrisville","City","2018","T2R41C2","Expenditure","General Fund","TOTAL PUBLIC WORKS",,"Total","15606.00","3"
"12010","City of Harrisville","City","2018","T2R41C3","Expenditure","All Other Governmental Funds","TOTAL PUBLIC WORKS",,"Total","154902.00","3"
"12010","City of Harrisville","City","2018","T2R41C4","Expenditure","Enterprise Funds","TOTAL PUBLIC WORKS",,"Total","278855.00","3"
"12010","City of Harrisville","City","2018","T2R41C5","Expenditure","Internal Service Funds","TOTAL PUBLIC WORKS",,"Total","17798.00","3"
"12010","City of Harrisville","City","2018","T2R41C7","Expenditure","Total","TOTAL PUBLIC WORKS",,"Sum - Total","467161.00","3"
"12010","City of Harrisville","City","2018","T2R55C1","Expenditure","General Fund Final Amended Budget","Community Planning and Zoning","701-703, 710, 712,713","Number","2710.00","3"
"12010","City of Harrisville","City","2018","T2R55C2","Expenditure","General Fund","Community Planning and Zoning","701-703, 710, 712,713","Number","2706.00","3"
"12010","City of Harrisville","City","2018","T2R55C7","Expenditure","Total","Community Planning and Zoning","701-703, 710, 712,713","Sum","2706.00","3"
"12010","City of Harrisville","City","2018","T2R59C1","Expenditure","General Fund Final Amended Budget","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Total","2710.00","3"
"12010","City of Harrisville","City","2018","T2R59C2","Expenditure","General Fund","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Total","2706.00","3"
"12010","City of Harrisville","City","2018","T2R59C7","Expenditure","Total","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Sum - Total","2706.00","3"
"12010","City of Harrisville","City","2018","T2R60C1","Expenditure","General Fund Final Amended Budget","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Number","18075.00","3"
"12010","City of Harrisville","City","2018","T2R60C2","Expenditure","General Fund","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Number","11615.00","3"
"12010","City of Harrisville","City","2018","T2R60C7","Expenditure","Total","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Sum","11615.00","3"
"12010","City of Harrisville","City","2018","T2R63C3","Expenditure","All Other Governmental Funds","All Other Recreation and Culture","750-849 Except Above","Number","568776.00","3"
"12010","City of Harrisville","City","2018","T2R63C6","Expenditure","Component Units","All Other Recreation and Culture","750-849 Except Above","Number","247912.00","3"
"12010","City of Harrisville","City","2018","T2R63C7","Expenditure","Total","All Other Recreation and Culture","750-849 Except Above","Sum","816688.00","3"
"12010","City of Harrisville","City","2018","T2R64C1","Expenditure","General Fund Final Amended Budget","TOTAL RECREATION AND CULTURE",,"Total","18075.00","3"
"12010","City of Harrisville","City","2018","T2R64C2","Expenditure","General Fund","TOTAL RECREATION AND CULTURE",,"Total","11615.00","3"
"12010","City of Harrisville","City","2018","T2R64C3","Expenditure","All Other Governmental Funds","TOTAL RECREATION AND CULTURE",,"Total","568776.00","3"
"12010","City of Harrisville","City","2018","T2R64C6","Expenditure","Component Units","TOTAL RECREATION AND CULTURE",,"Total","247912.00","3"
"12010","City of Harrisville","City","2018","T2R64C7","Expenditure","Total","TOTAL RECREATION AND CULTURE",,"Sum - Total","828303.00","3"
"12010","City of Harrisville","City","2018","T2R67C4","Expenditure","Enterprise Funds","Debt Service","906-929","Number","39725.00","3"
"12010","City of Harrisville","City","2018","T2R67C7","Expenditure","Total","Debt Service","906-929","Sum","39725.00","3"
"12010","City of Harrisville","City","2018","T2R68C4","Expenditure","Enterprise Funds","Depreciation","968","Number","96147.00","3"
"12010","City of Harrisville","City","2018","T2R68C5","Expenditure","Internal Service Funds","Depreciation","968","Number","6772.00","3"
"12010","City of Harrisville","City","2018","T2R68C6","Expenditure","Component Units","Depreciation","968","Number","49190.00","3"
"12010","City of Harrisville","City","2018","T2R68C7","Expenditure","Total","Depreciation","968","Sum","152109.00","3"
"12010","City of Harrisville","City","2018","T2R69C4","Expenditure","Enterprise Funds","TOTAL OTHER",,"Total","135872.00","3"
"12010","City of Harrisville","City","2018","T2R69C5","Expenditure","Internal Service Funds","TOTAL OTHER",,"Total","6772.00","3"
"12010","City of Harrisville","City","2018","T2R69C6","Expenditure","Component Units","TOTAL OTHER",,"Total","49190.00","3"
"12010","City of Harrisville","City","2018","T2R69C7","Expenditure","Total","TOTAL OTHER",,"Sum - Total","191834.00","3"
"12010","City of Harrisville","City","2018","T2R70C1","Expenditure","General Fund Final Amended Budget","Transfers (Out)","995","Number","15000.00","3"
"12010","City of Harrisville","City","2018","T2R70C2","Expenditure","General Fund","Transfers (Out)","995","Number","14979.00","3"
"12010","City of Harrisville","City","2018","T2R70C3","Expenditure","All Other Governmental Funds","Transfers (Out)","995","Number","11105.00","3"
"12010","City of Harrisville","City","2018","T2R70C7","Expenditure","Total","Transfers (Out)","995","Sum","26084.00","3"
"12010","City of Harrisville","City","2018","T2R72C1","Expenditure","General Fund Final Amended Budget","TOTAL OTHER FINANCING USES",,"Total","15000.00","3"
"12010","City of Harrisville","City","2018","T2R72C2","Expenditure","General Fund","TOTAL OTHER FINANCING USES",,"Total","14979.00","3"
"12010","City of Harrisville","City","2018","T2R72C3","Expenditure","All Other Governmental Funds","TOTAL OTHER FINANCING USES",,"Total","11105.00","3"
"12010","City of Harrisville","City","2018","T2R72C7","Expenditure","Total","TOTAL OTHER FINANCING USES",,"Sum - Total","26084.00","3"
"12010","City of Harrisville","City","2018","T2R73C1","Expenditure","General Fund Final Amended Budget","TOTAL EXPENDITURES",,"Total","184250.00","3"
"12010","City of Harrisville","City","2018","T2R73C2","Expenditure","General Fund","TOTAL EXPENDITURES",,"Total","169527.00","3"
"12010","City of Harrisville","City","2018","T2R73C3","Expenditure","All Other Governmental Funds","TOTAL EXPENDITURES",,"Total","779558.00","3"
"12010","City of Harrisville","City","2018","T2R73C4","Expenditure","Enterprise Funds","TOTAL EXPENDITURES",,"Total","414727.00","3"
"12010","City of Harrisville","City","2018","T2R73C5","Expenditure","Internal Service Funds","TOTAL EXPENDITURES",,"Total","24570.00","3"
"12010","City of Harrisville","City","2018","T2R73C6","Expenditure","Component Units","TOTAL EXPENDITURES",,"Total","297102.00","3"
"12010","City of Harrisville","City","2018","T2R73C7","Expenditure","Total","TOTAL EXPENDITURES",,"Sum - Total","1685484.00","3"
"12010","City of Harrisville","City","2018","T2R74C1","Expenditure","General Fund Final Amended Budget","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","0.00","3"
