"municode","lu_name","lu_nametype","fy","field_name","category","group","description","account_number","notes","field_data","fiscalendmonth"
"11010","Alcona Township","Township","2017","T1R48C7","Revenue","Total","Parking Facilities (garages, meters, etc.)","652","Sum","0.00","3"
"11010","Alcona Township","Township","2017","T1R49C4","Revenue","Enterprise Funds","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Number","0.00","3"
"11010","Alcona Township","Township","2017","T1R49C5","Revenue","Internal Service Funds","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Number","0.00","3"
"11010","Alcona Township","Township","2017","T1R49C7","Revenue","Total","All Other Sales, Use, & Admission Fees","638-642, 651, 653, 654","Sum","0.00","3"
"11010","Alcona Township","Township","2017","T1R50C4","Revenue","Enterprise Funds","All Other Statutory  Fees","600-625 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T1R50C5","Revenue","Internal Service Funds","All Other Statutory  Fees","600-625 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T1R50C7","Revenue","Total","All Other Statutory  Fees","600-625 Except Above","Sum","0.00","3"
"11010","Alcona Township","Township","2017","T1R51C4","Revenue","Enterprise Funds","TOTAL CHARGES FOR SERVICES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T1R51C5","Revenue","Internal Service Funds","TOTAL CHARGES FOR SERVICES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T1R51C7","Revenue","Total","TOTAL CHARGES FOR SERVICES",,"Sum - Total","0.00","3"
"11010","Alcona Township","Township","2017","T1R54C1","Revenue","General Fund Final Amended Budget","Interest & Dividends","665-666","Number","1000.00","3"
"11010","Alcona Township","Township","2017","T1R54C2","Revenue","General Fund","Interest & Dividends","665-666","Number","2153.00","3"
"11010","Alcona Township","Township","2017","T1R54C3","Revenue","All Other Governmental Funds","Interest & Dividends","665-666","Number","823.00","3"
"11010","Alcona Township","Township","2017","T1R54C7","Revenue","Total","Interest & Dividends","665-666","Sum","2976.00","3"
"11010","Alcona Township","Township","2017","T1R55C1","Revenue","General Fund Final Amended Budget","Rents & Royalties","667-668","Number","200.00","3"
"11010","Alcona Township","Township","2017","T1R55C2","Revenue","General Fund","Rents & Royalties","667-668","Number","595.00","3"
"11010","Alcona Township","Township","2017","T1R55C7","Revenue","Total","Rents & Royalties","667-668","Sum","595.00","3"
"11010","Alcona Township","Township","2017","T1R56C2","Revenue","General Fund","Other","664-670 Except Above","Number","2979.00","3"
"11010","Alcona Township","Township","2017","T1R56C3","Revenue","All Other Governmental Funds","Other","664-670 Except Above","Number","6367.00","3"
"11010","Alcona Township","Township","2017","T1R56C7","Revenue","Total","Other","664-670 Except Above","Sum","9346.00","3"
"11010","Alcona Township","Township","2017","T1R57C1","Revenue","General Fund Final Amended Budget","TOTAL INTEREST AND RENTS",,"Total","1200.00","3"
"11010","Alcona Township","Township","2017","T1R57C2","Revenue","General Fund","TOTAL INTEREST AND RENTS",,"Total","5727.00","3"
"11010","Alcona Township","Township","2017","T1R57C3","Revenue","All Other Governmental Funds","TOTAL INTEREST AND RENTS",,"Total","7190.00","3"
"11010","Alcona Township","Township","2017","T1R57C7","Revenue","Total","TOTAL INTEREST AND RENTS",,"Sum - Total","12917.00","3"
"11010","Alcona Township","Township","2017","T1R58C1","Revenue","General Fund Final Amended Budget","Reimbursements","676","Number","3600.00","3"
"11010","Alcona Township","Township","2017","T1R58C2","Revenue","General Fund","Reimbursements","676","Number","1821.00","3"
"11010","Alcona Township","Township","2017","T1R58C7","Revenue","Total","Reimbursements","676","Sum","1821.00","3"
"11010","Alcona Township","Township","2017","T1R63C1","Revenue","General Fund Final Amended Budget","TOTAL OTHER REVENUE",,"Total","3600.00","3"
"11010","Alcona Township","Township","2017","T1R63C2","Revenue","General Fund","TOTAL OTHER REVENUE",,"Total","1821.00","3"
"11010","Alcona Township","Township","2017","T1R63C7","Revenue","Total","TOTAL OTHER REVENUE",,"Sum - Total","1821.00","3"
"11010","Alcona Township","Township","2017","T1R67C1","Revenue","General Fund Final Amended Budget","TOTAL REVENUES",,"Total","171300.00","3"
"11010","Alcona Township","Township","2017","T1R67C2","Revenue","General Fund","TOTAL REVENUES",,"Total","181970.00","3"
"11010","Alcona Township","Township","2017","T1R67C3","Revenue","All Other Governmental Funds","TOTAL REVENUES",,"Total","346352.00","3"
"11010","Alcona Township","Township","2017","T1R67C4","Revenue","Enterprise Funds","TOTAL REVENUES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T1R67C5","Revenue","Internal Service Funds","TOTAL REVENUES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T1R67C7","Revenue","Total","TOTAL REVENUES",,"Sum - Total","528322.00","3"
"11010","Alcona Township","Township","2017","T2R1C1","Expenditure","General Fund Final Amended Budget","Legislative (Council, Board, Commission)","101-128","Number","111700.00","3"
"11010","Alcona Township","Township","2017","T2R1C2","Expenditure","General Fund","Legislative (Council, Board, Commission)","101-128","Number","37624.00","3"
"11010","Alcona Township","Township","2017","T2R1C7","Expenditure","Total","Legislative (Council, Board, Commission)","101-128","Sum","37624.00","3"
"11010","Alcona Township","Township","2017","T2R2C1","Expenditure","General Fund Final Amended Budget","Chief Executive","171-190","Number","11700.00","3"
"11010","Alcona Township","Township","2017","T2R2C2","Expenditure","General Fund","Chief Executive","171-190","Number","11755.00","3"
"11010","Alcona Township","Township","2017","T2R2C7","Expenditure","Total","Chief Executive","171-190","Sum","11755.00","3"
"11010","Alcona Township","Township","2017","T2R3C1","Expenditure","General Fund Final Amended Budget","Treasurer","253","Number","16102.00","3"
"11010","Alcona Township","Township","2017","T2R3C2","Expenditure","General Fund","Treasurer","253","Number","16232.00","3"
"11010","Alcona Township","Township","2017","T2R3C7","Expenditure","Total","Treasurer","253","Sum","16232.00","3"
"11010","Alcona Township","Township","2017","T2R4C1","Expenditure","General Fund Final Amended Budget","Clerk","215-218","Number","16402.00","3"
"11010","Alcona Township","Township","2017","T2R4C2","Expenditure","General Fund","Clerk","215-218","Number","16215.00","3"
"11010","Alcona Township","Township","2017","T2R4C7","Expenditure","Total","Clerk","215-218","Sum","16215.00","3"
"11010","Alcona Township","Township","2017","T2R5C1","Expenditure","General Fund Final Amended Budget","Assessing Equalization","243, 245, 247 and 257","Number","24000.00","3"
"11010","Alcona Township","Township","2017","T2R5C2","Expenditure","General Fund","Assessing Equalization","243, 245, 247 and 257","Number","22593.00","3"
"11010","Alcona Township","Township","2017","T2R5C7","Expenditure","Total","Assessing Equalization","243, 245, 247 and 257","Sum","22593.00","3"
"11010","Alcona Township","Township","2017","T2R7C1","Expenditure","General Fund Final Amended Budget","Elections","262","Number","5000.00","3"
"11010","Alcona Township","Township","2017","T2R7C2","Expenditure","General Fund","Elections","262","Number","3982.00","3"
"11010","Alcona Township","Township","2017","T2R7C7","Expenditure","Total","Elections","262","Sum","3982.00","3"
"11010","Alcona Township","Township","2017","T2R8C1","Expenditure","General Fund Final Amended Budget","Building and Grounds","265","Number","69300.00","3"
"11010","Alcona Township","Township","2017","T2R8C2","Expenditure","General Fund","Building and Grounds","265","Number","15722.00","3"
"11010","Alcona Township","Township","2017","T2R8C7","Expenditure","Total","Building and Grounds","265","Sum","15722.00","3"
"11010","Alcona Township","Township","2017","T2R9C1","Expenditure","General Fund Final Amended Budget","Attorney/Corporation Counsel","266","Number","4000.00","3"
"11010","Alcona Township","Township","2017","T2R9C2","Expenditure","General Fund","Attorney/Corporation Counsel","266","Number","972.00","3"
"11010","Alcona Township","Township","2017","T2R9C7","Expenditure","Total","Attorney/Corporation Counsel","266","Sum","972.00","3"
"11010","Alcona Township","Township","2017","T2R11C1","Expenditure","General Fund Final Amended Budget","TOTAL GENERAL GOVERNMENT",,"Total","258204.00","3"
"11010","Alcona Township","Township","2017","T2R11C2","Expenditure","General Fund","TOTAL GENERAL GOVERNMENT",,"Total","125095.00","3"
"11010","Alcona Township","Township","2017","T2R11C7","Expenditure","Total","TOTAL GENERAL GOVERNMENT",,"Sum - Total","125095.00","3"
"11010","Alcona Township","Township","2017","T2R25C1","Expenditure","General Fund Final Amended Budget","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R25C2","Expenditure","General Fund","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R25C3","Expenditure","All Other Governmental Funds","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R25C7","Expenditure","Total","Police/Sheriff/Constable","301, 305, 310, 315-320, 330-332","Sum","0.00","3"
"11010","Alcona Township","Township","2017","T2R26C1","Expenditure","General Fund Final Amended Budget","Fire","336-344","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R26C2","Expenditure","General Fund","Fire","336-344","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R26C3","Expenditure","All Other Governmental Funds","Fire","336-344","Number","88029.00","3"
"11010","Alcona Township","Township","2017","T2R26C7","Expenditure","Total","Fire","336-344","Sum","88029.00","3"
"11010","Alcona Township","Township","2017","T2R32C1","Expenditure","General Fund Final Amended Budget","TOTAL PUBLIC SAFETY",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T2R32C2","Expenditure","General Fund","TOTAL PUBLIC SAFETY",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T2R32C3","Expenditure","All Other Governmental Funds","TOTAL PUBLIC SAFETY",,"Total","88029.00","3"
"11010","Alcona Township","Township","2017","T2R32C7","Expenditure","Total","TOTAL PUBLIC SAFETY",,"Sum - Total","88029.00","3"
"11010","Alcona Township","Township","2017","T2R33C3","Expenditure","All Other Governmental Funds","Public Works (Non-Act 51)","441, 442, 444-448","Number","599677.00","3"
"11010","Alcona Township","Township","2017","T2R33C7","Expenditure","Total","Public Works (Non-Act 51)","441, 442, 444-448","Sum","599677.00","3"
"11010","Alcona Township","Township","2017","T2R36C4","Expenditure","Enterprise Funds","Water and/or Sewer Systems","536-566","Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R36C7","Expenditure","Total","Water and/or Sewer Systems","536-566","Sum","0.00","3"
"11010","Alcona Township","Township","2017","T2R41C3","Expenditure","All Other Governmental Funds","TOTAL PUBLIC WORKS",,"Total","599677.00","3"
"11010","Alcona Township","Township","2017","T2R41C4","Expenditure","Enterprise Funds","TOTAL PUBLIC WORKS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T2R41C7","Expenditure","Total","TOTAL PUBLIC WORKS",,"Sum - Total","599677.00","3"
"11010","Alcona Township","Township","2017","T2R55C1","Expenditure","General Fund Final Amended Budget","Community Planning and Zoning","701-703, 710, 712,713","Number","13800.00","3"
"11010","Alcona Township","Township","2017","T2R55C2","Expenditure","General Fund","Community Planning and Zoning","701-703, 710, 712,713","Number","8610.00","3"
"11010","Alcona Township","Township","2017","T2R55C7","Expenditure","Total","Community Planning and Zoning","701-703, 710, 712,713","Sum","8610.00","3"
"11010","Alcona Township","Township","2017","T2R59C1","Expenditure","General Fund Final Amended Budget","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Total","13800.00","3"
"11010","Alcona Township","Township","2017","T2R59C2","Expenditure","General Fund","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Total","8610.00","3"
"11010","Alcona Township","Township","2017","T2R59C7","Expenditure","Total","TOTAL COMMUNITY/ECONOMIC DEVELOPMENT",,"Sum - Total","8610.00","3"
"11010","Alcona Township","Township","2017","T2R60C1","Expenditure","General Fund Final Amended Budget","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Number","105000.00","3"
"11010","Alcona Township","Township","2017","T2R60C2","Expenditure","General Fund","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Number","17420.00","3"
"11010","Alcona Township","Township","2017","T2R60C3","Expenditure","All Other Governmental Funds","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Number","1562.00","3"
"11010","Alcona Township","Township","2017","T2R60C7","Expenditure","Total","Parks and Recreation","751-752, 756, 760, 764, 767, 770","Sum","18982.00","3"
"11010","Alcona Township","Township","2017","T2R64C1","Expenditure","General Fund Final Amended Budget","TOTAL RECREATION AND CULTURE",,"Total","105000.00","3"
"11010","Alcona Township","Township","2017","T2R64C2","Expenditure","General Fund","TOTAL RECREATION AND CULTURE",,"Total","17420.00","3"
"11010","Alcona Township","Township","2017","T2R64C3","Expenditure","All Other Governmental Funds","TOTAL RECREATION AND CULTURE",,"Total","1562.00","3"
"11010","Alcona Township","Township","2017","T2R64C7","Expenditure","Total","TOTAL RECREATION AND CULTURE",,"Sum - Total","18982.00","3"
"11010","Alcona Township","Township","2017","T2R66C3","Expenditure","All Other Governmental Funds","Capital Outlay","901-904","Number","360414.00","3"
"11010","Alcona Township","Township","2017","T2R66C7","Expenditure","Total","Capital Outlay","901-904","Sum","360414.00","3"
"11010","Alcona Township","Township","2017","T2R69C3","Expenditure","All Other Governmental Funds","TOTAL OTHER",,"Total","360414.00","3"
"11010","Alcona Township","Township","2017","T2R69C7","Expenditure","Total","TOTAL OTHER",,"Sum - Total","360414.00","3"
"11010","Alcona Township","Township","2017","T2R73C1","Expenditure","General Fund Final Amended Budget","TOTAL EXPENDITURES",,"Total","377004.00","3"
"11010","Alcona Township","Township","2017","T2R73C2","Expenditure","General Fund","TOTAL EXPENDITURES",,"Total","151125.00","3"
"11010","Alcona Township","Township","2017","T2R73C3","Expenditure","All Other Governmental Funds","TOTAL EXPENDITURES",,"Total","1049682.00","3"
"11010","Alcona Township","Township","2017","T2R73C4","Expenditure","Enterprise Funds","TOTAL EXPENDITURES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T2R73C7","Expenditure","Total","TOTAL EXPENDITURES",,"Sum - Total","1200807.00","3"
"11010","Alcona Township","Township","2017","T2R74C1","Expenditure","General Fund Final Amended Budget","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","-205704.00","3"
"11010","Alcona Township","Township","2017","T2R74C2","Expenditure","General Fund","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","30845.00","3"
"11010","Alcona Township","Township","2017","T2R74C3","Expenditure","All Other Governmental Funds","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","-703330.00","3"
"11010","Alcona Township","Township","2017","T2R74C4","Expenditure","Enterprise Funds","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R74C5","Expenditure","Internal Service Funds","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R74C7","Expenditure","Total","Net Change in Fund Balances/Fund Net Position",,"Summary - Number","-672485.00","3"
"11010","Alcona Township","Township","2017","T2R75C1","Expenditure","General Fund Final Amended Budget","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","696081.00","3"
"11010","Alcona Township","Township","2017","T2R75C2","Expenditure","General Fund","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","696081.00","3"
"11010","Alcona Township","Township","2017","T2R75C3","Expenditure","All Other Governmental Funds","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","1454481.00","3"
"11010","Alcona Township","Township","2017","T2R75C4","Expenditure","Enterprise Funds","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R75C5","Expenditure","Internal Service Funds","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R75C6","Expenditure","Component Units","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R75C7","Expenditure","Total","Fund Balance/Fund Net Position Beginning Balances",,"Summary - Number","2150562.00","3"
"11010","Alcona Township","Township","2017","T2R77C1","Expenditure","General Fund Final Amended Budget","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","490377.00","3"
"11010","Alcona Township","Township","2017","T2R77C2","Expenditure","General Fund","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","726926.00","3"
"11010","Alcona Township","Township","2017","T2R77C3","Expenditure","All Other Governmental Funds","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","751151.00","3"
"11010","Alcona Township","Township","2017","T2R77C4","Expenditure","Enterprise Funds","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R77C5","Expenditure","Internal Service Funds","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R77C6","Expenditure","Component Units","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","0.00","3"
"11010","Alcona Township","Township","2017","T2R77C7","Expenditure","Total","Fund Balance/Fund Net Position Ending Balances",,"Summary - Number","1478077.00","3"
"11010","Alcona Township","Township","2017","T3R5C1","Capital","Land, Equipment and Buildings","Fire",,"Number","355351.00","3"
"11010","Alcona Township","Township","2017","T3R26C1","Capital","Land, Equipment and Buildings","TOTAL ADDITIONS TO CAPITAL ASSETS",,"Number","355351.00","3"
"11010","Alcona Township","Township","2017","T4R1C1","Position","General Fund","Cash & Cash  Equivalents","001-016","Number","568934.00","3"
"11010","Alcona Township","Township","2017","T4R1C2","Position","All Other Governmental Funds","Cash & Cash  Equivalents","001-016","Number","844571.00","3"
"11010","Alcona Township","Township","2017","T4R1C3","Position","Enterprise Funds","Cash & Cash  Equivalents","001-016","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R1C4","Position","Internal Service Funds","Cash & Cash  Equivalents","001-016","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R1C5","Position","Component Units","Cash & Cash  Equivalents","001-016","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R1C6","Position","Total","Cash & Cash  Equivalents","001-016","Total","1413505.00","3"
"11010","Alcona Township","Township","2017","T4R3C1","Position","General Fund","TOTAL  CASH AND INVESTMENTS",,"Total","568934.00","3"
"11010","Alcona Township","Township","2017","T4R3C2","Position","All Other Governmental Funds","TOTAL  CASH AND INVESTMENTS",,"Total","844571.00","3"
"11010","Alcona Township","Township","2017","T4R3C3","Position","Enterprise Funds","TOTAL  CASH AND INVESTMENTS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R3C4","Position","Internal Service Funds","TOTAL  CASH AND INVESTMENTS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R3C5","Position","Component Units","TOTAL  CASH AND INVESTMENTS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R3C6","Position","Total","TOTAL  CASH AND INVESTMENTS",,"Total","1413505.00","3"
"11010","Alcona Township","Township","2017","T4R4C1","Position","General Fund","Tax, Utility, & Assessment Receivables","019-070","Number","4083.00","3"
"11010","Alcona Township","Township","2017","T4R4C2","Position","All Other Governmental Funds","Tax, Utility, & Assessment Receivables","019-070","Number","17303.00","3"
"11010","Alcona Township","Township","2017","T4R4C6","Position","Total","Tax, Utility, & Assessment Receivables","019-070","Total","21386.00","3"
"11010","Alcona Township","Township","2017","T4R6C1","Position","General Fund","Due from Other Funds","084","Number","14429.00","3"
"11010","Alcona Township","Township","2017","T4R6C2","Position","All Other Governmental Funds","Due from Other Funds","084","Number","28757.00","3"
"11010","Alcona Township","Township","2017","T4R6C6","Position","Total","Due from Other Funds","084","Total","43186.00","3"
"11010","Alcona Township","Township","2017","T4R8C1","Position","General Fund","TOTAL RECEIVABLES",,"Total","18512.00","3"
"11010","Alcona Township","Township","2017","T4R8C2","Position","All Other Governmental Funds","TOTAL RECEIVABLES",,"Total","46060.00","3"
"11010","Alcona Township","Township","2017","T4R8C6","Position","Total","TOTAL RECEIVABLES",,"Total","64572.00","3"
"11010","Alcona Township","Township","2017","T4R23C1","Position","General Fund","Advances to Other Funds","193","Number","139480.00","3"
"11010","Alcona Township","Township","2017","T4R23C6","Position","Total","Advances to Other Funds","193","Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R26C1","Position","General Fund","TOTAL OTHER LONG TERM ASSETS",,"Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R26C6","Position","Total","TOTAL OTHER LONG TERM ASSETS",,"Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R27C1","Position","General Fund","TOTAL ASSETS",,"Total","726926.00","3"
"11010","Alcona Township","Township","2017","T4R27C2","Position","All Other Governmental Funds","TOTAL ASSETS",,"Total","890631.00","3"
"11010","Alcona Township","Township","2017","T4R27C3","Position","Enterprise Funds","TOTAL ASSETS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R27C4","Position","Internal Service Funds","TOTAL ASSETS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R27C5","Position","Component Units","TOTAL ASSETS",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R27C6","Position","Total","TOTAL ASSETS",,"Total","1617557.00","3"
"11010","Alcona Township","Township","2017","T4R29C1","Position","General Fund","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","726926.00","3"
"11010","Alcona Township","Township","2017","T4R29C2","Position","All Other Governmental Funds","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","890631.00","3"
"11010","Alcona Township","Township","2017","T4R29C3","Position","Enterprise Funds","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R29C4","Position","Internal Service Funds","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R29C5","Position","Component Units","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R29C6","Position","Total","TOTAL ASSETS AND DEFERRED OUTFLOWS OF RESOURCES",,"Total","1617557.00","3"
"11010","Alcona Township","Township","2017","T4R32C1","Position","General Fund","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R32C2","Position","All Other Governmental Funds","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R32C3","Position","Enterprise Funds","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R32C4","Position","Internal Service Funds","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R32C5","Position","Component Units","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Number","0.00","3"
"11010","Alcona Township","Township","2017","T4R32C6","Position","Total","All Other Accounts Payable & Current Liabilities","200-299 Except Above","Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C1","Position","General Fund","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C2","Position","All Other Governmental Funds","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C3","Position","Enterprise Funds","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C4","Position","Internal Service Funds","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C5","Position","Component Units","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R33C6","Position","Total","TOTAL CURRENT LIABILITIES",,"Total","0.00","3"
"11010","Alcona Township","Township","2017","T4R35C2","Position","All Other Governmental Funds","Advances from Other Funds","314","Number","139480.00","3"
"11010","Alcona Township","Township","2017","T4R35C6","Position","Total","Advances from Other Funds","314","Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R42C2","Position","All Other Governmental Funds","TOTAL LONG-TERM LIABILITIES",,"Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R42C6","Position","Total","TOTAL LONG-TERM LIABILITIES",,"Total","139480.00","3"
"11010","Alcona Township","Township","2017","T4R46C2","Position","All Other Governmental Funds","Restricted","375-379, 392-398","Number","751151.00","3"
"11010","Alcona Township","Township","2017","T4R46C6","Position","Total","Restricted","375-379, 392-398","Total","751151.00","3"
