"a_o","secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","266001001400","IE LA BELLA","RURAL","CORREG LA BELLA","3176402110","OCTAVIO MESA NOREÑA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"insti.educativalabella@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","266001002244","IE GONZALO MEJIA ECHEVERRY","RURAL","VIA CORREG ALTAGRACIA","3146358724","PAOLA MERCEDES MOLINA MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,FIN DE SEMANA",,"AGROPECUARIO,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,31,32,99","CAMINAR EN SECUNDARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"urielgn@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001004641","IE MANOS UNIDAS","RURAL,URBANA","EL DANUBIO VILLA SANTANA","3103901132","MARIA CRISTINA MURILLO MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,31,32,99","CAMINAR EN SECUNDARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","macrismuri@hotmail"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001002495","IE GIMNASIO RISARALDA","URBANA","CL 16 3 21","315 5465496","SILVIA MARIA PESCADOR TEJADA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"gr@gimnasiorisaralda.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001003505","IE LUIS CARLOS GONZALEZ","URBANA","KR 23 82 103 BR CUBA","3147749627","ALBA LUCIA OSORIO OROZCO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"MÚLTIPLE DISCAPACIDAD",,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"luiscarlosgonzalez@pereiraeduca.gov.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001005442","MUSICAL GRANDES ARTISTAS","URBANA","MZ 0 CS 1 ET 3 HAMBURGO","3380403","LUZ MARINA BUITRAGO PULGARÍN","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001007445","JARDIN INFANTIL MIS PEQUEÑOS GENIECITOS","URBANA","IND BARRIO ALTAVISTA TERCERA ETAPA MANZANA 25 CASA 2","3104194890","MARIA MONICA SEGURA DUARTE","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"geniecitos12@yahoo.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001005540","IE COMPARTIR LAS BRISAS","URBANA,RURAL","IND VILLA SANTANA BARRIO LAS BRISAS","3178184834","LUZ STELLA GOMEZ AVENDAÑO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"compartirpereira2015@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001004535","LIC EDUC JUEGO Y APRENDO","URBANA","CR 4A NO 28-54","3369172","JUAN CARLOS ARBOLEDA GIRALDO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"juegoyaprendo@latinmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001007011","C.E. MUSICAL VIVALDI","URBANA","KR 7 BIS 31 20","3263881","JHON FREDY USTMAN LOPEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiomusicalvivaldi@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001006500","LIC LA GRAN AVENTURA","URBANA","CLL 14 23-142","3214682","LUZ ADRIANA RAMIREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"lagranaventura.edu@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001000670","FUND GIMN PEREIRA","URBANA","KR 13 3 E 99","3314458","PIEDAD ISAZA VALLEJO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,,"admin@gimnasiopereira.edu.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001006458","IE ESCUELA DE LA PALABRA","URBANA","KR 3 A 26 16","3104135559","GLORIA ESTELA VELEZ RAMIREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,31,32,99","CAMINAR EN SECUNDARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM",,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"gvel-@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001007314","I.E. DIEGO MAYA SALAZAR","URBANA","KR 34 32 C 35","3384054-3384100","SOL BEATRIZ PEÑA CANO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"OTRO","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"CONCESION","MUNICIPIO","NO APLICA","SI","A",,,"feyalegriasamaria@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001003661","JARD INF GARABATOS","URBANA","CL 16 3 39","3244290","MARIA ELENA OCHOA G.","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,DI-COGNITIVO,SV-CEGUERA,SÍNDROME DE DOWN",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000565","IE NUESTRA SEÑORA DE FATIMA","URBANA","KR 7 40 65","3002035140","TE DIANA CAROLINA VINASCO RENDON","INSTITUCION EDUCATIVA","NEGRITUDES",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"COMERCIAL","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"REGIMEN ESPECIAL","REGIMEN ESPECIAL","NO APLICA","NO","A",,,"nusefapereira@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001006970","ALTERNATIVA PEDAGÓGICA","URBANA","KR 4 15 35","344 58 59","CARLOS RODRIGO PRADA BRAVO","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA,TARDE",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"alternativapedagogica@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001003768","JARD INF MI PEQUENO MUNDO","RURAL","KM 10 VIA CERRITOS","3279842","MARIA EUGENIA HURTADO","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceo_merani@telesat.com.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","266001000411","IE SAN FRANCISCO DE ASIS","RURAL","CORREG DE ARABIA","3127564397","MARINO ALZATE SALAZAR","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM",,,,"9",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"arabiasanfranciscodeasis@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","466001005358","COL CORPORACION PINO VERDE","RURAL","KM. 5 VIA CERRITOS EL TIGRE ","3132682 - 3132682","LUZ STELLA RIOS PATIÑO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"NO APLICA,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS,FRANCES","1",,"FEDERACIONES","FEDERACIONES","NO APLICA","NO","A",,,"info@liceopinoverde.edu.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001007101","LICEO TALENTO HUMANO","URBANA","KR 7 16 63","3171122","ANGELA MARIA VALENCIA ECHEVERRI","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,FIN DE SEMANA",,,"23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"director@milenium.edu.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","466001007164","JARDÍN INFANTIL MUNDO MÁGICO","RURAL","VÍA AL MIRADOR (LA ARBOLEDA) - FINCA SANTA MARTA",,"LLORENA PATRICIA BETANCOURT DÁVILA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA,TARDE",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000344","INST EDUC SAN FERNANDO","URBANA","IND CLL 70 NO 23-20 SAN FERNANDO CUBA","3271076 3372448 323 3134","NOLBERTO DE JESUS VALENCIA NIETO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"OTRO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,15,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"MÚLTIPLE DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN",,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"institucioneducativasanfernand@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001003334","COL LA ANUNCIACION","URBANA","KR 3 19 38","3330651","HNA. ARNULFA DE JESUS CALDERON VERTEL","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN",,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colanunciacionp@yahoo.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001005485","LIC BOSQUES DEL CARDAL","URBANA","KR 21 24 65","3210191","MARIA NILSE PIEDRAHITA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001003407","INST DEL NIÑO JESUS","URBANA","CL 13 5 51","3351377","ANDRÉS FELIPE PENAGOS AGUIRRE","INSTITUCION EDUCATIVA","NEGRITUDES",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"admoninj1962@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001007411","LICEO DIVINO NIÑO","URBANA","CL 21 15 54","3171718","OLGA PATRICIA RUIZ CARDONA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardininfantildivinoninopereira@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001006651","INST INTEGRADO CARITAS ALEGRES","URBANA","CR 26 NO 67B-11 BARRIO CUBA","3271553","LILIANA MARIA JIMENEZ CARO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000069","IE CARLOTA SANCHEZ","URBANA","CL 20 3 23","3452229-3452230 - 3108390796","JOSE MANUEL LOPEZ MONTOYA","INSTITUCION EDUCATIVA","EMBERA CHAMI",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,31,32","CAMINAR EN SECUNDARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"Carlotasanchez323@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000395","IE FRANCISCO DE PAULA SANTANDER","URBANA","CR 8 N° 9-61","3166094192","RODOLFO PEREZ MARTINEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"franciscodepaulasantander@pereiraeduca.gov.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000301","IE JUAN XXIII","URBANA","KR 23 BIS CL 73 Y","3207685992","CARLOS ALBERTO VILLADA CORTES","INSTITUCION EDUCATIVA","NEGRITUDES",,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"0,1,2,3,4,5,6,7,8,9,31,32,99","CAMINAR EN SECUNDARIA,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"juan23pereira@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001006694","LICEO ANDINO","URBANA","CL 26 9 34","3332915 - 3334587","LUZ ELENA HENAO GOMEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"NO APLICA,ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","OTRO",,,"liceoandino@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001000646","IE JESUS MARIA ORMAZA","URBANA","KR 22 BIS 75 00","3174298143","LUIS FERNANDO VALENCIA LIZCANO","INSTITUCION EDUCATIVA","NEGRITUDES",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"OTRO,COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegiormaza66@hotmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","166001007136","I.E. HUGO ÁNGEL JARAMILLO","URBANA","IND COMUNA CAFÉ - PARQUE INDUSTRIAL","3128859","ROSA MARÍA NIÑO GUTIÉRREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","A CRECER,EDUCACIÓN TRADICIONAL",,,,"1",,"CONCESION","OFICIAL","NO APLICA","SI","A",,,"iehugoangeljaramillo@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001800005","LICEO SUEÑOS CON FE","URBANA","MZ 41 CS 10","3208055","BLADIMIR CANO PEÑARANDA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"s.creayconstruye@gmail.com"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001005141","COLEGIO MILITAR GENERAL RAFAEL REYES","URBANA","IND KM 11 VIA A CERRITOS","3379188","MANUEL RAUL MORENO AREVALO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,,"rectoria@colreyes.edu.co"
"2016","PEREIRA","66","RISARALDA","66001","PEREIRA","366001000688","COL DEL INMACULADO CORAZON DE MARIA - FRANCISCANAS DE M.I.-PEREIRA","RURAL","VIA MUNDO NUEVO","3215184","HNA. AURORA MORALES MORALES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"COMERCIAL","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"franciscanasa@hotmail.com"
