"mes","a_o","dia","actividad","area_de_servicio","asunto","atrasada","avances_orden_de_trabajo","categor_a","departamento","estado","fecha_radicacion_solicitud","fecha_cierre_solicitud","fecha_vencimiento_solicitud","medio","naturaleza","numero_servicio","prioridad","reabierta","servicio","solucion_orden_trabajo","tipo_naturaleza","via"
"abril","2021","5","Revisar red","Servicios Tecnologicos","equipo sin internet","No","100","Internet","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T09:29:55.000","2021-04-05T10:15:34.000","2021-04-06T17:29:00.000","Telefono","Incidente","INC473","Media","No","Conectividad","se soluciona el inconveniente de red con la ayuda de los compañeros fernando fabra y fernando ochoa, se restablece la red en el equipo y queda funcionando bien.",,"Telefono"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","creación de plantillas","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T09:30:02.000","2021-04-05T09:30:24.000","2021-04-06T17:30:00.000","helppeople","Requerimiento","REQ5991","Media","No","Servidores","Se realiza creación de plantillas basicas centos7 y windows 2019 para creacion raída de VMs","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","Creacion de servidor","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T09:31:08.000","2021-04-05T09:31:29.000","2021-04-07T07:31:00.000","helppeople","Requerimiento","REQ5992","Media","No","Servidores","Se realiza creacion de maquina virtual SRV-ARCGIS-BD (192.168.200.43)","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","Creación de VM","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T09:45:58.000","2021-04-05T09:46:15.000","2021-04-07T07:46:00.000","helppeople","Requerimiento","REQ5993","Media","No","Servidores","Se realiza creacion de maquina virtual SRV-ARCGIS-APP (192.168.200.42)","Servicio","helppeople"
"abril","2021","5","Monitoreo y Administracion","Servicios Tecnologicos","Acceso a Wifi en portatil","No","100","Canales de Internet","Secretaria de Educacion","cerrada","2021-04-05T08:58:11.000","2021-04-05T13:34:45.000","2021-04-06T16:58:00.000","helppeople","Requerimiento","REQ5994","Media","No","Conectividad","se atiende en sitio y se otorga acceso a wifi al portátil de la secretaria de educación adscrito al doctor álvaro jose Zuluaga.","Servicio","helppeople"
"abril","2021","5","Monitoreo y Configuracion","Servicios Tecnologicos","Administracion de servidores VUR","No","100","Sistema Operativo","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T09:46:59.000","2021-04-05T09:48:51.000","2021-04-07T07:47:00.000","helppeople","Requerimiento","REQ5995","Media","No","Servidores","Se realiza acompañamiento en modificación de maquina VUR","Servicio","helppeople"
"abril","2021","5","Entrega e Instalación","Servicios Tecnologicos","Instalación Impresora","Si","100","Impresora","Secretaria de Educacion","cerrada","2021-04-05T09:38:20.000","2021-04-09T13:07:13.000","2021-04-07T07:38:00.000","helppeople","Requerimiento","REQ5996","Media","No","Soporte y Mantenimiento","se instalo controlador de impresora en equipo y se predetermino","Servicio","helppeople"
"abril","2021","6","Configuracion","Servicios Tecnologicos","configuración en el PC del usuario para que pueda acceder al SIAFXXI","No","100","Gestion de aplicaciones","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-06T09:23:33.000","2021-04-07T16:47:11.000","2021-04-07T17:23:00.000","helppeople","Requerimiento","REQ6031","Media","No","Soporte y Mantenimiento","se atiende la solicitud y el funcionario ya tenia el acceso al siaf","Servicio","helppeople"
"abril","2021","5","Configuración","Servicios Tecnologicos","INSTALACIÓN DE IMPRESORA EN 13 EQUIPOS","No","100","Impresora","Secretaria de Salud","cerrada","2021-04-05T10:03:08.000","2021-04-06T11:07:22.000","2021-04-07T08:03:00.000","Mail","Requerimiento","REQ5997","Media","No","Soporte y Mantenimiento","se atiende solicitud, se realiza configuracion de impresora hp laserjet m 605 en seis equipos, tambien se configura impresora hp e60165 en sies equipos quedan imprimiendo bien todos.","Servicio","Mail"
"abril","2021","5","Instalacion","Servicios Tecnologicos","AYUDA PARA INSTALAR SAP E IMPRESORA EN EQUIPO","No","100","Gestion de aplicaciones","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T10:09:53.000","2021-04-06T10:03:17.000","2021-04-07T08:09:00.000","helppeople","Requerimiento","REQ5998","Media","No","Soporte y Mantenimiento","servicio realizado a conformidad","Servicio","helppeople"
"abril","2021","5","Falla de hardware","Servicios Tecnologicos","Revisión equipo de computo","No","100","Equipo de desktop","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T10:14:42.000","2021-04-06T09:21:07.000","2021-04-07T08:14:00.000","helppeople","Incidente","INC474","Media","No","Soporte y Mantenimiento","se atiende en sitio y se revisa equipo. se eliminan archivos temporales y se actualiza equipo.",,"helppeople"
"abril","2021","5","Falla de Software","Servicios Tecnologicos","Revisión equipo de computo","No","100","Equipo de desktop","Secretaria de Gestión del Riesgo de Desastres","cerrada","2021-04-05T10:22:30.000","2021-04-06T14:36:14.000","2021-04-07T08:22:00.000","helppeople","Incidente","INC475","Media","No","Soporte y Mantenimiento","se revisa equipo se aumentan procesadores y se borran temporales",,"helppeople"
"abril","2021","5","Configuracion","Servicios Tecnologicos","soporte matti","Si","100","Gestion de aplicaciones","Secretaria de Educacion","cerrada","2021-04-05T10:23:38.000","2021-04-12T09:27:02.000","2021-04-07T08:23:00.000","Mail","Requerimiento","REQ5999","Media","No","Soporte y Mantenimiento","Se realiza habilitacion nuevamente del servicio","Servicio","Mail"
"abril","2021","5","Restablecer Contraseña","Servicios Tecnologicos","Restablecer contraseña jcolorado","No","100","Usuarios","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:09:12.000","2021-04-05T11:10:34.000","2021-04-07T09:09:00.000","helppeople","Requerimiento","REQ6000","Media","No","Directorio activo","Se restablece contraseña en el DA, se notifica al funcionario por intermedio de Engelbert Millan","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","Administracion de vmware","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:30:08.000","2021-04-05T11:30:25.000","2021-04-07T09:30:00.000","helppeople","Requerimiento","REQ6001","Media","No","Servidores","Se realiza movimiento de maquinas virtuales encendidas a los nuevos recursos de host y datastores","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","Escritorios remotos","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:31:14.000","2021-04-05T11:31:47.000","2021-04-07T09:31:00.000","helppeople","Requerimiento","REQ6002","Media","No","Servidores","Se brinda apoyo en sesion de implementacion de escritorios remotos","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","WAF","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:32:53.000","2021-04-05T11:33:26.000","2021-04-07T09:32:00.000","helppeople","Requerimiento","REQ6003","Media","No","Servidores","Realiza acompañamiento para sesion de instalacion de WAF onpremise en sesion presencial","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","revisión de maquinas","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:34:17.000","2021-04-05T11:34:55.000","2021-04-07T09:34:00.000","helppeople","Requerimiento","REQ6004","Media","No","Servidores","Se realiza revisión de maquinas para liberación de espacios en vmware","Servicio","helppeople"
"abril","2021","5","monitoreo y ejecucion","Servicios Tecnologicos","liberación de licencia fyramirez","No","100","Backup","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T11:35:08.000","2021-04-05T16:06:28.000","2021-04-07T09:35:00.000","helppeople","Requerimiento","REQ6005","Media","No","Copias de Respaldo y Recuperacion","Se realiza backup a la información antes de liberar la licencia de correo institucional, la información se carga en el drive de la cuenta de setic_bk","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","movimiento de servidores","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:35:39.000","2021-04-05T13:19:37.000","2021-04-07T09:35:00.000","helppeople","Requerimiento","REQ6006","Media","No","Servidores","Se realiza movimiento de servidores activos a nuevo almacenamiento y datastore","Servicio","helppeople"
"abril","2021","5","monitoreo y ejecucion","Servicios Tecnologicos","liberación de licencia dadiaz","No","100","Backup","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T11:36:12.000","2021-04-05T16:06:51.000","2021-04-07T09:36:00.000","helppeople","Requerimiento","REQ6007","Media","No","Copias de Respaldo y Recuperacion","Se realiza backup a la información antes de liberar la licencia de correo institucional, la información se carga en el drive de la cuenta de setic_bk","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","eliminación de servidores","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:36:55.000","2021-04-05T11:37:19.000","2021-04-07T09:36:00.000","helppeople","Requerimiento","REQ6008","Media","No","Servidores","se realiza eliminacion de servidores revisados que no seran necesarion, para liberar espacio en datasstores","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","subida de datos","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:38:05.000","2021-04-05T11:38:32.000","2021-04-07T09:38:00.000","helppeople","Requerimiento","REQ6009","Media","No","Servidores","se realiza subida de datos de backup de VUR 2016 encontrados en maquina virtual apagada","Servicio","helppeople"
"abril","2021","5","Creacion, configuracion y Monitoreo","Servicios Tecnologicos","backups semanal","No","100","Virtualizacion","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T11:39:35.000","2021-04-05T11:39:55.000","2021-04-07T09:39:00.000","helppeople","Requerimiento","REQ6010","Media","No","Servidores","se realiza realizacion de backups semanales","Servicio","helppeople"
"abril","2021","5","Configuracion","Servicios Tecnologicos","Revisión micrófono portatil","No","100","Periféricos","Secretaria de Educacion","cerrada","2021-04-05T10:31:34.000","2021-04-05T16:49:01.000","2021-04-07T08:31:00.000","helppeople","Requerimiento","REQ6011","Media","No","Soporte y Mantenimiento","se realiza dicho proceso al equipo","Servicio","helppeople"
"abril","2021","5","Configuracion","Servicios Tecnologicos","Solicitud de Habilitación de Herramientas para descargar comprimidos ZIP","No","100","Gestion de aplicaciones","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T11:50:42.000","2021-04-06T12:53:20.000","2021-04-07T09:50:00.000","helppeople","Requerimiento","REQ6012","Media","No","Soporte y Mantenimiento","se instala winrar en pc","Servicio","helppeople"
"abril","2021","5","Restablecer Contraseña","Servicios Tecnologicos","desbloquear PC","No","100","Usuarios","Secretaria de Salud","cerrada","2021-04-05T12:02:20.000","2021-04-06T10:07:21.000","2021-04-07T10:02:00.000","Formulario","Requerimiento","REQ6013","Media","No","Directorio activo","Se realiza cambio de contraseña. Clave: Cambio.2021, deberá cambiarse en el siguiente inicio de sesión. Se realiza comunicación con el usuario para entregarle la información respectiva.","Servicio","Formulario"
"abril","2021","5","Entrega e Instalación","Servicios Tecnologicos","instalación de Impresora","No","100","Impresora","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T14:40:08.000","2021-04-06T15:22:33.000","2021-04-07T11:40:00.000","Mail","Requerimiento","REQ6014","Media","No","Soporte y Mantenimiento","se atiende en sitio y se configura impresora con pagina de prueba.","Servicio","Mail"
"abril","2021","5","Entrega e Instalación","Servicios Tecnologicos","INSTALACION DE EQUIPO","Si","100","Equipo de desktop","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T14:43:43.000","2021-04-07T16:43:25.000","2021-04-07T11:43:00.000","Mail","Requerimiento","REQ6015","Media","No","Soporte y Mantenimiento","se realiza configuracion del equipo solicitado.","Servicio","Mail"
"abril","2021","5","Configuración","Servicios Tecnologicos","impresora","No","100","Impresora","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T14:46:34.000","2021-04-06T11:33:50.000","2021-04-07T11:46:00.000","Mail","Requerimiento","REQ6016","Media","No","Soporte y Mantenimiento","se realiza las configuraciones de impresion que el funcionario necesitaba, queda funcionando bien.","Servicio","Mail"
"abril","2021","5","creacion y Activacion","Servicios Tecnologicos","CREACION DE USUARIO","No","100","Usuarios","Secretaria de Salud","cerrada","2021-04-05T14:54:34.000","2021-04-05T16:23:22.000","2021-04-07T11:54:00.000","Mail","Requerimiento","REQ6017","Media","No","Directorio activo","Se realiza la creación de usuario vipaz, se notifica a la funcionaria usuario y clave (Cambio.2021) en la extensión 1684","Servicio","Mail"
"abril","2021","5","Cancelación de Usuarios","Sistemas de Informacion","creación de usuario","No","100","SADE","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T14:57:02.000","2021-04-05T15:02:42.000","2021-04-07T11:57:00.000","helppeople","Requerimiento","REQ6018","Media","No","Aplicaciones","SE ATENDIO CON LA CREACION DE USUARIO SADE Y CLAVE","Servicio","helppeople"
"abril","2021","5","Cancelación de Usuarios","Sistemas de Informacion","creación de usuario","No","100","SADE","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-05T15:01:28.000","2021-04-05T15:03:59.000","2021-04-07T12:01:00.000","helppeople","Requerimiento","REQ6019","Media","No","Aplicaciones","SE ANTEDIO CON LA CREACION DE USAURIO SADE Y CLAVE","Servicio","helppeople"
"abril","2021","5","Entrega e instalacion","Servicios Tecnologicos","Instalación de la cámara para el equipo","Si","100","Periféricos","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T15:06:08.000","2021-04-07T16:45:21.000","2021-04-07T12:06:00.000","helppeople","Requerimiento","REQ6020","Media","No","Soporte y Mantenimiento","se atiende la solicitud y el ingeniero rodolfo tejada ya habia atendido el requerimiento.","Servicio","helppeople"
"abril","2021","5","Mantenimiento Preventivo","Servicios Tecnologicos","revisar equipo en general","Si","100","Equipo de desktop","Secretaria de Educacion","cerrada","2021-04-05T15:10:52.000","2021-04-14T10:09:17.000","2021-04-07T12:10:00.000","Mail","Requerimiento","REQ6021","Media","No","Soporte y Mantenimiento","se atiende en sitio y se realiza mantenimiento preventivo y correctivo al ordenador de la funcionaria","Servicio","Mail"
"abril","2021","5","Instalacion","Servicios Tecnologicos","CREACION DE VPN","No","100","Gestion de aplicaciones","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T15:14:58.000","2021-04-06T15:00:19.000","2021-04-07T12:15:00.000","helppeople","Requerimiento","REQ6022","Media","No","Soporte y Mantenimiento","Se realizó configuración de VPN y adición de funcionaria al grupo de secretaría general VPN, para que pudiese trabajar remotamente.","Servicio","helppeople"
"abril","2021","5","creacion y Activacion","Servicios Tecnologicos","creación usuario y correo institucional","No","100","Usuarios","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T16:09:36.000","2021-04-05T16:10:50.000","2021-04-07T14:09:00.000","helppeople","Requerimiento","REQ6023","Media","No","Directorio activo","Se realiza la creación del usuario aclopez y aclopez@valledelcauca.gov.co, se le notifica en persona a la funcionaria y se valida el acceso al equipo y al correo","Servicio","helppeople"
"abril","2021","5","Configuración","Servicios Tecnologicos","configuración a scanner","No","100","Escaner","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T16:17:13.000","2021-04-07T08:21:11.000","2021-04-07T14:17:00.000","Mail","Requerimiento","REQ6024","Media","No","Soporte y Mantenimiento","se realiza instalacion y configuracion de escaner a la funcionaria queda trabajando bien.","Servicio","Mail"
"abril","2021","5","Configuracion","Servicios Tecnologicos","configuración de VPN","No","100","Gestion de aplicaciones","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T16:22:10.000","2021-04-06T21:03:14.000","2021-04-07T14:22:00.000","helppeople","Requerimiento","REQ6025","Media","No","Soporte y Mantenimiento","se atiende caso, y se configira vpn a equipos","Servicio","helppeople"
"abril","2021","5","Configuración","Servicios Tecnologicos","configuracion de scaner","No","100","Escaner","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T16:22:51.000","2021-04-06T07:36:06.000","2021-04-07T14:22:00.000","Presencial","Requerimiento","REQ6026","Media","No","Soporte y Mantenimiento","se atiende en sitio y se configura escaner kodak alaris a equipo de funcionario.","Servicio","Presencial"
"abril","2021","5","Acompañamiento","Servicios Tecnologicos","Apoyo Prompter","No","100","Asesoria","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T17:01:31.000","2021-04-05T17:12:11.000","2021-04-07T15:01:00.000","helppeople","Requerimiento","REQ6027","Media","No","Conectividad","Se presta apoyo en el despacho en grabación de video de un mensaje de la gobernadora, haciendo uso del teleprompter","Servicio","helppeople"
"abril","2021","5","Administracion","Servicios Tecnologicos","Apoyo en Videoconferencia","No","100","Videoconferencia","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-05T17:20:03.000","2021-04-05T17:21:21.000","2021-04-07T15:20:00.000","helppeople","Requerimiento","REQ6028","Media","No","Conectividad","Se presta apoyo en videoconferencia para posesionar magistrados, se graba la reunion y se comparte a las personas interesadas","Servicio","helppeople"
"abril","2021","6","Administracion","Servicios Tecnologicos","Apoyo en Videoconferencia","No","100","Videoconferencia","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T08:38:15.000","2021-04-06T09:04:06.000","2021-04-07T16:38:00.000","helppeople","Requerimiento","REQ6029","Media","No","Conectividad","Se brinda apoyo en consejo de gobierno de forma virtual, ayudando en la presentación y brindando acceso. El consejo de gobierno se graba será compartido a las personas interesadas","Servicio","helppeople"
"abril","2021","6","Configuración de Usuario","Servicios Tecnologicos","Revisión usuario Portatil","No","100","Equipo de desktop","Secretaria de Educacion","cerrada","2021-04-06T08:24:53.000","2021-04-06T10:07:52.000","2021-04-07T16:24:00.000","helppeople","Requerimiento","REQ6030","Media","No","Soporte y Mantenimiento","se atiende servicio en sitio y se asigna el usuario del funcionario al equipo portatil","Servicio","helppeople"
"abril","2021","6","Entrega e Instalación","Servicios Tecnologicos","instalación equipo de computo","No","100","Equipo de desktop","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T09:28:36.000","2021-04-06T10:53:00.000","2021-04-07T17:28:00.000","helppeople","Requerimiento","REQ6032","Media","No","Soporte y Mantenimiento","se atiende en sitio y se instala equipo en la sala de juntas del area financiera de la secretaria de salud.","Servicio","helppeople"
"abril","2021","6","Falla de hardware","Servicios Tecnologicos","revisión de pc","No","100","Equipo de desktop","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T11:03:43.000","2021-04-13T09:35:22.000","2021-04-14T09:54:00.000","helppeople","Incidente","INC476","Media","No","Soporte y Mantenimiento","se entrega el equipo a la funcionaria queda trabajando bien.",,"helppeople"
"abril","2021","6","Restablecer Contraseña","Servicios Tecnologicos","Restablecer clave zsarria","No","100","Usuarios","Secretaria de las Tecnologias de la Informacion y Comunicaciones","cerrada","2021-04-06T11:17:37.000","2021-04-06T11:18:31.000","2021-04-08T09:17:00.000","helppeople","Requerimiento","REQ6033","Media","No","Directorio activo","Se restablece contraseña y se notifica a la funcionaria por medio del Señor Engelber Millan","Servicio","helppeople"
"abril","2021","6","Mantenimiento Preventivo","Servicios Tecnologicos","REVISIÓN DE ESCANER EN NOTIFICACIONES - RENTAS","No","100","Escaner","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T11:20:05.000","2021-04-07T14:13:32.000","2021-04-08T09:20:00.000","helppeople","Requerimiento","REQ6035","Media","No","Soporte y Mantenimiento","se atiende caso presencialmente, para visivilizar el scanner, tiene daño en uno de sus lente opticos el cual hace que no este escaneando completamente se recomeinda cambio de equipo","Servicio","helppeople"
"abril","2021","6","Restablecer Contraseña","Servicios Tecnologicos","Restablecimiento de contraseña","No","100","Usuarios","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T14:43:27.000","2021-04-06T14:44:54.000","2021-04-08T11:43:00.000","helppeople","Requerimiento","REQ6036","Media","No","Directorio activo","Se restablece contraseña en el DA, se notifica a la funcionaria la clave Cambio.2021 al whatsapp 3217783777","Servicio","helppeople"
"abril","2021","6","Creacion","Servicios Tecnologicos","Crear Regla de rechazo de mensajes al correo jtorot","No","100","Gmail","Secretaria de Desarrollo Social y Participacion","cerrada","2021-04-06T14:49:43.000","2021-04-06T14:51:16.000","2021-04-08T11:49:00.000","helppeople","Requerimiento","REQ6037","Media","No","Gsuite","Se crea regla de enrutamiento para rechazo de mensajes entrantes a dicho correo en la consola de administración de gsuite, se notifica en la extensión 1700","Servicio","helppeople"
"abril","2021","6","Monitoreo","Servicios Tecnologicos","SOLICITUD REVISIÓN DE EQUIPO","No","100","Regulador","Secretaria de Cultura","cerrada","2021-04-06T14:44:29.000","2021-04-08T09:13:13.000","2021-04-08T11:44:00.000","helppeople","Requerimiento","REQ6039","Media","No","Energia regulada","ellos deben comprar multitoma de placa xq es la cauzante del corto","Servicio","helppeople"
"abril","2021","6","Entrega e Instalación","Servicios Tecnologicos","Instalación de escáner imp Epson wf-7520","No","100","Escaner","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T15:24:31.000","2021-04-07T14:14:11.000","2021-04-08T12:24:00.000","helppeople","Requerimiento","REQ6040","Media","No","Soporte y Mantenimiento","se configura impresora epson, a usuario solicitado","Servicio","helppeople"
"abril","2021","6","Entrega e Instalación","Servicios Tecnologicos","INSTALACION DE ESCANER URGENTE SECRETARIA DE MUJER, EQUIDAD DE GENERO Y DIVERSI","Si","100","Escaner","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T15:26:26.000","2021-04-12T08:13:02.000","2021-04-08T12:26:00.000","helppeople","Requerimiento","REQ6041","Media","No","Soporte y Mantenimiento","se instala controlador de escaner y se predetermina","Servicio","helppeople"
"abril","2021","6","Configuración","Servicios Tecnologicos","SOLICITUD CONFIGURACIÓN DE IMPRESORA","No","100","Impresora","Secretaria de Cultura","cerrada","2021-04-06T15:35:57.000","2021-04-07T16:56:27.000","2021-04-08T13:35:00.000","helppeople","Requerimiento","REQ6042","Media","No","Soporte y Mantenimiento","se realiza la configuracion de la impresora solicitada, queda imprimiendo bien.","Servicio","helppeople"
"abril","2021","6","Revisar red","Servicios Tecnologicos","revisión de internet","No","100","Internet","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T16:11:36.000","2021-04-07T09:13:12.000","2021-04-08T14:11:00.000","helppeople","Incidente","INC477","Media","No","Conectividad","se revisa requerimento de secretaria de educacion y se explica la labor que se esta realizando en el area de educacion.",,"helppeople"
"abril","2021","6","creacion y Activacion","Servicios Tecnologicos","Creación usuario de equipo y correo institucional","No","100","Usuarios","Subdirección de Formalización y Protección del Empleo","cerrada","2021-04-06T16:22:56.000","2021-04-06T16:25:22.000","2021-04-08T14:22:00.000","helppeople","Requerimiento","REQ6043","Media","No","Directorio activo","Se realiza la creación del usuario arincon, se notifica a la funcionaria clave y usuario al numero celular anexado en formato","Servicio","helppeople"
