"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","representante_legal","tipo_prestador","clasificacion"
"CAUCA","CAJIBIO","ACUEDUCTO","OPERATIVA","OFICINA DE  ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CAJIBIO CAUCA","CAUCA","CAJIBIO","CALLE 5 No 1-34/38","8490109","tesoreriacajibio@yahoo.es","JUAN MANUEL JARAMILLO HURTADO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","CAJIBIO","ALCANTARILLADO","OPERATIVA","OFICINA DE  ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CAJIBIO CAUCA","CAUCA","CAJIBIO","CALLE 5 No 1-34/38","8490109","tesoreriacajibio@yahoo.es","JUAN MANUEL JARAMILLO HURTADO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","CAJIBIO","ASEO","OPERATIVA","OFICINA DE  ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CAJIBIO CAUCA","CAUCA","CAJIBIO","CALLE 5 No 1-34/38","8490109","tesoreriacajibio@yahoo.es","JUAN MANUEL JARAMILLO HURTADO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","CAJIBIO","ALCANTARILLADO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE CAJIBIO","CAUCA","CAJIBIO","CALLE 5 No 2-41","8490109","apccajibio@gmail.com","CARLOS MARIO LOPEZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CAJIBIO","ACUEDUCTO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE CAJIBIO","CAUCA","CAJIBIO","CALLE 5 No 2-41","8490109","apccajibio@gmail.com","CARLOS MARIO LOPEZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CAJIBIO","ACUEDUCTO","OPERATIVA","ASOCIACION ACUEDUCTO  LA VENTA EL COFRE","CAUCA","CAJIBIO","CORREGIMIENTO  LA VENTA DE CAJIBIO","8238419","aguasdelcofre@gmail.com","GERMAN MARTINEZ  SANCHEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALDONO","ASEO","OPERATIVA","ASOCIACION AGUAS DE CALDONO","CAUCA","CALDONO","EDIFICIO CONCEJO FRENTE AL PARQUE PRINCIPAL","8473501","aguascaldonoaso@gmail.com","FARID ANTONIO JULICUE CORPUS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","CALDONO","ALCANTARILLADO","OPERATIVA","ASOCIACION AGUAS DE CALDONO","CAUCA","CALDONO","EDIFICIO CONCEJO FRENTE AL PARQUE PRINCIPAL","8473501","aguascaldonoaso@gmail.com","FARID ANTONIO JULICUE CORPUS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","CALDONO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO PICACHO CERRO ALTO MUNICIPIO DE CALDONO","CAUCA","CALDONO","CERRO ALTO MUNICIPIO DE CALDONO","8473484","alfer1504@gmail.com","ALVARO AUGUSTO FERNANDEZ RIOS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","CALDONO","ACUEDUCTO","OPERATIVA","MUNICIPIO DE CALDONO","CAUCA","CALDONO","EDIFICIO CAM FRENTE AL PARQUE PRINCIPAL","8473484","uspcaldono@gmail.com","JOSE VICENTE  OTERO CHATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALDONO","ASEO","OPERATIVA","MUNICIPIO DE CALDONO","CAUCA","CALDONO","EDIFICIO CAM FRENTE AL PARQUE PRINCIPAL","8473484","uspcaldono@gmail.com","JOSE VICENTE  OTERO CHATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALDONO","ACUEDUCTO","OPERATIVA","ASOCIACION AGUAS DE CALDONO","CAUCA","CALDONO","EDIFICIO CONCEJO FRENTE AL PARQUE PRINCIPAL","8473501","aguascaldonoaso@gmail.com","FARID ANTONIO JULICUE CORPUS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","CALDONO","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","CALDONO","ALCANTARILLADO","OPERATIVA","MUNICIPIO DE CALDONO","CAUCA","CALDONO","EDIFICIO CAM FRENTE AL PARQUE PRINCIPAL","8473484","uspcaldono@gmail.com","JOSE VICENTE  OTERO CHATE","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ACUEDUCTO","EN PROCESO DE LIQUIDACION","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DEL RIO PALO SOCIEDAD POR ACCIONES E.S.P. EN LIQUIDACION","CAUCA","VILLA RICA","CALLE 2 1 139","8486421","miltonvel@hotmail.com","MARIA DEL PILAR VILLEGAS MULATO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","CALOTO","ACUEDUCTO","OPERATIVA","Asociacion de Usuarios del Acueducto Inter-Veredal El Alba,Marañon,Caicedo, San Nicolas y Santa Rosa","CAUCA","CALOTO","kl 1 salida via santander quilichao vereda santa rosa","3174716","asoalma1@gmail.com","BLANCA FLOR MERA AMBUILA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO INTERVEREDAL CRUCERO DE GUALI","CAUCA","CALOTO","VEREDA GUALI","8258284","acueductoguali@gmail.com","LUIS EMILCE CHARA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ACUEDUCTO","OPERATIVA","ACUAPAEZ S.A. E.S.P.","CAUCA","CALOTO","PARQUE INDUSTRIAL Y CCIAL DEL CAUCA ET 4 LOTE 14","8259375","jmena@acuapaez.com","LILIANA FABIOLA PARRA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ASEO","OPERATIVA","PRO-AMBIENTALES  S.A  E.S.P.","VALLE DEL CAUCA","CALI","Carrera 1 No. 51-60","4463506","pro_ambientales@pro-ambientales.com","JOSE IVAN BURGOS CASTILLO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ALCANTARILLADO","OPERATIVA","ACUAPAEZ S.A. E.S.P.","CAUCA","CALOTO","PARQUE INDUSTRIAL Y CCIAL DEL CAUCA ET 4 LOTE 14","8259375","jmena@acuapaez.com","LILIANA FABIOLA PARRA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ASEO","OPERATIVA","MUNICIPIO DE CALOTO","CAUCA","CALOTO","calle 12# 4-67","8258336","alcaldia@caloto-cauca.gov.co","GONZALO EMILIO RAMIREZ VELASCO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ALCANTARILLADO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE CALOTO","CAUCA","CALOTO","Calle 11 No. 5  60","8258284","empocaloto@yahoo.com","MARIA AMPARO  VERA CAICEDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CALOTO","ASEO","OPERATIVA","INTERASEO DEL VALLE S.A.S. E.S.P.",,,,,,"JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","CALOTO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE CALOTO","CAUCA","CALOTO","Calle 11 No. 5  60","8258284","empocaloto@yahoo.com","MARIA AMPARO  VERA CAICEDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","CORINTO","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CORINTO CAUCA","CAUCA","CORINTO","CARRERA 8 8 40","8270099","gerente@emcorintoesp.com.co","JOSE CAMILO POLANIA  FLOREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","CORINTO","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CORINTO CAUCA","CAUCA","CORINTO","CARRERA 8 8 40","8270099","gerente@emcorintoesp.com.co","JOSE CAMILO POLANIA  FLOREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","CORINTO","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CORINTO CAUCA","CAUCA","CORINTO","CARRERA 8 8 40","8270099","gerente@emcorintoesp.com.co","JOSE CAMILO POLANIA  FLOREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","CORINTO","ASEO","OPERATIVA","ASOCIACIÓN DE MUJERES RECUPERADORAS Y TRANSFORMADORAS DE RESIDUOS SÓLIDOS Y OTRAS FORMAS DE EMPRENDIMIENTO","CAUCA","CORINTO","CALL 3 6 04","8270099","BSOTOBUENO@HOTMAIL.COM","ROBERTO JAVIER YONDA CHATE","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","ASOCIACION REGIONAL DEL ACUEDUCTO SACHACOCO","CAUCA","TIMBIO","CARRERA 22 No. 19-31 BARRIO SAN JUDAS","8278538","sachacocotimbio@hotmail.com","JESUS MAURICIO RODRIGUEZ LOPEZ","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","COOPERATIVA DE SERVICIOS PUBLICOS PANDIGUANDO PIAGUA","CAUCA","EL TAMBO","CALLE 2  3-34","8276302","coopserp24@yahoo.com.co","REINEL IDROBO BECERRA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO CHISQUIO MONTERREDONDO DE EL TAMBO CAUCA","CAUCA","EL TAMBO","carrera 9 numero 4-92","8276234","acueductochisquio@hotmail.com","RUBEN YANIBE GUTIERREZ GONZALEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","EMPRESA DE SEVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO - EMTAMBO E.S.P.","CAUCA","EL TAMBO","Calle 3 No. 3 - 45 Barrio Las Flores","8276396","emtamboaaa@gmail.com","EINER LEANDRO VIVAS GARCIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ALCANTARILLADO","OPERATIVA","EMPRESA DE SEVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO - EMTAMBO E.S.P.","CAUCA","EL TAMBO","Calle 3 No. 3 - 45 Barrio Las Flores","8276396","emtamboaaa@gmail.com","EINER LEANDRO VIVAS GARCIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ASEO","OPERATIVA","EMPRESA DE SEVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO - EMTAMBO E.S.P.","CAUCA","EL TAMBO","Calle 3 No. 3 - 45 Barrio Las Flores","8276396","emtamboaaa@gmail.com","EINER LEANDRO VIVAS GARCIA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","COOPERATIVA DE ACUEDUCTO LOS CEDROS TAMBO","CAUCA","EL TAMBO","Calle 2 Nro 3-35 B/ LAS FLORES","8276377","coocedrost@gmail.com","GUILLERMO LEON MEJIA PEREZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","EL TAMBO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO GUELEITO ANAYES SEGUENGUE","CAUCA","EL TAMBO","Corregimiento Los Anayes Municipio de El Tambo Cauca","3173510","orcarlos_027@hotmail.com","PEDRONEL SANCHEZ ANTE","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","FLORENCIA","ALCANTARILLADO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE LOS SERVICIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FLORENCIA - CAUCA","CAUCA","FLORENCIA","CALLE 4 No. 3-16 BARRIO LA PLAZA","7264709","cooserflo@hotmail.com","LORENA ENI ERAZO FERNANDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","FLORENCIA","ASEO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE LOS SERVICIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FLORENCIA - CAUCA","CAUCA","FLORENCIA","CALLE 4 No. 3-16 BARRIO LA PLAZA","7264709","cooserflo@hotmail.com","LORENA ENI ERAZO FERNANDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","FLORENCIA","ACUEDUCTO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE LOS SERVICIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FLORENCIA - CAUCA","CAUCA","FLORENCIA","CALLE 4 No. 3-16 BARRIO LA PLAZA","7264709","cooserflo@hotmail.com","LORENA ENI ERAZO FERNANDEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","FLORENCIA","ASEO","OPERATIVA","MUNICIPIO DE FLORENCIA CAUCA","CAUCA","FLORENCIA","carrera 4 No 3-34","8264694","jimmyadf@latinmail.com","JOSE MIGUEL PAZ  BALLESTEROS","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","FLORENCIA","ASEO","OPERATIVA","EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P.","NARINO","PASTO","CARRERA 24 #23-51","7362874","sonia-elizabeth.criollo@veolia.com","ANGELA MARCELA PAZ ROMERO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","GUACHENE","ACUEDUCTO","EN PROCESO DE LIQUIDACION","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DEL RIO PALO SOCIEDAD POR ACCIONES E.S.P. EN LIQUIDACION","CAUCA","VILLA RICA","CALLE 2 1 139","8486421","miltonvel@hotmail.com","MARIA DEL PILAR VILLEGAS MULATO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","GUACHENE","ASEO","OPERATIVA","MUNICIPIO DE GUACHENE","CAUCA","GUACHENE","Calle 4 No. 5 - 46 Jorge Eliecer Gaitan","8259101","serviciospublicos@guachene-cauca.gov.co","ELMER ABONIA RODRIGUEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","GUACHENE","ASEO","OPERATIVA","INTERASEO DEL VALLE S.A.S. E.S.P.",,,,,,"JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
