"nit","razonsocial","sigla","fechainscripcion","direccion","telefono","dpto","nombredpto","municipio","nombremnpio","email","paginaweb","inscrita"
"811022688","Cooperativa Financiera de Antioquia","CFA","2000-05-26T00:00:00.000","Carrera 65 # 48-162","4441827-2320011","5","Antioquia","1","Medellín","jcorrales@cfa.com.co","www.cfa.com.co","Inscrita"
"820000753","Cooperativa de Comerciantes","COMERCIACOOP","2000-05-31T00:00:00.000","Carrera 9 # 16-35
2do. Piso","7263304
7260368","15","Boyacá","176","Chiquinquira","servicioalcliente@comerciacoop.coop","www.comerciacoop.coop","Inscrita"
"890201545","Cooperativa de Ahorro y crédito Valle de San Jose Ltda","COOPVALLE LTDA","2000-05-31T00:00:00.000","Calle 4 # 7 - 03","7268780
3164730892
3222120752
3158279259","68","Santander","855","Valle de San Jose","coopvalle@yahoo.es","www.coopvalle.com","Inscrita"
"891301156","Cooperativa de la Universidad Nacional de Colombia","COUNAL","2000-07-27T00:00:00.000","Calle 47 # 33-01 Local 37
CENTRO COMERCIAL SUPER MARDEN LA 47","2624012
2715565
3146624338
3164424877","76","Valle","520","Palmira","gerencia@counal.com.co","www.counal.com.co","Inscrita"
"800178245","Cooperativa Coopsocial","COOPSOCIAL","2000-08-09T00:00:00.000","Calle 31 # 20-33","8848054","17","Caldas","1","Manizales","coopsocial@une.net.co","www.coopsocial.co","Inscrita"
"860045172","Cooperativa de Ahorro y crédito universidad Santo Tomas","USTACOOP LTDA","2000-08-17T00:00:00.000","Calle 52 # 7 - 64","3105236 2489360","11","Bogotá","1","Bogotá D.C.","gerencia@ustacoopltda.com;","www.ustacoopltda.com","Inscrita"
"800023773","Cooperativa de Ahorro y crédito de Empleados  del Sector Financiero","COOEBAN","2000-08-18T00:00:00.000","Calle 51 # 48 - 09 oficina 709 Edificio la Bastilla","4809480 - 314 890 9580","5","Antioquia","1","Medellín","gerencia@cooeban.com.co","www.cooeban.com.co","Inscrita"
"890981497","COOPERATIVA SAN VICENTE DE PAUL LTDA","COOSVICENTE","2000-08-18T00:00:00.000","Calle 31A # 65F-30 – Belen Malibù","4445219 - 3162250845","5","Antioquia","1","Medellín","gerencia@coosvicente.com","www.coosvicente.com","Inscrita"
"890905709","Cooperativa de Trabajadores de El Colombiano","CODELCO","2000-08-30T00:00:00.000","Av. Las Vegas Carrera 48 # 30 Sur - 119","4447461- 3137224891","5","Antioquia","266","Envigado","codelco@elcolombiano.com.co","www.codelco.com.co","Inscrita"
"800196511","Cooperativa de ahorro y crédito de trabajadores unidos por el progreso","COOTRAUNION","2000-09-25T00:00:00.000","Cra. 15 #13-06
 La Unión
Valle del Cauca","2293621
2296796
2292812
3136305916","76","Valle","400","La Unión","gerencia@cootraunion.com;","www.cootraunion.coop","Inscrita"
"860017111","Cooperativa Texas","COOPETEXAS","2000-11-02T00:00:00.000","Carrera 7B # 108A - 89","6127111","11","Bogotá","1","Bogotá D.C.","directorcontable@coopetexas.com.co","www.coopetexas.com.co","Inscrita"
"800069925","Cooperativa de Ahorro y crédito Cafetera","COFINCAFE","2000-11-02T00:00:00.000","Calle 22 No. 13-47 TORRE COFINCAFE","7358384","63","Quindio","1","Armenia","gerencia@cofincafe.com","www.cofincafe.com","Inscrita"
"890904894","Cooperativa Telepostal Ltda","COOPTELEPOSTAL","2000-12-05T00:00:00.000","Calle 50 # 46 - 36 Oficina 404 Edificio Furatena","4447424  2516560","5","Antioquia","1","Medellín","gerencia@telepostalcooperativa.com","www.telepostal.coop","Inscrita"
"860032342","Cooperativa de Ahorro y crédito de Tenjo","COOPTENJO","2000-12-14T00:00:00.000","Carrera 3 #. 2 - 63","5939966 - 3173001222","25","Cundinamarca","799","Tenjo","cooptenjo@cooptenjo.com.co","www.cooptenjo.com.co","Inscrita"
"800117821","Cooperativa de Empleados  de Suramericana y filiales","COOPEMSURA","2001-02-02T00:00:00.000","Carrera 64 B # 49 B - 21 Edificio el Porton Piso 1","4939131","5","Antioquia","1","Medellín","gerencia@coopemsura.com.co","www.coopemsura.com.co","Inscrita"
"892000373","Cooperativa de Ahorro y crédito Congente","CONGENTE","2001-06-01T00:00:00.000","Cra 33A N° 38-39 
centro Villavicencio","6705588
3202094902
3156237649","50","Meta","1","Villavicencio","gerente.general@congente.coop","www.congente.coop","Inscrita"
"890505363","Cooperativa Especializada de Ahorro y crédito Crediservir","CREDISERVIR","2001-09-21T00:00:00.000","Carrera 12 # 10 - 00","5694444","54","Santander","498","Ocaña","crediservir@crediservir.com;","www.crediservir.coop","Inscrita"
"890909288","Cooperativa de  Ahorro y Crédito de Trabajadores y Jubilados  Departamentales de Antioquia.","COOTRADEPARTAMENTALES","2001-10-17T00:00:00.000","Carrera 51 # 41 - 144 Local 152 frente a la est. Alpujarra del Metro","4035600 ext.101","5","Antioquia","1","Medellín","gerencia@cootradeptales.com.co","www.cootradepartamentales.com.co","Inscrita"
"890982297","CIDESA Cooperativa de Ahorro  y Crédito","CIDESA","2001-10-26T00:00:00.000","Carrera 47 # 52-86 local 322 Centro Comercial Camino Real","6040982","5","Antioquia","1","Medellín","flopera@cidesa.com.co","www.cidesa.com.co","Inscrita"
"890200963","Cooperativa Especializada de Ahorro y crédito  Guadalupe","MULTICOOP","2001-10-29T00:00:00.000","Calle 6 # 3 - 72
PARQUE Guadalupe","3202680053","68","Santander","320","Guadalupe","multicoop@multicoop.coop","www.multicoop.coop","Inscrita"
"890905574","Cooperativa Medica de Antioquia","COMEDAL","2001-11-06T00:00:00.000","Carrera 48 # 20 - 34 Piso 15 Centro Empresarial Ciudad del Rio","3223231- 4600200","5","Antioquia","1","Medellín","ralvarez@comedal.com.co","www.comedal.com.co","Inscrita"
"860006756","Cooperativa de Ahorro y crédito de Suramerica","COOPSURAMERICA","2001-11-08T00:00:00.000","CARRERA 11 # 68-12","6066363 - 2550698 ext 114 Leidy Yohana Montero Mahecha - Analista Contable","11","Bogotá","1","Bogotá D.C.","info@coopsuramerica.com","www.coopsuramerica.com.co","Inscrita"
"890304082","Gran Cooperativa  de Energia Electrica y Recursos Naturales","GRANCOOP","2001-11-09T00:00:00.000","Calle 11 # 55A - 41
 B Santa Anita","3391811","76","Valle","1","Cali","gerenciagrancoop@gmail.com","www.grancoop.com","Inscrita"
"860009359","Cooperativa de Ahorro y crédito Ltda","ALCALICOOP","2001-12-04T00:00:00.000","Carrera 10 # 12 - 57 La Esmeralda","8510025 / 8523282","25","Cundinamarca","899","Zipaquira","gerencia@alcalicoop.coop","www.alcalicoop.coop","Inscrita"
"892115453","Cooperativa de la Guajira","CONFIAMOS","2001-12-18T00:00:00.000","Calle 2 No.6-51","3173741623
7271810
7270669","44","Guajira","1","Riohacha","gerencia@confiamos.com.co","www.confiamos.com.co","Inscrita"
"890301310","Cooperativa Multiactiva de Empleados Colgate Palmolive","CEMCOP","2001-12-26T00:00:00.000","Calle 39 # 1-35","4890582 3156613090   3176612800","76","Valle","1","Cali","carlosegomez@cemcop.net","www.cooperativacemcop.com","Inscrita"
"890982530","Cooperativa de Empleados de la Registraduria Nacional","COOPEREN","2001-12-28T00:00:00.000","Carrera 44 # 49 - 26","4441718 - 3128319530-3009109948","5","Antioquia","1","Medellín","secretaria@cooperen.com","www.cooperen.com","Inscrita"
"891855103","Organización Cooperativa de ahorro y crédito  Norte de Boyaca","NORBOY O.C.","2001-12-31T00:00:00.000","Cra 15  # 14 - 20","7603622
3212400724","15","Boyacá","238","Duitama","norboyoc@norboy.com.co","www.norboy.com.co","Inscrita"
"800201989","Cooperativa de Ahorro y crédito Creafam","COOCREAFAM","2002-01-09T00:00:00.000","Carrera 55 # 48-12 Piso 3","2315009","5","Antioquia","1","Medellín","web@creafam.coop","www.creafam.coop","Inscrita"
"860056869","Cooperativa de Ahorro y crédito Crediflores","CREDIFLORES","2002-01-25T00:00:00.000","Carrera 15 # 76-27","6501999","11","Bogotá","1","Bogotá D.C.","jhcendales@crediflores.com.co","www.crediflores.com.co","Inscrita"
"890904028","Cooperativa Multiactiva  Leon XIII de Maceo  Ltda","COOP. MACEO LTDA","2002-01-30T00:00:00.000","Carrera Bolivar 30 # 30 - 20 plaza principal","8640152 - 3117472313-3117471108- 3117720638- 3117473654","5","Antioquia","425","Maceo","Cooleonxiii@edatel.net.co","www.coopmaceo.coop","Inscrita"
"890910087","Cooperativa  Riachon Ltda","COOPRIACHON","2002-02-25T00:00:00.000","Carrera 21 Sucre # 20 - 34","8301315 8300315 - 8300480 -3117712432","5","Antioquia","31","Amalfi","gerencia@coopriachon.com.co","www.coopriachon.com.co","Inscrita"
"890922066","Cooperativa de Ahorro y crédito San Luis Ltda","COOSANLUIS","2002-03-19T00:00:00.000","Cra 47 # 52 - 66 piso 2","4448427opc. 6","5","Antioquia","660","Medellín","gerencia@coosanluis.coop","www.coosanluis.coop","Inscrita"
"890981212","Avancop Cooperativa de Ahorro y crédito","AVANCOP","2002-04-08T00:00:00.000","Carrera 47 # 50-24 Oficina 706","5908704","5","Antioquia","1","Medellín","administracion@avancop.co","www.avancop.coop","Inscrita"
"890704859","Cooperativa Multiactiva del Inem de Ibague","COOPINEM","2002-04-08T00:00:00.000","Carrera 5 # 29-32 Local 250
C.C. La Quinta","2717519
2719469
3118782563
3118782563","73","Tolima","1","Ibagué","coopinemibague@hotmail.com","www.coopinem.org","Inscrita"
"890303438","Multiactiva El Roble, Entidad Cooperativa","MULTIROBLE","2002-04-09T00:00:00.000","Avenida 2c norte #23 an 27","6615382
6615385","76","Valle","1","Cali","gerencia@multiroble.com","www.multiroble.com","Inscrita"
"800061988","Cooperativa AVP Ahorro y Crédito","COOPERATIVA AVP","2002-04-17T00:00:00.000","Calle 139 # 103F - 89 Local 1 Torres de Suba","5353596 5368389  5368510","11","Bogotá","1","Bogotá D.C.","coopavp@outlook.com","www.cooperativaavp.com","Inscrita"
"890209788","Cooperativa de Empleados  del Sector Cooperativo","COESCOOP","2002-04-23T00:00:00.000","CALLE 16 # 9-22","7244456
7243863
7237906","68","Santander","679","San Gil","gerente@coescoop.co","www.coescoop.co","Inscrita"
"890907575","Cooperativa San Roque","COOSANROQUE","2002-05-03T00:00:00.000","Calle 20 #. 20 - 38","8656720- 3135398417","5","Antioquia","670","San Roque","agenciasanroque@coosanroque.com","www.coosanroque.com.co","Inscrita"
"890984981","Cooperativa Multiactiva de Sevicios de la Universidad Nacional y Afines","COOSERVUNAL","2002-06-06T00:00:00.000","Carrera 66 # 49b- 20 BL A- Oficina 109, Centro Comercial los Sauces","6051844 - 3123968307","5","Antioquia","1","Medellín","ana@cooservunal.coop","www.cooservunal.com","Inscrita"
"890700605","Cooperativa de Ahorro y Crédito Social Ltda","PROSPERANDO","2002-07-05T00:00:00.000","Calle 14 # 2 - 70 Segundo Piso","18000975801","73","Tolima","1","Ibagué","servicioalasociado@prosperando.co","www.prosperando.co","Inscrita"
"890907038","COOPERATIVA  UNIVERSITARIA BOLIVARIANA","No Registra","2002-07-09T00:00:00.000","Circular 1ra. # 68-90 Frente a la UPB","4484308","5","Antioquia","1","Medellín","larcila@cooperativabolivariana.com","www.cooperativabolivariana.com","Inscrita"
"800040977","Cooperativa de Ahorro y Crédito  para Mujeres","COOPMUJER LTDA","2002-07-15T00:00:00.000","Carrera 9 # 14 - 09","7243311-3105601842-3105601848","68","Santander","679","San Gil","coopmujer@gmail.com","www.coopmujer.co","Inscrita"
"890303082","Cooperativa de ahorro y crédito  de Trabajadores de Goodyear de Colombia","MULTIACOOP","2002-07-15T00:00:00.000","Avenida 3N # 32N-25","8858592
8858590","76","Valle","1","Cali","gerencia@multiacoop.com","www.multiacoop.com","Inscrita"
"860021738","Cooperativa de Trabajadores y Pensionados de la Empresa de Acueducto y Alcantarillado de Bogota","COOACUEDUCTO","2002-07-24T00:00:00.000","Carrera 37 # 23A - 60","3683100  ext. 22","11","Bogotá","1","Bogotá D.C.","gerencia@cooacueducto.coop","www.cooacueducto.coop","Inscrita"
"891409285","COOPERATIVA FAVI UTP","No Registra","2002-07-24T00:00:00.000","Calle 13 #22-59 Edificio Álamos Reservado. (sede administrativa)","3111443
3110940","66","Risaralda","1","Pereira","gerencia@faviutp.com","www.faviutp.com","Inscrita"
"890203729","Cooperativa Multiactiva de Profesionales de Santander","COOPROFESIONALES","2002-07-25T00:00:00.000","Carrera 28 # 47-31","6431200","68","Santander","1","Bucaramanga","gerencia@cooprofesionales.com.co","www.cooprofesionales.com.co","Inscrita"
"890981395","Confiar  Cooperativa Financiera","CONFIAR","2002-08-05T00:00:00.000","Calle 52 # 49-40","4487500- 444 10 20","5","Antioquia","1","Medellín","confiar@confiar.com.co","www.confiar.coop","Inscrita"
"890203690","Cooperativa de Servicios Múltiples de Mogotes","SERVIMCOOP","2002-09-05T00:00:00.000","Carrera 8 # 5 - 33","6916087
3107620827","68","Santander","464","Mogotes","gerencia@servimcoop.com","www.servimcoop.com","Inscrita"
"890901176","Cooperativa financiera Cotrafa","COTRAFA FINANCIERA","2002-09-10T00:00:00.000","Calle 46 # 49-146","4549595   4567112   Contadora","5","Antioquia","88","Bello","servicioalcliente@cotrafa.com.co","www.cotrafa.com.co","Inscrita"
"890800099","Cooperativa Multiactiva  de Trabajadores de la Chec","COOTRACHEC","2002-10-02T00:00:00.000","Calle 19 # 21 - 40 Edificio Banco Cafetero Locales 16 - 17","8720422","17","Caldas","1","Manizales","fabio.panesso@cootrachec.com.co","www.cootrachec.com.co","Inscrita"
"860024575","COOPERATIVA ALIANZA","No Registra","2002-10-07T00:00:00.000","Carrera 12 # 89 - 28 Piso 6","5886666 - 3174424530","11","Bogotá","1","Bogotá D.C.","jcborda@alianza.coop","www.alianza.coop","Inscrita"
"890211042","Cooperativa Especializada de Ahorro y crédito de la Paz","COAPAZ","2002-10-07T00:00:00.000","Calle 4 N. 4 - 26","311 2764799 / 7518047","68","Santander","397","La Paz","ASESORIACOMERCIAL1@COAPAZ.COM","www.coapaz.com","Inscrita"
"890906852","Cooperativa de Trabajadores del Sena","COOTRASENA MEDELLIN","2002-10-08T00:00:00.000","Carrera 65 # 49 A 9","4442533","5","Antioquia","1","Medellín","cootrasena@cootrasena.com.co","www.cootrasena.coop","Inscrita"
"890803103","Cooperativa Caldense del Profesor","COOCALPRO LTDA","2002-10-08T00:00:00.000","Calle 22 # 20-58 Edificio del Banco Ganadero Piso 3","8806336
8807302","17","Caldas","1","Manizales","contabilidad@coocalpro.org","www.coocalpro.com","Inscrita"
"890905859","Cooperativa  de Ahorro y crédito Cootramed","COOTRAMED","2002-10-22T00:00:00.000","Carrera 54 # 40 A - 26","444 6111  -  300 912 4140","5","Antioquia","1","Medellín","gerencia@cootramed.coop","www.cootramed.com.co","Inscrita"
"890300634","Cooperativa de Trabajadores de la Organización Carvajal Ltda","COOPCARVAJAL","2002-10-25T00:00:00.000","Calle 29Norte # 6A–40","4863707","76","Valle","1","Cali","gerencia.general@coopcarvajal.com","www.coopcarvajal.com","Inscrita"
"890202076","Cooperativa Diocesana del Clero Ltda","COOPCLERO LTDA","2002-11-01T00:00:00.000","Carrera 9 # 12 - 42 Ofic 206","7235524
7242205 ext 103","68","Santander","679","San Gil","coopclero@coopclero.com","www.coopclero.com","Inscrita"
"891100656","Cooperativa Nacional Educativa de Ahorro y crédito","COONFIE LTDA","2002-11-05T00:00:00.000","Calle 10 # 6 - 74","8725100","41","Huila","1","Neiva","gerentegeneral@coonfie.com","www.coonfie.com","Inscrita"
"890700817","Cooperativa de Maestros y Empleados de la Educación del Tolima","COOPEMTOL","2002-11-08T00:00:00.000","Carrera 5 # 26-27","2649498
2645876
2701300
 2640506","73","Tolima","1","Ibagué","contacto@coopemtol.com.co","www.coopemtol.com.co","Inscrita"
"830033907","Financiera Progressa Entidad  Cooperativa de  Ahorro y Crédito","FINANCIERA PROGRESSA","2002-11-12T00:00:00.000","Transversal 21 # 98 - 71","4866120-3088068","11","Bogotá","1","Bogotá D.C.","igmoraj@progressa.coop","www.progressa.coop","Inscrita"
"890206107","Cooperativa de Ahorro y Crédito de  los trabajadores del sector educativo de Colombia ltda.","COOPRODECOL LTDA","2002-11-15T00:00:00.000","Carrera 34 # 52-83","3158954988","68","Santander","1","Bucaramanga","secretariageneral@cooprodecol.coop;","www.cooprodecol.coop","Inscrita"
"892000914","Cooperativa Especializada de Ahorro y crédito  de la Orinoquia","COORINOQUIA","2002-11-21T00:00:00.000","Carrera 33A No. 39-38
centro – Villavicencio","6628885
6621240
 3118993251","50","Meta","1","Villavicencio","coorinoquia@hotmail.com","www.coorinoquia.coop","Inscrita"
"890907772","COOPERATIVA ESPECIALIZADA DE AHORRO Y CREDITO ORBISCOOP","ORBISCOOP A. Y C.","2002-12-13T00:00:00.000","Av. El Poblado Calle 19a # 43b - 41","3225122  celular 313-7311331","5","Antioquia","1","Medellín","gerencia@orbiscoop.com","www.orbiscoop.com","Inscrita"
"890203225","COOPERATIVA DE AHORRO Y CRÉDITO PARA EL DESARROLLO SOLIDARIO DE COLOMBIA","COOMULDESA LTDA","2003-01-16T00:00:00.000","Calle 16 # 13 - 37/43","7275493","68","Santander","755","Socorro","coomuldesa@coomuldesa.com","www.coomuldesa.com","Inscrita"
"890907710","Cooperativa Especializada de Ahorro y Crédito Cooperenka","COOPERENKA","2003-04-04T00:00:00.000","Calle 48B # 66 - 45 ector Suramericana - Girardota: km. 2 vía Cabildo, frente a planta Enka","4442673 - 4055179","5","Antioquia","1","Medellín","cooperenka@cooperenka.com.co","www.cooperenka.com.co","Inscrita"
"890201054","COOPERATIVA ENERGÉTICA DE  AHORRO Y CRÉDITO","FINECOOP","2003-04-04T00:00:00.000","Carrera 19 # 23-27","7008080","68","Santander","1","Bucaramanga","gerencia@finecoop.com","www.finecoop.com.co","Inscrita"
"890803236","Cesca Cooperativa de Ahorro y Crédito","CESCA","2003-04-11T00:00:00.000","Calle 28 # 19 - 32","8844441
018000916812","17","Caldas","1","Manizales","contador@cesca.coop","www.cesca.coop/web","Inscrita"
"891801371","Cooperativa Multiactiva de Educadores de Boyacá","COEDUCADORES BOYACA","2003-05-05T00:00:00.000","Carrera 9 # 17 - 59","7432318
7432319
7432320
7422802
3214955915","15","Boyacá","1","Tunja","info@coeducadores.coop","www.coeducadores.coop","Inscrita"
"890704364","Cooperativa Multiactiva de los Trabajadores de las Instituciones  de la Seguridad Social","COOMULTRAISS","2003-05-09T00:00:00.000","Carrera 5 # 58 - 25
Barrio Limonar","2771210
2658544
2653900","73","Tolima","1","Ibagué","coomultraiss@gmail.com","www.coomultraiss.com","Inscrita"
"890985032","Cooperativa de Profesores de la Universidad de Antioquia","COOPRUDEA","2003-06-05T00:00:00.000","Universidad de Antioquia Bloque 22 oficina 213","3102200080 - 5167686 ext.200","5","Antioquia","1","Medellín","gerencia@cooprudea.com","www.cooprudea.com","Inscrita"
"891101627","Cooperativa de Ahorro y crédito del Futuro","CREDIFUTURO","2003-07-07T00:00:00.000","Carrera 5 No 10-23","8712124","41","Huila","1","Neiva","gerenciacredifuturo@gmail.com","www.cooperativacredifuturo.com","Inscrita"
"890982409","Comfamigos Cooperativa de Ahorro y crédito","COMFAMIGOS","2003-07-25T00:00:00.000","Carrera 43 # 49 - 58 Piso 9","4483594","5","Antioquia","1","Medellín","gerencia@comfamigos.coop","www.comfamigos.coop","Inscrita"
"890205393","Cooperativa de Ahorro y crédito La Belleza","COOMBEL","2003-08-26T00:00:00.000","Carrera 3 # 5 - 42","3144406000
3143089233","68","Santander","377","La Belleza","coombel@coombel.coop","www.coombel.coop","Inscrita"
"890904252","Cooperativa de Trabajadores de las Empresas Departamentales de Antioquia Ltda","COEDA","2003-08-27T00:00:00.000","Carrera 49 # 50-58 Edificio San Fernando Oficina 406","4489129","5","Antioquia","1","Medellín","coeda@edatel.net.co","www.coeda.com.co","Inscrita"
"891857816","Cooperativa Multiactiva de Educadores de Casanare Ltda","COOMEC","2003-09-10T00:00:00.000","Carrera 23 #. 11 - 36","6358592
6348301
6333832
633 38 33
3105691086
3214494755","85","Casanare","1","Yopal","coomecltda@yahoo.es","www.coomec.com.co","Inscrita"
"800000122","Cooperativa Multiactiva Coomonomeros","COOMONOMEROS","2003-09-23T00:00:00.000","Monomeros Via 40 Las Flores","3618266 3618385 3618191 3553781","8","Atlantico","1","Barranquilla","coomonomeros@coomonomeros.com.co","www.coomonomeros.com.co","Inscrita"
"890203827","Cooperativa de Ahorro y crédito de la Provincia de Velez Ltda","COOPSERVIVELEZ LTDA.","2003-10-03T00:00:00.000","Calle 10 # 3 - 66","(607) 6916079 - 312 491 6494 - 312 492 4323","68","Santander","861","Velez","contacto@coopservivelez.com","www.coopservivelez.com","Inscrita"
"860013743","Caja Cooperativa Petrolera","COOPETROL","2003-10-21T00:00:00.000","Carrera 13A # 34 - 72 local 104","7440707    7470900 3184870759","11","Bogotá","1","Bogotá D.C.","info@coopetrol.coop","www.coopetrol.com.co","Inscrita"
"890204348","Cooperativa Multiservicios Barichara Ltda","COMULSEB","2003-10-21T00:00:00.000","Carrera 7 #. 5 - 99","7267071
7267150
7267319
3153727992
3158589146","68","Santander","79","Barichara","gerencia@comulseb.coop","www.comulseb.coop/home.php","Inscrita"
"860014397","Cooperativa de los Trabajadores del Instituto de Seguros Sociales","COOPTRAISS","2003-10-22T00:00:00.000","Calle 24 # 26 - 70","5185066","11","Bogotá","1","Bogotá D.C.","franklin.moreno@cooptraiss.com","www.cooptraiss.com","Inscrita"
"860027186","Cooperativa de Profesores de la Universidad Nacional de Colombia","PROFESORESUN","2003-10-28T00:00:00.000","Calle 45A # 28 - 62 Belalcazar","7393900  3144452878","11","Bogotá","1","Bogotá D.C.","gerente@cooprofesoresun.coop","www.cooprofesoresun.coop","Inscrita"
