"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE FLAMENCO","VALLE DEL CAUCA","CALI","Vereda Cascajal Urbanizacion Flamenco casa 10","5559036","acuaflamencoesp@gmail.com","Registro por la ESP","AYDEE MOSQUERA LOZANO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS AGUACLARA SAN RAFAEL","VALLE DEL CAUCA","CALI","CALLE 15 BIS No 48 - 27 BARRIO LAS GRANJAS","3360072","acuaclara2831@hotmail.com","Registro por la ESP","FERNANDO ANTONIO LONDOÑO CASTAÑO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACIÓN COMUNITARIA DE ACUEDUCTO Y ALCANTARILLADO  REGIONAL DEL CORREGIMIENTO LA LEONERA","VALLE DEL CAUCA","CALI","INSPECCION DE POLICIA","3949194","asousuariosleonera@gmail.com","Registro por la ESP","LIBARDO CRUZ  ZUNIGA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE LOS SISTEMAS DE ACUEDUCTO Y ALCANTARILLADO DE PICHINDE","VALLE DEL CAUCA","CALI","PICHINDE CABECERA","5217689","acuapichinde@hotmail.es","Registro por la ESP","WILMAN LOZANO POTES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO Y MANEJO DE AGUAS RESIDUALES DEL CORREGIMIENTO LA CASTILLA","VALLE DEL CAUCA","CALI","KR 48A-44 78","3386048","josefranciscomeneses@gmil.com","Registro por la ESP","WILLIAM LLANOS  VALENCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION ADMINISTRADORA DEL ACUEDUCTO ALTO LOS MANGOS","VALLE DEL CAUCA","CALI","VDA ALTO LOS MANGOS CRR BUITRERA","5130521","asociacionaltolosmangos@gmail.com","Registro por la ESP","AURELIO SAPUYEZ QUINTERO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE LA VEREDA PICO DE AGUILA","VALLE DEL CAUCA","CALI","carrera 29bis numero 30-59 la fortaleza","5217520","rojasruby1@gmail.com","Registro por la ESP","ROSA CHENY PANTOJA YAÑEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE LA VEREDA EL BANQUEO","VALLE DEL CAUCA","CALI","Vereda el Banqueo","3243214","carmelisa2@hotmail.com","Registro por la ESP","LUIS SANCHEZ PALECHOR","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE  USUARIOS DEL ACUEDUCTO Y EL ALCANTARILLADO ASOCASCAJAL DE LA VEREDA CASCAJAL DEL CORREGIMIENTO EL HORMIGUERO DEL MUNICIPIO DE CALI","VALLE DEL CAUCA","CALI","KRA 143 FINCA N 103 VEREDA CASCAJAL","5551428","hamiltonsalazar@yahoo.com","Registro por la ESP","JOSE OLVEIN CRUZ MOGOLLON","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DEL CORREGIMIENTO DE MONTEBELLO","VALLE DEL CAUCA","CALI","AV. 42 OESTE Nº 10C - 67","8929191","hamiltonsalazar@yahoo.com","Registro por la ESP","ADOLFO LEON MUNOZ  CASAMACHIN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA TRATADA FISICA Y BIOLOGICAMENTE Y ALCANTARILLADO DE LA PARCELACION LA REFORMA","VALLE DEL CAUCA","CALI","CASA FINCA LAS MARIAS DE LA PARCELACION LA REFORMA  KM 6 VIA CRISTO REY","5578345","espinel.manuel@yahoo.es","Registro por la ESP","DAGOBERTO ANTONIO LOPEZ ALZATE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA PARCELACION MONACO CORREGIMIENTO DE LOS ANDES MUNICIPIO DE SANTIAGO DE CALI","VALLE DEL CAUCA","CALI","Urbanizacion Monaco avenida del saman nro 18","5571679","espinel.manuel@yahoo.es","Registro por la ESP","JORGE ALBERTO RAMIREZ ZULUAGA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO","VALLE DEL CAUCA","CALI","Cra 43 # 48-102 Ciudad Cordoba","6624124","acuapilas@hotmail.com","Registro por la ESP","OLIVER MOLINA TENORIO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA Y ALCANTARILLADO DE EL MAMEYAL","VALLE DEL CAUCA","CALI","CRA 4 OE TRAS 16 - 22 CRISTO REY","6687210","octaviotafurvillegas@hotmail.com","Registro por la ESP","OCTAVIO TAFUR VILLEGAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO DE LA VEREDA LA SIRENA","VALLE DEL CAUCA","CALI","manzana H casa #20 Vereda la sirena","5516491","acueductolasirena@hotmail.com","Registro por la ESP","JOSE LUBIN OROZCO SALAZAR","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","CORPORACION DE ASOCIOACIONES COMUNITARIAS UNIDAS POR LAS AGUAS DE LA QUEBRADA EL SILENCIO","VALLE DEL CAUCA","CALI","KILOMETRO 4 # TRANSVERSAL 16 OESTE-22 VIA CRISTO REY EL MAMEYAL","6674170","octaviotafurvillegas@hotmail.com","Registro por la ESP","OCTAVIO TAFUR VILLEGAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO EL HORMIGUERO ASOHORMIGUERO ESP","VALLE DEL CAUCA","CALI","Corregimiento El Hormiguero cabecera of.#297","0000000","asohormigueroesp@hotmail.com","Registro por la ESP","LUIS FELIPE MORENO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DEL PARAJE LA LUISA","VALLE DEL CAUCA","CALI","CORREGIMIENTO LA BUITRERA VEREDA LA LUISA CALLEJON LOS  YARUMOS CASA 07","5137033","ACUEDUCTOLALUISA@GMAIL.COM","Registro por la ESP","JORGE  ARTURO GARCES  FRANKY","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL SISTEMA DE ACUEDUCTO Y DEMAS SERVICIOS PUBLICOS DE LA VERDES EL CABUYAL SECTOR CRISTO REY","VALLE DEL CAUCA","CALI","sector cristo rey","3759412","asocabuyalcristorey@hotmail.com","Registro por la ESP","EVELYN ROJAS MARMOLEJO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","Asociacion de Usuarios del Servicio de Agua Potable y Alcantrillado del Estero municipio de Cali Dpto del Valle","VALLE DEL CAUCA","CALI","Corregimiento Navarro,Vereda El Estero,Casa 6","3450770","serviaguaselestero@hotmail.com","Registro por la ESP","CIELO MARMOLEJO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO Y ALCANTARILLADO DE LA VEREDA LOS LIMONES DEL CORREGIMIENTO DE LA CASTILLA","VALLE DEL CAUCA","CALI","KM 2 VEREDAS LOS LIMONES CASA GUAYACANES","8880966","rapitramiteshrojas@hotmail.com","Registro por la ESP","HUBER ROJAS ALVAREZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"VALLE DEL CAUCA","CALI","ACUEDUCTO","CANCELACION","ORGANIZACIÓN CÍVICA, SOCIAL Y COMUNITARIA DE GESTIÓN SOCIAL, SIN ÁNIMO DE LUCRO, DE NATURALEZA SOLIDARIA","VALLE DEL CAUCA","CALI","SECTOR LA TRINIDAD CASA 112","5510781","delaz2008@hotmail.com","Registro por la ESP","DELAZCAR ZUÑIGA RODRIGUEZ",,
"VALLE DEL CAUCA","CALI","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIO PÚBLICOS DOMICILIARIOS ACUASER SAS ESP","VALLE DEL CAUCA","CALI","Cra. 85A No. 15-64","5240482","consultorspd@gmail.com","Registro por la ESP","DIEGO RAYO OCAMPO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
