"codigo","nombre","categoria","tecnologia","estado","departamento","municipio","ubicaci_n","altitud","fecha_instalacion","fecha_suspension","area_operativa","corriente","area_hidrografica","zona_hidrografica","subzona_hidrografica","entidad"
"21117100","PUEBLO NUEVO - AUT [21117100]","Limnigráfica","Automática con Telemetría","Activa","Huila","Neiva","(2.82744444, -75.08883333)","1280","1983-06-15",,"Area Operativa 04 - Huila-Caquetá","Ceibas","Magdalena Cauca","Alto Magdalena","Rio Fortalecillas y otros","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"48017050","BOCATOMA YAGUARCACA [48017050]","Limnimétrica","Convencional","Suspendida","Amazonas","Leticia","(-4.19047222, -69.95027778)","83","1989-12-15","2014-01-14","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Quebrada Yahuarcaca","Amazonas","Amazonas - Directos","Directos Río Amazonas (mi)","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027980","UNION LA [25027980]","Limnigráfica","Convencional","Suspendida","Bolívar","Pinillos","(8.7, -74.31666667)","23","1976-10-15","1976-11-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Cga. La Iguana","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027640","TRES CRUCES [25027640]","Limnimétrica","Convencional","Activa","Bolívar","Achí","(8.70308333, -74.51730556)","31","1974-09-15",,"Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25020030","GUACAMAYO [25020030]","Pluviométrica","Convencional","Activa","Bolívar","Achí","(8.72722222, -74.51222222)","30","1966-07-15",,"Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028210","CNO VIDE [25028210]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.78333333, -74.33333333)","21","1974-09-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Cno Vide","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027400","ALTO DEL ROSARIO [25027400]","Limnimétrica","Convencional","Activa","Bolívar","Altos Del Rosario","(8.79444444, -74.16027778)","24","1973-07-15",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","Cno Las Palomas","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028220","NO TE PASES HACIENDA [25028220]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.8, -74.33333333)","21","1978-06-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Cno Tapoa","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028230","PUERTO CARMEN [25028230]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.81666667, -74.31666667)","22","1976-06-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Cno Tapoa","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027390","PALOMAS LAS [25027390]","Limnimétrica","Convencional","Activa","Bolívar","Altos Del Rosario","(8.83055556, -74.17055556)","24","1973-07-15",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","Magdalena","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028240","NUEVO HORIZONTE [25028240]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.86666667, -74.35)","21","1979-09-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Bzo De Loba","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027990","CONTENTO EL [25027990]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.88333333, -74.45)","20","1974-09-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Bzo De Tapoa","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028410","MANTEQUERA [25028410]","Limnimétrica","Convencional","Suspendida","Bolívar","Pinillos","(8.88333333, -74.45)","20","1974-09-15","1981-07-15","Area Operativa 02 - Atlántico-Bolivar-Sucre","Cga. Mantequera","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25020410","CANDELARIA LA [25020410]","Pluviométrica","Convencional","Activa","Bolívar","San Jacinto Del Cauca","(8.21944444, -74.72875)","28","1966-07-15",,"Area Operativa 01 - Antioquia-Chocó","Vaupes","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027280","CANDELARIA LA [25027280]","Limnimétrica","Convencional","Suspendida","Bolívar","San Jacinto Del Cauca","(8.23333333, -74.71666667)","22","1966-11-15","1969-05-15","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25028350","MANCHA LA [25028350]","Limnimétrica","Convencional","Suspendida","Bolívar","San Jacinto Del Cauca","(8.26666667, -74.58333333)","30","1979-09-15","1999-07-15","Area Operativa 01 - Antioquia-Chocó","Cno Rompedero","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"13090030","BERRUGAS [13090030]","Pluviométrica","Convencional","Activa","Sucre","San Onofre","(9.91027778, -75.60055556)","1","1974-04-15",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","Cno Rompedero","Caribe","Atrato - Darién","Río Andágueda","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25027880","GALINDO [25027880]","Limnimétrica","Convencional","Suspendida","Bolívar","San Jacinto Del Cauca","(8.3, -74.58333333)","33","1975-04-15","2002-05-15","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25025230","MONTECRISANTO [25025230]","Climática Ordinaria","Convencional","Suspendida","Bolívar","Montecristo","(8.3, -74.48333333)","100","1974-08-15","2004-11-15","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25020450","MONTECRISANTO [25020440]","Pluviométrica","Convencional","Suspendida","Bolívar","Montecristo","(8.3, -74.43333333)","80","1966-07-15","1974-10-15","Area Operativa 01 - Antioquia-Chocó","Cauca","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"48017010","LETICIA [48017010]","Limnigráfica","Convencional","Activa","Amazonas","Leticia","(-4.22252778, -69.94272222)","120","1986-05-15",,"Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Amazonas","Amazonas","Amazonas - Directos","Directos Río Amazonas (mi)","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"25020800","BUENAVISTA [25020800]","Pluviométrica","Convencional","Activa","Bolívar","Achí","(8.57305556, -74.52972222)","10","1974-04-14 19:00",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","0","Magdalena Cauca","Cauca","Directos Bajo Cauca - Cga La Raya entre río Nechí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"24035380","NEVADO DEL COCUY - AUT [24035380]","Climática Principal","Automática con Telemetría","Activa","Boyacá","Guicán","(6.50911111, -72.31416667)","4676","2005-11-18 19:00",,"Area Operativa 06 - Boyacá-Casanare-Vichada","0","Magdalena Cauca","Sogamoso","Río Chicamocha","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"24037001","LA PLAYA, CARDENILLO [24037001]","Limnigráfica","Automática sin Telemetría","Activa","Boyacá","Guicán","(6.49955556, -72.37613889)","3742","2013-10-23 19:00",,"Area Operativa 06 - Boyacá-Casanare-Vichada","Rio Cardenillo","Magdalena Cauca","Sogamoso","Río Chicamocha","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"21057030","PUENTE RICAURTE - AUT [21057030]","Limnigráfica","Convencional","Activa","Cauca","Páez (Belalcázar)","(2.52291667, -75.96158333)","1140","1971-06-15",,"Area Operativa 04 - Huila-Caquetá","Paez","Magdalena Cauca","Alto Magdalena","Río Páez","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"21055070","INZA - AUT [21055070]","Climática Principal","Automática con Telemetría","Activa","Cauca","Inzá","(2.54819444, -76.06394444)","1800","2005-11-11",,"Area Operativa 04 - Huila-Caquetá","Paez","Magdalena Cauca","Alto Magdalena","Río Páez","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"53045040","AEROPUERTO GUAPI - AUT [53045040]","Climática Principal","Automática con Telemetría","Activa","Cauca","Guapi","(2.57441667, -77.89475)","42","2004-03-01",,"Area Operativa 07 - Nariño-Putumayo","Paez","Pacifico","Tapaje - Dagua - Directos","Río Guapi","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"21087080","HACIENDA VENECIA - AUT [21087080]","Limnigráfica","Automática con Telemetría","Activa","Huila","Yaguará","(2.64380556, -75.54430556)","575","1983-06-15",,"Area Operativa 04 - Huila-Caquetá","Yaguara","Magdalena Cauca","Alto Magdalena","Río Yaguará y Río Iquira","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"21115180","HACIENDA MANILA - AUT [21115180]","Agrometeorológica","Automática con Telemetría","Activa","Huila","Baraya","(3.13305556, -75.08152778)","600","2005-06-15",,"Area Operativa 04 - Huila-Caquetá","Yaguara","Magdalena Cauca","Alto Magdalena","Rio Fortalecillas y otros","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26075120","LA DIANA - AUT [26075120]","Climática Principal","Automática con Telemetría","Activa","Valle del Cauca","Florida","(3.31405556, -76.18569444)","1615","2005-06-26",,"Area Operativa 09 - Cauca-Valle-Caldas","Yaguara","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26055100","FARALLONES - AUT [26055100]","Climática Principal","Automática con Telemetría","Activa","Valle del Cauca","Cali","(3.41605556, -76.6515)","227","2005-06-28",,"Area Operativa 09 - Cauca-Valle-Caldas","Yaguara","Magdalena Cauca","Cauca","Ríos Cali","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"26055110","LA INDEPENDENCIA - AUT [26055110]","Agrometeorológica","Automática con Telemetría","Activa","Valle del Cauca","Jamundí","(3.18536111, -76.56930556)","14","2005-06-27 19:00",,"Area Operativa 09 - Cauca-Valle-Caldas","0","Magdalena Cauca","Cauca","Ríos Claro y Jamundí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
