"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA ZONA MEDIA DE LA PARCELACION FLORESTA DE LA SABANA","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 7 No. 237-04","6768107","vertiaguas@hotmail.com","Registro por la ESP","IVAN JAVIER ANTOLINEZ URIBE","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DE LA VEREDA LOS SOCHES AGUAS CRISTALINAS LOS SOCHES ESP","BOGOTA, D.C.","BOGOTA, D.C.","VEREDA LOS SOCHES FINCA EL SUSPIRO","2006758","asocristalinas@gmail.com","Registro por la ESP","EDWIN GENALDO  LIBERATO  MURCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","COOPERATIVA DE TRABAJO ASOCIADO ECOAMBIENTAL EL PORVENIR","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 24 NO. 1 F - 27","2467834","l.granados@estrategia5.com","Registro por la ESP","BRAHIAN  STICK LADINO VALDERRAMA","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO AGUAS CALIENTES","BOGOTA, D.C.","BOGOTA, D.C.","Diagonal 91 B bis sur N° 18 h - 53","7391096","AUACACT@GMAIL.COM","Registro por la ESP","VALENTIN GARCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DE ACUEDUCTO DE LA VEREDA AGUALINDA CHIGUAZA","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 3 No. 138 F SUR 10","7660115","Lizrodriguez2201@gmail.com","Registro por la ESP","DANIEL MAURICIO GARCIA CUARTAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN  DE USUARIOS DE ACUEDUCTO DE LAS VEREDAS PEÑALIZA, RAIZAL, BETANIA, EL CARMEN E ISTMO TABACO DE LA LOCALIDAD DE SUMAPAZ BOGOTA","BOGOTA, D.C.","BOGOTA, D.C.","BOGOTA LOCALIDAD SUMAPAZ VEREDA RAIZAL","2006222","asoperabeca2018@gmail.com","Registro por la ESP","HERACLIDES GONZALEZ GONZALEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO VEREDAL EL DESTINO USME","BOGOTA, D.C.","BOGOTA, D.C.","VEREDA EL DESTINO USME","6392007","Lizrodriguez2201@gmail.com","Registro por la ESP","WILSON NORBERTO RIVEROS BELTRAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE PIEDRA PARADA","BOGOTA, D.C.","BOGOTA, D.C.","KILÓMETRO 5 VIA OLARTE VEREDA PASQUILLA","0000000","acueductopiedraparada@hotmail.com","Registro por la ESP","POLIDORO CASTIBLANCO  VASQUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE ACUEDUCTO Y ALCANTARILLADO DE LA VEREDA PASQUILLA CENTRO","BOGOTA, D.C.","BOGOTA, D.C.","VEREDA PASQUILLA FINCA EL TANQUE","6392051","acuepasqui@gmail.com","Registro por la ESP","LILIA ISABEL SOSA OSORIO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","CENTRO DE GERENCIAMIENTO DE RESIDUOS DOÑA JUANA S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Av Boyaca Kilometro 5 vía al llano","3848830","analista.costos@cgr-bogota.com","Registro por la ESP","MAURICIO BERNAL MARCUCCI","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECICLADORES DE ENGATIVA ZONA 10","BOGOTA, D.C.","BOGOTA, D.C.","calle 66 # 113 70","4416818","AREZ-10@HOTMAIL.ES","Registro por la ESP","DARIO LUIS  CASTRO  CASTRO","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE ACUEDUCTO Y ALCANTARILLADO DEL BARRIO BOSQUES DE BELLAVISTA ACUABOSQUES","BOGOTA, D.C.","BOGOTA, D.C.","CL 79 no 10-65 int 4","0000000","Lizrodriguez2201@gmail.com","Registro por la ESP","DAVID CHIPO GARZON","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO LAS ANIMAS LAS AURAS Y NAZARETH","BOGOTA, D.C.","BOGOTA, D.C.","CORREGIDURIA NAZARETH LOCALIDAD 20 SUMAPAZ","2005833","asouan@outlook.com","Registro por la ESP","RAMIRO MARTINEZ ROMERO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LAGUNA VERDE ESP","BOGOTA, D.C.","BOGOTA, D.C.","Cl 75 No. 1A 78 SUR","2003195","acueductolagunaverde@gmail.com","Registro por la ESP","MARLEN MORALES PABON","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DE ACUEDUCTO ARRAYANES ARGENTINA","BOGOTA, D.C.","BOGOTA, D.C.","KM 12 VÍA SAN JUAN SUMAPAZ VRD ARRAYANES","2579589","tattis_921114@hotmail.com","Registro por la ESP","HECTOR JULIO GUZMAN CARDENAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE ACUEDUCTO MANANTIAL DE AGUAS CERRO REDONDO Y CORINTO ESP","BOGOTA, D.C.","BOGOTA, D.C.","CRA 4 No. 6 39","7708301","corintocerrorredondo@gmail.com","Registro por la ESP","ALCIRA LIZARAZO CARRENO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN ASOQUIBA","BOGOTA, D.C.","BOGOTA, D.C.","Calle 73A No. 27M 09 Sur","7390863","lizrodriguez2201@gmail.com","Registro por la ESP","CARLOS ALBERTO MARTINEZ BELTRAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA POTABLE  DE LA FLORESTA DE LA SABANA","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 7 NUMERO 237 - 04","6768107","vertiaguas@hotmail.com","Registro por la ESP","FAUSTINO BOTERO ARBELAEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE PROPIETARIOS DE LA PARCELACIÓN LA FLORESTA","BOGOTA, D.C.","BOGOTA, D.C.","CARRERA 7 No. 237 - 04","6761275","parcelacionlafloresta@gmail.com","Registro por la ESP","LARA BETINA VENCE GARRIDO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","CORPORACION AL SERVICIO DEL MEDIO AMBIENTE","BOGOTA, D.C.","BOGOTA, D.C.","AV CRA 50 N! 4-56","2616893","fernando_afanador@yahoo.es","Registro por la ESP","CARLOS ANDRES SALAMANCA BAUTISTA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION ECO ALIANZA ESTRATEGICA DE RECICLADORES","BOGOTA, D.C.","BOGOTA, D.C.","Calle 16 # 33 -26","2015131","infosui@estrategia5.com","Registro por la ESP","MAGDA QUISQUELLA BARINAS VILLAMIZAR","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES UNIDOS POR BOGOTA ARUB","BOGOTA, D.C.","BOGOTA, D.C.","Calle 23 sur # 8 47","3734213","reci.jimenez@hotmail.com","Registro por la ESP","CAMPO ELIAS JIMENEZ BARINAS","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACION DE RECICLADORES PEDRO LEON TRABUCHI LOCALIDAD 16 PUENTE ARANDA ARPLT ESP","BOGOTA, D.C.","BOGOTA, D.C.","CALLE 6 #32A 75","2015131","FINANCIEROSUI@ESTRATEGIA5.COM","Registro por la ESP","OLGA LILIANA VASQUEZ GONZALEZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","fesnopma cooperativa empresa de servicios publicos","BOGOTA, D.C.","BOGOTA, D.C.","calle 80 c No. 92 44","2254866","robertomorafajardo@hotmail.com","Registro por la ESP","ROBERTO MORA FAJARDO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","INGENIERÍA INVESTIGACIÓN Y AMBIENTE S.A.S E.S.P","BOGOTA, D.C.","BOGOTA, D.C.","carrera 27a # 71b 24","8109354","juanmoncada@iiaingenieria.com","Registro por la ESP","JUAN ESTEBAN MONCADA FUENTES","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECUPERADORES AMBIENTALES ASEO ECOACTIVA","BOGOTA, D.C.","BOGOTA, D.C.","carrera 81 C No 16 C 24","4736975","aseoecoactiva@gmail.com","Registro por la ESP","CAMILO REYES CALDERON","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","Asociación de Recuperadores Ambientales Nuevo Ambiente","BOGOTA, D.C.","BOGOTA, D.C.","Calle 59 B Sur 13F 10","7603825","reciclajenuevoambiente@gmail.com","Registro por la ESP","JOSELIN MURCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE RECUPERADORES MYM UNIVERSAL","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 18 # 164 - 32","6212020","info@mymuniversal.com","Registro por la ESP","JOSE EPAMINONDAS MALAGON PEREZ","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ASEO","OPERATIVA","ASOCIACIÓN DE ASEO DE RECICLADORES Y CARRETEROS RECICLEMOSTODOS","BOGOTA, D.C.","BOGOTA, D.C.","Carrera 95 a No. 38 sur 55","4072018","proyectos@estrategia5.com","Registro por la ESP","HELBER ARTURO AREVALO","ORGANIZACION AUTORIZADA","MAYOR O IGUAL A 5001 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE ACUEDUCTO DE LAS VEREDAS REQUILINA Y EL UVAL AGUAS DORADAS ESP","BOGOTA, D.C.","BOGOTA, D.C.","CRA 2 Nº 137-44 SUR USME PUEBLO","7660192","aguasdoradasesp@hotmail.com","Registro por la ESP","ANA OTILIA CUERVO AREVALO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE ACUEDUCTO DE LA VEREDA CURUBITAL AGUAS CRISTALINAS DE BOCAGRANDE","BOGOTA, D.C.","BOGOTA, D.C.","KM 11 VIA SUMAPAZ VEREDA CURUBITAL","6392005","asocristalinaesp@gmail.com","Registro por la ESP","RENAN ALBERTO GARCIA RICO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DE ACUEDUCTO DE LA VEREDA LAS MARGARITAS DE LA LOCALIDAD DE USME SANTA DE DE BOGOTA D.C","BOGOTA, D.C.","BOGOTA, D.C.","KM 19 VIA A SAN JUAN DEL SUMAPAZ","6392070","acueductolasmargaritas@hotmail.com","Registro por la ESP","CARLOS ALBEIRO LASSO ZAMBRANO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"BOGOTA, D.C.","BOGOTA, D.C.","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ACUEDUCTO Y ALCANTARILLADO DEL CORREGIMIENTO DE SAN JUAN LOCALIDAD DE SUMAPAZ ESP","BOGOTA, D.C.","BOGOTA, D.C.","CORREGIMIENTO SAN JUAN LOCALIDAD DE SUMAPAZ","3407071","asoaguasclarassumapaz.20@gmail.com","Registro por la ESP","GERARDO RIVEROS ROMERO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
