"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","GIMNASIO MODERNO SAN SEBASTIAN","URBANA","KR 62 100 54","2534770","GINA MILENA ROMERO BARRETO","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","ÚNICA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gmsansebastian@gmail.com"
"2016","BOGOTA","GIMNASIO MABEL CONDEMARIN","URBANA","KR 98 130 C 61","3002725211","GLORIA AIDEE HERRERA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","ÚNICA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"condemarin1967@hotmail.com "
"2016","BOGOTA","GIMN PEDAGOGICO                                                                                     ","URBANA","TR. 87A NO.81-68","2511181 / 4372043                                 ","LUZ ASTRID RAMÍREZ AHUMADA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COL PRO COLOMBIANO                                                                                  ","URBANA","KR 19 56 81 SUR","7144456 / 2795301                                 ","ROSA EDELMIRA SALAZAR  SALAMANCA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COL MONTESSORI DE NORMANDIA                                                                         ","URBANA","KR 76 B 52 A 80","2632519 / 4101919                                 ","FERNANDO RIVERA B","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colmontessori@uol.com.co  colmontessori2@hotmail.com                          "
"2016","BOGOTA","COL CRISTO REY DEL SUR                                                                              ","URBANA","CLL. 4 SUR NO.15A-13","2332384","OLGA GASPAR NARVAEZ","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COL NUEVA GENERACION                                                                                ","URBANA","CL 24 94 31","4156581 / 4131253                                 ","DIANA ALEXANDRA LOTTA ROJAS","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COL DEL DIVINO NIÑO                                                                                 ","URBANA","AV FERROCARRIL OCC 96 A 28","4220730","MARTHA I. PENAGOS A.","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","LIC  MODERNO SALVADOR ALLENDE","URBANA","KR 87 B 63 A 18 SUR","7839663","NIBIA ISABEL MOSCOSO ALBA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"isa7641@hotmail.com"
"2016","BOGOTA","COL CALDAS HOLGUIN                                                                                  ","URBANA","CR. 64A NO.2B-21","3625283","NUBIA AYALA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiocaldasholguin@tutopia.com                  "
"2016","BOGOTA","ACADEMIA REAL PARA NIÑOS","URBANA","CL 42 A 87 I 10 SUR","4063716","YENNI MARCELA ROZO GARCIA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"academiareal2005@hotmail.com"
"2016","BOGOTA","CENT EDUC A.C.F. JULIA RONCANCIO                                                                    ","URBANA","DG 4 6 B 25 ESTE","2898595 -- 3114945847","ANA FELISA AUSIQUE CACERES","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","MAÑANA,TARDE",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"centroeducativoacf@hotmail.com -- acfbog@yahoo.com"
"2016","BOGOTA","INSTITUTO PSICOPEDAGOGICO ANA MARIA DE LOS ANGELES","URBANA","CL 38 SUR 29 16","2039168 / 2934188","MERY SUAREZ","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","LIC MAURITANIA                                                                                      ","URBANA","KR 23 C 63 B 04 SUR","7153674","EVELYN MORENO VALENCIA","CENTRO EDUCATIVO",,,,"BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,,"1,2,4,5,6,7,8,9",,,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"yanethmosqueramoreno@hotmail.com"
"2016","BOGOTA","INST SOCIAL NOCT DE ENSEÑANZA MEDIA ISNEM                                                           ","URBANA","CL 81 SUR 42 09","7172495","MAURICIO SANABRIA GONZALEZ","INSTITUCION EDUCATIVA",,,,"BÁSICA SECUNDARIA,MEDIA","NOCTURNA",,"ACADÉMICA","10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"FEDERACIONES","FEDERACIONES","NO APLICA","NO","A",,,"isnem@007mundo.com  isnem@etb.net.co                               "
"2016","BOGOTA","INST SURORIENTAL SAN JORGE NOCTURNO                                                                 ","URBANA","KR 10 18 48 SUR","2726296","MARIA RANGEL DE RIOS","INSTITUCION EDUCATIVA",,,,"BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"isanjorge@hotmail.com -- sanjorgecesco_sosiego@hotmail.com"
"2016","BOGOTA","INSTITUCION EDUCATIVA FEDERICO GARCIA LORCA","URBANA","TV 126 132 96","7966049  --  4812935","JESUS HOLMES OSPINA CASTAÑO","CENTRO EDUCATIVO",,,,"BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","NOCTURNA,TARDE,FIN DE SEMANA",,,"22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"institucion_edu.fgl@hotmail.com"
"2016","BOGOTA","COL FUND SAN MARTIN                                                                                 ","URBANA","KR 18 80 53","6210866 -- 6226422","PEDRO RAFAEL ERAZO HERNANDEZ","INSTITUCION EDUCATIVA",,,,"MEDIA","COMPLETA",,"ACADÉMICA","10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,,"colegiosanmartin@sanmartin.edu.co"
"2016","BOGOTA","CENT ESTUDIOS PSICOPEDAG                                                                            ","URBANA","CL 69 A 9 62","3475908","GRACIELA RODRIGUEZ POVEDA","INSTITUCION EDUCATIVA",,,,"MEDIA","COMPLETA",,"PEDAGOGICO,ACADÉMICA","10,11,12,13","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"omep_colombia@hotmail.com"
"2016","BOGOTA","COLEGIO ALDEMAR ROJAS PLAZAS (IED)","URBANA","KR 10 13 50 SUR","2788601 -- 2788654 -- 2788854","GUILLERMO LEON MONTENEGRO PAVA","INSTITUCION EDUCATIVA",,,,"MEDIA","MAÑANA,COMPLETA,ÚNICA,TARDE",,"INDUSTRIAL,COMERCIAL,ACADÉMICA","10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"centroserviciosdoc4@redp.edu.co"
"2016","BOGOTA","ESC  MEDIATICA                                                                                      ","URBANA","CLL. 7 NO. 3-27","3332113","HILDA MARINA FORERO","INSTITUCION EDUCATIVA",,,,"MEDIA","COMPLETA",,"ACADÉMICA","10,11","EDUCACIÓN TRADICIONAL",,"HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"hildaforero@hotmail.com                           "
"2016","BOGOTA","COL TEC DE LA ESC COLOMBIANA DE CARRERAS INDISTRIAL ECCI","URBANA","CR. 19 NO.48-36","3537171 EXT 112","JESUS HOMERO MURILLO GOMEZ","INSTITUCION EDUCATIVA",,,,"MEDIA","COMPLETA",,"INDUSTRIAL","10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio.tecnico@ecci.edu.co"
"2016","BOGOTA","COL DE LA UNIVERSIDAD COOPERATIVA DE COLOMBIA","URBANA","AV CARACAS 38 27","3323565 EXT 1142/1216","GLADYS CRUZ DE CEDIEL","INSTITUCION EDUCATIVA",,,,"MEDIA","COMPLETA",,"ACADÉMICA","10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gladyscruz5@yahoo.es"
"2016","BOGOTA","COLEGIO CAPACITACION 2000","URBANA","AV CARACAS 62 09",,"JAIME PRIETO RINCON","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","GRUPO EDUCATIVO BACATA                                                                              ","URBANA","AK 20 81 28","6185070 -- 6185670 -- 6163580","ADELAIDA GARAVITO MARULANDA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"bacatacol@yahoo.com"
"2016","BOGOTA","COL BRITANICO SEDE KENNEDY","URBANA","KR 80 38 28 SUR","4030267  /4020361 / 4510209 ","MARTIN OVIEDO LIZARAZO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiobritanico@hotmail.com   colegiobritanicosedekennedy@yahoo.com   c.britanico@hotmail.com      "
"2016","BOGOTA","INSTITUCION EDUCATIVA SAN NICOLAS LTDA","URBANA","KR 78 C BIS 35 11 SUR","2733990","ALIRIO LOZANO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"academicanuevohorizonte@gmail.com"
"2016","BOGOTA","COLEGIO UNILATINA","URBANA","CL 46 3 05","5737488","RAMIRO LOPEZ MORALES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio@unilatina.edu.co"
"2016","BOGOTA","COL JOSE JOAQUIN VARGAS                                                                             ","URBANA","KR 81 68 B 11","7961574  --  3112020171","MARTHA LUZ CHACON PAEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio_jjvargas@hotmail.com"
"2016","BOGOTA","LIC INTEGRAL SANTO TOMAS                                                                            ","URBANA","CL 1 SUR 86 30","4000691","GRODWIN ARIF ROJAS CARDOZO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceostomasmp@yahoo.es"
"2016","BOGOTA","COL CRISTIANO SEMILLA DE VIDA EDUCACION PARA ADULTOS                                                ","URBANA","CL 2 31 17","2774511","JULIO CESAR OROZCO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"sedevi@multiphone.net.co   semilladevidaadmon@hotmail.com        "
"2016","BOGOTA","COL ARTEAGA MUÑOZ                                                                                   ","URBANA","CL 18 SUR 13 89","2726613 / 2394091                                 ","LUIS ARTEAGA MONTILLA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"col-arteaga-m@hotmail.com  luisharteaga@yahoo.es"
"2016","BOGOTA","COL BILING DE LA UNIVERSIDAD DEL BOSQUE                                                             ","URBANA","KR 7 B BIS 132 11","6489045","GERMAN AUGUSTO NEUTA GARZON","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","7,10,11,23,24","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio.elbosque@unbosque.edu.co"
"2016","BOGOTA","COL CENCOSISTEMAS                                                                                   ","URBANA","KR 18 18 68 SUR","2723291 -- 5605540","JHON JAIRO AYALA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"cencosistemasdc@hotmail.com"
"2016","BOGOTA","COLEGIO KUEPA","URBANA","CL 22 G 96 I 23","6196152 -- 2671208","JORGE LUIS GARCIA GARZON ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jorge.garcia@kuepa.com"
"2016","BOGOTA","INETEC                                                                                              ","URBANA","TV 83 70 08 SUR","7756591","CARLOS  ALBEIRO VELEZ ALVAREZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioinetec@yahoo.com"
"2016","BOGOTA","FUNDACIÓN DE EDUCACION EDUARDO ESCOVAR GONZALEZ  FUNDEEG  INSTITUTO DE BACHILLERATO POR CICLOS IBAC","URBANA","CL 146 A 94 D 19",,"SANCHEZ MEDINA OSCAR JULIAN ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,,"23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","POLITECNICA COLOMBIANA (ANTES ESCUELA COLOMBIANA DE SISTEMAS) ","URBANA","AV CARACAS 46 57",,"LUIS ALBERTO SILVA DURAN","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"escuelacolsistemas@hotmail.com milenio@escuelacolombiana.edu.co   director@escuelacolombiana.edu.co"
"2016","BOGOTA","ATENEO JUAN EUDES                                                                                   ","URBANA","TV 74 81 C 05","5082230","MARIA ELIA LOPEZ RINCON","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FEDERACIONES","FEDERACIONES","NO APLICA","NO","A",,,"ateneo@colegiosminutodedios.edu.co -- gisseda@colegiosminutodedios.edu.co"
"2016","BOGOTA","LIC TEC MICROEMPRESARIAL FEYSER GORDILLO ROJAS                                                      ","URBANA","KR 5 I 48 K 30 SUR","7723687","YEHISMEN FAGUA CAMEN","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"COMERCIAL,ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceofeyser@hotmail.com"
"2016","BOGOTA","LIC MONTANA                                                                                         ","URBANA","KR 18 137 58","2580615","LUIS EDUARDO SABOGAL VILLAMIL","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"informacion@liceomontana.net"
"2016","BOGOTA","COL TRIANGULO CENTRO                                                                                ","URBANA","KR 10 18 36 PI 2","3415249 -- 2866066","ALEXANDER AVILA ROMERO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"sedecentro@institutotriangulo.edu.co"
"2016","BOGOTA","COLEGIO EMANUEL RUBIANO","URBANA","CL 117 A 64 A 04","4353092","JAIME NIÑO ROCHA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colemmanuel@hotmail.com"
"2016","BOGOTA","LIC ADOLFO LEON GOMEZ                                                                               ","URBANA","KR 3 ESTE 101 A 08 SUR","7682486","DORIS MOLINA DE REYES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"OTRO,COMERCIAL","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio_lalg@hotmail.com"
"2016","BOGOTA","POLITECNICO LA SALLE                                                                                ","URBANA","KR 10 20 93 SUR","2782182 / 2095696                                 ","LUZ STELLA MALPICA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
