"departamento","minicipio","codigo_de_habilitacion_de_sede_principal","codigo_de_habilitacion_de_sede","numero_de_sede","nombre_de_la_sede","direcci_n","coordenadas","telefono","email","nit","dv","clase_de_persona","codigo_naturaleza_juridica","naturaleza_juridica","codigo_clase_de_prestador","nombre_codigo_clase_de_prestador","ese","habilitado","codigo_grupo_servicio","nombre_grupo_del_servicio","codigo_del_servicio","nombre_del_servicio","ambulatorio","hospitalario","unidad_movil","domiciliario","otras_extramural","centro_referencia","institucion_remisora","complejidad_baja","complejidad_media","complejidad_alta","fecha_apertura"
"Valle del Cauca","CALI","7600104827","7600104827","1","RECUPERAR SA IPS 08","CALLE 5A No 40-15","3 4233056
,  54625","4883333","admon@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","7","Apoyo Diagnóstico y Complementación Terapéutica","709","709-QUIMIOTERAPIA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20110224"
"Valle del Cauca","CALI","7600104827","7600104827","5","RECUPERAR S.A. IPS - 3","CL 5A # 40-21","3 42325
,  54625","4883333 ext 101-102","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","336","336-ONCOLOGÍA CLÍNICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20080708"
"Valle del Cauca","CALI","7600104827","7600104827","5","RECUPERAR S.A. IPS - 3","CL 5A # 40-21","3 42325
,  54625","4883333 ext 101-102","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","373","373-CIRUGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20080708"
"Valle del Cauca","CALI","7600104827","7600104827","5","RECUPERAR S.A. IPS - 3","CL 5A # 40-21","3 42325
,  54625","4883333 ext 101-102","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","379","379-GINECOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20080708"
"Valle del Cauca","CALI","7600104827","7600104827","5","RECUPERAR S.A. IPS - 3","CL 5A # 40-21","3 42325
,  54625","4883333 ext 101-102","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","7","Apoyo Diagnóstico y Complementación Terapéutica","709","709-QUIMIOTERAPIA","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","20080708"
"Valle del Cauca","CALI","7600104827","7600104827","6","RECUPERAR S.A. IPS TEQUENDAMA SEDE # 4","CRA 41 No. 5A-17","3 4226667
,  54625","4883333","admon@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","309","309-DOLOR Y CUIDADOS PALIATIVOS - SI ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","20100127"
"Valle del Cauca","CARTAGO","7600104827","7614704827","4","RECUPERAR S.A. IPS","KR 3N # 15-29","3 4226667
,  54625","2109163","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","336","336-ONCOLOGÍA CLÍNICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20070718"
"Valle del Cauca","CARTAGO","7600104827","7614704827","4","RECUPERAR S.A. IPS","KR 3N # 15-29","3 4226667
,  54625","2109163","admon@recuperarips.com,gerencia1@recuperarips.com","805026771","3","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","7","Apoyo Diagnóstico y Complementación Terapéutica","709","709-QUIMIOTERAPIA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20080820"
"Valle del Cauca","CALI","7600104852","7600104852","1","OLGA MARCELA URREGO MELENDEZ","CARRERA 38A # 5A-100 TORRE A CONS 215","3 4239444
,  ","5582188","marcela.urrego.pagos@imbanaco.com.co","51896133","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","406","406-HEMATOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20110914"
"Valle del Cauca","CALI","7600104852","7600104852","2","OLGA MARCELA URREGO MELENDEZ","AVENIDA 4TA NORTE # 7N - 53","3 4547778
,  53725","6670084","marcela.urrego@imbanaco.com.co","51896133","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","336","336-ONCOLOGÍA CLÍNICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20120321"
"Valle del Cauca","CALI","7600104852","7600104852","2","OLGA MARCELA URREGO MELENDEZ","AVENIDA 4TA NORTE # 7N - 53","3 4547778
,  53725","6670084","marcela.urrego@imbanaco.com.co","51896133","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","406","406-HEMATOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20120321"
"Valle del Cauca","CALI","7600105305","7600105305","3","Clinica Esimed Cali Norte","Av 3 norte #32an - 40","3 4697778
,  ","3166927534- 3156288330","irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co","800215908","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","2","Quirúrgicos","210","210-CIRUGÍA ONCOLÓGICA","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","20160108"
"Valle del Cauca","CALI","7600105305","7600105305","3","Clinica Esimed Cali Norte","Av 3 norte #32an - 40","3 4697778
,  ","3166927534- 3156288330","irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co","800215908","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","2","Quirúrgicos","232","232-CIRUGÍA DE MAMA Y TUMORES TEJIDOS BLANDOS - SI ONCOLÓGICO","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","20160108"
"Valle del Cauca","CALI","7600105305","7600105305","3","Clinica Esimed Cali Norte","Av 3 norte #32an - 40","3 4697778
,  ","3166927534- 3156288330","irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co","800215908","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","3","Consulta Externa","391","391-ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20160108"
"Valle del Cauca","CALI","7600105305","7600105305","3","Clinica Esimed Cali Norte","Av 3 norte #32an - 40","3 4697778
,  ","3166927534- 3156288330","irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co","800215908","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","7","Apoyo Diagnóstico y Complementación Terapéutica","709","709-QUIMIOTERAPIA","SI","SI","NO","NO","NO","NO","NO","NO","NO","SI","20160108"
"Valle del Cauca","CALI","7600107165","7600107165","1","JUAN MANUEL HERRERA PARGA","KR 38A # 5A-100 TO A CS 416-3","3 4239444
,  ","6821000 - EXT 1630","jhherrera@telesat.com.co","79142735",,"NATURAL","1","Privada","2","Profesional Independiente","NO","SI","3","Consulta Externa","406","406-HEMATOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20081030"
"Valle del Cauca","CALI","7600108357","7600108357","1","CARLOS ANDRES PORTILLA FIGUEROA","KR 38A #5A-100 TO A CS 247-1","3 4239444
,  ","5141350","carlos.portilla.asistente@imbanaco.com.co","5207233","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","391","391-ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20160822"
"Valle del Cauca","CALI","7600110120","7600110120","1","FRANTZ JOSE COLIMON GOMEZ","AVENIDA 4ta NORTE # 7N-53 OFICINA 604 6to PISO","3 4547778
,  53725","6670084","bperez.secretaria@imbanaco.com.co","71729389","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","309","309-DOLOR Y CUIDADOS PALIATIVOS - NO ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20150519"
"Valle del Cauca","CALI","7600110276","7600110276","1","CLINICA ESENSA","CARRERA 44 NO 9C 58","3 4155556
,  ","3808010 EXT 2505 2000","gerencia@clinicaesensa.com","900550254","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","2","Quirúrgicos","232","232-CIRUGÍA DE MAMA Y TUMORES TEJIDOS BLANDOS - NO ONCOLÓGICO","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","20150831"
"Valle del Cauca","CALI","7600110276","7600110276","1","CLINICA ESENSA","CARRERA 44 NO 9C 58","3 4155556
,  ","3808010 EXT 2505 2000","gerencia@clinicaesensa.com","900550254","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","3","Consulta Externa","364","364-CIRUGÍA DE MAMA Y TUMORES TEJIDOS BLANDOS - NO ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20150831"
"Valle del Cauca","CALI","7600110386","7600110386","1","CLINICA CASTELLANA","AVENIDAD 5N Nº 21 - 86/94","3 4625833
,  ","3183911583","clinicacatellana2@gmail.com","900668922","8","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","3","Consulta Externa","309","309-DOLOR Y CUIDADOS PALIATIVOS - NO ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20180205"
"Valle del Cauca","CALI","7600110598","7600110598","1","liliana maria yepes gomez","Av 4n 7n - 53 cons 605","3 4547778
,  53725","6606766","lmyepesg@gmail.com","66972055","0","NATURAL","1","Privada","2","Profesional Independiente",,"SI","3","Consulta Externa","379","379-GINECOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20160818"
"Valle del Cauca","CALI","7600110789","7600110789","1","ORTOPEDISTAS ONCOLOGOS S.A.S","CALLE 5D # 38A-35 CONSULTORIOS 1138 - 1139 TORRE 1","3 4228333
,  54225","3087674 - 3043816198 - 3187917849","ortopedistasoncologos@ecgcolombia.org","900909158","2","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","3","Consulta Externa","309","309-DOLOR Y CUIDADOS PALIATIVOS - NO ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20170906"
"Valle del Cauca","CALI","7600110789","7600110789","1","ORTOPEDISTAS ONCOLOGOS S.A.S","CALLE 5D # 38A-35 CONSULTORIOS 1138 - 1139 TORRE 1","3 4228333
,  54225","3087674 - 3043816198 - 3187917849","ortopedistasoncologos@ecgcolombia.org","900909158","2","JURIDICO","1","Privada","1","Instituciones - IPS",,"SI","3","Consulta Externa","393","393-ORTOPEDIA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20161123"
"Valle del Cauca","GUADALAJARA DE BUGA","7611103406","7611103406","3","URGENCIAS MEDICAS SAS","CALLE 4 # 22 - 10","3 8999167
,  ","2282246 - 2373000","urmedicas@ert.com.co","891304097","2","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","309","309-DOLOR Y CUIDADOS PALIATIVOS - NO ONCOLÓGICO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","20170804"
"Valle del Cauca","CARTAGO","7614706110","7614706110","1","ONCOLOGOS DEL OCCIDENTE S.A.S.","CARRERA 2a # 23 - 12","4 7538333
,  ","922144646","DAGUIRRE@ONCOLOGOSDELOCCIDENTE.COM","801000713","9","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","336","336-ONCOLOGÍA CLÍNICA","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","20080715"
"Valle del Cauca","CARTAGO","7614706110","7614706110","1","ONCOLOGOS DEL OCCIDENTE S.A.S.","CARRERA 2a # 23 - 12","4 7538333
,  ","922144646","DAGUIRRE@ONCOLOGOSDELOCCIDENTE.COM","801000713","9","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","391","391-ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20091013"
"Valle del Cauca","CARTAGO","7614706110","7614706110","1","ONCOLOGOS DEL OCCIDENTE S.A.S.","CARRERA 2a # 23 - 12","4 7538333
,  ","922144646","DAGUIRRE@ONCOLOGOSDELOCCIDENTE.COM","801000713","9","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","406","406-HEMATOLOGÍA ONCOLÓGICA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20080715"
"Valle del Cauca","CARTAGO","7614706110","7614706110","1","ONCOLOGOS DEL OCCIDENTE S.A.S.","CARRERA 2a # 23 - 12","4 7538333
,  ","922144646","DAGUIRRE@ONCOLOGOSDELOCCIDENTE.COM","801000713","9","JURIDICO","1","Privada","1","Instituciones - IPS","NO","SI","3","Consulta Externa","408","408-RADIOTERAPIA","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","20141124"
