"departamento","municipio","codigo_prestador","nombre_prestador","codigo_abilitacion","numero_sede","nombre","gerente","tipo_zona","direccion","barrio","cepo_codigo","centro_poblado","telefono","fax","email","fecha_apertura","fecha_cierre","nits_nit","dv","clase_persona","naju_codigo","naturaleza","clpr_codigo","clase_prestador"
"Chocó","ALTO BAUDO","2702501195","SALUD PARA TODOS CHOCO IPS S.A.S","2702501195","1","SALUD PARA TODOS CHOCO IPS S.A.S","DIANA LEIVI ROJAS MOSQUERA","URBANA","CATRU CALLE PRINCIPAL","CATRU","27025005","DUBAZA","3.207291178E9",,"saludparatodoschocoipssas@hotmail.com","20180411",,"901152666","5.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ALTO BAUDO","2707700324","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS","2702500324","2","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS","JOSE ISABEL JARAMILLO CORDOBA","RURAL","ALTO BAUDO","PIE DE PATO","27025000","PIE DE PATO","3.216419919E9",,"funsobabb@hotmail.com","20120410",,"818001478","9.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ALTO BAUDO","2707700324","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS","2702500324","3","CENTRO DE SALUD ALTO BAUDO","JOSE ISABEL JARAMILLO CORDOBA","RURAL","CENTRO DE SALUD ALTO BAUDO",,"27025000","PIE DE PATO","3.216419919E9",,"pabloanto30@hotmail.com","20121113",,"818001478","9.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ALTO BAUDO","2736101107","DIOCESIS ISTMINA-TADO","2702501107","7","RECUPERACIÓN NUTRICIONAL CON ENFOQUE CLINICO ALTO BAUDO","Luis Guillermo Palacios","RURAL","alto baudo","pie de pato","27025000","PIE DE PATO","3.206974621E9",,"gcielo_paola@hotmail.com","20160927",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","ATRATO","2700100636","IPS SALUD PROTEGIDA E.U","2705000636","4","IPS SALUD PROTEGIDA","ROSA ELENA MOSQUERA MOSQUERA","URBANA","YUTO NUEVO","YUTO NUEVO","27050000","YUTO","3.185149051E9",,"IPSSALUDPROTEGIDA@HOTMAIL.COM","20190212",,"900037648","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ATRATO","2705000328","SALUD FAMILIAR ATRATO IPS LTDA","2705000328","1","SALUD FAMILIAR ATRATO IPS LTDA","HERNANDO ORTIZ PALACIOS","RURAL","ATRATO","BARRIO SANTANDER AVENIDA PRINCIPAL","27050000","YUTO","3.137457957E9",,"saludfamiliaratratoips@yahoo.es","20130404",,"900201593","3.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAGADÓ","2700100636","IPS SALUD PROTEGIDA E.U","2707300636","3","IPS SALUD PROTEGIDA SEDE BAGADO","ROSA ELENA MOSQUERA MOSQUERA","URBANA","CENTRO DE SALUD BAGADO","CENTRO DE SALUD BAGADO","27073000","BAGADÓ","3.185149051E9",,"ODONTORROSAMM@HOTMAIL.COM","20171229",,"900037648","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAGADÓ","2707300698","Santa IPS Indigena","2707300698","1","Atención Medica Santa Cecilia","JHON HEDIER TERAN HINESTROZA","RURAL","Comunidad Indigena Aguasal","Aguasal","27073001","AGUASAL","3.138699036E9",,"jhon_theran@hotmail.com","20150527",,"900146676","0.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAGADÓ","2707300698","Santa IPS Indigena","2707300698","2","ATENCION MEDICA BAGADO","JHON HEDIER TERAN HINESTROZA","URBANA","BARRIO SAN MARTÍN DE PORRAS","BARRIO SAN MARTÍN DE PORRAS","27073000","BAGADÓ","3.138699036E9","6723700.0","JHONJHON_THERAN@HOTMAIL.COM","20180130",,"900146676","0.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAGADÓ","2707301041","FUNMELLOCO IPS","2707301041","1","FUNMELLOCO IPS","LUISA IDALIA LLOREDA GRACIA","URBANA","BARRIO LAS PALMERAS","BARRIO LAS PALMERAS","27073000","BAGADÓ","3134009455-6720730",,"funafrocolombianafunmelloco@yahoo.com","20160713",,"900359029","1.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAGADÓ","2736101107","DIOCESIS ISTMINA-TADO","2707301107","11","OFICINA RECUPERACION NUTRICIONAL CON ENFOQUE COMUNITARIO BAGADO","LUIS GUILLERMO PALACIOS TORRES","URBANA","CABECERA MUNICIPAL","CABECERA MUNICIPAL",,,"3128538584-3206974621",,"LUIS_GUILLERMO_29@HOTMAIL.COM","20160610",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","BAHÍA SOLANO","2700100071","CAJA DE COMPENSACION FAMILIAR DEL CHOCO","2707500071","25","COMFACHOCO - HOSPITAL JULIO FIGUEROA VILLA","YOLANDA RENTERIA CUESTA","URBANA","HOSPITAL JULIO FIGUEROA VILLA BAHIA SOLANO","BARRIO EL CARMEN","27075000","MÚTIS","3.122469794E9","6711596.0","comfachoco@comfachoco.com.co","20170101",,"891600091","8.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAHÍA SOLANO","2700101075","MEDICHOCO IPS S.A.S","2707501075","6","MEDICHOCO IPS S.A.S","CIRO YACCI MENDOZA HINESTROZA","URBANA","CRA 4 N° 3-15","FIGUEROA CASTRO","27075000","MÚTIS","3.143959762E9",,"medicho5801@gmali.com","20190726",,"900881965","6.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAHÍA SOLANO","2707500111","ALVARO RAFAEL BUELVAS CONTRERAS","2707500111","1","ALVARO RAFAEL BUELVAS CONTRERAS",,"RURAL","AVENIDA LOS DELFINES","BARRIO EL CARMEN",,,"321 7244752",,"vasbuel@yahoo.es","20180705",,"92499142","4.0","NATURAL","1.0","Privada","2.0","Profesional Independiente"
"Chocó","BAHÍA SOLANO","2707500929","CLINILAB LABORATORIO CLINICO S.A.S","2707500929","1","CLINILAB LABORATORIO CLINICO BAHIA SOLANO","Miguel Delio Montes Montes","URBANA","SI","Barrio Fillo Castro","27075000","MÚTIS","3.147989105E9",,"migue182011@hotmail.com","20171124",,"900574893","8.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAHÍA SOLANO","2707501213","yolanda cortes barbosa","2707501213","1","yolanda cortes barbosa",,"URBANA","avenida los delfines","barrio el camen","27075000","MÚTIS","3.133479682E9",,"ycortesba@yahoo.com","20180705",,"51590932",,"NATURAL","1.0","Privada","2.0","Profesional Independiente"
"Chocó","BAJO BAUDÓ","2707700324","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS","2707700324","1","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO","JOSE ISABEL JARAMILLO CORDOBA","URBANA","pizarro",,"27077000","PIZARRO","9.46806104E8",,"funsobabb@hotmail.com","20080301",,"818001478","9.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAJO BAUDÓ","2707700324","FUNDACIÓN SOLIDARIA DEL BAJO BAUDO IPS","2707700324","4","CENTRO DE SALUD BAJO BAUDO","JOSE ISABEL JARAMILLO CORDOBA","RURAL","CENTRO DE SALUD PIZARRO",,"27077000","PIZARRO","3.216419919E9",,"pabloanto30@hotmail.com","20121113",,"818001478","9.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BAJO BAUDÓ","2736101107","DIOCESIS ISTMINA-TADO","2707701107","12","OFICINA RECUPERACION NUTRICIONAL CON ENFOQUE COMUNITARIO BAJO BAUDO","LUIS GUILLERMO PALACIOS TORRES","URBANA","CABECERA MUNICIPAL","CABECERA MUNICIPAL","27077000","PIZARRO","3103849978-3206974621",,"LUIS_GUILLERMO_29@HOTMAIL.COM","20160610",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","BOJAYA","2700100390","IPS ERCHICHI JAI E.U.","2709900390","3","ERICHICHIJAI IPS","ARTURO VALENCIA EVAO","URBANA","BELLAVISTA","BELLAVISTA","27099000","BELLAVISTA","6733456.0",,"erchichijaiipsindigena@gmail.com","20160610",,"900144266","5.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BOJAYA","2700100643","I.P.S. SERVIMEDICO S.A.S.","2709900643","16","I.P.S SERVIMEDICO S.A.S CENTRO DE SALUD BELLAVISTA","MANUAL JOSE CORRALES CORDOBA","URBANA","BELLAVISTA","BELLAVISTA","27099000","BELLAVISTA","3.127962925E9",,"servimedico@hotmail.com","20141002",,"900206582","5.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BOJAYA","2709901082","FUNDACION PARA LA ACCION Y EL DESARROLLO INTEGRAL COMUNITARIO","2709901082","1","FUNPADICONG IPS","ANTONIO CALIXTO ALVAREZ MARTINEZ","URBANA","BARRIO LA UNION","BARRIO LA UNION",,,"3.108233757E9",,"funpadicong@yahoo.es","20161020",,"900390534","8.0","JURIDICO","3.0","Mixta","1.0","Instituciones - IPS"
"Chocó","BOJAYA","2713500996","ZUNILDA CORDOBA IPS","2709900996","2","Zunilda Cordoba ips 2","Heandel Rentería Cordoba","URBANA","Calle principal","2 de mayo","27099000","BELLAVISTA","3.104181677E9",,"dr.renteria@live.com","20170719",,"900620222","3.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","BOJAYA","2736101107","DIOCESIS ISTMINA-TADO","2709901107","14","OFICINA RECUPERACION NUTRICIONAL CON ENFOQUE COMUNITARIO BOJAYA","LUIS GUILLERMO PALACIOS TORRES","URBANA","BELLAVISTA","CABECERA MUNICIPAL","27099000","BELLAVISTA","3147768813-3206974621",,"LUIS_GUILLERMO_29@HOTMAIL.COM","20160608",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","CARMEN DEL DARIEN","2700100643","I.P.S. SERVIMEDICO S.A.S.","2715000643","15","I.P.S SERVIMEDICO S.A.S CARMEN DEL DARIEN","MANUAL JOSE CORRALES CORDOBA","URBANA","CURBARADO","CURBARADO","27150000","CURBARADÓ","3.127962925E9",,"servimedico@hotmail.com","20141002",,"900206582","5.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CARMEN DEL DARIEN","2715001005","IPS TRANSPORTE ACUÁTICO K Y M S.A.S","2715001005","1","IPS TRANSPORTE ACUÁTICO K Y M S.A.S","DIOMEDES SALAS MORENO","RURAL","CALLE PRINCIPAL","CENTRO","27150000","CURBARADÓ","3.104142401E9",,"transporteacuaticokym@gmail.com","20190218",,"900512334","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CARMEN DEL DARIEN","2715001108","CONSULSALUD DARIEN SAS","2715001108","1","CONSULSALUD DARIEN","YENESID RENTERIA PALACIOS","URBANA","BARRIO EL JARDIN","JARDIN",,,"3137867838 - 3137864102",,"yenesid@yahoo.es","20170728",,"900779972","2.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CARMEN DEL DARIEN","2715001207","SALVAMOS VISA ""PAZ"" SAS","2715001207","1","SALVAMOS VIDA LA PAZ","AMERICO PAZ TORRES","URBANA","CURBARADO CABECERA MUNICIPAL CARMEN DEL DARIEN",,"27150000","CURBARADÓ","3.1049673E9",,"americopazto@hotmail.com","20180518",,"901176740","6.0","JURIDICO","1.0","Privada","3.0","Transporte Especial de Pacientes"
"Chocó","CARMEN DEL DARIEN","2736101107","DIOCESIS ISTMINA-TADO","2715001107","9","OFICINA RECUPERACION NUTRICIONAL CON ENFOQUE COMUNITARIO CARMEN DEL DARIEN","LUIS GUILLERMO PALACIOS TORRES","URBANA","CABECERA MUNICIPAL","CABECERA MUNICIPAL",,,"3114314536-3206974621",,"LUIS_GUILLERMO_29@HOTMAIL.COM","20160610",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","CARMEN DEL DARIEN","2761500260","SIGMA SALUD IPS E.U.","2715000260","2","SALUD RIOSUCIO IPS E.U. SEDE CARMEN DEL DARIEN","ELKIN VICENTE RODRIGUEZ DIAZ","URBANA","CALLE PRINCIPAL",,,,"3.216400768E9",,"saludrisucio@hotmail.com","20120409",,"900104461","4.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CARMEN DEL DARIEN","2761500260","SIGMA SALUD IPS E.U.","2715000260","5","SIGMA SALUD IPS E.U.","Elkin Rodrigues Díaz","URBANA","frente al palacio municipal",,"27150000","CURBARADÓ","3.21780541E9",,"elkinrd@hotmail.com","20170731",,"900104461","4.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CÉRTEGUI","2781001209","FULTON RONNY ASPRILLA MORENO","2716001209","3","IPS HUMSALUD CERTEGUI","FULTON RONNY ASPRILLA MORENO","URBANA","CARRERA 5 NO 5-75","DIVINO NIÑO","27160000","CÉRTEGUI","3.108519848E9","3117913974","IPSHUMSALUD@GMAIL.COM","20180713",,"900994906","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CONDOTO","2720500085","ESE HOSPITAL SAN JOSE DE CONDOTO","2720500085","1","ESE HOSPITAL SAN JOSE DE CONDOTO","HAILIETH YOARLY YURGAKY JORDAN","URBANA","CARRERA 3 # 11A - 81","EL SALTO",,,"3.10456377E9",,"ger_hsjc2016@oulook.com","20160809",,"891600061","7.0","JURIDICO","4.0","Pública","1.0","Instituciones - IPS"
"Chocó","CONDOTO","2720500333","UNIDAD MEDICA MI SALUD S.A.S.","2720500333","1","UNIDAD MEDICA MISALUD S.A.S","HUGO FERLEY MOSQUERA MOSQUERA","URBANA","CRA 6 Nº 11A09","COMERCIO","27205000","CONDOTO","9.46798035E8","946798421","ipsmisalud@yahoo.es","20140110",,"900212320","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","CONDOTO","2720501113","Yanira Del carmen Palacios Andrade","2720501113","1","Yanira Del carmen Palacios Andrade",,"URBANA","carrera 7 #16","comercio","27205000","CONDOTO","3.116089391E9",,"yasmi_1078@hotmail.com","20160705",,"52262306","0.0","NATURAL","1.0","Privada","2.0","Profesional Independiente"
"Chocó","CONDOTO","2720501183","Clinica Integral Bocca IPS S.A.S","2720501183","1","CLINICA INTEGRAL BOCCA IPS S.A.S","HANNIA MALFITANO RENTERIA","URBANA","BARRIO CARRETERA","CARRETERA","27205000","CONDOTO","3.135617793E9",,"hamare1015@hotmail.com","20190719",,"901125246","0.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL CANTÓN DEL SAN PABLO","2713500996","ZUNILDA CORDOBA IPS","2713500996","1","PUERTO PERVEL","HEANDEL RENTERÍA CORDOBA","RURAL","PUERTO NUEVO, CALLE PRINCIPAL","CALLE PRINCIPAL",,,"3.104181677E9",,"dr.rentería@live.com","20161018",,"900620222","3.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL CANTÓN DEL SAN PABLO","2713501148","fundacion vida y buena salud","2713501148","1","fundacion vida y buena salud","SORAYA PALACIOS","URBANA","CALLE PRINCIPAL","DIVINO NIÑO","27135000","MANAGRÚ","3.103863648E9",,"SORAYAAUDITORIA@GMAIL.COM","20170727",,"901059352","0.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL CANTÓN DEL SAN PABLO","2713501149","Jady Julisa Mosquera Palacios","2713501149","1","Jady Julisa Mosquera Palacios",,"URBANA","Diagonal a la Casa de la Cultura","Divino Niño","27135000","MANAGRÚ","3.122562968E9",,"yulisa_mp@hotmail.com","20170418",,"1076325293","0.0","NATURAL","1.0","Privada","2.0","Profesional Independiente"
"Chocó","EL CANTÓN DEL SAN PABLO","2781001209","FULTON RONNY ASPRILLA MORENO","2713501209","5","IPS HUMSALUD CANTON DE SAN PABLO","FULTON RONNY ASPRILLA MORENO","URBANA","CARRERA 5 NO 5-75","DIVINO NIÑO","27135000","MANAGRÚ","3.108519848E9","3117913974","IPSHUMSALUD@GMAIL.COM","20180713",,"900994906","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL CARMEN DE ATRATO","2724500014","EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE","2724500014","1","EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE","NATALIA MAZO RIVERA","URBANA","KILOMETRO 1 CARRETERA VIA A LA MINA","VILLA CLARET",,,"6790112 - 6790221 - 6790229",,"esehsanroque@hotmail.com","20110520",,"891680065","8.0","JURIDICO","4.0","Pública","1.0","Instituciones - IPS"
"Chocó","EL CARMEN DE ATRATO","2724501232","MAYERLING ANDREA OLAYA JIMÉNEZ","2724501232","1","MAYERLING ANDREA OLAYA JIMÉNEZ",,"URBANA","CALLE PRINCIPAL","CORAZÓN DE MARÍA","27245000","EL CARMEN DE ATRATO","3.103919309E9",,"mayeolaya@hotmail.com","20190115",,"43201536",,"NATURAL","1.0","Privada","2.0","Profesional Independiente"
"Chocó","EL CARMEN DE ATRATO","2736101107","DIOCESIS ISTMINA-TADO","2724501107","10","OFICINA RECUPERACION NUTRICIONAL CON ENFOQUE COMUNITARIO CARMEN DE ATRATO","LUIS GUILLERMO PALACIOS TORRES","URBANA","CABECERA MUNICIPAL","CABECERA MUNICIPAL",,,"3128118108-3203206974621",,"LUIS_GUILLERMO_29@HOTMAIL.COM","20160608",,"891680186","0.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","EL LITORAL DEL SAN JUAN","2725000814","IPS INDIGENA CAPERA SAS","2725000814","1","IPS INDIGENA CAPERA SAS","YURANNY ABUHATAB RAMIREZ","RURAL","COMUNIDAD INDIGENA PAPAYO","PAPAYO","27250023","PAPAYO","3.116463802E9",,"ipsindigenacapera@gmail.com","20120723",,"900538139","1.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL LITORAL DEL SAN JUAN","2725000814","IPS INDIGENA CAPERA SAS","2725000814","2","SEDE PALESTINA","YURANNY ABUHATAB RAMIREZ","RURAL","CORREGIMIENTO DE PALESTINA","PALESTINA","27250006","PALESTINA","3116463802 - 3122976471",,"ipsindigenacapera@gmail.com","20140226",,"900538139","1.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL LITORAL DEL SAN JUAN","2725000814","IPS INDIGENA CAPERA SAS","2725000814","3","SEDE DOCORDO","YURANNY ABUHATAB RAMIREZ","URBANA","CALLE PRINCIPAL","CALLE PRINCIPAL","27250000","SANTA GENOVEVA DE DOCORDÓ","6733648 - 3114643802",,"ipsindigenacapera@gmail.com","20161024",,"900538139","1.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL LITORAL DEL SAN JUAN","2725001215","SERVITRANSPORTES DEL LITORAL S.A.S.","2725001215","1","SERVITRANSPORTES DEL LITORAL S.A.S.","DAHIANA VANESSA ARANA MARTINEZ","URBANA","DOCORDO CENTRO","DOCORDO","27250000","SANTA GENOVEVA DE DOCORDÓ","3.104071962E9",,"d.ahi.ana15@hotmail.com","20180713",,"901167904","9.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","EL LITORAL DEL SAN JUAN","2725001227","transporte nuevo amanecer","2725001227","1","transporte nuevo amanecer","sandy patricia mena blandon","RURAL","santa genoveva de docordo","calle principal","27250000","SANTA GENOVEVA DE DOCORDÓ","3.113855055E9",,"sapamebla@yahoo.es","20181129",,"900540829","1.0","JURIDICO","1.0","Privada","3.0","Transporte Especial de Pacientes"
"Chocó","ISTMINA","2700100218","COLOMBIA SALUDABLE","2736100218","2","COLOMBIA SALUDABLE-ISTMINA","GUSTAVO CORREA","URBANA","BARRIO CUBIS SECTOR MESETAS PARTE ALTA","BARRIO CUBIS SECTOR MESETAS PARTE ALTA","27361000","ISTMINA","094 6724270",,"gloriasalcedo@colombiasaludable.org","20160317",,"811037901","3.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2700100235","LABORATORIO CLINICO CELSALUD","2736100235","2","MARIELA CASTILLO FRANCO","MARIELA CASTILLO FRANCO","URBANA","CARRERA 6A N 30A- 16","CUBIS MESETA ALTA","27361000","ISTMINA","3.104077235E9",,"lab.celsalud@gmail.com","20171026",,"900065157","1.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2700100643","I.P.S. SERVIMEDICO S.A.S.","2736100643","24","IPS SERVIMEDICO ISTMINA","MANUEL JOSE CORRALES CORDOBA","RURAL","ISTMINA","BARRIOS CUBIS","27361000","ISTMINA","3.127962925E9",,"IPSSERVIMEDICO@HOTMAIL.COM","20170726",,"900206582","5.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2700101124","Asociación Megasalud","2736101124","3","ASOMEGASALUD","Gladys Bazan Aguilar","URBANA","Cra 9 # 26-10","Cubis","27361000","ISTMINA","6723518.0",,"asomegasalud2013@gmail.com","20190207",,"900088061","2.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","ISTMINA","2700101132","FUNDACIÓN VALORES","2736101132","2","FUNDACIÓN VALORES","DIANA CORDOBA ORTIZ","URBANA","MANZANA 30","SANTA GENOBEBA","27361000","ISTMINA","3.128661822E9",,"fundacionvalores@hotmail.com","20161229",,"900207221","6.0","JURIDICO","1.0","Privada","4.0","Objeto Social Diferente a la Prestación de Servicios de Salud"
"Chocó","ISTMINA","2720500333","UNIDAD MEDICA MI SALUD S.A.S.","2736100333","7","UNIDAD MEDICA MI SALUD ISTMINA","HUGO FERLEY MOSQUERA MOSQUERA","URBANA","CUBIS","CUBIS","27361000","ISTMINA","3.146094984E9",,"ipsmisalud@yahoo.es","20190205",,"900212320","7.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2736100077","ESE HOSPITAL EDUARDO SANTOS DE ISTMINA","2736100077","1","ESE HOSPITAL EDUARDO SANTOS DE ISTMINA","YILMAR VALENCIA VARGAS","URBANA","BARRIO EDUARDO SANTOS","BARRIO EDUARDO SANTOS",,,"3.137432998E9",,"valencia.vargasasociados@hotmail.com","20170303",,"891680064","0.0","JURIDICO","4.0","Pública","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2736100180","CENTRO MEDICO CUBIS LIMITADA","2736100180","1","CENTRO MEDICO CUBIS LIMITADA","EDINSON EMIL PEÑA GIL","URBANA","CL 25 No 6A-08","CUBIS",,,"9.467001069E9","946700335","centromedicocubis@hotmail.com","20110623",,"818002571","0.0","JURIDICO","1.0","Privada","1.0","Instituciones - IPS"
"Chocó","ISTMINA","2736100212","YANETH VICTORIA VALENCIA ASPRILLA","2736100212","1","YANETH VICTORIA VALENCIA ASPRILLA",,"URBANA","CRA 6 N° 24-48","BARRIO CUBIS","27361000","ISTMINA","6700360 - 3128155893",,"yanethv2015@gmail.com","20160628",,"26328934","8.0","NATURAL","1.0","Privada","2.0","Profesional Independiente"
