"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"ANTIOQUIA","EL CARMEN DE VIBORAL","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS DE EL CARMEN DE VIBORAL E.S.P.","ANTIOQUIA","EL CARMEN DE VIBORAL","Carrera 30 No 29 - 90 2 Piso","5432127","juanfernandomanrique5@hotmail.com","Registro por la ESP","JOHN JAIRO ARCILA GOMEZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO DE ALTAVISTA","ANTIOQUIA","MEDELLIN","CALLE 18 Nº 105 - 21","4083052","administrativo@acueductoaltavista.com","Registro por la ESP","GUSTAVO DE JESUS CANO MUNOZ","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","AMAGA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE MINAS  AMAGA","ANTIOQUIA","AMAGA","CENTRO POBLADO MINAS PARQUE PRINCIPAL","8478285","acueductodeminas@hotmail.com","Registro por la ESP","GILDARDO DE JESUS ROJAS CARMONA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BARBOSA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","BELLO","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","CALDAS","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","COPACABANA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","ENVIGADO","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","GIRARDOTA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","ITAGUI","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","LA ESTRELLA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RETIRO","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","ANTIOQUIA","MEDELLIN","CRA 58 No 42-125 Edificio Inteligente","3808080","DONEY.MARTINEZ@EPM.COM.CO","Registro por la ESP","JORGE ANDRES CARRILLO CARDOSO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","CAMPAMENTO","ACUEDUCTO","OPERATIVA","MUNICIPIO DE CAMPAMENTO ANTIOQUIA","ANTIOQUIA","CAMPAMENTO","Cra 10 Nro. 9-30 Parque Principal","8614020","serviciospublicos@campamento-antioquia.gov.co","Registro por la ESP","JUAN PABLO TORRES  PIEDRAHITA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","URRAO","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS  DE URRAO E.S.P.","ANTIOQUIA","URRAO","CALLE 29 N 29 57","8503641","contactenos@empresaspublicas.gov.co","Registro por la ESP","ELKIN DARIO MADRID DURAN","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","CORPORACIÓN CIVICA ACUEDUCTO SAN ANTONIO DE PEREIRA","ANTIOQUIA","RIONEGRO","CALLE 24 55B-65 SAN ANTONIO DE PEREIRA","5576228","acuesanantonio@gmail.com","Registro por la ESP","JULIAN NICANOR CARDENAS HENAO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ENVIGADO","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO  SAN PEDRO","ANTIOQUIA","MEDELLIN","Corregimiento Santa Elena","5400550","llanoplan@gmail.com","Registro por la ESP","LUZ MARINA CEPEDA TORO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO  SAN PEDRO","ANTIOQUIA","MEDELLIN","Corregimiento Santa Elena","5400550","llanoplan@gmail.com","Registro por la ESP","LUZ MARINA CEPEDA TORO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","CALDAS","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA ACUEDUCTO VEREDA PRIMAVERA","ANTIOQUIA","CALDAS","VEREDA PRIMAVERA","3030440","jadavepri@une.net.co","Registro por la ESP","GLORIA LILIANA LOPEZ CASTRILLON","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ANZA","ACUEDUCTO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS MUNICIPIO DE ANZA","ANTIOQUIA","ANZA","Carrera 10 No. 10-08","8522047","alcaldia@anza-antioquia.gov.co","Registro por la ESP","ANDRES FELIPE HOLGUIN MUNERA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE GUARNE AQUATERRA E.S.P","ANTIOQUIA","GUARNE","Carrera 50  No.42-100 Local 209","5515184","juanfernandomanrique5@hotmail.com","Registro por la ESP","ANDRES FELIPE POSADA ZAPATA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","DONMATIAS","ACUEDUCTO","OPERATIVA","SECRETARIA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE DONMATIAS","ANTIOQUIA","DONMATIAS","Carrera 30 No. 29-59","8663243","serviciospublicos@donmatias-antioquia.gov.co","Registro por la ESP","JAVIER DARIO LOPEZ RESTREPO","MUNICIPIO (PRESTACIÓN DIRECTA)","MAS DE 2500 SUSCRIPTORES"
"ANTIOQUIA","FRONTINO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS  DE FRONTINO E.S.P. FRONTINO","ANTIOQUIA","FRONTINO","Cra. 32 Nº 31-60","8596476","serviciospublicos@frontino-antioquia.gov.co","Registro por la ESP","SANDRA PATRICIA DAVID TORRES","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","PENOL","ACUEDUCTO","OPERATIVA","AGUAS Y ASEO DE EL PEÑOL E.S.P.","ANTIOQUIA","PENOL","TRANSVERSAL 4 Nº 18-60","8516600","gerencia@aguasyaseo.gov.co","Registro por la ESP","ANGEL NORBEY GARCIA GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO HONDITA HOJAS ANCHAS DEL MUNICIPIO DE GUARNE","ANTIOQUIA","GUARNE","AUT MEDELLIN BOGOTA MALL MIRADOR DE LOS COMUNEROS KM 25+90","5575609","acueductohha@une.net.co","Registro por la ESP","JOHN JAIRO GIL OSPINA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ALEJANDRIA","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS MUNICIPIO DE ALEJANDRIA","ANTIOQUIA","ALEJANDRIA","Calle 20 No 19 - 36","8660016","servipublicos@alejandria-antioquia.gov.co","Registro por la ESP","SOR MARIA OCAMPO GIRALDO","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO MULTIVEREDAL JUAN XXIII CHAPARRAL","ANTIOQUIA","GUARNE","VEREDA CHAPARRAL SECTOR CUATRO ESQUINAS","4187603","acue232003@hotmail.com","Registro por la ESP","ARMANDO DE JESUS ZAPATA  MARIN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BELLO","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS ""ACUEDUCTO CHARCO VERDE"" BELLO ANTIOQUIA","ANTIOQUIA","BELLO","VEREDA CHARCO VERDE K 10 CORREGIMIENTO SAN FELIX","3881522","luzdabega4267@hotmail.com","Registro por la ESP","EDWIN ALONSO ATEHORTUA MONSALVE","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BELMIRA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE BELMIRA  SA ESP","ANTIOQUIA","BELMIRA","carrera 20 N° 20-24","8674493","EMPUBEL@BELMIRA-ANTIOQUIA.GOV.CO","Registro por la ESP","MIGUEL ANTONIO ARIAS RESTREPO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","EBEJICO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE EBEJICO E.S.P.E.","ANTIOQUIA","EBEJICO","CALLE 20 No 18-11","8562859","espeebejico@edatel.net.co","Registro por la ESP","ANIBAL DE JESUS MUÑOZ ARAQUE","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","PEQUE","ACUEDUCTO","CANCELACION","UNIDAD DE SERVICIOS PUBLICOS  DOMICILIARIOS DE PEQUE","ANTIOQUIA","PEQUE","PARQUE  PRINCIPAL","8552043","alcaldia@peque-antioquia.gov.co","Registro por la ESP","ADALBERTO  VALLE  DAVID",,
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDAL SAN JOSE","ANTIOQUIA","GUARNE","Cra 50 No. 42-100 Centro Integrado de Guarne local 213","5512233","gusta707@gmail.com","Registro por la ESP","ANDRES AYALA CARVAJAL","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL ALTO DEL MERCADO SAN JOSE SANTA CRUZ PARTE DEL CHOCHO Y DEL SOCORRO","ANTIOQUIA","MARINILLA","CALLE 30 N° 31 - 40","5482272","altomer_02@hotmail.com","Registro por la ESP","MARTHA BOTERO ROJAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","GUATAPE","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS  PUBLICOS DE GUATAPE S.A.S E.S.P","ANTIOQUIA","GUATAPE","Carrera 28 # 31-11","8611241","serviciospublicos@guatape-antioquia.gov.co","Registro por la ESP","FEDERICO GIRALDO FLOREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO ENSENILLO","ANTIOQUIA","GUARNE","VEREDA EL SALADO","5677057","yereva15@gmail.com","Registro por la ESP","LUZ MARINA CASTAO YEPES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","EBEJICO","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL SERVICIO DE ACUEDUCTO DE LA VEREDA EL ZARZAL","ANTIOQUIA","EBEJICO","VEREDA EL ZARZAL","8562823","yolima.bedoya@hotmail.com","Registro por la ESP","GIL MILLER BEDOYA HOLGUIN","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","ASOCIADOS DEL ACUEDUCTO DE CASCAJO","ANTIOQUIA","MARINILLA","vereda Cascajo","5690186","ADECASCAJO@HOTMAIL.COM","Registro por la ESP","HERNANDO DE JESUS BOTERO DUQUE","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO MULTIVEREDAL GAVIRIA SAN JUAN BOSCO","ANTIOQUIA","MARINILLA","CARRERA 30 N° 30 - 52 PASAJE BOLIVAR SEGUNDO PISO, LOCAL 206","5690360","lfwillsz@gmail.com","Registro por la ESP","NELSON DE JESUS VALENCIA MUNOZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS PROPIETARIOS DEL ACUEDUCTO RURAL LA PRIMAVERA EL SOCORRO LA ASUNCION Y PARTE DEL ALTO DEL MERCADO","ANTIOQUIA","MARINILLA","CALLE 29 No. 30-30 LOCAL 110","5484057","aculaprimavera@gmail.com","Registro por la ESP","JORGE DE JESUS OSORIO CASTAÑO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","CORPORACION DE SERVICIOS PUBLICOS DE BELEN MARINILLA CORBELEN","ANTIOQUIA","MARINILLA","PARCELACION VIEJO PUENTE VEREDA BELEN","5480422","leidycorbelenesp@gmail.com","Registro por la ESP","JAIRO DE LA CRUZ DUQUE JARAMILLO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ABEJORRAL","ACUEDUCTO","OPERATIVA","EMPRESAS PUBLICAS DE ABEJORRAL E.S.P.","ANTIOQUIA","ABEJORRAL","CL 50 52 26","8647272","gerenciaepaesp@edatel.net.co","Registro por la ESP","CARLOS ALBERTO VAHOS CEBALLOS","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SAN VICENTE FERRER","ACUEDUCTO","OPERATIVA","SECRETARIA DE SERVICIOS PUBLICOS MUNICIPIO DE SAN VICENTE","ANTIOQUIA","SAN VICENTE FERRER","CAM PLAZUELA VICENTE ARBELAEZ","8544212","serviciospublicos@sanvicente-antioquia.gov.co","Registro por la ESP","YIMI ARLEY GIRALDO MARIN","MUNICIPIO (PRESTACIÓN DIRECTA)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","ABEJORRAL","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA LOMA ALTA ABEJORRAL","ANTIOQUIA","ABEJORRAL","PALACIO MUNICIPAL","3104435","asoabejorral@gmail.com","Registro por la ESP","LUIS ALBERTO FLOREZ GIRALDO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","SAN LUIS","ACUEDUCTO","OPERATIVA","UNIDAD MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE SAN LUIS, ANTIOQUIA","ANTIOQUIA","SAN LUIS","Carrera 18 No 17-08 oficina 103","8348748","serviciospublicos@sanluis-antioquia.gov.co","Registro por la ESP","JOSE MAXIMINO CASTAÑO CASTAÑO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","BELMIRA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO EL YUYAL","ANTIOQUIA","BELMIRA","PALACIO MUNICIPAL DE BELMIRA","3454178","alzatic@yohoo.com.mx","Registro por la ESP","JAIRO DE JESUS AGUIRRE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","SAN ROQUE","ACUEDUCTO","OPERATIVA","UNIDAD DE  SERVICIOS  PUBLICOS  DOMICILIARIOS","ANTIOQUIA","SAN ROQUE","ALCALDIA MUNICIPAL","8656350","pm.sanque@gmail.com","Registro por la ESP","FOCION DE  JESUS BARRIENTOS OCAMPO","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","CONCORDIA","ACUEDUCTO","OPERATIVA","JUNTA ADMINISTRADORA DEL ACUEDUCTO PARTIDAS DE MORELIA","ANTIOQUIA","CONCORDIA","PALACIO MUNICIPAL","3122432","vereda@hotmail.com","Registro por la ESP","MARY LUZ RESTREPO  ARREDONDO","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","CONCORDIA","ACUEDUCTO","OPERATIVA","JUNTA DE ACCION COMUNAL BARRIO SALAZAR","ANTIOQUIA","CONCORDIA","BARRIO SALAZAR","3128596","juanmarica2011@hotmail.com","Registro por la ESP","JUAN CAMILO MUNOZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDAL LA CLARA","ANTIOQUIA","GUARNE","VEREDA LA CLARA","3576807","verajaime707@gmail.com","Registro por la ESP","ELKIN ARLEY ARCILA RAMIREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","FREDONIA","ACUEDUCTO","OPERATIVA","ASOCIACION  DE USUARIOS DEL ACUEDUCTO  DE  HOYO FRIO","ANTIOQUIA","FREDONIA","ALCALDIA DE FREDONIA","8401272","clarirueda@hotmail.com","Registro por la ESP","CLARA   INES RUEDA ACEVEDO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","COCORNA","ACUEDUCTO","OPERATIVA","CORPORACION ACUEDUCTO MULTIVEREDAL CRUCES COCORNA","ANTIOQUIA","COCORNA","VEREDA LAS CRUCES","5460140","contactenos@cocorna-antioquia.gov.co","Registro por la ESP","JOSE BELISARIO GIRALDO YEPES","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","REMEDIOS","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS ACUEDUCTO LA CRUZADA, REMEDIOS","ANTIOQUIA","REMEDIOS","CLL 8 N° 8-10 LA CRUZADA REMEDIOS ANTIOQUIA","8311026","acueductolacruzada@yahoo.es","Registro por la ESP","GUILLERMO DARIO PAREJA AYALA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","CONCEPCION","ACUEDUCTO","CANCELACION","MUNICIPIO DE CONCEPCION","ANTIOQUIA","CONCEPCION","Carrera 21 No.19-23","8567083","serviciospublicos@concepcion-antioquia.gov.co","Registro por la ESP","GUSTAVO ALONSO LOPEZ ORREGO",,
