"id","entidad","categoria","subcategoria","titulo_informacion","descripcion","idioma","lengua","fisico","electronico","formato","disponible","lugar","publicada","url","frecuenciaactualizacion","calificacion","integridad","disponibilidad","criticidad","datospersonales","tipodatopersonal","fechageneracion","responsableinformacion","responsablecustodia","objetivoexcepcion","fundamento","fundamentoconstitucional","fundamentojuridico","tipoexcepcion","fechacalificacion","plazoclasificacion","fechacreacion","fechaactualizacion","activo"
"16","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Medidas de protección a menores de edad","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"17","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Casos de conflictos familiares","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"3","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Consejos de seguridad","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-21T12:44:14.000",
"18","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Solución de conflictos","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"19","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Contravenciones tipificadas en el código Nacional de policía","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"21","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Inclusiones, exclusiones y seguimiento a los cobros del Adulto Mayor","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"22","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Seguimiento al programa familias en Acción","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"20","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,"Seguimiento a la ejecución del programa de subsidios al Adulto mayor.","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","2018-10-16T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"4","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,"Comité de Orden público.","NO ASIGNADO",,"true","false","undefined","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","undefined","2018-10-16T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"23","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Registro de información al DPS","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"24","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Seguimiento a la política Pública de Discapacidad","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"25","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Actualización de la base de datos del Sisben","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"26","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Hacer las visitas","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"27","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Proyecta las certificaciones del sisben","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"28","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Gestión del Archivo","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"29","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Coordinar las Escuelas de formación Deportiva","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"30","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Coordina la Participación Deportiva en los diferentes eventos","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"31","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Expide facturas de servicio de agua alcantarillado y aseo","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"32","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Programación para el préstamo y alquiler de la maquinaría del Municipio","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"33","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Seguimiento al mantenimiento de la maquinaria","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"34","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Seguimiento al mantenimiento de la infraestructura pública","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"35","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Recepción y envió de Correspondencia","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"36","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Ventanilla única","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"37","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Agenda del alcalde","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"44","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Flujos monetarios.                                                                                                                                                                                                                                                                                                                                                                                                                                  Gestión de la caja","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","true","hacienda@chivata-boyaca.gov.co","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"47","Alcaldía de Chivatá Boyacá","NO ASIGNADO","NO ASIGNADO",,"Registros Contables.                                                                                                                                                                                                                                                                    Recaudo impuestos, contribuciones, servicios públicos, predios, préstamo de maquinaria.","NO ASIGNADO",,"true","false","NO ASIGNADO","false","NO ASIGNADO","true","hacienda@chivata-boyaca.gov.co","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"75","Archivo General de la Nación","INFORMES","NO ASIGNADO",,"Informe","ESPAÑOL",,"true","false","FISICO","true","Aplicativo Gesdoc","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"77","Archivo General de la Nación","NO ASIGNADO","NO ASIGNADO",,"Reporte de activos por dependecias y personales de la entida","ESPAÑOL",,"true","false","NO ASIGNADO","true","SIICOF Y OFICINA DE RECURSOS FISICOS","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"58760","Fondo Nacional de Garantias","PQRS","NO ASIGNADO",,"Sugerencias","ESPAÑOL",,"false","false","FISICO","false","NO ASIGNADO","false","NO ASIGNADO","SEMESTRAL","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","2014-04-22T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"PARCIAL","2015-06-26T00:00:00.000","15","2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"78","Archivo General de la Nación","ACTAS","NO ASIGNADO",,"Resumen de lo tratado en la reunión y los compromisos adquiridos","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"79","Archivo General de la Nación","NO ASIGNADO","NO ASIGNADO",,"Inventario documental","ESPAÑOL",,"false","true","XLS","true","Archivo de Gestión","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"80","Archivo General de la Nación","NO ASIGNADO","NO ASIGNADO",,"Comunicaciones oficiales","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión Plataforma SGDEA","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"81","Archivo General de la Nación","INSTRUMENTOS ARCHIVISTICOS","NO ASIGNADO",,"Documento mediante el cual se registra la aprobación de la TRD de  una Entidad","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión del Grupo de Evalución y Transferencias Secundarias","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"82","Archivo General de la Nación","HISTORIAS LABORALES","NO ASIGNADO",,"Deligencias formato de solicitud","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión - Historia Laboral","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"83","Archivo General de la Nación","ACTAS","NO ASIGNADO",,"Informacion institucional","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"99","Archivo General de la Nación","NO ASIGNADO","NO ASIGNADO",,"Plan de acción","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
"84","Archivo General de la Nación","INSTRUMENTOS ARCHIVISTICOS","NO ASIGNADO",,"Documento en el cual se registra la información correpondiente al desarrollo del Precomité Evaluador de Documentos- las intervenciones de los participantes- y las deciciones tomadas por dicho comité frente a la convalidación de TRD","ESPAÑOL",,"true","false","FISICO","true","Archivo de Gestión del Grupo de Evalución y Transferencias Secundarias","false","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","false","NO ASIGNADO","1990-01-01T00:00:00.000","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO","NO ASIGNADO",,,"NO ASIGNADO","1990-01-01T00:00:00.000",,"2018-10-16T00:00:00.000","2018-10-16T00:00:00.000",
