"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","JARDIN INFANTIL CAMPESTRE MI BELLA IMAGEN                                                           ","URBANA","KR 17 164 39","6727120","LUZ STELLA GAMBOA GALVIS","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"pinzonuseche@hotmail.com"
"2016","BOGOTA","COLEGIO MARCO FIDEL SUAREZ (IED)","URBANA","DG 52 SUR 25 00","2388713  --  2304300  --  7410022","MIGUEL ANGEL GOMEZ PAEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldimarcofidelsua6@redp.edu.co"
"2016","BOGOTA","INST ORESTES SINDICI                                                                                ","URBANA","CL 63 A SUR 70 G 84","7754882","JOSE DONATO CRIALES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI","A",,,"orestesindici@yahoo.com"
"2016","BOGOTA","COL DEL BOSQUE                                                                                      ","URBANA","KR 65 170 25","6772499 -- 6729277 -- 6733068","MARIA STELLA OVIEDO ROJAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"rectoria.delbosque@uan.edu.co -- tesoreria.delbosque@uan.edu.co"
"2016","BOGOTA","INST SANTA INES                                                                                     ","URBANA","KR 46 A 71 85","2319669","MARIA NEIFFE RAMIREZ B.","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","CENTRO DE EDUCACION LABORAL","URBANA","AC 72 77 A 73","5440960 -- 4371664 -- 5454268 -- 3143345344","YOLANDA CUBAQUE MENDOZA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA,NOCTURNA",,"ACADÉMICA","6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","LIC ADOLFO LEON GOMEZ                                                                               ","URBANA","KR 3 ESTE 101 A 08 SUR","7682486","DORIS MOLINA DE REYES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"OTRO,COMERCIAL","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio_lalg@hotmail.com"
"2016","BOGOTA","COL CENTRO CULTURAL                                                                                 ","URBANA","CL 72 SUR 2 A 32","5699286 -- 7623886","LUZ EDITH BARAHONA SUAREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"OTRO,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiocentrocultural22@latinmail.com"
"2016","BOGOTA","LIC PEDAGOGICO  LOS SAUCES                                                                          ","URBANA","CLL. 134 NO.105A-04","6883725","DILIA DE JESÚS ARIAS MARTÍN","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","LIC SANTA PAULA","URBANA","CR. 92A NO.76-42/32",,"MERCEDES SANCHEZ LOPEZ ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COL DEL SAGRADO CORAZON DE JESUS BETHLEMITAS                                                        ","URBANA","KR 7 65 42","3479700","HNA CIELO MORENO CALDERON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO",,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"info@bethlemitasbogota.edu.co"
"2016","BOGOTA","COL ADOLFO LEON GOMEZ","URBANA","CR. 78A NO. 64D-74 SUR","7755492 / 7760010","NO INFORMACION","CENTRO EDUCATIVO",,,,,,,,,,,"LESIÓN NEUROMUSCULAR",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","GIMNASIO NUESTRA SEÑORA DE LA ESPERANZA","URBANA","DG 45 B SUR 8 30 ESTE","3641973 -- 8123572","ADRIANA ALBUJA SANTOS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gim.nuestrasenoradelaesperanza@gmail.com"
"2016","BOGOTA","COL INTEGRADO SANTO TORIBIO DE MOGROVEJO                                                            ","URBANA","CL 49 A SUR 5 A 37","2793971","CLAUDIA MIREYA BAQUERO MORA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"elcycarreno@yahoo.com                             "
"2016","BOGOTA","GIMN WILLIAM MACKINLEY                                                                              ","URBANA","DG 22 B 48 53","3690404 / 05 / 06","DANIEL ALBERTO ACOSTA SALAZAR","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gwmk@gwmk.net -- gwmk@gwmk.edu.co"
"2016","BOGOTA","LICEO BET-EL","URBANA","KR 90 135 B 68",,"RICARDO ALBERTO PADILLA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","ÚNICA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON","URBANA","CL 132 D BIS 132 08","6890458 -- 6900264","JOSÉ ARAQUE NOGUERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioeduardoc@yahoo.es"
"2016","BOGOTA","COLEGIO GUSTAVO MORALES MORALES (IED)","URBANA","CL 129 55 55","2712209 -- 6245065","IRMA GIOVANA CORREDOR PEÑA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldigustavomorale11@redp.edu.co"
"2016","BOGOTA","LIC PSICOPEDAG UCRANIA                                                                              ","URBANA","CR. 3B NO.48R-87 SUR","7711508","MIREYA PICO JOYA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"HEBREO","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"Lipsiucrania@hotmail.com                          "
"2016","BOGOTA","LIC PSICOPEDAG MORATO                                                                               ","URBANA","DG 103 54 65","2713142 / 6137323                                 ","ANGELICA MARIA HIGUERA BERNAL","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceomorato@hotmail.com                           "
"2016","BOGOTA","LICEO ARTISTICO SAN JOSE","URBANA","KR 137 BIS 132 F 12","6973589","SANDRA MILENA FLORES FONSECA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","ÚNICA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardininfantilenanostraviesos@hotmail.com  "
"2016","BOGOTA","COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED)","URBANA","CL 78 BIS 68 A 45","2518759 / 2515341 /","PAULO AUGUSTO QUEVEDO SERRANO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"intdirepdeguatemal10@redp.edu.co"
"2016","BOGOTA","INST ANDRES FEY                                                                                     ","URBANA","CL 66 A 72 40","2247757 -- 2760409","HNA ROSA EMILIA PIJ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"institutoandresfey@yahoo.com"
"2016","BOGOTA","INST DE CAPACITACION PARA EL TRABAJO","URBANA","CL 63 22 39","2176710  --  3112325504  --  3123379090","CONSTANZA CASTILLO DE ARREGOCES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,SV-CEGUERA,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"ict.educacion@gmail.com"
"2016","BOGOTA","NUEVO LIC SANTA CLARA","URBANA","KR 10 49 F 90 SUR","7608902 -- 2055591 -- 2796573","CLARA ISABEL ESPINOSA ROMERO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"OTRO,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"nuevoliceosantaclara@hotmail.com"
"2016","BOGOTA","LIC MODERNO MIS COMPAÑERITOS                                                                        ","URBANA","CL 20 C 96 I 40","2670095","ADRIANA ELIZABETH FONNEGRA DE QUINTERO ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"lmmiscompaneritos@hotmail.com"
"2016","BOGOTA","JARD INF LERNER Y KLEIN                                                                             ","URBANA","DG 53 43 75","2214582","MARIA ESPERANZA VASQUEZ VARGAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardinlernerklein@tutopia.com  "
"2016","BOGOTA","INSTITUTO DANTE ALIGHIERI","URBANA","CL 186 8 44","5472508","ELIANA ELISA GUZMAN GARCIA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"institutodantealiguieri01@outlook.com"
"2016","BOGOTA","COLEGIO ALEJANDRO OBREGON (IED)","URBANA","CL 30 SUR 15 45","2722320 / 2095239","REINERIO GUTIERREZ MELO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cedalejandroobreg18@redp.edu.co"
"2016","BOGOTA","LIC  ANDRES DIAZ VENERO DE LEIVA                                                                    ","URBANA","KR 7 D BIS A 156 08","6704472","ANA SOFIA DIAZ DE HERRERA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"licandresdiaz@hotmail.com"
"2016","BOGOTA","JARD INF TALLER EL GARABATEO MATERNO INFANTIL","URBANA","CL 74 B 68 A 18","4307449 / 2514602","YOLANDA LOZANO MARTINEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","JARDIN INFANTIL UNIVERSO MAGICO","URBANA","KR 36 A 57 95","2218629 -- 5499072","NELLY STELLA GARAY REYES","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"nicolasa@unimagico.com -- nellystella1031@hotmail.com -- unimagico5@hotmail.com"
"2016","BOGOTA","COLEGIO ANTONIO JOSE URIBE (IED)","URBANA","CL 3 9 80","2893956 -- 2894401","ALEJANDRO VASQUEZ WILCHES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,LIMITACIÓN FISICA (MOVILIDAD)",,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldiantoniojoseur3@redp.edu.co"
"2016","BOGOTA","COL DE LA PRESENTACION SANS FACON                                                                   ","URBANA","CL 170 17 A 55","6711198 -- 6714912","HNA LAURA INES NIÑO MARTINEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"presentacionsf@gmail.com -- ilsagomez1@gmail.com"
"2016","BOGOTA","LIC EL ENCUENTRO                                                                                    ","URBANA","KR 20 81 55","7455530  --  3176466607","MARIANO SANCHEZ FLOREZ ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colegioliceoelencuentro@hotmail.com"
"2016","BOGOTA","INST MARIA                                                                                          ","URBANA","KR 69 B 77 36","2505685 / 2408726","GLORIA PATRICIA DELGADO MONTEJO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,,"0,1,2,3,4,5,6,7,8,9","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"institutomaria@hotmail.com"
"2016","BOGOTA","COLEGIO AGUSTIN FERNANDEZ (IED)","URBANA","KR 7 155 20","6791049 -- 6692881 -- 6718876 -- 6710239","EDUARDO RAMIREZ OSORIO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"SV-BAJA VISIÓN,HIPOACUSIA O BAJA AUDICIÓN",,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldiagustinfernan1@redp.edu.co"
"2016","BOGOTA","EL PORTAL FUNDACION     ","URBANA","IND AV. 13 NO.62-40 SUR (VÍA USME)","2795778 / 7142246 /                               ","MERCEDES BENAVIDES HERNANDEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"elportalfundacion@hotmail.com  direccion@fundacionelportal.org               "
"2016","BOGOTA","COLEGIO CEDID SAN PABLO (IED)","URBANA","IND TR. 6A NO.6A-30 (BOSA)","7751161 / 7765276","BLANCA LILIA SANCHEZ BOHORQUEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA",,"COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,GRUPOS JUVENILES CREATIVOS",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","SI","A",,,"cedidsanpablobosa7@redp.edu.co"
"2016","BOGOTA","COL NUEVA INGLATERRA                                                                                ","URBANA","CL 218 50 60","6760788 / 6760814                                 ","DARBY DANILO ALMANZA RINCON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"cni@colegionuevainglaterra.edu.co"
