"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001012076","ESCUELA UNIVERSIDAD NACIONAL","1001","OFICIAL","963",,"52","A","CL 88 A 68 85","PALENQUE","2642845 CORREO:cedunal_med@unal.edu.co","2746144",,"EUGENIA GONZALEZ CASTRILLON",,"113","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020591","CENT DE EDUC EL ARCA","1002","NO_OFICIAL","963",,"52","A","KR 35 1 52","EL POBLADO","3111461","2664213","elarca@epm.net.co","SUSANA POSADA SALDARRIAGA","www.preescolarelarca.com","68","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020591","CENTRO DE EDUCACION EL ARCA","807","NO OFICIAL","963.000000",,"874","A","KR 35 1 52","EL POBLADO","3111461","2664213","elarca@epm.net.co","SUSANA POSADA SALDARRIAGA","www.preescolarelarca.com","41","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020591","CENT DE EDUC EL ARCA","1002","NO_OFICIAL","963",,"52","A","KR 35 1 52","EL POBLADO","3111461","2664213","elarca@epm.net.co","SUSANA POSADA SALDARRIAGA","www.preescolarelarca.com","51","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020591","CENT DE EDUC EL ARCA","1002","NO_OFICIAL","963",,"52","A","KR 35 1 52","EL POBLADO","3111461","2664213","elarca@epm.net.co","SUSANA POSADA SALDARRIAGA","www.preescolarelarca.com","52","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020605","CENT EDUC CARRUSEL DE LA ALEGRIA","1002","NO_OFICIAL","-",,"52","A","KR 39 63 A 57","VILLA HERMOSA","5851963",,"carrusel.delalaegria@gmail.com","MARIBEL ARBOLEDA RODRIGUEZ",,"100","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020605","CENTRO EDUCATIVO CARRUSEL DE LA ALEGRIA","807","NO OFICIAL","-",,"874","A","KR 39 63 A 57","VILLA HERMOSA","5851963",,"carrusel.delalaegria@gmail.com","MARIBEL ARBOLEDA RODRIGUEZ",,"101","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020605","CENT EDUC CARRUSEL DE LA ALEGRIA","1002","NO_OFICIAL","-",,"52","A","KR 39 63 A 57","VILLA HERMOSA","5851963",,"carrusel.delalaegria@gmail.com","MARIBEL ARBOLEDA RODRIGUEZ",,"86","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001020605","CENT EDUC CARRUSEL DE LA ALEGRIA","1002","NO_OFICIAL","-",,"52","A","KR 39 63 A 57","VILLA HERMOSA","5851963",,"carrusel.delalaegria@gmail.com","MARIBEL ARBOLEDA RODRIGUEZ",,"83","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025704","COLEGIO MIGUEL ANTONIO RAMON MARTINEZ","1001","OFICIAL","817",,"52","A","KR 45 55 19","LA CANDELARIA","2910273",,,"GLORIA CONCEPCIÓN HERRERA SÁNCHEZ",,"160","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025704","COLEGIO MIGUEL ANTONIO RAMON MARTINEZ","1001","OFICIAL","817",,"52","A","KR 45 55 19","LA CANDELARIA","2910273",,,"GLORIA CONCEPCIÓN HERRERA SÁNCHEZ",,"15","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","105147000657","COLEGIO DIOCESANO SANTA MARIA","1002","NO_OFICIAL","817",,"52","A","CL 80 C 66 27","BRR JORGE ELIECER GAITAN","8280357",,"simat@diocesisdeapartado.org","TORDECILLA SOTO MARCO ANTONIO",,"138","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","105308000059","COLEGIO NUESTRA SEÑORA DEL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 8 13 57","CL 8 13 57","2890081","2890081 EXT. 12","colegioelrosario3@hotmail.com","RESTREPO CHAVEZ MARTHA LILIANA","www.colegioelrosariog.com","307","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","105308000059","COLEGIO NUESTRA SEÑORA DEL ROSARIO","807","NO OFICIAL","817.000000",,"874","A","CL 8 13 57","CL 8 13 57","2890081","2890081 EXT. 12","colegioelrosario3@hotmail.com","CASTILLEJO PADILLA ELIZABETH MARCELA","www.colegioelrosariog.com","31005","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","105308000059","COLEGIO NUESTRA SEÑORA DEL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 8 13 57","CL 8 13 57","2890081","2890081 EXT. 12","colegioelrosario3@hotmail.com","RESTREPO CHAVEZ MARTHA LILIANA","www.colegioelrosariog.com","282","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","105308000059","COLEGIO NUESTRA SEÑORA DEL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 8 13 57","CL 8 13 57","2890081","2890081 EXT. 12","colegioelrosario3@hotmail.com","RESTREPO CHAVEZ MARTHA LILIANA","www.colegioelrosariog.com","348","1"
"2019","5","ANTIOQUIA","3763","TURBO","5837","TURBO","105837006062","JARDIN INFANTIL PIOLIN","1002","NO_OFICIAL","963",,"52","A","KR 14 98 A 64","B.SAN MARTIN","8277779",,"Abuchar15@hotmail.com","ABUCHAR PALACIOS NELLY","www.turboeducado.gov.co","81","1"
"2021","5","ANTIOQUIA","3763","TURBO","5837","TURBO","105837006062","JARDIN INFANTIL PIOLIN","807","NO OFICIAL","963.000000",,"874","A","KR 14 98 A 64","B.SAN MARTIN","8277779",,"Abuchar15@hotmail.com","ABUCHAR PALACIOS NELLY","www.turboeducado.gov.co","81","1"
"2020","5","ANTIOQUIA","3763","TURBO","5837","TURBO","105837006062","JARDIN INFANTIL PIOLIN","1002","NO_OFICIAL","963",,"52","A","KR 14 98 A 64","B.SAN MARTIN","8277779",,"Abuchar15@hotmail.com","ABUCHAR PALACIOS NELLY","www.turboeducado.gov.co","75","1"
"2018","5","ANTIOQUIA","3763","TURBO","5837","TURBO","105837006062","JARDIN INFANTIL PIOLIN","1002","NO_OFICIAL","963",,"52","A","KR 14 98 A 64","B.SAN MARTIN","8277779",,"Abuchar15@hotmail.com","ABUCHAR PALACIOS NELLY","www.turboeducado.gov.co","71","1"
"2019","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","108001000158","CENTRO DE EDUCACION Y REHABILITACION DE LA AUDICION Y EL LENGUAJE","1002","NO_OFICIAL","818",,"52","A","KR 38 66 10","RECREO","3690451",,"CENTROEDUCATIVOCERAL@HOTMAIL.COM","AURISTELA LUQUE ECHEVERRIA",,"117","1"
"2021","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","108001000158","CENTRO DE EDUCACION Y REHABILITACION DE LA AUDICION Y EL LENGUAJE","807","NO OFICIAL","818.000000",,"874","A","KR 38 66 10","RECREO","3690451",,"CENTROEDUCATIVOCERAL@HOTMAIL.COM","AURISTELA LUQUE ECHEVERRIA",,"71","1"
"2020","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","108001000158","CENTRO DE EDUCACION Y REHABILITACION DE LA AUDICION Y EL LENGUAJE","1002","NO_OFICIAL","818",,"52","A","KR 38 66 10","RECREO","3690451",,"CENTROEDUCATIVOCERAL@HOTMAIL.COM","AURISTELA LUQUE ECHEVERRIA",,"93","1"
"2018","8","ATLÁNTICO","4909","BARRANQUILLA","8001","BARRANQUILLA","108001000158","CENTRO DE EDUCACION Y REHABILITACION DE LA AUDICION Y EL LENGUAJE","1002","NO_OFICIAL","818",,"52","A","KR 38 66 10","RECREO","3690451",,"CENTROEDUCATIVOCERAL@HOTMAIL.COM","AURISTELA LUQUE ECHEVERRIA",,"99","1"
"2019","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","108685000089","CENTRO DE EDUCACION EL DIVINO NIÑO","1002","NO_OFICIAL","963",,"52","A","CL 5 9 32","CALLE NUEVA","8790661","0",,"CECILIA DEL CARMEN PERTUZ DE DE LA HOZ","0","56","1"
"2021","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","108685000089","CENTRO DE EDUCACION EL DIVINO NIÑO","807","NO OFICIAL","963.000000",,"874","A","CL 5 9 32","CALLE NUEVA","8790661","0",,"CECILIA DEL CARMEN PERTUZ DE DE LA HOZ","0","1200","1"
"2020","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","108685000089","CENTRO DE EDUCACION EL DIVINO NIÑO","1002","NO_OFICIAL","963",,"52","A","CL 5 9 32","CALLE NUEVA","8790661","0",,"CECILIA DEL CARMEN PERTUZ DE DE LA HOZ","0","47","1"
"2018","8","ATLÁNTICO","3764","ATLÁNTICO","8849","USIACURÍ","108685000089","CENTRO DE EDUCACION EL DIVINO NIÑO","1002","NO_OFICIAL","963",,"52","A","CL 5 9 32","CALLE NUEVA","8790661","0",,"CECILIA DEL CARMEN PERTUZ DE DE LA HOZ","0","36","1"
"2019","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","108758002468","INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS","1002","NO_OFICIAL","2432",,"52","A","KR 13 66 107","MANANTIAL","3824086","NO","ipscj2006@hotmail.com","DAVID ANTONIO CANTILLO ANAYA","NO","94","1"
"2021","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","108758002468","INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS","807","NO OFICIAL","2432.000000",,"874","A","KR 13 66 107","MANANTIAL","3824086","NO","ipscj2006@hotmail.com","DAVID ANTONIO CANTILLO ANAYA","NO","69","1"
"2020","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","108758002468","INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS","1002","NO_OFICIAL","2432",,"52","A","KR 13 66 107","MANANTIAL","3824086","NO","ipscj2006@hotmail.com","DAVID ANTONIO CANTILLO ANAYA","NO","101","1"
"2018","8","ATLÁNTICO","3765","SOLEDAD","8758","SOLEDAD","108758002468","INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS","1002","NO_OFICIAL","2432",,"52","A","KR 13 66 107","MANANTIAL","3824086","NO","ipscj2006@hotmail.com","DAVID ANTONIO CANTILLO ANAYA","NO","109","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001000353","COLEGIO SALESIANO JUAN DEL RIZZO","1002","NO_OFICIAL","817",,"52","A","KR 6 27 19 SUR","SURAMERICA","2397516","2397516","juandelrizzo@etb.net.co","PADRE DEOGRACIAS VELOZA FONSECA SDB",,"1066","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001000353","COLEGIO SALESIANO JUAN DEL RIZZO","807","NO OFICIAL","817.000000",,"874","A","KR 6 27 19 SUR","SURAMERICA","2397516","2397516","juandelrizzo@etb.net.co","PADRE DEOGRACIAS VELOZA FONSECA SDB",,"1065","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001000353","COLEGIO SALESIANO JUAN DEL RIZZO","1002","NO_OFICIAL","817",,"52","A","KR 6 27 19 SUR","SURAMERICA","2397516","2397516","juandelrizzo@etb.net.co","PADRE DEOGRACIAS VELOZA FONSECA SDB",,"1101","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001000353","COLEGIO SALESIANO JUAN DEL RIZZO","1002","NO_OFICIAL","817",,"52","A","KR 6 27 19 SUR","SURAMERICA","2397516","2397516","juandelrizzo@etb.net.co","PADRE DEOGRACIAS VELOZA FONSECA SDB",,"1087","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001012688","COL FUND SANTA MARIA","1002","NO_OFICIAL","963",,"52","A","KR 50 90 50","LA CASTELLANA","2568336 -- 2568335 -- 2568331","2568336","colegio_fundacionsantamaria@hotmail.com","LUZ ESPERANZA MENDEZ",,"21","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001012688","COLEGIO FUNDACION SANTA MARIA","807","NO OFICIAL","963.000000",,"874","A","KR 50 90 50","LA CASTELLANA","2568336 -- 2568335 -- 2568331","2568336","colegio_fundacionsantamaria@hotmail.com","LUZ ESPERANZA MENDEZ",,"22","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001012688","COL FUND SANTA MARIA","1002","NO_OFICIAL","963",,"52","A","KR 50 90 50","LA CASTELLANA","2568336 -- 2568335 -- 2568331","2568336","colegio_fundacionsantamaria@hotmail.com","LUZ ESPERANZA MENDEZ",,"22","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001012688","COL FUND SANTA MARIA","1002","NO_OFICIAL","963",,"52","A","KR 50 90 50","LA CASTELLANA","2568336 -- 2568335 -- 2568331","2568336","colegio_fundacionsantamaria@hotmail.com","LUZ ESPERANZA MENDEZ",,"20","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001020338","COLEGIO AVE MARIA","1002","NO_OFICIAL","817",,"52","A","CL 12 SUR 4 40","SANTA ANA SUR","2460868","2460868","avemaria.colegio2@gmail.com","HNA. AMPARO DEL ROCÍO LOAIZA VANEGAS","www.colegioavemaria.edu.co","617","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001020338","COLEGIO AVE MARIA","807","NO OFICIAL","817.000000",,"874","A","CL 12 SUR 4 40","SANTA ANA SUR","2460868","2460868","avemaria.colegio2@gmail.com","HNA. AMPARO DEL ROCÍO LOAIZA VANEGAS","www.colegioavemaria.edu.co","617","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001020338","COLEGIO AVE MARIA","1002","NO_OFICIAL","817",,"52","A","CL 12 SUR 4 40","SANTA ANA SUR","2460868","2460868","avemaria.colegio2@gmail.com","HNA. AMPARO DEL ROCÍO LOAIZA VANEGAS","www.colegioavemaria.edu.co","545","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111001020338","COLEGIO AVE MARIA","1002","NO_OFICIAL","817",,"52","A","CL 12 SUR 4 40","SANTA ANA SUR","2460868","2460868","avemaria.colegio2@gmail.com","HNA. AMPARO DEL ROCÍO LOAIZA VANEGAS","www.colegioavemaria.edu.co","558","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848000911","COL DE BTO PATRIA","1002","NO_OFICIAL","817",,"52","A","CL 100 11 00","ESCUELA DE INFANTERIA","2147327","2147327","bachilleratopatria@hotmail.com","CLAUDIA YANIVE PRIETO CASTILLO",,"793","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848000911","COLEGIO DE BACHILLERATO PATRIA","807","NO OFICIAL","817.000000",,"874","A","CL 100 11 00","ESCUELA DE INFANTERIA","2147327","2147327","bachilleratopatria@hotmail.com","CLAUDIA YANIVE PRIETO CASTILLO",,"1315","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848000911","COLEGIO DE BACHILLERATO PATRIA","1002","NO_OFICIAL","817",,"52","A","CL 100 11 00","ESCUELA DE INFANTERIA","3508582846  --  2147327","2147327","cbpsr100@liceosejercito.edu.co","DIANA MARITZA CASTILLO RIVAS",,"840","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848000911","COL DE BTO PATRIA","1002","NO_OFICIAL","817",,"52","A","CL 100 11 00","ESCUELA DE INFANTERIA","2147327","2147327","bachilleratopatria@hotmail.com","CLAUDIA YANIVE PRIETO CASTILLO",,"772","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848001046","FUND LA ENSEÑANZA","1002","NO_OFICIAL","963",,"52","A","KR 7 A 186 63","TIBABITA","6711598 -- 6681847","6373284 -- 6681847","funlaensenanza@gmail.com","ROSA MARCELA LUQUE MOLANO",,"192","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848001046","FUND LA ENSEÑANZA","807","NO OFICIAL","963.000000",,"874","A","KR 7 A 186 63","TIBABITA","6711598 -- 6681847","6373284 -- 6681847","funlaensenanza@gmail.com","ROSA MARCELA LUQUE MOLANO",,"172","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848001046","FUND LA ENSEÑANZA","1002","NO_OFICIAL","963",,"52","A","KR 7 A 186 63","TIBABITA","6711598 -- 6681847","6373284 -- 6681847","funlaensenanza@gmail.com","ROSA MARCELA LUQUE MOLANO",,"186","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848001046","FUND LA ENSEÑANZA","1002","NO_OFICIAL","963",,"52","A","KR 7 A 186 63","TIBABITA","6711598 -- 6681847","6373284 -- 6681847","funlaensenanza@gmail.com","ROSA MARCELA LUQUE MOLANO",,"212","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848002107","LICEO DEL EJERCITO PATRIA SECTOR NORTE B LICEO COLOMBIA","1001","OFICIAL","817",,"52","A","CL 138 54 C 40","SPRING","6269971","6265436","liceocolombia@yahoo.com.mx anjuher@yahoo.com","CAROLINA ZABALA SUAREZ","www.liceosejercito.edu.co","467","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848002107","LICEO DEL EJERCITO PATRIA SECTOR NORTE B LICEO COLOMBIA","806","OFICIAL","817.000000",,"874","A","CL 138 54 C 40","SPRING","6269971","6265436","liceocolombia@yahoo.com.mx anjuher@yahoo.com","ELIZABETH CRISTINA SANCHEZ LARROTA","www.liceosejercito.edu.co","406","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848002107","LICEO DEL EJERCITO PATRIA SECTOR NORTE B LICEO COLOMBIA","1001","OFICIAL","817",,"52","A","CL 138 54 C 40","SPRING","6269971","6265436","liceocolombia@yahoo.com.mx anjuher@yahoo.com","CAROLINA ZABALA SUAREZ","www.liceosejercito.edu.co","437","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111848002107","LICEO DEL EJERCITO PATRIA SECTOR NORTE B LICEO COLOMBIA","1001","OFICIAL","817",,"52","A","CL 138 54 C 40","SPRING","6269971","6265436","liceocolombia@yahoo.com.mx anjuher@yahoo.com","CAROLINA ZABALA SUAREZ","www.liceosejercito.edu.co","473","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001037","LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA)","1002","NO_OFICIAL","817",,"52","A","KM 3 VIA USME ESCUELA DE ARTILLERIA","ABRAHAM LINCOLN","7390682","7390682","lsbesart@gmail.com","HERMES DANIEL QUINTERO MIRANDA","www.liceosejercito.edu.co","472","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001037","LICEO DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA)","807","NO OFICIAL","817.000000",,"874","A","KM 3 VIA USME ESCUELA DE ARTILLERIA","ABRAHAM LINCOLN","7390682","7390682","lsbesart@gmail.com","HERMES DANIEL QUINTERO MIRANDA","www.liceosejercito.edu.co","400","1"
"2020","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001037","LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA)","1002","NO_OFICIAL","817",,"52","A","KM 3 VIA USME ESCUELA DE ARTILLERIA","ABRAHAM LINCOLN","7390682","7390682","lsbesart@gmail.com","HERMES DANIEL QUINTERO MIRANDA","www.liceosejercito.edu.co","439","1"
"2018","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001037","LIC DEL EJERCITO PATRIA SECTOR SUR C (SANTA BARBARA)","1002","NO_OFICIAL","817",,"52","A","KM 3 VIA USME ESCUELA DE ARTILLERIA","ABRAHAM LINCOLN","7390682","7390682","lsbesart@gmail.com","HERMES DANIEL QUINTERO MIRANDA","www.liceosejercito.edu.co","448","1"
"2019","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001550","LIC LUIS CARDONA CARVAJAL","1002","NO_OFICIAL","963",,"52","A","KM. 5 VÍA USME ( PENITENCIARÍA LA PICOTA)","LA PICOTA","4491422 -- 3125685201",,"colmarruecosymolinos@gmail.com","MARTHA LUCIA RODRIGUEZ GUZMAN",,"122","1"
"2021","11","CAPITAL BOGOTÁ, D.C.","3766","BOGOTÁ","11001","BOGOTÁ, D.C.","111850001550","LICEO LUIS CARDONA CARVAJAL","807","NO OFICIAL","963.000000",,"874","A","KM. 5 VÍA USME ( PENITENCIARÍA LA PICOTA)","LA PICOTA","4491422 -- 3125685201",,"colmarruecosymolinos@gmail.com","MARTHA LUCIA RODRIGUEZ GUZMAN",,"74","1"
