"fecha_corte","nom_rpt","cod_pais","pais","cod_dt","dir_territorial","vigencia","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","eventos"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","13","DT NARINO","2020","Mujer","Palenquero","Ninguna","entre 18 y 28","2","0","2"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","8","DT NORTE DE SANTANDER Y ARAUCA","2020","LGBTI","Ninguna","Ninguna","entre 12 y 17","2","0","2"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","6","DT VALLE","2020","Mujer","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 12 y 17","1","2","1"
"29/02/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Hombre","Ninguna","SI","entre 29 y 60","0","0","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","1","DT URABA","2020","Mujer","Indigena","Ninguna","entre 29 y 60","2","3","2"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","6","DT VALLE","2020","Mujer","Palenquero","Ninguna","entre 0 y 5","14","15","14"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","6","DT VALLE","2020","Hombre","Indigena","Ninguna","entre 6 y 11","3","8","3"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","12","DT CORDOBA","2020","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 0 y 5","3","2","5"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","14","DT EJE CAFETERO","2020","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 6 y 11","0","1","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","12","DT CORDOBA","2020","Mujer","Indigena","Ninguna","entre 0 y 5","3","2","3"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","3","DT ATLANTICO","2020","Mujer","Ninguna","Ninguna","entre 6 y 11","3","11","4"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","6","DT VALLE","2020","Hombre","Ninguna","Multiple","entre 29 y 60","1","7","1"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","12","DT CORDOBA","2020","Mujer","Ninguna","Visual","entre 61 y 100","1","1","2"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","13","DT NARINO","2020","Mujer","Indigena","Por Establecer","entre 29 y 60","2","2","3"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Hombre","Ninguna","Ninguna","ND","0","0","0"
"30/06/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Mujer","Negro(a) o Afrocolombiano(a)","NO","entre 18 y 28","0","0","0"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","16","DT CHOCO","2020","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 61 y 100","2","2","2"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","14","DT EJE CAFETERO","2020","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","1","10","2"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","14","DT EJE CAFETERO","2020","Mujer","Indigena","Auditiva","entre 18 y 28","1","1","1"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","8","DT NORTE DE SANTANDER Y ARAUCA","2020","Hombre","Ninguna","Multiple","entre 61 y 100","5","3","6"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","8","DT NORTE DE SANTANDER Y ARAUCA","2020","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 12 y 17","4","1","4"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","9","DT CAQUETA Y HUILA","2020","Hombre","Ninguna","Multiple","entre 61 y 100","3","4","5"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","4","DT CENTRO","2020","Mujer","Negro(a) o Afrocolombiano(a)","Auditiva","entre 29 y 60","0","0","0"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","4","DT CENTRO","2020","Mujer","Palenquero","Ninguna","entre 6 y 11","0","0","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","7","DT BOLIVAR","2020","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60","10","12","10"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","9","DT CAQUETA Y HUILA","2020","Mujer","Ninguna","Multiple","entre 29 y 60","3","5","5"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","11","DT PUTUMAYO","2020","Hombre","Ninguna","Por Establecer","entre 29 y 60","1","1","1"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","13","DT NARINO","2020","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100","160","157","180"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Mujer","Ninguna","Psicosocial (Mental)","entre 18 y 28","0","0","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","2020","Mujer","Ninguna","Fisica","entre 12 y 17","2","2","2"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","18","DT SUCRE","2020","Mujer","Ninguna","Ninguna","entre 12 y 17","16","48","16"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 12 y 17","0","0","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","20","DT META Y LLANOS ORIENTALES","2020","Mujer","Ninguna","Ninguna","ND","1","2","1"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","10","DT ANTIOQUIA","2020","Mujer","Ninguna","Por Establecer","entre 6 y 11","1","1","1"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","10","DT ANTIOQUIA","2020","Mujer","Ninguna","Multiple","entre 61 y 100","6","7","8"
"31/07/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Mujer","Negro(a) o Afrocolombiano(a)","NO","entre 0 y 5","0","0","0"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","10","DT ANTIOQUIA","2020","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 18 y 28","1","1","1"
"30/09/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","14","DT EJE CAFETERO","2020","Hombre","Indigena","Ninguna","entre 0 y 5","26","6","36"
"31/10/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","10","DT ANTIOQUIA","2020","LGBTI","Ninguna","Ninguna","entre 12 y 17","2","1","4"
"31/03/2020","REPORTE VICTIMAS ANUALIZADO, CIFRA DE DIRECCION TERRITORIAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)","48","COLOMBIA","0","SIN DEFINIR","2020","Hombre","Ninguna","NO","entre 0 y 5","0","0","0"
