"tipo_de_desmovilizaci_n","ex_grupo","a_o_desmovilizaci_n","ingres_no_ingres","a_o_de_independizaci_n_ingreso","grupo_etario","sexo","situaci_n_final_frente_al","departamento_de_residencia","municipio_de_residencia","beneficiotrv","beneficiofa","beneficiofpt","beneficiopdt","nivel_educativo","m_ximo_nivel_fpt_reportado","l_nea_de_fpt_para_el_m_x","ocupacioneconomica","desembolso_bie","tipo_de_bie_accedido","desagregadodesembolsobie","estado_isun","posee_servicio_social","estado_de_la_vinculaci_n","tipo_de_ass_vinculada","posee_censo_de_familia","posee_c_nyuge_o_compa_ero","n_de_hijos","total_integrantes_grupo","posee_censo_de_habitabilidad","tipo_de_vivienda","r_gimen_de_tenencia_vivienda","posee_serv_p_blicos_b_sicos","r_gimen_de_salud","clasificaci_n_componente","fechacorte","fechaactualizacion"
"Individual","FARC","2004","Sí","2005","Entre 41 y 60 años","Masculino","Fuera del Proceso","Cundinamarca","El Rosal","No","No","No","No","Básica Secundaria","Técnico","ALIMENTOS Y BEBIDAS","Ocupados en el sector Informal","No","<No Aplica>","No está en Proceso","<No Aplica>","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","Sí","No","0","1","Sí","Casa","Otra forma de tenencia  (posesión sin título, ocupante de hecho, propiedad colectiva, etc)","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2004","Sí","2005","Entre 41 y 60 años","MASCULINO","Culminado","Cundinamarca","Madrid","No","No","No","No","Bachiller","Tecnológico","AGROPECUARIA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Acompañamiento a la atención en Salud y atención Alimentaria a comunidades vulnerables","Sí","No","0","1","Sí","Habitación","En arriendo o subarriendo","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2004","Sí","2005","Entre 26 y 40 años","FEMENINO","Fuera del Proceso","Tolima","Ibagué","No","No","No","No","Básica Secundaria","<No Aplica>","<No Aplica>","Ocupados en el sector Informal","Sí","Vivienda","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","Sí","Sí","3","5","Sí","Casa","En arriendo o subarriendo","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Fuera del Proceso","Caquetá","Florencia","No","No","No","No","Básica Secundaria","<No Aplica>","<No Aplica>","<No Registra>","Sí","Vivienda","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","AUC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Meta","San Juan De Arama","No","No","No","No","Bachiller","<No Aplica>","<No Aplica>","<No Registra>","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Recuperación Ambiental","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","AUC","2003","Sí","2004","Entre 26 y 40 años","MASCULINO","Fuera del Proceso","Bolívar","Cartagena","No","No","No","No","Bachiller","Tecnológico","SERVICIOS","<No Registra>","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","<No Registra>","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Fuera del Proceso","Bogotá D.C.","Bogotá","No","No","No","No","Básica Primaria","<No Aplica>","<No Aplica>","Población Económicamente Inactiva","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","<No Registra>","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","ELN","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Fuera del Proceso","Santander","Floridablanca","No","No","No","No","Bachiller","Tecnológico","ALIMENTOS Y BEBIDAS","No Aplica","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","AUC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Tolima","Fresno","No","No","No","No","Básica Secundaria","Técnico","FINANZAS Y ADMINISTRACION","Ocupados en el sector Informal","Sí","Vivienda","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","1","3","Sí","Casa","Con permiso del propietario, sin pago alguno","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","ELN","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Atlántico","Soledad","No","No","No","No","Bachiller","Tecnológico","ELECTRONICA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","1","3","Sí","Casa","En arriendo o subarriendo","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Bogotá D.C.","Bogotá","No","No","No","No","Bachiller","<No Aplica>","<No Aplica>","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","No","0","1","Sí","Cuarto(s)","En arriendo o subarriendo","Sí","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","AUC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Fuera del Proceso","Antioquia","Medellín","No","No","No","No","Básica Primaria","<No Aplica>","<No Aplica>","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","ELN","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Chocó","Acandí","No","No","No","No","Básica Secundaria","Semicalificado","<No Registra>","Desocupados","Sí","Vivienda","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Generación de espacios de recreación, Arte, Cultura y Deporte","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","FEMENINO","Fuera del Proceso","Bogotá D.C.","Bogotá","No","No","No","No","Bachiller","Técnico","ALIMENTOS Y BEBIDAS","<No Registra>","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","FEMENINO","Fuera del Proceso","Santander","Floridablanca","No","No","No","No","Bachiller","Técnico","SALUD","<No Registra>","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","ERG","2004","Sí","2005","Entre 26 y 40 años","FEMENINO","Fuera del Proceso","Bogotá D.C.","Bogotá","No","No","No","No","Bachiller","Semicalificado","FINANZAS Y ADMINISTRACION","<No Registra>","Sí","Vivienda","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","No","<No Aplica>","-2","-1","No","<No Aplica>","<No Aplica>","<No Aplica>","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 41 y 60 años","FEMENINO","Culminado","Nariño","Guaitarilla","No","No","No","No","Bachiller","Tecnológico","FINANZAS Y ADMINISTRACION","Ocupados en el sector Informal","No","<No Aplica>","Culminado con agotamiento de tiempo para acceder a BIE","<No Aplica>","Posee Certificación de Servicio Social","Certificado","Generación de espacios de recreación, Arte, Cultura y Deporte","No","<No Aplica>","-2","-1","Sí","Apartamento","En arriendo o subarriendo","Sí","<No Registra>","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 41 y 60 años","MASCULINO","Culminado","Cundinamarca","Tocancipá","No","No","No","No","Bachiller","Técnico","MECANICA INDUSTRIAL","Desocupados","Sí","Plan de Negocio","Posee desembolso BIE","Cerrado","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","No","0","1","Sí","Apartamento","En arriendo o subarriendo","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 41 y 60 años","MASCULINO","Culminado","Antioquia","San Pedro De Uraba","No","No","No","No","Bachiller","Técnico","AGROPECUARIA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","3","5","Sí","Casa","Es usufructo","No","<No Registra>","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 41 y 60 años","MASCULINO","Culminado","Bogotá D.C.","Bogotá","No","No","No","No","Bachiller","Tecnológico","FINANZAS Y ADMINISTRACION","Desocupados","No","<No Aplica>","Culminado con agotamiento de tiempo para acceder a BIE","<No Aplica>","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","1","3","Sí","Casa","Propia, la están pagando","No","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 26 y 40 años","MASCULINO","Fuera del Proceso","Sucre","Santiago De Tolú","No","No","No","No","Básica Primaria","Complementario","OTROS","Ocupados en el sector Informal","No","<No Aplica>","No está en Proceso","<No Aplica>","Posee Certificación de Servicio Social","Certificado","Recuperación Ambiental","Sí","Sí","0","2","Sí","Casa-Lote","Propia, totalmente pagada","No","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 26 y 40 años","MASCULINO","Culminado","Antioquia","Apartadó","No","No","No","No","Bachiller","Tecnológico","AGROPECUARIA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","No","0","1","Sí","Finca","Otra forma de tenencia  (posesión sin título, ocupante de hecho, propiedad colectiva, etc)","No","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 41 y 60 años","MASCULINO","Culminado","Antioquia","Yolombó","No","No","No","No","Alfabetización","Complementario","AGROPECUARIA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","2","4","Sí","Rancho","Propia, totalmente pagada","Sí","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 26 y 40 años","MASCULINO","Culminado","Antioquia","San Pedro De Uraba","No","No","No","No","Básica Secundaria","<No Aplica>","<No Aplica>","<No Registra>","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","2","4","Sí","Casa","Otra forma de tenencia  (posesión sin título, ocupante de hecho, propiedad colectiva, etc)","No","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2006","Sí","2006","Entre 26 y 40 años","MASCULINO","Culminado","Córdoba","Tierralta","No","No","No","No","Bachiller","Técnico","AGROPECUARIA","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Recuperación Ambiental","No","<No Aplica>","-2","-1","Sí","Casa","Otra forma de tenencia  (posesión sin título, ocupante de hecho, propiedad colectiva, etc)","No","<No Registra>","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Mayor de 60 años","MASCULINO","Culminado","Bogotá D.C.","Bogotá","No","No","No","No","Bachiller","Semicalificado","ELECTRONICA","Población Económicamente Inactiva","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","Posee Certificación de Servicio Social","Certificado","Generación de espacios de recreación, Arte, Cultura y Deporte","Sí","Sí","0","3","Sí","Casa","Propia, totalmente pagada","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Individual","FARC","2003","Sí","2004","Entre 41 y 60 años","MASCULINO","Fuera del Proceso","Bogotá D.C.","Bogotá","No","No","No","No","Básica Secundaria","Técnico","MECANICA INDUSTRIAL","No Aplica","Sí","Plan de Negocio","Posee desembolso BIE","Pendiente por visita ISUN","No está vinculado a Servicio Social","<No Aplica>","<No Aplica>","Sí","Sí","2","4","Sí","Apartamento","En arriendo o subarriendo","Sí","C - CONTRIBUTIVO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2004","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Magdalena","Nueva Granada","No","No","No","No","Bachiller","Complementario","OTROS","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","2","4","Sí","Casa","Propia, totalmente pagada","No","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2004","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Magdalena","Santa Marta","No","No","No","No","Bachiller","<No Aplica>","<No Aplica>","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","Cerrado","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","3","5","Sí","Apartamento","En arriendo o subarriendo","No","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
"Colectiva","AUC","2004","Sí","2004","Entre 41 y 60 años","MASCULINO","Culminado","Magdalena","Nueva Granada","No","No","No","No","Bachiller","<No Aplica>","<No Aplica>","Ocupados en el sector Informal","Sí","Plan de Negocio","Posee desembolso BIE","En Funcionamiento","Posee Certificación de Servicio Social","Certificado","Embellecimiento de Espacio Publico","Sí","Sí","1","3","Sí","Casa","Propia, totalmente pagada","Sí","S - SUBSIDIADO","<No Aplica>","2022-06-30T00:00:00.000","2022-07-22T00:00:00.000"
