"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","CENT JOHANN KEPLER                                                                                  ","URBANA","KR 16 61 41","5472508 / 2484945","ELIANA GUZMAN GARCIA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","OTRO",,,"cjkepler@hotmail.com -- centrojk.edu@gmail.com -- rosa.nino@coaspharma.com.co"
"2016","BOGOTA","COL ARTEAGA MUÑOZ                                                                                   ","URBANA","CL 18 SUR 13 89","2726613 / 2394091                                 ","LUIS ARTEAGA MONTILLA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"col-arteaga-m@hotmail.com  luisharteaga@yahoo.es"
"2016","BOGOTA","COL MONSEÑOR BERNARDO SANCHEZ  HNAS DE NSTRA SRA PAZ                                                ","URBANA","KR 14 ESTE 66 70 SUR","3670145 -- 2062508 -- 3656961","HNA MARIA SOLEDAD GARCIA RAMIREZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colcmbs@yahoo.es"
"2016","BOGOTA","COL COOP DE TIMIZA                                                                                  ","URBANA","KR 72 M 40 F 18 SUR","4514875","JAVIER PUENTES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colcooptimiza@hotmail.com"
"2016","BOGOTA","COLEGIO BOLIVARIANO","URBANA","CL 8 S 31 D 26",,"LISANDRO SUÁREZ CÁCERES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio.bolivariano@yahoo.com.co"
"2016","BOGOTA","COL BRITANICO SEDE KENNEDY","URBANA","KR 80 38 28 SUR","4030267  /4020361 / 4510209 ","MARTIN OVIEDO LIZARAZO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiobritanico@hotmail.com   colegiobritanicosedekennedy@yahoo.com   c.britanico@hotmail.com      "
"2016","BOGOTA","COL COOP COMUNAL SAN BLAS","URBANA","KR 3 2 58 SUR","2806887 -- 3283211","CESAR AUGUSTO MURILLO BADILLO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiocooperativosanblas@hotmail.com"
"2016","BOGOTA","COL BILING DE LA UNIVERSIDAD DEL BOSQUE                                                             ","URBANA","KR 7 B BIS 132 11","6489045","GERMAN AUGUSTO NEUTA GARZON","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","7,10,11,23,24","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio.elbosque@unbosque.edu.co"
"2016","BOGOTA","COL HARVARD                                                                                         ","URBANA","CL 100 47 A 69","2364898","JUAN ANDRES MARTI TORRENTE VALDES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioharvard@gmail.com"
"2016","BOGOTA","INETEC                                                                                              ","URBANA","TV 83 70 08 SUR","7756591","CARLOS  ALBEIRO VELEZ ALVAREZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioinetec@yahoo.com"
"2016","BOGOTA","COL ITEC                                                                                            ","URBANA","DG 44 SUR 52 09","2384143","JAIME CUELLAR","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","6,7,8,9,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colegioitec@hotmail.com                           "
"2016","BOGOTA","COL JOSE JOAQUIN VARGAS                                                                             ","URBANA","KR 81 68 B 11","7961574  --  3112020171","MARTHA LUZ CHACON PAEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio_jjvargas@hotmail.com"
"2016","BOGOTA","LIC ADOLFO LEON GOMEZ                                                                               ","URBANA","KR 3 ESTE 101 A 08 SUR","7682486","DORIS MOLINA DE REYES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"OTRO,COMERCIAL","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio_lalg@hotmail.com"
"2016","BOGOTA","GIMN JUVENIL SANTA CATALINA                                                                         ","URBANA","AC 68 69 80","5474522 /  2918066  / 7035805","CARLOS EDGAR OVALLE PEREZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiostacatalina2009@hotmail.com"
"2016","BOGOTA","COLEGIO SUPERIOR PALERMO SANTA ISABEL","URBANA","AK 30 1 08 SUR","4975994","FREDY EDILSON ROJAS","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,,"23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","OTRO",,,"colegiosuperiordepalermo@gmail.com"
"2016","BOGOTA","COLEGIO UNILATINA","URBANA","CL 46 3 05","5737488","RAMIRO LOPEZ MORALES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegio@unilatina.edu.co"
"2016","BOGOTA","COLEGIO EMANUEL RUBIANO","URBANA","CL 117 A 64 A 04","4353092","JAIME NIÑO ROCHA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA,NOCTURNA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colemmanuel@hotmail.com"
"2016","BOGOTA","COL DE LA PRESENTACION LAS FERIAS                                                                   ","URBANA","KR 69 H 75 48","2400353 -- 4661153 -- 4661080","HNA FANNY RIVEROS RUIZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"COMERCIAL","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colferias@hotmail.com"
"2016","BOGOTA","COL COOP COMUNAL TABORA                                                                             ","URBANA","CLL. 72A NO.78A-04","2525406 / 5446210                                 ","CARMEN ELISA CAYCEDO DE GONZALEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SÍNDROME DE DOWN","INGLÉS","1",,"COOPERATIVO","COOPERATIVO","NO APLICA","NO","A",,,"cooptabora@andinet.com                            "
"2016","BOGOTA","COL FE Y ALEGRIA DANUBIO AZUL                                                                       ","URBANA","KR 2 ESTE 55 09 SUR","5691629 -- 5691627","HNA MARIA ELISA PARDO SUAREZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,,"danubio@feyalegria.org.co"
"2016","BOGOTA","LIC NORMANDIA                                                                                       ","URBANA","KR 76 B 52 A 60","5401727","DORIS STELLA SUAREZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"dsuarez39@cibercolegios.com"
"2016","BOGOTA","CENT DE EDUC ROBERT HOOKE                                                                           ","URBANA","CL 38 B SUR 75 A 29","2647477","LIZETH ISLENA FLORIAN LAITON","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"educacionformalrh@gmail.com"
"2016","BOGOTA","POLITECNICA COLOMBIANA (ANTES ESCUELA COLOMBIANA DE SISTEMAS) ","URBANA","AV CARACAS 46 57",,"LUIS ALBERTO SILVA DURAN","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"escuelacolsistemas@hotmail.com milenio@escuelacolombiana.edu.co   director@escuelacolombiana.edu.co"
"2016","BOGOTA","COLEGIO FORMARTE","URBANA","CL 52 22 30","4824010","FERNANDO ANTONIO VENEGAS MACIAS","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"ferve2000@hotmail.com  --  secretariacolegio@formarte.edu.co"
"2016","BOGOTA","LIC FORMACION EDUC PERSONALIZADA                                                                    ","URBANA","KR 33 90 31","2365524","IBETT MATUK TRIANA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"formacion180@yahoo.es"
"2016","BOGOTA","CENT EDUC SAN LUIS GONZAGA FE Y ALEGRIA                                                             ","URBANA","TV 78 C 6 D 49","2927071","CLAUDIA MARCELA CRUZ PAEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fyasanluis@tutopia.com                            "
"2016","BOGOTA","GIMN EMILIO DE BRIGARD                                                                              ","URBANA","CL 127 57 04","2531187 / 2531083                                 ","MARCO FIDEL MURILLO RODRGUEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","HEBREO","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gebcol1@hotmail.com"
"2016","BOGOTA","COLEGIO TECNISISTEMAS","URBANA","CL 72 65 25","3111762","ERNESTO PARRA HERRERA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gerencia@institutotecnisistemas.com"
"2016","BOGOTA","COL TECNISISTEMAS SEDE SUBA                                                                         ","URBANA","AC 145 94 C 12","7432640  --  4877877","ERNESTO PARRA HERRERA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gerencia@institutotecnisistemas.com"
"2016","BOGOTA","COLEGIO SANDALPHON","URBANA","CL 143 18 A 41","5274463  --  5274462  --  5274468","MARA ADELAIDA GARAVITO MARULANDA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"grupobacatacol@gmail.com"
"2016","BOGOTA","COL HEISENBERG SEDE KENNEDY                                                                         ","URBANA","KR 78 K 37 A 38 SUR","2652531 -- 2124149 -- 2356481 -- 6971816","GERARDO SILVA DULCEY","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"heigesil@telmex.net.co"
"2016","BOGOTA","CENTRO JOHANN KEPLER","URBANA","KR 80 P 75 22 SUR","7826792","CARLOS IGNACIO SABOGAL TAMAYO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"hhernan22@yahoo.com.ar"
"2016","BOGOTA","INST ANDINO                                                                                         ","URBANA","CL 58 21 45","3146755 -- 7569973","JHON FREDY RINCON ARANGO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","9,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"infoandino@yahoo.es"
"2016","BOGOTA","INSTITUCION EDUCATIVA TULIO OSPINA","URBANA","CL 23 6 07","7447176","JUAN CARLOS OSPINA ARANGO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","ÚNICA,NOCTURNA,FIN DE SEMANA",,,"23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"info@bachilleratoenlinea.com"
"2016","BOGOTA","INST STUDIUM                                                                                        ","URBANA","KR 20 137 92","5207769","CAROLINA IBARRA AVILA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA",,"ACADÉMICA","6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"info@instituto-studium.edu.co"
"2016","BOGOTA","COLEGIO INTEGRAL ","URBANA","CL 71 13 42","2350078 -- 2558857 -- 8053584","JOHN AUGUSTO BOCANEGRA CIFUENTES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"info@integralbm.com"
"2016","BOGOTA","LIC MONTANA                                                                                         ","URBANA","KR 18 137 58","2580615","LUIS EDUARDO SABOGAL VILLAMIL","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"informacion@liceomontana.net"
"2016","BOGOTA","INST CIAL LORETO","URBANA","TV 78 BIS 51 46 SUR","4505896 - 4673037","JOSE TOBIAS HERNANDEZ VANEGAS","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"COMERCIAL,ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"institutocomloreto@yahoo.es"
"2016","BOGOTA","INSTITUTO EL ROBLE","URBANA","CL 152 A 17 44","3222529","VLADIMIR ENRIQUE SERNA MOSQUERA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA",,,"23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","OTRO",,,"instituto@elroble.edu.co"
"2016","BOGOTA","INST SAN PABLO APOSTOL                                                                              ","URBANA","KR 24 B 29 A 02 SUR","2020657 -- 5661399","PADRE ABELARDO GOMEZ SERRANO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"ispa_libertador@ispaeducacion.edu.co"
"2016","BOGOTA","COLEGIO KUEPA","URBANA","CL 22 G 96 I 23","6196152 -- 2671208","JORGE LUIS GARCIA GARZON ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jorge.garcia@kuepa.com"
"2016","BOGOTA","INST DE EDUC MEDIA EMAUS                                                                            ","URBANA","CL 39 A SUR 81 A 40","2641968 / 4031428                                 ","CARLOS JULIAN VELEZ RIVAS","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"julian-velez@hotmail.com"
"2016","BOGOTA","LATINOAMERICANA DE SISTEMAS Y EDUCACION LASIT","URBANA","TV 126 B 132 D 46","6899491 /6895817","OBDULIO VARELA ARRIETA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,SER",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"lasitgaitana@hotmail.com"
