"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","11","Bogota, D.C.","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 0 y 5",,"1","1","1",
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","ND","2.0","1",,,"4"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","Mujer","Ninguna","Psicosocial (Mental)","entre 61 y 100","15.0","7","7","4","28"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","97","Vaupes","Mujer","Indigena (Acreditado RA)","Fisica","entre 18 y 28","4.0","4","3","3","5"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","81","Arauca","Mujer","Indigena","Multiple","entre 18 y 28","2.0","2","2","2","6"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","Mujer","Indigena (Acreditado RA)","Multiple","entre 61 y 100",,"2","1",,
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","Hombre","Ninguna","Multiple","entre 0 y 5",,"1",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Hombre","Ninguna","Auditiva","entre 6 y 11",,"1","25","12",
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","Mujer","Palenquero","Ninguna","entre 29 y 60","14.0","5","6","5","18"
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 6 y 11","3.0","5","4","3","3"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","Mujer","Negro(a) o Afrocolombiano(a)","Visual","entre 29 y 60","28.0","37","29","29","38"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","Hombre","Palenquero","Ninguna","entre 12 y 17",,"1","4","3",
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","Hombre","Indigena","Por Establecer","entre 29 y 60","2.0","2","2","2","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","Hombre","Indigena","Fisica","entre 12 y 17","1.0",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100","2884.0","2898","2355","1906","3699"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","Mujer","Gitano (RROM) (Acreditado RA)","Visual","entre 29 y 60",,"1","1","1",
"2022/02/28","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","95","Guaviare","Hombre","Ninguna","Visual","ND","1.0","1",,,"1"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","Hombre","Indigena","Fisica","entre 0 y 5","1.0","3","2","1","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","Hombre","Ninguna","Ninguna","entre 18 y 28","30856.0","29504","22932","20246","36841"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","Hombre","Gitano(a) ROM","Ninguna","entre 61 y 100","4.0","1","2","1","4"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","Mujer","Negro(a) o Afrocolombiano(a)","Fisica","entre 18 y 28","16.0","10","11","9","18"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","Mujer","Indigena (Acreditado RA)","Intelectual","entre 18 y 28",,"1","1","1",
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","Mujer","Negro(a) o Afrocolombiano(a)","Intelectual","entre 29 y 60","3.0","3","4","3","3"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","Mujer","Ninguna","Multiple","entre 61 y 100","174.0","154","140","102","280"
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","Hombre","Indigena (Acreditado RA)","Fisica","entre 61 y 100","28.0","30","24","18","39"
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","Hombre","Indigena (Acreditado RA)","Por Establecer","entre 6 y 11","1.0","1","1","1","1"
"2022/02/28","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","Mujer","Gitano(a) ROM","Visual","entre 18 y 28","1.0",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","LGBTI","Ninguna","Psicosocial (Mental)","entre 29 y 60",,"1",,,
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","95","Guaviare","Hombre","Negro(a) o Afrocolombiano(a)","Intelectual","entre 29 y 60","4.0","1","1","1","5"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","Mujer","Negro(a) o Afrocolombiano(a)","Multiple","entre 12 y 17",,"1","1","1",
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","Hombre","Ninguna","Fisica","entre 6 y 11","7.0","28","21","16","8"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","LGBTI","Ninguna","Por Establecer","entre 61 y 100",,"1","1",,
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","Hombre","Indigena","Visual","entre 12 y 17","1.0","2","1","1","1"
"2022/02/28","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","Mujer","Ninguna","Psicosocial (Mental)","entre 12 y 17","2.0",,"1","1","2"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","Hombre","Indigena","Visual","entre 61 y 100","4.0","3","2",,"6"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","Hombre","Ninguna","Psicosocial (Mental)","entre 6 y 11","19.0","19","11","9","25"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","81","Arauca","LGBTI","Ninguna","Ninguna","entre 0 y 5","2.0","1","1","1","2"
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","Mujer","Palenquero","Multiple","entre 18 y 28","1.0","2",,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","Mujer","Gitano(a) ROM","Ninguna","entre 61 y 100","14.0","10","9","6","17"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","Mujer","Indigena (Acreditado RA)","Ninguna","entre 29 y 60","7424.0","7956","7148","6750","11389"
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","Mujer","Ninguna","Psicosocial (Mental)","entre 61 y 100","15.0","8","9","9","30"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","Mujer","Indigena","Ninguna","entre 0 y 5","42.0","34","34","24","44"
"2022/01/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","Hombre","Ninguna","Auditiva","entre 12 y 17","1.0","2","4","3","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","LGBTI","Negro(a) o Afrocolombiano(a)","Ninguna","entre 12 y 17","8.0","8","6","5","18"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 12 y 17","3.0","5","4","4","4"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 61 y 100","21.0","10","12","10","30"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","Hombre","Indigena","Por Establecer","entre 12 y 17","4.0","2","3","3","6"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","Mujer","Ninguna","Por Establecer","entre 0 y 5","10.0","3","4","3","10"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","99","Vichada","Mujer","Indigena","Visual","entre 29 y 60","2.0","1","2","2","4"
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","Mujer","Ninguna","Fisica","entre 0 y 5","9.0","5","6","1","11"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","97","Vaupes","Hombre","Indigena (Acreditado RA)","Fisica","entre 6 y 11","1.0","1",,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 18 y 28",,"2","1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","11","Bogota, D.C.","Hombre","Negro(a) o Afrocolombiano(a)","Intelectual","entre 12 y 17","1.0","16","7","6","1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","Mujer","Ninguna","Auditiva","entre 12 y 17","7.0","10","7","4","9"
"2022/03/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","Mujer","Indigena (Acreditado RA)","Por Establecer","ND","1.0","1","1",,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","Mujer","Ninguna","Ninguna","ND","500.0","438","66","49","517"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 61 y 100",,"1","1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","Mujer","Negro(a) o Afrocolombiano(a)","Auditiva","entre 12 y 17","5.0","4","4","4","7"
"2022/04/30","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 29 y 60","67.0","77","73","70","86"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","Mujer","Ninguna","Fisica","entre 61 y 100","317.0","389","346","265","453"
"2022/05/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","Mujer","Indigena","Psicosocial (Mental)","entre 18 y 28","1.0",,,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","Hombre","Indigena (Acreditado RA)","Multiple","entre 29 y 60","2.0","6","1","1","3"
"2022/02/28","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","Hombre","Palenquero","Ninguna","ND","1.0",,,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","Mujer","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 18 y 28","3.0","2",,,"3"
