"depa_nombre","muni_nombre","codigo_habilitacion","nombre_prestador","tido_codigo","nits_nit","razon_social","clpr_codigo","clpr_nombre","ese","direccion","telefono","fax","email","gerente","nivel","caracter","habilitado","fecha_radicacion","fecha_vencimiento","fecha_cierre","dv","clase_persona","naju_codigo","naju_nombre","numero_sede_principal","fecha_corte_reps"
"Bolívar","ARJONA","1305200155","GENESIS IPS SALUD",,"901247333","GENESIS IPS SALUD","1","Instituciones - IPS",,"CALLE DEL COCO CARRERA 41# 45-66","3043954544",,"genesisipssalud2019@hotmail.com","DANIELA MARGARITA RODRIGUEZ MURGAS",,,"SI","20190531","20230530",,"7","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","ARJONA","1305200709","HEEDSALUD DEL CARIBE S.A.S.",,"900592759","HEEDSALUD DEL CARIBE S.A.S.","1","Instituciones - IPS",,"CALLE CENTRAL COLOMBIA KRA 39 47 49-69 MERCADO","6291705, 3005794594 - 3135751658",,"heedsalud@gmail.com","GIOVANA INES BOSIO NIETO",,,"SI","20130307","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","ARJONA","1305200762","INVERSIONES TELEMEDIC S.A.S",,"900559826","Inversiones Telemedic","1","Instituciones - IPS",,"CALLE BELLAVISTA # 48-44 BARIO BELLAVISTA","3126653652",,"direcciontelemedicsas@yahoo.es","WILMAN ENRIQUE HERRERA CASTAÑO",,,"SI","20180308","20220307",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","ARJONA","1305200817","IPS LOS ROBLES MEDICINA ESPECIALIZADA",,"900871128","IPS LOS ROBLES MEDICINA ESPECIALIZADA","1","Instituciones - IPS",,"BARRIO SAN JOSE CARRETERA TRONCAL # 51-97","3145614283 - 3205244802",,"ipslosrobles@gmail.com","GUSTAVO ADOLFO JIMENEZ BORRE",,,"SI","20151216","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","ARROYOHONDO","1306200314","ESE CENTRO DE SALUD CON CAMA DE ARROYOHONDO",,"806008082","ESE CENTRO DE SALUD CON CAMAS DE ARROYOHONDO","1","Instituciones - IPS","SI","CRA 1#104 CALLE PRINCIPAL","3012690529 - 3008332830",,"ese_arroyohondo@hotmail.com - tedisgenesnoriega@gmail.com","TEDIS GENES NORIEGA","1","MUNICIPAL","SI","20190610","20210831",,"4","JURIDICO","4","Pública","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","BARRANCO DE LOBA","1307400031","ESE HOSPITAL JOSE RUDECINDO LOPEZ PARODI",,"806006753","E.S.E. HOSPITAL JOSE RUDECINDO LOPEZ PARODI","1","Instituciones - IPS","SI","PUEBLO NUEVO","3106371253 - 3106370214",,"hospital01barrancodeloba@hotmail.com-ericacossiomoreno@hotmail.com","ALEXANDER OBREGON MARTINEZ","1","MUNICIPAL","SI","20030313","20210831",,"9","JURIDICO","4","Pública","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CALAMAR","1314000813","CENTRO MEDICO DE REHABILITACIÓN INTEGRAL VIVIR S.A.S",,"900836955","CENTRO MEDICO DE REHABILITACIÓN INTEGRAL VIVIR S.A.S","1","Instituciones - IPS",,"CARRERA 2 No 19-29 BARRIO CENTRO","3006366868 - 3013354362",,"ips_integralvivir@hotmail.com","MARINA ESTHER VARGAS MOLINA",,,"SI","20160527","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CALAMAR","1314000490","centro medico especializado sonrisas reales ltda",,"900188095","centro medico especializado sonrisas reales ltda","1","Instituciones - IPS",,"CALLE 19 TR1-76","6208273",,"sonrisasreales.ips@hotmail.com","ANA MILENA REALES FERNANDEZ",,,"SI","20160401","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CALAMAR","1314000157","ESE HOSPITAL LOCAL DE CALAMAR",,"806006537","ESE HOSPITAL LOCAL DE CALAMAR","1","Instituciones - IPS","SI","KARRERA 2 # 1-78 BARRIO CENTRO","3205214523 - 3143197895",,"esehospitallocaldecalamar@gmail.com","KAREN MARGARITA REALES OROZCO","1","MUNICIPAL","SI","20150313","20210831",,"4","JURIDICO","4","Pública","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CANTAGALLO","1316000135","ESE CENTRO DE SALUD CON CAMAS DE CANTAGALLO",,"829001887","ESE CENTRO DE SALUD CON CAMAS DE CANTAGALLO","1","Instituciones - IPS","SI","CALLE 1ª Nº 4-41","3123537767 - 3105897883",,"ese@cantagallo-bolivar.gov.co","LEDYS RODRIGUEZ GUERRERO","1","MUNICIPAL","SI","20160929","20210831",,"8","JURIDICO","4","Pública","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102581","CENTRO DE PRACTICAS CLÍNICA ODONTOLÓGICA JUAN MANUEL MENDEZ BECHARA",,"891000692","CENTRO DE PRACTICAS CLÍNICA ODONTOLÓGICA JUAN MANUEL MENDEZ BECHARA","1","Instituciones - IPS",,"Av. Pedro de Heredia- Sector amberes calle 30 Nº 35-175","6625904",,"admincoci@unisinucartagena.edu.co","ILSE MORAIMA BECHARA CASTILLA",,,"SI","20130827","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103018","Aliansalud Medical SAS",,"900693478","Aliansalud Medical SAS","1","Instituciones - IPS",,"BOCAGRANDE CALLE 6A No. 3-17 EDIFICIO JASBAN OFICINA 505","3005370838",,"esmeraldabuelvas@yahoo.es","ESMERALDA LUCIA BUELVAS ORTEGA",,,"SI","20171211","20211210",,"4","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102128","amesco ltda",,"900031694","amesco ltda","1","Instituciones - IPS","NO","Bosque, Buena Vista Manzana A Lote 17","6621320","6748314","amescocartagena@hotmail.com","Gustavo Perez Mier",,,"SI","20090702","20210831",,"9","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102497","artdent odontologia especializada",,"900570379","artdent odontologia especializada","1","Instituciones - IPS",,"SANTA MONICA Cra.71 No 30-136 LOCAL 236","6515134",,"artdentplazuela@hotmail.com","CARLOS ELISEO MENDOZA CARVAJAL",,,"SI","20121207","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103056","Asesorías y Servicios en salud ocupacional A y S Ocupacional SAS",,"900406129","Asesorías y Servicios en salud ocupacional A y S Ocupacional SAS","1","Instituciones - IPS",,"SAN PEDRO. MANZANA 07 LOTE 04","6910495 - 3004404489",,"cadministrativa@aysocupacional.com","Abis Yasir Ojeda Escudero",,,"SI","20180404","20220403",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102634","Asistencia Integral en Salud Ltda",,"802013670","Asistencia Integral en Salud Ltda","1","Instituciones - IPS",,"Cra. 38 # 29-102 piso 2 barrio AMBERES","6621827 6436128-3135990183 3106600800",,"jramos@aisltda.com.co","Juvenal De Jesus Ramos Gonzalez",,,"SI","20140507","20210831",,"0","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101274","ASISTENCIA MEDICA INMEDIATA SERVICIO DE AMBULANCIA PREPAGADA SA",,"802002279","ASISTENCIA MEDICA INMEDIATA SERVICIO DE AMBULANCIA PREPAGADA S.A","1","Instituciones - IPS",,"Manga carrera 22 #26-95","6606657",,"directormd02@amiasistencia.com","Juan Pablo Davila Clavijo",,,"SI","20170809","20210831",,"6","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101938","ASOCIACION DE ODONTOLOGOS DEL CARIBE",,"900175935","ASOCIACION DE ODONTOLOGOS DEL CARIBE","1","Instituciones - IPS","NO","Barrio El Country Centro Comercial Plaza Colon Locales 9 y 10","3008393767-6770001-3205436100",,"odontocaribe2007@hotmail.com","YENIFER CASTELAR JULIO",,,"SI","20071024","20210831",,"7","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300100146","ASOCIACIÓN NIÑOS DE PAPEL",,"800099778","ASOCIACIÓN NIÑOS DE PAPEL","1","Instituciones - IPS",,"CANAPOTE, SECTOR LA ROSA","6580640",,"cartagena@ninosdepapel.org","MANUEL JIMENEZ TEJERIZO",,,"SI","20160928","20210831",,"9","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101949","ASOCIACION ODONTOLOGOS DE CARTAGENA DE INDIAS",,"900174940","ASOCIACION ODONTOLOGOS DE CARTAGENA DE INDIAS","1","Instituciones - IPS","NO","LA PROVIDENCIA URBANIZACION BIFFI DG 31A N 71 57","6633730",,"provident09@hotmail.com","JEAN PAUL LOPEZ LUGO",,,"SI","20071212","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300100824","ASOCIACIÓN PROFAMILIA",,"860013779","ASOCIACIÓN PROFAMILIA","1","Instituciones - IPS","NO","SUBIDA PRINCIPAL A LA POPA CRA 21 Nº 34-09","6581411 - 6581412 - 6661216 - 6665704",,"mroyo@profamilia.org.co","MARTA ELENA ROYO RUIZ",,,"SI","20061115","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101950","ASOCIACIONES DE ODONTOLOGOS DE LA COSTA-ODONTOCOSTA",,"900175248","ASOCIACIONES DE ODONTOLOGOS DE LA COSTA-ODONTOCOSTA","1","Instituciones - IPS",,"MANGA AVENIDA CALIFORNIA CRA 17 No.26-30","6606889",,"odontocosta@hotmail.com","ARMANDO ENRIQUE GONZÁLEZ TINOCO",,,"SI","20071217","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102699","ATENCIÓN DE VIDA Y EXTRAMUROS S.A.S",,"900294853","ATENCIÓN DE VIDA Y EXTRAMUROS S.A.S","1","Instituciones - IPS",,"CARRERA 66 No 22B-39 MZ 34 LT18","6718766",,"AVESALUDSAS1565@GMAIL.COM","SILVANA MARIA BONFANTI MORALES",,,"SI","20150105","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103200","Atendemos IPS",,"901265165","Atendemos IPS","1","Instituciones - IPS",,"Cr 63 31B-71","3147733267",,"gerencia@atendemosips.com","Gabriel Mario Juliao Payares",,,"SI","20190710","20230709",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102109","AUDIOCOM SAS",,"814003448","AUDIOCOM IPS","1","Instituciones - IPS","NO","Cra 22 No. 29C-31 Avenida El Albercon Pie de la Popa","(1) 3791900 ext 100 - 3176363751 - (5) 6930004",,"administracion@audiocom.com.co servicio@audiocom.com.co","JAIRO DIEGO PORTILLA TORO",,,"SI","20090515","20210831",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102783","AYUDAS DIAGNOSTICAS SURA S.A.S",,"800225057","AYUDAS DIAGNOSTICAS SURA S.A.S","1","Instituciones - IPS",,"Calle 29 B Y 30 Cra 17 y 18 Local 1-28 y 1-29 Centro comercial San Felipe - Barrio:Pie de la Popa","3114051490 - 3168783779",,"ltorres@sura.com.co","Angela Maria Loaiza Arango",,,"SI","20150925","20210831",,"8","JURIDICO","1","Privada","4","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102752","BERAKA IPS UNIDAD MEDICA DE PRACTICA INTEGRADA DE MEDICINA LABORAL DOLOR Y CUIDADOS CRONICOS SAS",,"900831640","BERAKA IPS UNIDAD MEDICA DE PRACTICA INTEGRADA DE MEDICINA LABORAL DOLOR Y CUIDADOS CRONICOS SAS","1","Instituciones - IPS",,"Santa Lucia, Carrera 70 No 2-24 Entrando por Notaria 5ª","3017864880",,"berakaips@gmail.com","ARMANDO DE JESUS LUJAN SALCEDO",,,"SI","20150603","20210831",,"4","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102082","BIENESTAR IPS S.A.S.",,"800223206","BIENESTAR IPS S.A.S.","1","Instituciones - IPS","NO","Diagonal 71 No. 26-236 Piso 1 y 2","3163706798",,"edgardozambranob@cecam-ips.com","EDGARDO RAFAEL ZAMBRANO BROCHERO",,,"SI","20090309","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102961","BI-MEDICAL SAS",,"901013798","BI-MEDICAL SAS","1","Instituciones - IPS",,"SANTA LUCIA CRA 70 #31-526 1A","3156032916","6794911","Bi-medical@outlook.es","Isabel Cristina Mendoza Mendoza",,,"SI","20170704","20210831",,"3","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103153","BIOCARE MEDICAL S.A.S",,"901219473","BIOCARE MEDICAL S.A.S","1","Instituciones - IPS",,"BARRIO MANGA CALLE REAL CALLE 25 No 18-10 PISO 101","3016016912",,"gerencia@biocaremedical.com.co","ADRIANA LUCIA RAMIREZ LUNA",,,"SI","20190110","20230109",,"0","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103155","BIOMEDICARE",,"900877164","BIOMEDICARE","1","Instituciones - IPS",,"DIAGONAL 30 # 51-76 LOCAL 13 BARRIO CEBALLOS","3183706235","3183421679","ipsbiomedicare@gmail.com","JUAN RICARDO MONTOYA QUINTANA",,,"SI","20190114","20230113",,"8","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102827","BIOSALUD LABORATORIO S.A.S.",,"900945743","BIOSALUD LABORATORIO S.A.S.","1","Instituciones - IPS",,"LIBANO, SECTOR CUATRO VIENTOS,CAMINOD DEL MEDIO Cra. 31 No 49C-25","6478052 - 3165622527",,"biosaludlaboratorio.sas@gmail.com","YANIRIS ESTHER VELASQUEZ MARTINEZ",,,"SI","20160317","20210831",,"4","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103293","BOSTON MEDICAL CARE IPS SAS",,"900301238","Boston Medical Care IPS SAS","1","Instituciones - IPS",,"Carrera 4ta No. 6 - 78 Barrio Bocagrande","3177743631",,"martha.ariza@convatec.com","Constanza Susana Cabrera Cadena",,,"SI","20200925","20240924",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102554","BOSTON MEDICAL GROUP DE COLOMBIA SAS",,"900291373","BOSTON MEDICAL GROUP DE COLOMBIA SAS","1","Instituciones - IPS",,"CALLE 6 A 3 17 EDF JUSBAN OF 809","6930511",,"jsaffon@bostonmedical.com.co","JOSE PABLO SAFFON CUARTAS",,,"SI","20130808","20210831",,"4","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300100765","CAJA DE COMPENSACION FAMILIAR",,"890480110","CAJA DE COMPENSACION FAMILIAR","1","Instituciones - IPS","NO","PASEO BOLIVAR CRA 17 Nº 46-08","6661009","6567923","comfa@enred.com","CESAR HUMBERTO GARCÍA JARAMILLO",,,"SI","20061117","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103047","CAJA DE COMPENSACIÓN FAMILIAR CAFAM",,"860013570","CAJA DE COMPENSACION FAMILIAR CAFAM","1","Instituciones - IPS",,"Calle 31 No 50-83 C.C los 4 vientos Local 1 al 5b","(091)-5550700 ext 12017-12015 tel: 6429982-6429984",,"calidadsalud@cafam.com.co","RICARDO ANDRES URRUTIA GARCIA",,,"SI","20180314","20220313",,"3","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102617","CAMINEMOS IPS S.A.S.",,"900589483","CAMINEMOS IPS S.A.S.","1","Instituciones - IPS",,"PIE DE LA POPA CRA. 22 # 29A-184","6720273","6720593","caminemos_17@yahoo.com.co","LEICY LORENA REYES MARTINEZ",,,"SI","20140214","20210831",,"7","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103098","CAMINOS IPS S.A.S",,"901111348","CAMINOS IPS S.A.S","1","Instituciones - IPS",,"calle 15 N°76B-130","3104376084","6614732","ipscaminos@gmail.com","Martha Matilde Castaño Vergara",,,"SI","20180730","20220729",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102623","CARDIODINAMIA DEL CARIBE SAS",,"900565721","CARDIODINAMIA DEL CARIBE SAS","1","Instituciones - IPS",,"AVENIDA PEDRO DE HEREDIA BARRIO ARMENIA CALLE 31 No. 48-04","6424839","6424840","gerenciacardiodinamia@gmail.com","KENDELL ALONSO PIÑEROS MOSCOTE",,,"SI","20150223","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102510","CARDIOSALUD IPS CARTAGENA S.A S.",,"900573485","CARDIOSALUD IPS S.A.S","1","Instituciones - IPS",,"PIE DE LA POPA No 30 - 29 CONSULTORIO 304","6606682-6583708",,"kcuribano@gmail.com","KAREN MARGARITA CARMONA BARROSO",,,"SI","20180713","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102937","CARLOS PARRA BUSINESS MEDICAL CENTER",,"900980769","CARLOS PARRA BUSINESS MEDICAL CENTER","1","Instituciones - IPS",,"BOCAGRANDE CARRERA 3 # 7-133 LOCAL 4","6552095","6552095","gerencia@carlosparra.co","CARLOS ERNESTO PARRA CONRADO",,,"SI","20170427","20210831",,"3","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103186","CARTAGENA CLINICOS PROGRAMAS DE ATENCION INTEGRAL SAS IPS",,"900496641","CLINICOS Programas de Atención Integral S.A.S IPS","1","Instituciones - IPS",,"AVENIDA PDERO DE HEREDIA, Cra 13 LOCALES 263,264,265, CENTRO COMERCIAL MALL PLAZA","7460885",,"Lider.calidad@clinicos.com.co","JOAQUIN CEPEDA FACUSEH",,,"SI","20190429","20230428",,"4","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103314","CARTAGENA PLASTIC & RECONSTRUCTIVE SURGERY INSTITUTE SAS",,"901312900","CARTAGENA PLASTIC & RECONSTRUCTIVE SURGERY INSTITUTE SAS","1","Instituciones - IPS",,"Edificio Genesis piso 1 y 2 puertas de las americas anillo vial Km 12","3102450061",,"cvasquezd2011@hotmail.com","Carolina Vasquez Delgado",,,"SI","20201109","20241108",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102608","CEDECO - GER S.A.S",,"900656074","CEDECO - GER S.A.S","1","Instituciones - IPS",,"CENTRO LA MATUNA EDIFICIO ARAUJO 509","6647161","6647161","cedeconorma@yahoo.es","GLADIS ESCORCIA ROCA",,,"SI","20140123","20210831",,"5","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300103189","CEFERA IPS SAS",,"900589233","CEFERA IPS S.A.S","1","Instituciones - IPS",,"carrera 21A #30-29 PISO 2 BARRIO PIE DE LA POPA","3006814740","300614740","ceferaips@gmail.com","ANDRES RAMOS LEAÑO",,,"SI","20190529","20230528",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101145","cemic sas",,"806009230","cemic sas","1","Instituciones - IPS",,"cabrero calle real n 42-62","6642240","6645367","gerenciacemicnoraserrano@gmail.com","nohora edilsa serrano leones",,,"SI","20111121","20210831",,"2","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300101943","CENTRO CARDIOVASCULAR ARISTIDES SOTOMAYOR SANTA LUCIA SOCIEDAD POR ACCIONES SIMPLIFICADA-IPS ASTALUC SAS IPS",,"900182762","CENTRO CARDIOVASCULAR ARISTIDES SOTOMAYOR SANTA LUCIA SOCIEDAD POR ACCIONES SIMPLIFICADA-IPS ASTALUC SAS IPS","1","Instituciones - IPS",,"PROVIDENCIA CRA 71 No. 31-315","6612975","6635122","arisotomayor@yahoo.com","ARISTIDES SOTOMAYOR HERAZO",,,"SI","20071127","20210831",,"9","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102108","CENTRO CARDIOVASCULAR LUNA PACINI S.A.S",,"900279506","CENTRO CARDIOVASCULAR LUNA PACINI S.A.S","1","Instituciones - IPS","NO","LA PROVIDENCIA CR 71 N° 31-395 CMB 2° PISO","6475460 - 3182819131",,"tapiga@hotmail.com","JULIO CESAR LUNA FLOREZ",,,"SI","20090514","20210831",,"8","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300102031","CENTRO COLOMBIANO DE FERTILIDADA Y ESTERILIDAD CECOLFES CARTAGENA INTERNACIONAL",,"800027704","CENTRO COLOMBIANO DE FERTILIDAD Y ESTERILIDAD CECOLFES SAS SIGLA CECOLFES","1","Instituciones - IPS","NO","BOCAGRANDE CRA. 4 No. 7-173","6551033","6551033","CECOLFES@ENRED.COM","Mauricio Lucena Pérez",,,"SI","20080806","20210831",,"6","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
"Bolívar","CARTAGENA","1300100251","CENTRO DE CIRUGIA LASER OCULAR LTDA",,"806004756","CENTRO DE CIRUGIA LASER OCULAR LTDA","1","Instituciones - IPS","NO","BOCAGRANDE CALLE 6 No 3-33","6517111","6517111","laserocular@hotmail.com","ALVARO JOSE LEMUS FARAH",,,"SI","20060727","20210831",,"1","JURIDICO","1","Privada","1","Fecha corte REPS: Mar 15 2021 1:16PM"
