"id","n_mero_de_proceso","tipo_de_proceso","estado","entidad","objeto","departamento_y_municipio","cuant_a","fecha_dd_mm_aaaa","link"
"11","CVI-005-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos para ejecutar el programa “Cultivando Y Conservando La Vida” que busca a través de estrategias lúdicas, pedagógicas y de comunicación, promover hábitos y prácticas saludables entorno al medio ambiente, así como la utilización eficiente y segura de los servicios públicos, en el municipio de Caracolí – Antioquia.","Antioquia : Caracolí","$ 48,600,000.00","2020-11-25T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11357049"
"12","SAMC-004","Selección Abreviada de Menor Cuantía (Ley 1150 de 2007)","Convocado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","“Suministro de Dotación Para la Ejecución del Proyecto del Adulto Mayor “Unidos Por La Protección de las Personas Mayores en el Municipio de Caracolí-Antioquia” Según Resolución S2020060109244 Departamento De Antioquia 2020”.","Antioquia : Caracolí","$ 108,162,712.00","2020-11-24T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11348724"
"13","INV-030-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","“Suministro de papelería, aseo, insumos de oficina y otros elementos para el funcionamiento de los programas de la administración municipal de Caracolí Antioquia”","Antioquia : Caracolí","$ 7,036,600.00","2020-11-24T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11331571"
"14","SAMC-003-2020","Selección Abreviada de Menor Cuantía (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro transporte e instalación de sistemas de tratamientos de aguas residuales (pozos sépticos) en la Zona Rural del Municipio de Caracolí Antioquia","Antioquia : Caracolí","$ 89,387,024.00","2020-11-20T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11248197"
"15","INV-029-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios en el acompañamiento y fortalecimiento de las actividades institucionales en las jornadas rurales nucleadas; fomentando la participación comunitaria ejecutando acciones de alertas tempranas, recuperando el patrimonio cultural y generando espacios de diálogo en la zona rural en el municipio de Caracolí”.","Antioquia : Caracolí","$ 24,005,000.00","2020-11-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11311328"
"16","PS-073-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","""Prestación de servicios de apoyo y acompañamiento a la Secretaria de Salud y Protección Social Municipal en la ejecución del Monitoreo Rápido de Cobertura de Vacunación (MRCV) búsqueda activa comunitaria y apoyo a los procesos para gestión en la Salud Pública en el Municipio de Caracolí-Antioquia"".","Antioquia : Caracolí","$ 9,770,274.00","2020-11-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11321176"
"17","PSP-027-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios Profesionales como Psicóloga para concurrir en el desarrollo de acciones colectivas, orientadas a eliminar o disminuir la probabilidad de sufrir problemas y trastornos mentales, evitar o reducir el miedo y el sufrimiento de la población afectada por el COVID 19, y contribuir a prevenir y controlar los problemas sociales que se generan a través de la estrategia de Atención Primaria en Salud desarrollada en el marco del Plan Decenal de Salud Pública en el Municipio de Caracolí-Antioquia.","Antioquia : Caracolí","$ 5,833,340.00","2020-11-10T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11310195"
"18","PS-071-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios como Técnico Agropecuario para la ejecución del Convenio Interadministrativo N° 4600011140 celebrado con la Gerencia de Seguridad Alimentaria y Nutricional de Antioquia MANÁ que tiene por objeto “Integrar esfuerzos para la implementación de huertas de autoconsumo en las familias focalizadas en el Municipio de Caracolí – Antioquia”","Antioquia : Caracolí","$ 4,020,000.00","2020-11-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11301177"
"19","PSP-011-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios profesionales como psicóloga para fortalecimiento de las acciones de convivencia social y salud mental-salud para el alma, en el marco de la emergencia por COVID-19, según concurrencia de la Gobernación de Antioquia.","Antioquia : Caracolí","$ 17,500,000.00","2020-11-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10775502"
"20","PSP-013-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios profesionales como trabajadora social para fortalecimiento de las acciones de convivencia social y salud mental-salud para el alma, en el marco de la emergencia por COVID-19, según concurrencia de la Gobernación de Antioquia.","Antioquia : Caracolí","$ 17,500,000.00","2020-11-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10786765"
"21","CI-006-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","PRESTACIÓN DE SERVICIOS ADMINISTRATIVOS, TÉCNICOS Y FINANCIEROS, PARA CONCURRIR CON EL FORTALECIMIENTO DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD (APS) SEGÚN RESOLUCIÓN NRO. S2020060113120 DEPARTAMENTO DE ANTIOQUIA","Antioquia : Caracolí","$ 30,000,000.00","2020-10-31T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11284930"
"22","CVS-002-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos en el mejoramiento y mantenimiento del camino veredal la Reina, vereda Sardinas del municipio de Caracolí.","Antioquia : Caracolí","$ 12,600,000.00","2020-10-31T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11273270"
"23","CVS-003-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos en el mejoramiento y mantenimiento del camino veredal el 62, vereda EL 62 del municipio de Caracolí.","Antioquia : Caracolí","$ 12,600,000.00","2020-10-31T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11273353"
"24","PS-070-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de Servicios de Apoyo a la Gestión para la Operación, y mantenimiento preventivo y constante de la Volqueta International TDY-566 y demás vehículos de propiedad y Adscritos al Municipio, que garanticen la Correcta Operación de los mismos","Antioquia : Caracolí","$ 5,250,000.00","2020-10-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11272269"
"25","PS-069-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de Servicios de Apoyo Logístico y Operativo para la Atención de los Adultos Mayores del centro de Protección social al adulto mayor (CPSAM), Jesús de la Buena Esperanza del municipio de Caracolí-Antioquia.","Antioquia : Caracolí","$ 19,800,000.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11262228"
"26","CI-005-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Contrato Interadministrativo de arrendamiento operativo de maquinaria para el mejoramiento de la malla vial en la zona rural del Municipio de Caracolí y para la atención de emergencias en todo su territorio.","Antioquia : Caracolí","$ 135,000,000.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11268528"
"27","PSP-015-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios profesionales de enfermería, para fortalecimiento de las acciones de convivencia social y salud mental-salud para el alma, en el marco de la emergencia por COVID-19, según concurrencia de la Gobernación de Antioquia.","Antioquia : Caracolí","$ 17,500,000.00","2020-10-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10786831"
"28","CVI-004-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos para realizar la Interventoría Técnica, Administrativa y Financiera al Proyecto adecuación de la Red Sanitaria y Construcción de planta de tratamiento de aguas Residuales de la E.S.E Hospital San Pio X del Municipio de Caracolí.","Antioquia : Caracolí","$ 24,000,000.00","2020-10-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11267988"
"29","PS-068-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios para el apoyo técnico y social en el marco del proyecto de instalación de Pozos Sépticos en la zona rural del municipio de Caracolí-Antioquia.","Antioquia : Caracolí","$ 6,000,000.00","2020-10-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11240003"
"30","PSP-026-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios profesionales, en las labores administrativas concernientes al perfeccionamiento, publicación, seguimiento y modificación de los procesos contractuales, en los portales de legalidad, los cuales son la página de Colombia compra eficiente SECOP y el aplicativo de la contraloría general de la república SIA OBSEVA.","Antioquia : Caracolí","$ 5,826,000.00","2020-10-16T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11231031"
"31","SAMC-002-2020","Selección Abreviada de Menor Cuantía (Ley 1150 de 2007)","Terminado Anormalmente después de Convocado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro transporte e instalación de sistemas de tratamientos de aguas residuales (pozos sépticos) en la Zona Rural del Municipio de Caracolí Antioquia","Antioquia : Caracolí","$ 89,416,298.00","2020-10-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11129518"
"32","INV-028-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro e instalación a todo costo de un circuito cerrado de televisión, para garantizar la seguridad del Centro día gerontológico en el Municipio de Caracolí – Antioquia.","Antioquia : Caracolí","$ 11,800,000.00","2020-10-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11200048"
"33","INV-027-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro de materiales de construcción para la atención de desastres generados por la época invernal en el municipio de Caracolí, Antioquia.","Antioquia : Caracolí","$ 3,133,100.00","2020-10-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11188347"
"34","INV-026-2020","Contratación Mínima Cuantía","Terminado Anormalmente después de Convocado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro de materiales de construcción para la atención de desastres generados por la época invernal en el municipio de Caracolí, Antioquia.","Antioquia : Caracolí","$ 3,230,000.00","2020-10-01T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11161618"
"35","CI-004-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Realizar actualización del Plan de Gestión Integral de Residuos Sólidos (PGIRS) del municipio de Caracol Antioquia, de acuerdo a los parámetros establecidos en la resolución 0754 de 2014 y el decreto 2981 de 2013 y de acuerdo a lo requerido en el acto administrativo 160 zf-adm1911-6634 del 12 de noviembre de 2019 expedido por la Corporación Autónoma Regional Corantioquia y realizar mantenimiento, ornato, embellecimiento y adecuación de zonas con tránsito seguros de parques, zonas verdes, puentes y espacios públicos del municipio de Caracolí.","Antioquia : Caracolí","$ 28,000,000.00","2020-09-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11170785"
"36","LP-001-2020","Licitación obra pública","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","MANTENIMIENTO Y MEJORAMIENTO DE VÍAS TERCIARIAS EN EL MARCO DEL CONVENIO COLOMBIA RURAL EN EL MUNICIPIO DE CARACOLÍ –ANTIOQUIA","Antioquia : Caracolí","$ 652,066,496.00","2020-09-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18922"
"37","CVS-001-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos en el cerramiento del área estratégica de importancia ambiental en la vereda Quebradona del Municipio de Caracolí, que permita la reforestación de individuos arbóreos nativos y la protección de nacimientos hídricos.","Antioquia : Caracolí","$ 4,400,000.00","2020-09-22T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11149528"
"38","PS-067-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios técnicos, para la transmisión y promoción de las capacitaciones como asistencia técnica a los pequeños y medianos productores para lograr unidades productivas más eficientes, y amigables con el medio ambiente, en el Municipio de Caracolí, en la vigencia del 2020","Antioquia : Caracolí","$ 10,000,000.00","2020-09-18T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11129205"
"39","CVI-002-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos administrativos, técnicos y financieros, para realizar el proceso de caracterización y enrolamiento de los mineros artesanales, en el marco de la formalización de la minería de subsistencia del municipio de Caracolí.","Antioquia : Caracolí","$ 18,500,000.00","2020-09-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10767969"
"40","CVI-002-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Aunar esfuerzos administrativos, técnicos y financieros para realizar el mantenimiento y mejoramiento de las vías terciarias y caminos veredales del municipio de Caracolí, Antioquia.","Antioquia : Caracolí","$ 114,500,000.00","2020-09-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10768029"
"41","INV-025-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios logísticos para jornada lúdica, recreativa en desarrollo de la semana de la juventud en el municipio de Caracolí Antioquia.","Antioquia : Caracolí","$ 5,628,009.00","2020-09-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11104254"
"42","PSP-025-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de Servicios profesionales para el desarrollo de programa de capacitación relacionada con la gestión del conocimiento y competencias blandas, “comunicación asertiva, comunicación estratégica y promoción de liderazgos”, en el marco de la Política de Empleo Público y la Gestión Estratégica del Talento Humano.","Antioquia : Caracolí","$ 6,000,000.00","2020-09-12T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11128749"
"43","SAMC-001-2020","Selección Abreviada de Menor Cuantía (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","INTEGRAR ESFUERZOS PARA A EJECUCION DEL PROGRAMA DE ALIMENTACION ESCOLAR-PAE, A TRAVES DEL CUAL SE BRINDA UN COMPLEMENTO ALIMENTARIO A LOS NIÑOS, NIÑAS Y ADOLESCENTES DE LA MATRICULA OFICIAL, EN DESARROLLO DEL CONVENIO INTERADMINISTRATIVO N° 4600010760 SUSCRITO ENTRE EL DEPARTAMENTO DE ANTIOQUIA- GERENCIA DE SEGURIDAD ALIMENTARIA Y NUTRICIONAL —MANÁ- Y EL MUNICIPIO DE CARACOLI, ANTIOQUIA”.","Antioquia : Caracolí","$ 68,155,880.00","2020-09-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11006869"
"44","INV-023-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios logísticos para la alimentación a las personas privadas de la libertad y que sean competencia de la jurisdicción del Municipio de Caracolí","Antioquia : Caracolí","$ 10,516,800.00","2020-09-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11086964"
"45","INV-024-2020","Contratación Mínima Cuantía","Terminado Anormalmente después de Convocado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro e instalación a todo costo de un circuito cerrado de televisión, para garantizar la seguridad del Centro día gerontológico en el Municipio de Caracolí – Antioquia.","Antioquia : Caracolí","$ 12,000,000.00","2020-09-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11088837"
"46","INV-005-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro de mano de obra calificada, no calificada y equipo necesario para el desmonte, embalaje y transporte hasta el lugar de almacenamiento del alumbrado navideño del municipio de Caracolí Antioquia.","Antioquia : Caracolí","$ 10,800,000.00","2020-09-03T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10347784"
"47","PSP-024-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios profesionales como Psicóloga para el fortalecimiento de la Comisaria de Familia del Municipio de Caracolí-Antioquia.","Antioquia : Caracolí","$ 7,612,000.00","2020-09-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11083730"
"48","PS-064-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios de apoyo a la gestión a la oficina de Planeación y Obras Públicas del Municipio de Caracolí como Fotolector, Mutador y Operador de la base de datos Catastral, así mismo, la Plataforma OVC para los tramites y enlace ante la oficina de Sistemas de información y catastro del Departamento de Antioquia","Antioquia : Caracolí","$ 5,880,000.00","2020-08-24T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11051434"
"49","PS-021-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios como monitor artístico en narración, teatro y artes escénicas, dirigidas a los niños, niñas, jóvenes y adultos en el municipio de Caracolí.","Antioquia : Caracolí","$ 8,820,000.00","2020-08-22T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10437949"
"50","PS-036-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios como apoyo logístico en las acciones y proyectos orientados a la atención de la población en condición de discapacidad del municipio de Caracolí Antioquia.","Antioquia : Caracolí","$ 3,126,000.00","2020-08-15T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10740237"
"51","CS-025-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro de paquetes alimentarios para el sustento de familias caracoliseñas durante la emergencia ocasionada por la emergencia del COVID 19.","Antioquia : Caracolí","$ 5,271,000.00","2020-08-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10812954"
"52","CS-029-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Suministro de una hidrolavadora y elementos de protección orientados a la prevención en el marco de la emergencia por COVID-19, en el municipio de Caracolí – Antioquia.","Antioquia : Caracolí","$ 2,172,000.00","2020-08-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10892031"
"53","PS-053-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios de apoyo para el fomento y difusión de expresiones artísticas en el área de lectura, literatura a los niños, niñas, jóvenes y adultos del municipio de Caracolí Antioquia.","Antioquia : Caracolí","$ 8,350,000.00","2020-08-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11024607"
"54","PS-054-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios como instructor en la modalidad de Futbol Microfútbol masculino urbano y rural, como Fortalecimiento a los Centros de Iniciación de Formación Deportiva, contemplado dentro del programa de Gobierno “Por La Huella Del Desarrollo”","Antioquia : Caracolí","$ 7,700,000.00","2020-08-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11025064"
"55","PS-055-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ","Prestación de servicios como monitor en talleres de pintura, dibujo, fotografía, muralismo, embellecimiento de espacios públicos, acompañamiento de eventos culturales y demás manifestaciones artísticas.","Antioquia : Caracolí","$ 7,350,000.00","2020-08-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11025308"
