"vigenc_a_inicial","regional","n_mero_contrato","fecha_suscripci_n","modalidad_selecci_n","tipo_de_contrato","tipo_de_identificaci_n","n_mero_de_identificaci_n","raz_n_social","objeto_del_contrato","lugar_de_ejecuci_n_del","fecha_de_inicio","supervisor_rol","valor_inicial_del_contrato","total_d_as_contrato","fecha_final_de_terminaci","estado"
"2019","Sede de la dirección General","1015192019","2019-09-03T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900238123","FUNDACION TIEMPO DE JUEGO","IMPLEMENTAR UNA ESTRATEGIA DE PROMOCIÓN DE DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES PARA CONTRIBUIR CON LA PREVENCIÓN DE LAS VULNERACIONES A ESTOS DERECHOS, HACIENDO ÉNFASIS EN AQUELLAS ASOCIADAS A LOS DELITOS COMETIDOS POR ADOLESCENTES Y CONSUMO DE SPA","Bogota Distrito Capital, Bogota D.C.
Soacha , Cundinamarca","2019-09-05T00:00:00.000","SUBDIRECTOR DE OPERACIÓN DE LA ATENCION A LA NIÑEZ Y LA ADOLESCENCIA","$   580,780,445","88","2019-12-02T00:00:00.000","Terminado"
"2019","Bogotá","11010342019","2019-11-29T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800101708","ASOCIACIÓN DE PADRES DE HOGARES DE BIENESTAR VILLA DE LOS SAUCES Y LA UNIDAD","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Bogota Distrito Capital, Bogota D.C.","2019-12-01T00:00:00.000","COORDINADOR (A) CENTRO ZONAL KENNEDY","$   49,903,904.00","90","2020-02-29T00:00:00.000","Ejecución"
"2019","Sede de la dirección General","1015262019","2019-09-09T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900082770","FUNDACION ARTISTICA Y SOCIAL LA FAMILIA AYARA","IMPLEMENTAR UNA ESTRATEGIA DE PROMOCIÓN DE DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES PARA CONTRIBUIR CON LA PREVENCIÓN DE LAS VULNERACIONES A ESTOS DERECHOS, HACIENDO ÉNFASIS EN AQUELLAS ASOCIADAS EN EL RECLUTAMIENTO, USO Y UTILIZACIÓN Y CONSUMO DE SPA, EN DIFERENTES TERRITORIOS DEL PAÍS","Buenos Aires, Cauca
Caloto , Cauca
Corinto, Cauca
Guapi, Cauca
Lopez, Cauca
Suarez , Cauca
Timbiqui , Cauca
Buenaventura , Valle Del Cauca 
Barbacoas, Nariño
El Charco, Nariño
Magüi, Nariño
Mosquera , Nariño
Olaya Herrera, Nariño
Francisco Pizarro, Nariño
Policarpa, Nariño
Roberto Payan, Nariño","2019-09-13T00:00:00.000","SUBDIRECTOR DE OPERACIÓN DE LA ATENCION A LA NIÑEZ Y LA ADOLESCENCIA","$   1,732,415,964","109","2019-12-31T00:00:00.000","Terminado"
"2019","Sede de la dirección General","1015272019","2019-09-09T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800007880","ASOCIACIÓN DE VECINOS GRANJAS DE SAN PABLO","IMPLEMENTAR UNA ESTRATEGIA DE PROMOCIÓN DE DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES PARA CONTRIBUIR CON LA PREVENCIÓN DE LAS VULNERACIONES A ESTOS DERECHOS, ASOCIADAS A LA CRISIS MIGRATORIA (MIGRANTES, RETORNADOS O DE COMUNIDADES RECEPTORAS), Y AL FENÓMENO DEL RECLUTAMIENTO, USO Y UTILIZACIÓN","Arauca , Arauca
Arauquita, Arauca
Cravo Norte, Arauca
Fortul , Arauca
Puerto Rondon, Arauca
Saravena , Arauca
Tame , Arauca","2019-09-09T00:00:00.000","SUBDIRECTOR DE OPERACIÓN DE LA ATENCION A LA NIÑEZ Y LA ADOLESCENCIA","$   742,861,080","113","2019-12-31T00:00:00.000","Contrato con RP"
"2019","Sede de la dirección General","1015282019","2019-09-09T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800148631","FUNDACION NACIONAL BATUTA","IMPLEMENTAR UN PROCESO PARA EL DESARROLLO DE ACCIONES ORIENTADAS A LA PROMOCIÓN DE LOS DERECHOS DE NIÑOS, NIÑAS Y ADOLESCENTES Y PREVENCIÓN DE SUS VULNERACIONES, EN CONTEXTOS TERRITORIALES DE RIESGO Y VULNERABILIDAD, CON ÉNFASIS EN LA MITIGACIÓN DE LOS FACTORES DE RIESGO ASOCIADOS AL SUICIDIO, A TRAVÉS DE UNA METODOLOGÍA DE PRÁCTICA MUSICAL, COMBINADA CON EL BAILE Y LA EXPRESIÓN CORPORAL.","Caruru , Vaupés
Inirida, Guainía
Leticia, Amazonas
Puerto Nariño, Amazonas
Mitu , Vaupés
Taraira, Vaupés","2019-09-17T00:00:00.000","DIRECTOR (A) DE NIÑEZ Y ADOLESCENCIA","$   699,905,338","105","2019-12-31T00:00:00.000","Terminado"
"2019","Sede de la dirección General","1015452019","2019-09-17T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900067105","FUNDACION NU3","IMPLEMENTAR UN PROCESO DE FORMACIÓN PARA EL DESARROLLO DE ACCIONES DE PROMOCIÓN DE LOS DERECHOS SEXUALES Y REPRODUCTIVOS DE NIÑAS, NIÑOS Y ADOLESCENTES PARA CONTRIBUIR CON LA PREVENCIÓN DE LAS VULNERACIONES A ESTOS DERECHOS, HACIENDO ÉNFASIS EN AQUELLAS ASOCIADAS AL EMBARAZO NO DESEADO EN LA ADOLESCENCIA EN EL MARCO DE ESTRATEGIA DE PREVENCIÓN DE RIESGOS ESPECÍFICOS DE LA DIRECCIÓN DE NIÑEZ Y ADOLESCENCIA","Aguachica, Cesar
Agustin Codazzi, Cesar
Chimichagua, Cesar
El Paso, Cesar
Pelaya , Cesar
La Paz , Cesar
San Diego, Cesar
La Jagua Del Pilar , La Guajira
San Juan Del Cesar , La Guajira
Urumita, La Guajira
Villanueva , La Guajira","2019-09-17T00:00:00.000","SUBDIRECTOR DE OPERACIÓN DE LA ATENCION A LA NIÑEZ Y LA ADOLESCENCIA","$   575,519,521","105","2019-12-31T00:00:00.000","Terminado"
"2019","Sede de la dirección General","1017792019","2019-12-17T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","830075085","CORPORACIÓN DÍA DE LA NIÑEZ","Aunar esfuerzos y recursos técnicos, administrativos y financieros para fortalecer el modelo de atención que se brinda a los niños, niñas, adolescentes con enfoque territorial rural, contribuyendo a su desarrollo integral mediante el fortalecimiento de conocimientos, habilidades y capacidades para el empoderamiento y ejercicio de sus derechos, y la mitigación de amenazas y vulnerabilidades","La Uvita , Boyacá
Macanal, Boyacá
Pachavita, Boyacá
Sativanorte, Boyacá
Sativasur, Boyacá
Somondoco, Boyacá
Susacon, Boyacá
Tipacoque, Boyacá
Uribia , La Guajira","2019-12-18T00:00:00.000","SUBDIRECTOR DE OPERACIÓN DE LA ATENCION A LA NIÑEZ Y LA ADOLESCENCIA","$   1,149,344,552","150","2020-05-16T00:00:00.000","Ejecución"
"2019","Antioquia","5002662019","2019-01-19T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","890980942","COMITE PRIVADO DE ASISTENCIA A LA NIÑEZ","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Medellin, Antioquia","2019-01-20T00:00:00.000","COORDINADOR (A) CENTRO ZONAL INTEGRAL Nº 2 NOROCCIDENTAL","$627,949,197","327","2019-12-13T00:00:00.000","Terminado"
"2019","Antioquia","5003392019","2019-01-21T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890982138","ESE HOSPITAL SAN JUAN DE DIOS ANORI","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Anori, Antioquia","2019-01-21T00:00:00.000","COORDINADOR (A) CENTRO ZONAL PORCE NUS","$666,210,408","326","2019-12-13T00:00:00.000","Terminado"
"2019","Antioquia","5003402019","2019-01-21T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890980855","ESE HOSPITAL SAN JUAN DE DIOS DE TAMESIS","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Tamesis, Antioquia","2019-01-22T00:00:00.000","COORDINADOR (A) CENTRO ZONAL SUROESTE","$724,183,589","325","2019-12-13T00:00:00.000","Terminado"
"2019","Antioquia","5003592019","2019-01-23T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890983830","MUNICIPIO DE GUATAPE","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Guatape, Antioquia","2019-01-23T00:00:00.000","COORDINADOR (A) CENTRO ZONAL ORIENTE","$718,874,832","334","2019-12-23T00:00:00.000","Terminado"
"2019","Antioquia","5004022019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890983701","MUNICIPIO DE ALEJANDRIA","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Alejandria, Antioquia","2019-01-25T00:00:00.000","COORDINADOR (A) CENTRO ZONAL ORIENTE","$236,729,909","322","2019-12-13T00:00:00.000","Terminado"
"2019","Antioquia","5004042019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890981195","MUNICIPIO DE ABEJORRAL","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Abejorral, Antioquia","2019-01-26T00:00:00.000","COORDINADOR (A) CENTRO ZONAL ORIENTE","$1,376,209,492","331","2019-12-23T00:00:00.000","Terminado"
"2019","Antioquia","5004062019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890980093","MUNICIPIO DE ITAGUI","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Itagui , Antioquia","2019-01-26T00:00:00.000","COORDINADOR (A) CENTRO ZONAL Nº 6 ABURRA SUR","$3,275,123,842","331","2019-12-23T00:00:00.000","Terminado"
"2019","Antioquia","5004072019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890980447","MUNICIPIO DE CALDAS","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Caldas , Antioquia","2019-01-26T00:00:00.000","COORDINADOR (A) CENTRO ZONAL Nº 6 ABURRA SUR","$1,039,455,707","321","2019-12-13T00:00:00.000","Terminado"
"2019","Antioquia","5004112019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890980003","ESE HOSPITAL SAN JUAN DE DIOS","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Argelia, Antioquia
Nariño , Antioquia
Sonson , Antioquia","2019-01-26T00:00:00.000","COORDINADOR (A) CENTRO ZONAL ORIENTE","$3,502,235,865","331","2019-12-23T00:00:00.000","Terminado"
"2019","Antioquia","5004122019","2019-01-25T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO INTERADMINISTRATIVO","NIT","890982616","MUNICIPIO CARMEN DE VIBORAL","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","El Carmen De Viboral , Antioquia","2019-01-26T00:00:00.000","COORDINADOR (A) CENTRO ZONAL ORIENTE","$1,552,136,208","331","2019-12-23T00:00:00.000","Terminado"
"2019","Antioquia","5004252019","2019-01-29T00:00:00.000","CONTRATACIÓN DIRECTA","CONVENIO DE ASOCIACIÓN","NIT","890900840","CAJA DE COMPENSACIÓN FAMILIAR CAMACOL COMFAMILIAR CAMACOL","AUNAR ESFUERZOS Y RECURSOS TÉCNICOS, FÍSICOS, ADMINISTRATIVOS Y ECONÓMICOS ENTRE LAS PARTES PARA ATENDER INTEGRALMENTE A NIÑOS Y NIÑAS EN PRIMERA INFANCIA, QUE PERTENEZCAN A LA POBLACIÓN EN CONDICIONES DE VULNERABILIDAD, PARA PRESTAR EL SERVICIO DE ATENCIÓN, EDUCACIÓN INICIAL Y CUIDADO A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, O HASTA SU INGRESO AL GRADO DE TRANSICIÓN, EN EL MARCO DE LA POLÍTICA DE ESTADO “DE CERO A SIEMPRE”.","Turbo, Antioquia","2019-01-29T00:00:00.000","COORDINADOR (A) CENTRO ZONAL URABA","$888,020,860","318","2019-12-13T00:00:00.000","Terminado"
