"titulo","descripcion","tipo","fecha","url"
"Decreto No. 2550 del 30 de diciembre de 2015","Por el cual se liquida el Presupuesto General de la Nación para la vigencia fiscal de 2016, se detallan las apropiaciones y se clasifican y definen los gastos.","DECRETOS","2015-12-30T10:55:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Decreto 2550 de 30 de diciembre de 2015.pdf"
"Resolución No. 0001 del 04 de enero de 2016","Por la cual se detallan las Cuentas de Gastos de Personal y Gastos Generales
del Presupuesto de Funcionamiento del Departamento Administrativo de la
Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-01-04T11:02:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0001 de 04 de enero de 2016.pdf"
"Resolución No. 0005 del 4 de enero de 2016","Por la cual se hacen unos nombramientos ordinarios.","RESOLUCIONES","2016-01-04T15:25:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0005-2016.pdf"
"Resolución No. 0006 del 4 de enero de 2016","Por la cual se hacen un nombramiento ordinario","RESOLUCIONES","2016-01-04T15:29:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0006-2016.pdf"
"Resolución No. 0031 del 19 de enero de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-01-19T11:03:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0031 de 19 de enero de 2016.pdf"
"Resolución No. 0046 del 27 de enero de 2016","Por la cual se fija el valor de la expedición de copias o fotocopias en el Departamento Administrativo de la Presidencia de la República para la vigencia 2016.","RESOLUCIONES","2016-01-27T09:06:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0046-27-enero-2016.pdf"
"Resolución No. 0044 del 27 de enero de 2016","Por la cual se hace un nombramiento en periodo de prueba","RESOLUCIONES","2016-01-27T15:30:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0044-2016.pdf"
"Circular 02 de 2016","Modificaciones del Instructivo del Sistema Único de Gestión e Información Litigiosa del Estado - eKOGUI - PERFIL JEFE DE CONTROL INTERNO","CIRCULARES","2016-01-29T10:16:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Circular-02-2016.pdf"
"Resolución No. 0079 del 2 de febrero de 2016","Por la cual se hacen unos nombramientos ordinarios","RESOLUCIONES","2016-02-02T15:31:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0079-2016.pdf"
"Resolución No. 0080 del 2 de febrero de 2016","Por la cual se hace un nombramiento ordinario","RESOLUCIONES","2016-02-02T15:35:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0080-2016.pdf"
"Resolución No. 0081 del 2 de febrero de 2016","Por la cual se hace un nombramiento ordinario","RESOLUCIONES","2016-02-02T15:40:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0081-2016.pdf"
"Resolución No. 0086 del 8 de febrero de 2016","Por la cual se hacen unos nombramientos ordinarios","RESOLUCIONES","2016-02-08T08:33:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0086-2016.pdf"
"DECRETO 218 DEL 12 DE FEBRERO DE 2016","Por el cual se fijan las escalas de asignación básica de los empleos del Departamento Administrativo de la Presidencia de la República y se dictan otras disposiciones en materia salarial.","DECRETOS","2016-02-12T11:24:00.000","https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 218 DEL 12 DE FEBRERO DE 2016.pdf"
"Resolución No. 0099 del 15 de febrero de 2016","Por la cual se hacen un nombramiento ordinario","RESOLUCIONES","2016-02-15T15:34:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0099-2016.pdf"
"Resolución No. 0111 del 19 de febrero de 2016","Por la cual se adopta el Manual Específico de Funciones, Competencis Laborales y Requisitos de los empleos de la Planta de Personal del Departamento Administrativo de la Presidencia de la República.","RESOLUCIONES","2016-02-19T08:00:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0111-2016-manula-funciones-militares.pdf"
"Resolución No. 0147 del 03 de marzo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-03-03T11:05:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0147 de 03 de marzo de 2016.pdf"
"Circular No. 01 de 2016","Vigencia circulares del Consejo Asesor del Gobierno Nacional.","CIRCULARES","2016-03-04T17:28:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Circular-externa-01-2016-Consejo-Asesor-Control-Interno.pdf"
"Resolución No. 0154 del 09 de marzo de 2016","Por la cual se efectua una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la Republica, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-03-09T11:07:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0154 de 09 de marzo de 2016.pdf"
"Resolución No. 0155 del 09 de marzo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-03-09T11:08:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0155 de 09 de marzo de 2016.pdf"
"Resolución No. 0187 del 18 de marzo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-03-18T11:31:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0187 de 18 de marzo de 2016.pdf"
"Resolución No. 0190 del 22 de marzo de 2016","Por la cual se desagrega la Cuenta de Transferencias Corrientes del Presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-03-22T11:33:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0190 de 22 de marzo de 2016.pdf"
"Resolución No. 0203 del 31 de marzo de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República. para la vigencia fiscal de 2016.","RESOLUCIONES","2016-03-31T11:34:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0203 de 31 de marzo de 2016.pdf"
"Resolución No. 0225 de 06 de abril de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-04-06T11:34:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0225 de 06 de abril de 2016.pdf"
"Resolución No. 0227 del 07 de abril de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-04-07T11:36:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0227 de 07 de abril de 2016.pdf"
"Resolución No. 0249 del 18 de abril de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-04-18T11:37:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0249 de 18 de abril de 2016.pdf"
"Resolución No. 0286 del 26 de abril de 2016","""Por la cual se ofrece a título gratuito unos bienes de propiedad del Departamento Administrativo de la Presidencia de la República autorizados de baja"".","RESOLUCIONES","2016-04-26T08:41:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0286-2016-titulo-gratuito-baja-bienes.pdf"
"DECRETO 723 DEL 02 DE MAYO DE 2016","Por el cual se modifica el sistema de nomenclatura, clasificación y remuneración de los empleos del Departamento Administrativo de la Presidencia de la República.","DECRETOS","2016-05-02T08:40:00.000","https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 723 DEL 02 DE MAYO DE 2016.pdf"
"DECRETO 724 DEL 02 DE MAYO DE 2016","Por el cual se modifica la estructura del Departamento Administrativo de la Presidencia de la República","DECRETOS","2016-05-02T08:45:00.000","https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 724 DEL 02 DE MAYO DE 2016.pdf"
"DECRETO 725 DEL 02 DE MAYO DE 2016","Por el cual se modifica la planta de personal del Departamento
Administrativo de la Presidencia de la República","DECRETOS","2016-05-02T08:49:00.000","https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 725 DEL 02 DE MAYO DE 2016.pdf"
"Resolución No. 0293 del 3 de mayo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-05-03T11:43:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0293 de 3 de mayo de 2016.pdf"
"Resolución No. 0320 del 12 de mayo de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-05-12T11:46:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0320 de 12 de mayo de 2016.pdf"
"Resolución No. 0321 del 12 de mayo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-05-12T11:50:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0321 de 12 de mayo de 2016.pdf"
"Resolución No. 0350 del 24 de mayo de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-05-24T11:53:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0350 de 24 de mayo de 2016.pdf"
"Resolución No. 1575 del 26 de mayo de 2016","Por la cual se efectúa una distribución en el Presupuesto de Gastos
de Funcionamiento del Ministerio de Hacienda y Crédito Público
para la vigencia fiscal de 2016","RESOLUCIONES","2016-05-26T12:04:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 1575 de 26 de mayo de 2016.pdf"
"Resolución No. 0374 del 2 de junio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-06-02T11:54:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0374 de 2 de junio de 2016.pdf"
"Resolución No. 0400 del 15 de junio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-06-15T11:55:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0400 de 15 de junio de 2016.pdf"
"Resolución No. 0414 del 21 de junio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos de Personal del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-06-21T11:56:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0414 de 21 de junio de 2016.pdf"
"Resolución No. 0428 del 23 de junio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-06-23T11:58:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0428-23-junio-2016.pdf"
"Circular Externa No. 5 del 24 de junio de 2016","Instructivo del Sistema Único de Gestión e Información Litigiosa del Estado - eKOGUI -. PERFIL JEFE DE CONTROL INTERNO. Versión 4","CIRCULARES","2016-06-24T08:04:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Circular-externa-5-24-junio-2016-ANDJE.pdf"
"Resolución No. 0461 del 5 de julio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-07-05T08:58:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0461-5-julio-2016.pdf"
"Resolución No. 0468 del 8 de julio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Adminjttrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-07-08T08:09:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0468-8-julio-2016.pdf"
"Resolución No. 0478 del 11 de julio de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la , Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-07-11T11:57:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0478 de 11 de julio de 2016.pdf"
"Resolución No. 0494 del 15 de julio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-07-15T15:19:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0494-15-julio-2016.pdf"
"Resolución No. 0501 del 19 de julio de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-07-19T12:02:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0501 de 19 de julio de 2016.pdf"
"Resolución No. 0510 del 22 de julio de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-07-22T08:10:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0510-22-julio-2016.pdf"
"Resolución No. 0511 del 22 de julio de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-07-22T12:03:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resoluci%C3%B3n 0511 de 22 de julio de 2016.pdf"
"Resolución No. 0556 del 4 de agosto de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-08-04T17:12:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0556-4-agosto-2016.pdf"
"Resolución No. 0575 del 11 de agosto de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-08-11T17:35:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0575-11-agosto-2016.pdf"
"Resolución No. 0616 del 26 de agosto de 2016","Por la cual se adopta la actualización del Manual de Contratación del Departamento Administrativo de la Presidencia de la República.","RESOLUCIONES","2016-08-16T09:40:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0616-26-agosto-2016.pdf"
"Resolución No 0477 del 11 de julio de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016.","DECRETOS","2016-08-23T16:30:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0477-11-julio-2016-MinHacienda160823.pdf"
"Resolución No. 0630 del 1 de septiembre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-09-01T16:27:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0630-1-septiembre-2016.pdf"
"Resolución No. 0647 del 6 de septiembre de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-09-06T13:55:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0647-6-septiembre-2016.pdf"
"Resoluciòn No. 0669 del 12 de septiembre de 2016","Por la cual se detalla la Cuenta de Gastos Generales del Presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-09-12T13:37:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0669-12-septiembre-2016.pdf"
"Resolución No. 0682 del 15 de septiembre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-09-15T16:36:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0682-15-septiembre-2016.pdf"
"Resolución No. 3211 del 3 de octubre de 2016","Por la cual se efectúa una distribución en el Presupuesto de Gastos
de Funcionamiento del Ministerio de Hacienda y Crédito Público, para la vigencia fiscal de 2016.","RESOLUCIONES","2016-10-03T10:47:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-3211-3-octubre-2016-minHacienda.pdf"
"Resolución No. 0735 del 5 de octubre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-10-05T10:44:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0735-5-octubre-2016.pdf"
"Resolución No. 0757 del 12 de octubre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos de Personal del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-10-12T07:30:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0757-12-octubre-2016.pdf"
"Resolución No. 0775 del 19 de octubre de 2016","Por medio de la cual se establece y reglamenta el horario de trabajo flexible en el Departamento Administrativo de la Presidencia de la República.","RESOLUCIONES","2016-10-19T08:53:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0775-19-oct-2016-horario-flexible.pdf"
"Resolución No. 0773 del 19 de octubre de 2016","Por la cual se desagrega la Cuenta de Transferencias Corrientes del Presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-10-19T13:49:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0773-19-octubre-2016.pdf"
"Resolución No. 0784 del 20 de octubre de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-10-20T16:00:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0784-20-octubre-2016.pdf"
"Resolución No. 0785 del 20 de octubre de 2016","Por la cual se efectúa una modificación al anexo del Decreto de Liquidación en el Presupuesto de Gastos de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia fiscal de 2016","RESOLUCIONES","2016-10-20T16:37:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0785-20-octubre-2016.pdf"
"Resolución No. 0787 del 20 de octubre de 2016","Por la cual se modifica el Manual Especifico de Funciones, Competencias Laborales y Requisitos de los empleos de la Planta de Personal del Departamento Administrativo de la Presidencia de la República.","RESOLUCIONES","2016-10-20T17:07:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0787-20-octubre-2016-manual-funciones.pdf"
"Resolución No. 0786 del 20 de octubre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016","RESOLUCIONES","2016-10-20T17:25:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0786-20-octubre-2016.pdf"
"Resolución No. 0829 del 1° de noviembre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016","RESOLUCIONES","2016-11-01T12:51:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0829-1-noviembre-2016.pdf"
"Resolución No. 0859 del 11 de noviembre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-11-11T14:22:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0859-11-noviembre-2016.pdf"
"Resolución No. 0893 del 21 de noviembre de 2016","Por la cual se modifica el detalle de las cuentas de Gastos Generales del presupuesto de Funcionamiento del Departamento Administrativo de la Presidencia de la República, para la vigencia 2016.","RESOLUCIONES","2016-11-21T07:39:00.000","https://dapre.presidencia.gov.co/normativa/normativa/Resolucion-0893-21-nov-2016.pdf"
