"dpto","mpio","prestador","codigo","sede","nombresede","gerente","zona","direccion","barrio","telefono","email","sitio_web","sedeppal","georeferenciacion"
"Risaralda","PEREIRA","EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA","6600100332","27","CENTRO DE SALUD EL REMANSO","JORGE IVAN DUQUE CARDONA","URBANA","CONTIGUO A VIVE DIGITAL","EL REMANSO","3515252 ext 308","calidad@saludpereira.gov.co","http://www.saludpereira.gov.co","NO","
,  
(0.0, 0.0)"
"Risaralda","PEREIRA","ESE HOSPITAL MENTAL UNIVERSITARIO DE RISARALDA","6600100747","1","ESE HOSPITAL MENTALUNIVERSITARIO DE RISARALDA","JOHN JAIRO RAMIREZ CARDONA","URBANA","VIA CERRITO KM 5","N/A","3155505039 - 3370406","pereira.mental@risaralda.gov.co","http://www.hospitalmentalderisaralda.gov.co/","SI","
,  
(4.718239, -75.714596)"
"Risaralda","PUEBLO RICO","ESE HOSPITAL SAN RAFAEL","6657200816","1","ESE HOSPITAL SAN RAFAEL","LUZ ELENA VASQUEZ VALENCIA","URBANA","KR 4 Nro. 9-45","N/A","3216363540 - 3216363550","contactenos.correspondencia@hospitalsanrafaelpueblorico.gov.co","http://esehospitalsanrafael-pueblorico-risaralda.gov.co/","SI","
,  
(4.797037, -75.669504)"
"Risaralda","PUEBLO RICO","ESE HOSPITAL SAN RAFAEL","6657200816","2","PUESTO DE SALUD VILLA CLARETH","LUZ ELENA VASQUEZ VALENCIA","RURAL","CORREGIMIENTO DE VILLA CLARETH","N/A","(096) 3663235","pueblorico.sanrafael@risaralda.gov.co","http://esehospitalsanrafael-pueblorico-risaralda.gov.co/","NO","
,  
(0.0, 0.0)"
"Risaralda","PUEBLO RICO","ESE HOSPITAL SAN RAFAEL","6657200816","3","PUESTO DE SALUD SANTA CECILIA","JUAN CARLOS MARIN GOMEZ","RURAL","CORREGIMIENTO DE SANTA CECILIA","CALLE PRINCIPAL","096 3524307","pueblorico.sanrafael@risaralda.gov.co","http://esehospitalsanrafael-pueblorico-risaralda.gov.co/","NO","
,  
(5.345975, -76.143474)"
"Risaralda","QUINCHÍA","E.S.E. Hospital Nazareth de Quinchía","6659400763","1","EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA","CARLOS ALBERTO CALVO MEJIA","URBANA","CRA 9 # 1-90","LA PLAZUELA","3563146","hospital.quinchia@risaralda.gov.co","http://www.hospitalquinchia.gov.co/","SI","
,  
(5.339094, -75.726909)"
"Risaralda","QUINCHÍA","E.S.E. Hospital Nazareth de Quinchía","6659400763","2","CENTRO DE SALUD SANTA TERESITA IRRA","CARLOS ALBERTO CALVO MEJIA","RURAL","Calle Pincipal","Primero de Mayo","3600516","nazareth@hospitalquinchia.gov.co","http://www.hospitalquinchia.gov.co/","NO","
,  
(0.0, 0.0)"
"Risaralda","SANTA ROSA DE CABAL","E.S.E. HOSPITAL SAN VICENTE DE PAUL","6668200696","1","EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL","JAVIER DE JESUS CARDENAS PEREZ","URBANA","CRA 14 CALLES 29 Y 30","N/A","3206760477 - 3658888 EXT 202","gerente@hospisantarosadecabal.gov.co","http://www.hospisantarosadecabal.gov.co/","SI","
,  
(4.87943, -75.625016)"
"Risaralda","SANTUARIO","E.S.E. HOSPITAL SAN VICENTE D PAUL","6668700808","1","EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL","HUGO EDUARDO CEDEÑO ESPINOSA","URBANA","CALLE 4 # 6-17","N/A","3 687 192","hospital.santuario@risaralda.gov.co","http://www.hsvpsantuario.gov.co/","SI","
,  
(5.071595, -75.96313)"
"Risaralda","PEREIRA","MEDIMAS EPS S.A.S",,,,"CAROLINA ANDREA MARTINEZ PINZON",,"AVENIDA 30 DE AGOSTO # 46-75",,"3293989","camartinezp@cafesalud.com.co","https://medimas.com.co/","SI",
"Risaralda","PEREIRA","SANITAS E.P.S. S.A.",,,,"JORGE CASTILLO (DIRECTOR ENCARGADO)",,"CARREA 15 12-21 LOS ALPES",,"3254630","jhcastillo@colsanitas.com","https://www.epssanitas.com/","SI",
"Risaralda","PEREIRA","PIJAOS SALUD EPSI",,,,"JOSE RENE DUCUARA DUCUARA",,"CARRERA 5 # 23-77 LOCALES 203 Y 204",,"3148977193","jrdpijaos@hotmail.com,katherine.cruz@pijaossalud.com.co","https://www.pijaossalud.com/","SI",
"Risaralda","PEREIRA","SALUD TOTAL S.A.",,,,"JUAN GUILLERMO MURILLO MEJIA",,"AVENIDA 30 DE AGOSTO #30-07",,"3139900","juanmm@saludtotal.com.co, luzgb@saludtotal.com.co, ivanal@saludtotal.com.co","https://saludtotal.com.co/","SI",
"Risaralda","PEREIRA","ASMET SALUD",,,,"MARIA CRISTINA CASAS PIEDRAHITA",,"AVENIDA 30 DE AGOSTO NO.32B26",,"3257863","gerente.risaralda@asmetsalud.org.co,asmet_ejecafetero@asmetsalud.org.co","https://www.asmetsalud.com/","SI",
"Risaralda","PEREIRA","LA NUEVA EPS S.A.",,,,"MARIA LORENA SERNA MONTOYA",,"AVENIDA 30 DE AGOSTO # 35-08",,"3182096598","maria.serna@nuevaeps.com.co","https://www.nuevaeps.com.co/personas","SI",
"Risaralda","PEREIRA","EPS Y MEDICINA PREPAGADA SURAMERICANA S.A",,,,"MARTA LUCIA QUIROGA PALACIO",,"CENTRO COMERCIAL PEREIRA PLAZA LOCAL 202",,"3138484","mlquiroga@sura.com.co, cmendozar@sura.com.co","https://www.epssura.com/","SI",
"Risaralda","PEREIRA","E.P.S  S.O.S.",,,,"NEISY RESTREPO",,"AVENIDA 30 DE AGOSTO # 36-51",,"3400404","nrestrepo@sos.com.co","https://www.sos.com.co/","SI",
"Risaralda","PEREIRA","COOMEVA E.P.S S.A.",,,,"OLGA PATRICIA BENJUMEA",,"AVENIDA CIRCUNVALAR 3B 16",,"3333001","olgap_benjumea@coomeva.com.co","http://eps.coomeva.com.co/","SI",
"Risaralda","PEREIRA","MEDIMAS SUB",,,,"VICTORIA EUGENIA ARISTIZABAL MARULANDA",,"AVENIDA 30 DE AGOSTO # 49-50",,"3296025","vearistizaba@cafesalud.com.co","https://medimas.com.co/","SI",
"Risaralda","PEREIRA","FAMISANAR E.P.S.",,,,"DIANA JIMENA",,"Cra 14 # 12 - 15 Los alpes",,"3168034746","snaranjo@famisanar.com.co","https://www.famisanar.com.co/","SI",
