"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","GIMN WILLIAM MACKINLEY                                                                              ","URBANA","DG 22 B 48 53","3690404 / 05 / 06","DANIEL ALBERTO ACOSTA SALAZAR","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gwmk@gwmk.net -- gwmk@gwmk.edu.co"
"2016","BOGOTA","LICEO BET-EL","URBANA","KR 90 135 B 68",,"RICARDO ALBERTO PADILLA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","ÚNICA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON","URBANA","CL 132 D BIS 132 08","6890458 -- 6900264","JOSÉ ARAQUE NOGUERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegioeduardoc@yahoo.es"
"2016","BOGOTA","COLEGIO GUSTAVO MORALES MORALES (IED)","URBANA","CL 129 55 55","2712209 -- 6245065","IRMA GIOVANA CORREDOR PEÑA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldigustavomorale11@redp.edu.co"
"2016","BOGOTA","COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED)","URBANA","CL 78 BIS 68 A 45","2518759 / 2515341 /","PAULO AUGUSTO QUEVEDO SERRANO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"intdirepdeguatemal10@redp.edu.co"
"2016","BOGOTA","INST ANDRES FEY                                                                                     ","URBANA","CL 66 A 72 40","2247757 -- 2760409","HNA ROSA EMILIA PIJ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"institutoandresfey@yahoo.com"
"2016","BOGOTA","INST DE CAPACITACION PARA EL TRABAJO","URBANA","CL 63 22 39","2176710  --  3112325504  --  3123379090","CONSTANZA CASTILLO DE ARREGOCES","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,SV-CEGUERA,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"ict.educacion@gmail.com"
"2016","BOGOTA","INSTITUTO DANTE ALIGHIERI","URBANA","CL 186 8 44","5472508","ELIANA ELISA GUZMAN GARCIA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"institutodantealiguieri01@outlook.com"
"2016","BOGOTA","COLEGIO ALEJANDRO OBREGON (IED)","URBANA","CL 30 SUR 15 45","2722320 / 2095239","REINERIO GUTIERREZ MELO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cedalejandroobreg18@redp.edu.co"
"2016","BOGOTA","COLEGIO ANTONIO JOSE URIBE (IED)","URBANA","CL 3 9 80","2893956 -- 2894401","ALEJANDRO VASQUEZ WILCHES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,LIMITACIÓN FISICA (MOVILIDAD)",,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldiantoniojoseur3@redp.edu.co"
"2016","BOGOTA","COL DE LA PRESENTACION SANS FACON                                                                   ","URBANA","CL 170 17 A 55","6711198 -- 6714912","HNA LAURA INES NIÑO MARTINEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"presentacionsf@gmail.com -- ilsagomez1@gmail.com"
"2016","BOGOTA","LIC EL ENCUENTRO                                                                                    ","URBANA","KR 20 81 55","7455530  --  3176466607","MARIANO SANCHEZ FLOREZ ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colegioliceoelencuentro@hotmail.com"
"2016","BOGOTA","COLEGIO AGUSTIN FERNANDEZ (IED)","URBANA","KR 7 155 20","6791049 -- 6692881 -- 6718876 -- 6710239","EDUARDO RAMIREZ OSORIO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"SV-BAJA VISIÓN,HIPOACUSIA O BAJA AUDICIÓN",,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"coldiagustinfernan1@redp.edu.co"
"2016","BOGOTA","COL NUEVA INGLATERRA                                                                                ","URBANA","CL 218 50 60","6760788 / 6760814                                 ","DARBY DANILO ALMANZA RINCON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"cni@colegionuevainglaterra.edu.co"
"2016","BOGOTA","GIMN IMPERIAL IGNACIA CAMACHO DE CIFUENTES                                                          ","URBANA","CR. 84 NO.55-17 SUR","7770501","NIDYA GISETH CIFUENTES REYES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"HEBREO","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gimnimperial@uole.com                             "
"2016","BOGOTA","COLEGIO KUEPA","URBANA","CL 22 G 96 I 23","6196152 -- 2671208","JORGE LUIS GARCIA GARZON ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jorge.garcia@kuepa.com"
"2016","BOGOTA","COLEGIO ALEXANDER FLEMING (IED)","URBANA","DG 45 BIS SUR 13 F 03","2795348 / 5695025","JOSE VICENTE SEVILLA GARCIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colalexanderfleming18@gmail.com"
"2016","BOGOTA","COL MODERNO ENGATIVA                                                                                ","URBANA","CL 64 BIS 112 B 61","5421016","MARTHA BEATRIZ CARRASCO GUERRA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,DI-COGNITIVO","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colmodernengativa@hotmail.com   colmoderenga@hotmail.com                 "
"2016","BOGOTA","COL SANTO TOMAS DE AQUINO                                                                           ","URBANA","KR 21 132 46","2581241 -- 2581242 -- 2580010","FR ISMAEL LEONARDO BALLESTEROS GUERRERO OP","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"HEBREO","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colegio@santotomas.edu.co"
"2016","BOGOTA","COL DE BTO PATRIA                                                                                   ","URBANA","CL 100 11 00","2147327","CLAUDIA YANIVE PRIETO CASTILLO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"REGIMEN ESPECIAL","REGIMEN ESPECIAL","NO APLICA","NO","A",,,"bachilleratopatria@hotmail.com                    "
"2016","BOGOTA","LIC DE CERVANTES EL RETIRO                                                                          ","URBANA","KR 8 83 29","2368585 -- 5303325 -- 5300724PBX","RDO. WILLIAM JOSUE CARREÑO MORA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"rectoria@liceodecervantesretiro.edu.co"
"2016","BOGOTA","COLEGIO ALEMANIA UNIFICADA (IED)","URBANA","CL 37 SUR 1 F 00 ESTE","3626978 -- 3645632","FABIOLA BALLEN TRIANA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"TRANSTORNO DEL ESPECTRO AUTISTA,SV-BAJA VISIÓN,DI-COGNITIVO,OTRA DISCAPACIDAD,LIMITACIÓN FISICA (MOVILIDAD),MÚLTIPLE DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN",,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cedalemaniaunificada@redp.edu.co"
"2016","BOGOTA","LIC OCTAVIO PAZ                                                                                     ","URBANA","KR 88 I BIS 58 A 14 SUR","7837665","MONICA TORRES SUAREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"liceoctaviopaz@gmail.com"
"2016","BOGOTA","COLEGIO JOSÉ FRANCISCO SOCARRÁS (IED)","URBANA","KR 88 C 66 A 03 SUR","7238531 -- 7238469 -- 7238530","CARLOS AUGUSTO RODRIGUEZ LOPEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","josefrancisco.socarras@gmail.com -- coldisjosefrancsoc@redp.edu.co"
"2016","BOGOTA","COLEGIO VENTIUN ANGELES (IED)","URBANA","KR 90 154 A 09","6838395 -- 6838616 -- 6838397","RENE GERARDO ANDRADE AREVALO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colventiunangeles11@redp.edu.co"
"2016","BOGOTA","COLEGIO FRANCISCO DE PAULA SANTANDER (IED)","URBANA","CL 61 SUR 80 I 40","7750473 -- 7807236","MIGUEL ANTONIO TOLEDO RUIZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"escdifranciscodepa7@redp.edu.co -- escdifranciscodepa7@gmail.com"
"2016","BOGOTA","COL DEL ROSARIO DE SANTO DOMINGO                                                                    ","URBANA","CL 68 0 51 ESTE","2171014 -- 2171000 -- 7171015 -- 2118718","SOR GILMA HENAO SALAZAR","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"info@rosariosantodomingo.edu.co"
"2016","BOGOTA","COL COLOMBO HEBREO                                                                                  ","URBANA","AC 153 50 65","6711303 -- 6711263 -- 6711323","JORGE ALBERTO MEJIA GONZALEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"TRANSTORNO DEL ESPECTRO AUTISTA,DI-COGNITIVO",,"1",,"COMUNIDAD","COMUNIDAD","NO APLICA","NO","B",,,"rectoria@cch.edu.co -- secacademica@cch.edu.co"
"2016","BOGOTA","COLEGIO SANDALPHON","URBANA","CL 143 18 A 41","5274463  --  5274462  --  5274468","MARA ADELAIDA GARAVITO MARULANDA","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"grupobacatacol@gmail.com"
"2016","BOGOTA","COL SOLES DEL SABER                                                                                 ","URBANA","DG 62 H BIS SUR 74 A 30","7821361 / 7762633                                 ","LUZ NELLY VALBUENA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"MÚLTIPLE DISCAPACIDAD,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI","A",,,"col.sol.@epm.net.co    solesdelsaber10@hotmail.com                              "
"2016","BOGOTA","COLEGIO MARSELLA (IED)","URBANA","KR 69 7 90","4202341 -- 4202399","SOCORRO LOPEZ IZQUIERDO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cedmarsella8@gmail.com--cedmarsella8@redp.edu.co"
"2016","BOGOTA","LIC LA SABANA                                                                                       ","URBANA","KR 59 173 25","6711489 / 6743779/6797722","HENRY JAVIER GOMEZ CASAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS,FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","BOGOTA","COLEGIO LUIS ANGEL ARANGO  (IED)","URBANA","CL 23 G 103 60","4133035","BERTHA ELENA HERRERA DE NEIVA","INSTITUCION EDUCATIVA","ACHAGUA",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"escdiluisangelaran9@redp.edu.co"
"2016","BOGOTA","COLEGIO COLSUBSIDIO CHICALÁ","URBANA","KR 87 53 C 26 SUR","7852925 -- 7852990","ESPERANZA ARIZA DE GASCA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"CAJA DE COMPENSACIÓN","CAJA DE COMPENSACIÓN","NO APLICA","NO","A",,,"colegio.chicala@colsubsidio.com -- ColegioChicala.SecretariaAcademica@colsubsidio.com"
"2016","BOGOTA","COLEGIO TABORA  (IED)","URBANA","KR 77 B 74 A 02","4383238 -- 2513543","LUIS IGNACIO RODRIGUEZ GONZALEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cedtabora10@redp.edu.co"
"2016","BOGOTA","COLEGIO FRANCISCO I","URBANA","KR 98 A 48 51 SUR","4032793","JIMENA MARTNEZ ANZOLA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,FIN DE SEMANA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,25","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
