"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001003375","INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE","807","NO OFICIAL","817.000000",,"874","A","KR 19 36 25 <EOF>","ZUMBADO","278 52 37",,"licecar2008@yahoo.es","LESVIA ELENA TOSCANO TOSCANO",,"55","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001003375","INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE","1002","NO_OFICIAL","817",,"52","A","KR 19 36 25","ZUMBADO","278 52 37",,"licecar2008@yahoo.es","ALBA MARINA ORTEGA CRUZ",,"123","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001003375","INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE","1002","NO_OFICIAL","817",,"52","A","KR 19 36 25 <EOF>","ZUMBADO","278 52 37",,"licecar2008@yahoo.es","LESVIA ELENA TOSCANO TOSCANO",,"158","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001038284","GIMNASIO LEGIONARIO","1002","NO_OFICIAL","963",,"52","A","KR 16 D 36 86","LAS MERCEDES","2750824",,"gimnasiolegionario@hotmail.com julisa.alvarez@hotmail.com","JULISA ALVAREZ PAJARO",,"844","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001038284","GIMNASIO LEGIONARIO","807","NO OFICIAL","963.000000",,"874","A","KR 16 D 36 86","LAS MERCEDES","2750824",,"gimnasiolegionario@hotmail.com julisa.alvarez@hotmail.com","JULISA ALVAREZ PAJARO",,"686","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001038284","GIMNASIO LEGIONARIO","1002","NO_OFICIAL","963",,"52","A","KR 16 D 36 86","LAS MERCEDES","2750824",,"gimnasiolegionario@hotmail.com julisa.alvarez@hotmail.com","JULISA ALVAREZ PAJARO",,"864","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","170001038284","GIMNASIO LEGIONARIO","1002","NO_OFICIAL","963",,"52","A","KR 16 D 36 86","LAS MERCEDES","2750824",,"gimnasiolegionario@hotmail.com julisa.alvarez@hotmail.com","JULISA ALVAREZ PAJARO",,"746","1"
"2019","70","SUCRE","3813","SUCRE","70110","BUENAVISTA","170418005729","INST EDUC RENACER","1002","NO_OFICIAL","963",,"52","A","BARRIO SAN FELIPE","BARRIO SAN FELIPE","2922211","0",,"BERENIA BERNARDA BATISTA SANCHEZ","0","236","1"
"2021","70","SUCRE","3813","SUCRE","70110","BUENAVISTA","170418005729","INST EDUC RENACER","807","NO OFICIAL","963.000000",,"874","A","BARRIO SAN FELIPE","BARRIO SAN FELIPE","2922211","0",,"BERENIA BERNARDA BATISTA SANCHEZ","0","4175","1"
"2020","70","SUCRE","3813","SUCRE","70110","BUENAVISTA","170418005729","INST EDUC RENACER","1002","NO_OFICIAL","963",,"52","A","BARRIO SAN FELIPE","BARRIO SAN FELIPE","2922211","0",,"BERENIA BERNARDA BATISTA SANCHEZ","0","224","1"
"2018","70","SUCRE","3813","SUCRE","70110","BUENAVISTA","170418005729","INST EDUC RENACER","1002","NO_OFICIAL","963",,"52","A","BARRIO SAN FELIPE","BARRIO SAN FELIPE","2922211","0",,"BERENIA BERNARDA BATISTA SANCHEZ","0","241","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000014","LICEO CELESTIN FREINETT","1002","NO_OFICIAL","963",,"52","A","KR 16 15 A 117","PUERTO ESCONDIDO","2812991",,"centroeducativofreinet@yahoo.es","ANA G. CASTRO RODRIGUEZ",,"133","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000014","C.E.CELESTIN FREINETT","807","NO OFICIAL","963.000000",,"874","A","KR 16 15 A 117","PUERTO ESCONDIDO","2812991",,"centroeducativofreinet@yahoo.es","ANA G. CASTRO RODRIGUEZ",,"94","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000014","C.E.CELESTIN FREINETT","1002","NO_OFICIAL","963",,"52","A","KR 16 15 A 117","PUERTO ESCONDIDO","2812991",,"centroeducativofreinet@yahoo.es","ANA G. CASTRO RODRIGUEZ",,"114","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000014","LICEO CELESTIN FREINETT","1002","NO_OFICIAL","963",,"52","A","KR 16 15 A 117","PUERTO ESCONDIDO","2812991",,"centroeducativofreinet@yahoo.es","ANA G. CASTRO RODRIGUEZ",,"143","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000022","CENTRO EDUCATIVO GIMNASIO DEL SUR","1002","NO_OFICIAL","963",,"52","A","CL 40 B 14 E 38","VILLA MADYY","2746731-3008587017",,"sole0521@hotmail.com","SOLEDAD DEL CARMEN OSPINO PEREZ",,"207","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000022","CENTRO EDUCATIVO GIMNASIO DEL SUR","807","NO OFICIAL","963.000000",,"874","A","CL 40 B 14 E 38","VILLA MADYY","2746731-3008587017",,"sole0521@hotmail.com","SOLEDAD DEL CARMEN OSPINO PEREZ",,"115","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000022","CENTRO EDUCATIVO GIMNASIO DEL SUR","1002","NO_OFICIAL","963",,"52","A","CL 40 B 14 E 38","VILLA MADYY","2746731-3008587017",,"sole0521@hotmail.com","SOLEDAD DEL CARMEN OSPINO PEREZ",,"174","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000022","CENTRO EDUCATIVO GIMNASIO DEL SUR","1002","NO_OFICIAL","963",,"52","A","CL 40 B 14 E 38","VILLA MADYY","2746731-3008587017",,"sole0521@hotmail.com","SOLEDAD DEL CARMEN OSPINO PEREZ",,"207","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000057","COLEGIO NUESTRA SE¥ORA DE LAS MERCEDES","1002","NO_OFICIAL","817",,"52","A","CL 38 33 210","CARRET TRONCAL DE OCCIDENTE","2800800","2801819","colmercedes@colmercedes.edu.co","HNA. ENA CENITH GARCES GOMEZ","www.colmercedes.edu.co","1278","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000057","COLEGIO NUESTRA SEÑORA DE LAS MERCEDES","807","NO OFICIAL","817.000000",,"874","A","CL 38 33 210","CARRET TRONCAL DE OCCIDENTE","2800800","2801819","colmercedes@colmercedes.edu.co","HNA. ENA CENITH GARCES GOMEZ","www.colmercedes.edu.co","1213","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000057","COLEGIO NUESTRA SE¥ORA DE LAS MERCEDES","1002","NO_OFICIAL","817",,"52","A","CL 38 33 210","CARRET TRONCAL DE OCCIDENTE","2800800","2801819","colmercedes@colmercedes.edu.co","HNA. ENA CENITH GARCES GOMEZ","www.colmercedes.edu.co","1246","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000057","COLEGIO NUESTRA SE¥ORA DE LAS MERCEDES","1002","NO_OFICIAL","817",,"52","A","CL 38 33 210","CARRET TRONCAL DE OCCIDENTE","2800800","2801819","colmercedes@colmercedes.edu.co","HNA. ENA CENITH GARCES GOMEZ","www.colmercedes.edu.co","1252","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000090","CENTRO EDUCATIVO PEDAGOGICO DEL CAUCA","1002","NO_OFICIAL","963",,"52","A","CL 25 24 29","CALLE EL CAUCA","2826754",,"luciatoscanorodriguez@hotmail.com","LUCIA TOSCANO RODRIGUEZ",,"117","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000090","CENTRO EDUCATIVO PEDAGOGICO DEL CAUCA","807","NO OFICIAL","963.000000",,"874","A","CL 25 24 29","CALLE EL CAUCA","2826754",,"luciatoscanorodriguez@hotmail.com","LUCIA TOSCANO RODRIGUEZ",,"70","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000090","CENTRO EDUCATIVO PEDAGOGICO DEL CAUCA","1002","NO_OFICIAL","963",,"52","A","CL 25 24 29","CALLE EL CAUCA","2826754",,"luciatoscanorodriguez@hotmail.com","LUCIA TOSCANO RODRIGUEZ",,"117","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000090","CENTRO EDUCATIVO PEDAGOGICO DEL CAUCA","1002","NO_OFICIAL","963",,"52","A","CL 25 24 29","CALLE EL CAUCA","2826754",,"luciatoscanorodriguez@hotmail.com","LUCIA TOSCANO RODRIGUEZ",,"101","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000103","C.E.GIMNASIO INTEGRAL DE LA SABANA","1002","NO_OFICIAL","963",,"52","A","CL 36 16 32","LAS MERCEDES","3126335152 - 2824547",,"gimsabanas@yahoo.es","LUCY ESTHER MONTERROSA",,"224","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000103","C.E.GIMNASIO INTEGRAL DE LA SABANA","807","NO OFICIAL","963.000000",,"874","A","CL 36 16 32","LAS MERCEDES","3126335152 - 2824547",,"gimsabanas@yahoo.es","RUTH MARINA ACEVEDO BENITEZ",,"154","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000103","C.E.GIMNASIO INTEGRAL DE LA SABANA","1002","NO_OFICIAL","963",,"52","A","CL 36 16 32","LAS MERCEDES","3126335152 - 2824547",,"gimsabanas@yahoo.es","LUCY ESTHER MONTERROSA",,"213","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000103","C.E.GIMNASIO INTEGRAL DE LA SABANA","1002","NO_OFICIAL","963",,"52","A","CL 36 16 32","LAS MERCEDES","3126335152 - 2824547",,"gimsabanas@yahoo.es","RUTH MARINA ACEVEDO BENITEZ",,"212","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000111","CENTRO EDUCATIVO DESPERTAR DE MI TALENTO","1002","NO_OFICIAL","963",,"52","A","CL 32 A 13 40","SAN VICENTEE","2761380",,"jidespertardemitalento@hotmail.com","EVA MARIA CUELLO CARABALLO",,"122","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000111","CENTRO EDUCATIVO DESPERTAR DE MI TALENTO","807","NO OFICIAL","963.000000",,"874","A","CL 32 A 13 40","SAN VICENTE","2761380",,"jidespertardemitalento@hotmail.com","EVA MARIA CUELLO CARABALLO",,"126","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000111","CENTRO EDUCATIVO DESPERTAR DE MI TALENTO","1002","NO_OFICIAL","963",,"52","A","CL 32 A 13 40","SAN VICENTEE","2761380",,"jidespertardemitalento@hotmail.com","EVA MARIA CUELLO CARABALLO",,"136","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000111","CENTRO EDUCATIVO DESPERTAR DE MI TALENTO","1002","NO_OFICIAL","963",,"52","A","CL 32 A 13 40","SAN VICENTEE","2761380",,"jidespertardemitalento@hotmail.com","EVA MARIA CUELLO CARABALLO",,"121","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000120","CENTRO EDUCATIVO SAN RAFAEL (ANTIGUO JARDIN INFANTIL MI CARRUSSEL)","1002","NO_OFICIAL","963",,"52","A","KR 19 28 A 32","AV. ALFONSO LOPEZ-CALLE REAL","2809034-2822204",,"cesanrafael@hotmail.com rosariotamara15@hotmail.com","ROSARIO TAMARA FLOREZ",,"179","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000120","CENTRO EDUCATIVO SAN RAFAEL (ANTIGUO J. INFANTIL MI CARRUSSEL)","807","NO OFICIAL","963.000000",,"874","A","KR 19 28 A 32","AV. ALFONSO LOPEZ-CALLE REAL","2809034-2822204",,"cesanrafael@hotmail.com rosariotamara15@hotmail.com","ROSARIO TAMARA FLOREZ",,"138","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000120","CENTRO EDUCATIVO SAN RAFAEL (ANTIGUO J. INFANTIL MI CARRUSSEL)","1002","NO_OFICIAL","963",,"52","A","KR 19 28 A 32","AV. ALFONSO LOPEZ-CALLE REAL","2809034-2822204",,"cesanrafael@hotmail.com rosariotamara15@hotmail.com","ROSARIO TAMARA FLOREZ",,"196","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000120","CENTRO EDUCATIVO SAN RAFAEL (ANTIGUO JARDIN INFANTIL MI CARRUSSEL)","1002","NO_OFICIAL","963",,"52","A","KR 19 28 A 32","AV. ALFONSO LOPEZ-CALLE REAL","2809034-2822204",,"cesanrafael@hotmail.com rosariotamara15@hotmail.com","ROSARIO TAMARA FLOREZ",,"182","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000600","INSTITUCION EDUCATIVA BOSQUES DE LEON","1002","NO_OFICIAL","817",,"52","A","KR 23 18 57","CHARCONCITO","2820340-2765550",,"centroeducativo.lp@gmail.com","GUILLERMO JOSE RODRIGUEZ MERCADO","www.liceopanamericanito.com","479","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000600","INSTITUCION EDUCATIVA BOSQUES DE LEON","807","NO OFICIAL","963.000000",,"874","A","KR 23 18 57","CHARCONCITO","2820340-2765550",,"centroeducativo.lp@gmail.com","GUILLERMO JOSE RODRIGUEZ MERCADO","www.liceopanamericanito.com","375","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000600","INSTITUCION EDUCATIVA BOSQUES DE LEON","1002","NO_OFICIAL","817",,"52","A","KR 23 18 57","CHARCONCITO","2820340-2765550",,"centroeducativo.lp@gmail.com","GUILLERMO JOSE RODRIGUEZ MERCADO","www.liceopanamericanito.com","472","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001000600","INSTITUCION EDUCATIVA BOSQUES DE LEON","1002","NO_OFICIAL","817",,"52","A","KR 23 18 57","CHARCONCITO","2820340-2765550",,"centroeducativo.lp@gmail.com","GUILLERMO JOSE RODRIGUEZ MERCADO","www.liceopanamericanito.com","471","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001037","KINDER TIA ENY","1002","NO_OFICIAL","963",,"52","A","KR 19 A 16 28","FORD","2825818-3135988048",,"centroeducativotiaeny1@hotmail.com","BLANCA JULIO RODRIGUEZ",,"77","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001037","KINDER TIA ENY","807","NO OFICIAL","963.000000",,"874","A","KR 19 A 16 28","FORD","2825818-3135988048",,"centroeducativotiaeny1@hotmail.com","BLANCA JULIO RODRIGUEZ",,"45","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001037","KINDER TIA ENY","1002","NO_OFICIAL","963",,"52","A","KR 19 A 16 28","FORD","2825818-3135988048",,"centroeducativotiaeny1@hotmail.com","BLANCA JULIO RODRIGUEZ",,"61","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001037","KINDER TIA ENY","1002","NO_OFICIAL","963",,"52","A","KR 19 A 16 28","FORD","2825818-3135988048",,"centroeducativotiaeny1@hotmail.com","BLANCA JULIO RODRIGUEZ",,"100","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001355","INS EDU BETHEL","1002","NO_OFICIAL","817",,"52","A","CL 32 15 148","AV. ALFONSO LOPEZ","2824901-3116654659","2822336","bethelsincelejo@hotmail.com","NOEMI ESTER PERALTA HERNANDEZ","www.bethelsincelejo.org","971","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001355","INS EDU BETHEL","807","NO OFICIAL","817.000000",,"874","A","CL 32 15 148","AV. ALFONSO LOPEZ","2824901-3116654659","2822336","bethelsincelejo@hotmail.com","NOEMI ESTER PERALTA HERNANDEZ","www.bethelsincelejo.org","1035","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001355","INS EDU BETHEL","1002","NO_OFICIAL","817",,"52","A","CL 32 15 148","AV. ALFONSO LOPEZ","2824901-3116654659","2822336","bethelsincelejo@hotmail.com","NOEMI ESTER PERALTA HERNANDEZ","www.bethelsincelejo.org","1091","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001355","INS EDU BETHEL","1002","NO_OFICIAL","817",,"52","A","CL 32 15 148","AV. ALFONSO LOPEZ","2824901-3116654659","2822336","bethelsincelejo@hotmail.com","NOEMI ESTER PERALTA HERNANDEZ","www.bethelsincelejo.org","948","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001649","CENTRO EDUCATIVO EL PARAÍSO","1002","NO_OFICIAL","963",,"52","A","KR 17 13 138","EL PARAISO","2824153-2824764-3168216592",,"centroeducativoelparaiso@hotmail.com","DIANA CAROLINA RAMIREZ SOTOMAYOR",,"269","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001649","CENTRO EDUCATIVO EL PARAÍSO","807","NO OFICIAL","963.000000",,"874","A","KR 17 13 138 <EOF>","EL PARAISO","2824153-2824764-3168216592",,"centroeducativoelparaiso@hotmail.com","ETILVIA ROSA OLACIREGUI DE DIAZ",,"308","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001649","CENTRO EDUCATIVO EL PARAÍSO","1002","NO_OFICIAL","963",,"52","A","KR 17 13 138","EL PARAISO","2824153-2824764-3168216592",,"centroeducativoelparaiso@hotmail.com","DIANA CAROLINA RAMIREZ SOTOMAYOR",,"296","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001649","CENTRO EDUCATIVO JARDÍN EL PARAÍSO","1002","NO_OFICIAL","963",,"52","A","KR 17 13 138 <EOF>","EL PARAISO","2824153-2824764-3168216592",,"centroeducativoelparaiso@hotmail.com","ETILVIA ROSA OLACIREGUI DE DIAZ",,"255","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001665","INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL)","1002","NO_OFICIAL","817",,"52","A","KR 12 25 A 43","CIUDADELA SUIZA","2827643-2824764",,"preestudiantil@yahoo.es","JOSE ZABALA COGOLLO",,"744","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001665","INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL)","807","NO OFICIAL","817.000000",,"874","A","KR 11 A 25 A 29","LA COLINA-CIUDADELA SUIZA","2827643-2824764",,"preestudiantil@yahoo.es","JOSE ZABALA COGOLLO",,"682","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001665","INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL)","1002","NO_OFICIAL","817",,"52","A","KR 12 25 A 43","CIUDADELA SUIZA","2827643-2824764",,"preestudiantil@yahoo.es","JOSE ZABALA COGOLLO",,"765","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001665","INS EDU PRE-UNIVERSIDAD ESTUDIANTIL (ANTIGUA PRE-UNIVERSIDAD ESTUDIANTIL)","1002","NO_OFICIAL","817",,"52","A","KR 12 25 A 43","CIUDADELA SUIZA","2827643-2824764",,"preestudiantil@yahoo.es","JOSE ZABALA COGOLLO",,"764","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001959","CENTRO EDUCATIVO AMERICANO SINCELEJO","1002","NO_OFICIAL","963",,"52","A","CL 24 A 12 C 20 <EOF>","LA BUCARAMANGA","2815149 -3225286837",,"ceas_04@yahoo.com","VALENTIN MEJIA MORALES",,"186","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001959","CENTRO EDUCATIVO AMERICANO SINCELEJO","807","NO OFICIAL","963.000000",,"874","A","CL 24 A 12 C 20 <EOF>","LA BUCARAMANGA","2815149 -3225286837",,"ceas_04@yahoo.com","VALENTIN MEJIA MORALES",,"88","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001959","CENTRO EDUCATIVO AMERICANO SINCELEJO","1002","NO_OFICIAL","963",,"52","A","CL 24 A 12 C 20 <EOF>","LA BUCARAMANGA","2815149 -3225286837",,"ceas_04@yahoo.com","VALENTIN MEJIA MORALES",,"144","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001001959","CENTRO EDUCATIVO AMERICANO SINCELEJO","1002","NO_OFICIAL","963",,"52","A","CL 24 A 12 C 20 <EOF>","LA BUCARAMANGA","2815149 -3225286837",,"ceas_04@yahoo.com","VALENTIN MEJIA MORALES",,"208","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001002106","CENTRO DOCENTE EUCARISTICO (ANTES COLEGIO EUCARISTICO)","1002","NO_OFICIAL","963",,"52","A","KR 17 32 C 25","ESPAÑA","2814837",,"centrodoeucaristico@hotmail.com","SUSAN KAROLA SANTAMARIA CAMPO",,"185","1"
"2021","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001002106","CENTRO DOCENTE EUCARISTICO (ANTES COLEGIO EUCARISTICO)","807","NO OFICIAL","963.000000",,"874","A","KR 17 32 C 25","ESPAÑAA","2814837",,"centrodoeucaristico@hotmail.com","ANA MILENA PEREIRA VILORIA",,"114","1"
"2020","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001002106","CENTRO DOCENTE EUCARISTICO (ANTES COLEGIO EUCARISTICO)","1002","NO_OFICIAL","963",,"52","A","KR 17 32 C 25","ESPAÑA","2814837",,"centrodoeucaristico@hotmail.com","SUSAN KAROLA SANTAMARIA CAMPO",,"193","1"
"2018","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001002106","CENTRO DOCENTE EUCARISTICO (ANTES COLEGIO EUCARISTICO)","1002","NO_OFICIAL","963",,"52","A","KR 17 32 C 25","ESPAÑAA","2814837",,"centrodoeucaristico@hotmail.com","ANA MILENA PEREIRA VILORIA",,"191","1"
"2019","70","SUCRE","3814","SINCELEJO","70001","SINCELEJO","370001002173","INS EDU LICEO 20 DE JULIO (ANTIGUO LICEO 20 DE JULIO)","1002","NO_OFICIAL","817",,"52","A","CL 18 13 79","20 DE JULIO","2823528-2741112",,"ieliceo20dejulio@gmail.com","NEY TORRES VILLALOBOS",,"375","1"
