"id_proceso","referencia_proceso","id_contrato","codigo_entidad_creadora","nombre_entidad_creadora","as_codigo_proveedor_objeto","nombre_proveedor_objeto_de","valor","valor_pagado","fecha_evento","aplico_garantias","numero_de_acto","tipo_de_sancion","descripcion_otro_tipo_de","estado","tipo","numero_de_version"
"CO1.BDOS.1915325","PN DIRAF SA MC 035 2021",,"700569072","POLICÍA NACIONAL - DIRECCIÓN ADMINISTRATIVA Y FINANCIERA","7771819","CONSTRUCCIÓN E INTERVENTORIA LEGAL SAS","29797899.120000","0.000000","2021-10-29T00:00:00.000","true","Resolución No. 0578","Tipo Sancion",,"Estado","Tipo","5"
"CO1.BDOS.881109","PN DIRAF SA 081 2019","CO1.PCCNTR.1115837","700569072","POLICÍA NACIONAL - DIRECCIÓN ADMINISTRATIVA Y FINANCIERA","4418067","GRUPO ARES SUPPLIES COLOMBIA S.A.S.","6639742.880000","0.000000","2020-08-05T00:00:00.000","false","Resolución 0253","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1863388","PN DIRAF SA 048 2021","CO1.PCCNTR.2583970","700569072","POLICÍA NACIONAL - DIRECCIÓN ADMINISTRATIVA Y FINANCIERA","7771819","LIMINA SOLUCIONES INTEGRALES SAS","63172098.910000","0.000000","2022-02-16T00:00:00.000","true","Resolución No. 0051","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.568008","SA-SI052 DE 2018","CO1.PCCNTR.652163","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","7345028","ANALYTICA SAS","4680000.000000","0.000000","2018-12-28T00:00:00.000","true","Resolución No. 2018057058 del 28 de diciembre de 2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.240250","IP 069 DE 2017","CO1.PCCNTR.241045","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","4867982","ALD INSTRUMENTS","550000.000000","0.000000","2018-04-24T00:00:00.000","true","Resolución No. 2018017153 del 24 de abril de 2018","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1488534","SASI 034 DE 2020","CO1.PCCNTR.2014630","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","13460209","DISTRIBUCIÓN Y SERVICIO SAS","3329172.440000","0.000000","2021-12-22T00:00:00.000","false","Resolución N° 2021057498 del 22 de diciembre de 2021","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.970029","IP063 DE 2019","CO1.PCCNTR.1195425","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","7213630","UNIPLES S.A","3214185.000000","0.000000","2020-05-06T00:00:00.000","false","Resolución 20200014866 del 6 de mayo de 2020","Tipo Sancion",,"Estado","Tipo","6"
"CO1.BDOS.603365","IP056 DE 2018","CO1.PCCNTR.673360","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","7345028","COLMETRIK LTDA COLOMBIANA DE METROLOGIA","43673.000000","0.000000","2018-12-28T00:00:00.000","false","Resolución No. 2018057052 del 28 de diciembre de 2019","Tipo Sancion",,"Estado","Tipo","8"
"CO1.BDOS.560103","SAMC 009 DE 2018","CO1.PCCNTR.643944","700577042","INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS","7345028","DISTRICLINIC SAS","7527691.600000","0.000000","2018-12-28T00:00:00.000","true","Resolución No. 2018057060 del 28 de diciembre de 2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.1150828","CD-IDPAC-262-2020","CO1.PCCNTR.1431365","700583065","INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL","13752555","oswaldo vargas gil","1080000.000000","1080000.000000","2020-11-19T00:00:00.000","true","Resoluciones 341 y 348 de 2020","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.324913","PS-1314 DE 2018",,"700583222","MINISTERIO DEL INTERIOR","4262366","JAVIER MAURICIO ARIAS JURADO","3250000.000000","16666667.000000","2019-07-23T00:00:00.000","false","Resolucion 1143de 2019","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.356702","MÍNIMA CUANTÍA No 06 DE 2018",,"700583222","MINISTERIO DEL INTERIOR","2534196","KRIBA INGENIEROS LTDA","4915663.070000","4915663.070000","2018-07-25T00:00:00.000","false","RESOLUCIÓN 1130 DE 2018  -  RESOLUCIÓN 1131 DE 2018","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1103778","CD-393-2020","CO1.PCCNTR.1365991","700583222","MINISTERIO DEL INTERIOR","5456850","Leonardo Enrique Toncel Gonzalez","32145173.000000","2500000.000000","2020-09-22T00:00:00.000","true","RESOLUCION 1025","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.392529","JBB-LP-003-2018","CO1.PCCNTR.448735","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","5297593","ZIDCAR SAS","14930179.000000","14930179.000000","2019-01-14T00:00:00.000","true","RESOLUCIÓN No. 449","Tipo Sancion",,"Estado","Tipo","1"
"CO1.BDOS.820388","JBB-SA-SI-010-2019",,"700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","5297593","ARKIMAX INTERNACIONAL LTDA","3430546.000000","0.000000","2021-01-22T00:00:00.000","true","RESOLUCIÓN 010 DEL 22 DE ENERO DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.820388","JBB-SA-SI-010-2019","CO1.PCCNTR.995532","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","6162911","ARKIMAX INTERNACIONAL LIMITADA","3430546.000000","0.000000","2021-01-22T00:00:00.000","true","RESOLUCIÓN 010 DEL 22 DE ENERO DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.841144","JBB-SA-MC-008-2019","CO1.PCCNTR.1014554","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","5297593","MOYCOSA SUCURSAL COLOMBIA SA","39621371.000000","0.000000","2019-10-10T00:00:00.000","true","RESOLUCIÓN No. 452 DEL 9 DE OCTUBRE DE 2019","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1259821","JBB-LP-003-2020","CO1.PCCNTR.1705625","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","5297593","CORPORACION PARA IMPULSAR EL DESARROLLO AMBIENTAL","12549533.800000","0.000000","2021-04-29T00:00:00.000","true","Resolución No.102 del 29 de abril de 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.822039","JBB-CMA-003-2019","CO1.PCCNTR.975405","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","6162911","J.A.H INGENIERÍA INDUSTRIAL SAS","13879547.000000","0.000000","2020-01-13T00:00:00.000","true","RESOLUCIÓN No. 010  DEL 13 DE ENERO DE 2020","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.822039","JBB-CMA-003-2019","CO1.PCCNTR.975011","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","6162911","J.A.H INGENIERÍA INDUSTRIAL SAS","13074470.000000","0.000000","2020-01-13T00:00:00.000","true","RESOLUCIÓN No. 009 DEL 13 DE ENERO DE 2020","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1259821","JBB-LP-003-2020","CO1.PCCNTR.1705627","700591183","JARDÍN BOTÁNICO JOSÉ CELESTINO MUTIS","5297593","CONSORCIO PLANTACIÓN G Y M 2020","12326871.900000","0.000000","2021-04-29T00:00:00.000","true","Resolución No. 103 del 29 de abril de 2021","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.586099","FDLCH-LP-003-2018",,"700599038","ALCALDÍA LOCAL DE CHAPINERO - FONDO DE DESARROLLO LOCAL","13096052","CONSULTORIA Y CONSTRUCCION S.A.S","102625125.000000","102625125.000000","2021-02-25T00:00:00.000","false","Resolución No. 21 de 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.621809","FDLCH-SAMC-017-2018","CO1.PCCNTR.706818","700599038","ALCALDÍA LOCAL DE CHAPINERO - FONDO DE DESARROLLO LOCAL","6371322","CORPORACIÓN SOLUCIONES TÉCNICAS AGROPECUARIAS Y AMBIENTALES","4306505.000000","4306505.000000","2019-07-04T00:00:00.000","true","Resolución incumplimiento 251 del 04-07-2019 y Resolución Recurso Reposición No. 252 del 05-7-2019","Tipo Sancion",,"Estado","Tipo","6"
"CO1.BDOS.1462151","CD 294-SUBAFIN-2020","CO1.PCCNTR.1904601","700602048","DIRECCION GENERAL MARITIMA-DIMAR","3740487","SEA AND PORT SERVICES AND RESEARCH SAS","82980000.000000","0.000000","2021-12-23T00:00:00.000","false","RESOLUCION 1161 MD DIMAR SUBAFIN DEL 23 DE DICIEMBRE DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.962132","SAMC No.319-SUBAFIN-2019 OBRA TURBO","CO1.PCCNTR.1220005","700602048","DIRECCION GENERAL MARITIMA-DIMAR","5109475","CONSORCIO JANUS","128163483.610000","128163483.610000","2021-02-12T00:00:00.000","false","RESOLUCIÓN NÚMERO ( 0095-2021) MD-DIMAR-SUBAFIN DEL 12 DE FEBRERO DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1049916","CD-163-2020","CO1.PCCNTR.1286717","700612096","MINISTERIO DE TRANSPORTE","5300199","JOSE MANUEL RODRIGUEZ VALBUENA","9402666.000000","0.000000","2021-12-17T00:00:00.000","true","Resolución 20213040054585","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1957074","SASI-005-2021","CO1.PCCNTR.2593194","700612096","MINISTERIO DE TRANSPORTE","5300199","GN GENERACION DE NEGOCIOS SAS","17038408.640000","0.000000","2021-08-20T00:00:00.000","true","Resolución 20213040036355","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.720575","LP-SI-007-2019","CO1.PCCNTR.956918","700613011","GOBERNACION DE CALDAS","8324063","CONSORCIO ESFUERZO VERTICAL CALDAS","41775209.000000","0.000000","2021-02-01T00:00:00.000","false","Resolución 0644","Tipo Sancion",,"Estado","Tipo","8"
"CO1.BDOS.771581","LP-SI-012-2019",,"700613011","GOBERNACION DE CALDAS","8324063","CONSORCIO P3 - MARMATO","12281530813.000000","7404686174.000000","2020-10-16T00:00:00.000","false","Resolución 3139-4","Tipo Sancion",,"Estado","Tipo","8"
"CO1.BDOS.144616","MC LP 003 2017",,"700637010","MINISTERIO DE CULTURA","4943338","Equipos y Soluciones Logísticas SAS","19430668.000000","0.000000","2020-12-10T00:00:00.000","true","Resoluciones Nos. 3665 de 2019 y 2425 de 2020.","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.599954","MC LP 011 2018.",,"700637010","MINISTERIO DE CULTURA","4943338","CONSTRUCTORES E INGENIEROS UNIDOS S.A.S.","1444404081.000000","0.000000","2020-12-28T00:00:00.000","false","Resolución No. 2828 de 2020","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.2110332","MC RE CO 021 2021","CO1.PCCNTR.2730629","700637010","MINISTERIO DE CULTURA","2932366","FUNDACIÓN TEJIDO SOCIAL ORG","7670000.000000","0.000000","2022-01-18T00:00:00.000","false","Resolución Nro. 018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.2110332","MC RE CO 021 2021","CO1.PCCNTR.2730629","700637010","MINISTERIO DE CULTURA","13028295","FUNDACIÓN TEJIDO SOCIAL ORG","22648809.000000","0.000000","2022-03-28T00:00:00.000","true","Resolución No. 194-22","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1538602","MSPS-CD-595-2020","CO1.PCCNTR.1989274","700637051","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","9435355","Ivan Dario Perilla Cardenas","6227988.000000","0.000000","2021-11-18T00:00:00.000","true","resolución 1855 de 2021","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1802135","MSPS-SACTU-001-2021","CO1.PCCNTR.2396653","700637051","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","9435355","SG SAS","44997204.600000","44997204.600000","2021-11-11T00:00:00.000","true","1816","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.1307964","MSPS-RE-009-2020","CO1.PCCNTR.1757765","700637051","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","3342441","UT VICTIMAS","186824685.000000","186824685.000000","2022-01-18T00:00:00.000","false","RESOLUCION 047 DE 2022","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1816115","MSPS-SMC-001-2021","CO1.PCCNTR.2331513","700637051","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","9435355","ALDIA BODEGAS CERTIFICADAS SAS","6380577.000000","6380577.000000","2021-07-14T00:00:00.000","false","RESOLUCION 1019 DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.330224","MSPS-CD-123-2018","CO1.PCCNTR.326420","700637051","MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL","3342441","PEDRO ALFONSO CONTRERAS RIVERA","3595050.000000","3595050.000000","2018-08-28T00:00:00.000","false","RESOLUCIÓN No. 3557","Tipo Sancion",,"Estado","Tipo","5"
"CO1.BDOS.783213","305-006-2019",,"701138356","ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE MAGANGUE","7371479","CLEAN WORLD SERVICE S.A.S.","137683.000000","0.000000","2019-07-26T00:00:00.000","false","Resolucion N° 0104","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.706441","CD 503 DE 2019","CO1.PCCNTR.786067","701160020","FONDO NACIONAL AMBIENTAL - ANLA","3570058","Diego Alberto Romero Montaño","2081804.400000","0.000000","2019-11-26T00:00:00.000","true","Acta N°OO1 de 26 de noviembre de 2019","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.481607","0094-ARC-CBN1-2018",,"701189037","ARMADA NACIONAL - BASE NAVAL ARC","3973757","BUSEXPRESS  SAS","235669.520000","0.000000","2018-09-25T00:00:00.000","false","Resolución No.0118-ARC-CBN1-2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.428042","0071-ARC-CBN1-2018","CO1.PCCNTR.465754","701189037","ARMADA NACIONAL - BASE NAVAL ARC","3973757","BUSEXPRESS  SAS","235669.520000","0.000000","2018-09-25T00:00:00.000","false","Resolución No.0118-ARC-CBN1-2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.149502","048 ARC-CBN1-ADBN1-FSUCA-2017",,"701189037","ARMADA NACIONAL - BASE NAVAL ARC","4286050","INVERSIONES LEON FUENTES SAS","1395800.000000","0.000000","2017-10-05T00:00:00.000","true","RESOLUCIÓN N° 114 DE 2017","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.990020","0137-ARC-CBN12019","CO1.PCCNTR.1213726","701189037","ARMADA NACIONAL - BASE NAVAL ARC","9389412","H&K SOLUCIONES SAS","2590054.000000","0.000000","2019-12-26T00:00:00.000","false","RESOLUCIÓN No. 0133-ARC-CBN1-2019","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.364626","0026-ARC-CBN1-2018",,"701189037","ARMADA NACIONAL - BASE NAVAL ARC","3997095","CENTRAL DE REBOBINADO LIMITADA","1449901.520000","0.000000","2018-09-13T00:00:00.000","false","Resolucion No.0112-ARC-CBN1-2018","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.477476","0097-ARC-CBN1-2018",,"701189037","ARMADA NACIONAL - BASE NAVAL ARC","4372389","MORARCI GROUP S.A.S","11317015.000000","11317015.000000","2019-05-13T00:00:00.000","false","RESOLUCION 0058-ARC-CBN1-2019","Tipo Sancion",,"Estado","Tipo","5"
"CO1.BDOS.810741","0065-ARC-CBN1-2019","CO1.PCCNTR.976242","701189037","ARMADA NACIONAL - BASE NAVAL ARC","4372389","DIGITAL CENTER VENTAS E IMPORTACIONES JE SAS","58597266.000000","0.000000","2019-10-24T00:00:00.000","false","RESOLUCIÓN NO 0120-ARC-CBN1-2019","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.917535","LP-06-2019","CO1.PCCNTR.1137723","701551798","AGENCIA DE DESARROLLO RURAL","11846037","Agropaz","2160112500.000000","622112400.000000","2021-04-29T00:00:00.000","true","Resolución 097 de 2021","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.402615","058-00-G-CACOM-4-GRUAL-2018","CO1.PCCNTR.420774","701571077","COMANDO AEREO DE COMBATE No. 4","4936134","CLAUDIA ISABEL CONTRERAS ROZO","6720000.000000","6720000.000000","2018-11-22T00:00:00.000","true","RESOLUCION 005  SE DECLARA EL INCUMPLIMIENTO TOTAL Y SE HACE EFECTIVA LA CLÁUSULA PENAL PECUNIARIA","Tipo Sancion",,"Estado","Tipo","1"
"CO1.BDOS.2177554","076-00-G-CACOM-4-GRUAL-2021",,"701571077","COMANDO AEREO DE COMBATE No. 4","17629296","P&R GRUPO EMPRESARIAL SAS","7288200.000000","7288200.000000","2021-11-17T00:00:00.000","false","RESOLUCIÓN No. 003 DE 2021","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.2177554","076-00-G-CACOM-4-GRUAL-2021","CO1.PCCNTR.2811928","701571077","COMANDO AEREO DE COMBATE No. 4","17629296","P&R GRUPO EMPRESARIAL SAS","3644100.000000","3644100.000000","2021-12-15T00:00:00.000","false","RESOLUCION 004 SE DECLARA EL INCUMPLIMIENTO TOTAL Y SE HACE EFECTIVA LA CLÁUSULA PENAL PECUNIARIA","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1854016","CD-088-GINRED3-2021","CO1.PCCNTR.2363739","701806325","DIRECCION GENERAL MARITIMA - INRED 3","18589994","SEA AND PORT SERVICES AND RESEARCH SAS","102000000.000000","0.000000","2021-11-05T00:00:00.000","true","RESOLUCIÓN No. 093 -GINRED3-2021","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.810802","SAMC-066-GINRED3-2019",,"701806325","DIRECCION GENERAL MARITIMA - INRED 3","7335292","TEC-CONS INGENIERIA S.A.S.","2632593.450000","26325934.450000","2019-11-29T00:00:00.000","false","RESOLUCIÓN N° 053-GINRED3-2019","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.810802","SAMC-066-GINRED3-2019",,"701806325","DIRECCION GENERAL MARITIMA - INRED 3","7335292","TEC-CONS INGENIERIA S.A.S.","4705295.800000","4705295.800000","2019-12-23T00:00:00.000","false","RESOLUCIÓN 056-GINRED3-2020","Tipo Sancion",,"Estado","Tipo","1"
"CO1.BDOS.2418522","MC-347-GINRED4-2021","CO1.PCCNTR.3116202","701806358","DIRECCION GENERAL MARITIMA - INRED 4","19362474","INGOSER (Ingeniería de Obras y Servicios) SAS","436181.000000","3573127.000000","2022-02-25T00:00:00.000","false","No.007-2022. MD-DIMAR-SUBAFIN-GINRED4 del 25 DE FEBRERO DE 2022.","Tipo Sancion",,"Estado","Tipo","2"
"CO1.BDOS.1173312","UAEPC-MC-01-2020","CO1.PCCNTR.1494000","701817504","UNIDAD ADMINISTRATIVA ESPECIAL DE PENSIONES DE CUNDINAMARCA","4518171","GENESIS CONSTRUCCIONES SAS","2610000.000000","2610000.000000","2021-02-04T00:00:00.000","true","Resolución 1549 de 2020, confirmada por la Resolución No. 0071 de 2021","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.202801","089-00-D-CACOM-1-GRUAL-2017","CO1.PCCNTR.201310","701821332","COMANDO AÉREO DE COMBATE No. 1","4936068","ENVIROMENTAL SYSTEMS SAS","94444.200000","94444.000000","2018-04-12T00:00:00.000","false","RESOLUCION No. 004-089-00-D-CACOM-1-GRUAL-2017","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.1228204","056-00-D-CACOM-1-GRUEA-2020","CO1.PCCNTR.1562001","701821332","COMANDO AÉREO DE COMBATE No. 1","4936159","KIRVIT LTDA.","1308300.000000","0.000000","2020-12-10T00:00:00.000","false","Resolución No. 004","Tipo Sancion",,"Estado","Tipo","8"
"CO1.BDOS.177513","072-00-D-CACOM-1-ESIMA-2017",,"701821332","COMANDO AÉREO DE COMBATE No. 1","4936100","ENVIROMENTAL SYSTEMS SAS","2459480.400000","0.000000","2017-10-27T00:00:00.000","true","RESOLUCION N. 003-072-01-D-CACOM-1-ESIMA-2017","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.177513","072-00-D-CACOM-1-ESIMA-2017",,"701821332","COMANDO AÉREO DE COMBATE No. 1","4936100","ENVIROMENTAL SYSTEMS SAS","2459480.400000","0.000000","2017-10-26T00:00:00.000","true","RESOLUCION NUMERO 003-072-01-D-CACOM-1-ESIMA-2017","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.395558","037-00-D-CACOM-1-GRUAL-2018",,"701821332","COMANDO AÉREO DE COMBATE No. 1","4936076","Grupo Comercial Innova SAS","905319.000000","905319.000000","2018-10-19T00:00:00.000","false","ACTO ADMINISTRATIVO No. 005-037-D-CACOM-1-GRUAL-2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.448631","053-00-D-CACOM-1-GRUAL-2018","CO1.PCCNTR.525749","701821332","COMANDO AÉREO DE COMBATE No. 1","4936100","SERVICIOS Y COMERCIALIZADORA D&D SAS","3780240.000000","0.000000","2018-11-20T00:00:00.000","true","RESOLUCION N. 006-053-00-D-CACOM-1-GRUAL-2018","Tipo Sancion",,"Estado","Tipo","4"
"CO1.BDOS.354819","013-00-D-CACOM-1-GRUSE-15-2018","CO1.PCCNTR.359620","701821332","COMANDO AÉREO DE COMBATE No. 1","4936167","MECANICAST SAS","1465500.000000","1465500.000000","2018-09-03T00:00:00.000","false","RESOLUCIÓN No. 003-013-00-D-CACOM-1-GRUSE-15-2018","Tipo Sancion",,"Estado","Tipo","6"
"CO1.BDOS.1549882","098-00-D-CACOM-1-GRUTE-2020","CO1.PCCNTR.2054410","701821332","COMANDO AÉREO DE COMBATE No. 1","4936100","MULTIQUIMICOS SAS","6236151.000000","6236151.000000","2021-11-11T00:00:00.000","false","Resolución No. 8 -098-00-D-CACOM-1-GRUTE-2020","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.194712","081-00-D-CACOM-1-ESM 255728511782-2017","CO1.PCCNTR.191901","701821332","COMANDO AÉREO DE COMBATE No. 1","4936167","SERVITECNICOS Y OTROS DEL  HUILA","761393.440000","0.000000","2018-02-08T00:00:00.000","false","RESOLUCIÓN 003-081 INCUMPLIMIENTO PROCESO 081-00-D-CACOM-1-ESM 255728511782-2017","Tipo Sancion",,"Estado","Tipo","5"
"CO1.BDOS.424503","058-00-D-CACOM-1-GRUAL-2018","CO1.PCCNTR.470069","701821332","COMANDO AÉREO DE COMBATE No. 1","4936068","CONSORCIO BAHIAS P&J","2500000.000000","0.000000","2018-12-27T00:00:00.000","false","Resolución 008-058-00-D-CACOM-1-GRUAL-2018","Tipo Sancion",,"Estado","Tipo","7"
"CO1.BDOS.424503","058-00-D-CACOM-1-GRUAL-2018","CO1.PCCNTR.470069","701821332","COMANDO AÉREO DE COMBATE No. 1","4936068","CONSORCIO BAHIAS P&J","2049343.250000","2049343.000000","2019-07-19T00:00:00.000","false","Resolución No. 011-058-00-D-CACOM-1-GRUAL-2018","Tipo Sancion",,"Estado","Tipo","3"
"CO1.BDOS.347443","010-00-D-CACOM-1-GRUAL-2018","CO1.PCCNTR.353821","701821332","COMANDO AÉREO DE COMBATE No. 1","4936068","MECANICAST SAS","4500000.000000","0.000000","2018-08-30T00:00:00.000","false","Resolución No. 003-010-00-D-CACOM-1-GRUAL-2018","Tipo Sancion",,"Estado","Tipo","2"
