"id_contrato","referencia_contrato","estado_integraci_n","fecha_interfase","estado_integraci_n_item","identificador_integraci_n","destino_del_gasto","origen_gasto","balance_cdp","balance_vigencia","registrado_en_siif","identificador_tem","c_digo","tipo_de_item","balance","valor_utilizado","c_digo_unidad_subunidad_ejecutora_"
"CO1.PCCNTR.795525","464-2019","Exito","12/31/2018","No Iniciado","CO1.SIIFITEM.30344603","Inversión","Recursos propios","0","663206110231","true","CO1.SIIFITEM.30344604.283404","2-2018-046328","VigenciaExtraordinary","663206110231","78000000","24-02-00"
"CO1.PCCNTR.1069819","167-00-J-EMAVI-GRUAL-2019","Exito","05/06/2021","No definido","CO1.SIIFITEM.37918668","Funcionamiento","Presupuesto de entidad nacional","111425593","295097909","true","CO1.SIIFITEM.37918669.375680","24119","CDP","111425593","111425593","15-01-05-009"
"CO1.PCCNTR.2493906","ANT-CDPS-1381-2021","Exito","05/06/2021","No definido","CO1.SIIFITEM.37888444","Inversión","No Especificado","892508490","0","true","CO1.SIIFITEM.37888445.1059447","2221","CDP","892508490","59250000","17-17-00"
"CO1.PCCNTR.2603307","208.  DIGSA  ESM BAS 02  2021","Exito","06/09/2021","Generado","CO1.SIIFITEM.61608185","Funcionamiento","No Especificado","48000000","3000000","true","CO1.SIIFITEM.61608189.1108656","27921","CDP","8000000","0","15-01-11-009"
"CO1.PCCNTR.1150022","286-2019","Exito","10/08/2019","Generado","CO1.SIIFITEM.11012175","Funcionamiento","Recursos propios","17000000","0","true","CO1.SIIFITEM.11012176.386171","92319","CDP","17000000","17000000","15-19-00"
"CO1.PCCNTR.779127","CTO-061-2019","Exito","01/25/2019","Generado","CO1.SIIFITEM.11082580","Inversión","Presupuesto de entidad nacional","26000000","0","true","CO1.SIIFITEM.11082581.270186","11919","CDP","26000000","26000000","33-04-00"
"CO1.PCCNTR.973002","CO1.PCCNTR.973002","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.8625414","Inversión","Recursos propios","21400000","0","true","CO1.SIIFITEM.8625415.363190","36019","CDP","21400000","8172233","41-06-00-023"
"CO1.PCCNTR.687731","29-7-20030-18","Exito","11/28/2018","Generado","CO1.SIIFITEM.17873052","Funcionamiento","Presupuesto de entidad nacional","8600000","10000000","true","CO1.SIIFITEM.17873053.213701","9418","CDP","8600000","8600000","16-01-02-020"
"CO1.PCCNTR.1542650","SGR-308-2020","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.17808250","Funcionamiento","No Especificado","44490070","0","true","CO1.SIIFITEM.17808251.549244","SGR-41620","CDP","44490070","41213670","21-12-00"
"CO1.PCCNTR.1650766","ACEPTACIÓN DE OFERTA-FGN-NC-0067-2020","Exito","06/10/2020","Generado","CO1.SIIFITEM.24202881","Funcionamiento","No Especificado","37528880","0","true","CO1.SIIFITEM.24202882.590693","71020","CDP","37528880","37528880","29-01-01-000"
"CO1.PCCNTR.1423342","CO1.PCCNTR.1423342","Exito","02/19/2020","No definido","CO1.SIIFITEM.30298684","Inversión","Presupuesto de entidad nacional","1459082000","0","true","CO1.SIIFITEM.30298685.504443","2720","CDP","1459082000","107355408","36-02-00-073-912310"
"CO1.PCCNTR.1830219","2902-2020","Exito","09/09/2020","No definido","CO1.SIIFITEM.24231942","Inversión","No Especificado","146461414","0","true","CO1.SIIFITEM.24231943.677368","320","CDP","146461414","9880000","17-02-00-000"
"CO1.PCCNTR.3528591","CPSP-905-2022","Exito","02/02/2022","No definido","CO1.SIIFITEM.61671948","Inversión","No Especificado","48000000","0","true","CO1.SIIFITEM.61671949.1777063","114222","CDP","48000000","47600000","43-01-01"
"CO1.PCCNTR.1154112","CO1.PCCNTR.1154112","Exito","09/28/2019","Generado","CO1.SIIFITEM.11069151","Funcionamiento","Recursos propios","1851383857","0","true","CO1.SIIFITEM.11069152.386554","7919","CDP","1851383857","0","16-01-01-L8"
"CO1.PCCNTR.428446","CONTRATO DE COMPRAVENTA No. 078 DE 2018","Exito","04/10/2018","Generado","CO1.SIIFITEM.11084613","Funcionamiento","Recursos propios","50000000","0","true","CO1.SIIFITEM.11084614.120398","37118","CDP","50000000","0","11-04-00"
"CO1.PCCNTR.752055","SG 0018 19","Exito","01/21/2019","Generado","CO1.SIIFITEM.24179493","Funcionamiento","Presupuesto de entidad nacional","45320000","0","true","CO1.SIIFITEM.24179494.249423","6119","CDP","45320000","45320000","17-19-00"
"CO1.PCCNTR.1545103","CO1.PCCNTR.1545103","Exito","04/17/2020","Generado","CO1.SIIFITEM.17866907","Funcionamiento","Presupuesto de entidad nacional","24615000","0","true","CO1.SIIFITEM.17866909.549888","4520","CDP","3540000","3540000","12-08-00-114"
"CO1.PCCNTR.1545021","CO1.PCCNTR.1545021","Exito","04/20/2020","Generado","CO1.SIIFITEM.17866059","Funcionamiento","Presupuesto de entidad nacional","85000000","0","true","CO1.SIIFITEM.17866060.549976","62020","CDP","85000000","85000000","15-01-11-007"
"CO1.PCCNTR.968331","CO1.PCCNTR.968331","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.8568821","Inversión","Recursos propios","10000000","0","true","CO1.SIIFITEM.8568822.362599","35919","CDP","10000000","4895800","41-06-00-023"
"CO1.PCCNTR.756087","VPRE-202-2019","Exito","10/21/2019","Generado","CO1.SIIFITEM.11078359","Inversión","Recursos propios","50250000","0","true","CO1.SIIFITEM.11078361.252537","84419","CDP","9750000","9750000","24-13-00"
"CO1.PCCNTR.968228","113-2019","Exito","03/26/2019","Generado","CO1.SIIFITEM.8569507","Funcionamiento","Recursos propios","72000000","0","true","CO1.SIIFITEM.8569508.362598","25019","CDP","72000000","71400000","15-19-00"
"CO1.PCCNTR.998005","105-MC-025-2019","Exito","06/13/2019","No definido","CO1.SIIFITEM.11074526","Funcionamiento","Recursos propios","3520000","0","true","CO1.SIIFITEM.11074527.366289","5219","CDP","3520000","3520000","12-08-00-105"
"CO1.PCCNTR.868395","CD-203-2019","Exito","03/01/2019","No definido","CO1.SIIFITEM.11069745","Inversión","Presupuesto de entidad nacional","730803681","0","true","CO1.SIIFITEM.11069746.331842","11019","CDP","730803681","36776104","32-01-01"
"CO1.PCCNTR.2493954","CPS-A-1173-2021","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.37898874","Funcionamiento","No Especificado","135945333","0","true","CO1.SIIFITEM.37898875.1059761","2321","CDP","135945333","53423333","32-01-04"
"CO1.PCCNTR.1155402","CO1.PCCNTR.1155402","Exito","08/22/2019","Generado","CO1.SIIFITEM.11086904","Funcionamiento","Presupuesto de entidad nacional","29297800","223785787000","true","CO1.SIIFITEM.11086905.386764","39319","CDP","29297800","29297800","16-01-01-000"
"CO1.PCCNTR.1542669","IPMC-DTCA-SUM-032-2020","Exito","04/23/2020","Generado","CO1.SIIFITEM.17817802","Inversión","Recursos propios","7000000","0","true","CO1.SIIFITEM.17817804.549318","19220","CDP","4000000","4000000","32-04-01-100-006"
"CO1.PCCNTR.946315","CO1.PCCNTR.946315","Exito","10/21/2019","Generado","CO1.SIIFITEM.11074505","Inversión","Recursos propios","59500000","0","true","CO1.SIIFITEM.11074506.359877","86119","CDP","42000000","42000000","22-01-01"
"CO1.PCCNTR.560246","617-2018","Exito","09/06/2018","Generado","CO1.SIIFITEM.17875772","Inversión","Recursos propios","5004855","0","true","CO1.SIIFITEM.17875773.167718","117718","CDP","5004855","5004855","03-24-00"
"CO1.PCCNTR.442656","117-CENACPA-2018","Exito","05/24/2018","Generado","CO1.SIIFITEM.11073044","Funcionamiento","Presupuesto de entidad nacional","60000000","0","true","CO1.SIIFITEM.11073045.123701","6918","CDP","60000000","60000000","15-01-03-078"
"CO1.PCCNTR.2673662","CO1.PCCNTR.2673662","Exito","07/15/2021","No Iniciado","CO1.SIIFITEM.50875268","Inversión","No Especificado","35494000","0","true","CO1.SIIFITEM.50875269.1148225","5121","CDP","35494000","35468500","36-02-00-068-954610"
"CO1.PCCNTR.936376","SASI 2019-01 LOTE 2 C E No.21 2019","Error","07/29/2019","No Iniciado","CO1.SIIFITEM.17875788","Funcionamiento","Recursos propios","671453057","0","true","CO1.SIIFITEM.17875790.358784","17119","CDP","567423811","567423811","27-01-08-027"
"CO1.PCCNTR.606636","AO 061 2018 AUTONIZA SAS","Exito","12/21/2018","Generado","CO1.SIIFITEM.11084403","Funcionamiento","Recursos propios","27000000","234029671","true","CO1.SIIFITEM.11084404.184386","58418","CDP","27000000","0","11-04-00"
"CO1.PCCNTR.1043226","CO1.PCCNTR.1043226","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.9652401","Inversión","Recursos propios","25998243","0","true","CO1.SIIFITEM.9652402.372167","39419","CDP","25998243","25998243","41-06-00-23"
"CO1.PCCNTR.3727251","13002372022","Exito","06/04/2022","Generado","CO1.SIIFITEM.66524707","Inversión","No Especificado","1041562368","0","true","CO1.SIIFITEM.66524708.1844242","35922","CDP","1041562368","1041562368","41-06-00-013"
"CO1.PCCNTR.1880780","DTC-810-061-2020","Exito","09/30/2020","Generado","CO1.SIIFITEM.30270180","Inversión","No Especificado","7911540","0","true","CO1.SIIFITEM.30270181.701374","132020","CDP","7911540","7911540","03-24-00"
"CO1.PCCNTR.1542666","CO1.PCCNTR.1542666","Exito","05/06/2020","No definido","CO1.SIIFITEM.17808296","Inversión","No Especificado","55656000","0","true","CO1.SIIFITEM.17808297.549303","24520","CDP","55656000","53337000","17-01-06"
"CO1.PCCNTR.1367376","CO1.PCCNTR.1367376","Exito","09/09/2020","No definido","CO1.SIIFITEM.24265920","Inversión","Presupuesto de entidad nacional","2096310078","0","true","CO1.SIIFITEM.24265921.474689","4120","CDP","2096310078","335479503","36-02-00-020-952010"
"CO1.PCCNTR.1817299","CO1.PCCNTR.1817299","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.24014788","Inversión","No Especificado","1169357000","0","true","CO1.SIIFITEM.24014789.671848","2020","CDP","1169357000","11952080","36-02-00-070-954210"
"CO1.PCCNTR.689464","45-2-16136-18","Exito","10/11/2019","No definido","CO1.SIIFITEM.11074709","Funcionamiento","Recursos propios","1252000","0","true","CO1.SIIFITEM.11074710.214569","10818","CDP","1252000","1401900","16-01-01-E2"
"CO1.PCCNTR.3499156","25639 de 2022","NotStarted","01/28/2022","Generado","CO1.SIIFITEM.66766701","Inversión","No Especificado","1146674340","0","true","CO1.SIIFITEM.66766702.1748658","19922","CDP","25481652","25371231","04-03-00-000"
"CO1.PCCNTR.1148622","00-192-2019","Error","09/11/2019","No Iniciado","CO1.SIIFITEM.10992577","Funcionamiento","Presupuesto de entidad nacional","612000000","0","true","CO1.SIIFITEM.10992578.385913","48419","CDP","612000000","610067768","13-10-00-000"
"CO1.PCCNTR.880829","35 8 20016 19","Exito","09/02/2019","Generado","CO1.SIIFITEM.17873097","Funcionamiento","Recursos propios","20000000","1844287196","true","CO1.SIIFITEM.17873098.338036","9419","CDP","20000000","20000000","16-01-02-027"
"CO1.PCCNTR.1542712","CDPS-198-2020","Exito","04/29/2020","Generado","CO1.SIIFITEM.17790731","Funcionamiento","No Especificado","60000000","0","true","CO1.SIIFITEM.17790732.549016","26720","CDP","60000000","60000000","15-16-00"
"CO1.PCCNTR.1299019","CO1.PCCNTR.1299019","Exito","01/22/2020","No definido","CO1.SIIFITEM.30311848","Inversión","Presupuesto de entidad nacional","952141209","0","true","CO1.SIIFITEM.30311849.426909","120","CDP","952141209","22406290","36-02-00-005-940110"
"CO1.PCCNTR.1140728","23-2019-EPMSCBA","Exito","10/09/2019","Generado","CO1.SIIFITEM.10909844","Funcionamiento","Presupuesto de entidad nacional","5500000","0","true","CO1.SIIFITEM.10909846.385048","8019","CDP","600000","600000","12-08-00-322"
"CO1.PCCNTR.2494632","CO1.PCCNTR.2494632","Exito","02/08/2021","No Iniciado","CO1.SIIFITEM.37907273","Inversión","No Especificado","9985776000","0","true","CO1.SIIFITEM.37907274.1060082","5721","CDP","9985776000","24648533","36-02-00-005-950410"
"CO1.PCCNTR.1154901","CO1.PCCNTR.1154901","Exito","10/17/2019","Generado","CO1.SIIFITEM.11072506","Funcionamiento","Recursos propios","32716700","0","true","CO1.SIIFITEM.11072507.386584","5019","CDP","32716700","32716700","04-03-00-014"
"CO1.PCCNTR.1800705","213-2020","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.23647044","Inversión","No Especificado","24750000","0","true","CO1.SIIFITEM.23647045.664388","40020","CDP","24750000","19800000","25-01-01"
"CO1.PCCNTR.1150235","CONTRATO DE SUMINISTRO No. 050 DE 2019","Exito","10/01/2019","Generado","CO1.SIIFITEM.11027048","Inversión","Presupuesto de entidad nacional","42735277","0","true","CO1.SIIFITEM.11027049.386278","53919","CDP","42735277","42735277","32-01-02-005"
"CO1.PCCNTR.1145603","24-2019-EPMSCBA","Exito","08/29/2019","Generado","CO1.SIIFITEM.10954213","Funcionamiento","Presupuesto de entidad nacional","113706000","0","true","CO1.SIIFITEM.10954214.385360","5019","CDP","113706000","113706000","12-08-00-322"
"CO1.PCCNTR.1439122","CO1.PCCNTR.1439122","Exito","09/03/2020","Generado","CO1.SIIFITEM.24173939","Funcionamiento","Recursos propios","37686591","754651185","true","CO1.SIIFITEM.24173940.511381","14520","CDP","37686591","37686591","16-01-02-027"
"CO1.PCCNTR.3514984","CPS_1471_2022","Exito","01/28/2022","No definido","CO1.SIIFITEM.61632431","Funcionamiento","No Especificado","13602000000","0","true","CO1.SIIFITEM.61632432.1763979","522","CDP","13602000000","25000000","01-01-02"
"CO1.PCCNTR.761014","167 DE 2019","Exito","01/23/2019","Generado","CO1.SIIFITEM.8786107","Funcionamiento","Recursos propios","50306667","0","true","CO1.SIIFITEM.8786108.256225","24319","CDP","50306667","50159972","03-24-00"
"CO1.PCCNTR.2492291","CO1.PCCNTR.2492291","Exito","05/06/2021","Generado","CO1.SIIFITEM.37854663","Inversión","No Especificado","34400000","0","true","CO1.SIIFITEM.37854664.1058837","8221","CDP","34400000","34400000","04-02-00-000"
"CO1.PCCNTR.760437","158 DE 2019","Exito","01/22/2019","Generado","CO1.SIIFITEM.5953173","Funcionamiento","Recursos propios","62883333","0","true","CO1.SIIFITEM.5953174.255828","24819","CDP","62883333","62699986","03-24-00"
"CO1.PCCNTR.296965","CO1.PCCNTR.296965","Exito","01/18/2018","Generado","CO1.SIIFITEM.11067457","Funcionamiento","Recursos propios","12801800","0","true","CO1.SIIFITEM.11067458.58977","8918","CDP","12801800","12801800","15-01-11-010"
"CO1.PCCNTR.3002253","040.10.05.21.2408","UNSPECIFIED",,"No Iniciado","CO1.SIIFITEM.61643818","Inversión","No Especificado","3000000","0","true","CO1.SIIFITEM.61643819.1331452","8100002451","CDP","3000000","3000000","00-00-00-00-00"
"CO1.PCCNTR.3411224","241-2022","Exito","01/24/2022","Generado","CO1.SIIFITEM.61610001","Inversión","No Especificado","75207166","0","true","CO1.SIIFITEM.61610002.1666321","25122","CDP","75207166","75207166","39-01-01-000"
"CO1.PCCNTR.690125","72-7-10048-18","Error","06/29/2019","Generado","CO1.SIIFITEM.11072342","Funcionamiento","Presupuesto de entidad nacional","694050858","2336734164","true","CO1.SIIFITEM.11072344.214776","13018","CDP","51227545","51227545","16-01-01-M4"
"CO1.PCCNTR.1830171","CO1.PCCNTR.1830171","Exito","09/09/2020","Generado","CO1.SIIFITEM.24237679","Inversión","No Especificado","69838209","0","true","CO1.SIIFITEM.24237680.677685","55920","CDP","69838209","7759801","04-01-01-00E"
"CO1.PCCNTR.1356145","CO1.PCCNTR.1356145","Exito","02/07/2020","Generado","CO1.SIIFITEM.37820904","Inversión","Presupuesto de entidad nacional","22836000","0","true","CO1.SIIFITEM.37820905.467264","9520","CDP","22836000","22144000","36-02-00-068-000000"
"CO1.PCCNTR.2493666","CO1.PCCNTR.2493666","Exito","05/07/2021","Generado","CO1.SIIFITEM.37884712","Inversión","No Especificado","31632680","0","true","CO1.SIIFITEM.37884713.1059275","48921","CDP","31632680","3954085","04-01-01-00D"
