"entity_name","fiscal_year","form_table","type","category","subcategory_1","subcategory_2","line_description","value","city_state","zip_code","row_number"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Services and Supplies_Enterprise Funds","0","Markleeville, CA","96120","202010492006"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Depreciation_Enterprise Funds","0","Markleeville, CA","96120","202010492005"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Other Operating Expenses_Enterprise Funds","0","Markleeville, CA","96120","202010492004"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Interest Expense_Enterprise Funds","0","Markleeville, CA","96120","202010492003"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Loss on Disposal of Capital Assets_Enterprise Funds","0","Markleeville, CA","96120","202010492002"
"Alpine County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Other Nonoperating Expenses_Enterprise Funds","0","Markleeville, CA","96120","202010492001"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Salaries, Wages, and Fringe Benefits_General","Salaries, Wages, and Fringe Benefits_General","456732","Sutter Creek, CA","95685","202010482028"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","0","Sutter Creek, CA","95685","202010482027"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","0","Sutter Creek, CA","95685","202010482026"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","0","Sutter Creek, CA","95685","202010482025"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Services and Supplies_General","Services and Supplies_General","220731","Sutter Creek, CA","95685","202010482024"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Services and Supplies_Special Revenue","Services and Supplies_Special Revenue","399583","Sutter Creek, CA","95685","202010482023"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Services and Supplies_Debt Service","Services and Supplies_Debt Service","0","Sutter Creek, CA","95685","202010482022"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Services and Supplies_Capital Projects","Services and Supplies_Capital Projects","0","Sutter Creek, CA","95685","202010482021"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Principal Payments_General","Principal Payments_General","0","Sutter Creek, CA","95685","202010482020"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Principal Payments_Special Revenue","Principal Payments_Special Revenue","0","Sutter Creek, CA","95685","202010482019"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Principal Payments_Debt Service","Principal Payments_Debt Service","0","Sutter Creek, CA","95685","202010482018"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Principal Payments_Capital Projects","Principal Payments_Capital Projects","0","Sutter Creek, CA","95685","202010482017"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Interest Payments_General","Interest Payments_General","0","Sutter Creek, CA","95685","202010482016"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Interest Payments_Special Revenue","Interest Payments_Special Revenue","0","Sutter Creek, CA","95685","202010482015"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Interest Payments_Debt Service","Interest Payments_Debt Service","0","Sutter Creek, CA","95685","202010482014"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Interest Payments_Capital Projects","Interest Payments_Capital Projects","0","Sutter Creek, CA","95685","202010482013"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Capital Outlay_Capital Projects","Capital Outlay_Capital Projects","0","Sutter Creek, CA","95685","202010482012"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Other Expenditures_General","Other Expenditures_General","14137","Sutter Creek, CA","95685","202010482011"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Other Expenditures_Special Revenue","Other Expenditures_Special Revenue","0","Sutter Creek, CA","95685","202010482010"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Other Expenditures_Debt Service","Other Expenditures_Debt Service","0","Sutter Creek, CA","95685","202010482009"
"Amador County Transportation Commission","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Other Expenditures_Capital Projects","Other Expenditures_Capital Projects","0","Sutter Creek, CA","95685","202010482008"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Salaries, Wages, and Fringe Benefits_Enterprise Funds","0","Sutter Creek, CA","95685","202010482007"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Services and Supplies_Enterprise Funds","0","Sutter Creek, CA","95685","202010482006"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Depreciation_Enterprise Funds","0","Sutter Creek, CA","95685","202010482005"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Other Operating Expenses_Enterprise Funds","0","Sutter Creek, CA","95685","202010482004"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Interest Expense_Enterprise Funds","0","Sutter Creek, CA","95685","202010482003"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Loss on Disposal of Capital Assets_Enterprise Funds","0","Sutter Creek, CA","95685","202010482002"
"Amador County Transportation Commission","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Other Nonoperating Expenses_Enterprise Funds","0","Sutter Creek, CA","95685","202010482001"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Salaries, Wages, and Fringe Benefits_General","Salaries, Wages, and Fringe Benefits_General","1684697","Chico, CA","95928","202010472028"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","0","Chico, CA","95928","202010472027"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","0","Chico, CA","95928","202010472026"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","0","Chico, CA","95928","202010472025"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Services and Supplies_General","Services and Supplies_General","1172241","Chico, CA","95928","202010472024"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Services and Supplies_Special Revenue","Services and Supplies_Special Revenue","0","Chico, CA","95928","202010472023"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Services and Supplies_Debt Service","Services and Supplies_Debt Service","0","Chico, CA","95928","202010472022"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Services and Supplies_Capital Projects","Services and Supplies_Capital Projects","0","Chico, CA","95928","202010472021"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Principal Payments_General","Principal Payments_General","0","Chico, CA","95928","202010472020"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Principal Payments_Special Revenue","Principal Payments_Special Revenue","0","Chico, CA","95928","202010472019"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Principal Payments_Debt Service","Principal Payments_Debt Service","0","Chico, CA","95928","202010472018"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Principal Payments_Capital Projects","Principal Payments_Capital Projects","0","Chico, CA","95928","202010472017"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Interest Payments_General","Interest Payments_General","0","Chico, CA","95928","202010472016"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Interest Payments_Special Revenue","Interest Payments_Special Revenue","0","Chico, CA","95928","202010472015"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Interest Payments_Debt Service","Interest Payments_Debt Service","0","Chico, CA","95928","202010472014"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Interest Payments_Capital Projects","Interest Payments_Capital Projects","0","Chico, CA","95928","202010472013"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Capital Outlay_Capital Projects","Capital Outlay_Capital Projects","0","Chico, CA","95928","202010472012"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Other Expenditures_General","Other Expenditures_General","0","Chico, CA","95928","202010472011"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Other Expenditures_Special Revenue","Other Expenditures_Special Revenue","0","Chico, CA","95928","202010472010"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Other Expenditures_Debt Service","Other Expenditures_Debt Service","0","Chico, CA","95928","202010472009"
"Butte County Association of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Other Expenditures_Capital Projects","Other Expenditures_Capital Projects","0","Chico, CA","95928","202010472008"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Salaries, Wages, and Fringe Benefits_Enterprise Funds","0","Chico, CA","95928","202010472007"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Services and Supplies_Enterprise Funds","0","Chico, CA","95928","202010472006"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Depreciation_Enterprise Funds","0","Chico, CA","95928","202010472005"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Other Operating Expenses_Enterprise Funds","0","Chico, CA","95928","202010472004"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Interest Expense_Enterprise Funds","0","Chico, CA","95928","202010472003"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Loss on Disposal of Capital Assets_Enterprise Funds","0","Chico, CA","95928","202010472002"
"Butte County Association of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Other Nonoperating Expenses_Enterprise Funds","0","Chico, CA","95928","202010472001"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Salaries, Wages, and Fringe Benefits_General","Salaries, Wages, and Fringe Benefits_General","334905","San Andreas, CA","95249","202010462028"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","Salaries, Wages, and Fringe Benefits_Special Revenue","0","San Andreas, CA","95249","202010462027"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","Salaries, Wages, and Fringe Benefits_Debt Service","0","San Andreas, CA","95249","202010462026"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","Salaries, Wages, and Fringe Benefits_Capital Projects","0","San Andreas, CA","95249","202010462025"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Services and Supplies_General","Services and Supplies_General","1005415","San Andreas, CA","95249","202010462024"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Services and Supplies_Special Revenue","Services and Supplies_Special Revenue","0","San Andreas, CA","95249","202010462023"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Services and Supplies_Debt Service","Services and Supplies_Debt Service","0","San Andreas, CA","95249","202010462022"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Services and Supplies_Capital Projects","Services and Supplies_Capital Projects","0","San Andreas, CA","95249","202010462021"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Principal Payments_General","Principal Payments_General","0","San Andreas, CA","95249","202010462020"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Principal Payments_Special Revenue","Principal Payments_Special Revenue","0","San Andreas, CA","95249","202010462019"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Principal Payments_Debt Service","Principal Payments_Debt Service","0","San Andreas, CA","95249","202010462018"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Principal Payments_Capital Projects","Principal Payments_Capital Projects","0","San Andreas, CA","95249","202010462017"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Interest Payments_General","Interest Payments_General","0","San Andreas, CA","95249","202010462016"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Interest Payments_Special Revenue","Interest Payments_Special Revenue","0","San Andreas, CA","95249","202010462015"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Interest Payments_Debt Service","Interest Payments_Debt Service","0","San Andreas, CA","95249","202010462014"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Interest Payments_Capital Projects","Interest Payments_Capital Projects","0","San Andreas, CA","95249","202010462013"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Capital Outlay_Capital Projects","Capital Outlay_Capital Projects","0","San Andreas, CA","95249","202010462012"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","General","Other Expenditures_General","Other Expenditures_General","19218","San Andreas, CA","95249","202010462011"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Special Revenue","Other Expenditures_Special Revenue","Other Expenditures_Special Revenue","0","San Andreas, CA","95249","202010462010"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Debt Service","Other Expenditures_Debt Service","Other Expenditures_Debt Service","0","San Andreas, CA","95249","202010462009"
"Calaveras Council of Governments","2020","Governmental Funds - Statement of Revenues, Expenditures, and Changes in Fund Balances","Expenditures","Governmental Fund Types","Capital Projects","Other Expenditures_Capital Projects","Other Expenditures_Capital Projects","0","San Andreas, CA","95249","202010462008"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Salaries, Wages, and Fringe Benefits_Enterprise Funds","0","San Andreas, CA","95249","202010462007"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Services and Supplies_Enterprise Funds","0","San Andreas, CA","95249","202010462006"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Depreciation_Enterprise Funds","0","San Andreas, CA","95249","202010462005"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Operating Expenses","Other Operating Expenses_Enterprise Funds","0","San Andreas, CA","95249","202010462004"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Interest Expense_Enterprise Funds","0","San Andreas, CA","95249","202010462003"
"Calaveras Council of Governments","2020","Proprietary Funds - Statement of Revenues, Expenses, and Change in Fund Net Position","Expenditures","Proprietary Fund Types","Enterprise Funds","Nonoperating Expenses","Loss on Disposal of Capital Assets_Enterprise Funds","0","San Andreas, CA","95249","202010462002"
