"name","title","address","telephone_1","telephone_2","hours_of_operation","website","location","description","geometry_point","latitude","longitude","type"
"southgate_shopping_centre","Southgate Shopping Centre","108A Street and 51 Avenue, Edmonton","311","780-442-5311","Open 7 days per week, 24 hours per day","https://www.edmonton.ca/recyclingdepots","
,  
(53.487086, -113.511227)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.511227 53.487086)","53.487086","-113.511227","Recycling Depot"
"real_canadian_superstore_west","Real Canadian Superstore (West)","173 Street and Stony Plain Road, Edmonton","311","780-442-5311","Open 7 days per week, 24 hours per day","https://www.edmonton.ca/recyclingdepots","
,  
(53.541014, -113.622109)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.622109 53.541014)","53.541014","-113.622109","Recycling Depot"
"kennedale_eco_station","Kennedale Eco Station","5355 127 Ave NW, Edmonton","311","780-442-5311","Winter Hours (Until April 18, 2022)  

Tues - Sat    9:00 am - 5:00 pm 

Holidays      Closed 

  

Summer Hours (Beginning April 19, 2022)  

Sun - Sat    9:00 am - 7:00 pm 

Holidays      Closed","https://www.edmonton.ca/kennedaleecostation","
,  
(53.5843754964028, -113.423482717583)","Eco Stations are convenient waste drop-off facilities where you can bring household hazardous waste, electronics and bulky items. 

  

Please note: Eco Stations do not  accept commercial hazardous waste.","POINT (-113.423482717583 53.5843754964028)","53.5843754964028","-113.423482717583","Eco Station"
"castledowns_ymca","Castledowns YMCA","113A Street - 153 Avenue","311","780-442-5311","Open 7 days per week, 24 hours per day","https://www.edmonton.ca/recyclingdepots","
,  
(53.6152087157906, -113.5182843403)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.5182843403 53.6152087157906)","53.6152087157906","-113.5182843403","Recycling Depot"
"strathcona","Strathcona","8505 - 104 Street NW","311","780-442-5311","Winter Hours (Nov - Mar)  

Tue - Sat     9am - 4:30pm 

Mon - Sun   Closed 

Holidays      Closed 

  

Summer Hours (Apr - Oct)  

Mon - Sat    9am - 6:30pm 

Sun             Closed 

Holidays      Closed","https://www.edmonton.ca/recyclingdepots","
,  
(53.5208697910038, -113.496630866923)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.496630866923 53.5208697910038)","53.5208697910038","-113.496630866923","Recycling Depot"
"southeast_aggregate_recycling_facility","Southeast Aggregate Recycling Facility","5221 17 Street","780-442-0247",,"Hours of Operation  

Mon - Sat    7:00 am - 5:00 pm 

Sunday  Closed 

Holidays   Closed","https://www.edmonton.ca/aggregaterecycling","
,  
(53.4867765812772, -113.362656902069)","The City accepts concrete and asphalt from residential and non-residential renovation, construction and demolition projects for recycling. This material is processed and then used in City projects, such as roadway construction and maintenance. Recycled aggregate products are also available for sale to the general public.","POINT (-113.362656902069 53.4867765812772)","53.4867765812772","-113.362656902069","Aggregate Recycling Facility"
"real_canadian_superstore_northwest","Real Canadian Superstore (Northwest)","12350 137 Avenue, Edmonton","311","780-442-5311","Open 7 days per week, 24 hours per day","https://www.edmonton.ca/recyclingdepots","
,  
(53.601306, -113.535376)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.535376 53.601306)","53.601306","-113.535376","Recycling Depot"
"meadows_recreation_centre","Meadows Recreation Centre","2704 - 17 Street NW",,,,,"
,  
(53.457734021356046, -113.37172965758123)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.37172965758123 53.457734021356046)","53.457734021356046","-113.37172965758123","Recycling Depot"
"strathcona_eco_station","Strathcona Eco Station","5150 99 Street NW, Edmonton (access from 99th street only)","311","780-442-5311","Winter Hours (Until April 18, 2022)  

Tues - Sat    9:00 am - 5:00 pm 

Holidays      Closed 

  

Summer Hours (Beginning April 19, 2022)  

Sun - Sat    9:00 am - 7:00 pm 

Holidays      Closed","https://www.edmonton.ca/strathconaecostation","
,  
(53.4885314432544, -113.487716658336)","Eco Stations are convenient waste drop-off facilities where you can bring household hazardous waste, electronics and bulky items. 

  

Please note: Eco Stations do not  accept commercial hazardous waste.","POINT (-113.487716658336 53.4885314432544)","53.4885314432544","-113.487716658336","Eco Station"
"coronation_eco_station","Coronation Eco Station","11440 143 Street, Edmonton","311","780-442-5311","Winter Hours (Until April 18, 2022)  

Tues - Sat    9:00 am - 5:00 pm 

Holidays      Closed 

  

Summer Hours (Beginning April 19, 2022)  

Sun - Sat    9:00 am - 7:00 pm 

Holidays      Closed","https://www.edmonton.ca/coronationecostation","
,  
(53.5639460693453, -113.568499242328)","Eco Stations are convenient waste drop-off facilities where you can bring household hazardous waste, electronics and bulky items. 

  

Please note: Eco Stations do not  accept commercial hazardous waste.","POINT (-113.568499242328 53.5639460693453)","53.5639460693453","-113.568499242328","Eco Station"
"rona_home_and_garden","RONA Home and Garden","104 Street and 42 Avenue, Edmonton","311","780-442-5311","Open 7 days per week, 24 hours per day","https://www.edmonton.ca/recyclingdepots","
,  
(53.479571, -113.497937)","Recycling Depots accept: paper (including shredded paper, newspaper and magazines), boxes, cardboard, plastic bags, and all recyclable containers, cans and bottles.","POINT (-113.497937 53.479571)","53.479571","-113.497937","Recycling Depot"
