"dataset_link","public","domain","type","name","description","visits","keywords","downloads","publication_stage","data_provided_by","coordinate_system","internal_or_external","api_endpoint","datum","update_frequency","date_created"
"https://data.edmonton.ca/d/yhng-294h","true","data.edmonton.ca","gis map","City of Edmonton - Ward Boundaries (effective to 23:59:59 on Oct 15, 2017)","Spatial view of current City of Edmonton's twelve (12) political Ward boundaries","115909","wards","14086","published","City of Edmonton - City Clerks Office","Geographic",,"https://data.edmonton.ca/resource/yhng-294h.json","NAD 83","When Necessary","March 12, 2013"
"https://data.edmonton.ca/d/buc9-mag8","true","data.edmonton.ca","dataset","Recreation Facilities With Drop-In Programs - Facility Information","Recreation Facilities with Drop-In Programs - Facility Information","679","recreation,facilities,leisure","13795","published","City of Edmonton",,"Internal","https://data.edmonton.ca/resource/buc9-mag8.json",,"Daily",
"https://data.edmonton.ca/d/k4mi-dkvi","true","data.edmonton.ca","dataset","River Valley - Trail Cautions and Closures","This data-set provides information about what's happening in the River Valley that could impact your enjoyment in using its various facilities and amenities, including: closures, detours, construction, etc.","1554","river valley,trails,closures","13322","published","City of Edmonton",,,"https://data.edmonton.ca/resource/k4mi-dkvi.json","NAD 83","Hourly",
"https://data.edmonton.ca/d/jyra-si4k","true","data.edmonton.ca","dataset","Spray Parks","List of all spray parks in Edmonton","8331","parks,spray park","13227","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/jyra-si4k.json","NAD83","Monthly","July 6, 2011"
"https://data.edmonton.ca/d/7yt8-7467","true","data.edmonton.ca","dataset","Attractions","List of all types of attractions owned by the City of Edmonton.  Recreation Facilities, Outdoor Pools, Arenas and general attractions.","1672","recreation facilities,leisure facilities,attractions","13110","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/7yt8-7467.json",,"Monthly",
"https://data.edmonton.ca/d/f2hf-du2d","true","data.edmonton.ca","dataset","Fire Rescue Services - Recent Events","To provide a list of recent events to which the Fire Rescue Services Branch responded. This dataset reflects a full day of incidents beginning from 12:00:00 am to 11:59:59 pm, reflecting incidents occurring “the day before yesterday” - minimum 24 to 48 hours ago.","1756","fire,services,emergency","12981","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/f2hf-du2d.json","NAD 83","Daily",
"https://data.edmonton.ca/d/zxf6-rv9a","true","data.edmonton.ca","dataset","2016 Street Construction Projects","A list of special projects and major road construction planned for 2016.","3392","street construction,projects","12842","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/zxf6-rv9a.json","NAD 83","When Necessary","April 29, 2013"
"https://data.edmonton.ca/d/2976-zu3f","true","data.edmonton.ca","dataset","Temporary Sign Locations","Inventory of current and future and development permits for temporary on-premises and off-premises signs issued by the City of Edmonton on private property.  Available (approved) sign locations are also shown to help expedite the application process.

For further information, please visit:

https://www.edmonton.ca/temporarysigns","3413","temporary signs,on-premises,development permit,off-premises,sign locations,temporary sign locations","12797","published","City of Edmonton","Geographic","Internal","https://data.edmonton.ca/resource/2976-zu3f.json","LL 84","Daily","March 25, 2013"
"https://data.edmonton.ca/d/jn25-zspi","true","data.edmonton.ca","dataset","Public Libraries","List of public libraries in Edmonton","3658","libraries,hours","12796","published","Edmonton Public Library (EPL)","LL-WGS84",,"https://data.edmonton.ca/resource/jn25-zspi.json",,"Weekly","June 30, 2010"
"https://data.edmonton.ca/d/gdd9-eqv9","true","data.edmonton.ca","dataset","Parks","List of all park spaces in Edmonton","2297","parks,outdoor,park","11644","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/gdd9-eqv9.json",,,"July 6, 2011"
"https://data.edmonton.ca/d/xgwu-c37w","true","data.edmonton.ca","dataset","Bylaw Infractions","Total number of citizen complaint driven or officer initiated snow on City sidewalk, nuisance property, graffiti, noxious weeds, and business licence Bylaw investigations","8881","bylaw infractions,investigations,complaints,noxious weeds,unsightly property,graffiti,snow complaints,business licence","10583","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/xgwu-c37w.json","LL 84","Daily",
"https://data.edmonton.ca/d/9nqb-w48x","true","data.edmonton.ca","dataset","Playgrounds","List of all playgrounds in Edmonton. Details include surface and accessibility attributes to provide information on where children of all ages and abilities can play. Play areas may consist of one or more co-located playgrounds. The list does not include playgrounds that are linked to schools and private owners.","2030","playground","9858","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/9nqb-w48x.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/5squ-mg4w","true","data.edmonton.ca","dataset","Pet  Licenses by Neighbourhood","Distribution of various currently-licensed pets (cats, dogs, pigeons) by neighbourhood.

Note that this is a snapshot of pets that were licensed as of the last update date of this dataset; if a pet was licensed a number of years ago but that license has since expired and not been renewed, the details of that pet will not appear in this dataset. It is therefore not possible to use this dataset to see trends in pet licensing over time.

The rows with a year value of '2017' for example do not represent a comprehensive list of all pets that were licensed in 2017, but rather the subset of those pets that are still licensed as of the last update date of this dataset.","6542","pets,dogs,cats,breeds","9530","published","City of Edmonton","Geographic","Internally Sourced Data ","https://data.edmonton.ca/resource/5squ-mg4w.json","NAD 83","Daily",
"https://data.edmonton.ca/d/ehbr-emhe","true","data.edmonton.ca","dataset","Edmonton Public Schools (2015 - 2016)","List of all public schools in Edmonton for the 2015-2016 school year","5385","schools,public schools","8392","published","Edmonton Public School Board","Geographic",,"https://data.edmonton.ca/resource/ehbr-emhe.json","NAD83",,"November 8, 2011"
"https://data.edmonton.ca/d/b4y7-zhnz","true","data.edmonton.ca","dataset","Fire Stations","Location of fire stations throughout Edmonton. Also, data set identifies whether there is an emergency medical response unit associated with the fire station.","2277","fire station","8299","published","City of Edmonton",,,"https://data.edmonton.ca/resource/b4y7-zhnz.json",,"Monthly","June 1, 2011"
"https://data.edmonton.ca/d/e7aq-scxv","true","data.edmonton.ca","dataset","Police Stations","List of all police stations in Edmonton","2923","police stations","8183","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/e7aq-scxv.json","NAD83","Monthly","July 5, 2011"
"https://data.edmonton.ca/d/h5ce-uubp","true","data.edmonton.ca","dataset","Tennis Courts","List of all public tennis court(s) locations in Edmonton","1931","tennis courts,recreation","8050","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/h5ce-uubp.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/2mxf-2xyw","true","data.edmonton.ca","dataset","City Golf Courses","List of golf courses in Edmonton","1174","golf courses,recreation","7963","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/2mxf-2xyw.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/my5s-s4eh","true","data.edmonton.ca","dataset","Outdoor Swimming Pools","List of all outdoor swimming pools in Edmonton","997","outdoor pools,pools","7851","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/my5s-s4eh.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/nqs8-f6fc","true","data.edmonton.ca","dataset","Recreational Facility - Programs, Courses and Camps","A comprehensive list of all courses, programs and camps to be offered at a City recreational facility. Data is extracted from CLASS.","2973","class,courses,programs,camps","7556","published","City of Edmonton",,,"https://data.edmonton.ca/resource/nqs8-f6fc.json",,"Daily",
"https://data.edmonton.ca/d/gajw-anue","true","data.edmonton.ca","dataset","Wading Pools","List of all wading pools in Edmonton","1392","wading pools,pools","7434","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/gajw-anue.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/jfvj-x253","true","data.edmonton.ca","gis map","City of Edmonton : Neighbourhood Boundaries","Spatial view of current neighbourhood boundaries found within the boundaries of the City of Edmonton. Note - this map includes both residential and industrial neighbourhoods.","25667","neighbourhood","7015","published","Sustainable Development  - Urban Planning and Environment","Geographic",,"https://data.edmonton.ca/resource/jfvj-x253.json","NAD 83","Annually","April 2013"
"https://data.edmonton.ca/d/q7d6-ambg","true","data.edmonton.ca","dataset","Property Assessment Data (Current Calendar Year)","The City of Edmonton does not warrant or guarantee the completeness and accuracy of the information presented. 

The City of Edmonton does not assume responsibility nor accept any liability arising from any use of the information other than for property assessment interpretation.

This dataset is the assessed value of properties within the City of Edmonton for the current calendar year.

The information is collected for property assessment interpretation purposes only.","32643","property,house,value,assessment,taxation","6368","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/q7d6-ambg.json","NAD 83","When Necessary",
"https://data.edmonton.ca/d/qhi4-bdpu","true","data.edmonton.ca","dataset","City of Edmonton - Business Licenses","List of establishments that have a valid business licence to operate in the City of Edmonton.","26477","business,business licence","5643","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/qhi4-bdpu.json",,"Daily",
"https://data.edmonton.ca/d/xfx7-wtt3","true","data.edmonton.ca","map view","Edmonton SW Schools","List of all public schools in Edmonton for the 2013-2014 school year","325","schools,public schools","5622","published","Edmonton Public School Board","Geographic",,"https://data.edmonton.ca/resource/xfx7-wtt3.json","NAD83","Annually","November 8, 2011"
"https://data.edmonton.ca/d/b6ng-fzk2","true","data.edmonton.ca","dataset","2013 Edmonton Election - Official Results","Official Results from the 2013 Edmonton Municipal and School Board Elections (October 21st, 2013).","4305","2013 edmonton election","4913","published","City of Edmonton",,,"https://data.edmonton.ca/resource/b6ng-fzk2.json",,,"October 21, 2013"
"https://data.edmonton.ca/d/5krg-x4nb","true","data.edmonton.ca","dataset","Child Friendly Edmonton Businesses","This dataset is a list of business who are recognized for the following:

Recognizing businesses that strive to create a welcoming space for all children through attitude, amenities and activities.

For further information regarding Child Friendly Businesses and how to become one, please visit:

https://www.edmonton.ca/programs_services/for_children_kids_youth/business-recognition-program.aspx","269","child friendly businesses","4803","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/5krg-x4nb.json",,"Daily",
"https://data.edmonton.ca/d/6avx-8i8e","true","data.edmonton.ca","dataset","Soccer Fields","List of all soccer fields maintained by the City of Edmonton","3919","soccer fields,recreation","4643","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/6avx-8i8e.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/ggxn-h62d","true","data.edmonton.ca","dataset","Public Skate (7 day)","A listing of every scheduled public skate time in the next 7 days (as found on edmonton.ca).","227","public skate","4287","published","City of Edmonton",,"Internal","https://data.edmonton.ca/resource/ggxn-h62d.json",,"Daily",
"https://data.edmonton.ca/d/8svr-ivxz","true","data.edmonton.ca","dataset","Cricket Fields","List of cricket fields in Edmonton","822","cricket fields,recreation","4204","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/8svr-ivxz.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/ykrg-bwt7","true","data.edmonton.ca","dataset","Track Sports Fields","List of track sports fields in Edmonton","1126","track,sports fields,recreation","4114","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/ykrg-bwt7.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/9j6k-uzig","true","data.edmonton.ca","dataset","ETS - Bus Stops by Landmarks","List of  Edmonton Transit bus stop id numbers clustered around prominent City of Edmonton landmarks, as used in the ETS Trip Planner.","4985","transit,landmarks,cis,bus stops,stop numbers,ets","3945","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/9j6k-uzig.json",,"When Necessary",
"https://data.edmonton.ca/d/emh9-egaa","true","data.edmonton.ca","filter","Recreation Facilities","List of all types of attractions owned by the City of Edmonton.  Recreation Facilities, Outdoor Pools, Arenas and general attractions.","44","recreation facilities,leisure facilities,attractions","3659","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/emh9-egaa.json",,"Monthly",
"https://data.edmonton.ca/d/ga2b-bmcv","true","data.edmonton.ca","filter","Public Washrooms - Permanent Locations Only","This dataset is a listing of publicly accessible washrooms complete with a description of the location, geo location and hours of operation/availability.","44","public washrooms,public restrooms,public bathrooms","3271","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/ga2b-bmcv.json",,"When Necessary",
"https://data.edmonton.ca/d/t6dd-w7b9","true","data.edmonton.ca","filter","Facility Notifications - Skateparks","This dataset is an extract of the notification system made available to the public here:

http://coewebapps.edmonton.ca/facilitynotifications/

The inquiry tool and this dataset are the means by which certain City of Edmonton Facilities or Services have notifications posted about them. Facilities in this dataset include (but are not limited to) arenas, attractions, boat launches, cross-country ski trails, golf courses, funicular, outdoor ice rinks, outdoor pools, recreation centres, skateparks, and sports fields. Services in this dataset include (but are not limited to) ETS outages, LRT outages, bus service disruptions and delays, LRT bus replacement services and seasonal parking bans. 

Any discrepancies between this dataset and what is found at the inquiry tool, the inquiry tool shall be deemed the accurate record. Also, note that Facility Notifications themselves are updated manually and this this information should be considered in that context, and not a a """"real time"""" reference.","28","facility notifications,service notifications","3260","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/t6dd-w7b9.json",,"Hourly",
"https://data.edmonton.ca/d/5tg3-bfuc","true","data.edmonton.ca","filter","Facility Notifications - Outdoor Pools","This dataset is an extract of the notification system made available to the public here:

http://coewebapps.edmonton.ca/facilitynotifications/

The inquiry tool and this dataset are the means by which certain City of Edmonton Facilities or Services have notifications posted about them. Facilities in this dataset include (but are not limited to) arenas, attractions, boat launches, cross-country ski trails, golf courses, funicular, outdoor ice rinks, outdoor pools, recreation centres, skateparks, and sports fields. Services in this dataset include (but are not limited to) ETS outages, LRT outages, bus service disruptions and delays, LRT bus replacement services and seasonal parking bans. 

Any discrepancies between this dataset and what is found at the inquiry tool, the inquiry tool shall be deemed the accurate record. Also, note that Facility Notifications themselves are updated manually and this this information should be considered in that context, and not a a """"real time"""" reference.","41","facility notifications,service notifications","3253","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/5tg3-bfuc.json",,"Hourly",
"https://data.edmonton.ca/d/wqxe-9vnd","true","data.edmonton.ca","filter","Pop Up Play","Free summer recreation programs (Green Shack, playground program, spray parks, skate parks, youth programs, Flying Eagle program) including location, program dates and times.","26","summer program,drop-in program,playground,green shack,spray park,skate park","3201","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/wqxe-9vnd.json",,"When Necessary",
"https://data.edmonton.ca/d/rp7s-8q4j","true","data.edmonton.ca","filter","YEGYouth","Free summer recreation programs (Green Shack, playground program, spray parks, skate parks, youth programs, Flying Eagle program) including location, program dates and times.","33","summer program,drop-in program,playground,green shack,spray park,skate park","3199","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/rp7s-8q4j.json",,"When Necessary",
"https://data.edmonton.ca/d/uq47-cbk4","true","data.edmonton.ca","filter","Green Shack","Free summer recreation programs (Green Shack, playground program, spray parks, skate parks, youth programs, Flying Eagle program) including location, program dates and times.","47","summer program,drop-in program,playground,green shack,spray park,skate park","3199","published","City of Edmonton","LL-WGS84","Internally Sourced Data ","https://data.edmonton.ca/resource/uq47-cbk4.json",,"When Necessary",
"https://data.edmonton.ca/d/j2nr-k9yf","true","data.edmonton.ca","map view","Parks","List of all parkland spaces in Edmonton","372","parkland","3178","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/j2nr-k9yf.json","NAD83","When necessary","July 6, 2011"
"https://data.edmonton.ca/d/bimv-f2cu","true","data.edmonton.ca","filter","2019 Attractions","List of all types of attractions owned by the City of Edmonton.  Recreation Facilities, Outdoor Pools, Arenas and general attractions.","34","recreation facilities,leisure facilities,attractions","3155","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/bimv-f2cu.json",,"Monthly",
"https://data.edmonton.ca/d/dkk9-cj3x","true","data.edmonton.ca","dataset","Property Information Data (Current Calendar Year)","The information is collected for property assessment interpretation purposes only. 
The City of Edmonton does not warrant or guarantee the completeness and accuracy of the information presented. 

The City of Edmonton does not assume responsibility nor accept any liability arising from any use of the information other than for property assessment interpretation.

This dataset is information of properties within the City of Edmonton. It is effective from January 1st, 2017 until December 31st, 2017.","26782","property,address,zoning,lot,size,year,building","2720","published","City of Edmonton","Geographic","Internally Sourced Data ","https://data.edmonton.ca/resource/dkk9-cj3x.json","NAD 83","Weekly",
"https://data.edmonton.ca/d/f6ne-aqna","true","data.edmonton.ca","dataset","2011-2013 Council and Committee Meetings - Agenda Items","Lists the Agenda Items for Council and Committee meetings.  The agenda is usually published on the Thursday prior to the meeting.  Statutory Public Hearings (Land Use) agendas are available 3 weeks prior to the meeting.
(Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","2869","city council,council meetings,agenda items","2560","published","City of Edmonton",,,"https://data.edmonton.ca/resource/f6ne-aqna.json",,"Daily","November 10, 2011"
"https://data.edmonton.ca/d/y9rm-5xha","true","data.edmonton.ca","dataset","Purchase Orders Over $10,000","Annual list of all Purchase Orders (typically one-time purchases) over $10,000. Items that could exceed $10,000, but there is no guarantee that any value will be expended, as they are issued on an 'if, as and when required' basis.","1885","purchase orders,professional service agreements,contracts,spend,purchasing,procurement,materials management","2473","published","City of Edmonton",,,"https://data.edmonton.ca/resource/y9rm-5xha.json",,,"March 28, 2013"
"https://data.edmonton.ca/d/id8i-xwha","true","data.edmonton.ca","map view","ETS - Bus Stops by Landmarks (Map View)","List of City of Edmonton landmarks and their associated Edmonton Transit bus stop id number.","13235","transit,landmarks","2302","published","City of Edmonton","LL-WGS84","Internal ","https://data.edmonton.ca/resource/id8i-xwha.json",,"When Necessary",
"https://data.edmonton.ca/d/y4rx-kdcn","true","data.edmonton.ca","dataset","2013-2017 Council And Committee Meetings - Agenda Items","Lists the Agenda Items for Council and Committee meetings.  The agenda is usually published on the Thursday prior to the meeting.  Statutory Public Hearings (Land Use) agendas are available 3 weeks prior to the meeting.
(Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","1684","city council,council meetings,agenda items","2284","published","City of Edmonton",,,"https://data.edmonton.ca/resource/y4rx-kdcn.json",,"Daily",
"https://data.edmonton.ca/d/mner-asqn","true","data.edmonton.ca","dataset","2013-2017 Council And Committee Meetings - Meeting Details","List of Council-approved meetings of Edmonton City Council and related Committees of Council.  The list includes the date, time and location of each meeting.  (Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","1010","city council,council meetings,schedule","2211","published","City of Edmonton",,,"https://data.edmonton.ca/resource/mner-asqn.json",,"Daily",
"https://data.edmonton.ca/d/y29c-39y9","true","data.edmonton.ca","dataset","2011-2013 Council and Committee Meetings - Meeting Details","List of Council-approved meetings of Edmonton City Council and related Committees of Council.  The list includes the date, time and location of each meeting.  (Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","1551","city council,council meetings,schedule","2185","published","City of Edmonton",,,"https://data.edmonton.ca/resource/y29c-39y9.json",,"Daily","November 10, 2011"
"https://data.edmonton.ca/d/ix8f-s9xp","true","data.edmonton.ca","dataset","COVID-19 in Alberta: Current cases by local geographic area","Current COVID-19 cases in Alberta, by local geographic area.

    This is a mirror of the data presented in the map view at https://www.alberta.ca/stats/covid-19-alberta-statistics.htm ('Geospatial' tab).","2256","covid-19,ahs","2155","published","Alberta Health Services",,"External","https://data.edmonton.ca/resource/ix8f-s9xp.json",,"X times per day",
"https://data.edmonton.ca/d/fepg-365m","true","data.edmonton.ca","dataset","2017-2021 Council And Committee Meetings - Meeting Details","List of Council-approved meetings of Edmonton City Council and related Committees of Council.  The list includes the date, time and location of each meeting.  (Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","445","city council,council meetings,schedule","2154","published","City of Edmonton",,"Internal ","https://data.edmonton.ca/resource/fepg-365m.json",,"Daily",
"https://data.edmonton.ca/d/3rj5-afza","true","data.edmonton.ca","dataset","2017-2021 Council And Committee Meetings - Agenda Items","Lists the Agenda Items for Council and Committee meetings.  The agenda is usually published on the Thursday prior to the meeting.  Statutory Public Hearings (Land Use) agendas are available 3 weeks prior to the meeting.
(Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","372","city council,council meetings,agenda items","2027","published","City of Edmonton",,"Internal ","https://data.edmonton.ca/resource/3rj5-afza.json",,"Daily",
"https://data.edmonton.ca/d/m45c-6may","true","data.edmonton.ca","gis map","City of Edmonton - Corporate Boundary","Outline of City of Edmonton's corporate boundary line.","17690","boundary","2023","published","City of Edmonton - City Clerks Office",,,"https://data.edmonton.ca/resource/m45c-6may.json","NAD 83","When Necessary","April 2013"
"https://data.edmonton.ca/d/eecg-fc54","true","data.edmonton.ca","dataset","Trees","List of all trees owned and maintained by the City of Edmonton. Note - There are about 320,000 records. It may take some time to load everything.","14560","trees,neighbourhood,forestry","1868","published","City of Edmonton","Geographic",,"https://data.edmonton.ca/resource/eecg-fc54.json","NAD83","Monthly",
"https://data.edmonton.ca/d/gp5m-pueh","true","data.edmonton.ca","dataset","2011-2013 Council and Committee Meetings - Motions","Lists any Motions (also known as ‘Resolutions’) or Councillor Inquiries made during the meeting. 
Motions of Council require a mover and seconder; Motions of Committee only require a mover.
Councillor Inquiries do not require a Mover nor is a vote taken.
(Information Subject to Change. While every effort is taken to ensure its accuracy, the data presented here is for informational purposes only.  The official record of the Council and Committee meetings shall be the Agendas, Minutes and supporting documents approved by and filed with the City Clerk.)","3088","city council,council meetings,motions","1856","published","City of Edmonton",,"Internal","https://data.edmonton.ca/resource/gp5m-pueh.json",,"Daily","November 10, 2011"
"https://data.edmonton.ca/d/cnsu-iagr","true","data.edmonton.ca","dataset","Water Levels and Flows","A combining of data from 23 Water Level and Flow monitoring stations from water areas in Alberta that directly influence the Water Level and Flow of the North Saskatchewan River.

A combination of data from 3 Water Level and Flow monitoring stations from water areas in Albert that directly influence the Water Level and Flow of the Sturgeon River.

This data is sourced from the Government of Alberta website and as such the Government of Alberta's disclaimer covers this data.

Government of Alberta Disclaimer:

Data provided through this web app is provisional and preliminary in nature. Data is automatically generated by remote equipment that may not be under control of the Government of Alberta. This data has not been reviewed or edited for accuracy and may be subject to significant change when reviewed or corrected. Please exercise caution and carefully consider the provisional nature of the information provided. The Government of Alberta assumes no responsibility for the accuracy or completeness of this data and any use of it is therefore, entirely at your own risk.

Additional Government of Alberta ""Provisional Data Disclaimer"":

Alberta Environment routinely collects real-time hydrometeorological data from meteorological and stream gauges using telephone and communications satellites to support its water resources management activities. These gauges are owned and operated by different organizations and partners outside the Alberta Government.

Near Real-Time data provided at this site are provisional and preliminary in nature. They are automatically generated by remote equipment that may not be under Alberta Government control and have not been reviewed or edited for accuracy. These data may be subject to significant change when manually reviewed and corrected. 

The accuracy of the data can be affected by many factors including:

- malfunction of recording equipment

- algal and aquatic growth in the stream which affects the stage-discharge relationship

- backwater from ice or debris su...","14886","water level,water flow,water monitoring,flood","1852","published","Alberta Environment and Parks",,"External","https://data.edmonton.ca/resource/cnsu-iagr.json",,"X times per day",
