"date","year","month","day","rain_gauge_id","quadrant","amount","rain_gauge_moved","latitude","longitude","geocoded_column"
"2014-07-26T00:00:00.000","2014","July","26","P012","SW","45",,"53.337994","-113.659406","POINT (-113.659406 53.337994)"
"2012-08-15T00:00:00.000","2012","August","15","P230","NE","12",,"53.5996394","-113.3446194","POINT (-113.3446194 53.5996394)"
"2013-06-17T00:00:00.000","2013","June","17","P002","SW","10",,"53.4825177800","-113.8855439600","POINT (-113.88554396 53.48251778)"
"2012-06-07T00:00:00.000","2012","June","7","P205","NW","0",,"53.74535","-113.49425","POINT (-113.49425 53.74535)"
"2013-06-17T00:00:00.000","2013","June","17","P013","SW","7",,"53.3667795400","-113.6643802500","POINT (-113.66438025 53.36677954)"
"2013-05-21T00:00:00.000","2013","May","21","P106","NW","0",,"53.5845974134","-113.6893538386","POINT (-113.6893538386 53.5845974134)"
"2012-05-24T00:00:00.000","2012","May","24","P302","SE","5",,"53.3883565800","-113.4919152600","POINT (-113.49191526 53.38835658)"
"2014-04-24T00:00:00.000","2014","April","24","P133","NW","30",,"53.627579","-113.680465","POINT (-113.680465 53.627579)"
"2012-06-15T00:00:00.000","2012","June","15","P009","SW","2",,"53.44452","-113.68838","POINT (-113.68838 53.44452)"
"2018-06-11T00:00:00.000","2018","June","11","P012","SW","40",,"53.344373","-113.665508","POINT (-113.665508 53.344373)"
"2014-07-10T00:00:00.000","2014","July","10","P002","SW","0",,"53.482518","-113.885544","POINT (-113.885544 53.482518)"
"2019-08-06T00:00:00.000","2019","August","6","P010","SW","50",,"53.430859","-113.683292","POINT (-113.683292 53.430859)"
"2013-09-10T00:00:00.000","2013","September","10","P309","SE","0",,"53.4536561900","-113.3812942300","POINT (-113.38129423 53.45365619)"
"2014-06-06T00:00:00.000","2014","June","6","P014","SW","20",,"53.338079","-113.585866","POINT (-113.585866 53.338079)"
"2017-07-24T00:00:00.000","2017","July","24","P205","NW","32",,"53.74526637","-113.49379386","POINT (-113.49379386 53.74526637)"
"2013-07-11T00:00:00.000","2013","July","11","P125","NW","3",,"53.6873656232","-113.6844818573","POINT (-113.6844818573 53.6873656232)"
"2016-10-03T00:00:00.000","2016","October","3","P102","NW","30",,"53.5428296500","-113.7930966100","POINT (-113.79309661 53.54282965)"
"2013-09-05T00:00:00.000","2013","September","5","P104","NW","24",,"53.5706068574","-113.7871240671","POINT (-113.7871240671 53.5706068574)"
"2013-06-17T00:00:00.000","2013","June","17","P313","SE","10",,"53.4540210600","-113.2955213300","POINT (-113.29552133 53.45402106)"
"2013-05-31T00:00:00.000","2013","May","31","P224","NE","1",,"53.5705448800","-113.2218439400","POINT (-113.22184394 53.57054488)"
"2014-07-10T00:00:00.000","2014","July","10","P013","SW","4",,"53.366779","-113.66438","POINT (-113.66438 53.366779)"
"2015-09-16T00:00:00.000","2015","September","16","P311","SE","42",,"53.5086338200","-113.3936668100","POINT (-113.39366681 53.50863382)"
"2013-09-05T00:00:00.000","2013","September","5","P102","NW","12",,"53.5426127557","-113.7934778676","POINT (-113.7934778676 53.5426127557)"
"2014-06-20T00:00:00.000","2014","June","20","P013","SW","5",,"53.366779","-113.66438","POINT (-113.66438 53.366779)"
"2012-09-07T00:00:00.000","2012","September","7","P301","SE","14",,"53.41575","-113.49201","POINT (-113.49201 53.41575)"
"2015-07-02T00:00:00.000","2015","July","2","P002","SW","34",,"53.4824892900","-113.8856352100","POINT (-113.88563521 53.48248929)"
"2012-05-24T00:00:00.000","2012","May","24","P013","SW","10",,"53.36696","-113.66463","POINT (-113.66463 53.36696)"
"2018-07-13T00:00:00.000","2018","July","13","P009","SW","1",,"53.451573","-113.687141","POINT (-113.687141 53.451573)"
"2012-07-04T00:00:00.000","2012","July","4","P112","NW","42",,"53.74488","-113.5953","POINT (-113.5953 53.74488)"
"2013-06-17T00:00:00.000","2013","June","17","P133","NW","1",,"53.6275347602","-113.6804758105","POINT (-113.6804758105 53.6275347602)"
"2015-06-15T00:00:00.000","2015","June","15","P227","NE","36",,"53.6575251100","-113.2448465700","POINT (-113.24484657 53.65752511)"
"2015-09-16T00:00:00.000","2015","September","16","P012","SW","56",,"53.3384365200","-113.6593852200","POINT (-113.65938522 53.33843652)"
"2012-09-06T00:00:00.000","2012","September","6","P226","NE","12",,"53.6283015","-113.2180959","POINT (-113.2180959 53.6283015)"
"2015-06-03T00:00:00.000","2015","June","3","P226","NE","6",,"53.6233160500","-113.2211619400","POINT (-113.22116194 53.62331605)"
"2012-07-04T00:00:00.000","2012","July","4","P310","SE","28",,"53.48911","-113.39326","POINT (-113.39326 53.48911)"
"2014-05-27T00:00:00.000","2014","May","27","P012","SW","22",,"53.337994","-113.659406","POINT (-113.659406 53.337994)"
"2017-06-12T00:00:00.000","2017","June","12","P229","NE","10",,"53.60009293","-113.27061007","POINT (-113.27061007 53.60009293)"
"2014-08-08T00:00:00.000","2014","August","8","P307","SE","0",,"53.396381","-113.393735","POINT (-113.393735 53.396381)"
"2018-06-11T00:00:00.000","2018","June","11","P306","SE","54",,"53.3614206666667","-113.396263333333","POINT (-113.396263333333 53.3614206666667)"
"2015-07-31T00:00:00.000","2015","July","31","P210","NE","10",,"53.6861848400","-113.3937587200","POINT (-113.39375872 53.68618484)"
"2012-08-23T00:00:00.000","2012","August","23","P307","SE","31",,"53.39636","-113.39367","POINT (-113.39367 53.39636)"
"2017-06-29T00:00:00.000","2017","June","29","P009","SW","6",,"53.45345917","-113.68917911","POINT (-113.68917911 53.45345917)"
"2013-05-31T00:00:00.000","2013","May","31","P227","NE","0",,"53.6574506200","-113.2450252800","POINT (-113.24502528 53.65745062)"
"2013-06-25T00:00:00.000","2013","June","25","P317","SE","3",,"53.3378417800","-113.2939907000","POINT (-113.2939907 53.33784178)"
"2015-06-15T00:00:00.000","2015","June","15","P303","SE","0",,"53.3675165300","-113.4916364700","POINT (-113.49163647 53.36751653)"
"2013-05-21T00:00:00.000","2013","May","21","P215","NE","0",,"53.7168901500","-113.3207912700","POINT (-113.32079127 53.71689015)"
"2015-07-13T00:00:00.000","2015","July","13","P305","SE","1",,"53.3381522000","-113.3908636100","POINT (-113.39086361 53.3381522)"
"2012-08-15T00:00:00.000","2012","August","15","P216","NE","11",,"53.7449622","-113.3226941","POINT (-113.3226941 53.7449622)"
"2015-04-28T00:00:00.000","2015","April","28","P208","NE","0",,"53.7449407200","-113.3967655600","POINT (-113.39676556 53.74494072)"
"2012-08-24T00:00:00.000","2012","August","24","P232","NE","13",,"53.570173","-113.3366813","POINT (-113.3366813 53.570173)"
"2016-07-22T00:00:00.000","2016","July","22","P002","SW","4",,"53.4823723400","-113.8856630000","POINT (-113.885663 53.48237234)"
"2016-06-13T00:00:00.000","2016","June","13","P316","SE","20",,"53.3668563100","-113.2952835300","POINT (-113.29528353 53.36685631)"
"2016-07-04T00:00:00.000","2016","July","4","P119","NW","42",,"53.7450089000","-113.6944590500","POINT (-113.69445905 53.7450089)"
"2018-09-12T00:00:00.000","2018","September","12","P008","SW","14",,"53.481013","-113.686644","POINT (-113.686644 53.481013)"
"2014-07-10T00:00:00.000","2014","July","10","P303","SE","1",,"53.367446","-113.491692","POINT (-113.491692 53.367446)"
"2012-08-23T00:00:00.000","2012","August","23","P013","SW","8",,"53.36696","-113.66463","POINT (-113.66463 53.36696)"
"2012-07-24T00:00:00.000","2012","July","24","P208","NE","7",,"53.74493711","-113.39687774","POINT (-113.39687774 53.74493711)"
"2018-08-13T00:00:00.000","2018","August","13","P104","NW","30",,"53.5666483333333","-113.784532333333","POINT (-113.784532333333 53.5666483333333)"
"2014-04-22T00:00:00.000","2014","April","22","P010","SW","0",,"53.424752","-113.689326","POINT (-113.689326 53.424752)"
"2017-07-24T00:00:00.000","2017","July","24","P228","NE","15",,"53.62327601","-113.27081039","POINT (-113.27081039 53.62327601)"
"2013-07-11T00:00:00.000","2013","July","11","P015","SW","1",,"53.3668133400","-113.5902687400","POINT (-113.59026874 53.36681334)"
"2016-06-13T00:00:00.000","2016","June","13","P211","NE","40",,"53.6574394400","-113.3937107600","POINT (-113.39371076 53.65743944)"
"2019-06-20T00:00:00.000","2019","June","20","P012","SW","36",,"53.344373","-113.665508","POINT (-113.665508 53.344373)"
"2015-04-28T00:00:00.000","2015","April","28","P213","NE","0",,"53.6577132100","-113.3199282800","POINT (-113.31992828 53.65771321)"
"2013-06-11T00:00:00.000","2013","June","11","P309","SE","6",,"53.4536561900","-113.3812942300","POINT (-113.38129423 53.45365619)"
"2016-08-11T00:00:00.000","2016","August","11","P301","SE","14",,"53.4164997600","-113.4919697200","POINT (-113.49196972 53.41649976)"
"2018-05-31T00:00:00.000","2018","May","31","P302","SE","8",,"53.3911213333333","-113.480630333333","POINT (-113.480630333333 53.3911213333333)"
"2012-08-23T00:00:00.000","2012","August","23","P225","NE","25",,"53.5988825","-113.2186392","POINT (-113.2186392 53.5988825)"
"2014-05-27T00:00:00.000","2014","May","27","P107","NW","11",,"53.628509","-113.563592","POINT (-113.563592 53.628509)"
"2017-07-24T00:00:00.000","2017","July","24","P304","SE","22",,"53.33803305","-113.48876833","POINT (-113.48876833 53.33803305)"
"2018-09-11T00:00:00.000","2018","September","11","P316","SE","18",,"53.3723403333333","-113.300610333333","POINT (-113.300610333333 53.3723403333333)"
"2016-10-24T00:00:00.000","2016","October","24","P208","NE","14",,"53.7448747900","-113.3967914700","POINT (-113.39679147 53.74487479)"
"2014-07-26T00:00:00.000","2014","July","26","P008","SW","47",,"53.482976","-113.688748","POINT (-113.688748 53.482976)"
"2015-07-13T00:00:00.000","2015","July","13","P013","SW","0",,"53.3668719900","-113.6644350100","POINT (-113.66443501 53.36687199)"
"2017-05-05T00:00:00.000","2017","May","5","P112","NW","-1",,"53.7452600700","-113.5954013500","POINT (-113.59540135 53.74526007)"
"2019-07-08T00:00:00.000","2019","July","8","P010","SW","16",,"53.430859","-113.683292","POINT (-113.683292 53.430859)"
"2016-07-18T00:00:00.000","2016","July","18","P112","NW","0",,"53.7452600700","-113.5954013500","POINT (-113.59540135 53.74526007)"
"2013-07-08T00:00:00.000","2013","July","8","P017","SW","0",,"53.4247321100","-113.5899271900","POINT (-113.58992719 53.42473211)"
"2012-06-27T00:00:00.000","2012","June","27","P105","NW","3",,"53.57318","-113.68966","POINT (-113.68966 53.57318)"
"2018-05-31T00:00:00.000","2018","May","31","P213","NE","9",,"53.6611013333333","-113.316538666667","POINT (-113.316538666667 53.6611013333333)"
"2016-07-18T00:00:00.000","2016","July","18","P313","SE","6",,"53.4541666700","-113.2955837700","POINT (-113.29558377 53.45416667)"
"2019-10-07T00:00:00.000","2019","October","7","P126","NW","13",,"53.6609796666667","-113.686132333333","POINT (-113.686132333333 53.6609796666667)"
"2018-05-09T00:00:00.000","2018","May","9","P307","SE","-1",,"53.3910126666667","-113.398992333333","POINT (-113.398992333333 53.3910126666667)"
"2015-06-15T00:00:00.000","2015","June","15","P209","NE","3",,"53.7174983300","-113.3969197400","POINT (-113.39691974 53.71749833)"
"2017-06-05T00:00:00.000","2017","June","5","P301","SE","10",,"53.41650146","-113.49205886","POINT (-113.49205886 53.41650146)"
"2014-06-06T00:00:00.000","2014","June","6","P112","NW","28",,"53.745232","-113.595385","POINT (-113.595385 53.745232)"
"2014-07-26T00:00:00.000","2014","July","26","P229","NE","72",,"53.60013","-113.27068","POINT (-113.27068 53.60013)"
"2014-06-03T00:00:00.000","2014","June","3","P133","NW","0",,"53.627579","-113.680465","POINT (-113.680465 53.627579)"
"2015-10-08T00:00:00.000","2015","October","8","P317","SE","7",,"53.3378995500","-113.2939714100","POINT (-113.29397141 53.33789955)"
"2013-05-27T00:00:00.000","2013","May","27","P315","SE","17",,"53.3955973700","-113.2952909700","POINT (-113.29529097 53.39559737)"
"2012-05-23T00:00:00.000","2012","May","23","P309","SE","33",,"53.4544","-113.38191","POINT (-113.38191 53.4544)"
"2013-06-25T00:00:00.000","2013","June","25","P109","NW","6",,"53.6569652986","-113.5924483091","POINT (-113.5924483091 53.6569652986)"
"2012-06-27T00:00:00.000","2012","June","27","P311","SE","16",,"53.50872","-113.39357","POINT (-113.39357 53.50872)"
"2012-07-18T00:00:00.000","2012","July","18","P008","SW","8",,"53.48316","-113.68919","POINT (-113.68919 53.48316)"
"2013-09-06T00:00:00.000","2013","September","6","P212","NE","14",,"53.6295719800","-113.3996333600","POINT (-113.39963336 53.62957198)"
"2013-06-19T00:00:00.000","2013","June","19","P211","NE","10",,"53.6575307600","-113.3935860100","POINT (-113.39358601 53.65753076)"
"2012-06-06T00:00:00.000","2012","June","6","P110","NW","5",,"53.68115","-113.5936","POINT (-113.5936 53.68115)"
"2017-07-25T00:00:00.000","2017","July","25","P227","NE","10",,"53.65745797","-113.2449638","POINT (-113.2449638 53.65745797)"
"2019-07-03T00:00:00.000","2019","July","3","P205","NW","62",,"53.7486273333333","-113.490438666667","POINT (-113.490438666667 53.7486273333333)"
"2012-05-23T00:00:00.000","2012","May","23","P317","SE","28",,"53.3379","-113.29386","POINT (-113.29386 53.3379)"
"2013-07-11T00:00:00.000","2013","July","11","P001","SW","10",,"53.5118630400","-113.8852866700","POINT (-113.88528667 53.51186304)"
"2018-06-11T00:00:00.000","2018","June","11","P317","SE","44",,"53.3346916666667","-113.297236333333","POINT (-113.297236333333 53.3346916666667)"
"2017-08-15T00:00:00.000","2017","August","15","P014","SW","10",,"53.33803175","-113.58588468","POINT (-113.58588468 53.33803175)"
"2014-09-09T00:00:00.000","2014","September","9","P203","NW","25",,"53.686964","-113.492336","POINT (-113.492336 53.686964)"
"2019-06-08T00:00:00.000","2019","June","8","P119","NW","23",,"53.7503193333333","-113.699931333333","POINT (-113.699931333333 53.7503193333333)"
"2014-07-26T00:00:00.000","2014","July","26","P311","SE","78",,"53.508633","-113.393685","POINT (-113.393685 53.508633)"
"2012-06-06T00:00:00.000","2012","June","6","P230","NE","5",,"53.5996394","-113.3446194","POINT (-113.3446194 53.5996394)"
"2013-07-08T00:00:00.000","2013","July","8","P204","NW","-1",,"53.7179397885","-113.4977865312","POINT (-113.4977865312 53.7179397885)"
"2012-08-23T00:00:00.000","2012","August","23","P213","NE","33",,"53.65787987","-113.32011513","POINT (-113.32011513 53.65787987)"
"2014-06-03T00:00:00.000","2014","June","3","P228","NE","0",,"53.6233","-113.27078","POINT (-113.27078 53.6233)"
"2016-04-19T00:00:00.000","2016","April","19","P003","SW","-1",,"53.4542865500","-113.8852271300","POINT (-113.88522713 53.45428655)"
"2017-05-15T00:00:00.000","2017","May","15","P204","NW","8",,"53.7161854400","-113.4993669700","POINT (-113.49936697 53.71618544)"
"2012-08-08T00:00:00.000","2012","August","8","P304","SE","10",,"53.33802","-113.48877","POINT (-113.48877 53.33802)"
"2016-07-04T00:00:00.000","2016","July","4","P231","NE","17",,"53.5730683200","-113.2707548400","POINT (-113.27075484 53.57306832)"
"2017-06-12T00:00:00.000","2017","June","12","P011","SW","12",,"53.39598705","-113.68907078","POINT (-113.68907078 53.39598705)"
"2014-08-08T00:00:00.000","2014","August","8","P119","NW","1",,"53.744933","-113.694319","POINT (-113.694319 53.744933)"
"2016-10-03T00:00:00.000","2016","October","3","P111","NW","30",,"53.7157606100","-113.5904013800","POINT (-113.59040138 53.71576061)"
"2016-07-18T00:00:00.000","2016","July","18","P317","SE","22",,"53.3380802900","-113.2939934500","POINT (-113.29399345 53.33808029)"
"2014-07-07T00:00:00.000","2014","July","7","P133","NW","26",,"53.627579","-113.680465","POINT (-113.680465 53.627579)"
"2013-06-03T00:00:00.000","2013","June","3","P012","SW","4",,"53.3379942700","-113.6594063900","POINT (-113.65940639 53.33799427)"
"2017-07-21T00:00:00.000","2017","July","21","P302","SE","10",,"53.39557374","-113.49000684","POINT (-113.49000684 53.39557374)"
"2014-07-26T00:00:00.000","2014","July","26","P101","NW","44",,"53.541696","-113.694684","POINT (-113.694684 53.541696)"
"2014-10-02T00:00:00.000","2014","October","2","P205","NW","6",,"53.745237","-113.49372","POINT (-113.49372 53.745237)"
"2012-08-24T00:00:00.000","2012","August","24","P109","NW","16",,"53.65711","-113.59243","POINT (-113.59243 53.65711)"
"2017-06-15T00:00:00.000","2017","June","15","P014","SW","3",,"53.33803175","-113.58588468","POINT (-113.58588468 53.33803175)"
"2017-08-08T00:00:00.000","2017","August","8","P105","NW","24",,"53.57304125414516","-113.6882621794939","POINT (-113.6882621794939 53.57304125414516)"
"2015-07-13T00:00:00.000","2015","July","13","P125","NW","3",,"53.6873906800","-113.6845919700","POINT (-113.68459197 53.68739068)"
"2013-06-13T00:00:00.000","2013","June","13","P008","SW","24",,"53.4830201700","-113.6890763700","POINT (-113.68907637 53.48302017)"
"2014-10-02T00:00:00.000","2014","October","2","P109","NW","4",,"53.656917","-113.592535","POINT (-113.592535 53.656917)"
"2019-07-08T00:00:00.000","2019","July","8","P120","NW","33",,"53.711274","-113.688369","POINT (-113.688369 53.711274)"
"2015-07-31T00:00:00.000","2015","July","31","P230","NE","16",,"53.5994077600","-113.3201385200","POINT (-113.32013852 53.59940776)"
"2015-07-18T00:00:00.000","2015","July","18","P104","NW","38",,"53.5706236300","-113.7871801300","POINT (-113.78718013 53.57062363)"
"2012-05-23T00:00:00.000","2012","May","23","P013","SW","26",,"53.36696","-113.66463","POINT (-113.66463 53.36696)"
"2013-05-31T00:00:00.000","2013","May","31","P309","SE","3",,"53.4536561900","-113.3812942300","POINT (-113.38129423 53.45365619)"
"2017-06-15T00:00:00.000","2017","June","15","P111","NW","16",,"53.7157606100","-113.5904013800","POINT (-113.59040138 53.71576061)"
"2018-09-12T00:00:00.000","2018","September","12","P012","SW","24",,"53.344373","-113.665508","POINT (-113.665508 53.344373)"
"2012-05-23T00:00:00.000","2012","May","23","P001","SW","10",,"53.51062","-113.88594","POINT (-113.88594 53.51062)"
"2017-09-15T00:00:00.000","2017","September","15","P112","NW","12",,"53.7452600700","-113.5954013500","POINT (-113.59540135 53.74526007)"
"2018-05-31T00:00:00.000","2018","May","31","P305","SE","7",,"53.3354613333333","-113.388236333333","POINT (-113.388236333333 53.3354613333333)"
"2013-07-15T00:00:00.000","2013","July","15","P214","NE","20",,"53.6832154800","-113.3198217100","POINT (-113.31982171 53.68321548)"
"2017-08-15T00:00:00.000","2017","August","15","P214","NE","10",,"53.68318887","-113.31979071","POINT (-113.31979071 53.68318887)"
"2013-07-08T00:00:00.000","2013","July","8","P008","SW","0",,"53.4830201700","-113.6890763700","POINT (-113.68907637 53.48302017)"
"2017-08-15T00:00:00.000","2017","August","15","P112","NW","14",,"53.7452600700","-113.5954013500","POINT (-113.59540135 53.74526007)"
"2014-06-03T00:00:00.000","2014","June","3","P304","SE","3",,"53.33796","-113.488746","POINT (-113.488746 53.33796)"
"2013-07-22T00:00:00.000","2013","July","22","P004","SW","39",,"53.4538697300","-113.7866516000","POINT (-113.7866516 53.45386973)"
"2014-07-02T00:00:00.000","2014","July","2","P227","NE","26",,"53.65745","-113.24503","POINT (-113.24503 53.65745)"
"2018-06-11T00:00:00.000","2018","June","11","P106","NW","34",,"53.6019796666667","-113.666983666667","POINT (-113.666983666667 53.6019796666667)"
"2019-07-19T00:00:00.000","2019","July","19","P007","SW","18",,,,
"2014-06-03T00:00:00.000","2014","June","3","P202","NW","0",,"53.657696","-113.491675","POINT (-113.491675 53.657696)"
"2019-06-08T00:00:00.000","2019","June","8","P229","NE","29",,"53.602108","-113.273139","POINT (-113.273139 53.602108)"
"2019-05-06T00:00:00.000","2019","May","6","P002","SW","-1",,"53.484451","-113.883638","POINT (-113.883638 53.484451)"
"2012-05-24T00:00:00.000","2012","May","24","P112","NW","5",,"53.74488","-113.5953","POINT (-113.5953 53.74488)"
"2018-07-10T00:00:00.000","2018","July","10","P226","NE","0",,"53.621288","-113.22322","POINT (-113.22322 53.621288)"
"2019-07-03T00:00:00.000","2019","July","3","P005","SW","54",,"53.4796170266667","-113.790228483333","POINT (-113.790228483333 53.4796170266667)"
"2012-06-07T00:00:00.000","2012","June","7","P102","NW","1",,"53.54515","-113.79299","POINT (-113.79299 53.54515)"
