"event_number","dispatch_year","dispatch_month","dispatch_day","dispatch_month_name","dispatch_dayofweek","dispatch_date","dispatch_date_date","dispatch_time","dispatch_datetime","event_close_date","event_close_date_date","event_close_time","event_close_datetime","event_duration_mins","event_type_group","event_description","neighbourhood_id","neighbourhood_name","approximate_location","equipment_assigned","latitude","longitude","geometry_point","response_code","event_type_code","event_type_description"
"E21081119","2021","11","28","November","Sunday","28-NOV-2021","2021-11-28T00:00:00.000","13:09:27","2021-11-28T13:09:27.000","28-NOV-2021","2021-11-28T00:00:00.000","13:22:03","2021-11-28T13:22:03.000","13","MD","MEDICAL","6300","HILLVIEW","No location","PUMPER(1)","53.46938356852784","-113.42544785110164","POINT (-113.42544785110164 53.46938356852784)","D","26D01","Sick Person - Not Alert"
"E21080353","2021","11","25","November","Thursday","25-NOV-2021","2021-11-25T00:00:00.000","09:08:28","2021-11-25T09:08:28.000","25-NOV-2021","2021-11-25T00:00:00.000","09:30:20","2021-11-25T09:30:20.000","22","MD","MEDICAL","2260","EVANSDALE","No location","PUMPER(1)","53.61123590557101","-113.47456224057679","POINT (-113.47456224057679 53.61123590557101)","C","10C01","Chest Pain - Abnormal Breathing"
"E21079680","2021","11","22","November","Monday","22-NOV-2021","2021-11-22T00:00:00.000","16:01:47","2021-11-22T16:01:47.000","22-NOV-2021","2021-11-22T00:00:00.000","16:21:00","2021-11-22T16:21:00.000","20","MD","MEDICAL","1090","DOWNTOWN","No location","PUMPER(1)","53.54786120832943","-113.49738347820767","POINT (-113.49738347820767 53.54786120832943)","D","23D02","Overdose/Poisoning - Unconscious"
"E21079508","2021","11","22","November","Monday","22-NOV-2021","2021-11-22T00:00:00.000","02:27:35","2021-11-22T02:27:35.000","22-NOV-2021","2021-11-22T00:00:00.000","02:28:47","2021-11-22T02:28:47.000","1","MD","MEDICAL","4090","CANORA","No location","PUMPER(1)","53.54326444870198","-113.57977498648458","POINT (-113.57977498648458 53.54326444870198)","C","28C03L","Stroke (CVA) - Sudden Speech Problems - Less than 6 hrs"
"E21078626","2021","11","18","November","Thursday","18-NOV-2021","2021-11-18T00:00:00.000","09:32:09","2021-11-18T09:32:09.000","18-NOV-2021","2021-11-18T00:00:00.000","10:11:12","2021-11-18T10:11:12.000","39","TA","MOTOR VEHICLE INCIDENT","3382","RIVER VALLEY LAURIER","No location","LADDER(1), PUMPER(1)","53.512219124592434","-113.5718050714942","POINT (-113.5718050714942 53.512219124592434)","A","29A02","Traffic Accidents - No Injuries (Unk / >=5 Persons)"
"E21078121","2021","11","16","November","Tuesday","16-NOV-2021","2021-11-16T00:00:00.000","11:03:46","2021-11-16T11:03:46.000","16-NOV-2021","2021-11-16T00:00:00.000","11:35:03","2021-11-16T11:35:03.000","32","MD","MEDICAL","6662","WALKER","No location","PUMPER(1)","53.413994437071466","-113.42457554500169","POINT (-113.42457554500169 53.413994437071466)","D","10D02","Chest Pain - Difficulty Speaking Between Breaths"
"E21077931","2021","11","15","November","Monday","15-NOV-2021","2021-11-15T00:00:00.000","17:30:04","2021-11-15T17:30:04.000","15-NOV-2021","2021-11-15T00:00:00.000","17:31:07","2021-11-15T17:31:07.000","1","MD","MEDICAL","5520","UNIVERSITY OF ALBERTA","116 ST NW / 87 AV NW","PUMPER(1)","53.522944487812836","-113.5306301816127","POINT (-113.5306301816127 53.522944487812836)","C","26C02","Sick Person - Abnormal Breathing"
"E21077291","2021","11","12","November","Friday","12-NOV-2021","2021-11-12T00:00:00.000","19:37:45","2021-11-12T19:37:45.000","12-NOV-2021","2021-11-12T00:00:00.000","19:51:41","2021-11-12T19:51:41.000","14","MD","MEDICAL","1090","DOWNTOWN","103 AV NW / 104 AV NW","PUMPER(1)","53.54460478190669","-113.50474554184137","POINT (-113.50474554184137 53.54460478190669)","D","26D01","Sick Person - Not Alert"
"E21076963","2021","11","11","November","Thursday","11-NOV-2021","2021-11-11T00:00:00.000","13:28:43","2021-11-11T13:28:43.000","11-NOV-2021","2021-11-11T00:00:00.000","13:41:29","2021-11-11T13:41:29.000","13","MD","MEDICAL","6720","TAWA","58 ST NW / 31 AV NW","PUMPER(1)","53.462384472696165","-113.4323304983095","POINT (-113.4323304983095 53.462384472696165)","D","21D04M","Hemorrhage / Lacerations - Dangerous Hemorrhage - Medical"
"E21076385","2021","11","9","November","Tuesday","09-NOV-2021","2021-11-09T00:00:00.000","09:07:51","2021-11-09T09:07:51.000","09-NOV-2021","2021-11-09T00:00:00.000","09:23:05","2021-11-09T09:23:05.000","16","MD","MEDICAL","5610","HADDOW","HEATH RD NW / HECTOR PL NW","PUMPER(1)","53.456442167437444","-113.60377455918467","POINT (-113.60377455918467 53.456442167437444)","C","10C03","Chest Pain - Breathing Normally >=35"
"E21076241","2021","11","8","November","Monday","08-NOV-2021","2021-11-08T00:00:00.000","17:08:00","2021-11-08T17:08:00.000","08-NOV-2021","2021-11-08T00:00:00.000","17:36:51","2021-11-08T17:36:51.000","28","MD","MEDICAL","1020","BOYLE STREET","No location","PUMPER(1)","53.55023266223308","-113.47793838311566","POINT (-113.47793838311566 53.55023266223308)","D","26D01","Sick Person - Not Alert"
"E21076119","2021","11","8","November","Monday","08-NOV-2021","2021-11-08T00:00:00.000","09:44:59","2021-11-08T09:44:59.000","08-NOV-2021","2021-11-08T00:00:00.000","09:47:34","2021-11-08T09:47:34.000","3","MD","MEDICAL","4540","TERRA LOSA","95 AV NW / 98A AV NW","PUMPER(1)","53.5311900410266","-113.62091492605629","POINT (-113.62091492605629 53.5311900410266)","D","10D04","Chest Pain - Clammy or Cold Sweats"
"E21075851","2021","11","7","November","Sunday","07-NOV-2021","2021-11-07T00:00:00.000","01:55:47",,"07-NOV-2021","2021-11-07T00:00:00.000","01:18:56",,"-37","MD","MEDICAL","6350","KENILWORTH","No location","PUMPER(1)","53.52205886967968","-113.44279611942942","POINT (-113.44279611942942 53.52205886967968)","D","10D01","Chest Pain - Not Alert"
"E21075238","2021","11","4","November","Thursday","04-NOV-2021","2021-11-04T00:00:00.000","19:55:00","2021-11-04T19:55:00.000","04-NOV-2021","2021-11-04T00:00:00.000","20:15:49","2021-11-04T20:15:49.000","20","MD","MEDICAL","4487","SECORD","No location","PUMPER(1)","53.539048370220016","-113.70061776119636","POINT (-113.70061776119636 53.539048370220016)","D","26D01","Sick Person - Not Alert"
"E21075101","2021","11","4","November","Thursday","04-NOV-2021","2021-11-04T00:00:00.000","11:39:50","2021-11-04T11:39:50.000","04-NOV-2021","2021-11-04T00:00:00.000","12:27:47","2021-11-04T12:27:47.000","48","MD","MEDICAL","4461","THE HAMPTONS","No location","PUMPER(1)","53.48370559129185","-113.68775354388133","POINT (-113.68775354388133 53.48370559129185)","D","25D03V","Psych/Suicide Attempt - Not Alert - Violent"
"E21074629","2021","11","2","November","Tuesday","02-NOV-2021","2021-11-02T00:00:00.000","16:24:30","2021-11-02T16:24:30.000","02-NOV-2021","2021-11-02T00:00:00.000","16:34:09","2021-11-02T16:34:09.000","10","TA","MOTOR VEHICLE INCIDENT","6720","TAWA","YOUVILLE DR E NW / YOUVILLE DR W NW","PUMPER(1)","53.45890219605002","-113.42876527574816","POINT (-113.42876527574816 53.45890219605002)","DG","77C02","MOTOR VEHICLE COLLISION- FUEL/FLUID LEAK"
"E21074415","2021","11","1","November","Monday","01-NOV-2021","2021-11-01T00:00:00.000","22:35:09","2021-11-01T22:35:09.000","01-NOV-2021","2021-11-01T00:00:00.000","22:59:28","2021-11-01T22:59:28.000","24","MD","MEDICAL","3030","BATURYN","No location","PUMPER(1)","53.63303427452382","-113.50061889254789","POINT (-113.50061889254789 53.63303427452382)","D","17D06","Falls  - Long Fall"
"E21073340","2021","10","28","October","Thursday","28-OCT-2021","2021-10-28T00:00:00.000","15:27:26","2021-10-28T15:27:26.000","28-OCT-2021","2021-10-28T00:00:00.000","16:09:28","2021-10-28T16:09:28.000","42","MD","MEDICAL","3330","PARKVIEW","No location","PUMPER(1)","53.52729395361399","-113.56728113463963","POINT (-113.56728113463963 53.52729395361399)","D","26D01","Sick Person - Not Alert"
"E21073149","2021","10","28","October","Thursday","28-OCT-2021","2021-10-28T00:00:00.000","00:15:54","2021-10-28T00:15:54.000","28-OCT-2021","2021-10-28T00:00:00.000","00:26:34","2021-10-28T00:26:34.000","11","MD","MEDICAL","6760","TWEDDLE PLACE","No location","PUMPER(1)","53.4752859938014","-113.45865271720652","POINT (-113.45865271720652 53.4752859938014)","C","10C03","Chest Pain - Breathing Normally >=35"
"E21072859","2021","10","26","October","Tuesday","26-OCT-2021","2021-10-26T00:00:00.000","21:39:16","2021-10-26T21:39:16.000","26-OCT-2021","2021-10-26T00:00:00.000","21:49:15","2021-10-26T21:49:15.000","10","MD","MEDICAL","5480","STRATHCONA","No location","PUMPER(1)","53.52336802827299","-113.50629885263962","POINT (-113.50629885263962 53.52336802827299)","D","26D01","Sick Person - Not Alert"
"E21072715","2021","10","26","October","Tuesday","26-OCT-2021","2021-10-26T00:00:00.000","11:39:33","2021-10-26T11:39:33.000","26-OCT-2021","2021-10-26T00:00:00.000","12:11:58","2021-10-26T12:11:58.000","32","MD","MEDICAL","4540","TERRA LOSA","95 AV NW / 98A AV NW","PUMPER(1)","53.533902285858105","-113.62130124686611","POINT (-113.62130124686611 53.533902285858105)","D","26D01","Sick Person - Not Alert"
"E21072583","2021","10","25","October","Monday","25-OCT-2021","2021-10-25T00:00:00.000","22:29:50","2021-10-25T22:29:50.000","25-OCT-2021","2021-10-25T00:00:00.000","22:37:58","2021-10-25T22:37:58.000","8","MD","MEDICAL","5640","TERWILLEGAR TOWNE","TORY RD NW / TODD LNDG NW","PUMPER(1)","53.44835765064469","-113.56838731368734","POINT (-113.56838731368734 53.44835765064469)","D","26D01","Sick Person - Not Alert"
"E21072520","2021","10","25","October","Monday","25-OCT-2021","2021-10-25T00:00:00.000","16:22:07","2021-10-25T16:22:07.000","25-OCT-2021","2021-10-25T00:00:00.000","16:42:49","2021-10-25T16:42:49.000","20","MD","MEDICAL","5490","SWEET GRASS","No location","PUMPER(1)","53.46508378797363","-113.53870764216494","POINT (-113.53870764216494 53.46508378797363)","D","13D01","Diabetic Problems - Unconscious"
"E21072464","2021","10","25","October","Monday","25-OCT-2021","2021-10-25T00:00:00.000","12:04:53","2021-10-25T12:04:53.000","25-OCT-2021","2021-10-25T00:00:00.000","12:34:56","2021-10-25T12:34:56.000","30","MD","MEDICAL","4180","GLENWOOD","99 AV NW / 99A AV NW","PUMPER(1)","53.537530133983886","-113.60593326633877","POINT (-113.60593326633877 53.537530133983886)","D","26D01","Sick Person - Not Alert"
"E21072374","2021","10","25","October","Monday","25-OCT-2021","2021-10-25T00:00:00.000","07:39:04","2021-10-25T07:39:04.000","25-OCT-2021","2021-10-25T00:00:00.000","07:42:09","2021-10-25T07:42:09.000","3","MD","MEDICAL","6662","WALKER","No location","PUMPER(1)","53.41965875636319","-113.41914920945815","POINT (-113.41914920945815 53.41965875636319)","A","10A01","Chest Pain - Breathing Normally <35"
"E21071981","2021","10","23","October","Saturday","23-OCT-2021","2021-10-23T00:00:00.000","11:20:10","2021-10-23T11:20:10.000","23-OCT-2021","2021-10-23T00:00:00.000","11:30:40","2021-10-23T11:30:40.000","10","MD","MEDICAL","3280","LORELEI","No location","PUMPER(1)","53.62343572443986","-113.51700975220697","POINT (-113.51700975220697 53.62343572443986)","D","10D04","Chest Pain - Clammy or Cold Sweats"
"E21071903","2021","10","23","October","Saturday","23-OCT-2021","2021-10-23T00:00:00.000","01:36:47","2021-10-23T01:36:47.000","23-OCT-2021","2021-10-23T00:00:00.000","01:54:04","2021-10-23T01:54:04.000","18","MD","MEDICAL","3440","WESTMOUNT","No location","PUMPER(1)","53.55255422966324","-113.54115351560161","POINT (-113.54115351560161 53.55255422966324)","D","17D04","Falls  - Not Alert"
"E21071726","2021","10","22","October","Friday","22-OCT-2021","2021-10-22T00:00:00.000","11:16:20","2021-10-22T11:16:20.000","22-OCT-2021","2021-10-22T00:00:00.000","11:25:29","2021-10-22T11:25:29.000","9","MD","MEDICAL","6550","OTTEWELL","No location","PUMPER(1)","53.526235474517875","-113.43410109395555","POINT (-113.43410109395555 53.526235474517875)","D","26D01","Sick Person - Not Alert"
"E21071658","2021","10","22","October","Friday","22-OCT-2021","2021-10-22T00:00:00.000","06:37:09","2021-10-22T06:37:09.000","22-OCT-2021","2021-10-22T00:00:00.000","07:01:59","2021-10-22T07:01:59.000","24","OF","OUTSIDE FIRE","2020","BALWIN","No location","PUMPER(1)","53.58418357087991","-113.44509247261081","POINT (-113.44509247261081 53.58418357087991)","NF","67B01","OUTSIDE FIRE- SMALL OUTSIDE FIRE"
"E21071338","2021","10","20","October","Wednesday","20-OCT-2021","2021-10-20T00:00:00.000","22:23:07","2021-10-20T22:23:07.000","20-OCT-2021","2021-10-20T00:00:00.000","22:37:20","2021-10-20T22:37:20.000","14","MD","MEDICAL","3070","CALDER","No location","PUMPER(1)","53.5921774413327","-113.536596387504","POINT (-113.536596387504 53.5921774413327)","D","21D04M","Hemorrhage / Lacerations - Dangerous Hemorrhage - Medical"
"E21070949","2021","10","19","October","Tuesday","19-OCT-2021","2021-10-19T00:00:00.000","09:57:32","2021-10-19T09:57:32.000","19-OCT-2021","2021-10-19T00:00:00.000","09:59:14","2021-10-19T09:59:14.000","2","AL","ALARMS","1090","DOWNTOWN","99 ST NW / 100 ST NW","DCCAR(1)","53.54126615961382","-113.48858103376807","POINT (-113.48858103376807 53.54126615961382)","AL","52C02","ALARMS - HIGH RISE"
"E21070467","2021","10","17","October","Sunday","17-OCT-2021","2021-10-17T00:00:00.000","13:40:01","2021-10-17T13:40:01.000","17-OCT-2021","2021-10-17T00:00:00.000","14:03:50","2021-10-17T14:03:50.000","23","MD","MEDICAL","3330","PARKVIEW","No location","PUMPER(1)","53.525798324973344","-113.56405891323242","POINT (-113.56405891323242 53.525798324973344)","D","10D04","Chest Pain - Clammy or Cold Sweats"
"E21070143","2021","10","16","October","Saturday","16-OCT-2021","2021-10-16T00:00:00.000","06:44:03","2021-10-16T06:44:03.000","16-OCT-2021","2021-10-16T00:00:00.000","06:54:44","2021-10-16T06:54:44.000","10","MD","MEDICAL","6320","IDYLWYLDE","No location","PUMPER(1)","53.520353389344734","-113.44574634668902","POINT (-113.44574634668902 53.520353389344734)","D","31D04","Unconscious Fainting (Near) - Not Alert"
"E21069767","2021","10","14","October","Thursday","14-OCT-2021","2021-10-14T00:00:00.000","21:10:36","2021-10-14T21:10:36.000","14-OCT-2021","2021-10-14T00:00:00.000","21:20:14","2021-10-14T21:20:14.000","10","MD","MEDICAL","1070","CROMDALE","No location","PUMPER(1)","53.559623224791544","-113.47058409346556","POINT (-113.47058409346556 53.559623224791544)","E","23E00A","Overdose/Poisoning - Override - Accidental"
"E21069442","2021","10","13","October","Wednesday","13-OCT-2021","2021-10-13T00:00:00.000","19:37:01","2021-10-13T19:37:01.000","13-OCT-2021","2021-10-13T00:00:00.000","19:55:02","2021-10-13T19:55:02.000","18","MD","MEDICAL","5505","AMBLESIDE","No location","PUMPER(1)","53.43307224777839","-113.6105180102209","POINT (-113.6105180102209 53.43307224777839)","D","26D01","Sick Person - Not Alert"
"E21069176","2021","10","12","October","Tuesday","12-OCT-2021","2021-10-12T00:00:00.000","20:23:03","2021-10-12T20:23:03.000","12-OCT-2021","2021-10-12T00:00:00.000","20:37:52","2021-10-12T20:37:52.000","14","MD","MEDICAL","2050","BELLE RIVE","84 ST NW / 87 ST NW","PUMPER(1)","53.62616191406787","-113.47612772696175","POINT (-113.47612772696175 53.62616191406787)","D","10D01","Chest Pain - Not Alert"
"E21068826","2021","10","11","October","Monday","11-OCT-2021","2021-10-11T00:00:00.000","04:11:41","2021-10-11T04:11:41.000","11-OCT-2021","2021-10-11T00:00:00.000","04:31:41","2021-10-11T04:31:41.000","20","MD","MEDICAL","3390","ROSSLYN","108 ST NW / 109 ST NW","PUMPER(1)","53.59494852253152","-113.50830174075358","POINT (-113.50830174075358 53.59494852253152)","D","17D04","Falls  - Not Alert"
"E21068749","2021","10","10","October","Sunday","10-OCT-2021","2021-10-10T00:00:00.000","18:58:02","2021-10-10T18:58:02.000","10-OCT-2021","2021-10-10T00:00:00.000","19:09:54","2021-10-10T19:09:54.000","11","MD","MEDICAL","6443","TAMARACK","MAPLE RD NW / MEADOWS STN NW","PUMPER(1)","53.48149899696746","-113.36862080712632","POINT (-113.36862080712632 53.48149899696746)","D","26D01","Sick Person - Not Alert"
"E21068353","2021","10","9","October","Saturday","09-OCT-2021","2021-10-09T00:00:00.000","02:18:36","2021-10-09T02:18:36.000","09-OCT-2021","2021-10-09T00:00:00.000","02:39:46","2021-10-09T02:39:46.000","21","MD","MEDICAL","5480","STRATHCONA","No location","PUMPER(1)","53.51808033301283","-113.50046161235854","POINT (-113.50046161235854 53.51808033301283)","D","17D03","Falls  - Unconscious"
"E21068041","2021","10","8","October","Friday","08-OCT-2021","2021-10-08T00:00:00.000","01:19:34","2021-10-08T01:19:34.000","08-OCT-2021","2021-10-08T00:00:00.000","01:47:57","2021-10-08T01:47:57.000","28","MD","MEDICAL","2080","BELVEDERE","No location","PUMPER(1)","53.58917564483417","-113.43969938133597","POINT (-113.43969938133597 53.58917564483417)","D","23D02I","Overdose/Poisoning - Unconscious - Intentional"
"E21067254","2021","10","5","October","Tuesday","05-OCT-2021","2021-10-05T00:00:00.000","06:10:46","2021-10-05T06:10:46.000","05-OCT-2021","2021-10-05T00:00:00.000","06:13:38","2021-10-05T06:13:38.000","3","MD","MEDICAL","1070","CROMDALE","No location","PUMPER(1)","53.558091600384856","-113.4672940120506","POINT (-113.4672940120506 53.558091600384856)","C","10C03","Chest Pain - Breathing Normally >=35"
"E21066738","2021","10","3","October","Sunday","03-OCT-2021","2021-10-03T00:00:00.000","06:37:21","2021-10-03T06:37:21.000","03-OCT-2021","2021-10-03T00:00:00.000","06:43:46","2021-10-03T06:43:46.000","6","MD","MEDICAL","2260","EVANSDALE","145 AV NW / 147 AV NW","PUMPER(1)","53.60736606717487","-113.48179429560852","POINT (-113.48179429560852 53.60736606717487)","D","10D04","Chest Pain - Clammy or Cold Sweats"
"E21065317","2021","9","28","September","Tuesday","28-SEP-2021","2021-09-28T00:00:00.000","12:31:07","2021-09-28T12:31:07.000","28-SEP-2021","2021-09-28T00:00:00.000","12:57:43","2021-09-28T12:57:43.000","26","MA","MESS","1140","MCCAULEY","No location","PUMPER(1)","53.552245316471875","-113.49093870217092","POINT (-113.49093870217092 53.552245316471875)","A","00A01","Pre-Alert - Event Pending"
"E21064850","2021","9","26","September","Sunday","26-SEP-2021","2021-09-26T00:00:00.000","21:21:45","2021-09-26T21:21:45.000","26-SEP-2021","2021-09-26T00:00:00.000","21:29:52","2021-09-26T21:29:52.000","8","MD","MEDICAL","6441","MAPLE","No location","PUMPER(1)","53.47921924067072","-113.34792853225494","POINT (-113.34792853225494 53.47921924067072)","D","25D03","Psych/Suicide Attempt - Not Alert"
"E21064708","2021","9","26","September","Sunday","26-SEP-2021","2021-09-26T00:00:00.000","09:42:11","2021-09-26T09:42:11.000","26-SEP-2021","2021-09-26T00:00:00.000","09:45:31","2021-09-26T09:45:31.000","3","MD","MEDICAL","5170","EMPIRE PARK","SOUTHGATE STN SB NW / RIGHTCUT 51 AV EB NW","PUMPER(1)","53.48683659631387","-113.51649504614075","POINT (-113.51649504614075 53.48683659631387)","D","23D01","Overdose/Poisoning - Arrest"
"E21064642","2021","9","26","September","Sunday","26-SEP-2021","2021-09-26T00:00:00.000","01:14:31","2021-09-26T01:14:31.000","26-SEP-2021","2021-09-26T00:00:00.000","01:25:00","2021-09-26T01:25:00.000","11","MD","MEDICAL","1150","OLIVER","122 ST NW / 102 AV NW","PUMPER(2)","53.54302366798016","-113.53234713829936","POINT (-113.53234713829936 53.54302366798016)","D","26D01","Sick Person - Not Alert"
"E21064043","2021","9","23","September","Thursday","23-SEP-2021","2021-09-23T00:00:00.000","19:39:07","2021-09-23T19:39:07.000","23-SEP-2021","2021-09-23T00:00:00.000","19:47:35","2021-09-23T19:47:35.000","8","MD","MEDICAL","2340","HOLLICK-KENYON","No location","PUMPER(1)","53.62676361446657","-113.4177534391914","POINT (-113.4177534391914 53.62676361446657)","D","26D01","Sick Person - Not Alert"
