"ab_school_number","school_name","street","postal_code","ward","phone_number","fax_number","email","website","grade_level","grades_offered","programs","latitude","longitude","location","geometry_point"
"8212","St. Catherine","10915 110 ST NW","T5H 3E3","75","7804266933","7804266935","8212web@ecsd.net","https://www.ecsd.net/schools/8212/Pages/default.aspx","Elementary, Junior","Pre-Kindergarten to Grade 9","Year Round Schooling","53.5562182","-113.5098483","
,  
(53.5562182, -113.5098483)","POINT (-113.5098483 53.5562182)"
"8042","St. Anne","14105 94 ST NW","T5E 6B2","72","7804783288","7804730475","8042web@ecsd.net","http://www.stanne.ecsd.net","Elementary","Kindergarten to Grade 6",,"53.603873","-113.4852063","
,  
(53.603873, -113.4852063)","POINT (-113.4852063 53.603873)"
"8221","St. Mark","11625 125 ST NW","T5M 1L1","71","7804551684","7804549883","8221web@ecsd.net","http://www.stmark.ecsd.net","Junior","Grade 7 to Grade 9","Recreation Academy","53.5674241","-113.553941","
,  
(53.5674241, -113.553941)","POINT (-113.553941 53.5674241)"
"8220","St. Leo","5412 121 AVE NW","T5W 1N9","73","7804773372","7804777756","8220web@ecsd.net","https://www.ecsd.net/schools/8220/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.5755282","-113.4253767","
,  
(53.5755282, -113.4253767)","POINT (-113.4253767 53.5755282)"
"8234","Holy Family","1710 MILL WOODS RD NW","T6L 5C5","77","7804638858","7804613994","8234web@ecsd.net","https://www.ecsd.net/schools/8234/Pages/default.aspx","Elementary, Junior","Pre-Kindergarten to Grade 9",,"53.4464748","-113.4030003","
,  
(53.4464748, -113.4030003)","POINT (-113.4030003 53.4464748)"
"8229","St. Vincent","10530 138 ST NW","T5N 2J6","75","7804524474","7804516463","8229web@ecsd.net","http://www.stvincent.ecsd.net","Elementary","Pre-Kindergarten to Grade 6",,"53.5484167","-113.5604677","
,  
(53.5484167, -113.5604677)","POINT (-113.5604677 53.5484167)"
"8025","Father Michael Troy","3630 23 ST NW","T6T 1W7","77","7804711962","7804712089","8025web@ecsd.net","http://www.fathermichaeltroy.ecsd.net","Junior","Grade 7 to Grade 9",,"53.4721753","-113.3776866","
,  
(53.4721753, -113.3776866)","POINT (-113.3776866 53.4721753)"
"8027","Mother Teresa","9008 105A AVE NW","T5H 4P9","73","7804713631","7804713649","8027web@ecsd.net","http://www.motherteresa.ecsd.net","Elementary","Pre-Kindergarten to Grade 6","Year Round Schooling","53.5522131","-113.475699","
,  
(53.5522131, -113.475699)","POINT (-113.475699 53.5522131)"
"1428","Monsignor William Irwin","2629 TAYLOR GREEN NW","T6R 3N8","76","7804301121","7804307742","1428web@ecsd.net","https://www.ecsd.net/SCHOOLS/1428/Pages/default.aspx","Elementary","Kindergarten to Grade 6","French Immersion","53.4473827","-113.5763004","
,  
(53.4473827, -113.5763004)","POINT (-113.5763004 53.4473827)"
"8010","Our Lady of Peace","15911 110 AVE NW","T5P 1G2","71","7804891222","7804890868","8010web@ecsd.net","https://www.ecsd.net/schools/8010/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6","Nehiyaw Pimatisiwin Cree","53.5557046","-113.5952592","
,  
(53.5557046, -113.5952592)","POINT (-113.5952592 53.5557046)"
"8407","St. Joseph","10830 109 ST NW","T5H 3C1","75","7804262010","7804251408","8407web@ecsd.net","https://www.ecsd.net/schools/8407/Pages/default.aspx","Senior","Grade 10 to Grade 12","Career Skills Centre, International Baccalaureate, Jean Forest Leadership Academy: All Girls, Indigenous Leadership Academy, Personalized Self-Directed Learning (PSDL), Spanish Language and Culture, Italian Language and Culture, Nehiyaw Pimatisiwin Cree","53.5538756","-113.5094603","
,  
(53.5538756, -113.5094603)","POINT (-113.5094603 53.5538756)"
"8287","Cardinal Léger","8808 144 AVE NW","T5E 3G7","72","7804756262","7804755882","8287web@ecsd.net","http://www.cardinalleger.ecsd.net","Junior","Grade 7 to Grade 9","Italian Language and Culture, Pre-Advanced Placement - Junior High","53.6065591","-113.4763083","
,  
(53.6065591, -113.4763083)","POINT (-113.4763083 53.6065591)"
"8230","St. Elizabeth Seton","3711 135 AVE NW","T5A 2V6","73","7804787751","7804787764","8230web@ecsd.net","http://www.stelizabethseton.ecsd.net","Elementary, Junior","Kindergarten to Grade 9","Pre-Advanced Placement - Junior High, Spanish Language and Culture","53.5953623","-113.396972","
,  
(53.5953623, -113.396972)","POINT (-113.396972 53.5953623)"
"8200","J.J. Bowlen","6110 144 AVE NW","T5A 1K5","73","7804753730","7804732137","8200web@ecsd.net","http://www.jjbowlen.ecsd.net","Junior","Grade 7 to Grade 9",,"53.605272","-113.4364","
,  
(53.605272, -113.4364)","POINT (-113.4364 53.605272)"
"1427","Sister Annata Brockman","355 HEMINGWAY RD NW","T6M 0L7","74","7804440250","7804440392","1427web@ecsd.net","http://www.sisterannatabrockman.ecsd.net/","Elementary, Junior","Kindergarten to Grade 9","Filipino Language and Culture","53.489526","-113.679528","
,  
(53.489526, -113.679528)","POINT (-113.679528 53.489526)"
"8026","Archbishop Joseph MacNeil","750 LEGER WAY NW","T6R 3H4","76","7804714218","7804711731","8026web@ecsd.net","http://www.archbishopjosephmacneil.ecsd.net","Elementary, Junior","Kindergarten to Grade 8","Pre-Advanced Placement - Junior High, Spanish Language and Culture","53.4600272","-113.5770168","
,  
(53.4600272, -113.5770168)","POINT (-113.5770168 53.4600272)"
"8232","St. Benedict","18015 93 AVE NW","T5T 1X5","74","7804872733","7804813159","8232web@ecsd.net","http://www.stbenedict.ecsd.net","Elementary","Kindergarten to Grade 6","Hockey Academy","53.5261888","-113.6335446","
,  
(53.5261888, -113.6335446)","POINT (-113.6335446 53.5261888)"
"8061","Good Shepherd","18111 57 AVE NW","T6M 1W1","74","7804444299","7804831379","8061web@ecsd.net","https://www.ecsd.net/schools/8061/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.4915674","-113.6357429","
,  
(53.4915674, -113.6357429)","POINT (-113.6357429 53.4915674)"
"8016","St. Bernadette","11917 40 ST NW","T5W 2L1","73","7804744167","7804744225","8016web@ecsd.net","https://www.ecsd.net/schools/8016/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.5727199","-113.4023174","
,  
(53.5727199, -113.4023174)","POINT (-113.4023174 53.5727199)"
"8238","St. Kateri","3807 41 AVE NW","T6L 6M3","77","7804403322","7804402101","8238web@ecsd.net","https://www.ecsd.net/schools/8238/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.4763035","-113.4008081","
,  
(53.4763035, -113.4008081)","POINT (-113.4008081 53.4763035)"
"8040","St. Justin","8405 175 ST NW","T5T 0G9","74","7804872264","7804872284","8040web@ecsd.net","http://www.stjustin.ecsd.net","Elementary","Pre-Kindergarten to Grade 6",,"53.51752","-113.6229303","
,  
(53.51752, -113.6229303)","POINT (-113.6229303 53.51752)"
"8213","St. Cecilia","8830 132 AVE NW","T5E 0X8","72","7804767695","7804737363","8213web@ecsd.net","http://www.stcecilia.ecsd.net","Junior","Grade 7 to Grade 9","Spanish Language and Culture, French Immersion","53.5926948","-113.4776964","
,  
(53.5926948, -113.4776964)","POINT (-113.4776964 53.5926948)"
"8411","Holy Trinity","7007 28 AVE NW","T6K 4A5","77","7804625777","7804625820","8411web@ecsd.net","http://www.holytrinity.ecsd.net","Senior","Grade 10 to Grade 12","Filipino Language and Culture, International Baccalaureate, Spanish Language and Culture","53.457223","-113.4428497","
,  
(53.457223, -113.4428497)","POINT (-113.4428497 53.457223)"
"8045","St. Timothy","14330 117 ST NW","T5X 1S6","71","7804567375","7804565963","8045web@ecsd.net","https://www.ecsd.net/schools/8045/Pages/default.aspx","Elementary","Kindergarten to Grade 6",,"53.6058245","-113.5241066","
,  
(53.6058245, -113.5241066)","POINT (-113.5241066 53.6058245)"
"8018","St. Boniface","11810 40 AVE NW","T6J 0R9","76","7804340294","7804354237","8018web@ecsd.net","http://www.stboniface.ecsd.net","Elementary","Kindergarten to Grade 6","Fine Arts, International Bacculaureate","53.4767854","-113.5373855","
,  
(53.4767854, -113.5373855)","POINT (-113.5373855 53.4767854)"
"8013","St. Angela","13430 132A ST NW","T5L 1S3","71","7804559743","7804541213","8013web@ecsd.net","https://www.ecsd.net/schools/8013/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6","French Immersion","53.5956607","-113.550417","
,  
(53.5956607, -113.550417)","POINT (-113.550417 53.5956607)"
"8036","St. Jerome","3310 107 AVE NW","T5W 0C7","73","7804795847","7804797727","8036web@ecsd.net","https://www.ecsd.net/schools/8036/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6","Science Academy","53.5610428","-113.3928157","
,  
(53.5610428, -113.3928157)","POINT (-113.3928157 53.5610428)"
"1726","Cardinal Collins","3802 139 AVE NW","T5Y 3E7","73","7809442002","7809442011","1726web@ecsd.net","https://www.ecsd.net/schools/1726/Pages/default.aspx","Outreach","Grade 9 to Grade 12",,"53.601559","-113.401737","
,  
(53.601559, -113.401737)","POINT (-113.401737 53.601559)"
"8053","John Paul I","5675 38 AVE NW","T6L 2Z1","77","7804626448","7804637249","8053web@ecsd.net","http://www.johnpauli.ecsd.net","Elementary","Pre-Kindergarten to Grade 6","Spanish Bilingual","53.4719661","-113.4262808","
,  
(53.4719661, -113.4262808)","POINT (-113.4262808 53.4719661)"
"8057","St. Charles","10423 172 AVE NW","T5X 4X4","72","7804565222","7804565231","8057web@ecsd.net","https://www.ecsd.net/schools/8057/Pages/default.aspx","Elementary","Kindergarten to Grade 6",,"53.6328169","-113.5033571","
,  
(53.6328169, -113.5033571)","POINT (-113.5033571 53.6328169)"
"8044","St. Hilda","7630 38 AVE NW","T6K 2N2","77","7804623195","7804612188","8044web@ecsd.net","http://www.sthilda.ecsd.net","Junior","Grade 7 to Grade 9","Pre-Advanced Placement - Junior High, Spanish Bilingual, Spanish Language and Culture","53.4737631","-113.4513608","
,  
(53.4737631, -113.4513608)","POINT (-113.4513608 53.4737631)"
"8404","Archbishop O'Leary","8760 132 AVE NW","T5E 0X8","72","7804766251","7804722579","8404web@ecsd.net","http://www.archbishopoleary.ecsd.net","Senior","Grade 10 to Grade 12","Advanced Placement - Senior High, Hockey Academy, Italian Language and Culture, Soccer Academy, Spanish Language and Culture","53.5928729","-113.4751525","
,  
(53.5928729, -113.4751525)","POINT (-113.4751525 53.5928729)"
"8051","St. Teresa","11350 25 AVE NW","T6J 5B1","76","7804376022","7804376457","8051web@ecsd.net","https://www.ecsd.net/schools/8051/Pages/default.aspx","Elementary","Kindergarten to Grade 6","Spanish Bilingual","53.457387","-113.5270738","
,  
(53.457387, -113.5270738)","POINT (-113.5270738 53.457387)"
"8216","St. Francis of Assisi","6614 129 AVE NW","T5C 1V7","73","7804767634","7804763932","8216web@ecsd.net","https://www.ecsd.net/schools/8216/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6","Nehiyaw Pimatisiwin Cree","53.5882068","-113.4438788","
,  
(53.5882068, -113.4438788)","POINT (-113.4438788 53.5882068)"
"8049","Anne Fitzgerald","699 CLAREVIEW RD NW","T5A 4G3","73","7804759619","7804768430","8049web@ecsd.net","http://www.annefitzgerald.ecsd.net","Elementary","Pre-Kindergarten to Grade 6",,"53.5944903","-113.3837889","
,  
(53.5944903, -113.3837889)","POINT (-113.3837889 53.5944903)"
"8038","St. Augustine","3808 106 ST NW","T6J 1A5","76","7804354949","7804365824","8038web@ecsd.net","http://www.staugustine.ecsd.net","Elementary","Pre-Kindergarten to Grade 6",,"53.4737471","-113.5053372","
,  
(53.4737471, -113.5053372)","POINT (-113.5053372 53.4737471)"
"8203","Holy Cross","15120 104 AVE NW","T5P 0R5","71","7804891981","7804891195","8203web@ecsd.net","https://www.ecsd.net/schools/8203/Pages/default.aspx","Elementary, Junior","Pre-Kindergarten to Grade 9","French Immersion, International Baccalaureate","53.5468062","-113.5823307","
,  
(53.5468062, -113.5823307)","POINT (-113.5823307 53.5468062)"
"8047","St. Maria Goretti","4214 127 AVE NW","T5A 3K6","73","7804750158","7804788635","8047web@ecsd.net","https://www.ecsd.net/schools/8047/Pages/default.aspx","Elementary","Kindergarten to Grade 6",,"53.5855406","-113.4078483","
,  
(53.5855406, -113.4078483)","POINT (-113.4078483 53.5855406)"
"8022","St. Gerard","12415 85 ST NW","T5B 3H3","73","7804745208","7804746257","8022web@ecsd.net","https://www.ecsd.net/schools/8022/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.580503","-113.4704066","
,  
(53.580503, -113.4704066)","POINT (-113.4704066 53.580503)"
"8048","Bishop Savaryn","16215 109 ST NW","T5X 2R2","72","7804567837","7804562354","8048web@ecsd.net","http://www.bishopsavaryn.ecsd.net","Elementary","Pre-Kindergarten to Grade 6","French Immersion","53.6220012","-113.508386","
,  
(53.6220012, -113.508386)","POINT (-113.508386 53.6220012)"
"8054","St. Bonaventure","3004 139 AVE NW","T5Y 1R9","73","7804767257","7804721718","8054web@ecsd.net","https://www.ecsd.net/schools/8054/Pages/default.aspx","Elementary","Kindergarten to Grade 6",,"53.6033109","-113.3887423","
,  
(53.6033109, -113.3887423)","POINT (-113.3887423 53.6033109)"
"8011","Our Lady of Victories","7925 158 ST NW","T5R 2B9","74","7804897630","7804867762","8011web@ecsd.net","http://www.ourladyofvictories.ecsd.net","Elementary","Pre-Kindergarten to Grade 6",,"53.5149225","-113.5947215","
,  
(53.5149225, -113.5947215)","POINT (-113.5947215 53.5149225)"
"1970","St. Brendan","9260 58 ST NW","T6B 0X1","73","7804661281","7804666057","1970web@ecsd.net","http://stbrendan.ecsd.net/","Elementary, Junior","Kindergarten to Grade 9","Spanish Bilingual, Ukrainian Bilingual, Golf Academy, Spanish Language and Culture","53.529481","-113.424949","
,  
(53.529481, -113.424949)","POINT (-113.424949 53.529481)"
"8060","Mary Hanley","3330 37 ST NW","T6L 5X1","77","7804612551","7804612559","8060web@ecsd.net","http://www.maryhanley.ecsd.net","Elementary","Kindergarten to Grade 6",,"53.463219","-113.3997381","
,  
(53.463219, -113.3997381)","POINT (-113.3997381 53.463219)"
"8231","St. Clement","7620 MILL WOODS RD NW","T6K 2P7","77","7804623806","7804631948","8231web@ecsd.net","http://www.stclement.ecsd.net","Elementary, Junior","Kindergarten to Grade 9","Filipino Language and Culture, International Baccalaureate",,,,
"8236","Frère Antoine","2850 MILL WOODS RD NW","T6K 4A1","77","7804632957","7804619195","8236web@ecsd.net","http://www.frereantoine.ecsd.net","Elementary","Kindergarten to Grade 6","French Immersion","53.4597342","-113.4490807","
,  
(53.4597342, -113.4490807)","POINT (-113.4490807 53.4597342)"
"8050","St. Martha","7240 180 ST NW","T5T 3B1","74","7804874594","7804810323","8050web@ecsd.net","https://www.ecsd.net/schools/8050/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.5063346","-113.634696","
,  
(53.5063346, -113.634696)","POINT (-113.634696 53.5063346)"
"8210","St. Basil","10210 115 AVE NW","T5G 0L8","71","7804773584","7804740238","8210web@ecsd.net","https://www.ecsd.net/schools/8210/Pages/default.aspx","Elementary, Junior","Kindergarten to Grade 9","Polish Bilingual, Jean Forest Leadership Academy: All Girls","53.5663608","-113.4963225","
,  
(53.5663608, -113.4963225)","POINT (-113.4963225 53.5663608)"
"8237","St. Mary","490 RHATIGAN RD NW","T6R 2E2","76","7809886577","7809886581","8237web@ecsd.net","https://www.ecsd.net/schools/8237/Pages/default.aspx","Elementary","Grade 2 to Grade 6",,"53.475556","-113.5851541","
,  
(53.475556, -113.5851541)","POINT (-113.5851541 53.475556)"
"8058","Our Lady of the Prairies","17655 64 AVE NW","T5T 4A6","74","7804810389","7804446483","8058web@ecsd.net","https://www.ecsd.net/schools/8058/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6","French Immersion","53.4996539","-113.6254916","
,  
(53.4996539, -113.6254916)","POINT (-113.6254916 53.4996539)"
"8029","St. Matthew","8735 132 AVE NW","T5E 0X7","72","7804736575","7804786031","8029web@ecsd.net","http://www.stmatthew.ecsd.net","Elementary","Pre-Kindergarten to Grade 6","Ukrainian Bilingual, Ukrainian Dance","53.5918116","-113.4752341","
,  
(53.5918116, -113.4752341)","POINT (-113.4752341 53.5918116)"
"8402","Austin O'Brien","6110 95 AVE NW","T6B 1A5","75","7804663161","7804666994","8402web@ecsd.net","http://www.austinobrien.ecsd.net","Senior","Grade 10 to Grade 12","Advanced Placement - Senior High, International Languages Program, Polish Bilingual, Ukrainian Bilingual, Spanish Bilingual, Spanish Language and Culture","53.5354056","-113.4264182","
,  
(53.5354056, -113.4264182)","POINT (-113.4264182 53.5354056)"
"8034","St. Vladimir","7510 132 AVE NW","T5C 2A9","73","7804764613","7804764638","8034web@ecsd.net","https://www.ecsd.net/schools/8034/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.5927308","-113.4562651","
,  
(53.5927308, -113.4562651)","POINT (-113.4562651 53.5927308)"
"8024","St. John Bosco","7411 161A AVE NW","T5Z 3V4","72","7804713140","7804713293","8024web@ecsd.net","http://www.stjohnbosco.ecsd.net","Elementary","Kindergarten to Grade 6",,"53.6218484","-113.4574732","
,  
(53.6218484, -113.4574732)","POINT (-113.4574732 53.6218484)"
"8428","Blessed Oscar Romero","17760 69 AVE NW","T5T 6X3","74","7804282705","7804892873","8428web@ecsd.net","https://www.ecsd.net/schools/1028/Pages/default.aspx","Senior","Grade 10 to Grade 12","Advanced Placement - Senior High, Filipino Language and Culture, Spanish Language and Culture","53.5041389","-113.6299034","
,  
(53.5041389, -113.6299034)","POINT (-113.6299034 53.5041389)"
"8409","Louis St. Laurent","11230 43 AVE NW","T6J 0X8","76","7804353964","7804377228","8409web@ecsd.net","http://www.louisstlaurent.ecsd.net","Junior, Senior","Grade 7 to Grade 12","Fine Arts, International Baccalaureate, Spanish Bilingual, Spanish Language and Culture, Hockey Academy","53.4797364","-113.5224385","
,  
(53.4797364, -113.5224385)","POINT (-113.5224385 53.4797364)"
"8214","Ben Calf Robe - St. Clare","11833 64 ST NW","T5W 4J2","73","7804712360","7804713104","8214web@ecsd.net","https://www.ecsd.net/schools/8214/Pages/default.aspx","Elementary, Junior","Pre-Kindergarten to Grade 9","First Nations Metis and Inuit Education, Nehiyaw Pimatisiwin Cree","53.571454","-113.4391147","
,  
(53.571454, -113.4391147)","POINT (-113.4391147 53.571454)"
"8207","Sir John Thompson","13525 132 AVE NW","T5L 3R6","71","7804549202","7804545796","8207web@ecsd.net","http://www.sirjohnthompson.ecsd.net","Junior","Grade 7 to Grade 9","Pre-Advanced Placement - Junior High","53.5919354","-113.5548917","
,  
(53.5919354, -113.5548917)","POINT (-113.5548917 53.5919354)"
"8041","St. Elizabeth","7712 36 AVE NW","T6K 1H7","77","7804627022","7804637411","8041web@ecsd.net","https://www.ecsd.net/schools/8041/Pages/default.aspx","Elementary","Pre-Kindergarten to Grade 6",,"53.4688012","-113.4514124","
,  
(53.4688012, -113.4514124)","POINT (-113.4514124 53.4688012)"
"8208","St. Alphonsus","11624 81 ST NW","T5B 2S2","73","7804772513","7804795949","8208web@ecsd.net","http://www.stalphonsus.ecsd.net","Elementary, Junior","Pre-Kindergarten to Grade 9","Junior Achievement Leadership Centre, Year Round School","53.567873","-113.4663814","
,  
(53.567873, -113.4663814)","POINT (-113.4663814 53.567873)"
"8028","St. Martin","11310 51 AVE NW","T6H 0L7","76","7804344848","7804348230","8028web@ecsd.net","http://www.stmartin.ecsd.net","Elementary","Kindergarten to Grade 6","Ukrainian Bilingual, Ukrainian Dance","53.4887561","-113.5227512","
,  
(53.4887561, -113.5227512)","POINT (-113.5227512 53.4887561)"
"8217","St. Gabriel","5540 106 AVE NW","T6A 1G3","75","7804660220","7804691634","8217web@ecsd.net","http://www.stgabriel.ecsd.net","Elementary","Pre-Kindergarten to Grade 6","International Baccalaureate","53.5510139","-113.4242508","
,  
(53.5510139, -113.4242508)","POINT (-113.4242508 53.5510139)"
"1969","St. John XXIII","365 Windermere RD NW","T6W 0V9","76","7804692451","7804692751","1969web@ecsd.net","https://www.ecsd.net/schools/1969/Pages/default.aspx","Elementary, Junior","Kindergarten to Grade 9","French Immersion","53.441658","-113.612185","
,  
(53.441658, -113.612185)","POINT (-113.612185 53.441658)"
"8223","St. Nicholas","3643 115 AVE NW","T5W 0V1","73","7804743713","7804770012","8223web@ecsd.net","http://www.stnicholas.ecsd.net","Junior","Grade 7 to Grade 9","Fine Arts, Science Academy, Soccer Academy","53.5673369","-113.3990201","
,  
(53.5673369, -113.3990201)","POINT (-113.3990201 53.5673369)"
"8410","J.H. Picard","7055 99 ST  NW","T6E 3R4","77","7804334251","7804321632","8410web@ecsd.net","https://www.ecsd.net/schools/8410/Pages/default.aspx","Elementary, Junior, Senior","Kindergarten to Grade 12","French Immersion, Fine Arts, Pre-Advanced Placement - Junior High, Advanced Placement - Senior High","53.5074855","-113.4853819","
,  
(53.5074855, -113.4853819)","POINT (-113.4853819 53.5074855)"
"8215","St. Edmund","11712 130 AVE NW","T5E 0V2","71","7804531596","7804548013","8215web@ecsd.net","http://www.stedmund.ecsd.net","Elementary, Junior","Pre-Kindergarten to Grade 9","International Baccalaureate, Hockey Academy, Recreation Academy, Soccer Academy","53.5903344","-113.52482","
,  
(53.5903344, -113.52482)","POINT (-113.52482 53.5903344)"
"8055","St. Lucy","11750 162 AVE NW","T5X 4L9","71","7804560053","7804574361","8055web@ecsd.net","https://www.ecsd.net/schools/8055/Pages/default.aspx","Elementary","Kindergarten to Grade 6",,"53.6232317","-113.5264738","
,  
(53.6232317, -113.5264738)","POINT (-113.5264738 53.6232317)"
