"year","state_of_residence","county_of_residence","gender","race","age_group","education","cause_of_death","place_of_death","count"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Cerebrovascular diseases","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","Influenza and pneumonia","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other forms of heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","<12 YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other causes","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","25-34","<12 YR","Motor vehicle accidents","Other","1"
"2009","PENNSYLVANIA","Out of State","Male","WHITE","35-44","12 YR","All other causes","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","65-74","12 YR","All other forms of heart disease","Other","1"
"2009","PENNSYLVANIA","Out of State","Female","WHITE","65-74","12 YR","All other forms of heart disease","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Cerebrovascular diseases","Other","1"
"2009","PENNSYLVANIA","Out of State","Male","WHITE","75+","<12 YR","Malignant neoplasms of digestive organs","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
"2009","NEW JERSEY","Out of State","Female","WHITE","75+","12 YR","All other causes","Nursing Home","1"
"2009","MARYLAND","Out of State","Male","WHITE","75+","13+ YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","Malignant neoplasms of digestive organs","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","65-74","12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other forms of heart disease","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","55-64","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","65-74","13+ YR","Motor vehicle accidents","Emergency Room-Outpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","45-54","12 YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","13+ YR","Nontransport accidents","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Inpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","12 YR","All other causes","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","13+ YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","Sussex","Female","WHITE","65-74","13+ YR","All other causes","Inpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","65-74","13+ YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","Unknown","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","13+ YR","All other forms of heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","13+ YR","All other causes","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","12 YR","Malignant neoplasms of male genital organs","Other","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","13+ YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","12 YR","Influenza and pneumonia","Residence","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","12 YR","Chronic Lower Respiratory Diseases","Residence","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","<12 YR","Malignant neoplasms of digestive organs","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","BLACK","65-74","<12 YR","All other forms of heart disease","Inpatient","1"
"2009","PENNSYLVANIA","Out of State","Female","WHITE","75+","Unknown","Cerebrovascular diseases","Other","1"
"2009","DELAWARE","New Castle","Male","WHITE","55-64","12 YR","Ischemic heart disease","Emergency Room-Outpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","65-74","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","55-64","12 YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","New Castle","Female","BLACK","45-54","12 YR","Human immunodeficiency virus (HIV)","Inpatient","1"
"2009","DELAWARE","New Castle","Female","BLACK","75+","12 YR","Nephritis, nephrotic syndrome, and nephrosis","Residence","1"
"2009","DELAWARE","New Castle","Female","BLACK","35-44","12 YR","Human immunodeficiency virus (HIV)","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","Nontransport accidents","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","13+ YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","BLACK","45-54","<12 YR","All other causes","Inpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","13+ YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","55-64","13+ YR","All other causes","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","13+ YR","All other forms of heart disease","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","12 YR","Cerebrovascular diseases","Nursing Home","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","12 YR","Chronic liver disease and cirrhosis","Inpatient","1"
"2009","DELAWARE","Kent","Male","WHITE","65-74","13+ YR","All other causes","Inpatient","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","12 YR","Cerebrovascular diseases","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","55-64","12 YR","Malignant neoplasms of digestive organs","Residence","1"
"2009","NEW JERSEY","Out of State","Male","WHITE","75+","13+ YR","All other causes","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","<12 YR","All other forms of heart disease","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","13+ YR","All other and unspecified malignant neoplasms","Residence","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","<12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","45-54","13+ YR","All other forms of heart disease","Emergency Room-Outpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","13+ YR","All other causes","Residence","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","13+ YR","All other causes","Inpatient","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Nursing Home","1"
"2009","DELAWARE","Kent","Female","WHITE","65-74","12 YR","Malignant neoplasms of breast","Other","1"
"2009","DELAWARE","Kent","Female","WHITE","65-74","<12 YR","All other causes","Inpatient","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","Kent","Male","WHITE","65-74","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Residence","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","12 YR","All other causes","Residence","1"
"2009","DELAWARE","Kent","Male","BLACK","75+","Unknown","All other causes","Nursing Home","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","Unknown","All other causes","Residence","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","13+ YR","Influenza and pneumonia","Inpatient","1"
"2009","DELAWARE","Kent","Male","WHITE","65-74","<12 YR","Ischemic heart disease","Emergency Room-Outpatient","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","12 YR","Malignant neoplasms of digestive organs","Residence","1"
"2009","DELAWARE","Kent","Male","WHITE","65-74","13+ YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","13+ YR","All other causes","Inpatient","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Cerebrovascular diseases","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","12 YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","Kent","Male","BLACK","55-64","13+ YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Malignant neoplasms of breast","Residence","1"
"2009","NEW JERSEY","Out of State","Male","WHITE","75+","12 YR","Malignant neoplasms of digestive organs","Nursing Home","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Septicemia","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","All other causes","Inpatient","1"
"2009","PENNSYLVANIA","Out of State","Male","WHITE","45-54","<12 YR","All other causes","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Chronic Lower Respiratory Diseases","Emergency Room-Outpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","<12 YR","Chronic Lower Respiratory Diseases","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other causes","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","65-74","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Residence","1"
"2009","DELAWARE","New Castle","Male","BLACK","35-44","12 YR","Assault (homicide)","Emergency Room-Outpatient","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","Unknown","Ischemic heart disease","Residence","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","<12 YR","Septicemia","Inpatient","1"
"2009","PENNSYLVANIA","Out of State","Female","WHITE","75+","12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","All other causes","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","13+ YR","Alzheimers Disease","Residence","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","Ischemic heart disease","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","All other forms of heart disease","Inpatient","1"
"2009","PENNSYLVANIA","Out of State","Female","WHITE","75+","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","65-74","12 YR","Malignant neoplasms of digestive organs","Residence","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","13+ YR","Diabetes mellitus","Residence","1"
"2009","DELAWARE","Sussex","Male","WHITE","75+","13+ YR","Malignant neoplasms of lymphoid, hematopoietic, and related tissue","Inpatient","1"
"2009","DELAWARE","Kent","Female","WHITE","75+","<12 YR","Cerebrovascular diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","12 YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","PENNSYLVANIA","Out of State","Male","WHITE","65-74","12 YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","13+ YR","All other forms of heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","Cerebrovascular diseases","Residence","1"
"2009","DELAWARE","New Castle","Male","BLACK","45-54","13+ YR","Malignant neoplasms of lymphoid, hematopoietic, and related tissue","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Malignant neoplasms of female genital organs","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","65-74","12 YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Male","BLACK","75+","12 YR","Chronic Lower Respiratory Diseases","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","12 YR","Chronic Lower Respiratory Diseases","Nursing Home","1"
"2009","MARYLAND","Out of State","Male","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","<12 YR","All other forms of heart disease","Nursing Home","1"
"2009","DELAWARE","Kent","Male","BLACK","45-54","12 YR","Ischemic heart disease","Emergency Room-Outpatient","1"
"2009","DELAWARE","Kent","Male","WHITE","75+","12 YR","All other causes","Other","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","TENNESSEE","Out of State","Female","BLACK","65-74","<12 YR","Malignant neoplasms of female genital organs","Nursing Home","1"
"2009","DELAWARE","Kent","Male","BLACK","55-64","<12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","55-64","13+ YR","Diabetes mellitus","Emergency Room-Outpatient","1"
"2009","DELAWARE","Sussex","Male","BLACK","65-74","<12 YR","Influenza and pneumonia","Inpatient","1"
"2009","DELAWARE","Sussex","Female","BLACK","75+","<12 YR","Ischemic heart disease","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","All other causes","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Malignant neoplasms of respiratory and intrathoracic organs","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Cerebrovascular diseases","Nursing Home","1"
"2009","DELAWARE","New Castle","Female","WHITE","55-64","12 YR","Malignant neoplasms of respiratory and intrathoracic organs","Emergency Room-Outpatient","1"
"2009","DELAWARE","Kent","Male","WHITE","65-74","12 YR","Ischemic heart disease","Inpatient","1"
"2009","DELAWARE","New Castle","Male","WHITE","65-74","12 YR","Malignant neoplasms of digestive organs","Other","1"
"2009","DELAWARE","New Castle","Female","WHITE","75+","13+ YR","Malignant neoplasms of breast","Residence","1"
"2009","DELAWARE","New Castle","Female","WHITE","65-74","13+ YR","Malignant neoplasms of respiratory and intrathoracic organs","Other","1"
"2009","DELAWARE","New Castle","Male","WHITE","75+","13+ YR","All other forms of heart disease","Residence","1"
"2009","DELAWARE","New Castle","Male","BLACK","55-64","12 YR","Nontransport accidents","Inpatient","1"
"2009","DELAWARE","New Castle","Female","BLACK","45-54","<12 YR","Human immunodeficiency virus (HIV)","Other","1"
"2009","DELAWARE","Sussex","Male","WHITE","55-64","13+ YR","Intentional self-harm (suicide)","Other","1"
"2009","DELAWARE","New Castle","Female","BLACK","25-34","<12 YR","Nontransport accidents","Emergency Room-Outpatient","1"
"2009","DELAWARE","New Castle","Male","BLACK","55-64","12 YR","Human immunodeficiency virus (HIV)","Residence","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","12 YR","Cerebrovascular diseases","Other","1"
"2009","DELAWARE","Sussex","Female","WHITE","75+","<12 YR","All other causes","Nursing Home","1"
