"schoolyear","districtcode","districtname","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","total","staffcount_salary_lt_30k","staffcount_salary_30k_37k","staffcount_salary_37k_44k","staffcount_salary_44k_51k","staffcount_salary_51k_58k","staffcount_salary_58k_65k","staffcount_salary_65k_72k","staffcount_salary_72k_79k","staffcount_salary_79k_86k","staffcount_salary_86k_93k","staffcount_salary_93k_100k","staffcount_salary_gt_100k"
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","New Castle County","African American/Female/New Castle County","Non-Professional","Skilled & Service Workers","Secretarial","90","4","10","8","11","31","20","4","1",,"1",,
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","New Castle County","African American/Female/New Castle County","Non-Professional","Skilled & Service Workers","Service Aide","7","2","5",,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","New Castle County","African American/Female/New Castle County","Professional","Official/Administrative","ALL","97",,,"2",,"5","3","1","8","4","4","3","67"
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","Sussex County","African American/Female/Sussex County","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","4.7000000000000002","4.7000000000000002",,,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","Sussex County","African American/Female/Sussex County","Non-Professional","Skilled & Service Workers","Cafeteria Worker","16","16",,,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","Sussex County","African American/Female/Sussex County","Professional","ALL","ALL","91",,"1","9","11","17","11","8","11","6","10","2","5"
"2020","0","State of Delaware","0","State of Delaware","African American","Female","All Educators","ALL","Sussex County","African American/Female/Sussex County","Professional","Official/Administrative","Other General Support","2",,,,,,"1",,"1",,,,
"2020","0","State of Delaware","0","State of Delaware","African American","Male","All Educators","ALL","All Educators","African American/Male","Non-Professional","Skilled & Service Workers","Secretarial","2",,,,"1","1",,,,,,,
"2020","0","State of Delaware","0","State of Delaware","African American","Male","All Educators","ALL","All Educators","African American/Male","Professional","Official/Administrative","Supervisor, General Support","8",,"1",,,"1",,,,,,,"6"
"2020","0","State of Delaware","0","State of Delaware","African American","Male","All Educators","ALL","Sussex County","African American/Male/Sussex County","Non-Professional","ALL","ALL","160","12","43","74","31",,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","ALL","ALL","ALL","19046","1066.4000000000001","1578.5999999999999","2759","2218","2110","1835","2146","1625","1641","974","334","759"
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","Professional","Official/Administrative","Assistant Superintendent","17",,,,,,,,,,,,"17"
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","Kent County","Kent County","Non-Professional","Skilled & Service Workers","Service Aide","6","3","3",,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","Kent County","Kent County","Professional","Official/Administrative","ALL","194",,"3","3","3","3","9","3","2","3","12","18","135"
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","New Castle County","New Castle County","Professional","Classroom Teacher","Teacher, Regular Elementary","2087","7","8","154","240","232","287","320","234","401","164","37","3"
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","New Castle County","New Castle County","Professional","Instructional Support","Other Instructional Support","188","4","3",,,"9","21","42","31","43","25","4","6"
"2020","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","ALL","New Castle County","New Castle County","Professional","Pupil Support","Speech and Hearing Therapist","92",,"1",,"2","13","13","9","8","10","20","16",
"2020","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","ALL","All Educators","Female","ALL","ALL","ALL","13840","772.39999999999998","1039.7","1910","1548","1586","1424","1662","1212","1292","748","234","412"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","ALL","Kent County","Female/Kent County","Professional","Classroom Teacher","Teacher, Special Elementary","377",,"4","33","80","84","73","79","17","6","1",,
"2020","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","ALL","Kent County","Female/Kent County","Professional","Instructional Support","Supervisor, Instructional","7",,,,,,"1",,,,,,"6"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","ALL","Kent County","Female/Kent County","Professional","Pupil Support","ALL","192",,,"1","6","50","34","30","31","29","6","3","2"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Female","All Educators","ALL","New Castle County","Female/New Castle County","Professional","Instructional Support","Specialist, Instructional","107","1",,"1","2","3","9","15","7","35","24","7","3"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","All Educators","Male","Professional","Pupil Support","Supervisor, Pupil Support","5",,,,,"1",,,"1",,,,"3"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Classroom Teacher","ALL","466",,,"40","85","106","61","99","58","15","1","1",
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Classroom Teacher","Teacher, Regular Elementary","89",,,"9","24","21","11","16","8",,,,
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Classroom Teacher","Teacher, Special Secondary","83",,,"5","21","17","11","11","14","4",,,
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Official/Administrative","Assistant Principal","23",,,,,,,,,"1","2","4","16"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","New Castle County","Male/New Castle County","Professional","Instructional Support","Specialist, Instructional","12","1",,"1",,"1","1","1","1","1","4",,"1"
"2020","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","ALL","New Castle County","Male/New Castle County","Professional","Official/Administrative","Assistant Superintendent","7",,,,,,,,,,,,"7"
"2020","0","State of Delaware","0","State of Delaware","Asian American","All Educators","All Educators","ALL","New Castle County","Asian American/New Castle County","Non-Professional","Skilled & Service Workers","Technical","3",,,,"2",,,"1",,,,,
"2020","0","State of Delaware","0","State of Delaware","Asian American","All Educators","All Educators","ALL","Sussex County","Asian American/Sussex County","Professional","Classroom Teacher","Teacher, Special Elementary","1",,,,,,,,,,"1",,
"2020","0","State of Delaware","0","State of Delaware","Asian American","Female","All Educators","ALL","All Educators","Asian American/Female","Non-Professional","Skilled & Service Workers","Managerial","1",,,"1",,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Asian American","Female","All Educators","ALL","All Educators","Asian American/Female","Professional","Official/Administrative","Assistant Principal","1",,,,,,,,,,,,"1"
"2020","0","State of Delaware","0","State of Delaware","Asian American","Female","All Educators","ALL","All Educators","Asian American/Female","Professional","Official/Administrative","Superintendent","1",,,,,,,,,,,,"1"
"2020","0","State of Delaware","0","State of Delaware","Asian American","Female","All Educators","ALL","New Castle County","Asian American/Female/New Castle County","Non-Professional","Skilled & Service Workers","Managerial","1",,,"1",,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Asian American","Male","All Educators","ALL","Kent County","Asian American/Male/Kent County","Professional","Classroom Teacher","ALL","4",,,"1","2","1",,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","ALL","All Educators","Hispanic/Latino","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","39.899999999999999","30.899999999999999","5","2","1",,"1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","ALL","New Castle County","Hispanic/Latino/New Castle County","Non-Professional","Skilled & Service Workers","Service Aide","3","1","1",,"1",,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","ALL","New Castle County","Hispanic/Latino/New Castle County","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","111","13","34","59","4",,"1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","ALL","New Castle County","Hispanic/Latino/New Castle County","Professional","Official/Administrative","Assistant Principal","3",,,,,"1",,,,,,,"2"
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","All Educators","All Educators","ALL","New Castle County","Hispanic/Latino/New Castle County","Professional","Official/Administrative","Director","6",,,,,,"1","1","1",,"1",,"2"
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","ALL","New Castle County","Hispanic/Latino/Female/New Castle County","Non-Professional","Skilled & Service Workers","ALL","205.90000000000001","56.899999999999999","46","73","14","11","4",,"1",,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","ALL","New Castle County","Hispanic/Latino/Female/New Castle County","Professional","ALL","ALL","226","4","5","24","25","34","20","35","21","29","16","6","7"
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","ALL","Sussex County","Hispanic/Latino/Female/Sussex County","ALL","ALL","ALL","90","7","7","19","19","11","3","7","9","4","2","1","1"
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","ALL","Sussex County","Hispanic/Latino/Female/Sussex County","Professional","ALL","ALL","60",,,"7","16","10","3","7","9","4","2","1","1"
"2022","86","Odyssey Charter School","585","Odyssey Charter School","All Educators","Female","All Educators","ALL","All Educators","Female","Professional","Official/Administrative","ALL","8",,"1","1",,"1",,,,,,,"5"
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","All Educators","ALL","Sussex County","Hispanic/Latino/Female/Sussex County","Professional","Classroom Teacher","Teacher, Special Elementary","5",,,,"1","1","1","2",,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","All Educators","ALL","All Educators","Hispanic/Latino/Male","Non-Professional","Skilled & Service Workers","Cafeteria Worker","3","2",,"1",,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","All Educators","ALL","Kent County","Hispanic/Latino/Male/Kent County","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","5",,"4","1",,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","All Educators","All Educators","ALL","All Educators","Multi-Racial","Professional","Classroom Teacher","Teacher, Regular Elementary","27",,,"2","5","2","2","5","4","5","2",,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","All Educators","All Educators","ALL","All Educators","Multi-Racial","Professional","Pupil Support","Social Worker","2",,,,,"1","1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","All Educators","All Educators","ALL","Kent County","Multi-Racial/Kent County","Professional","Classroom Teacher","Teacher, Special Elementary","3",,,,"2",,"1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","All Educators","All Educators","ALL","New Castle County","Multi-Racial/New Castle County","Non-Professional","Skilled & Service Workers","Service Aide","1","1",,,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","All Educators","All Educators","ALL","New Castle County","Multi-Racial/New Castle County","Professional","Classroom Teacher","Teacher, Special Elementary","10",,,"2",,,"3",,"1","3","1",,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Female","All Educators","ALL","All Educators","Multi-Racial/Female","Professional","Instructional Support","Guidance Counselor","1",,,,,,,,"1",,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Female","All Educators","ALL","Kent County","Multi-Racial/Female/Kent County","Professional","Classroom Teacher","Teacher, Special Secondary","3",,,"1","1",,"1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Female","All Educators","ALL","Kent County","Multi-Racial/Female/Kent County","Professional","Pupil Support","Psychologist","1",,,,,,"1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Male","All Educators","ALL","New Castle County","Multi-Racial/Male/New Castle County","ALL","ALL","ALL","38","1","5","8","1","2","5","6","2",,"2","3","3"
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Male","All Educators","ALL","New Castle County","Multi-Racial/Male/New Castle County","Non-Professional","ALL","ALL","18","1","5","8",,"2",,"2",,,,,
"2020","0","State of Delaware","0","State of Delaware","Multi-Racial","Male","All Educators","ALL","New Castle County","Multi-Racial/Male/New Castle County","Professional","Classroom Teacher","Teacher, Regular Elementary","3",,,,,,"1","2",,,,,
"2020","0","State of Delaware","0","State of Delaware","Native American","All Educators","All Educators","ALL","All Educators","Native American","Non-Professional","Skilled & Service Workers","ALL","25","4","7","5","7","1","1",,,,,,
"2020","0","State of Delaware","0","State of Delaware","Native American","All Educators","All Educators","ALL","All Educators","Native American","Professional","Instructional Support","ALL","2",,,,,,,"1","1",,,,
"2020","0","State of Delaware","0","State of Delaware","Native American","All Educators","All Educators","ALL","Kent County","Native American/Kent County","Non-Professional","Skilled & Service Workers","ALL","9","2","3",,"4",,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Native American","All Educators","All Educators","ALL","Kent County","Native American/Kent County","Professional","Official/Administrative","Director","1",,,,,,,,,,,,"1"
"2020","0","State of Delaware","0","State of Delaware","Native American","All Educators","All Educators","ALL","Sussex County","Native American/Sussex County","Professional","ALL","ALL","5",,,,"1","2",,,"1",,,,"1"
"2020","0","State of Delaware","0","State of Delaware","Native American","Female","All Educators","ALL","Kent County","Native American/Female/Kent County","Non-Professional","Skilled & Service Workers","ALL","4","1","2",,"1",,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Educators","All Educators","ALL","All Educators","Native Hawaiian/Pacific Islander","ALL","ALL","ALL","6",,"1","1","1","1","1",,,"1",,,
"2020","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","Male","All Educators","ALL","All Educators","Native Hawaiian/Pacific Islander/Male","Non-Professional","Skilled & Service Workers","ALL","1",,"1",,,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","White","All Educators","All Educators","ALL","New Castle County","White/New Castle County","Professional","Official/Administrative","Director","48",,,,"1",,"2",,,"3","1","4","37"
"2020","0","State of Delaware","0","State of Delaware","White","All Educators","All Educators","ALL","Sussex County","White/Sussex County","Professional","Pupil Support","Specialist, Pupil Support","31",,"1","16","2","3","1","4","1",,"3",,
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","All Educators","White/Female","Non-Professional","Skilled & Service Workers","Secretarial","636","10","33","79","193","191","104","17","6",,"3",,
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","All Educators","White/Female","Professional","Classroom Teacher","Teacher, Special Elementary","1134","2","5","89","185","205","185","196","108","107","40","10","2"
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","All Educators","White/Female","Professional","Official/Administrative","Principal","97",,,,,"1",,"2",,"1",,"4","89"
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","New Castle County","White/Female/New Castle County","Professional","Classroom Teacher","ALL","3454","6","7","257","357","381","478","529","411","627","312","82","7"
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","New Castle County","White/Female/New Castle County","Professional","Classroom Teacher","Teacher, Special Secondary","313",,"1","21","32","40","49","54","32","46","29","9",
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","New Castle County","White/Female/New Castle County","Professional","Official/Administrative","Director","30",,,,"1",,,,,"2",,"4","23"
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","New Castle County","White/Female/New Castle County","Professional","Pupil Support","Specialist, Pupil Support","46",,,,"1","4","1","2","11","12","7","6","2"
"2020","0","State of Delaware","0","State of Delaware","White","Female","All Educators","ALL","Sussex County","White/Female/Sussex County","Professional","Official/Administrative","Principal","25",,,,,"1",,,,,,,"24"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","All Educators","White/Male","Professional","Official/Administrative","Superintendent","15",,,,,,,,,,,,"15"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","All Educators","White/Male","Professional","Pupil Support","Supervisor, Pupil Support","2",,,,,,,,"1",,,,"1"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","Kent County","White/Male/Kent County","Non-Professional","Skilled & Service Workers","Secretarial","1",,,"1",,,,,,,,,
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","Kent County","White/Male/Kent County","Professional","Classroom Teacher","ALL","388",,,"30","65","87","55","89","47","13","1","1",
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","New Castle County","White/Male/New Castle County","Non-Professional","Skilled & Service Workers","Technical","16",,,,"4","4","2","3","1","1",,,"1"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","New Castle County","White/Male/New Castle County","Professional","Official/Administrative","ALL","213",,"1","2",,"11","7","4","11","14","15","8","140"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","New Castle County","White/Male/New Castle County","Professional","Official/Administrative","Director","18",,,,,,"2",,,"1","1",,"14"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","New Castle County","White/Male/New Castle County","Professional","Pupil Support","ALL","48",,,"1",,"6","3","3","9","6","13","5","2"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","Sussex County","White/Male/Sussex County","Professional","Instructional Support","Supervisor, Instructional","3",,,,,,,,,,,,"3"
"2020","0","State of Delaware","0","State of Delaware","White","Male","All Educators","ALL","Sussex County","White/Male/Sussex County","Professional","Pupil Support","Home Visitor","4",,,,,,,,,"2","1","1",
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Educators","All Educators","ALL","All Educators","African American","Professional","Classroom Teacher","Teacher, Regular Secondary","19",,,"7","1","2","2","6","1",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Educators","All Educators","ALL","All Educators","African American","Professional","Pupil Support","Psychologist","1",,,,,,,,,"1",,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Educators","All Educators","ALL","Kent County","African American/Kent County","Professional","Classroom Teacher","Teacher, Regular Elementary","15","1",,"5","5",,"1","3",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","Female","All Educators","ALL","All Educators","African American/Female","Professional","Classroom Teacher","Teacher, Regular Secondary","12",,,"2","1","1","2","5","1",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","Female","All Educators","ALL","All Educators","African American/Female","Professional","Official/Administrative","Principal","1",,,,,,,,,,,,"1"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","Female","All Educators","ALL","Kent County","African American/Female/Kent County","ALL","ALL","ALL","88","4","14","23","9","3","9","16","5","2",,,"3"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","Male","All Educators","ALL","Kent County","African American/Male/Kent County","Professional","Official/Administrative","ALL","3",,,,,,,,,"1",,,"2"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","ALL","ALL","ALL","1087","29","132","216","128","153","119","186","59","17","6","2","40"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","43",,"1","5","9","17","11",,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","65",,,"7","15","16","12","11","4",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","14",,,,,,"2","7","5",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","All Educators","All Educators","Professional","Official/Administrative","Assistant Superintendent","1",,,,,,,,,,,,"1"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","Kent County","Kent County","Non-Professional","Skilled & Service Workers","Managerial","11","1","3","6","1",,,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","Kent County","Kent County","Non-Professional","Skilled & Service Workers","Service Aide","1","1",,,,,,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","All Educators","All Educators","ALL","Kent County","Kent County","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","206","2","91","111","2",,,,,,,,
"2022","86","Odyssey Charter School","585","Odyssey Charter School","All Educators","Female","All Educators","ALL","All Educators","Female","Professional","Official/Administrative","Assistant Principal","4",,,,,,,,,,,,"4"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Female","All Educators","ALL","Kent County","Female/Kent County","Professional","Pupil Support","Home Visitor","1",,,,,,,"1",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Male","All Educators","ALL","All Educators","Male","Professional","Classroom Teacher","Teacher, Special Secondary","23",,,,"5","7","5","3","3",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Male","All Educators","ALL","All Educators","Male","Professional","Instructional Support","Guidance Counselor","2",,,,"1",,,"1",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Male","All Educators","ALL","All Educators","Male","Professional","Pupil Support","Home Visitor","1",,,,,,"1",,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Classroom Teacher","Teacher, Special Elementary","9",,,"3","2","2","1","1",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","All Educators","Male","All Educators","ALL","Kent County","Male/Kent County","Professional","Pupil Support","Psychologist","2",,,,,"1",,"1",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","Female","All Educators","ALL","All Educators","Asian American/Female","Non-Professional","ALL","ALL","4","1","1","2",,,,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","Male","All Educators","ALL","Kent County","Asian American/Male/Kent County","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","1",,"1",,,,,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Educators","All Educators","ALL","Kent County","Hispanic/Latino/Kent County","ALL","ALL","ALL","33","1","6","10","4","3","1","4","1",,,,"3"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Educators","All Educators","ALL","Kent County","Hispanic/Latino/Kent County","Professional","Classroom Teacher","ALL","12",,,"2","3","3","1","2","1",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","Female","All Educators","ALL","All Educators","Hispanic/Latino/Female","Professional","Instructional Support","ALL","2",,,,,,,"2",,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","Female","All Educators","ALL","Kent County","Hispanic/Latino/Female/Kent County","Professional","ALL","ALL","15",,,"2","3","3","1","4","1",,,,"1"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","Female","All Educators","ALL","Kent County","Hispanic/Latino/Female/Kent County","Professional","Classroom Teacher","Teacher, Special Elementary","2",,,,"2",,,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","Male","All Educators","ALL","Kent County","Hispanic/Latino/Male/Kent County","Professional","ALL","ALL","2",,,,,,,,,,,,"2"
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Educators","All Educators","ALL","All Educators","Multi-Racial","Professional","Pupil Support","ALL","2",,,,,"1","1",,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Educators","All Educators","ALL","Kent County","Multi-Racial/Kent County","Professional","Classroom Teacher","Teacher, Regular Secondary","3",,,,,"3",,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Educators","All Educators","ALL","All Educators","White","Professional","Classroom Teacher","Teacher, Regular Secondary","169","1",,"11","19","32","27","57","20","1","1",,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Educators","All Educators","ALL","Kent County","White/Kent County","Professional","Classroom Teacher","Teacher, Special Secondary","55",,,"5","13","15","10","8","4",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Educators","All Educators","ALL","Kent County","White/Kent County","Professional","Instructional Support","Guidance Counselor","12",,,,"2","1",,"8","1",,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Educators","All Educators","ALL","Kent County","White/Kent County","Professional","Pupil Support","Other Pupil Support","10",,,,"1","4",,,"2","3",,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Educators","All Educators","ALL","Kent County","White/Kent County","Professional","Pupil Support","Social Worker","1",,,,,"1",,,,,,,
"2020","10","Caesar Rodney School District","0","Caesar Rodney School District","White","Female","All Educators","ALL","All Educators","White/Female","Professional","Classroom Teacher","Teacher, Regular Elementary","157",,,"13","35","29","30","40","10",,,,
