"fiscal_year","fiscal_period","department","division","vendor","budget_ref","fund_type","fund","fund_descr","deptid","deptid_descr","op_unit","op_unit_descr","approp","approp_descr","account","account_descr","program","program_descr","sch_code","sch_code_descr","pc_bu","pc_bu_descr","project","project_descr","activity","activity_descr","check_number","check_date","amount"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF MAGNOLIA","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148218","2021-06-14T00:00:00.000","46050"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF HENLOPEN ACRES","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148224","2021-06-14T00:00:00.000","38871.49"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF CHESWOLD","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148370","2021-06-14T00:00:00.000","349395.75"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF GREENWOOD","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148222","2021-06-14T00:00:00.000","307462.65"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","MAYOR & COUNCIL OF NEW CASTLE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148304","2021-06-14T00:00:00.000","1455521.16"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF NEWPORT","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148309","2021-06-14T00:00:00.000","280468.56"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF OCEAN VIEW","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148085","2021-06-14T00:00:00.000","591170.5"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF SELBYVILLE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148313","2021-06-14T00:00:00.000","685649.81"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF ODESSA","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148277","2021-06-14T00:00:00.000","65025.75"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","VILLAGE OF ARDENCROFT","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001866716","2021-06-22T00:00:00.000","21993.38"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF LEIPSIC","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001866713","2021-06-22T00:00:00.000","20025.28"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","VILLAGE OF ARDENTOWN","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001152660","2021-06-23T00:00:00.000","55325.55"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF SMYRNA","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148311","2021-06-14T00:00:00.000","3188811.47"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF VIOLA","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148233","2021-06-14T00:00:00.000","18669"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF BOWERS BEACH","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001151153","2021-06-21T00:00:00.000","86884.5"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF HOUSTON","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001150931","2021-06-18T00:00:00.000","32393.25"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF FRANKFORD","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001151285","2021-06-21T00:00:00.000","244999.88"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF FREDERICA","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001151284","2021-06-21T00:00:00.000","229179.8"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF BETHEL","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001866715","2021-06-22T00:00:00.000","25818.75"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF FENWICK ISLAND","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001149039","2021-06-15T00:00:00.000","120123.69"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF WOODSIDE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001149066","2021-06-15T00:00:00.000","8656.88"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","CITY OF LEWES","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148893","2021-06-15T00:00:00.000","896743.56"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF BELLEFONTE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001150485","2021-06-17T00:00:00.000","111712.5"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF CAMDEN","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148246","2021-06-14T00:00:00.000","887491.88"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","CITY OF REHOBOTH BEACH","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148310","2021-06-14T00:00:00.000","417328.58"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF DAGSBORO","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148227","2021-06-14T00:00:00.000","250235.19"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","CITY OF SEAFORD","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148084","2021-06-14T00:00:00.000","2163036.17"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","VILLAGE OF ARDEN","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001150268","2021-06-17T00:00:00.000","109962.75"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF TOWNSEND","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001151233","2021-06-21T00:00:00.000","395353.13"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF CLAYTON","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001149694","2021-06-16T00:00:00.000","946952.57"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","CITY OF HARRINGTON","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148078","2021-06-14T00:00:00.000","982044.88"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF HARTLY","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001147745","2021-06-11T00:00:00.000","8750.63"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF DEWEY BEACH","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148243","2021-06-14T00:00:00.000","107976.35"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF LAUREL","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148080","2021-06-14T00:00:00.000","1175862.42"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF GEORGETOWN","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148071","2021-06-14T00:00:00.000","2041562.78"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF DELMAR","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148342","2021-06-14T00:00:00.000","491832.26"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF MILLVILLE DELAWARE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001149692","2021-06-16T00:00:00.000","168982.99"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF WYOMING","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001150342","2021-06-17T00:00:00.000","418138.41"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF ELLENDALE","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148232","2021-06-14T00:00:00.000","96922.5"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF SLAUGHTER BEACH","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148316","2021-06-14T00:00:00.000","65055.75"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF BETHANY BEACH","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148074","2021-06-14T00:00:00.000","336076.38"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","CITY OF NEWARK","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148082","2021-06-14T00:00:00.000","9047068.17"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF SOUTH BETHANY","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148067","2021-06-14T00:00:00.000","143068.66"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","MAYOR AND COUNCIL OF MIDDLETOWN","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001148303","2021-06-14T00:00:00.000","6181645.87"
"2021","12","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","TOWN OF KENTON","2021","SPECIAL","100","General Fund","120504","REFUNDS & GRANTS",,,"26028","ARP COVID Nonentitlement Units","55357","RENT SUBSIDIES-PARTNER/INDIVID","ARP21","American Rescue Plan 2021",,,,,,,,,"0001152889","2021-06-23T00:00:00.000","44218.88"
"2022","9","DEPT OF EDUCATION CONTINUED","EARLY COLLEGE HIGH SCHOOL","RJK TRANSPORTATION INC","2021","FEDERAL","504","Early College High Federal","960400","EARLY COLLEGE HIGH SCHOOL","96044040","Early College High School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4040","Early College High School","95000","Department of Education","17313","Early College ESSER III #36-21","SUMMER","GM95-ESSERIII Summer Learning","0000079626","2022-03-10T00:00:00.000","9025"
"2022","9","DEPT OF EDUCATION CONTINUED","EARLY COLLEGE HIGH SCHOOL","LYNWOOD TRANSPORTATION","2021","FEDERAL","504","Early College High Federal","960400","EARLY COLLEGE HIGH SCHOOL","96044040","Early College High School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4040","Early College High School","95000","Department of Education","17313","Early College ESSER III #36-21","SUMMER","GM95-ESSERIII Summer Learning","0000086416","2022-03-29T00:00:00.000","13040"
"2022","9","DEPT OF EDUCATION","GATEWAY LAB SCHOOL","ROHANS BUS SERVICE INC","2021","FEDERAL","592","Gateway Lab Federal","959200","GATEWAY LAB SCHOOL","99900300","District Expenditures","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99201","Gateway Lab School","92-0543","Gateway Lab School","95000","Department of Education","18763","Reserve Bus 9592 35-21 ESSRIII","ADMINSTRTN","GM95-ADMINISTRATION","0000085874","2022-03-28T00:00:00.000","3500"
"2022","9","DEPT OF EDUCATION","CHARTER SCHOOL OF NEW CASTLE","ACHIEVE LOGISTIC SYSTEMS TRANSPORT","2021","FEDERAL","580","Family Foundations Federal","958000","CHARTER SCHOOL OF NEW CASTLE","9800579A","Charter School of New Castle","40820","ARP COVID School Emg Rlf Fund","55647","STUDENT BODY ACTIVITY","98001","Family Foundations Academy","80-0579","Charter School of New Castle","95000","Department of Education","18764","Reserve Bus 9580 28-21 ESSRIII","ADMINSTRTN","GM95-ADMINISTRATION","0000084319","2022-03-23T00:00:00.000","2850"
"2022","9","DEPT OF EDUCATION","CHARTER SCHOOL OF NEW CASTLE","FIRST GROUP AMERICA","2021","FEDERAL","580","Family Foundations Federal","958000","CHARTER SCHOOL OF NEW CASTLE","9800579A","Charter School of New Castle","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","98001","Family Foundations Academy","80-0579","Charter School of New Castle","95000","Department of Education","18764","Reserve Bus 9580 28-21 ESSRIII","ADMINSTRTN","GM95-ADMINISTRATION","0000084214","2022-03-23T00:00:00.000","525"
"2022","9","DEPT OF EDUCATION","CHARTER SCHOOL OF NEW CASTLE","FIRST GROUP AMERICA","2021","FEDERAL","580","Family Foundations Federal","958000","CHARTER SCHOOL OF NEW CASTLE","9800579A","Charter School of New Castle","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","98001","Family Foundations Academy","80-0579","Charter School of New Castle","95000","Department of Education","18764","Reserve Bus 9580 28-21 ESSRIII","ADMINSTRTN","GM95-ADMINISTRATION","0000078558","2022-03-08T00:00:00.000","540"
"2022","11","DEPT OF EDUCATION CONTINUED","EARLY COLLEGE HIGH SCHOOL","ADVANCED STUDENT TRANSPORTATION INC","2021","FEDERAL","504","Early College High Federal","960400","EARLY COLLEGE HIGH SCHOOL","96044040","Early College High School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4040","Early College High School","95000","Department of Education","17313","Early College ESSER III #36-21","SUMMER","GM95-ESSERIII Summer Learning","0000098270","2022-05-04T00:00:00.000","29711.06"
"2022","10","DEPT OF EDUCATION","CAESAR RODNEY SCHOOL DISTRICT","WOLFINGTON BODY CO INC","2021","FEDERAL","225","Federal Funds","951000","CAESAR RODNEY SCHOOL DISTRICT","99940507","Federal Funds H","40820","ARP COVID School Emg Rlf Fund","56200","TRANSPORTATION MATERIAL","95064","Safety","10-0609","CR Central Office","95000","Department of Education","17278","Caesar Rodney ESSER III #1-21","PUBL_HLT","GM95-ESSERIII Public Health Pr","0000095284","2022-04-25T00:00:00.000","14678"
"2022","10","DEPT OF EDUCATION CONTINUED","GREAT OAKS CHARTER SCHOOL","LYNWOOD TRANSPORTATION","2021","FEDERAL","511","Great Oaks Charter Schl Federa","961100","GREAT OAKS CHARTER SCHOOL","96114075","Great Oaks Charter School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","96111","Great Oaks Charter School","96-4075","Great Oaks Charter School","95000","Department of Education","18799","Reserve Bus 9611 40-21 ESSRIII","ADMINSTRTN","GM95-ADMINISTRATION","0000092935","2022-04-18T00:00:00.000","4050"
"2022","11","DEPT OF EDUCATION CONTINUED","EARLY COLLEGE HIGH SCHOOL","ADVANCED STUDENT TRANSPORTATION INC","2021","FEDERAL","504","Early College High Federal","960400","EARLY COLLEGE HIGH SCHOOL","96044040","Early College High School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4040","Early College High School","95000","Department of Education","17313","Early College ESSER III #36-21","SUMMER","GM95-ESSERIII Summer Learning","0000098270","2022-05-04T00:00:00.000","2125"
"2022","12","DEPT OF EDUCATION CONTINUED","FIRST STATE MILITARY ACADEMY","RJK TRANSPORTATION INC","2021","FEDERAL","507","1st State Military Acad Federa","960700","FIRST STATE MILITARY ACADEMY","99900300","District Expenditures","40820","ARP COVID School Emg Rlf Fund","55000","OTHER PROFESSIONAL SERVICE","99999","Default Program Code","96-4055","First State Military Academy","95000","Department of Education","18752","Reserve Bus 9607 ESSRIII 39-21","ADMINSTRTN","GM95-ADMINISTRATION","0000114823","2022-06-15T00:00:00.000","2025"
"2022","12","DEPT OF EDUCATION CONTINUED","FREIRE CHARTER SCHOOL","LEHANE'S BUS SERVICE INC","2021","FEDERAL","512","Freire Charter School Federal","961200","FREIRE CHARTER SCHOOL","99900300","District Expenditures","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4080","Freire Charter School","95000","Department of Education","18704","Reserve Bus Freire 41-21 ESSER","ADMINSTRTN","GM95-ADMINISTRATION","0000117077","2022-06-21T00:00:00.000","4050"
"2022","12","DEPT OF EDUCATION CONTINUED","EARLY COLLEGE HIGH SCHOOL","ADVANCED STUDENT TRANSPORTATION INC","2021","FEDERAL","504","Early College High Federal","960400","EARLY COLLEGE HIGH SCHOOL","96044040","Early College High School","40820","ARP COVID School Emg Rlf Fund","55036","TRANSPORTATION SERVICES","99999","Default Program Code","96-4040","Early College High School","95000","Department of Education","18641","Reserve Bus 9604 ESSERIII 36-2","ADMINSTRTN","GM95-ADMINISTRATION","0000108787","2022-06-02T00:00:00.000","2700"
