"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","dropouts","students","pctdropouts"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/10th Grade/Non-EL Students","REPORTED","7","316","2.2"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/10th Grade/Non-Foster Care","REPORTED","13","684","1.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/10th Grade/Non-Homeless","REPORTED","13","684","1.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/10th Grade/Non Low-Income","REPORTED","10","449","2.2"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-SWD","All Students","Hispanic/Latino/Female/10th Grade/Non-SWD","REPORTED","9","628","1.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/10th Grade/Students with Disabilities","REDACTED",,"56",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Active EL Students","All Students","Hispanic/Latino/Female/11th Grade/Active EL Students","REDACTED",,"46",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Low-Income","All Students","Hispanic/Latino/Female/11th Grade/Low-Income","REDACTED",,"157",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/11th Grade/Non-EL Students","REDACTED",,"251",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/11th Grade/Non-Foster Care","REPORTED","6","504","1.2"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/11th Grade/Non-Homeless","REPORTED","6","504","1.2"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/11th Grade/Non Low-Income","REDACTED",,"347",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-SWD","All Students","Hispanic/Latino/Female/11th Grade/Non-SWD","REPORTED","5","453","1.1"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/11th Grade/Students with Disabilities","REDACTED",,"51",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Low-Income","REPORTED","5","143","3.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Female/Twelfth/Non-EL Students","REPORTED","12","302","4.0"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Female/Twelfth/Non-Foster Care","REPORTED","12","514","2.3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Female/Twelfth/Non-Homeless","REPORTED","12","514","2.3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Non Low-Income","REPORTED","7","371","1.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-SWD","All Students","Hispanic/Latino/Female/Twelfth/Non-SWD","REPORTED","11","456","2.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Female/Twelfth/Students with Disabilities","REDACTED",,"58",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Active EL Students","All Students","Hispanic/Latino/Male/9th Grade/Active EL Students","REPORTED","26","202","12.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Low-Income","REPORTED","10","293","3.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/9th Grade/Non-EL Students","REPORTED","23","342","6.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Non-Foster Care","REPORTED","49","867","5.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/9th Grade/Non-Homeless","REPORTED","49","867","5.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Non Low-Income","REPORTED","39","574","6.8"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Non-SWD","All Students","Hispanic/Latino/Male/9th Grade/Non-SWD","REPORTED","44","736","6.0"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","9th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/9th Grade/Students with Disabilities","REPORTED","5","131","3.8"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Active EL Students","All Students","Hispanic/Latino/Male/10th Grade/Active EL Students","REPORTED","12","121","9.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Low-Income","REPORTED","13","211","6.2"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/10th Grade/Non-EL Students","REPORTED","22","286","7.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Non-Foster Care","REPORTED","34","663","5.1"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/10th Grade/Non-Homeless","REPORTED","34","663","5.1"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Non Low-Income","REPORTED","21","452","4.6"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Non-SWD","All Students","Hispanic/Latino/Male/10th Grade/Non-SWD","REPORTED","28","549","5.1"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/10th Grade/Students with Disabilities","REPORTED","6","114","5.3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Active EL Students","All Students","Hispanic/Latino/Male/11th Grade/Active EL Students","REPORTED","6","81","7.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Low-Income","REDACTED",,"133",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/11th Grade/Non-EL Students","REPORTED","8","235","3.4"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Non-Foster Care","REPORTED","14","517","2.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/11th Grade/Non-Homeless","REPORTED","14","517","2.7"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Non Low-Income","REPORTED","11","384","2.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Non-SWD","All Students","Hispanic/Latino/Male/11th Grade/Non-SWD","REPORTED","11","435","2.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/11th Grade/Students with Disabilities","REDACTED",,"82",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Active EL Students","All Students","Hispanic/Latino/Male/Twelfth/Active EL Students","REDACTED",,"57",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Low-Income","REDACTED",,"115",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Male/Twelfth/Non-EL Students","REPORTED","6","257","2.3"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Male/Twelfth/Non-Foster Care","REPORTED","8","451","1.8"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Male/Twelfth/Non-Homeless","REPORTED","8","451","1.8"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Male/Twelfth/Non Low-Income","REPORTED","5","336","1.5"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Non-SWD","All Students","Hispanic/Latino/Male/Twelfth/Non-SWD","REPORTED","7","370","1.9"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Male","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Male/Twelfth/Students with Disabilities","REDACTED",,"81",
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","9th Grade","All Students","All Students","Native American/9th Grade","REPORTED","5","47","10.6"
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","11th Grade","All Students","All Students","Native American/11th Grade","REDACTED",,"38",
"2015","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","REPORTED","6","151","4.0"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","11th Grade","Non-EL Students","All Students","Native American/Female/11th Grade/Non-EL Students","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","11th Grade","Non-Foster Care","All Students","Native American/Female/11th Grade/Non-Foster Care","REDACTED",,"15",
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","11th Grade","Non-Homeless","All Students","Native American/Female/11th Grade/Non-Homeless","REDACTED",,"15",
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","11th Grade","Non Low-Income","All Students","Native American/Female/11th Grade/Non Low-Income","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","11th Grade","Non-SWD","All Students","Native American/Female/11th Grade/Non-SWD","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Active EL Students","All Students","Native American/Male/9th Grade/Active EL Students","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Low-Income","All Students","Native American/Male/9th Grade/Low-Income","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Non-EL Students","All Students","Native American/Male/9th Grade/Non-EL Students","REDACTED",,"23",
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Non-Foster Care","All Students","Native American/Male/9th Grade/Non-Foster Care","REPORTED","5","25","20.0"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Non-Homeless","All Students","Native American/Male/9th Grade/Non-Homeless","REPORTED","5","25","20.0"
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Non Low-Income","All Students","Native American/Male/9th Grade/Non Low-Income","REDACTED",,"18",
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Non-SWD","All Students","Native American/Male/9th Grade/Non-SWD","REDACTED",,"18",
"2015","0","State of Delaware","0","State of Delaware","Native American","Male","9th Grade","Students with Disabilities","All Students","Native American/Male/9th Grade/Students with Disabilities","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","9th Grade","All Students","All Students","African American/9th Grade","REPORTED","143","4048","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","10th Grade","All Students","All Students","African American/10th Grade","REPORTED","95","3235","2.9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","11th Grade","All Students","All Students","African American/11th Grade","REPORTED","63","2788","2.3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","Twelfth","All Students","All Students","African American/Twelfth","REPORTED","57","2702","2.1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Students","All Students","All Students","All Students","African American","REPORTED","358","12773","2.8"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Active EL Students","All Students","African American/Female/9th Grade/Active EL Students","REDACTED",,"16",
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Low-Income","All Students","African American/Female/9th Grade/Low-Income","REPORTED","45","926","4.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-EL Students","All Students","African American/Female/9th Grade/Non-EL Students","REPORTED","67","1833","3.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-Foster Care","All Students","African American/Female/9th Grade/Non-Foster Care","REPORTED","68","1881","3.6"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-Homeless","All Students","African American/Female/9th Grade/Non-Homeless","REPORTED","68","1881","3.6"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non Low-Income","All Students","African American/Female/9th Grade/Non Low-Income","REPORTED","23","955","2.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Non-SWD","All Students","African American/Female/9th Grade/Non-SWD","REPORTED","56","1586","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","9th Grade","Students with Disabilities","All Students","African American/Female/9th Grade/Students with Disabilities","REPORTED","12","295","4.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Low-Income","All Students","African American/Female/10th Grade/Low-Income","REPORTED","20","694","2.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-EL Students","All Students","African American/Female/10th Grade/Non-EL Students","REPORTED","34","1534","2.2"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-Foster Care","All Students","African American/Female/10th Grade/Non-Foster Care","REPORTED","34","1593","2.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-Homeless","All Students","African American/Female/10th Grade/Non-Homeless","REPORTED","34","1593","2.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non Low-Income","All Students","African American/Female/10th Grade/Non Low-Income","REPORTED","14","899","1.6"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Non-SWD","All Students","African American/Female/10th Grade/Non-SWD","REPORTED","29","1375","2.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","10th Grade","Students with Disabilities","All Students","African American/Female/10th Grade/Students with Disabilities","REPORTED","5","218","2.3"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Active EL Students","All Students","African American/Female/11th Grade/Active EL Students","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Low-Income","All Students","African American/Female/11th Grade/Low-Income","REPORTED","18","524","3.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-EL Students","All Students","African American/Female/11th Grade/Non-EL Students","REPORTED","30","1372","2.2"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-Foster Care","All Students","African American/Female/11th Grade/Non-Foster Care","REPORTED","31","1422","2.2"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-Homeless","All Students","African American/Female/11th Grade/Non-Homeless","REPORTED","31","1422","2.2"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non Low-Income","All Students","African American/Female/11th Grade/Non Low-Income","REPORTED","13","898","1.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-SWD","All Students","African American/Female/11th Grade/Non-SWD","REPORTED","23","1242","1.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Students with Disabilities","All Students","African American/Female/11th Grade/Students with Disabilities","REPORTED","8","180","4.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Low-Income","All Students","African American/Female/Twelfth/Low-Income","REPORTED","10","486","2.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-EL Students","All Students","African American/Female/Twelfth/Non-EL Students","REPORTED","25","1342","1.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-Foster Care","All Students","African American/Female/Twelfth/Non-Foster Care","REPORTED","25","1390","1.8"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-Homeless","All Students","African American/Female/Twelfth/Non-Homeless","REPORTED","25","1390","1.8"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non Low-Income","All Students","African American/Female/Twelfth/Non Low-Income","REPORTED","15","904","1.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-SWD","All Students","African American/Female/Twelfth/Non-SWD","REPORTED","20","1208","1.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Students with Disabilities","All Students","African American/Female/Twelfth/Students with Disabilities","REPORTED","5","182","2.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Active EL Students","All Students","African American/Male/9th Grade/Active EL Students","REDACTED",,"27",
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Low-Income","All Students","African American/Male/9th Grade/Low-Income","REPORTED","44","1011","4.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-EL Students","All Students","African American/Male/9th Grade/Non-EL Students","REPORTED","74","2103","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-Foster Care","All Students","African American/Male/9th Grade/Non-Foster Care","REPORTED","75","2167","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-Homeless","All Students","African American/Male/9th Grade/Non-Homeless","REPORTED","75","2167","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non Low-Income","All Students","African American/Male/9th Grade/Non Low-Income","REPORTED","31","1156","2.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Non-SWD","All Students","African American/Male/9th Grade/Non-SWD","REPORTED","56","1627","3.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","9th Grade","Students with Disabilities","All Students","African American/Male/9th Grade/Students with Disabilities","REPORTED","19","540","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Active EL Students","All Students","African American/Male/10th Grade/Active EL Students","REDACTED",,"34",
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Homeless","All Students","African American/Male/10th Grade/Homeless","REDACTED",,,
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Low-Income","All Students","African American/Male/10th Grade/Low-Income","REPORTED","34","693","4.9"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-EL Students","All Students","African American/Male/10th Grade/Non-EL Students","REPORTED","59","1582","3.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-Foster Care","All Students","African American/Male/10th Grade/Non-Foster Care","REPORTED","61","1642","3.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-Homeless","All Students","African American/Male/10th Grade/Non-Homeless","REPORTED","60","1642","3.7"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non Low-Income","All Students","African American/Male/10th Grade/Non Low-Income","REPORTED","27","949","2.8"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Non-SWD","All Students","African American/Male/10th Grade/Non-SWD","REPORTED","39","1261","3.1"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","10th Grade","Students with Disabilities","All Students","African American/Male/10th Grade/Students with Disabilities","REPORTED","22","381","5.8"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Low-Income","All Students","African American/Male/11th Grade/Low-Income","REPORTED","12","484","2.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-EL Students","All Students","African American/Male/11th Grade/Non-EL Students","REPORTED","32","1315","2.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-Foster Care","All Students","African American/Male/11th Grade/Non-Foster Care","REPORTED","32","1366","2.3"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-Homeless","All Students","African American/Male/11th Grade/Non-Homeless","REPORTED","32","1366","2.3"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non Low-Income","All Students","African American/Male/11th Grade/Non Low-Income","REPORTED","20","882","2.3"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Non-SWD","All Students","African American/Male/11th Grade/Non-SWD","REPORTED","22","1080","2.0"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","11th Grade","Students with Disabilities","All Students","African American/Male/11th Grade/Students with Disabilities","REPORTED","10","286","3.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Low-Income","All Students","African American/Male/Twelfth/Low-Income","REPORTED","17","396","4.3"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-EL Students","All Students","African American/Male/Twelfth/Non-EL Students","REPORTED","32","1272","2.5"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-Foster Care","All Students","African American/Male/Twelfth/Non-Foster Care","REPORTED","32","1312","2.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-Homeless","All Students","African American/Male/Twelfth/Non-Homeless","REPORTED","32","1312","2.4"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non Low-Income","All Students","African American/Male/Twelfth/Non Low-Income","REPORTED","15","916","1.6"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Non-SWD","All Students","African American/Male/Twelfth/Non-SWD","REPORTED","21","1026","2.0"
"2015","0","State of Delaware","0","State of Delaware","African American","Male","Twelfth","Students with Disabilities","All Students","African American/Male/Twelfth/Students with Disabilities","REPORTED","11","286","3.8"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","9th Grade","All Students","All Students","White/9th Grade","REPORTED","93","5368","1.7"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","10th Grade","All Students","All Students","White/10th Grade","REPORTED","82","5081","1.6"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","11th Grade","All Students","All Students","White/11th Grade","REPORTED","91","4634","2.0"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","Twelfth","All Students","All Students","White/Twelfth","REPORTED","60","4576","1.3"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","REPORTED","326","19659","1.7"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Low-Income","All Students","White/Female/9th Grade/Low-Income","REPORTED","18","553","3.3"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Non-EL Students","All Students","White/Female/9th Grade/Non-EL Students","REPORTED","35","2474","1.4"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Non-Foster Care","All Students","White/Female/9th Grade/Non-Foster Care","REPORTED","35","2516","1.4"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Non-Homeless","All Students","White/Female/9th Grade/Non-Homeless","REPORTED","35","2516","1.4"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Non Low-Income","All Students","White/Female/9th Grade/Non Low-Income","REPORTED","17","1963","0.9"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Non-SWD","All Students","White/Female/9th Grade/Non-SWD","REPORTED","32","2285","1.4"
"2015","0","State of Delaware","0","State of Delaware","White","Female","9th Grade","Students with Disabilities","All Students","White/Female/9th Grade/Students with Disabilities","REDACTED",,"231",
"2015","0","State of Delaware","0","State of Delaware","White","Female","10th Grade","Low-Income","All Students","White/Female/10th Grade/Low-Income","REPORTED","18","451","4.0"
"2015","0","State of Delaware","0","State of Delaware","White","Female","10th Grade","Non-EL Students","All Students","White/Female/10th Grade/Non-EL Students","REPORTED","33","2432","1.4"
