"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","students","eoyenrollment","pctofeoyenrollment","fallenrollment"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Homeless","All Students","Hispanic/Latino/Female/1st Grade/Homeless","REDACTED","22","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Low-Income","All Students","Hispanic/Latino/Female/1st Grade/Low-Income","REPORTED","634","141336","0.45","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-EL Students","All Students","Hispanic/Latino/Female/1st Grade/Non-EL Students","REPORTED","361","141336","0.26","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/1st Grade/Non-Foster Care","REPORTED","1053","141336","0.75","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Homeless","All Students","Hispanic/Latino/Female/1st Grade/Non-Homeless","REPORTED","1033","141336","0.73","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non Low-Income","All Students","Hispanic/Latino/Female/1st Grade/Non Low-Income","REPORTED","421","141336","0.30","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-SWD","All Students","Hispanic/Latino/Female/1st Grade/Non-SWD","REPORTED","971","141336","0.69","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/1st Grade/Students with Disabilities","REPORTED","84","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Active EL Students","All Students","Hispanic/Latino/Female/2nd Grade/Active EL Students","REPORTED","575","141336","0.41","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Foster Care","All Students","Hispanic/Latino/Female/2nd Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Homeless","All Students","Hispanic/Latino/Female/2nd Grade/Homeless","REDACTED","25","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Low-Income","REPORTED","530","141336","0.37","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/2nd Grade/Non-EL Students","REPORTED","353","141336","0.25","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/2nd Grade/Non-Foster Care","REPORTED","925","141336","0.65","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/2nd Grade/Non-Homeless","REPORTED","903","141336","0.64","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Non Low-Income","REPORTED","398","141336","0.28","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-SWD","All Students","Hispanic/Latino/Female/2nd Grade/Non-SWD","REPORTED","832","141336","0.59","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/2nd Grade/Students with Disabilities","REPORTED","96","141336","0.07","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Active EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Active EL Students","REPORTED","524","141336","0.37","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Foster Care","All Students","Hispanic/Latino/Female/3rd Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Homeless","All Students","Hispanic/Latino/Female/3rd Grade/Homeless","REDACTED","20","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Low-Income","REPORTED","543","141336","0.38","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Non-EL Students","REPORTED","439","141336","0.31","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/3rd Grade/Non-Foster Care","REPORTED","960","141336","0.68","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/3rd Grade/Non-Homeless","REPORTED","943","141336","0.67","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Non Low-Income","REPORTED","420","141336","0.30","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-SWD","All Students","Hispanic/Latino/Female/3rd Grade/Non-SWD","REPORTED","871","141336","0.62","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/3rd Grade/Students with Disabilities","REPORTED","92","141336","0.07","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Active EL Students","All Students","Hispanic/Latino/Female/4th Grade/Active EL Students","REPORTED","412","141336","0.29","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Foster Care","All Students","Hispanic/Latino/Female/4th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Homeless","All Students","Hispanic/Latino/Female/4th Grade/Homeless","REDACTED","17","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Low-Income","REPORTED","498","141336","0.35","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/4th Grade/Non-EL Students","REPORTED","477","141336","0.34","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/4th Grade/Non-Foster Care","REPORTED","889","141336","0.63","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/4th Grade/Non-Homeless","REPORTED","873","141336","0.62","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Non Low-Income","REPORTED","392","141336","0.28","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-SWD","All Students","Hispanic/Latino/Female/4th Grade/Non-SWD","REPORTED","781","141336","0.55","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/4th Grade/Students with Disabilities","REPORTED","109","141336","0.08","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Active EL Students","All Students","Hispanic/Latino/Female/5th Grade/Active EL Students","REPORTED","183","141336","0.13","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Foster Care","All Students","Hispanic/Latino/Female/5th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Homeless","All Students","Hispanic/Latino/Female/5th Grade/Homeless","REDACTED","25","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Low-Income","All Students","Hispanic/Latino/Female/5th Grade/Low-Income","REPORTED","406","141336","0.29","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/5th Grade/Non-EL Students","REPORTED","625","141336","0.44","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/5th Grade/Non-Foster Care","REPORTED","806","141336","0.57","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/5th Grade/Non-Homeless","REPORTED","783","141336","0.55","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/5th Grade/Non Low-Income","REPORTED","402","141336","0.28","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Non-SWD","All Students","Hispanic/Latino/Female/5th Grade/Non-SWD","REPORTED","709","141336","0.50","134932"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","10th Grade","All Students","All Students","White/10th Grade","REPORTED","5220","141336","3.69","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","5th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/5th Grade/Students with Disabilities","REPORTED","99","141336","0.07","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Active EL Students","All Students","Hispanic/Latino/Female/6th Grade/Active EL Students","REPORTED","163","141336","0.12","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Foster Care","All Students","Hispanic/Latino/Female/6th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Homeless","All Students","Hispanic/Latino/Female/6th Grade/Homeless","REDACTED","11","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Low-Income","All Students","Hispanic/Latino/Female/6th Grade/Low-Income","REPORTED","406","141336","0.29","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/6th Grade/Non-EL Students","REPORTED","692","141336","0.49","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/6th Grade/Non-Foster Care","REPORTED","853","141336","0.60","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/6th Grade/Non-Homeless","REPORTED","844","141336","0.60","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/6th Grade/Non Low-Income","REPORTED","449","141336","0.32","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Non-SWD","All Students","Hispanic/Latino/Female/6th Grade/Non-SWD","REPORTED","752","141336","0.53","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","6th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/6th Grade/Students with Disabilities","REPORTED","103","141336","0.07","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Active EL Students","All Students","Hispanic/Latino/Female/7th Grade/Active EL Students","REPORTED","136","141336","0.10","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Homeless","All Students","Hispanic/Latino/Female/7th Grade/Homeless","REDACTED","8","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Low-Income","All Students","Hispanic/Latino/Female/7th Grade/Low-Income","REPORTED","342","141336","0.24","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/7th Grade/Non-EL Students","REPORTED","604","141336","0.43","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/7th Grade/Non-Foster Care","REPORTED","740","141336","0.52","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/7th Grade/Non-Homeless","REPORTED","732","141336","0.52","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/7th Grade/Non Low-Income","REPORTED","398","141336","0.28","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Non-SWD","All Students","Hispanic/Latino/Female/7th Grade/Non-SWD","REPORTED","655","141336","0.46","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","7th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/7th Grade/Students with Disabilities","REPORTED","85","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Active EL Students","All Students","Hispanic/Latino/Female/8th Grade/Active EL Students","REPORTED","108","141336","0.08","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Foster Care","All Students","Hispanic/Latino/Female/8th Grade/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Homeless","All Students","Hispanic/Latino/Female/8th Grade/Homeless","REDACTED","18","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Low-Income","All Students","Hispanic/Latino/Female/8th Grade/Low-Income","REPORTED","310","141336","0.22","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/8th Grade/Non-EL Students","REPORTED","579","141336","0.41","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/8th Grade/Non-Foster Care","REPORTED","684","141336","0.48","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/8th Grade/Non-Homeless","REPORTED","669","141336","0.47","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/8th Grade/Non Low-Income","REPORTED","377","141336","0.27","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Non-SWD","All Students","Hispanic/Latino/Female/8th Grade/Non-SWD","REPORTED","596","141336","0.42","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","8th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/8th Grade/Students with Disabilities","REPORTED","91","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Active EL Students","All Students","Hispanic/Latino/Female/9th Grade/Active EL Students","REPORTED","168","141336","0.12","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Foster Care","All Students","Hispanic/Latino/Female/9th Grade/Foster Care","REDACTED","10","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Homeless","All Students","Hispanic/Latino/Female/9th Grade/Homeless","REDACTED","35","141336","0.02",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Low-Income","All Students","Hispanic/Latino/Female/9th Grade/Low-Income","REPORTED","347","141336","0.25","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/9th Grade/Non-EL Students","REPORTED","690","141336","0.49","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/9th Grade/Non-Foster Care","REPORTED","848","141336","0.60","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/9th Grade/Non-Homeless","REPORTED","823","141336","0.58","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/9th Grade/Non Low-Income","REPORTED","511","141336","0.36","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Non-SWD","All Students","Hispanic/Latino/Female/9th Grade/Non-SWD","REPORTED","767","141336","0.54","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","9th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/9th Grade/Students with Disabilities","REPORTED","91","141336","0.06","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Active EL Students","All Students","Hispanic/Latino/Female/10th Grade/Active EL Students","REPORTED","113","141336","0.08","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Foster Care","All Students","Hispanic/Latino/Female/10th Grade/Foster Care","REDACTED","5","141336","0.00",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Homeless","All Students","Hispanic/Latino/Female/10th Grade/Homeless","REDACTED","15","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Low-Income","All Students","Hispanic/Latino/Female/10th Grade/Low-Income","REPORTED","264","141336","0.19","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/10th Grade/Non-EL Students","REPORTED","599","141336","0.42","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/10th Grade/Non-Foster Care","REPORTED","707","141336","0.50","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/10th Grade/Non-Homeless","REPORTED","697","141336","0.49","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/10th Grade/Non Low-Income","REPORTED","448","141336","0.32","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Non-SWD","All Students","Hispanic/Latino/Female/10th Grade/Non-SWD","REPORTED","653","141336","0.46","134932"
"2015","0","State of Delaware","0","State of Delaware","White","All Students","1st Grade","All Students","All Students","White/1st Grade","REPORTED","4847","141336","3.43","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/10th Grade/Students with Disabilities","REPORTED","59","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Active EL Students","All Students","Hispanic/Latino/Female/11th Grade/Active EL Students","REPORTED","54","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Homeless","All Students","Hispanic/Latino/Female/11th Grade/Homeless","REDACTED","8","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Low-Income","All Students","Hispanic/Latino/Female/11th Grade/Low-Income","REPORTED","172","141336","0.12","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/11th Grade/Non-EL Students","REPORTED","448","141336","0.32","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/11th Grade/Non-Foster Care","REPORTED","502","141336","0.36","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/11th Grade/Non-Homeless","REPORTED","494","141336","0.35","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/11th Grade/Non Low-Income","REPORTED","330","141336","0.23","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Non-SWD","All Students","Hispanic/Latino/Female/11th Grade/Non-SWD","REPORTED","449","141336","0.32","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/11th Grade/Students with Disabilities","REPORTED","53","141336","0.04","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Active EL Students","All Students","Hispanic/Latino/Female/Twelfth/Active EL Students","REPORTED","75","141336","0.05","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Foster Care","All Students","Hispanic/Latino/Female/Twelfth/Foster Care","REDACTED",,"141336",,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Homeless","All Students","Hispanic/Latino/Female/Twelfth/Homeless","REDACTED","19","141336","0.01",
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Low-Income","REPORTED","178","141336","0.13","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-EL Students","All Students","Hispanic/Latino/Female/Twelfth/Non-EL Students","REPORTED","494","141336","0.35","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Foster Care","All Students","Hispanic/Latino/Female/Twelfth/Non-Foster Care","REPORTED","567","141336","0.40","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-Homeless","All Students","Hispanic/Latino/Female/Twelfth/Non-Homeless","REPORTED","550","141336","0.39","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non Low-Income","All Students","Hispanic/Latino/Female/Twelfth/Non Low-Income","REPORTED","391","141336","0.28","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Non-SWD","All Students","Hispanic/Latino/Female/Twelfth/Non-SWD","REPORTED","501","141336","0.35","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Twelfth","Students with Disabilities","All Students","Hispanic/Latino/Female/Twelfth/Students with Disabilities","REPORTED","68","141336","0.05","134932"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","Birth to 2 Years","Non-EL Students","All Students","Hispanic/Latino/Female/Birth to 2 Years/Non-EL Students","REDACTED","5","141336","0.00",
