"fiscal_year","fiscal_period","department","division","vendor","category","fund_type","check_number","check_date","amount"
"2017","3","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1191976","2016-09-26T00:00:00.000","9178.15"
"2017","10","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1282233","2017-04-28T00:00:00.000","9178.15"
"2017","9","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","MAINTENANCE","GENERAL","1262632","2017-03-07T00:00:00.000","184.86"
"2017","1","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1168256","2016-07-28T00:00:00.000","9178.15"
"2017","9","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1259358","2017-03-01T00:00:00.000","9178.15"
"2017","9","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1269711","2017-03-27T00:00:00.000","9178.15"
"2017","4","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1207981","2016-10-27T00:00:00.000","9178.15"
"2017","6","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1234978","2016-12-22T00:00:00.000","9178.15"
"2017","12","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1306338","2017-06-20T00:00:00.000","9178.15"
"2017","5","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","MAINTENANCE","GENERAL","1212673","2016-11-07T00:00:00.000","261"
"2017","11","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1294088","2017-05-26T00:00:00.000","9178.15"
"2017","7","LEGAL","PUBLIC DEFENDER","13 THE CIRCLE LLC","BUILDINGS - OFFICE SPACE","GENERAL","1246952","2017-01-30T00:00:00.000","9178.15"
"2017","8","DEPT OF EDUCATION CONTINUED","FREIRE CHARTER SCHOOL","1313 INNOVATIONS","PRINTING & BINDING","SPECIAL","637127","2017-02-07T00:00:00.000","13.9"
"2017","6","DEPT OF EDUCATION CONTINUED","FREIRE CHARTER SCHOOL","1313 INNOVATIONS","PRINTING & BINDING","SPECIAL","621163","2016-12-16T00:00:00.000","414.88"
"2017","10","DEPT OF EDUCATION CONTINUED","FREIRE CHARTER SCHOOL","1313 INNOVATIONS","PRINTING & BINDING","SPECIAL","663425","2017-04-25T00:00:00.000","37.3"
"2017","2","EXECUTIVE","DEL ECONOMIC DEVELOPMENT AUTH.","1320 CBW LLC","GRANTS","SPECIAL","583916","2016-08-29T00:00:00.000","100000"
"2017","5","DEPT OF NATRL RES AND ENV CONT","ENERGY AND CLIMATE","1340 ASSOCIATES LLC","ENERGY SAVINGS PROGRAM","SPECIAL","1212266","2016-11-04T00:00:00.000","6233"
"2017","11","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","137 VENTURES MGMT LLC","CORP. FRANCHISE TAX","SPECIAL","1291595","2017-05-22T00:00:00.000","300"
"2017","8","DEPT OF TRANSPORTATION","FINANCE","148 S DUPONT HWY LLC","REVENUE REFUND","SPECIAL","1257120","2017-02-23T00:00:00.000","112448"
"2017","1","DEPT OF TRANSPORTATION","MAINTENANCE DISTRICTS","16th Pond LLC","REVENUE REFUND","SPECIAL","1163202","2016-07-14T00:00:00.000","45150"
"2017","8","EXECUTIVE","FACILITIES MANAGEMENT","18 CAPITAL GRANGE P OF H","LEASE PAYMENTS LAND","GENERAL","1258217","2017-02-27T00:00:00.000","1960"
"2017","2","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","SPECIAL","576730","2016-08-04T00:00:00.000","20"
"2017","2","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","SPECIAL","576730","2016-08-04T00:00:00.000","295"
"2017","2","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","583435","2016-08-26T00:00:00.000","393.75"
"2017","8","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","643545","2017-02-24T00:00:00.000","6.49"
"2017","4","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","604677","2016-10-28T00:00:00.000","3600.9"
"2017","12","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","682558","2017-06-15T00:00:00.000","150"
"2017","2","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","576730","2016-08-04T00:00:00.000","3293.4"
"2017","7","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","625464","2017-01-04T00:00:00.000","84.76"
"2017","7","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","633793","2017-01-27T00:00:00.000","3405.52"
"2017","12","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","684557","2017-06-20T00:00:00.000","63.41"
"2017","11","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","666116","2017-05-03T00:00:00.000","3340.52"
"2017","3","DEPT OF STATE","VETERANS HOME","1984 SYSTEMS INC","COMPUTER SERVICES","GENERAL","594639","2016-09-30T00:00:00.000","315"
"2017","3","OTHER ELECTIVE OFFICES","REFUNDS & GRANTS","1ST CENTURY BANCHARES, INC.","CORP. FRANCHISE TAX","SPECIAL","1189345","2016-09-21T00:00:00.000","55939.28"
"2017","4","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1196704","2016-10-03T00:00:00.000","75"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1190470","2016-09-23T00:00:00.000","385.4"
"2017","3","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1189821","2016-09-22T00:00:00.000","128"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","SOCIAL SERVICES","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","GENERAL","1196287","2016-09-30T00:00:00.000","178.5"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","SOCIAL SERVICES","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","FEDERAL","1196287","2016-09-30T00:00:00.000","171.5"
"2017","5","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1212239","2016-11-04T00:00:00.000","950"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT REPAIR","GENERAL","1183707","2016-09-07T00:00:00.000","65"
"2017","5","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT REPAIR","GENERAL","1212239","2016-11-04T00:00:00.000","225"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1183707","2016-09-07T00:00:00.000","117.97"
"2017","5","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1212239","2016-11-04T00:00:00.000","535.37"
"2017","2","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1177787","2016-08-23T00:00:00.000","384.75"
"2017","5","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1212239","2016-11-04T00:00:00.000","423.63"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT REPAIR","GENERAL","1183707","2016-09-07T00:00:00.000","290"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1183707","2016-09-07T00:00:00.000","1225.45"
"2017","4","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1201366","2016-10-12T00:00:00.000","1023"
"2017","12","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1303986","2017-06-15T00:00:00.000","1.9"
"2017","12","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1303986","2017-06-15T00:00:00.000","435.5"
"2017","9","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1266694","2017-03-17T00:00:00.000","97.18"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1256570","2017-02-22T00:00:00.000","625"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT REPAIR","GENERAL","1256570","2017-02-22T00:00:00.000","135"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1252487","2017-02-10T00:00:00.000","195"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1267151","2017-03-20T00:00:00.000","398.67"
"2017","9","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1269713","2017-03-27T00:00:00.000","1447"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1266267","2017-03-16T00:00:00.000","84.5"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1268200","2017-03-22T00:00:00.000","55"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1271344","2017-03-30T00:00:00.000","65"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1271344","2017-03-30T00:00:00.000","97.5"
"2017","10","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1277533","2017-04-13T00:00:00.000","280"
"2017","9","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1262158","2017-03-06T00:00:00.000","580"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1271344","2017-03-30T00:00:00.000","75"
"2017","10","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1275763","2017-04-10T00:00:00.000","227"
"2017","10","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1277533","2017-04-13T00:00:00.000","663.25"
"2017","10","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1277533","2017-04-13T00:00:00.000","663.25"
"2017","10","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1277533","2017-04-13T00:00:00.000","270"
"2017","10","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1277533","2017-04-13T00:00:00.000","185.5"
"2017","6","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1229829","2016-12-09T00:00:00.000","1187.5"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1187661","2016-09-16T00:00:00.000","92.5"
"2017","6","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1229829","2016-12-09T00:00:00.000","1955.5"
"2017","3","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1189821","2016-09-22T00:00:00.000","135"
"2017","6","HIGHER EDUCATION","WILMINGTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1232401","2016-12-16T00:00:00.000","50"
"2017","3","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1195678","2016-09-29T00:00:00.000","104"
"2017","4","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1196704","2016-10-03T00:00:00.000","84.45"
"2017","4","HIGHER EDUCATION","WILMINGTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1198271","2016-10-04T00:00:00.000","182.9"
"2017","4","HIGHER EDUCATION","WILMINGTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1198271","2016-10-04T00:00:00.000","333.35"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","CAPITAL","1256570","2017-02-22T00:00:00.000","98.75"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","CAPITAL","1256570","2017-02-22T00:00:00.000","363.44"
"2017","7","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1246078","2017-01-26T00:00:00.000","95"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","CAPITAL","1256570","2017-02-22T00:00:00.000","363.45"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","CAPITAL","1256570","2017-02-22T00:00:00.000","98.75"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","CAPITAL","1256570","2017-02-22T00:00:00.000","1082.8"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","CAPITAL","1256570","2017-02-22T00:00:00.000","1082.81"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1288246","2017-05-12T00:00:00.000","192.46"
"2017","11","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1292585","2017-05-24T00:00:00.000","295"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1288246","2017-05-12T00:00:00.000","1380"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","GENERAL","1288246","2017-05-12T00:00:00.000","195"
"2017","7","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1246078","2017-01-26T00:00:00.000","95.5"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1252487","2017-02-10T00:00:00.000","678"
"2017","9","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1259362","2017-03-01T00:00:00.000","90"
"2017","8","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1256570","2017-02-22T00:00:00.000","782"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","GENERAL","1288246","2017-05-12T00:00:00.000","195"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","MANAGEMENT SERVICES","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1288246","2017-05-12T00:00:00.000","1380"
"2017","10","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1282237","2017-04-28T00:00:00.000","158"
"2017","11","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","SPECIAL","1288246","2017-05-12T00:00:00.000","0.54"
"2017","11","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1282731","2017-05-01T00:00:00.000","260"
"2017","7","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1242606","2017-01-18T00:00:00.000","575"
"2017","7","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1240512","2017-01-11T00:00:00.000","241"
"2017","1","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1166915","2016-07-25T00:00:00.000","619.5"
"2017","11","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1292071","2017-05-23T00:00:00.000","104.5"
"2017","1","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1164187","2016-07-18T00:00:00.000","300.65"
"2017","1","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1163104","2016-07-14T00:00:00.000","101.5"
"2017","11","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1291083","2017-05-19T00:00:00.000","570.5"
"2017","4","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1203157","2016-10-17T00:00:00.000","746"
"2017","3","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1183707","2016-09-07T00:00:00.000","1187.5"
"2017","3","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1181511","2016-09-01T00:00:00.000","65"
"2017","2","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1178305","2016-08-24T00:00:00.000","314.7"
"2017","2","DEPT OF TRANSPORTATION","TOLL ADMINISTRATION","1ST CHOICE LOCK & SAFE LLC","BUILDING/GROUNDS REPAIR","SPECIAL","1178305","2016-08-24T00:00:00.000","51"
"2017","3","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1181511","2016-09-01T00:00:00.000","377"
"2017","4","DEPT OF HEALTH & SOCIAL SVS","FACILITY OPERATIONS","1ST CHOICE LOCK & SAFE LLC","EQUIPMENT SUPP & MAINT MAT","GENERAL","1207982","2016-10-27T00:00:00.000","1522.5"
"2017","3","HIGHER EDUCATION","DTCC - STANTON CAMPUS","1ST CHOICE LOCK & SAFE LLC","OTHER PROFESSIONAL SERVICE","SPECIAL","1181511","2016-09-01T00:00:00.000","124.8"
