"schoolyear","districtcode","district","schoolcode","organization","assessmentname","contentarea","race","gender","grade","specialdemo","geography","subgroup","rowstatus","eligible","tested","pctparticipation"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/11th Grade/Non-EL Students","REPORTED","80","18","22.5"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/11th Grade/Non-Foster Care","REPORTED","99","27","27.27"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/11th Grade/Non-Homeless","REPORTED","99","27","27.27"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/11th Grade/Non Low-Income","REPORTED","91","19","20.88"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Non-SWD","All Students","Hispanic/Latino/Female/11th Grade/Non-SWD","REPORTED","89","24","26.97"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/11th Grade/Students with Disabilities","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Active EL Students","All Students","Hispanic/Latino/Female/12th Grade/Active EL Students","REDACTED","24",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Homeless","All Students","Hispanic/Latino/Female/12th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Low-Income","All Students","Hispanic/Latino/Female/12th Grade/Low-Income","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/12th Grade/Non-EL Students","REDACTED","42",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/12th Grade/Non-Foster Care","REPORTED","66","5","7.58"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/12th Grade/Non-Homeless","REDACTED","64",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/12th Grade/Non Low-Income","REDACTED","64",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Non-SWD","All Students","Hispanic/Latino/Female/12th Grade/Non-SWD","REDACTED","59",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Female","12th Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/12th Grade/Students with Disabilities","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Active EL Students","All Students","Hispanic/Latino/Male/5th Grade/Active EL Students","REDACTED","574",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Homeless","All Students","Hispanic/Latino/Male/5th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Low-Income","All Students","Hispanic/Latino/Male/5th Grade/Low-Income","REPORTED","446","446","100"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Military Connected Youth","All Students","Hispanic/Latino/Male/5th Grade/Military Connected Youth","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/5th Grade/Non-EL Students","REDACTED","474",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/5th Grade/Non-Foster Care","REPORTED","1048","1043","99.52"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/5th Grade/Non-Homeless","REDACTED","1034",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/5th Grade/Non Low-Income","REPORTED","602","597","99.17"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Non-SWD","All Students","Hispanic/Latino/Male/5th Grade/Non-SWD","REDACTED","810",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","5th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/5th Grade/Students with Disabilities","REDACTED","238",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Active EL Students","All Students","Hispanic/Latino/Male/8th Grade/Active EL Students","REDACTED","213",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Homeless","All Students","Hispanic/Latino/Male/8th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Low-Income","All Students","Hispanic/Latino/Male/8th Grade/Low-Income","REPORTED","368","368","100"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Military Connected Youth","All Students","Hispanic/Latino/Male/8th Grade/Military Connected Youth","REPORTED","20","20","100"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/8th Grade/Non-EL Students","REPORTED","726","716","98.62"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/8th Grade/Non-Foster Care","REPORTED","939","927","98.72"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/8th Grade/Non-Homeless","REPORTED","929","918","98.82"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/8th Grade/Non Low-Income","REPORTED","571","559","97.9"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Non-SWD","All Students","Hispanic/Latino/Male/8th Grade/Non-SWD","REPORTED","751","742","98.8"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","8th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/8th Grade/Students with Disabilities","REDACTED","188",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Active EL Students","All Students","Hispanic/Latino/Male/9th Grade/Active EL Students","REPORTED","107","45","42.06"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Homeless","All Students","Hispanic/Latino/Male/9th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Low-Income","REPORTED","75","75","100"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Military Connected Youth","All Students","Hispanic/Latino/Male/9th Grade/Military Connected Youth","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/9th Grade/Non-EL Students","REPORTED","235","158","67.23"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/9th Grade/Non-Foster Care","REPORTED","342","203","59.36"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/9th Grade/Non-Homeless","REPORTED","337","199","59.05"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/9th Grade/Non Low-Income","REPORTED","267","128","47.94"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Non-SWD","All Students","Hispanic/Latino/Male/9th Grade/Non-SWD","REPORTED","282","165","58.51"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","9th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/9th Grade/Students with Disabilities","REPORTED","60","38","63.33"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Active EL Students","All Students","Hispanic/Latino/Male/10th Grade/Active EL Students","REPORTED","130","102","78.46"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Homeless","All Students","Hispanic/Latino/Male/10th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Low-Income","REPORTED","179","179","100"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Military Connected Youth","All Students","Hispanic/Latino/Male/10th Grade/Military Connected Youth","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/10th Grade/Non-EL Students","REPORTED","523","479","91.59"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/10th Grade/Non-Foster Care","REPORTED","653","581","88.97"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/10th Grade/Non-Homeless","REPORTED","651","580","89.09"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/10th Grade/Non Low-Income","REPORTED","474","402","84.81"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Non-SWD","All Students","Hispanic/Latino/Male/10th Grade/Non-SWD","REPORTED","559","495","88.55"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","10th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/10th Grade/Students with Disabilities","REPORTED","94","86","91.49"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Active EL Students","All Students","Hispanic/Latino/Male/11th Grade/Active EL Students","REPORTED","27","11","40.74"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Homeless","All Students","Hispanic/Latino/Male/11th Grade/Homeless","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Low-Income","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/11th Grade/Non-EL Students","REPORTED","81","17","20.99"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/11th Grade/Non-Foster Care","REPORTED","108","28","25.93"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/11th Grade/Non-Homeless","REPORTED","106","26","24.53"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/11th Grade/Non Low-Income","REPORTED","104","24","23.08"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Non-SWD","All Students","Hispanic/Latino/Male/11th Grade/Non-SWD","REPORTED","94","23","24.47"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","11th Grade","Students with Disabilities","All Students","Hispanic/Latino/Male/11th Grade/Students with Disabilities","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Active EL Students","All Students","Hispanic/Latino/Male/12th Grade/Active EL Students","REDACTED","18",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Low-Income","All Students","Hispanic/Latino/Male/12th Grade/Low-Income","REDACTED",,,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-EL Students","All Students","Hispanic/Latino/Male/12th Grade/Non-EL Students","REDACTED","45",,
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-Foster Care","All Students","Hispanic/Latino/Male/12th Grade/Non-Foster Care","REPORTED","63","8","12.7"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-Homeless","All Students","Hispanic/Latino/Male/12th Grade/Non-Homeless","REPORTED","63","8","12.7"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non Low-Income","All Students","Hispanic/Latino/Male/12th Grade/Non Low-Income","REPORTED","60","5","8.33"
"2019","0","State of Delaware","0","State of Delaware","Delaware System of Student Assessment (DeSSA)","SCI","Hispanic/Latino","Male","12th Grade","Non-SWD","All Students","Hispanic/Latino/Male/12th Grade/Non-SWD","REPORTED","55","8","14.55"
