"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","category","rowstatus","students","avgpctoftargetmet"
"2018","0","State of Delaware","0","State of Delaware","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - ELA","REPORTED","641","63.5289"
"2018","0","State of Delaware","0","State of Delaware","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - Math","REPORTED","630","59.5444"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","Progress Toward English Language Proficiency","REPORTED","19","62.3158"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth - ELA","REPORTED","178","60.6854"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth - Math","REPORTED","178","58.9494"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Highest Quartile - ELA","REPORTED","49","60.5306"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Highest Quartile - Math","REPORTED","45","68.5333"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Lowest Quartile - ELA","REPORTED","110","62.8091"
"2018","0","State of Delaware","0","State of Delaware","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Lowest Quartile - Math","REPORTED","107","61.1495"
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","Progress Toward English Language Proficiency","REPORTED","20","72.9"
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth - ELA","REPORTED","54","63.6852"
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth - Math","REPORTED","56","50.7321"
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Highest Quartile - ELA","REDACTED",,
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Highest Quartile - Math","REDACTED",,
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Lowest Quartile - ELA","REPORTED","42","63.3333"
"2018","0","State of Delaware","0","State of Delaware","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Lowest Quartile - Math","REPORTED","43","49.4186"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","Progress Toward English Language Proficiency","REPORTED","611","70.5712"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REPORTED","21105","64.5967"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth - Math","REPORTED","21049","59.889"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - ELA","REPORTED","6529","63.8781"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - Math","REPORTED","6631","61.9278"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - ELA","REPORTED","5984","67.1268"
"2018","0","State of Delaware","0","State of Delaware","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - Math","REPORTED","5943","61.613"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","Progress Toward English Language Proficiency","REPORTED","86","76.7907"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth - ELA","REPORTED","764","52.0929"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth - Math","REPORTED","765","44.7386"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REPORTED","273","49.293"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - Math","REPORTED","270","44.2333"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REPORTED","192","58.3542"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REPORTED","182","47.7637"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","Progress Toward English Language Proficiency","REPORTED","201","75.4478"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - ELA","REPORTED","89","65.5506"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth - Math","REPORTED","99","63.0909"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - ELA","REPORTED","27","73.4074"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Highest Quartile - Math","REPORTED","24","67.4167"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - ELA","REPORTED","35","72.7714"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Active EL Students","All Students","English Learners","School Growth Lowest Quartile - Math","REPORTED","39","61.7179"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","Progress Toward English Language Proficiency","REPORTED","201","75.4478"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - ELA","REPORTED","2858","60.2831"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth - Math","REPORTED","2852","52.717"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - ELA","REPORTED","1028","62.8784"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Highest Quartile - Math","REPORTED","994","56.0131"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - ELA","REPORTED","722","62.1801"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","All Students","All Students","All Students","School Growth Lowest Quartile - Math","REPORTED","699","53.6524"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","Progress Toward English Language Proficiency","REPORTED","72","76.6944"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - ELA","REPORTED","857","53.2532"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth - Math","REPORTED","854","46.4543"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - ELA","REPORTED","293","49.843"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Highest Quartile - Math","REPORTED","257","40.2763"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - ELA","REPORTED","207","62.1594"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Low-Income","All Students","Low Income","School Growth Lowest Quartile - Math","REPORTED","197","52.5279"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","Progress Toward English Language Proficiency","REPORTED","44","71.5909"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - ELA","REPORTED","433","47.6744"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth - Math","REPORTED","427","42.3653"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - ELA","REPORTED","154","36.2987"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Highest Quartile - Math","REPORTED","145","37.7517"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - ELA","REPORTED","109","58.4128"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","All Students","All Students","All Students","Students with Disabilities","All Students","Students with Disabilities","School Growth Lowest Quartile - Math","REPORTED","112","53.6786"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","Progress Toward English Language Proficiency","REPORTED","36","71.3333"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - ELA","REPORTED","100","74.57"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth - Math","REPORTED","101","73.0792"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Highest Quartile - ELA","REPORTED","36","74.6111"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Highest Quartile - Math","REPORTED","29","79.5862"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - ELA","REPORTED","41","78.2683"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Asian American","All Students","All Students","All Students","All Students","Asian","School Growth Lowest Quartile - Math","REPORTED","37","82.4595"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","Progress Toward English Language Proficiency","REPORTED","61","78.3443"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - ELA","REPORTED","237","59.7806"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth - Math","REPORTED","238","56.6849"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - ELA","REPORTED","119","58.3361"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Highest Quartile - Math","REPORTED","90","50.0889"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - ELA","REPORTED","63","65.3968"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Hispanic/Latino","All Students","All Students","All Students","All Students","Hispanic/Latino","School Growth Lowest Quartile - Math","REPORTED","70","59.5143"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - ELA","REPORTED","200","55.855"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth - Math","REPORTED","200","48.335"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - ELA","REPORTED","67","56.1343"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Highest Quartile - Math","REPORTED","67","56.0299"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - ELA","REPORTED","61","57.1967"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Multi-Racial","All Students","All Students","All Students","All Students","Multi-Racial","School Growth Lowest Quartile - Math","REPORTED","67","52.2537"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native American","All Students","All Students","All Students","All Students","Native American","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Highest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Highest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Lowest Quartile - ELA","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","Native Hawaiian/Pacific Islander","All Students","All Students","All Students","All Students","Native Hawaiian/Pacific Islander","School Growth Lowest Quartile - Math","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REPORTED","1549","64.0219"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth - Math","REPORTED","1539","55.2664"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - ELA","REPORTED","487","65.8439"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth Highest Quartile - Math","REPORTED","500","58.516"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - ELA","REPORTED","397","64.67"
"2018","10","Caesar Rodney School District","0","Caesar Rodney School District","White","All Students","All Students","All Students","All Students","White","School Growth Lowest Quartile - Math","REPORTED","393","53.6107"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","Progress Toward English Language Proficiency","REDACTED",,
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - ELA","REPORTED","69","48.2029"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth - Math","REPORTED","69","56.7246"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - ELA","REPORTED","31","23.1935"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","White","All Students","All Students","All Students","All Students","White","School Growth - ELA","REPORTED","141","69.5035"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Highest Quartile - Math","REPORTED","34","56.0294"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - ELA","REPORTED","16","82.5625"
"2018","10","Caesar Rodney School District","610","Allen Frear Elementary School","African American","All Students","All Students","All Students","All Students","African American","School Growth Lowest Quartile - Math","REPORTED","15","68.4667"
