"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","category","rowstatus","students","enrollment","pctenrollment","incidents","avgduration"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-EL Students","All Students","Hispanic/Latino/Female/1st Grade/Non-EL Students","Out-of-School Suspension","REPORTED","6","361","1.66","8","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-EL Students","All Students","Hispanic/Latino/Female/1st Grade/Non-EL Students","Out-of-School Suspension, No CDAP Placement","REPORTED","6","361","1.66","8","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/1st Grade/Non-Foster Care","In-School Suspension","REDACTED",,"1053",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/1st Grade/Non-Foster Care","Out-of-School Suspension","REPORTED","6","1053","0.57","8","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Homeless","All Students","Hispanic/Latino/Female/1st Grade/Non-Homeless","In-School Suspension","REDACTED",,"1033",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-Homeless","All Students","Hispanic/Latino/Female/1st Grade/Non-Homeless","Out-of-School Suspension","REPORTED","6","1033","0.58","8","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non Low-Income","All Students","Hispanic/Latino/Female/1st Grade/Non Low-Income","In-School Suspension","REDACTED",,"421",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non Low-Income","All Students","Hispanic/Latino/Female/1st Grade/Non Low-Income","Out-of-School Suspension","REDACTED",,"421",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non Low-Income","All Students","Hispanic/Latino/Female/1st Grade/Non Low-Income","Out-of-School Suspension, No CDAP Placement","REDACTED",,"421",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-SWD","All Students","Hispanic/Latino/Female/1st Grade/Non-SWD","In-School Suspension","REDACTED",,"971",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-SWD","All Students","Hispanic/Latino/Female/1st Grade/Non-SWD","Out-of-School Suspension","REPORTED","5","971","0.51","7","1.43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Non-SWD","All Students","Hispanic/Latino/Female/1st Grade/Non-SWD","Out-of-School Suspension, No CDAP Placement","REPORTED","5","971","0.51","7","1.43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/1st Grade/Students with Disabilities","In-School Suspension","REDACTED",,"84",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/1st Grade/Students with Disabilities","Out-of-School Suspension","REDACTED",,"84",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","1st Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/1st Grade/Students with Disabilities","Out-of-School Suspension, No CDAP Placement","REDACTED",,"84",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Active EL Students","All Students","Hispanic/Latino/Female/2nd Grade/Active EL Students","Out-of-School Suspension","REDACTED",,"575",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Active EL Students","All Students","Hispanic/Latino/Female/2nd Grade/Active EL Students","Out-of-School Suspension, No CDAP Placement","REDACTED",,"575",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Low-Income","In-School Suspension","REDACTED",,"530",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Low-Income","Out-of-School Suspension","REDACTED",,"530",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Low-Income","Out-of-School Suspension, No CDAP Placement","REDACTED",,"530",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/2nd Grade/Non-EL Students","In-School Suspension","REDACTED",,"353",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/2nd Grade/Non-Foster Care","In-School Suspension","REDACTED",,"925",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/2nd Grade/Non-Foster Care","Out-of-School Suspension","REDACTED",,"925",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/2nd Grade/Non-Homeless","In-School Suspension","REDACTED",,"903",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/2nd Grade/Non-Homeless","Out-of-School Suspension","REDACTED",,"903",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/2nd Grade/Non Low-Income","In-School Suspension","REDACTED",,"398",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-SWD","All Students","Hispanic/Latino/Female/2nd Grade/Non-SWD","In-School Suspension","REDACTED",,"832",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Non-SWD","All Students","Hispanic/Latino/Female/2nd Grade/Non-SWD","Out-of-School Suspension, No CDAP Placement","REDACTED",,"832",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/2nd Grade/Students with Disabilities","Out-of-School Suspension","REDACTED",,"96",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","2nd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/2nd Grade/Students with Disabilities","Out-of-School Suspension, No CDAP Placement","REDACTED",,"96",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Active EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Active EL Students","In-School Suspension","REDACTED",,"524",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Active EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Active EL Students","Out-of-School Suspension","REDACTED",,"524",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Active EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Active EL Students","Out-of-School Suspension, No CDAP Placement","REDACTED",,"524",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Low-Income","In-School Suspension","REPORTED","8","543","1.47","8","1.13"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Low-Income","Out-of-School Suspension","REPORTED","9","543","1.66","13","1.46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Low-Income","Out-of-School Suspension, No CDAP Placement","REPORTED","9","543","1.66","13","1.46"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Non-EL Students","In-School Suspension","REPORTED","6","439","1.37","6","1.00"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Non-EL Students","Out-of-School Suspension","REPORTED","7","439","1.59","10","1.10"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-EL Students","All Students","Hispanic/Latino/Female/3rd Grade/Non-EL Students","Out-of-School Suspension, No CDAP Placement","REPORTED","7","439","1.59","10","1.10"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/3rd Grade/Non-Foster Care","In-School Suspension","REPORTED","9","960","0.94","9","1.11"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/3rd Grade/Non-Foster Care","Out-of-School Suspension","REPORTED","10","960","1.04","14","1.43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/3rd Grade/Non-Homeless","In-School Suspension","REPORTED","9","943","0.95","9","1.11"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-Homeless","All Students","Hispanic/Latino/Female/3rd Grade/Non-Homeless","Out-of-School Suspension","REPORTED","10","943","1.06","14","1.43"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Non Low-Income","In-School Suspension","REDACTED",,"420",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Non Low-Income","Out-of-School Suspension","REDACTED",,"420",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non Low-Income","All Students","Hispanic/Latino/Female/3rd Grade/Non Low-Income","Out-of-School Suspension, No CDAP Placement","REDACTED",,"420",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-SWD","All Students","Hispanic/Latino/Female/3rd Grade/Non-SWD","In-School Suspension","REPORTED","7","871","0.80","7","1.14"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-SWD","All Students","Hispanic/Latino/Female/3rd Grade/Non-SWD","Out-of-School Suspension","REPORTED","9","871","1.03","13","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Non-SWD","All Students","Hispanic/Latino/Female/3rd Grade/Non-SWD","Out-of-School Suspension, No CDAP Placement","REPORTED","9","871","1.03","13","1.38"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/3rd Grade/Students with Disabilities","In-School Suspension","REDACTED",,"92",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/3rd Grade/Students with Disabilities","Out-of-School Suspension","REDACTED",,"92",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","3rd Grade","Students with Disabilities","All Students","Hispanic/Latino/Female/3rd Grade/Students with Disabilities","Out-of-School Suspension, No CDAP Placement","REDACTED",,"92",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Active EL Students","All Students","Hispanic/Latino/Female/4th Grade/Active EL Students","Out-of-School Suspension","REDACTED",,"412",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Active EL Students","All Students","Hispanic/Latino/Female/4th Grade/Active EL Students","Out-of-School Suspension, No CDAP Placement","REDACTED",,"412",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Homeless","All Students","Hispanic/Latino/Female/4th Grade/Homeless","Out-of-School Suspension","REDACTED",,"17",,,
"2015","72","East Side Charter School","0","East Side Charter School","All Students","Male","All Students","All Students","All Students","Male","In-School Suspension","REDACTED",,"251",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Low-Income","In-School Suspension","REPORTED","6","498","1.20","7","1.14"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Low-Income","Out-of-School Suspension","REPORTED","9","498","1.81","14","1.73"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Low-Income","Out-of-School Suspension, No CDAP Placement","REPORTED","9","498","1.81","14","1.73"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/4th Grade/Non-EL Students","In-School Suspension","REPORTED","6","477","1.26","7","1.14"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/4th Grade/Non-EL Students","Out-of-School Suspension","REPORTED","10","477","2.10","15","1.75"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-EL Students","All Students","Hispanic/Latino/Female/4th Grade/Non-EL Students","Out-of-School Suspension, No CDAP Placement","REPORTED","10","477","2.10","15","1.75"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/4th Grade/Non-Foster Care","In-School Suspension","REPORTED","6","889","0.67","7","1.14"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Foster Care","All Students","Hispanic/Latino/Female/4th Grade/Non-Foster Care","Out-of-School Suspension","REPORTED","11","889","1.24","16","1.71"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/4th Grade/Non-Homeless","In-School Suspension","REPORTED","6","873","0.69","7","1.14"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-Homeless","All Students","Hispanic/Latino/Female/4th Grade/Non-Homeless","Out-of-School Suspension","REPORTED","9","873","1.03","12","1.92"
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Non Low-Income","Out-of-School Suspension","REDACTED",,"392",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non Low-Income","All Students","Hispanic/Latino/Female/4th Grade/Non Low-Income","Out-of-School Suspension, No CDAP Placement","REDACTED",,"392",,,
"2015","0","State of Delaware","0","State of Delaware","Hispanic/Latino","Female","4th Grade","Non-SWD","All Students","Hispanic/Latino/Female/4th Grade/Non-SWD","In-School Suspension","REDACTED",,"781",,,
