"subaddr","territory","x","subregion","xmin","countyns","target_fid","longlabel","stname","arc_addr_2","countyfp","unitname","sector","addr_type","arc_addr_1","levelname","part_perc","zone","fips","ciy","leveltype","country","ymax","bldgname","name","arc_neighb","the_geom","aland","rank","address","y","url","arc_region","total_pers","xmax","arc_countr","side","region","mailing_ad","part_yes","awater","regionabbr","pantry_typ","arc_postal","nbrhd","addnum","stdir","displayx","food_bank","ymin","arc_post_1","unittype","county","placename","phone","pantry_nam","objectid","contact_in","postalext","stpredir","addrange","metroarea","city","loc_name","geoid","arc_subreg","staddr","langcode","arc_city","score","affgeoid","statefp","displayy","addnumto","zip","match_type","district","addnumfrom","place_addr","hours","join_count","postal","lsad","match_addr","state","bldgtype","distance","exinfo","block","shortlabel","arc_addres","part_no","sttype","stpretype","status","type","addbldg"
,,"-78.5962199626","Albemarle","-78.5968525","01675170","11.0","7625 Porters Rd, Esmont, VA, 22937, USA","Porters",,"003",,,"PointAddress",,,"13%",,"3.0","Esmont",,"USA","37.822348",,"Albemarle County",,"POINT (-78.59622 37.8207197)","1866002205","20.0","7625 Porters Road","37.8207196925",,"VA","4.63","-78.5948525",,"L","Virginia",,"622.0","14235728","VA",,"22937",,"7625",,"-78.5958525","BRAFB","37.820348",,,"Albemarle",,,"New Green Mountain","11.0","434-286-2558","2112",,,,"Esmont","World","51003","Albemarle","7625 Porters Rd","ENG",,"100.0","0500000US51003","51","37.821348",,"22937","A",,,"7625 Porters Rd, Esmont, Virginia, 22937","Fourth Fri, 5:00-7:00pm","1.0","22937","06","7625 Porters Rd, Esmont, Virginia, 22937","VA",,"0.0",,,"7625 Porters Rd","7625 Porters Road","4.008","Rd",,"M",,
,,"-78.3268805157","Buckingham","-78.328036","01501502","12.0","197 Old Fifteen Rd, Arvonia, VA, 23004, USA","Old Fifteen",,"029",,,"PointAddress",,,"11%",,"29.0","Arvonia",,"USA","37.692397",,"Buckingham County",,"POINT (-78.3268805 37.6912444)","1501214582","20.0","197 Old 15 Road","37.6912443655",,"VA","2.58","-78.326036",,"L","Virginia","PO Box 17","290.0","9895206.0","VA",,"23004",,"197",,"-78.327036","BRAFB","37.690397",,,"Buckingham",,,"Arvonia Christian Fellowship","12.0","804-598-3577",,,,,"Arvonia","World","51029","Buckingham","197 Old Fifteen Rd","ENG",,"100.0","0500000US51029","51","37.691397",,"23004","A",,,"197 Old Fifteen Rd, Arvonia, Virginia, 23004","Sun, 3:30-5pm","1.0","23004","06","197 Old Fifteen Rd, Arvonia, Virginia, 23004","VA",,"0.0",,,"197 Old Fifteen Rd","197 Old 15 Road","2.29","Rd",,"M",,
,,"-78.3203614336","Buckingham","-78.3210565","01501502","13.0","30510 N James Madison Hwy, New Canton, VA, 23123, USA","James Madison",,"029",,,"PointAddress",,,"11%",,"29.0","Arvonia",,"USA","37.69552",,"Buckingham County",,"POINT (-78.3203614 37.6956114)","1501214582","20.0","30510 N James Madison Hwy.","37.6956114076",,"VA","2.58","-78.3190565",,"L","Virginia","PO Box 105","290.0","9895206.0","VA",,"23004",,"30510",,"-78.3200565","BRAFB","37.69352",,,"Buckingham",,,"Calvary Hill Baptist Church","13.0","434-989-0454",,"N",,,"New Canton","World","51029","Buckingham","30510 N James Madison Hwy","ENG",,"99.0","0500000US51029","51","37.69452",,"23004","A",,,"30510 N James Madison Hwy, New Canton, Virginia, 23123","As needed","1.0","23123","06","30510 N James Madison Hwy, New Canton, Virginia, 23123","VA",,"0.0",,,"30510 N James Madison Hwy","30510 N James Madison Hwy.","2.29","Hwy",,"M",,
,,"-78.4634567627","Buckingham","-78.464584","01501502","14.0","16764 Oak St, Dillwyn, VA, 23936, USA","Oak",,"029",,,"PointAddress",,,"11%",,"29.0","Dillwyn",,"USA","37.545382",,"Buckingham County",,"POINT (-78.4634568 37.544938)","1501214582","20.0","16764 Oak Street","37.5449379716",,"VA","2.58","-78.462584",,"L","Virginia",,"290.0","9895206.0","VA",,"23936",,"16764",,"-78.463584","BRAFB","37.543382",,,"Buckingham",,,"Dillwyn Mobile Food Pantry","14.0",,"3575",,,,"Dillwyn","World","51029","Buckingham","16764 Oak St","ENG",,"100.0","0500000US51029","51","37.544382",,"23936","A",,,"16764 Oak St, Dillwyn, Virginia, 23936","Second and Fourth Fri, 9:45-11:30am","1.0","23936","06","16764 Oak St, Dillwyn, Virginia, 23936","VA",,"0.0",,,"16764 Oak St","16764 Oak Street","2.29","St",,"M",,
,,"-78.5581220682","Buckingham County","-78.5592685","01501502","15.0","12945 W James Anderson Hwy, Buckingham, VA, 23921, USA","James Anderson",,"029",,,"PointAddress",,,"11%",,"29.0","Buckingham",,"USA","37.551169",,"Buckingham County",,"POINT (-78.5581221 37.5496929)","1501214582","20.0","12945 W James Anderson Hwy.","37.5496929079",,"VA","2.58","-78.5572685",,"L","Virginia",,"290.0","9895206.0","VA",,"23921",,"12945",,"-78.5582685","BRAFB","37.549169",,,"Buckingham",,,"Maysville Presbyterian Church","15.0","434 906-5221",,"W",,,"Buckingham","World","51029","Buckingham","12945 W James Anderson Hwy","ENG",,"100.0","0500000US51029","51","37.550169",,"23921","A",,,"12945 W James Anderson Hwy, Buckingham, Virginia, 23921","As needed","1.0","23921","06","12945 W James Anderson Hwy, Buckingham, Virginia, 23921","VA",,"0.0",,,"12945 W James Anderson Hwy","12945 W James Anderson Hwy.","2.29","Hwy",,"M",,
,,"-78.487821","Buckingham","-78.488821","01501502","16.0","5341 S Constitution Rte, Dillwyn, VA, 23936, USA","Constitution",,"029",,,"PointAddress",,,"11%",,"29.0","Dillwyn",,"USA","37.613386",,"Buckingham County",,"POINT (-78.487821 37.612386)","1501214582","20.0","5341 South Constitution Route","37.612386",,"VA","2.58","-78.486821",,"L","Virginia","PO Box 1059","290.0","9895206.0","VA",,"23936-1059",,"5341",,"-78.487821","BRAFB","37.611386",,,"Buckingham",,,"Morning Valley Baptist Church","16.0","434 983-7623",,"S",,,"Dillwyn","World","51029","Buckingham","5341 S Constitution Rte","ENG",,"100.0","0500000US51029","51","37.612386",,"23936-1059","A",,,"5341 S Constitution Rte, Dillwyn, Virginia, 23936","Third Sat, 10:00-11:00am","1.0","23936","06","5341 S Constitution Rte, Dillwyn, Virginia, 23936","VA",,"0.0",,,"5341 S Constitution Rte","5341 South Constitution Route","2.29","Rte",,"M",,
,,"-78.50484","Charlottesville city","-78.50584","01789068","17.0","401 Harris Rd, Charlottesville, VA, 22903, USA","Harris",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.016955",,"Charlottesville City",,"POINT (-78.50484 38.015955)","26533566","20.0","401 Harris Road","38.015955",,"VA","4.005","-78.50384",,"L","Virginia",,"955.0","47160.0","VA",,"22903",,"401",,"-78.50484","BRAFB","38.014955",,,"Charlottesville City",,,"Bethany Seventh Day Adventist Church","17.0","434 293-7430","4315",,,,"Charlottesville","World","51540","Charlottesville City","401 Harris Rd","ENG",,"100.0","0500000US51540","51","38.015955",,"22903","A",,,"401 Harris Rd, Charlottesville, Virginia, 22903","Second Sun, 1-2:30pm","1.0","22903","25","401 Harris Rd, Charlottesville, Virginia, 22903","VA",,"0.0",,,"401 Harris Rd","401 Harris Road","3.05","Rd",,"M",,
,,"-78.479568","Charlottesville city","-78.480568","01789068","18.0","208 E Jefferson St, Charlottesville, VA, 22902, USA","Jefferson",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.032651",,"Charlottesville City",,"POINT (-78.479568 38.031651)","26533566","20.0","208 E Jefferson St","38.031651",,"VA","4.005","-78.478568",,"L","Virginia",,"955.0","47160.0","VA",,"22902-5105",,"208",,"-78.479568","BRAFB","38.030651",,,"Charlottesville City",,,"Holy Comforter Catholic Church","18.0","434 293-8989","5105","E",,,"Charlottesville","World","51540","Charlottesville City","208 E Jefferson St","ENG",,"100.0","0500000US51540","51","38.031651",,"22902-5105","A",,,"208 E Jefferson St, Charlottesville, Virginia, 22902","Pantry - Mon, Tue, Wed, 10:00am-12:00noon and Soup Kitchen - Thu, 12:00-1:00pm","1.0","22902","25","208 E Jefferson St, Charlottesville, Virginia, 22902","VA",,"0.0",,,"208 E Jefferson St","208 E Jefferson St","3.05","St",,"M",,
,,"-78.470163759","Charlottesville city","-78.4712485","01789068","19.0","1130 E Market St, Charlottesville, VA, 22902, USA","Market",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.02825",,"Charlottesville City",,"POINT (-78.4701638 38.0274554)","26533566","20.0","1130 East Market Street","38.0274554404",,"VA","4.005","-78.4692485",,"L","Virginia",,"955.0","47160.0","VA",,"22902",,"1130",,"-78.4702485","BRAFB","38.02625",,,"Charlottesville City",,,"New Beginnings Christian Community","19.0","434 872-0800","5351","E",,,"Charlottesville","World","51540","Charlottesville City","1130 E Market St","ENG",,"100.0","0500000US51540","51","38.02725",,"22902","A",,,"1130 E Market St, Charlottesville, Virginia, 22902","Sat, 12:00-1:00pm","1.0","22902","25","1130 E Market St, Charlottesville, Virginia, 22902","VA",,"0.0",,,"1130 E Market St","1130 East Market Street","3.05","St",,"M",,
,,"-78.4859734354","Charlottesville city","-78.4873585","01789068","20.0","207 Ridge St, Charlottesville, VA, 22902, USA","Ridge",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.030032",,"Charlottesville City",,"POINT (-78.4859734 38.0288154)","26533566","20.0","207 Ridge Street","38.0288154116",,"VA","4.005","-78.4853585",,"L","Virginia",,"955.0","47160.0","VA",,"22902-5550",,"207",,"-78.4863585","BRAFB","38.028032",,,"Charlottesville City",,,"Salvation Army","20.0","434 295-4058","5551",,,,"Charlottesville","World","51540","Charlottesville City","207 Ridge St","ENG",,"100.0","0500000US51540","51","38.029032",,"22902-5550","A",,,"207 Ridge St, Charlottesville, Virginia, 22902","Every day: Breakfast, 7:00-8:00am, Lunch, 12:00-12:30pm and Dinner, 5:45-6:45pm","1.0","22902","25","207 Ridge St, Charlottesville, Virginia, 22902","VA",,"0.0",,,"207 Ridge St","207 Ridge Street","3.05","St",,"M",,
,,"-78.4947397829","Charlottesville (City)","-78.4957397829","01789068","21.0","746 Prospect Ave, Charlottesville, VA, 22903, USA","Prospect",,"540",,,"StreetAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.0250402728",,"Charlottesville City",,"POINT (-78.4947398 38.0240403)","26533566","20.0","746 Prospect Avenue","38.0240402728",,"VA","4.005","-78.4937397829",,"R","Virginia",,"955.0","47160.0","VA",,,"Fifeville","746",,"-78.4947397829","BRAFB","38.0230402728",,,"Charlottesville City",,,"Greenstone on 5th","21.0","434-220-3704","3918",,"724-772",,"Charlottesville","World","51540","Charlottesville City","746 Prospect Ave","ENG",,"100.0","0500000US51540","51","38.0240402728","724",,"A",,"772","746 Prospect Ave, Charlottesville, Virginia, 22903","3rd Tuesday 12:00-5:00","1.0","22903","25","746 Prospect Ave, Charlottesville, Virginia, 22903","VA",,"0.0",,,"746 Prospect Ave","746 Prospect Avenue","3.05","Ave",,"M",,
,,"-78.4815165","Charlottesville city","-78.4825165","01789068","22.0","112 W Market St, Charlottesville, VA, 22902, USA","Market",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.032354",,"Charlottesville City",,"POINT (-78.4815165 38.031354)","26533566","20.0","112 Market Street","38.031354",,"VA","4.005","-78.4805165",,"L","Virginia","PO Box 34","955.0","47160.0","VA",,"22902",,"112",,"-78.4815165","BRAFB","38.030354",,,"Charlottesville City",,,"The Haven At First and Market","22.0","434 973-1234","5025","W",,,"Charlottesville","World","51540","Charlottesville City","112 W Market St","ENG",,"99.53","0500000US51540","51","38.031354",,"22902","A",,,"112 W Market St, Charlottesville, Virginia, 22902","Summer breakfast kitchen:  8:00-9:30am, the rest of the year, 7:30-9:00am","1.0","22902","25","112 W Market St, Charlottesville, Virginia, 22902","VA",,"0.0",,,"112 W Market St","112 Market Street","3.05","St",,"M",,
,,"-78.498882","Charlottesville city","-78.499882","01789068","23.0","717 Rugby Rd, Charlottesville, VA, 22903, USA","Rugby",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.044513",,"Charlottesville City",,"POINT (-78.498882 38.043513)","26533566","20.0","717 Rugby Rd","38.043513",,"VA","4.005","-78.497882",,"L","Virginia",,"955.0","47160.0","VA",,"22903-1626",,"717",,"-78.498882","BRAFB","38.042513",,,"Charlottesville City",,,"Thomas Jefferson Memorial Church","23.0","434 293-8179","1626",,,,"Charlottesville","World","51540","Charlottesville City","717 Rugby Rd","ENG",,"100.0","0500000US51540","51","38.043513",,"22903-1626","A",,,"717 Rugby Rd, Charlottesville, Virginia, 22903","First Fri, 8:00-10:30am","1.0","22903","25","717 Rugby Rd, Charlottesville, Virginia, 22903","VA",,"0.0",,,"717 Rugby Rd","717 Rugby Rd","3.05","Rd",,"M",,
,,"-78.4826877373","Charlottesville city","-78.4835605","01789068","24.0","900 Harris St, Charlottesville, VA, 22903, USA","Harris",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.0386",,"Charlottesville City",,"POINT (-78.4826877 38.0377307)","26533566","20.0","900 Harris Street","38.0377306739",,"VA","4.005","-78.4815605",,"L","Virginia","PO Box 4373","955.0","47160.0","VA",,"22905",,"900",,"-78.4825605","BRAFB","38.0366",,,"Charlottesville City",,,"Emergency Food Network","24.0","434-979-9180","5313",,,,"Charlottesville","World","51540","Charlottesville City","900 Harris St","ENG",,"95.12","0500000US51540","51","38.0376",,"22905","A",,,"900 Harris St, Charlottesville, Virginia, 22903","Mon-Fri orders placed 9:00am-12:00noon, pick up 1:30pm-3:30pm","1.0","22903","25","900 Harris St, Charlottesville, Virginia, 22903","VA",,"0.0","22905",,"900 Harris St","900 Harris Street","3.05","St",,"M",,
,,"-78.4815165","Charlottesville city","-78.4825165","01789068","25.0","112 W Market St, Charlottesville, VA, 22902, USA","Market",,"540",,,"PointAddress",,,"24%",,"540.0","Charlottesville",,"USA","38.032354",,"Charlottesville City",,"POINT (-78.4815165 38.031354)","26533566","20.0","112 West Market Street","38.031354",,"VA","4.005","-78.4805165",,"L","Virginia","PO Box 273","955.0","47160.0","VA",,"22902",,"112",,"-78.4815165","BRAFB","38.030354",,,"Charlottesville City",,,"The Haven","25.0","434-973-1234","5025","W",,,"Charlottesville","World","51540","Charlottesville City","112 W Market St","ENG",,"100.0","0500000US51540","51","38.031354",,"22902","A",,,"112 W Market St, Charlottesville, Virginia, 22902","Everyday breakfast 8:00am-9:00am","1.0","22902","25","112 W Market St, Charlottesville, Virginia, 22902","VA",,"0.0",,,"112 W Market St","112 West Market Street","3.05","St",,"M",,
,,"-78.0038889005","Culpeper County","-78.0047335","01497831","26.0","1233 Oaklawn Dr, Culpeper, VA, 22701, USA","Oaklawn",,"047",,,"PointAddress",,,"11%",,"47.0","Culpeper",,"USA","38.465029",,"Culpeper County",,"POINT (-78.0038889 38.4644565)","982079080","20.0","1233 Oaklawn Drive","38.4644564771",,"VA","4.47","-78.0027335",,"L","Virginia","PO Box 1355","506.0","9015222.0","VA",,"22701",,"1233",,"-78.0037335","BRAFB","38.463029",,,"Culpeper",,,"Empowering Culpeper","26.0","540 829-6288","3331",,,,"Culpeper","World","51047","Culpeper","1233 Oaklawn Dr","ENG",,"100.0","0500000US51047","51","38.464029",,"22701","A",,,"1233 Oaklawn Dr, Culpeper, Virginia, 22701","Third Sat, 9:00-11:00am","1.0","22701","06","1233 Oaklawn Dr, Culpeper, Virginia, 22701","VA",,"0.0",,,"1233 Oaklawn Dr","1233 Oaklawn Drive","3.964","Dr",,"M",,
,,"-77.8942901762","Culpeper","-77.894929","01497831","27.0","15055 Stevensburg Rd, Brandy Station, VA, 22714, USA","Stevensburg",,"047",,,"PointAddress",,,"11%",,"47.0","Brandy Station",,"USA","38.49751",,"Culpeper County",,"POINT (-77.8942902 38.496647)","982079080","20.0","15055 Stevensburg Road","38.4966469603",,"VA","4.47","-77.892929",,"L","Virginia","PO Box 91","506.0","9015222.0","VA",,"22714",,"15055",,"-77.893929","BRAFB","38.49551",,,"Culpeper",,,"Shiloh Baptist Church","27.0","540 829-6815",,,,,"Brandy Station","World","51047","Culpeper","15055 Stevensburg Rd","ENG",,"100.0","0500000US51047","51","38.49651",,"22714","A",,,"15055 Stevensburg Rd, Brandy Station, Virginia, 22714","Second Sat, 9:00-11:00am","1.0","22714","06","15055 Stevensburg Rd, Brandy Station, Virginia, 22714","VA",,"0.0",,,"15055 Stevensburg Rd","15055 Stevensburg Road","3.964","Rd",,"M",,
,,"-77.9933070533","Culpeper County","-77.9943070533","01497831","28.0","120 N Commerce St, Culpeper, VA, 22701, USA","Commerce",,"047",,,"StreetAddress",,,"11%",,"47.0","Culpeper",,"USA","38.4738349556",,"Culpeper County",,"POINT (-77.9933071 38.472835)","982079080","20.0","120 N Commerce St.","38.4728349556",,"VA","4.47","-77.9923070533",,"L","Virginia","PO Box 343","506.0","9015222.0","VA",,"22701-3021",,"120",,"-77.9933070533","BRAFB","38.4718349556",,,"Culpeper",,,"Culpeper Food Closet at St. Stephen's Episcopal Church","28.0","540 825-1177",,"N","100-202",,"Culpeper","World","51047","Culpeper","120 N Commerce St","ENG",,"100.0","0500000US51047","51","38.4728349556","202","22701-3021","A",,"100","120 N Commerce St, Culpeper, Virginia, 22701","Mon through Fri, 9:00am-1:00pm","1.0","22701","06","120 N Commerce St, Culpeper, Virginia, 22701","VA",,"0.0",,,"120 N Commerce St","120 N Commerce St.","3.964","St",,"M",,
