"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon","geocoded_column"
"149954","CVS PHARMACY #2119","LIMITED LIABILITY COMPANY","CVS PHARMACY #2119",,"PCY.0001683","PCY","1683",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1055 FARMINGTON AVE","KENSINGTON","CT","60372244","2022-07-22T00:00:00.000","POINT (-72.760138 41.630902)"
"39123","CVS PHARMACY #1948","LIMITED LIABILITY COMPANY","CVS PHARMACY #1948",,"PCY.0001516","PCY","1516",,"PHARMACY","ACTIVE","CURRENT","1","2007-01-21T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","690 WETHERSFIELD AVE","HARTFORD","CT","61141930","2022-07-22T00:00:00.000","POINT (-72.671017 41.737054)"
"37314","DIXWELL PHARMACY LLC","LIMITED LIABILITY COMPANY","DIXWELL PHARMACY LLC","APEX PHARMACY & HOME CARE CENTER","PCY.0000382","PCY","382",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","2380 DIXWELL AVE","HAMDEN","CT","65141847","2022-08-12T00:00:00.000","POINT (-72.915736 41.376118)"
"38666","AVANTUM","CORPORATION","AVANTUM",,"PCY.0001365","PCY","1365",,"PHARMACY","ACTIVE","CURRENT","1","2003-09-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","111 PHOENIX XING STE C","BLOOMFIELD","CT","60021997","2022-07-29T00:00:00.000","POINT (-72.584022 41.971753)"
"38655","STOP & SHOP SUPERMARKET COMPANY LLC","LIMITED LIABILITY COMPANY","STOP & SHOP SUPERMARKET COMPANY LLC",,"PCY.0001345","PCY","1345",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1385 HANCOCK ST","QUINCY","MA","21695103","2022-08-05T00:00:00.000","POINT (-71.002662 42.249607)"
"38686","CVS PHARMACY #1152","LIMITED LIABILITY COMPANY","CVS PHARMACY #1152",,"PCY.0001392","PCY","1392",,"PHARMACY","ACTIVE","CURRENT","1","2006-03-09T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","58 PENNSYLVANIA AVE","NIANTIC","CT","63573230","2022-07-20T00:00:00.000","POINT (-72.193166 41.325987)"
"377474","RITE AID  #10383","CORPORATION","RITE AID  #10383",,"PCY.0001890","PCY","1890",,"PHARMACY","ACTIVE","CURRENT","1","2004-10-13T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","215 FEDERAL RD","BROOKFIELD","CT","68042630","2022-07-20T00:00:00.000","POINT (-73.404883 41.443042)"
"289907","STOP & SHOP SUPERMARKET COMPANY LLC","LIMITED LIABILITY COMPANY","STOP & SHOP SUPERMARKET COMPANY LLC",,"PCY.0001794","PCY","1794",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1385 HANCOCK ST","QUINCY","MA","21695103","2022-08-05T00:00:00.000","POINT (-71.002662 42.249607)"
"1082304","CVS PHARMACY #85","LIMITED LIABILITY COMPANY","CVS PHARMACY #85",,"PCY.0002246","PCY","2246",,"PHARMACY","ACTIVE","CURRENT","1","2012-08-29T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","972 SILVER LN","EAST HARTFORD","CT","61181248","2022-07-20T00:00:00.000","POINT (-72.601117 41.765638)"
"182374","CVS PHARMACY #1897","LIMITED LIABILITY COMPANY","CVS PHARMACY #1897",,"PCY.0001625","PCY","1625",,"PHARMACY","ACTIVE","CURRENT","1","2005-06-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","6 QUEEN ST","NEWTOWN","CT","64702146","2022-07-22T00:00:00.000","POINT (-73.303196 41.413223)"
"181999","CVS PHARMACY #2210","LIMITED LIABILITY COMPANY","CVS PHARMACY #2210",,"PCY.0001627","PCY","1627",,"PHARMACY","ACTIVE","CURRENT","1","2004-09-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1239 E PUTNAM AVE","RIVERSIDE","CT","68781522","2022-07-22T00:00:00.000","POINT (-73.577693 41.041815)"
"180338","WAL-MART PHARMACY #10-2282","CORPORATION","WAL-MART PHARMACY #10-2282",,"PCY.0001632","PCY","1632",,"PHARMACY","ACTIVE","CURRENT","1","2004-09-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","44 PROSPECT HILL RD","EAST WINDSOR","CT","60889501","2022-07-20T00:00:00.000","POINT (-72.609541 41.918961)"
"1524433","BIG Y PHARMACY #109","BUSINESS","BIG Y PHARMACY #109",,"PCY.0002377","PCY","2377",,"PHARMACY","ACTIVE","CURRENT","1","2018-12-11T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","7 E HAMPTON RD # RT 66","MARLBOROUGH","CT","64471402","2022-08-02T00:00:00.000","POINT (-72.460443 41.630328)"
"404381","BIG Y PHARMACY #81","CORPORATION","BIG Y PHARMACY #81",,"PCY.0001983","PCY","1983",,"PHARMACY","ACTIVE","CURRENT","1","2005-07-08T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","33 FIELDSTONE COMMONS","TOLLAND","CT","6084","2022-08-02T00:00:00.000","POINT (-72.35898 41.859398)"
"287079","PHARMERICA","CORPORATION","PHARMERICA",,"PCY.0001654","PCY","1654",,"PHARMACY","ACTIVE","CURRENT","1","1997-12-18T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","8 FAIRFIELD BLVD STE 103","WALLINGFORD","CT","64921890","2022-07-20T00:00:00.000","POINT (-72.789367 41.487049)"
"2079881","SUNRISE PHARMACY","CORPORATION","SUNRISE PHARMACY",,"PCY.0002419","PCY","2419",,"PHARMACY","ACTIVE","CURRENT","1","2020-12-07T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","240 INDIAN RIVER ROAD, UNIT F","ORANGE","CT","6477","2022-07-29T00:00:00.000","POINT (-73.000341 41.263469)"
"38902","WALGREENS #17216","CORPORATION","WALGREENS #17216",,"PCY.0001453","PCY","1453",,"PHARMACY","ACTIVE","CURRENT","1","2004-09-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","27 BROADWAY ST","COLCHESTER","CT","64151001","2022-07-27T00:00:00.000","POINT (-72.332724 41.576184)"
"73598","CVS PHARMACY #124","CORPORATION","CVS PHARMACY #124",,"PCY.0001556","PCY","1556",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","98 BRIDGE ST","NAUGATUCK","CT","67702822","2022-07-20T00:00:00.000","POINT (-73.052556 41.501055)"
"2190822","BRISTOL PHARMACY LLC","LIMITED LIABILITY COMPANY","BRISTOL PHARMACY LLC",,"PCY.0002429","PCY","2429",,"PHARMACY","ACTIVE","CURRENT","1","2021-09-30T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","194 MAIN ST","BRISTOL","CT","60106308","2022-08-02T00:00:00.000","POINT (-72.942823 41.672054)"
"318435","CVS PHARMACY #294","LIMITED LIABILITY COMPANY","CVS PHARMACY #294",,"PCY.0001128","PCY","1128",,"PHARMACY","ACTIVE","CURRENT","1","2005-02-14T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","177 COLUMBUS BLVD","NEW BRITAIN","CT","60512226","2022-07-20T00:00:00.000","POINT (-72.776077 41.666678)"
"368470","WAL-MART PHARMACY #10-5439","LIMITED LIABILITY COMPANY","WAL-MART PHARMACY #10-5439",,"PCY.0001873","PCY","1873",,"PHARMACY","ACTIVE","CURRENT","1","2004-07-20T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","315 FOXON BLVD","NEW HAVEN","CT","65132355","2022-07-20T00:00:00.000","POINT (-72.87616 41.321657)"
"258094","CVS PHARMACY #1213","LIMITED LIABILITY COMPANY","CVS PHARMACY #1213",,"PCY.0001420","PCY","1420",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","94 PARK ST","NEW CANAAN","CT","68405401","2022-07-22T00:00:00.000","POINT (-73.495348 41.146119)"
"37106","HEALTH COMPLEX PHARMACY","BUSINESS","HEALTH COMPLEX PHARMACY",,"PCY.0000236","PCY","236",,"PHARMACY","ACTIVE","CURRENT","1","2005-07-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","55 DEFOREST ST","WATERTOWN","CT","67952126","2022-07-20T00:00:00.000","POINT (-73.119324 41.605004)"
"1520999","GENOA HEALTHCARE LLC","LIMITED LIABILITY COMPANY","GENOA HEALTHCARE LLC",,"PCY.0002376","PCY","2376",,"PHARMACY","ACTIVE","CURRENT","1","2018-09-05T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","45 WADSWORTH ST STE P","HARTFORD","CT","61067108","2022-07-20T00:00:00.000","POINT (-72.679446 41.758849)"
"342548","CVS PHARMACY #1202","LIMITED LIABILITY COMPANY","CVS PHARMACY #1202",,"PCY.0001484","PCY","1484",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","20 BANK ST","GRANBY","CT","60352302","2022-07-22T00:00:00.000","POINT (-72.785452 41.952068)"
"1273736","GENOA HEALTHCARE LLC","LIMITED LIABILITY COMPANY","GENOA HEALTHCARE LLC",,"PCY.0002309","PCY","2309",,"PHARMACY","ACTIVE","CURRENT","1","2015-06-19T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","287 MAIN ST STE A2","EAST HARTFORD","CT","61181885","2022-07-20T00:00:00.000","POINT (-72.632662 41.742639)"
"391067","WALGREENS #06914","CORPORATION","WALGREENS #06914",,"PCY.0001943","PCY","1943",,"PHARMACY","ACTIVE","CURRENT","1","2005-03-10T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","87 FOXON ST","NEW HAVEN","CT","65132365","2022-07-20T00:00:00.000","POINT (-72.871462 41.319801)"
"414164","WALGREENS #01977","CORPORATION","WALGREENS #01977",,"PCY.0002013","PCY","2013",,"PHARMACY","ACTIVE","CURRENT","1","2005-11-14T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","188 UNION ST","VERNON","CT","60662429","2022-07-20T00:00:00.000","POINT (-72.465107 41.868464)"
"499977","WALGREENS #02228","CORPORATION","WALGREENS #02228",,"PCY.0002112","PCY","2112",,"PHARMACY","ACTIVE","CURRENT","1","2008-07-24T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","2900 MAIN ST","GLASTONBURY","CT","60331027","2022-07-20T00:00:00.000","POINT (-72.614772 41.722464)"
"157733","STOP & SHOP SUPERMARKET COMPANY LLC","LIMITED LIABILITY COMPANY","STOP & SHOP SUPERMARKET COMPANY LLC",,"PCY.0001676","PCY","1676",,"PHARMACY","ACTIVE","CURRENT","1","2006-03-14T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1385 HANCOCK ST","QUINCY","MA","21695103","2022-08-05T00:00:00.000","POINT (-71.002662 42.249607)"
"39107","CVS PHARMACY #1268","LIMITED LIABILITY COMPANY","CVS PHARMACY #1268",,"PCY.0001489","PCY","1489",,"PHARMACY","ACTIVE","CURRENT","1","2006-09-01T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","106 BOSTON POST RD","WATERFORD","CT","63852426","2022-07-22T00:00:00.000","POINT (-72.123903 41.341993)"
"1457288","OPTUM INFUSION SERVICES 500 INC.","CORPORATION","OPTUM INFUSION SERVICES 500 INC.",,"PCY.0002363","PCY","2363",,"PHARMACY","ACTIVE","CURRENT","1","2019-05-06T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","33 N PLAINS INDUSTRIAL RD STE B","WALLINGFORD","CT","64925841","2022-07-20T00:00:00.000","POINT (-72.814045 41.485445)"
"1275170","NAUGATUCK PHARMACY","CORPORATION","NAUGATUCK PHARMACY",,"PCY.0002310","PCY","2310",,"PHARMACY","ACTIVE","CURRENT","1","2015-05-27T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","153 MAPLE ST","NAUGATUCK","CT","67704256","2022-07-20T00:00:00.000","POINT (-73.051472 41.489661)"
"1803953","NUTMEG PHARMACY MOODUS LLC","LIMITED LIABILITY COMPANY","NUTMEG PHARMACY MOODUS LLC",,"PCY.0002395","PCY","2395",,"PHARMACY","ACTIVE","CURRENT","1","2019-12-18T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","38 WILLIAM F PALMER RD","MOODUS","CT","64691131","2022-08-12T00:00:00.000","POINT (-72.445836 41.502334)"
"38649","BEACON PRESCRIPTIONS","CORPORATION","BEACON PRESCRIPTIONS",,"PCY.0001334","PCY","1334",,"PHARMACY","ACTIVE","CURRENT","1",,"2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","609 N MAIN ST","SOUTHINGTON","CT","64892051","2022-07-20T00:00:00.000","POINT (-72.873318 41.616168)"
"196911","CVS PHARMACY #2018","LIMITED LIABILITY COMPANY","CVS PHARMACY #2018",,"PCY.0001670","PCY","1670",,"PHARMACY","ACTIVE","CURRENT","1","2003-11-03T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","540 W MAIN ST","MERIDEN","CT","64512710","2022-07-22T00:00:00.000","POINT (-72.821707 41.540629)"
"1688160","COSTCO WHOLESALE #1372","CORPORATION","COSTCO WHOLESALE #1372",,"PCY.0002393","PCY","2393",,"PHARMACY","ACTIVE","CURRENT","1","2019-11-06T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","284 FLANDERS RD","EAST LYME","CT","63331710","2022-07-20T00:00:00.000","POINT (-72.214906 41.361027)"
"1161448","GENOA HEALTHCARE LLC","LIMITED LIABILITY COMPANY","GENOA HEALTHCARE LLC",,"PCY.0002266","PCY","2266",,"PHARMACY","ACTIVE","CURRENT","1","2013-06-28T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","153 HAZARD AVE STE 100","ENFIELD","CT","60824592","2022-07-20T00:00:00.000","POINT (-72.557022 41.987459)"
"172482","STOP & SHOP SUPERMARKET COMPANY LLC","LIMITED LIABILITY COMPANY","STOP & SHOP SUPERMARKET COMPANY LLC",,"PCY.0001586","PCY","1586",,"PHARMACY","ACTIVE","CURRENT","1","2005-02-10T00:00:00.000","2022-09-01T00:00:00.000","2023-08-31T00:00:00.000","1385 HANCOCK ST","QUINCY","MA","21695103","2022-08-05T00:00:00.000","POINT (-71.002662 42.249607)"
