"fiscal_year","agency","disbursement_number","disbursement_date","vendor_setid","vendor_header_id","vendor_id","agency_description","vendor_name","vendor_address_line1","ct_vndr_name2","contract_id","sid","sid_desc","account_","object_code_description","grant_ind","grant_desc","payment_detail_purchase_order","payment_accounting_net_amount","sens_po_ind_","edoc_number"
"2019","UOC","243877","2018-12-13T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"67042.89",,"8433672"
"2019","UOC","243877","2018-12-13T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"394602.24",,"8433672"
"2019","UOC","246390","2019-01-18T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"68523.30",,"8523963"
"2019","UOC","246390","2019-01-18T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"393121.83",,"8523963"
"2019","UOC","248376","2019-02-15T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"65585.60",,"8643626"
"2019","UOC","248376","2019-02-15T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"396059.53",,"8643626"
"2019","UOC","250858","2019-03-19T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"62691.12",,"8733992"
"2019","UOC","250858","2019-03-19T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"398954.01",,"8733992"
"2019","UOC","253684","2019-04-18T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"66251.98",,"8844079"
"2019","UOC","253684","2019-04-18T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"395393.15",,"8844079"
"2019","UOC","256506","2019-05-17T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"63383.35",,"8944956"
"2019","UOC","256506","2019-05-17T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"398261.78",,"8944956"
"2019","UOC","259245","2019-06-14T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Interest On Debt","false",,,"64734.78",,"9065985"
"2019","UOC","259245","2019-06-14T00:00:00.000",,"10006","10006-0","University of Connecticut","Caterpillar Financial Services",,,,,,,"Long-Term Debt-Other","false",,,"396910.35",,"9065985"
"2019","UOC","1126576","2018-08-09T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"304905","4285.00",,"7928428"
"2019","UOC","1126761","2018-08-13T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"305380","3540.00",,"7934344"
"2019","UOC","1126678","2018-08-10T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"304898","4924.00",,"7936787"
"2019","UOC","1126761","2018-08-13T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"305438","3585.12",,"7978417"
"2019","UOC","1126761","2018-08-13T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"305438","4562.88",,"7978417"
"2019","UOC","1126576","2018-08-09T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"172615","13975.00",,"8021383"
"2019","UOC","1127399","2018-08-21T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"Dues - Individual, Civic Or Social Org.","false",,,"2995.29",,"8056318"
"2019","UOC","1128126","2018-08-31T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software Maintenance Agreements","false",,"304896","4892.00",,"8095245"
"2019","UOC","1133848","2018-11-05T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"317885","8292.00",,"8319408"
"2019","UOC","1144490","2019-03-15T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"334307","6640.00",,"8744781"
"2019","UOC","1146696","2019-04-10T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"334604","7138.00",,"8864622"
"2019","UOC","1150673","2019-05-20T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software License","false",,"343780","3809.72",,"8925175"
"2019","UOC","1149870","2019-05-13T00:00:00.000",,"10010","10010-0","University of Connecticut","Legal Files Software Inc",,,,,,,"IT Software System Support","false",,"342887","1049.00",,"8930463"
"2019","UOC","232762","2018-08-01T00:00:00.000",,"10011","10011-0","University of Connecticut","Wolfram Research Inc",,,,,,,"IT Software Maintenance Agreements","false",,"300622","38243.99",,"7925597"
"2019","UOC","1124461","2018-07-10T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"33700","16752.38",,"7851600"
"2019","UOC","1124461","2018-07-10T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"33700","19626.21",,"7873241"
"2019","UOC","1128955","2018-09-12T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307517","20301.14",,"8085360"
"2019","UOC","1133334","2018-10-30T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","20460.83",,"8314396"
"2019","UOC","1137938","2018-12-20T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Printing And Binding","false",,"304714","4576.84",,"8420213"
"2019","UOC","1142583","2019-02-21T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","92095.79",,"8694116"
"2019","UOC","1143671","2019-03-06T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","6246.58",,"8739849"
"2019","UOC","1149377","2019-05-07T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"331028","7703.08",,"8957695"
"2019","UOC","1151055","2019-05-23T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"331028","7849.30",,"9004737"
"2019","UOC","1154073","2019-06-25T00:00:00.000",,"10013","10013-0","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"331028","6330.04",,"9135833"
"2019","UOC","1125219","2018-07-20T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"300552","1600.33",,"7954584"
"2019","UOC","1125219","2018-07-20T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Less Or Equal To $25K","false",,"300552","8039.69",,"7954584"
"2019","UOC","1127028","2018-08-16T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"307517","58825.68",,"8046030"
"2019","UOC","1127668","2018-08-24T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"300552","1686.29",,"8071854"
"2019","UOC","1129952","2018-09-24T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"300552","3379.27",,"8181470"
"2019","UOC","1134588","2018-11-13T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"307517","56515.85",,"8266406"
"2019","UOC","1135007","2018-11-16T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"307526","5007.48",,"8383915"
"2019","UOC","1135938","2018-11-28T00:00:00.000",,"10013","10013-2","University of Connecticut","UIC Office of Research Services",,,,,,,"Subagreements Greater Than $25K","false",,"300552","3414.27",,"8413900"
"2019","UOC","1139437","2019-01-11T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","6428.51",,"8545768"
"2019","UOC","1139437","2019-01-11T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","5087.40",,"8545776"
"2019","UOC","1140242","2019-01-22T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"300552","1293.05",,"8587309"
"2019","UOC","1141343","2019-02-05T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"300552","902.79",,"8639959"
"2019","UOC","1142584","2019-02-21T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"307526","5941.84",,"8694119"
"2019","UOC","1145786","2019-04-01T00:00:00.000",,"10013","10013-2","University of Connecticut","University of Illinois",,,,,,,"Subagreements Greater Than $25K","false",,"331028","37130.35",,"8827927"
"2019","UOC","1130586","2018-10-01T00:00:00.000",,"10020","10020-0","University of Connecticut","American Society for Engineering Education","Asee-A",,,,,,"Dues - Institutional","false",,,"5150.00",,"8123322"
"2019","UOC","1132634","2018-10-23T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"186223","10216.56",,"7628547"
"2019","UOC","1132634","2018-10-23T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Non-Controllable Equip <$5,000","false",,"186223","742.75",,"7628547"
"2019","UOC","1129840","2018-09-21T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"301364","24951.00",,"8171223"
"2019","UOC","1129839","2018-09-21T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"General Repairs Labor","false",,"305048","39150.00",,"8171710"
"2019","UOC","1130958","2018-10-04T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"General Repairs Labor","false",,"306192","100.00",,"8176059"
"2019","UOC","1130958","2018-10-04T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Non-Controllable Equip <$5,000","false",,"306192","1407.28",,"8176059"
"2019","UOC","1130305","2018-09-27T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"301368","6507.00",,"8185646"
"2019","UOC","1132173","2018-10-18T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"301367","62377.50",,"8273046"
"2019","UOC","1140040","2019-01-18T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Public Safety Supplies","false",,"325278","299.00",,"8562678"
"2019","UOC","1143159","2019-02-28T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"301359","5230.88",,"8720194"
"2019","UOC","1143159","2019-02-28T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Non-Controllable Equip <$5,000","false",,"301012","2040.00",,"8720213"
"2019","UOC","1152773","2019-06-11T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Public Safety Supplies","false",,"325278","106.43",,"9077847"
"2019","UOC","1154173","2019-06-26T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"Non-Controllable Equip <$5,000","false",,"301465","14815.14",,"9138426"
"2019","UOC","1154274","2019-06-27T00:00:00.000",,"10028","10028-0","University of Connecticut","Motorola Solutions Inc",,,,,,,"IT Equip/Computers/Hardware >$5K","false",,"301799","6834.39",,"9143681"
"2019","UOC","230517","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","13.60",,"7737676"
"2019","UOC","230966","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","609.81",,"7771443"
"2019","UOC","230966","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","51.46",,"7771549"
"2019","UOC","230966","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","20.40",,"7771665"
"2019","UOC","230966","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","435.12",,"7771832"
"2019","UOC","230747","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","81.71",,"7781376"
"2019","UOC","231435","2018-07-16T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","119.00",,"7874036"
"2019","UOC","231865","2018-07-19T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","228.17",,"7904438"
"2019","UOC","232178","2018-07-25T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","160.49",,"7909137"
"2019","UOC","232178","2018-07-25T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"153607","118.52",,"7909202"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Office Supplies","false",,"307832","97.08",,"7988003"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"307964","235.32",,"7988006"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Athletic Supplies","false",,"308034","76.83",,"7988042"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"307883","205.59",,"7988094"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"307884","161.00",,"7988100"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Public Safety Supplies","false",,"307111","43.35",,"7989881"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"307919","99.30",,"7992650"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Maintenance Supplies","false",,"157899","-32.40",,"8084886"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Educational Supplies","false",,"191378","-64.55",,"8084899"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Educational Supplies","false",,"189493","-14.40",,"8084920"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Tools","false",,"208851","-105.16",,"8085045"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Tools","false",,"208851","-105.16",,"8085048"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Tools","false",,"208851","-105.16",,"8085064"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Tools","false",,"208851","-516.12",,"8085073"
"2019","UOC","234672","2018-08-29T00:00:00.000",,"10029","10029-0","University of Connecticut","Grainger","Grainger",,,,,,"Repair Materials","false",,"305582","30.91",,"8087007"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208076","758.25",,"7691623"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"207537","55.91",,"7692003"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208076","1248.63",,"7692012"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208108","414.96",,"7692073"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"207777","478.42",,"7692125"
"2019","UOC","230518","2018-07-02T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"207867","161.87",,"7692141"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208315","35.21",,"7700673"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208229","181.12",,"7700679"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"208286","65.84",,"7700685"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208328","486.00",,"7700693"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208108","15.10",,"7708169"
"2019","UOC","230711","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"208428","422.72",,"7708783"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208447","74.40",,"7708789"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208144","1022.03",,"7708803"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"208438","15.96",,"7708835"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208492","25.13",,"7708858"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"208434","58.98",,"7708872"
"2019","UOC","230723","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208550","9.78",,"7708983"
"2019","UOC","230723","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208550","7.00",,"7709015"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208391","84.90",,"7716195"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"208507","186.00",,"7716616"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208489","29.69",,"7716637"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Office Supplies","false",,"208672","1040.44",,"7716948"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"208599","730.66",,"7716958"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208642","136.74",,"7716965"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208463","216.87",,"7717042"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"208667","373.32",,"7717095"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"207904","333.20",,"7717108"
"2019","UOC","230632","2018-07-03T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208663","47.40",,"7717137"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208803","656.55",,"7726471"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208749","10.65",,"7726675"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"208216","47.28",,"7726684"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208285","27.17",,"7726690"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208754","21.60",,"7726697"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208808","493.95",,"7726703"
"2019","UOC","230748","2018-07-06T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208769","227.92",,"7726718"
"2019","UOC","230967","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208855","88.26",,"7735922"
"2019","UOC","230967","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"208963","105.45",,"7735932"
"2019","UOC","230967","2018-07-09T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"207904","232.80",,"7743718"
"2019","UOC","231025","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Other Lab Supplies","false",,"209095","39.60",,"7744039"
"2019","UOC","231025","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"209059","32.40",,"7744058"
"2019","UOC","231025","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"209060","96.18",,"7744079"
"2019","UOC","231064","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Repair Materials","false",,"208887","229.35",,"7744210"
"2019","UOC","231025","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Maintenance Supplies","false",,"209134","146.45",,"7744278"
"2019","UOC","231025","2018-07-10T00:00:00.000",,"10029","10029-0","University of Connecticut","WW Grainger Inc","Grainger",,,,,,"Public Safety Supplies","false",,"202697","1182.79",,"7744392"
