"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"930057","UNITED SERVICES INC.","CORPORATION","UNITED SERVICES INC.","UNITED SERVICES, INC.","SA.0000278","SA","278",,"Substance Abuse","ACTIVE","CURRENT","1","2008-07-01T00:00:00.000","2022-07-01T00:00:00.000","2024-06-30T00:00:00.000","1007 N MAIN ST","DAYVILLE","CT","062412170","2022-08-31T00:00:00.000"
"1173586","MCCA/DERBY","CORPORATION","MCCA/DERBY","MCCA/DERBY","SA.0000459","SA","459",,"Substance Abuse","ACTIVE","CURRENT","1","2013-07-08T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","100 ELIZABETH ST","DERBY","CT","064181819","2022-06-03T00:00:00.000"
"929681","INTERCOMMUNITY INC.","SOLE PROPRIETOR","INTERCOMMUNITY INC.","INTERCOMMUNITY, INC.","SA.0000358","SA","358",,"Substance Abuse","ACTIVE","CURRENT","1","2009-07-01T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","281 MAIN ST","EAST HARTFORD","CT","061181823","2021-10-07T00:00:00.000"
"1355035","FIRST CHOICE HEALTH CENTERS, INC","CORPORATION","FIRST CHOICE HEALTH CENTERS, INC","FIRST CHOICE HEALTH CENTERS, INC","SA.0000506","SA","506",,"Substance Abuse","ACTIVE","CURRENT","1","2016-05-18T00:00:00.000","2022-04-01T00:00:00.000","2024-03-31T00:00:00.000","92 CONNECTICUT BLVD","EAST HARTFORD","CT","061083013","2022-07-11T00:00:00.000"
"2234037","FIRST CHOICE HEALTH CENTERS, INC.","NON-PROFIT CORPORATION","FIRST CHOICE HEALTH CENTERS, INC.","FIRST CHOICE HEALTH CENTERS, INC.","SA.0000633","SA","633",,"Substance Abuse","ACTIVE","CURRENT","1","2021-07-13T00:00:00.000","2021-07-12T00:00:00.000","2023-06-30T00:00:00.000","478 BURNSIDE AVE FLR 2","EAST HARTFORD","CT","061082425","2021-07-13T00:00:00.000"
"1591620","CHR OUTPATIENT SERVICES, EAST HARTFORD","CORPORATION","CHR OUTPATIENT SERVICES, EAST HARTFORD","CHR OUTPATIENT SERVICES, EAST HARTFORD","SA.0000571","SA","571",,"Substance Abuse","ACTIVE","CURRENT","1","2018-08-09T00:00:00.000","2022-07-01T00:00:00.000","2024-06-30T00:00:00.000","474R SCHOOL ST","EAST HARTFORD","CT","061081149","2022-05-16T00:00:00.000"
"992679","INTERCOMMUNITY INC.","CORPORATION","INTERCOMMUNITY INC.","INTERCOMMUNITY INC.","SA.0000416","SA","416",,"Substance Abuse","ACTIVE","CURRENT","1","2011-04-08T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","287 MAIN ST","EAST HARTFORD","CT","061181885","2021-10-07T00:00:00.000"
"1436374","COMMUNITY HEALTH CENTER OF ENFIELD","CORPORATION","COMMUNITY HEALTH CENTER OF ENFIELD","COMMUNITY HEALTH CENTER OF ENFIELD","SA.0000540","SA","540",,"Substance Abuse","ACTIVE","CURRENT","1","2017-07-11T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","5 N MAIN ST","ENFIELD","CT","060823372","2021-11-19T00:00:00.000"
"935974","NORTH CENTRAL COUNSELING SERVICES","CORPORATION","NORTH CENTRAL COUNSELING SERVICES","NORTH CENTRAL COUNSELING SERVICES","SA.0000399","SA","399",,"Substance Abuse","ACTIVE","CURRENT","1","2010-06-10T00:00:00.000","2022-04-01T00:00:00.000","2024-03-31T00:00:00.000","153 HAZARD AVE","ENFIELD","CT","060824592","2022-02-24T00:00:00.000"
"1433393","CLAYTON HOUSE","CORPORATION","CLAYTON HOUSE","CLAYTON HOUSE","SA.0000535","SA","535",,"Substance Abuse","ACTIVE","CURRENT","1","2017-06-23T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","203 WILLIAMS ST E","GLASTONBURY","CT","060332301","2021-08-02T00:00:00.000"
"1183872","GREENWICH FAMILY AND YOUTH OPTIONS","CORPORATION","GREENWICH FAMILY AND YOUTH OPTIONS","GREENWICH FAMILY AND YOUTH OPTIONS","SA.0000462","SA","462",,"Substance Abuse","ACTIVE","CURRENT","1","2013-09-10T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","50 E PUTNAM AVE","GREENWICH","CT","068305601","2022-06-20T00:00:00.000"
"2219274","CONNECTICUT CENTER FOR RECOVERY","LIMITED LIABILITY COMPANY","CONNECTICUT CENTER FOR RECOVERY","CONNECTICUT CENTER FOR RECOVERY","SA.0000631","SA","631",,"Substance Abuse","ACTIVE","CURRENT","1","2021-05-27T00:00:00.000","2021-05-26T00:00:00.000","2023-03-31T00:00:00.000","177 W PUTNAM AVE","GREENWICH","CT","068305203","2021-05-27T00:00:00.000"
"1529636","UNITED COMMUNITY & FAMILY SERVICES, INC","CORPORATION","UNITED COMMUNITY & FAMILY SERVICES, INC","UNITED COMMUNITY AND FAMILY SERVICES, INC","SA.0000569","SA","569",,"Substance Abuse","ACTIVE","CURRENT","1","2018-07-11T00:00:00.000","2022-07-01T00:00:00.000","2024-06-30T00:00:00.000","226 E MAIN ST","GRISWOLD","CT","063512110","2022-06-20T00:00:00.000"
"1239932","STONINGTON INSTITUTE","BUSINESS","STONINGTON INSTITUTE","STONINGTON INSTITUTE","SA.0000482","SA","482",,"Substance Abuse","ACTIVE","CURRENT","1","2014-08-13T00:00:00.000","2022-07-01T00:00:00.000","2024-06-30T00:00:00.000","618 POQUONNOCK RD","GROTON","CT","063404515","2022-06-03T00:00:00.000"
"930231","CHILD & FAMILY AGENCY OF SOUTHEASTERN CONNECTICUT, INC. GROTON/MYSTIC CAMPUS","NON-PROFIT CORPORATION","CHILD & FAMILY AGENCY OF SOUTHEASTERN CONNECTICUT, INC. GROTON/MYSTIC CAMPUS","CHILD AND FAMILY AGENCY OF SOUTHEASTERN CONNECTICUT, INC.","SA.0000244","SA","244",,"Substance Abuse","ACTIVE","CURRENT","1","2009-07-01T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","591 POQUONNOCK RD","GROTON","CT","063404571","2022-06-16T00:00:00.000"
"930075","BEHAVIORAL HEALTH SERVICES AT HAMDEN","BUSINESS","BEHAVIORAL HEALTH SERVICES AT HAMDEN","BEHAVIORAL HEALTH SERVICES AT HAMDEN","SA.0000286","SA","286",,"Substance Abuse","ACTIVE","CURRENT","1","2009-04-01T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","95 CIRCULAR AVE","HAMDEN","CT","065144004","2022-05-19T00:00:00.000"
"930489","CHILDREN'S CENTER OF HAMDEN INC.","CORPORATION","CHILDREN'S CENTER OF HAMDEN INC.","CHILDREN'S CENTER OF HAMDEN, INC., THE","SA.0SA0093","SA","SA0093",,"Substance Abuse","ACTIVE","CURRENT","1","2010-01-01T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","1400 WHITNEY AVE","HAMDEN","CT","065172459","2022-04-22T00:00:00.000"
"2248142","INTERCOMMUNITY INTENSIVE AND INTERMEDIATE PROGRAMS","NON-PROFIT CORPORATION","INTERCOMMUNITY INTENSIVE AND INTERMEDIATE PROGRAMS","INTENSIVE AND INTERMEDIATE PROGRAMS, INTERCOMMUNITY","SA.0000636","SA","636",,"Substance Abuse","ACTIVE","CURRENT","1","2021-09-01T00:00:00.000","2021-08-31T00:00:00.000","2023-06-30T00:00:00.000","56 COVENTRY ST","HARTFORD","CT","061121524","2021-09-01T00:00:00.000"
"1469947","WHEELER CLINIC, INC.","NON-PROFIT CORPORATION","WHEELER CLINIC, INC.","WHEELER CLINIC, INC.","SA.0000558","SA","558",,"Substance Abuse","ACTIVE","CURRENT","1","2018-01-09T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","43 WOODLAND ST","HARTFORD","CT","061052363","2022-02-04T00:00:00.000"
"1470012","PATHWAYS HCC","NON-PROFIT CORPORATION","PATHWAYS HCC","PATHWAYS HCC","SA.0000559","SA","559",,"Substance Abuse","ACTIVE","CURRENT","1","2018-01-09T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","177 WESTON ST","HARTFORD","CT","061201514","2022-01-06T00:00:00.000"
"930831","HARTFORD DISPENSARY HENDERSON/JOHNSON CLINIC","CORPORATION","HARTFORD DISPENSARY HENDERSON/JOHNSON CLINIC","HARTFORD DISPENSARY HENDERSON/JOHNSON CLINIC","SA.0SA0036","SA","SA0036",,"Substance Abuse","ACTIVE","CURRENT","1","2009-04-01T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","12-14 WESTON ST","HARTFORD","CT","061201504","2022-05-18T00:00:00.000"
"2297026","CHR HARTFORD - OUTPATIENT SERVICES","NON-PROFIT CORPORATION","CHR HARTFORD - OUTPATIENT SERVICES","CHR HARTFORD - OUTPATIENT SERVICES","SA.0000645","SA","645",,"Substance Abuse","ACTIVE","CURRENT","1","2022-02-07T00:00:00.000","2022-02-07T00:00:00.000","2023-12-31T00:00:00.000","999 ASYLUM AVE STE 502","HARTFORD","CT","061052475","2022-02-08T00:00:00.000"
"930830","HARTFORD DISPENSARY/DOCTORS CLINIC","CORPORATION","HARTFORD DISPENSARY/DOCTORS CLINIC","HARTFORD DISPENSARY/DOCTORS CLINIC","SA.0SA0037","SA","SA0037",,"Substance Abuse","ACTIVE","CURRENT","1","2009-04-01T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","345 MAIN ST","HARTFORD","CT","061061824","2022-05-18T00:00:00.000"
"1050219","COMMUNITY RENEWAL TEAM, INC BEHAVIORAL HEALTH","CORPORATION","COMMUNITY RENEWAL TEAM, INC BEHAVIORAL HEALTH","COMMUNITY RENEWAL TEAM, INC BEHAVIORAL HEALTH","SA.0000427","SA","427",,"Substance Abuse","ACTIVE","CURRENT","1","2012-01-31T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","330 MARKET ST","HARTFORD","CT","061202901","2022-01-07T00:00:00.000"
"930233","HARTFORD DISPENSARY-16-18 WESTON STREET","CORPORATION","HARTFORD DISPENSARY-16-18 WESTON STREET","HARTFORD DISPENSARY-16-18 WESTON STREET","SA.0000246","SA","246",,"Substance Abuse","ACTIVE","CURRENT","1","2009-04-01T00:00:00.000","2021-04-01T00:00:00.000","2023-03-31T00:00:00.000","16-18 WESTON STREET","HARTFORD","CT","06120","2022-05-18T00:00:00.000"
"1433415","COVENTRY HOUSE","CORPORATION","COVENTRY HOUSE","COVENTRY HOUSE","SA.0000537","SA","537",,"Substance Abuse","ACTIVE","CURRENT","1","2017-06-23T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","46 COVENTRY ST","HARTFORD","CT","061121524","2021-09-15T00:00:00.000"
"1433402","DETOXIFICATION CENTER/INTERMEDIATE & INTENSIVE RESIDENTIAL TREATMENT","NON-PROFIT CORPORATION","DETOXIFICATION CENTER/INTERMEDIATE & INTENSIVE RESIDENTIAL TREATMENT","DETOXIFICATION CENTER/INTERMEDIATE & INTENSIVE RESIDENTIAL TREATMENT","SA.0000536","SA","536",,"Substance Abuse","ACTIVE","CURRENT","1","2017-06-23T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","500 BLUE HILLS AVE","HARTFORD","CT","061121500","2021-09-01T00:00:00.000"
"1433380","OUTPATIENT COUNSELING CENTER","CORPORATION","OUTPATIENT COUNSELING CENTER","OUTPATIENT COUNSELING CENTER","SA.0000534","SA","534",,"Substance Abuse","ACTIVE","CURRENT","1","2017-06-23T00:00:00.000","2021-07-01T00:00:00.000","2023-06-30T00:00:00.000","16 COVENTRY ST","HARTFORD","CT","061121524","2021-09-15T00:00:00.000"
"930592","COMMUNITY HEALTH SERVICES INC.","CORPORATION","COMMUNITY HEALTH SERVICES INC.","COMMUNITY HEALTH SERVICES, INC.","SA.0000220","SA","220",,"Substance Abuse","ACTIVE","CURRENT","1","2010-01-01T00:00:00.000","2022-01-01T00:00:00.000","2023-12-31T00:00:00.000","500 ALBANY AVE","HARTFORD","CT","061202508","2022-04-29T00:00:00.000"
