"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1002305","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0007722","SLN","7722",,"SOLICITATION NOTICE","CLOSED",,"0","2011-07-03T00:00:00.000","2011-07-03T00:00:00.000","2011-10-31T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2017-05-02T00:00:00.000"
"1002515","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0007723","SLN","7723",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-03T00:00:00.000","2011-07-03T00:00:00.000","2012-03-31T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2017-05-02T00:00:00.000"
"1002518","SD&A TELESERVICES INC","CORPORATION","SD&A TELESERVICES INC",,"SLN.0007724","SLN","7724",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-05T00:00:00.000","2011-07-05T00:00:00.000","2012-05-31T00:00:00.000","5757 W CENTURY BLVD STE 300","LOS ANGELES","CA","900456432","2017-05-02T00:00:00.000"
"1002521","DCM INC","CORPORATION","DCM INC",,"SLN.0007725","SLN","7725",,"SOLICITATION NOTICE","CLOSED",,"0","2011-07-05T00:00:00.000","2011-07-05T00:00:00.000","2011-08-07T00:00:00.000","672 FULTON ST","BROOKLYN","NY","112171426","2017-05-02T00:00:00.000"
"1002525","TELECOMP INC","CORPORATION","TELECOMP INC",,"SLN.0007726","SLN","7726",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-01T00:00:00.000","2011-07-01T00:00:00.000","2012-01-31T00:00:00.000","3375 BRIGHTON HENRIETTA TL RD","ROCHESTER","NY","146232842","2017-05-02T00:00:00.000"
"1002536","PUBLIC INTEREST COMMUNICATIONS INC","CORPORATION","PUBLIC INTEREST COMMUNICATIONS INC",,"SLN.0007727","SLN","7727",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-11T00:00:00.000","2011-07-11T00:00:00.000","2012-01-13T00:00:00.000","7700 LEESBURG PIKE STE 416","FALLS CHURCH","VA","220432615","2017-05-02T00:00:00.000"
"1002551","HUDSON BAY COMPANY OF ILLINOIS INC","CORPORATION","HUDSON BAY COMPANY OF ILLINOIS INC",,"SLN.0007728","SLN","7728",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-08T00:00:00.000","2011-07-08T00:00:00.000","2012-12-31T00:00:00.000","7363 NIEMI CIR","LAKE SHORE","MN","564686883","2014-08-25T00:00:00.000"
"1002816","INFOCISION INC","CORPORATION","INFOCISION INC",,"SLN.0007729","SLN","7729",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-05T00:00:00.000","2011-07-05T00:00:00.000","2012-06-30T00:00:00.000","325 SPRINGSIDE DR","AKRON","OH","443332434","2017-05-02T00:00:00.000"
"1002819","SD&A TELESERVICES INC","CORPORATION","SD&A TELESERVICES INC",,"SLN.0007730","SLN","7730",,"SOLICITATION NOTICE","CLOSED",,"0",,"2011-07-05T00:00:00.000","2012-05-31T00:00:00.000","5757 W CENTURY BLVD STE 300","LOS ANGELES","CA","900456432","2016-03-14T00:00:00.000"
"1002950","STRATEGIC MARKETING FOR THE ARTS LLC","CORPORATION","STRATEGIC MARKETING FOR THE ARTS LLC","SMART MARKETING","SLN.0007731","SLN","7731",,"SOLICITATION NOTICE","CLOSED",,"0","2011-07-05T00:00:00.000","2011-07-05T00:00:00.000","2011-09-11T00:00:00.000","550 N KINGSBURY ST APT 516","CHICAGO","IL","606545763","2017-05-02T00:00:00.000"
"1002963","TCI AMERICA INC","CORPORATION","TCI AMERICA INC",,"SLN.0007732","SLN","7732",,"SOLICITATION NOTICE","CLOSED",,"0","2011-07-06T00:00:00.000","2011-07-06T00:00:00.000","2011-09-01T00:00:00.000","21 INDUSTRIAL CT","SEEKONK","MA","027712016","2017-05-02T00:00:00.000"
"1002978","COMMUNITY SERVICES INC","CORPORATION","COMMUNITY SERVICES INC",,"SLN.0007733","SLN","7733",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-11T00:00:00.000","2011-07-11T00:00:00.000","2012-07-01T00:00:00.000","25 GALE CT","TORRINGTON","CT","067904431","2017-05-02T00:00:00.000"
"1003222","COURTESY HEALTH WATCH INC","CORPORATION","COURTESY HEALTH WATCH INC",,"SLN.0007734","SLN","7734",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-07T00:00:00.000","2011-07-07T00:00:00.000","2012-06-30T00:00:00.000","8285 BRYAN DAIRY RD # 190","LARGO","FL","337771350","2017-05-02T00:00:00.000"
"1003447","HUDSON BAY COMPANY OF ILLINOIS INC","CORPORATION","HUDSON BAY COMPANY OF ILLINOIS INC",,"SLN.0007735","SLN","7735",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-15T00:00:00.000","2011-07-15T00:00:00.000","2012-02-16T00:00:00.000","7363 NIEMI CIR","LAKE SHORE","MN","564686883","2017-05-02T00:00:00.000"
"1003450","HEMMING & GILMAN  PRODUCTIONS INC","CORPORATION","HEMMING & GILMAN  PRODUCTIONS INC",,"SLN.0007736","SLN","7736",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-18T00:00:00.000","2011-07-18T00:00:00.000","2012-03-17T00:00:00.000","95 MADISON AVE","NEW YORK","NY","100167801","2017-05-02T00:00:00.000"
"1003456","PUBLIC INTEREST COMMUNICATIONS INC","CORPORATION","PUBLIC INTEREST COMMUNICATIONS INC",,"SLN.0007737","SLN","7737",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2012-03-31T00:00:00.000","7700 LEESBURG PIKE STE 416","FALLS CHURCH","VA","220432615","2015-11-12T00:00:00.000"
"1003647","DONOR SERVICES GROUP LLC","LIMITED LIABILITY COMPANY","DONOR SERVICES GROUP LLC",,"SLN.0007738","SLN","7738",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-11T00:00:00.000","2011-07-11T00:00:00.000","2012-06-30T00:00:00.000","1200 WILSHIRE BLVD STE 650","LOS ANGELES","CA","900171996","2017-05-02T00:00:00.000"
"1003649","COMNET MARKETING GROUP INC","CORPORATION","COMNET MARKETING GROUP INC",,"SLN.0007739","SLN","7739",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0",,"2011-07-11T00:00:00.000","2012-06-30T00:00:00.000","1214 STOWE AVE","MEDFORD","OR","975016611","2017-05-02T00:00:00.000"
"1003653","EVENT ASSOCIATES INC","CORPORATION","EVENT ASSOCIATES INC",,"SLN.0007740","SLN","7740",,"SOLICITATION NOTICE","CLOSED",,"0","2011-08-01T00:00:00.000","2011-08-01T00:00:00.000","2011-12-19T00:00:00.000","162 W 56TH ST STE 405","NEW YORK","NY","100193887","2017-05-02T00:00:00.000"
"1004271","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0007741","SLN","7741",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-13T00:00:00.000","2011-07-13T00:00:00.000","2012-06-30T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2017-05-02T00:00:00.000"
"1004274","MDS COMMUNICATIONS CORPORATION","CORPORATION","MDS COMMUNICATIONS CORPORATION",,"SLN.0007742","SLN","7742",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-12T00:00:00.000","2011-07-12T00:00:00.000","2012-06-30T00:00:00.000","545 W JUANITA AVE","MESA","AZ","852106033","2015-09-01T00:00:00.000"
"1004277","INFOCISION INC","CORPORATION","INFOCISION INC",,"SLN.0007743","SLN","7743",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-14T00:00:00.000","2011-07-14T00:00:00.000","2012-08-30T00:00:00.000","325 SPRINGSIDE DR","AKRON","OH","443332434","2017-05-02T00:00:00.000"
"1004279","INFOCISION INC","CORPORATION","INFOCISION INC",,"SLN.0007744","SLN","7744",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-14T00:00:00.000","2011-07-14T00:00:00.000","2012-06-30T00:00:00.000","325 SPRINGSIDE DR","AKRON","OH","443332434","2017-05-02T00:00:00.000"
"1004287","HERITAGE COMPANY INC","CORPORATION","HERITAGE COMPANY INC","AMERICAN VETERANS PUBLICATIONS, MEDALLION PRODUCTIONS, MEDALLION PUBLICATIONS, UNITED DEAF SERVICES, GUARDIAN PUBLISHERS, COMMUNITY SERVICE PUBLISHERS, AMERICAN PAGEANT PUBLISHERS, HERITAGE CORP, HERITAGE PUBLISHING CO, YOUTH SERVICES","SLN.0007745","SLN","7745",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-13T00:00:00.000","2011-07-13T00:00:00.000","2012-06-30T00:00:00.000","2402 WILDWOOD AVE STE 500","SHERWOOD","AR","721205094","2017-05-02T00:00:00.000"
"1004323","DONOR CARE CENTER INC","CORPORATION","DONOR CARE CENTER INC",,"SLN.0007746","SLN","7746",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-16T00:00:00.000","2011-07-16T00:00:00.000","2012-05-31T00:00:00.000","4535 STRAUSSER ST NW","NORTH CANTON","OH","447206979","2017-05-02T00:00:00.000"
"1004611","ARIA COMMUNICATIONS CORPORATION","CORPORATION","ARIA COMMUNICATIONS CORPORATION","SUPPORT SERVICES","SLN.0007747","SLN","7747",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-18T00:00:00.000","2011-07-18T00:00:00.000","2012-04-30T00:00:00.000","717 W SAINT GERMAIN ST","SAINT CLOUD","MN","563013534","2017-05-02T00:00:00.000"
"1005040","FUNDING & DEVELOPMENT INC","CORPORATION","FUNDING & DEVELOPMENT INC",,"SLN.0007748","SLN","7748",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2012-02-08T00:00:00.000","101 ELIZABETH ST STE L1","DERBY","CT","064181835","2017-05-02T00:00:00.000"
"1005041","FUNDING & DEVELOPMENT INC","CORPORATION","FUNDING & DEVELOPMENT INC",,"SLN.0007749","SLN","7749",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2012-02-01T00:00:00.000","101 ELIZABETH ST STE L1","DERBY","CT","064181835","2017-05-02T00:00:00.000"
"1005103","COURTESY HEALTH WATCH INC","CORPORATION","COURTESY HEALTH WATCH INC",,"SLN.0007750","SLN","7750",,"SOLICITATION NOTICE","CLOSED",,"0","2011-07-18T00:00:00.000","2011-07-18T00:00:00.000","2011-12-31T00:00:00.000","8285 BRYAN DAIRY RD # 190","LARGO","FL","337771350","2014-08-25T00:00:00.000"
"1005105","RGL INC","CORPORATION","RGL INC",,"SLN.0007751","SLN","7751",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-18T00:00:00.000","2011-07-18T00:00:00.000","2012-03-31T00:00:00.000","290 PRATT ST STE 51","MERIDEN","CT","064508607","2015-09-09T00:00:00.000"
"1005112","MIDWEST PUBLISHING-DN INC","CORPORATION","MIDWEST PUBLISHING-DN INC",,"SLN.0007752","SLN","7752",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-25T00:00:00.000","2011-07-25T00:00:00.000","2019-12-31T00:00:00.000","10210 N 25TH AVE STE 150","PHOENIX","AZ","850211607","2020-05-11T00:00:00.000"
"1005143","BEE L C","LIMITED LIABILITY COMPANY","BEE L C",,"SLN.0007753","SLN","7753",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2015-05-20T00:00:00.000","6849 OLD DOMINION DR STE 315","MCLEAN","VA","221013733","2015-09-03T00:00:00.000"
"1005217","BEE L C","LIMITED LIABILITY COMPANY","BEE L C",,"SLN.0007754","SLN","7754",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2015-09-16T00:00:00.000","6849 OLD DOMINION DR STE 315","MCLEAN","VA","221013733","2015-12-28T00:00:00.000"
"1005223","SAGE GROUP LLC (THE)","LIMITED LIABILITY COMPANY","SAGE GROUP LLC (THE)",,"SLN.0007755","SLN","7755",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-20T00:00:00.000","2011-07-20T00:00:00.000","2014-06-30T00:00:00.000","6603 WEATHEFORD CT","MCLEAN","VA","221011644","2015-09-01T00:00:00.000"
"1005449","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0007756","SLN","7756",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-21T00:00:00.000","2011-07-21T00:00:00.000","2011-07-31T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2014-12-30T00:00:00.000"
"1005453","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0055659","SLN","55659",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0",,"2011-10-24T00:00:00.000","2012-06-30T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2017-05-02T00:00:00.000"
"1005454","PDR II INC","CORPORATION","PDR II INC","SHARE","SLN.0007757","SLN","7757",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-21T00:00:00.000","2011-07-21T00:00:00.000","2012-04-30T00:00:00.000","79 CHAPEL ST","NEWTON","MA","024581010","2017-05-02T00:00:00.000"
"1005495","COURTESY CALL INC","CORPORATION","COURTESY CALL INC",,"SLN.0007758","SLN","7758",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0",,"2011-11-20T00:00:00.000","2012-11-19T00:00:00.000","1835 E CHARLESTON BLVD STE 4","LAS VEGAS","NV","891041944","2017-05-02T00:00:00.000"
"1005535","MEYER ASSOCIATES","CORPORATION","MEYER ASSOCIATES",,"SLN.0007759","SLN","7759",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0",,"2011-07-28T00:00:00.000","2012-05-31T00:00:00.000","14 7TH AVE N","WAITE PARK","MN","563871149","2017-05-02T00:00:00.000"
"1005610","COMMUNITY SERVICES INC","CORPORATION","COMMUNITY SERVICES INC",,"SLN.0007760","SLN","7760",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-27T00:00:00.000","2011-07-27T00:00:00.000","2012-07-17T00:00:00.000","25 GALE CT","TORRINGTON","CT","067904431","2017-05-02T00:00:00.000"
"1005866","GORDON AND SCHWENKMEYER INC","CORPORATION","GORDON AND SCHWENKMEYER INC","GSI INC","SLN.0007761","SLN","7761",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-26T00:00:00.000","2011-07-26T00:00:00.000","2012-06-30T00:00:00.000","20300 S VERMONT AVE STE 210","TORRANCE","CA","905021372","2017-05-02T00:00:00.000"
"1005889","MICHAEL REESE ENTERPRISES INC","CORPORATION","MICHAEL REESE ENTERPRISES INC",,"SLN.0007762","SLN","7762",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-27T00:00:00.000","2011-07-27T00:00:00.000","2012-12-31T00:00:00.000","350 CLINTON ST STE B","COSTA MESA","CA","926266028","2014-08-25T00:00:00.000"
"1005968","NATIONAL BENEFIT COMPANY","COMPANY","NATIONAL BENEFIT COMPANY",,"SLN.0007763","SLN","7763",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-08-08T00:00:00.000","2011-08-08T00:00:00.000","2014-06-14T00:00:00.000","PO BOX 1701","WATERBURY","CT","06721","2014-10-27T00:00:00.000"
"1006071","RESIDENTIAL PROGRAMS INC","CORPORATION","RESIDENTIAL PROGRAMS INC",,"SLN.0007764","SLN","7764",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-07-18T00:00:00.000","2011-07-18T00:00:00.000","2014-03-31T00:00:00.000","12 CHRISTOPHER WAY STE 200","EATONTOWN","NJ","077243331","2014-12-10T00:00:00.000"
"1024937","INFOCISION INC","CORPORATION","INFOCISION INC",,"SLN.0007765","SLN","7765",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-08-02T00:00:00.000","2011-08-02T00:00:00.000","2012-06-30T00:00:00.000","325 SPRINGSIDE DR","AKRON","OH","443332434","2017-05-02T00:00:00.000"
"1024939","ARIA COMMUNICATIONS CORPORATION","CORPORATION","ARIA COMMUNICATIONS CORPORATION","SUPPORT SERVICES","SLN.0007766","SLN","7766",,"SOLICITATION NOTICE","CLOSED",,"0","2011-08-02T00:00:00.000","2011-08-02T00:00:00.000","2011-12-31T00:00:00.000","717 W SAINT GERMAIN ST","SAINT CLOUD","MN","563013534","2017-05-02T00:00:00.000"
"1024940","SD&A TELESERVICES INC","CORPORATION","SD&A TELESERVICES INC",,"SLN.0007767","SLN","7767",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-08-02T00:00:00.000","2011-08-02T00:00:00.000","2012-05-31T00:00:00.000","5757 W CENTURY BLVD STE 300","LOS ANGELES","CA","900456432","2017-05-02T00:00:00.000"
"1024944","DIALAMERICA MARKETING INC","CORPORATION","DIALAMERICA MARKETING INC",,"SLN.0007768","SLN","7768",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-08-08T00:00:00.000","2011-08-08T00:00:00.000","2012-12-31T00:00:00.000","960 MACARTHUR BLVD","MAHWAH","NJ","07495","2014-08-25T00:00:00.000"
"1024949","SD&A TELESERVICES INC","CORPORATION","SD&A TELESERVICES INC",,"SLN.0007769","SLN","7769",,"SOLICITATION NOTICE","CLOSED",,"0","2011-08-07T00:00:00.000","2011-08-07T00:00:00.000","2011-09-10T00:00:00.000","5757 W CENTURY BLVD STE 300","LOS ANGELES","CA","900456432","2017-05-02T00:00:00.000"
"1025016","GRASSROOTS CAMPAIGNS INC","CORPORATION","GRASSROOTS CAMPAIGNS INC",,"SLN.0007770","SLN","7770",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0",,"2011-08-01T00:00:00.000","2011-12-31T00:00:00.000","186 LINCOLN ST STE 100","BOSTON","MA","021112497","2014-08-25T00:00:00.000"
"1025023","MENACOLA MARKETING INC","CORPORATION","MENACOLA MARKETING INC","NEIGHBORHOOD OUTREACH","SLN.0007771","SLN","7771",,"SOLICITATION NOTICE","CLOSED","CAMPAIGN COMPLETE","0","2011-08-01T00:00:00.000","2011-08-01T00:00:00.000","2013-07-31T00:00:00.000","2020 MCDONALD AVE","BROOKLYN","NY","112232819","2017-05-02T00:00:00.000"
