"_5_digit_ntd_id","_4_digit_ntd_id","agency","organization_type","mode","type_of_service","rail_y_n","primary_uza_code","primary_uza_name","primary_uza_sq_miles","primary_uza_population","service_area_sq_miles","service_area_population","year","month","vehicles","vehicle_revenue_miles","vehicle_revenue_hours","ridership","collisions_with_motor_vehicle","collisions_with_person","collisions_with_fixed_object","collisions_with_rail_vehicle","collisions_with_bus_vehicle","collisions_with_other","total_collisions","total_derailments","total_fires","total_security_events","total_events_not_otherwise","total_events","passenger_fatalities","people_waiting_or_leaving","operator_fatalities","other_employee_fatalities","total_employee_fatalities","other_worker_fatalities","bicyclist_fatalities","pedestrian_in_crosswalk","pedestrian_not_in_crosswalk","pedestrian_crossing_tracks","pedestrian_walking_along","other_vehicle_occupant","other_fatalities","trespasser_fatalities","suicide_fatalities","total_other_fatalities","total_fatalities","passenger_injuries","people_waiting_or_leaving_1","operator_injuries","other_employee_injuries","total_employee_injuries","other_worker_injuries","bicyclist_injuries","pedestrian_in_corsswalk","pedestrian_not_in_crosswalk_1","pedestrian_crossing_tracks_1","pedestrian_walking_along_1","other_vehicle_occupant_1","other_injuries","trespasser_injuries","suicide_injuries","total_other_injuries","total_injuries"
"30013","3013","Erie Metropolitan Transit Authority","Independent Public Agency or Authority of Transit Service","DR","DO","false","183","Erie, PA","82","196611","77","189872","2014","2","52","68995","6254","17541","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2"
"30013","3013","Erie Metropolitan Transit Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","183","Erie, PA","82","196611","77","189872","2014","2","61","168473","14013","286261","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","2"
"40009","4009","City of Fayetteville","City, County or Local Government Unit or Department of Transportation","MB","DO","false","122","Fayetteville, NC","198","310282","95","150131","2014","2","17","65697","5159","120946","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","7"
"40029","4029","Broward County Board of County Commissioners","City, County or Local Government Unit or Department of Transportation","MB","DO","false","4","Miami, FL","1239","5502379","410","1838844","2014","2","257","1133939","82988","3195437","5","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","6"
"40097","4097","Council on Aging of St. Lucie, Inc.","Private Provider Reporting on Behalf of a Public Entity","DR","DO","false","101","Port St. Lucie, FL","208","376047","572","283866","2014","2","24","36810","2353","8252","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","2"
"50033","5033","Interurban Transit Partnership","Independent Public Agency or Authority of Transit Service","MB","DO","false","70","Grand Rapids, MI","281","569935","185","482740","2014","2","127","424860","33882","1117405","1","0","0","0","0","0","1","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","3"
"50051","5051","Greater Lafayette Public Transportation Corporation","Independent Public Agency or Authority of Transit Service","MB","DO","false","223","Lafayette, IN","64","147725","74","134333","2014","2","48","146359","11970","618094","2","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","3"
"50066","5066","Chicago Transit Authority","Independent Public Agency or Authority of Transit Service","HR","DO","true","3","Chicago, IL-IN","2443","8608208","314","3425958","2014","2","1070","5413923","289595","17800261","1","0","0","0","0","0","1","1","0","8","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","1","0","0","0","0","0","0","1","0","0","1","2","9"
"50066","5066","Chicago Transit Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","3","Chicago, IL-IN","2443","8608208","314","3425958","2014","2","1529","3981291","434520","21759993","15","1","0","0","0","0","16","0","0","4","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","11","0","11","0","0","1","1","0","0","7","0","0","0","9","26"
"50110","5110","Bloomington Public Transportation Corporation","Independent Public Agency or Authority of Transit Service","MB","DO","false","286","Bloomington, IN","45","108657","21","80405","2014","2","29","88929","8317","378077","2","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2"
"70006","7006","Bi-State Development Agency of the Missouri-Illinois Metropolitan District","Independent Public Agency or Authority of Transit Service","MB","DO","false","20","St. Louis, MO-IL","924","2150706","558","1540000","2014","2","312","1419734","103665","2255170","2","0","0","0","0","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","6"
"90062","9062","Monterey-Salinas Transit","Independent Public Agency or Authority of Transit Service","MB","DO","false","276","Seaside-Monterey, CA","39","114237","280","425000","2014","2","50","179771","11562","250760","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"90157","9157","Access Services","Independent Public Agency or Authority of Transit Service","DR","PT","false","2","Los Angeles-Long Beach-Anaheim, CA","1736","12150996","1621","11638106","2014","2","709","2740232","161548","292498","5","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10005","1005","Lowell Regional Transit Authority","Independent Public Agency or Authority of Transit Service","MB","PT","false","10","Boston, MA-NH-RI","1873","4181019","282","338186","2014","3","42","110652","7598","133351","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","3"
"10017","1017","Greater Hartford Transit District","Independent Public Agency or Authority of Transit Service","DR","PT","false","47","Hartford, CT","516","924859","543","1078000","2014","3","104","263530","18440","39562","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","CB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","3","454","752904","45611","1155922","3","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","3"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","DR","PT","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","3","1602","4319625","355611","564237","13","1","1","0","0","0","15","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","6","0","6","0","0","0","1","0","0","11","0","0","0","12","26"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","HR","DO","true","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","3","5232","28794437","1580232","241233382","0","10","0","0","0","0","10","0","0","12","0","22","0","0","0","0","0","0","0","0","0","1","1","0","3","1","1","6","6","0","9","1","0","1","2","0","0","0","0","0","0","0","0","3","3","15"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","MB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","3","3282","7435845","1037262","67413261","19","9","0","0","1","1","30","0","0","2","0","32","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","18","0","9","0","9","0","0","7","4","0","0","16","0","0","0","27","54"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","RB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","3","74","147388","24321","1715767","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2"
"30013","3013","Erie Metropolitan Transit Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","183","Erie, PA","82","196611","77","189872","2014","3","62","173476","14536","208508","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"30014","3014","Cumberland Dauphin-Harrisburg Transit Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","86","Harrisburg, PA","260","444474","137","503506","2014","3","60","132130","9952","219356","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30068","3068","Fairfax County, VA","City, County or Local Government Unit or Department of Transportation","MB","PT","false","8","Washington, DC-VA-MD","1322","4586770","399","1056435","2014","3","207","805801","51631","820395","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"30072","3072","Frederick County, Maryland","City, County or Local Government Unit or Department of Transportation","DR","DO","false","230","Frederick, MD","73","141576","18","67435","2014","3","18","31150","1530","5179","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"40014","4014","Ms Coast Transportation Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","175","Gulfport, MS","165","208948","64","113222","2014","3","17","82849","5887","68787","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"40029","4029","Broward County Board of County Commissioners","City, County or Local Government Unit or Department of Transportation","MB","DO","false","4","Miami, FL","1239","5502379","410","1838844","2014","3","259","1233447","90392","3251701","5","1","0","0","1","0","7","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","1","1","0","1","0","0","0","0","0","0","5","0","0","0","5","32"
"50066","5066","Chicago Transit Authority","Independent Public Agency or Authority of Transit Service","HR","DO","true","3","Chicago, IL-IN","2443","8608208","314","3425958","2014","3","1070","5903177","315751","20074231","0","1","1","0","0","0","2","0","0","9","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","39","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0","44"
"50066","5066","Chicago Transit Authority","Independent Public Agency or Authority of Transit Service","MB","DO","false","3","Chicago, IL-IN","2443","8608208","314","3425958","2014","3","1529","4360248","474842","24607093","14","4","0","0","0","0","18","0","1","10","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","1","10","1","11","0","1","0","1","0","0","13","0","0","0","15","39"
"50148","5148","Blue Water Area Transportation Commission","Independent Public Agency or Authority of Transit Service","MB","DO","false","336","Port Huron, MI","60","87106","700","163040","2014","3","9","33166","2646","84856","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"70006","7006","Bi-State Development Agency of the Missouri-Illinois Metropolitan District","Independent Public Agency or Authority of Transit Service","LR","DO","true","20","St. Louis, MO-IL","924","2150706","558","1540000","2014","3","58","528060","22360","1424978","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"70006","7006","Bi-State Development Agency of the Missouri-Illinois Metropolitan District","Independent Public Agency or Authority of Transit Service","MB","DO","false","20","St. Louis, MO-IL","924","2150706","558","1540000","2014","3","312","1546121","113500","2486717","5","1","0","0","0","0","6","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","1","0","1","0","0","0","0","1","0","0","0","2","10"
"90062","9062","Monterey-Salinas Transit","Independent Public Agency or Authority of Transit Service","MB","DO","false","276","Seaside-Monterey, CA","39","114237","280","425000","2014","3","50","197705","12779","282969","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"90157","9157","Access Services","Independent Public Agency or Authority of Transit Service","DR","PT","false","2","Los Angeles-Long Beach-Anaheim, CA","1736","12150996","1621","11638106","2014","3","709","3006905","178799","323287","4","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","4"
"90193","9193","Chula Vista Transit","City, County or Local Government Unit or Department of Transportation","MB","PT","false","15","San Diego, CA","732","2956746","41","243916","2014","3","35","89532","8604","279914","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","CB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","4","450","771557","46638","1156910","1","0","1","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","2"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","DR","PT","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","4","1604","4362088","355900","559109","16","1","2","0","0","0","19","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","5","0","5","0","1","0","0","0","0","7","0","0","0","8","26"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","HR","DO","true","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","4","5232","28766609","1580161","236085162","0","3","0","0","0","0","3","0","0","17","2","22","2","0","0","0","0","0","0","0","0","0","2","0","0","0","3","5","7","5","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","14"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","MB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","4","3290","7285801","1024407","65226088","31","2","1","0","0","0","34","0","0","1","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","11","0","11","0","0","2","1","0","1","31","0","0","0","35","65"
"20008","2008","MTA New York City Transit","Subsidiary Unit of a Transit Agency, Reporting Separately","RB","DO","false","1","New York-Newark, NY-NJ-CT","3450","18351295","321","8491079","2014","4","74","145269","24060","1723854","1","2","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","3","3"
