"id","record_id","record_name","permit_status","active_permit","business_type","address","city","zip","permit_owner_full","permit_owner","last_updated","geocoded_column"
"45499","DEH2017-FFPP-008062","SUPER 1","Permit Renewed","true","Retail Market with Deli","1110 E MAIN ST","EL CAJON","92021","OILY INC","619-579-2270","2021-12-13T17:49:22.000",
"34705","DEH2002-FFPP-306518","BRASS RAIL","Permit Renewed","true","Restaurant Food Facility","3796 05TH AVE","SAN DIEGO","92103","RAIL INC","619-298-2233","2021-09-24T13:25:40.000",
"34340","DEH2002-FFPP-303583","MIKES MARKET","Expired","true","Retail Market with Deli","3676 OCEAN VIEW BLVD","SAN DIEGO","92113","SHAMOUN HANI","619-264-4545","2022-08-01T05:01:07.000",
"45043","DEH2017-FFMP-001214","B STREET CAFE","Expired","true","Single Operating Site","450 B ST","SAN DIEGO","92101-4207","B STREET CAFE LLC","619-920-3486","2021-11-08T16:25:09.000",
"39903","DEH2011-FFPP-443226","PUMMARO PIZZERIA","Permit Renewed","true","Restaurant Food Facility","1101 SCOTT ST","SAN DIEGO","92106","TRIS INC","619-224-2272","2022-03-11T13:05:43.000",
"51627","DEH2022-FFMN-000974","HOMESTEAD STEAKS","Issued","true","Prepackaged Cart/Truck","4637 MARKET ST","SAN DIEGO","92102-4709","HOMESTEAD STEAKS LLC","417-434-6942","2022-02-01T14:53:10.000",
"52267","DEH2022-FFPP-015076","KABUL WEST","Issued","true","Restaurant Food Facility","9910 MIRA MESA BLVD","SAN DIEGO","92131","KWC LLC","619-246-9873","2022-06-07T16:40:36.000",
"34014","DEH2002-FFPP-301131","CAFE PICASSO","Permit Renewed","true","Restaurant Food Facility","7420 CLAIREMONT MESA BLVD","SAN DIEGO","92111","KOUROSH BOUSTANI","858-874-0007","2022-08-31T00:00:00.000",
"52157","DEH2022-FFPP-015111","FRYYAY","Issued","true","Restaurant Food Facility","3146 MISSION BLVD O","SAN DIEGO","92109","EPRETZELS INC","619-565-4151","2022-05-27T15:53:34.000",
"42827","DEH2015-FFMP-000671","KS COFFEE","Expired","true","Single Operating Site","8851 CENTER DR","LA MESA","91942","KRISTINA LEI","858-583-4493","2021-01-01T05:39:17.000",
"39246","DEH2010-FFPN-440605","MR LIQUOR","Permit Renewed","true","Pre-Packaged Retail Market","10227 MAST BLVD","SANTEE","92071","MODALO INC","619-449-2282","2022-09-10T00:00:00.000",
"42921","DEH2015-FFPN-000747","MACYS","Permit Renewed","true","Miscellaneous Food Facility","556 BROADWAY","CHULA VISTA","91910-5308","MACY INC","619-507-0127","2022-01-15T00:00:00.000",
"51773","DEH2022-FFPP-014798","CEVASCOS","Issued","true","Restaurant Food Facility","1201 CAMINO DEL MAR 101","DEL MAR","92014-2569","CEVASCOS LLC","858-755-0000","2022-08-31T12:55:17.000",
"39890","DEH2011-FFPP-442985","QUALITY COAST","Permit Renewed","true","Caterer","2462 MAIN ST","CHULA VISTA","91911","QUALITY COAST INC","619-443-9192","2022-04-27T14:06:07.000",
"40703","DEH2012-FFPP-449233","ROOT CELLAR CATERING CO","Expired","true","Caterer","9932 MESA RIM RD","SAN DIEGO","92121","JAMIE BRAWN","858-335-0555","2022-05-31T16:25:47.000",
"37035","DEH2005-FFPN-414339","RAMONA VALERO","Expired","true","Pre-Packaged Retail Market","1210 MAIN ST","RAMONA","92065","YOUSIF ENTERPRISES INC","760-789-2411","2021-01-02T05:04:32.000",
"40685","DEH2012-FFPP-448959","THAI TIME III","Permit Renewed","true","Restaurant Food Facility","4310 GENESEE AVE","SAN DIEGO","92117","UDOMSIRI INC","858-278-4949","2022-06-25T00:00:00.000",
"33447","DEH2002-FFMN-366743","A & D SALES #1","Permit Renewed","true","Prepackaged Cart/Truck","6377 QUARRY RD","SPRING VALLEY","91977","DAVID J YOST","619-981-3272","2021-07-09T15:13:19.000",
"47234","DEH2018-FFPP-010020","WINGS EMPIRE","Expired","true","Restaurant Food Facility","470 S MEADOWBROOK DR","SAN DIEGO","92114-7701","WINGS EMPIRE","619-306-2223","2022-08-01T05:00:34.000",
"40077","DEH2011-FFPP-444934","RED OVEN","Expired","true","Caterer","2515 PIONEER AVE","VISTA","92083","JUSTSUN LLC","760-814-1688","2022-09-09T17:08:46.000",
"45242","DEH2017-FFPP-007670","K SANDWICHES","Permit Renewed","true","Restaurant Food Facility","7604 LINDA VISTA RD","SAN DIEGO","92111","MAN TRAN","858-380-6462","2022-09-06T18:05:42.000",
"50381","DEH2021-FFPP-013217","BOL","Expired","true","Caterer","1774 SUNSET CLIFFS BLVD","SAN DIEGO","92107","BOL LLC","760-500-0616","2022-04-29T16:30:09.000",
"45012","DEH2017-FFMP-001149","PETCO PARK - BUD GRILLS 110","Permit Renewed","true","Limited Food Prep Cart","100 PARK BLVD","SAN DIEGO","92101",,,"2022-05-26T17:15:16.000",
"48416","DEH2019-FFPP-011003","MOOCHIE POPS AND CAKES","Permit Renewed","true","Caterer","9950 SCRIPPS LAKE DR","SAN DIEGO","92131-1082","MARY IBON AND ANDREW LY","805-816-0529","2022-05-18T16:21:08.000",
"47536","DEH2018-FFPP-010418","GOI CUON INC","Permit Renewed","true","Restaurant Food Facility","420 ROBINSON AVE D","SAN DIEGO","92103","THAO LE","858-201-9933","2022-08-19T14:50:02.000",
"47263","DEH2018-FFPP-010060","FRUTAS","Permit Renewed","true","Restaurant Food Facility","4232 BONITA RD","BONITA","91902-1420","FRUTAS INC","619-840-8695","2022-07-21T00:00:00.000",
"52658","DEH2022-FFPP-015489","BURGER KOOK","Issued","true","Multiple Kitchen Complex Operation","5114 CENTRAL AVE","BONITA","91902","RYAN CUNNINGHAM","619-203-3648","2022-08-17T16:13:57.000",
"52711","DEH2022-FFPP-015580","GULF JEWEL","Issued","true","Restaurant Food Facility","401 W MAIN ST","EL CAJON","92020","TFMR INC","619-579-7131","2022-08-31T09:31:04.000",
"42608","DEH2014-FFPP-004238","DUNKIN DONUTS","Permit Renewed","true","Restaurant Food Facility","1410 MAIN ST","RAMONA","92065","SAWS LLC","760-789-0210","2022-08-19T16:10:58.000",
"49803","DEH2020-FFPP-012409","CHOPSTIX","Permit Renewed","true","Restaurant Food Facility","4633 CONVOY ST","SAN DIEGO","92111","RENJIN, INC","858-945-7889","2022-09-07T15:14:46.000",
"49200","DEH2019-FFPP-011976","QALA","Expired","true","Restaurant Food Facility","737 PEARL ST","LA JOLLA","92037","SYLKA CORPORATION","951-488-4348","2021-01-01T05:10:13.000",
"41991","DEH2014-FFPN-000604","UNITED OIL #36","Permit Renewed","true","Pre-Packaged Retail Market","2305 SUNSET CLIFFS BLVD","SAN DIEGO","92107","APRO LLC","619-224-1477","2022-06-28T00:00:00.000",
"43176","DEH2015-FFPP-004883","FRUITY DEPOT","Expired","true","Restaurant Food Facility","3875 MARLBOROUGH AVE A","SAN DIEGO","92105-2587","LIZBETH L SANCHEZ","619-631-9484","2022-06-17T19:46:04.000",
"49578","DEH2020-FFPP-012118","DAVES HOT CHICKEN","Permit Renewed","true","Restaurant Food Facility","1001 GARNET AVE 100","SAN DIEGO","92109-2834","CLUCKIN 2 LP","760-846-4332","2022-05-17T15:19:44.000",
"45465","DEH2017-FFPP-008015","BIG DADDYS DELI","Permit Renewed","true","Restaurant Food Facility","3435 CAMINO DEL RIO S 106","SAN DIEGO","92108-3910","MICHEL S FRANGIEH","619-281-9422","2022-06-23T10:05:30.000",
"35487","DEH2002-FFPP-320960","AMERICAN LEGION #853","Permit Renewed","true","Restaurant Food Facility","4515 BORREGO SPRINGS RD","BORREGO SPRINGS","92004","AMERICAN LEGION POST 853","760-767-4001","2022-03-29T00:00:00.000",
"35583","DEH2002-FFPP-321242","PARADISE HILLS ELEMENTARY","Permit Renewed","true","School Food Auxiliary Facility","5816 ALLEGHANY ST","SAN DIEGO","92139","SAN DIEGO CITY SCHOOLS","619-479-3145","2022-07-22T00:00:00.000",
"37635","DEH2006-FFPP-421128","AFC SUSHI AT VONS #2012","Permit Renewed","true","Retail Food Processing","7788 REGENTS RD","SAN DIEGO","92122","ADVANCED FRESH CONCEPTS FRANCHISE CORP","916-846-1411","2022-07-14T00:00:00.000",
"50855","DEH2021-FFPP-013882","DSOTOS MEXICAN AND SEAFOOD","Expired","true","Restaurant Food Facility","3860 CONVOY ST 101","SAN DIEGO","92111","IGNACIO FERREIRA","858-279-4025","2022-08-01T05:01:21.000",
"51046","DEH2021-FFPN-002103","BUENA VISTA LIQUOR","Permit Renewed","true","Pre-Packaged Retail Market","1526 S SANTA FE AVE","VISTA","92083","BUENA VISTA LIQUOR INC","760-726-4525","2022-08-17T00:00:00.000",
"42571","DEH2014-FFPP-004156","ALTA CAFE","Permit Renewed","true","Restaurant Food Facility","511 ALTA RD","SAN DIEGO","92154","INTERNATIONAL INDUSTRIAL PARK INC","858-623-9000","2022-06-09T12:34:01.000",
"45421","DEH2017-FFPP-007954","CURBSIDE RESTAURANT","Permit Renewed","true","Restaurant Food Facility","8353 LA MESA BLVD","LA MESA","91942-9249","THE HIGHLANDS GROUP LLC","619-957-2126","2022-08-17T00:00:00.000",
"34359","DEH2002-FFPP-303701","CAFE COYOTE","Permit Renewed","true","Restaurant Food Facility","2461 SAN DIEGO AVE","SAN DIEGO","92110","TROPHY PROPERTIES INC","619-291-5700","2022-02-07T14:44:41.000",
"46677","DEH2018-FFPP-009285","GREEN LEAF CAFE AND CATERING","Permit Renewed","true","Restaurant Food Facility","10325 MEANLEY ST","SAN DIEGO","92131","GLCC INC","619-300-2668","2022-08-02T11:21:23.000",
"34106","DEH2002-FFPP-301896","HARRYS MARKET","Permit Renewed","true","Retail Market with Deli","750 VENTURA PL","SAN DIEGO","92109","ISSAM HURMIZ","858-488-2962","2022-06-25T00:00:00.000",
"43651","DEH2015-FFPP-005738","PAPA JOHNS PIZZA #3390","Permit Renewed","true","Restaurant Food Facility","1001 BROADWAY","SAN DIEGO","92101-5585","PJ CLEVELAND LLC","858-627-0800","2021-11-23T10:14:17.000",
"44546","DEH2016-FFPP-006955","EL BRONCO RESTAURANT","Permit Renewed","true","Restaurant Food Facility","4171 OCEANSIDE BLVD 106","OCEANSIDE","92056","SILVIA RAMIREZ","760-643-0688","2022-07-20T00:00:00.000",
"43050","DEH2015-FFPP-004619","PAELLA VALENCIANA","Permit Renewed","true","Caterer","9932 MESA RIM RD","SAN DIEGO","92121-3930","TANYA RODRIGUEZ","858-672-2243","2022-05-16T14:16:42.000",
"51302","DEH2021-FFPP-014373","RAMONA COUNTRY BAKERY","Issued","true","Restaurant Food Facility","733 MAIN ST B","RAMONA","92065-8000","CARRIE AND VIOREL BADESCU","971-732-9585","2022-01-06T16:30:07.000",
"49270","DEH2020-FFMN-000875","LA CORONA PRODUCE","Permit Renewed","true","Prepackaged Lunch Truck","2244 S SANTA FE AVE","VISTA","92084","MARCO GUSMAN","442-355-9174","2022-04-08T11:44:14.000",
"50792","DEH2021-FFMP-002026","COAST TO COAST CATERING","Permit Renewed","true","Mobile Food Facility Prep Unit","1680 HILLTOP DR","CHULA VISTA","91911-5305","COAST TO COAST CATERING LLC","760-620-1812","2022-05-12T08:20:03.000",
"49412","DEH2020-FFMP-001897","INTERNATIONAL COFFEE","Permit Renewed","true","Single Operating Site","9888 GENESEE AVE","LA JOLLA","92037-1205","THE COASTAL COFFEE STOP LLC","858-254-1271","2022-04-13T18:45:28.000",
"35188","DEH2002-FFPP-313669","RITE AID STORE #5651","Permit Renewed","true","Retail Market with Deli","6405 EL CAJON BLVD","SAN DIEGO","92115","RITE AID CORPORATION","619-286-2522","2022-08-25T14:07:10.000",
"35026","DEH2002-FFPP-311602","VONS #3044","Permit Renewed","true","Retail Market with Deli","1201 AVOCADO AVE","EL CAJON","92020-7704","THE VONS COMPANIES INC","619-440-0881","2022-09-09T10:38:42.000",
"48053","DEH2019-FFPN-001788","OLMOS DRINKS","Permit Renewed","true","Miscellaneous Food Facility","635 W MISSION AVE","ESCONDIDO","92025-1610","ARCELIA OLMOS","760-978-4747","2020-11-02T00:00:00.000",
"36754","DEH2004-FFPN-413736","AUTOZONE","Permit Renewed","true","Miscellaneous Food Facility","885 E H ST","CHULA VISTA","91910","AUTOZONE INC","619-421-8477","2022-02-09T13:39:12.000",
"35814","DEH2002-FFPP-391510","RANCH HOUSE RESTAURANT","Permit Renewed","true","Restaurant Food Facility","11510 WOODSIDE AVE","SANTEE","92071","PIERRE G AOUN","619-448-2087","2021-08-11T17:00:32.000",
"42621","DEH2014-FFPP-004265","ITS A TACO SHOP","Permit Renewed","true","Restaurant Food Facility","3910 W POINT LOMA BLVD","SAN DIEGO","92110","VIOLETA Y OSORIA","619-223-6330","2022-09-06T08:43:13.000",
"35172","DEH2002-FFPP-313527","DEBBIES RESTAURANT & PIE SHOP","Permit Renewed","true","Restaurant Food Facility","740 NORDAHL RD","SAN MARCOS","92069","DEBBIE BAMFORD","760-741-5680","2022-09-08T00:00:00.000",
"34457","DEH2002-FFPP-304372","EL CUERVO TACO SHOP","Permit Renewed","true","Restaurant Food Facility","110 W WASHINGTON ST","SAN DIEGO","92103-2005","RICARDO AND JOSE BARAJAS","619-295-9713","2022-01-06T08:12:43.000",
"52547","DEH2022-FFPP-015165","SPICESANDFLAVORS","Issued","true","Microenterprise Home Kitchen","16342 CAYENNE RIDGE RD","SAN DIEGO","92127","SURUCHI BUDHRAJA","858-735-3410","2022-07-27T16:00:26.000",
"33634","DEH2002-FFPN-304780","SABATINIS LIQUOR STORE","Permit Renewed","true","Pre-Packaged Retail Market","1780 ROSECRANS ST","SAN DIEGO","92106","AKEEL Y KETTOOLA","619-224-2756","2022-04-24T12:57:15.000",
"40443","DEH2012-FFPP-001081","SUBWAY","Permit Renewed","true","Restaurant Food Facility","2326 PROCTOR VALLEY RD 107","CHULA VISTA","91914-6004","SMILING CUSTOMERS LLC","619-623-3452","2022-03-25T15:40:42.000",
"39946","DEH2011-FFPP-443514","KFC #C191004","Permit Renewed","true","Restaurant Food Facility","4140 CONVOY ST","SAN DIEGO","92111","MARBLE USA INC","858-277-7020","2022-09-06T14:50:41.000",
"45274","DEH2017-FFPP-007715","THE PENDRY HOTEL - 3 - KITCHEN/POOL BAR","Permit Renewed","true","Restaurant Food Facility","550 J ST","SAN DIEGO","92101-7016","RGC GASLAMP LLC","619-738-7000","2022-04-14T17:13:38.000",
"51478","DEH2021-FFPP-013709","INPASTA","Issued","true","Restaurant Food Facility","8099 BROADWAY","LEMON GROVE","91945-2533","PIZZA AND PASTA LLC","619-246-8999","2022-01-27T17:44:29.000",
"36329","DEH2003-FFPP-404720","ROLLING HILLS ELEMENTARY SCHOOL","Permit Renewed","true","School Food Auxiliary Facility","15255 PENASQUITOS DR","SAN DIEGO","92129","POWAY UNIFIED SCHOOL DISTRICT","858-668-2570","2022-08-30T12:44:41.000",
"52460","DEH2022-FFMP-002274","TACOS EL PINTOR","Issued","true","Mobile Food Facility Prep Unit","163 MACE ST","CHULA VISTA","91911-5820","SAMUEL GARCIA",,"2022-07-05T00:00:00.000",
"50353","DEH2021-FFPN-001958","SANTEE DISCOUNT MARKET","Permit Renewed","true","Pre-Packaged Retail Market","11541 WOODSIDE AVE","SANTEE","92071","A AND E RAZZOUKI INC","619-596-1222","2022-06-15T13:13:34.000",
"43025","DEH2015-FFPP-004571","MCDONALDS","Permit Renewed","true","Restaurant Food Facility","5565 MISSION RD","BONSALL","92003","SANCHEZ CANYON CORPORATION","760-295-1328","2022-05-10T17:23:37.000",
"47225","DEH2018-FFPP-010006","HEARTLAND COALITION YOUTHBUILD","Expired","true","School Food Auxiliary Facility","6125 IMPERIAL AVE","SAN DIEGO","92114-4213","HEARTLAND COALITION YOUTHBUILD","619-602-2069","2022-04-27T10:00:17.000",
"49669","DEH2020-FFPP-012242","EL REY TACO SHOP CATERING","Permit Renewed","true","Caterer","1423 N CUYAMACA ST","EL CAJON","92020-1508","EL REY TACO SHOP CATERING","619-248-1897","2022-09-08T00:00:00.000",
"42995","DEH2015-FFPN-000901","CANTEEN COMPASS GROUP-SAN DIEGO ZOO","Permit Renewed","true","Pre-Packaged Retail Market","2920 ZOO DR","SAN DIEGO","92101-1646","COMPASS GROUP","619-527-1900","2022-08-04T00:00:00.000",
"34901","DEH2002-FFPP-310283","MCDONALDS","Permit Renewed","true","Restaurant Food Facility","551 TELEGRAPH CANYON RD","CHULA VISTA","91910-6436","ROBERT R SUTHERLAND","619-421-5692","2022-02-16T10:52:44.000",
"45051","DEH2017-FFMP-001227","PISHODOO","Permit Renewed","true","Single Operating Site","111 W HARBOR DR","SAN DIEGO","92101","MIKE MENDOZA","619-818-4469","2022-07-21T20:13:25.000",
"34355","DEH2002-FFPP-303679","RUDFORDS","Permit Renewed","true","Restaurant Food Facility","2900 EL CAJON BLVD","SAN DIEGO","92104","RUDFORDS LLC","619-282-8423","2022-08-04T00:00:00.000",
"50585","DEH2021-FFPP-013565","LILAC FOODS","Permit Renewed","true","Retail Market with Deli","28960 LILAC RD 3","VALLEY CENTER","92082","SAN DIEGO GROCERS INC","760-749-0400","2022-08-22T17:20:44.000",
"42843","DEH2015-FFMP-000733","ENSALADAS ANABEL","Permit Renewed","true","Mobile Food Facility Prep Unit","9510 JAMACHA BLVD","SPRING VALLEY","91977","DOMINGO AGUIRRE AND MARIA LUISA SALAZAR","619-813-5412","2022-04-12T16:28:10.000",
"49139","DEH2019-FFPP-011906","EL PATRON TACO SHOP","Expired","true","Restaurant Food Facility","9467 JAMACHA BLVD 10","SPRING VALLEY","91977-5049","ORLANDO MEDINA","619-565-8671","2022-02-02T17:38:22.000",
"36714","DEH2004-FFPN-411266","DIXON LAKE CONCESSION","Permit Renewed","true","Miscellaneous Food Facility","1700 LA HONDA DR","ESCONDIDO","92027","CITY OF ESCONDIDO/DIXON LAKE","760-839-4345","2022-06-28T00:00:00.000",
"34061","DEH2002-FFPP-301552","LOS PANCHOS TACO SHOP","Permit Renewed","true","Restaurant Food Facility","202 S COAST HWY","OCEANSIDE","92054","JOSE HECTOR DIAZ","760-722-9602","2022-08-16T00:00:00.000",
"38827","DEH2009-FFPP-432453","POWAY HEALTHCARE CENTER","Permit Renewed","true","Licensed Health Care Facility","15632 POMERADO RD","POWAY","92064","POPLAR HOLDINGS LLC","858-485-5153","2022-02-16T09:40:20.000",
"48269","DEH2019-FFPP-010824","SWAMIS","Permit Renewed","true","Restaurant Food Facility","16475 PASEO DEL SUR D","SAN DIEGO","92127-4213","JAIME OSUNA","760-840-1129","2022-05-25T07:44:02.000",
"34672","DEH2002-FFPP-306157","NEIGHBORHOOD HOUSE SENIOR CNTR","Expired","true","Restaurant Food Facility","795 S BOUNDARY ST","SAN DIEGO","92113-1805","NEIGHBORHOOD HOUSE ASSOCIATION","619-263-7761","2022-04-12T02:31:51.000",
"36303","DEH2003-FFPP-404214","MEXICO VIEJO","Permit Renewed","true","Restaurant Food Facility","1465 ENCINITAS BLVD","ENCINITAS","92024","JOSE DE JESUS MORALES DOMINIGUEZ","760-944-9556","2021-10-29T07:57:13.000",
"52092","DEH2022-FFPP-015065","SEAFOOD 664","Issued","true","Restaurant Food Facility","1784 NEWTON AVE","SAN DIEGO","92113-1014","664 TJ BIRRIERIA BC INC","619-310-5820","2022-07-15T15:54:07.000",
"34431","DEH2002-FFPP-304235","CARLSBAD GAS AND PROPANE","Permit Renewed","true","Retail Market with Deli","1089 CARLSBAD VILLAGE DR","CARLSBAD","92008-1804","AHMAD ALLAHYARI","760-729-0616","2022-05-03T16:03:54.000",
"42950","DEH2015-FFPN-000810","PARTY CITY #441","Permit Renewed","true","Miscellaneous Food Facility","9850 MISSION GORGE RD","SANTEE","92071","PARTY CITY CORPORATION","619-448-2660","2021-11-15T15:57:12.000",
"48319","DEH2019-FFPP-010882","TAPIOCA EXPRESS BONITA","Permit Renewed","true","Restaurant Food Facility","4366 BONITA RD","BONITA","91902","IS TEA INC","619-399-5868","2022-08-19T17:32:06.000",
"52675","DEH2022-FFPP-015532","SD STASH HUT","Issued","true","Restaurant Food Facility","4651 MISSION BLVD","SAN DIEGO","92109","LETICIA SLAUGHTER","619-731-4233","2022-08-24T00:00:00.000",
"45593","DEH2017-FFPP-008213","TORTILLERIA SANTACRUZ","Expired","true","Retail Food Processing","485 N ROSE ST","ESCONDIDO","92027","JUAN AND GAUDENCIA SANTACRUZ","760-432-9274","2022-06-01T05:00:25.000",
"37822","DEH2007-FFPN-426143","C ST SMOKE SHOP","Permit Renewed","true","Pre-Packaged Retail Market","455 C ST","CHULA VISTA","91910-1604","ATIR AZIZ","619-502-1774","2022-07-13T00:00:00.000",
"35575","DEH2002-FFPP-321234","NYE ELEMENTARY","Permit Renewed","true","School Food Auxiliary Facility","981 VALENCIA PKWY","SAN DIEGO","92114","SAN DIEGO CITY SCHOOLS","619-527-4901","2022-07-22T00:00:00.000",
"42758","DEH2014-FFPP-004523","HENG LONG GINSEN","Permit Renewed","true","Low Risk Food Facility","7330 CLAIREMONT MESA BLVD A105","SAN DIEGO","92111-1102","ZHI QIN ZHENG","858-292-1733","2022-08-02T00:00:00.000",
"33668","DEH2002-FFPN-306767","OAK KNOLL MARKET","Permit Renewed","true","Pre-Packaged Retail Market","12455 POWAY RD","POWAY","92064","BARKAT BUDHWANI","858-486-6296","2021-12-23T13:14:07.000",
"51885","DEH2022-FFPP-014600","NIGERIA BREEZE RESTAURANT","Issued","true","Restaurant Food Facility","925 E PLAZA BLVD 106","NATIONAL CITY","91950-3549","NIGERIA BREEZE RESTAURANT LLC","858-876-7325","2022-05-31T09:22:40.000",
"33461","DEH2002-FFMP-303277","ROYAL STAR SPORTFISHING INC","Permit Renewed","true","Boat","2838 GARRISON ST","SAN DIEGO","92106","RANDY TOUSSAINT","619-224-4764","2022-08-02T00:00:00.000",
"35569","DEH2002-FFPP-321226","MCKINLEY ELEMENTARY","Permit Renewed","true","School Food Auxiliary Facility","3045 FELTON ST","SAN DIEGO","92104","SAN DIEGO CITY SCHOOLS","619-282-7694","2022-07-22T00:00:00.000",
"46526","DEH2018-FFPP-009095","LAKESIDE NATIONAL LITTLE LEAGUE","Permit Renewed","true","Restaurant Food Facility","10030 MARATHON PKWY","LAKESIDE","92040","LAKESIDE NATIONAL LITTLE LEAGUE","619-994-9926","2022-06-28T08:31:06.000",
"41877","DEH2014-FFMP-000490","TACOS EL UNICO 2","Permit Renewed","true","Mobile Food Facility Prep Unit","163 MACE ST","CHULA VISTA","91911-5820","TACOS EL UNICO LLC","619-884-4642","2022-03-01T15:07:04.000",
"33950","DEH2002-FFPP-300459","CANYON HILLS HIGH SCHOOL","Permit Renewed","true","School Processing Food Facility","5156 SANTO RD","SAN DIEGO","92124","SAN DIEGO CITY SCHOOLS","858-496-8342","2022-09-06T14:35:40.000",
"45144","DEH2017-FFPN-001281","TREVI HILLS VINEYARDS","Expired","true","Pre-Packaged Retail Market","13010 MUTH VALLEY RD","LAKESIDE","92040","TREVI HILLS VINEYARD LLC","248-302-1567","2022-08-01T05:00:41.000",
"45790","DEH2017-FFPP-008530","GRAINS","Permit Renewed","true","Restaurant Food Facility","2201 ADAMS AVE","SAN DIEGO","92116","WINE ADVENTURES INC","619-269-5999","2022-07-23T00:00:00.000",
"43302","DEH2015-FFPP-005107","BURGER KING #13580","Permit Renewed","true","Restaurant Food Facility","377 VISTA VILLAGE DR","VISTA","92084","RAJ RESTAURANT GROUP, INC","760-275-2660","2022-09-08T12:20:42.000",
"48556","DEH2019-FFPP-011171","EBULLITION BREW WORKS AND GASTRONOMY","Permit Renewed","true","Restaurant Food Facility","2628 GATEWAY RD E135","CARLSBAD","92009","LEBULLITION BREW WORKS LLC","760-842-1046","2022-04-05T16:26:38.000",
"34987","DEH2002-FFPP-311063","OB PIER RESTAURANT","Permit Renewed","true","Restaurant Food Facility","5091 NIAGARA AVE","SAN DIEGO","92107","CHARLES E FISHER III","619-226-3474","2021-11-09T08:48:49.000",
"38595","DEH2008-FFPP-431323","7-ELEVEN #18159D","Permit Renewed","true","Retail Market with Deli","2985 VIA LAS ROSAS","OCEANSIDE","92054","PAM & JAS INC","760-433-6680","2021-12-21T10:21:38.000",
"40117","DEH2011-FFPP-445550","PACERS SHOWGIRLS","Permit Renewed","true","Restaurant Food Facility","3334 MIDWAY DR","SAN DIEGO","92110-4909","MIDWAY VENTURE LLC","619-222-2000","2021-09-20T17:19:14.000",
"47891","DEH2019-FFMP-001718","GEM COFFEE","Permit Renewed","true","Single Operating Site","4412 EUCLID AVE","SAN DIEGO","92115-4522","GEM COFFEE LLC","619-772-3995","2022-07-02T00:00:00.000",
"44856","DEH2016-FFPP-007488","SCRIPPS HEALTH COLORS CAFE REHCO ROAD","Permit Renewed","true","Restaurant Food Facility","8925 REHCO RD","SAN DIEGO","92121-3269","SCRIPPS HEALTH","858-927-5791","2022-04-12T14:10:30.000",
"41305","DEH2013-FFPP-001748","WALMART #4169","Permit Renewed","true","Retail Market with Deli","250 2ND ST","EL CAJON","92021-7242","WALMART STORES INC","619-219-5246","2021-10-13T14:03:06.000",
"39780","DEH2011-FFPP-441576","OLD CALIFORNIA COFFEE HOUSE & EATERY","Permit Renewed","true","Restaurant Food Facility","1080 W SAN MARCOS BLVD","SAN MARCOS","92069","GIOVANNA & CRAIG GARCIA","760-744-2112","2022-04-27T16:21:19.000",
