CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2016003316,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,1,2016,RESOL,Y,01/21/2016,1,2016,10,520 W 21st St,"520 W 21st St64108
(39.087903, -94.5907)",64108,Westside North,4,123838,39.087903,-94.5907,149,4,7,92
2017046110,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Prop/Build/Construct-Construction Issue/Concern-Erosion - New Construction,4,2017,RESOL,N,04/27/2017,4,2017,3,1817 Main St,"1817 Main St64108
(39.090647, -94.583318)",64108,Crossroads,4,124802,39.090647,-94.583318,125,4,7,92
2020014158,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Streets/Roadways/Alleys-Snow / Ice-Snow Verify List,1,2020,RESOL,N,01/29/2020,1,2020,0,1116 NE 85th Ct,"1116 NE 85th Ct64155
(39.249896, -94.566359)",64155,Gashland,1,93624,39.249896,-94.566359,30,6,4,82
2015138766,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Signs-Traffic Sign-Missing – Non-Emergency,11,2015,RESOL,Y,12/22/2015,12,2015,29,1640 BALTIMORE AVE,"1640 BALTIMORE AVE64108
(39.093203, -94.585047)",64108,Crossroads,4,122624,39.093203,-94.585047,125,4,7,92
2020024710,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Government-Not Provided By KCMO-MODOT,2,2020,RESOL,N,03/02/2020,3,2020,12,500 Admiral Blvd,"500 Admiral Blvd64106
(39.105693, -94.576425)",64106,CBD Downtown,4,226696,39.105693,-94.576425,5,4,7,75
2019126086,TWIR,City Managers Office,City Managers Office-311-Field Staff,Signs-Commercial Signs / Ads-In Right-Of-Way,7,2019,RESOL,N,07/18/2019,7,2019,15,2697 Troost Ave,"2697 Troost Ave64108
(39.078591, -94.570254)",64108,Beacon Hills,3,264078,39.078591,-94.570254,57,3,7,92
2020134929,TWIR,City Managers Office,City Managers Office-311-Field Staff,Signs-Commercial Signs / Ads-In Right-Of-Way,10,2020,RESOL,N,12/01/2020,12,2020,49,9201 NE Shoal Creek Valley Dr,"9201 NE Shoal Creek Valley Dr64157
(39.249696, -94.465952)",64157,Shoal Creek,1,240390,39.249696,-94.465952,244,6,4,152
2018159028,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,11,2018,RESOL,N,11/29/2018,11,2018,0,401 E Truman Rd,"401 E Truman Rd64108
(39.095419, -94.578414)",64108,Hospital Hill,4,122800,39.095419,-94.578414,11,4,7,92
2015108135,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,9,2015,RESOL,Y,12/21/2015,12,2015,104,1408 Independence Ave,"1408 Independence Ave64106
(39.108327, -94.564965)",64106,Pendleton Heights,3,39794,39.108327,-94.564965,135,3,7,75
2019005992,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2019,RESOL,Y,04/01/2019,4,2019,77,1520 Main St,"1520 Main St64108
(39.095391, -94.583775)",64108,Crossroads,4,122652,39.095391,-94.583775,125,4,7,92
2017045184,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,4,2017,RESOL,Y,06/23/2017,6,2017,64,1601 N Universal Ave,"1601 N Universal Ave64120
(39.137504, -94.502696)",64120,,4,38394,39.137504,-94.502696,53,4,7,144
2020102836,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,7,2020,RESOL,N,07/30/2020,7,2020,2,4700 Wyoming St,"4700 Wyoming St64112
(39.041721, -94.606327)",64112,Westwood,4,142090,39.041721,-94.606327,223,4,7,44
2019036711,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Streets/Roadways/Alleys-Snow / Ice-Snow Verify List,2,2019,RESOL,N,02/20/2019,2,2019,0,10323 N Central St,"10323 N Central St64155
(39.28138, -94.583516)",64155,Meadowbrook Heights,2,103033,39.28138,-94.583516,104,5,4,82
2019036251,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Streets/Roadways/Alleys-Snow / Ice-Snow Verify List,2,2019,RESOL,N,02/19/2019,2,2019,0,315 E 39th St,"315 E 39th St64111
(39.055081, -94.581576)",64111,Southmoreland,4,132591,39.055081,-94.581576,216,4,7,50
2017025315,TWIR,City Managers Office,City Managers Office-311-Field Staff,Government-311 Administration-Field Investigation,3,2017,RESOL,N,03/15/2017,3,2017,8,600 E 8th St,"600 E 8th St64106
(39.104699, -94.575513)",64106,CBD Downtown,4,226695,39.104699,-94.575513,5,4,7,75
2021012531,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,2,2021,RESOL,Y,02/24/2021,2,2021,15,1114 Grand Blvd,"1114 Grand Blvd64106
(39.100398, -94.581273)",64106,CBD Downtown,4,246828,39.100398,-94.581273,5,4,7,75
2015103586,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Sidewalks / Curbs / Ditch-Obstructed / Closure-Blocked,8,2015,RESOL,N,08/28/2015,8,2015,1,3301 Troost Ave,"3301 Troost Ave64109
(39.066717, -94.571171)",64109,Center City,3,125721,39.066717,-94.571171,123,3,7,19
2018008234,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,5,814 Grand Blvd,"814 Grand Blvd64106
(39.104081, -94.581266)",64106,CBD Downtown,4,12717,39.104081,-94.581266,5,4,7,75
2016115067,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,9,2016,RESOL,Y,10/13/2016,10,2016,28,401 E 10th St,"401 E 10th St64106
(39.101591, -94.578107)",64106,CBD Downtown,4,254163,39.101591,-94.578107,5,4,7,75
2014097584,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Traffic Engineering and Traffic Studies,7,2014,RESOL,N,07/29/2014,7,2014,0,2400 Pershing Rd,"2400 Pershing Rd64108
(39.08265, -94.58032)",64108,Crown Center,4,125066,39.08265,-94.58032,97,4,7,92
2015005873,TWIR,City Managers Office,City Managers Office-KCPD-,Homeless Camp,1,2015,RESOL,N,01/21/2015,1,2015,1,200 Gladstone Blvd,"200 Gladstone Blvd64123
(39.112439, -94.546204)",64123,Scarritt Point,4,40961,39.112439,-94.546204,202,4,7,76
2021001858,TWIR,City Managers Office,City Managers Office-311 Call Center-,Government-311 Administration-Lack of information,1,2021,RESOL,N,01/06/2021,1,2021,1,2049 Wyandotte St,"2049 Wyandotte St64108
(39.087571, -94.585904)",64108,Crossroads,4,250376,39.087571,-94.585904,125,4,7,92
2021012533,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,2,2021,RESOL,Y,02/24/2021,2,2021,15,1150 Grand Blvd,"1150 Grand Blvd64106
(39.10008, -94.581288)",64106,CBD Downtown,4,12767,39.10008,-94.581288,5,4,7,75
2017146734,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Trees-Services-Service Issue / Problem,11,2017,RESOL,Y,12/01/2017,12,2017,11,1501 WALNUT ST,"1501 WALNUT ST64108
(39.095609, -94.581974)",64108,Crossroads,4,122669,39.095609,-94.581974,125,4,7,92
2019027496,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,2,2019,RESOL,Y,04/01/2019,4,2019,53,1025 Grand Blvd,"1025 Grand Blvd64106
(39.101242, -94.580229)",64106,CBD Downtown,4,12775,39.101242,-94.580229,5,4,7,75
2018007731,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,6,618 Walnut St,"618 Walnut St64106
(39.105648, -94.582021)",64106,CBD Downtown,4,12704,39.105648,-94.582021,5,4,7,75
2020106756,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,8,2020,RESOL,N,08/11/2020,8,2020,6,1203 W 50th St,"1203 W 50th St64112
(39.036922, -94.601747)",64112,Westwood,4,282232,39.036922,-94.601747,223,4,7,44
2019132957,TWIR,City Managers Office,City Managers Office-311-Field Staff,Signs-Commercial Signs / Ads-In Right-Of-Way,7,2019,RESOL,N,07/16/2019,7,2019,0,4800 Jarboe St,"4800 Jarboe St64112
(39.040646, -94.600134)",64112,West Plaza,4,142374,39.040646,-94.600134,148,4,7,44
2018007734,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,6,618 Grand Blvd,"618 Grand Blvd64106
(39.105653, -94.580818)",64106,CBD Downtown,4,12700,39.105653,-94.580818,5,4,7,75
2015028607,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Violations and Encroachments on the Right of Way,3,2015,RESOL,N,03/23/2015,3,2015,0,211 W 20th St,"211 W 20th St64108
(39.088967, -94.586598)",64108,Crossroads,4,173061,39.088967,-94.586598,125,4,7,92
2018156013,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,11,2018,RESOL,N,11/28/2018,11,2018,1,1100 McGee St,"1100 McGee St64106
(39.100886, -94.580036)",64106,CBD Downtown,4,172753,39.100886,-94.580036,5,4,7,75
2018155241,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,11,2018,RESOL,N,11/28/2018,11,2018,1,205 W 9th St,"205 W 9th St64105
(39.103354, -94.585827)",64105,CBD Downtown,4,122498,39.103354,-94.585827,5,4,7,72
2019037628,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,2,2019,RESOL,Y,04/01/2019,4,2019,39,117 W 9th St,"117 W 9th St64105
(39.10343, -94.585078)",64105,CBD Downtown,4,219850,39.10343,-94.585078,5,4,7,72
2019042347,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Streets/Roadways/Alleys-Snow / Ice-Snow Verify List,2,2019,RESOL,N,02/27/2019,2,2019,0,2101 E 39th St,"2101 E 39th St64130
(39.05523, -94.559065)",64130,Ivanhoe Southeast,3,136605,39.05523,-94.559065,13,3,7,157
2018158924,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,11,2018,RESOL,N,11/30/2018,11,2018,1,401 E 42nd St,"401 E 42nd St64110
(39.050865, -94.581418)",64110,Southmoreland,4,133410,39.050865,-94.581418,216,4,7,165
2019153419,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Trees-Removal-Declining,8,2019,RESOL,N,08/30/2019,8,2019,9,1100 Main St,"1100 Main St64105
(39.100406, -94.583737)",64105,CBD Downtown,4,248873,39.100406,-94.583737,5,4,7,72
2020135732,TWIR,City Managers Office,City Managers Office-311-Field Staff,Signs-Commercial Signs / Ads-In Right-Of-Way,10,2020,RESOL,N,11/24/2020,11,2020,41,4777 Independence Ave,"4777 Independence Ave64124
(39.105201, -94.5267)",64124,Lykins,3,7822,39.105201,-94.5267,215,3,7,70
2019152848,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,8,2019,RESOL,Y,09/09/2019,9,2019,20,4537 Tracy Ave,"4537 Tracy Ave64110
(39.043883, -94.570084)",64110,Manheim Park,3,137965,39.043883,-94.570084,204,3,7,165
2016111032,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Government-Not Provided By KCMO-MODOT,9,2016,RESOL,N,10/20/2016,10,2016,42,531 Walnut St,"531 Walnut St64106
(39.107547, -94.580623)",64106,River Market,4,39159,39.107547,-94.580623,71,4,7,75
2019042438,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Streets/Roadways/Alleys-Snow / Ice-Snow Verify List,2,2019,RESOL,N,02/27/2019,2,2019,0,11329 N Oak Trfy,"11329 N Oak Trfy64155
(39.299138, -94.575051)",64155,Nashua,2,100804,39.299138,-94.575051,105,5,4,82
2019206197,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,12,2019,RESOL,Y,03/09/2020,3,2020,82,3101 Main St,"3101 Main St64111
(39.070522, -94.584899)",64111,Broadway Gillham,4,211022,39.070522,-94.584899,2,4,7,50
2016047118,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Prop/Build/Construct-Construction Issue/Concern-Other,5,2016,RESOL,Y,05/19/2016,5,2016,15,1414 Baltimore Ave,"1414 Baltimore Ave64105
(39.096974, -94.585393)",64105,CBD Downtown,4,219847,39.096974,-94.585393,5,4,7,72
2018009287,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,3,1819 Baltimore Ave CE,"1819 Baltimore Ave
CE 64108
(39.090853, -94.58446)",64108,Crossroads,4,227653,39.090853,-94.58446,125,4,7,92
2018159011,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,11,2018,RESOL,N,11/29/2018,11,2018,0,504 E 42nd St,"504 E 42nd St64110
(39.051175, -94.58025)",64110,Southmoreland,4,133347,39.051175,-94.58025,216,4,7,165
2018046269,TWIR,City Managers Office,City Managers Office-311 Call Center-Support,Government-Not Provided By KCMO-MODOT,4,2018,RESOL,N,04/17/2018,4,2018,1,1508 Holmes St,"1508 Holmes St64108
(39.095237, -94.575618)",64108,Hospital Hill,4,122826,39.095237,-94.575618,11,4,7,92
2020052199,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,4,2020,OPEN,N,,,,,8300 Oak St,"8300 Oak St64114
(38.975809, -94.587143)",64114,Waldo Homes,6,121722,38.975809,-94.587143,129,1,7,162
2018058687,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,5,2018,RESOL,Y,06/01/2018,6,2018,22,911 E 18th St,"911 E 18th St64108
(39.091233, -94.572376)",64108,Hospital Hill,3,124608,39.091233,-94.572376,11,3,7,92
2018007746,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,6,1006 GRAND BLVD 1402,"1006 GRAND BLVD64106
(39.102076, -94.581184)",64106,CBD Downtown,4,254031,39.102076,-94.581184,5,4,7,75
2021014815,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,2,2021,RESOL,N,02/24/2021,2,2021,8,205 W 9th St,"205 W 9th St64105
(39.103354, -94.585827)",64105,CBD Downtown,4,122498,39.103354,-94.585827,5,4,7,72
2018008271,TWIR,City Managers Office,City Managers Office-311-Field Staff,Property Violations,1,2018,RESOL,N,01/22/2018,1,2018,5,719 Grand Blvd,"719 Grand Blvd64106
(39.104945, -94.58028)",64106,CBD Downtown,4,248075,39.104945,-94.58028,5,4,7,75
