"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2020114991","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64154","Coves North","2","161074","POINT (-94.635972 39.25274)","39.25274","-94.635972"
"2020051338","EMAIL","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64111","Old Westport","4","131102","POINT (-94.594185 39.056603)","39.056603","-94.594185"
"2020048405","WEB","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64146","Blue Ridge Farms","6","158122","POINT (-94.575303 38.891666)","38.891666","-94.575303"
"2021002795","WEB","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64145","Mission Lake","6","157376","POINT (-94.590471 38.909012)","38.909012","-94.590471"
"2021021833","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64113","Armour Fields","6","109676","POINT (-94.599307 39.002521)","39.002521","-94.599307"
"2020005180","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64132","Noble And Gregory Ridge","5","4246","POINT (-94.544428 38.991125)","38.991125","-94.544428"
"2020007043","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Valve","OPEN","N",,"64130","Oak Park Southeast","3","34084","POINT (-94.541728 39.042597)","39.042597","-94.541728"
"2021010537","WEB","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Water Main","OPEN","Y",,"64113","Romanelli West","6","108901","POINT (-94.607415 39.012067)","39.012067","-94.607415"
"2020008354","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Water Main","OPEN","N",,"64137","Royal Oaks","6","60866","POINT (-94.539618 38.931626)","38.931626","-94.539618"
"2020040405","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Water Main","OPEN","Y",,"64108","Crossroads","4","263617","POINT (-94.583106 39.089722)","39.089722","-94.583106"
"2017157033","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Water Main","OPEN","Y",,"64134","Ruskin Hills","6","72869","POINT (-94.494159 38.920168)","38.920168","-94.494159"
