"municode","lu_name","lu_nametype","fy","field_name","category","group","description","account_number","notes","field_data"
"010000","Alcona County","County","2015","T1R4C3","Revenue","All Other Governmental Funds","Commercial Facilities Tax (Act 255 of 1978)","433","Number","$0.00"
"010000","Alcona County","County","2015","T1R4C4","Revenue","Enterprise Funds","Commercial Facilities Tax (Act 255 of 1978)","433","Number","$0.00"
"010000","Alcona County","County","2015","T1R4C6","Revenue","Component Units","Commercial Facilities Tax (Act 255 of 1978)","433","Number","$0.00"
"010000","Alcona County","County","2015","T1R4C7","Revenue","Total","Commercial Facilities Tax (Act 255 of 1978)","433","Sum","$0.00"
"010000","Alcona County","County","2015","T1R5C2","Revenue","General Fund","Trailer Taxes  (Act 243 of 1959)","434","Number","$0.00"
"010000","Alcona County","County","2015","T1R5C3","Revenue","All Other Governmental Funds","Trailer Taxes  (Act 243 of 1959)","434","Number","$0.00"
"010000","Alcona County","County","2015","T1R5C4","Revenue","Enterprise Funds","Trailer Taxes  (Act 243 of 1959)","434","Number","$0.00"
"010000","Alcona County","County","2015","T1R5C6","Revenue","Component Units","Trailer Taxes  (Act 243 of 1959)","434","Number","$0.00"
"010000","Alcona County","County","2015","T1R5C7","Revenue","Total","Trailer Taxes  (Act 243 of 1959)","434","Sum","$0.00"
"010000","Alcona County","County","2015","T1R6C2","Revenue","General Fund","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","$0.00"
"010000","Alcona County","County","2015","T1R6C3","Revenue","All Other Governmental Funds","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","$0.00"
"010000","Alcona County","County","2015","T1R6C4","Revenue","Enterprise Funds","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","$0.00"
"010000","Alcona County","County","2015","T1R6C6","Revenue","Component Units","Transient Guest Lodging Tax (Act 263 of 1974)","435","Number","$0.00"
"010000","Alcona County","County","2015","T1R6C7","Revenue","Total","Transient Guest Lodging Tax (Act 263 of 1974)","435","Sum","$0.00"
"010000","Alcona County","County","2015","T1R7C2","Revenue","General Fund","Industrial Facilities Tax (Act 198 of 1974)","437","Number","$0.00"
"010000","Alcona County","County","2015","T1R7C3","Revenue","All Other Governmental Funds","Industrial Facilities Tax (Act 198 of 1974)","437","Number","$0.00"
"010000","Alcona County","County","2015","T1R7C4","Revenue","Enterprise Funds","Industrial Facilities Tax (Act 198 of 1974)","437","Number","$0.00"
"010000","Alcona County","County","2015","T1R7C6","Revenue","Component Units","Industrial Facilities Tax (Act 198 of 1974)","437","Number","$0.00"
"010000","Alcona County","County","2015","T1R7C7","Revenue","Total","Industrial Facilities Tax (Act 198 of 1974)","437","Sum","$0.00"
"010000","Alcona County","County","2015","T1R8C2","Revenue","General Fund","Income Tax","438","Number","$0.00"
"010000","Alcona County","County","2015","T1R8C3","Revenue","All Other Governmental Funds","Income Tax","438","Number","$0.00"
"010000","Alcona County","County","2015","T1R8C4","Revenue","Enterprise Funds","Income Tax","438","Number","$0.00"
"010000","Alcona County","County","2015","T1R8C6","Revenue","Component Units","Income Tax","438","Number","$0.00"
"010000","Alcona County","County","2015","T1R8C7","Revenue","Total","Income Tax","438","Sum","$0.00"
"010000","Alcona County","County","2015","T1R9C2","Revenue","General Fund","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","$3,277,326.00"
"010000","Alcona County","County","2015","T1R9C3","Revenue","All Other Governmental Funds","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","$1,597,474.00"
"010000","Alcona County","County","2015","T1R9C4","Revenue","Enterprise Funds","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","$0.00"
"010000","Alcona County","County","2015","T1R18C7","Revenue","Total","Sanitation","513","Sum","$0.00"
"010000","Alcona County","County","2015","T1R9C6","Revenue","Component Units","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Number","$375,791.00"
"010000","Alcona County","County","2015","T1R9C7","Revenue","Total","Property Tax (includes, delinquent taxes, penalties, interest, fees, community wide special assessments)","401-449 Except Above","Sum","$5,250,591.00"
"010000","Alcona County","County","2015","T1R10C2","Revenue","General Fund","TOTAL TAX REVENUES",,"Total","$3,332,139.00"
"010000","Alcona County","County","2015","T1R10C3","Revenue","All Other Governmental Funds","TOTAL TAX REVENUES",,"Total","$1,597,474.00"
"010000","Alcona County","County","2015","T1R10C4","Revenue","Enterprise Funds","TOTAL TAX REVENUES",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R10C6","Revenue","Component Units","TOTAL TAX REVENUES",,"Total","$375,791.00"
"010000","Alcona County","County","2015","T1R10C7","Revenue","Total","TOTAL TAX REVENUES",,"Sum - Total","$5,305,404.00"
"010000","Alcona County","County","2015","T1R11C2","Revenue","General Fund","Special Assessments","450-474","Number","$0.00"
"010000","Alcona County","County","2015","T1R11C3","Revenue","All Other Governmental Funds","Special Assessments","450-474","Number","$0.00"
"010000","Alcona County","County","2015","T1R11C4","Revenue","Enterprise Funds","Special Assessments","450-474","Number","$0.00"
"010000","Alcona County","County","2015","T1R11C6","Revenue","Component Units","Special Assessments","450-474","Number","$0.00"
"010000","Alcona County","County","2015","T1R11C7","Revenue","Total","Special Assessments","450-474","Sum","$0.00"
"010000","Alcona County","County","2015","T1R12C2","Revenue","General Fund","TOTAL SPECIAL ASSESSMENTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R12C3","Revenue","All Other Governmental Funds","TOTAL SPECIAL ASSESSMENTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R12C4","Revenue","Enterprise Funds","TOTAL SPECIAL ASSESSMENTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R12C6","Revenue","Component Units","TOTAL SPECIAL ASSESSMENTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R12C7","Revenue","Total","TOTAL SPECIAL ASSESSMENTS",,"Sum - Total","$0.00"
"010000","Alcona County","County","2015","T1R13C2","Revenue","General Fund","Business Licenses and Permits","476-489","Number","$0.00"
"010000","Alcona County","County","2015","T1R13C3","Revenue","All Other Governmental Funds","Business Licenses and Permits","476-489","Number","$0.00"
"010000","Alcona County","County","2015","T1R13C4","Revenue","Enterprise Funds","Business Licenses and Permits","476-489","Number","$0.00"
"010000","Alcona County","County","2015","T1R13C6","Revenue","Component Units","Business Licenses and Permits","476-489","Number","$0.00"
"010000","Alcona County","County","2015","T1R13C7","Revenue","Total","Business Licenses and Permits","476-489","Sum","$0.00"
"010000","Alcona County","County","2015","T1R14C2","Revenue","General Fund","Non-Business Licenses and Permits","490-500","Number","$5,477.00"
"010000","Alcona County","County","2015","T1R14C3","Revenue","All Other Governmental Funds","Non-Business Licenses and Permits","490-500","Number","$0.00"
"010000","Alcona County","County","2015","T1R14C4","Revenue","Enterprise Funds","Non-Business Licenses and Permits","490-500","Number","$0.00"
"010000","Alcona County","County","2015","T1R14C6","Revenue","Component Units","Non-Business Licenses and Permits","490-500","Number","$12,225.00"
"010000","Alcona County","County","2015","T1R14C7","Revenue","Total","Non-Business Licenses and Permits","490-500","Sum","$17,702.00"
"010000","Alcona County","County","2015","T1R15C2","Revenue","General Fund","TOTAL LICENSES AND PERMITS ",,"Total","$5,477.00"
"010000","Alcona County","County","2015","T1R15C3","Revenue","All Other Governmental Funds","TOTAL LICENSES AND PERMITS ",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R15C4","Revenue","Enterprise Funds","TOTAL LICENSES AND PERMITS ",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R15C6","Revenue","Component Units","TOTAL LICENSES AND PERMITS ",,"Total","$12,225.00"
"010000","Alcona County","County","2015","T1R15C7","Revenue","Total","TOTAL LICENSES AND PERMITS ",,"Sum - Total","$17,702.00"
"010000","Alcona County","County","2015","T1R16C2","Revenue","General Fund","General Government","502","Number","$0.00"
"010000","Alcona County","County","2015","T1R16C3","Revenue","All Other Governmental Funds","General Government","502","Number","$0.00"
"010000","Alcona County","County","2015","T1R16C4","Revenue","Enterprise Funds","General Government","502","Number","$0.00"
"010000","Alcona County","County","2015","T1R16C6","Revenue","Component Units","General Government","502","Number","$0.00"
"010000","Alcona County","County","2015","T1R16C7","Revenue","Total","General Government","502","Sum","$0.00"
"010000","Alcona County","County","2015","T1R17C2","Revenue","General Fund","Public Safety","505","Number","$44,190.00"
"010000","Alcona County","County","2015","T1R17C3","Revenue","All Other Governmental Funds","Public Safety","505","Number","$743,002.00"
"010000","Alcona County","County","2015","T1R17C4","Revenue","Enterprise Funds","Public Safety","505","Number","$0.00"
"010000","Alcona County","County","2015","T1R17C6","Revenue","Component Units","Public Safety","505","Number","$0.00"
"010000","Alcona County","County","2015","T1R17C7","Revenue","Total","Public Safety","505","Sum","$787,192.00"
"010000","Alcona County","County","2015","T1R18C2","Revenue","General Fund","Sanitation","513","Number","$0.00"
"010000","Alcona County","County","2015","T1R18C3","Revenue","All Other Governmental Funds","Sanitation","513","Number","$0.00"
"010000","Alcona County","County","2015","T1R18C4","Revenue","Enterprise Funds","Sanitation","513","Number","$0.00"
"010000","Alcona County","County","2015","T1R18C6","Revenue","Component Units","Sanitation","513","Number","$0.00"
"010000","Alcona County","County","2015","T1R19C2","Revenue","General Fund","Health and/or Hospitals","516","Number","$0.00"
"010000","Alcona County","County","2015","T1R19C3","Revenue","All Other Governmental Funds","Health and/or Hospitals","516","Number","$0.00"
"010000","Alcona County","County","2015","T1R19C4","Revenue","Enterprise Funds","Health and/or Hospitals","516","Number","$0.00"
"010000","Alcona County","County","2015","T1R19C6","Revenue","Component Units","Health and/or Hospitals","516","Number","$0.00"
"010000","Alcona County","County","2015","T1R19C7","Revenue","Total","Health and/or Hospitals","516","Sum","$0.00"
"010000","Alcona County","County","2015","T1R20C2","Revenue","General Fund","Welfare","519","Number","$0.00"
"010000","Alcona County","County","2015","T1R20C3","Revenue","All Other Governmental Funds","Welfare","519","Number","$44,949.00"
"010000","Alcona County","County","2015","T1R20C4","Revenue","Enterprise Funds","Welfare","519","Number","$0.00"
"010000","Alcona County","County","2015","T1R20C6","Revenue","Component Units","Welfare","519","Number","$0.00"
"010000","Alcona County","County","2015","T1R20C7","Revenue","Total","Welfare","519","Sum","$44,949.00"
"010000","Alcona County","County","2015","T1R21C2","Revenue","General Fund","Culture and Recreation","523","Number","$0.00"
"010000","Alcona County","County","2015","T1R21C3","Revenue","All Other Governmental Funds","Culture and Recreation","523","Number","$0.00"
"010000","Alcona County","County","2015","T1R21C4","Revenue","Enterprise Funds","Culture and Recreation","523","Number","$0.00"
"010000","Alcona County","County","2015","T1R21C6","Revenue","Component Units","Culture and Recreation","523","Number","$0.00"
"010000","Alcona County","County","2015","T1R21C7","Revenue","Total","Culture and Recreation","523","Sum","$0.00"
"010000","Alcona County","County","2015","T1R22C2","Revenue","General Fund","Housing & Community Development","522","Number","$0.00"
"010000","Alcona County","County","2015","T1R22C3","Revenue","All Other Governmental Funds","Housing & Community Development","522","Number","$54,845.00"
"010000","Alcona County","County","2015","T1R22C4","Revenue","Enterprise Funds","Housing & Community Development","522","Number","$0.00"
"010000","Alcona County","County","2015","T1R22C6","Revenue","Component Units","Housing & Community Development","522","Number","$0.00"
"010000","Alcona County","County","2015","T1R22C7","Revenue","Total","Housing & Community Development","522","Sum","$54,845.00"
"010000","Alcona County","County","2015","T1R23C2","Revenue","General Fund","All Other Federal Aid Grants","501-538 Except Above","Number","$17,936.00"
"010000","Alcona County","County","2015","T1R23C3","Revenue","All Other Governmental Funds","All Other Federal Aid Grants","501-538 Except Above","Number","$104,849.00"
"010000","Alcona County","County","2015","T1R23C4","Revenue","Enterprise Funds","All Other Federal Aid Grants","501-538 Except Above","Number","$0.00"
"010000","Alcona County","County","2015","T1R23C6","Revenue","Component Units","All Other Federal Aid Grants","501-538 Except Above","Number","$685,131.00"
"010000","Alcona County","County","2015","T1R23C7","Revenue","Total","All Other Federal Aid Grants","501-538 Except Above","Sum","$807,916.00"
"010000","Alcona County","County","2015","T1R24C2","Revenue","General Fund","TOTAL FEDERAL GRANTS",,"Total","$62,126.00"
"010000","Alcona County","County","2015","T1R24C3","Revenue","All Other Governmental Funds","TOTAL FEDERAL GRANTS",,"Total","$947,645.00"
"010000","Alcona County","County","2015","T1R24C4","Revenue","Enterprise Funds","TOTAL FEDERAL GRANTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R24C6","Revenue","Component Units","TOTAL FEDERAL GRANTS",,"Total","$685,131.00"
"010000","Alcona County","County","2015","T1R24C7","Revenue","Total","TOTAL FEDERAL GRANTS",,"Sum - Total","$1,694,902.00"
"010000","Alcona County","County","2015","T1R25C2","Revenue","General Fund","State Revenue Sharing          ","574","Number","$0.00"
"010000","Alcona County","County","2015","T1R25C3","Revenue","All Other Governmental Funds","State Revenue Sharing          ","574","Number","$0.00"
"010000","Alcona County","County","2015","T1R25C4","Revenue","Enterprise Funds","State Revenue Sharing          ","574","Number","$0.00"
"010000","Alcona County","County","2015","T1R25C6","Revenue","Component Units","State Revenue Sharing          ","574","Number","$0.00"
"010000","Alcona County","County","2015","T1R25C7","Revenue","Total","State Revenue Sharing          ","574","Sum","$0.00"
"010000","Alcona County","County","2015","T1R26C2","Revenue","General Fund","Public Safety","543-545, 547, 570","Number","$71,896.00"
"010000","Alcona County","County","2015","T1R26C3","Revenue","All Other Governmental Funds","Public Safety","543-545, 547, 570","Number","$140,994.00"
"010000","Alcona County","County","2015","T1R26C4","Revenue","Enterprise Funds","Public Safety","543-545, 547, 570","Number","$0.00"
"010000","Alcona County","County","2015","T1R26C6","Revenue","Component Units","Public Safety","543-545, 547, 570","Number","$0.00"
"010000","Alcona County","County","2015","T1R26C7","Revenue","Total","Public Safety","543-545, 547, 570","Sum","$212,890.00"
"010000","Alcona County","County","2015","T1R27C2","Revenue","General Fund","Streets and Highways (Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R27C3","Revenue","All Other Governmental Funds","Streets and Highways (Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R27C4","Revenue","Enterprise Funds","Streets and Highways (Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R27C6","Revenue","Component Units","Streets and Highways (Act 51)","546","Number","$3,110,535.00"
"010000","Alcona County","County","2015","T1R27C7","Revenue","Total","Streets and Highways (Act 51)","546","Sum","$3,110,535.00"
"010000","Alcona County","County","2015","T1R28C2","Revenue","General Fund","Streets and Highways (Non-Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R28C3","Revenue","All Other Governmental Funds","Streets and Highways (Non-Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R28C4","Revenue","Enterprise Funds","Streets and Highways (Non-Act 51)","546","Number","$0.00"
"010000","Alcona County","County","2015","T1R28C6","Revenue","Component Units","Streets and Highways (Non-Act 51)","546","Number","$0.00"
"022010","Munising","City","2015","T1R30C2","Revenue","General Fund","Health","555","Number","$0.00"
"010000","Alcona County","County","2015","T1R28C7","Revenue","Total","Streets and Highways (Non-Act 51)","546","Sum","$0.00"
"010000","Alcona County","County","2015","T1R29C2","Revenue","General Fund","Sanitation ","552","Number","$0.00"
"010000","Alcona County","County","2015","T1R29C3","Revenue","All Other Governmental Funds","Sanitation ","552","Number","$0.00"
"010000","Alcona County","County","2015","T1R29C4","Revenue","Enterprise Funds","Sanitation ","552","Number","$0.00"
"010000","Alcona County","County","2015","T1R29C6","Revenue","Component Units","Sanitation ","552","Number","$0.00"
"010000","Alcona County","County","2015","T1R29C7","Revenue","Total","Sanitation ","552","Sum","$0.00"
"010000","Alcona County","County","2015","T1R30C2","Revenue","General Fund","Health","555","Number","$0.00"
"010000","Alcona County","County","2015","T1R30C3","Revenue","All Other Governmental Funds","Health","555","Number","$0.00"
"010000","Alcona County","County","2015","T1R30C4","Revenue","Enterprise Funds","Health","555","Number","$0.00"
"010000","Alcona County","County","2015","T1R30C6","Revenue","Component Units","Health","555","Number","$0.00"
"010000","Alcona County","County","2015","T1R30C7","Revenue","Total","Health","555","Sum","$0.00"
"010000","Alcona County","County","2015","T1R31C2","Revenue","General Fund","Welfare","561","Number","$0.00"
"010000","Alcona County","County","2015","T1R31C3","Revenue","All Other Governmental Funds","Welfare","561","Number","$81,868.00"
"010000","Alcona County","County","2015","T1R31C4","Revenue","Enterprise Funds","Welfare","561","Number","$0.00"
"010000","Alcona County","County","2015","T1R31C6","Revenue","Component Units","Welfare","561","Number","$0.00"
"010000","Alcona County","County","2015","T1R31C7","Revenue","Total","Welfare","561","Sum","$81,868.00"
"010000","Alcona County","County","2015","T1R32C2","Revenue","General Fund","Culture and Recreation","566","Number","$0.00"
"010000","Alcona County","County","2015","T1R32C3","Revenue","All Other Governmental Funds","Culture and Recreation","566","Number","$240,194.00"
"010000","Alcona County","County","2015","T1R32C4","Revenue","Enterprise Funds","Culture and Recreation","566","Number","$0.00"
"010000","Alcona County","County","2015","T1R32C6","Revenue","Component Units","Culture and Recreation","566","Number","$0.00"
"010000","Alcona County","County","2015","T1R32C7","Revenue","Total","Culture and Recreation","566","Sum","$240,194.00"
"010000","Alcona County","County","2015","T1R33C2","Revenue","General Fund","Other General/All Other State Aid Grants     ","540-579 Except Above","Number","$234,135.00"
"010000","Alcona County","County","2015","T1R33C3","Revenue","All Other Governmental Funds","Other General/All Other State Aid Grants     ","540-579 Except Above","Number","$49,330.00"
"010000","Alcona County","County","2015","T1R33C4","Revenue","Enterprise Funds","Other General/All Other State Aid Grants     ","540-579 Except Above","Number","$0.00"
"010000","Alcona County","County","2015","T1R33C6","Revenue","Component Units","Other General/All Other State Aid Grants     ","540-579 Except Above","Number","$0.00"
"010000","Alcona County","County","2015","T1R33C7","Revenue","Total","Other General/All Other State Aid Grants     ","540-579 Except Above","Sum","$283,465.00"
"010000","Alcona County","County","2015","T1R34C2","Revenue","General Fund","TOTAL STATE GRANTS",,"Total","$306,031.00"
"010000","Alcona County","County","2015","T1R34C3","Revenue","All Other Governmental Funds","TOTAL STATE GRANTS",,"Total","$512,386.00"
"010000","Alcona County","County","2015","T1R34C4","Revenue","Enterprise Funds","TOTAL STATE GRANTS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R34C6","Revenue","Component Units","TOTAL STATE GRANTS",,"Total","$3,110,535.00"
"010000","Alcona County","County","2015","T1R34C7","Revenue","Total","TOTAL STATE GRANTS",,"Sum - Total","$3,928,952.00"
"010000","Alcona County","County","2015","T1R35C2","Revenue","General Fund","General Government","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R35C3","Revenue","All Other Governmental Funds","General Government","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R35C4","Revenue","Enterprise Funds","General Government","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R35C6","Revenue","Component Units","General Government","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R35C7","Revenue","Total","General Government","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R36C2","Revenue","General Fund","Public Safety ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R36C3","Revenue","All Other Governmental Funds","Public Safety ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R36C4","Revenue","Enterprise Funds","Public Safety ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R36C6","Revenue","Component Units","Public Safety ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R36C7","Revenue","Total","Public Safety ","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R37C2","Revenue","General Fund","Street and Highways","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R37C3","Revenue","All Other Governmental Funds","Street and Highways","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R55C6","Revenue","Component Units","Rents & Royalties","667-668","Number","$0.00"
"010000","Alcona County","County","2015","T1R37C4","Revenue","Enterprise Funds","Street and Highways","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R37C6","Revenue","Component Units","Street and Highways","581-599","Number","$816,808.00"
"010000","Alcona County","County","2015","T1R37C7","Revenue","Total","Street and Highways","581-599","Sum","$816,808.00"
"010000","Alcona County","County","2015","T1R38C2","Revenue","General Fund","Sanitation ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R38C3","Revenue","All Other Governmental Funds","Sanitation ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R38C4","Revenue","Enterprise Funds","Sanitation ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R38C6","Revenue","Component Units","Sanitation ","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R38C7","Revenue","Total","Sanitation ","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R39C2","Revenue","General Fund","Health and/or Hospitals","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R39C3","Revenue","All Other Governmental Funds","Health and/or Hospitals","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R39C4","Revenue","Enterprise Funds","Health and/or Hospitals","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R39C6","Revenue","Component Units","Health and/or Hospitals","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R39C7","Revenue","Total","Health and/or Hospitals","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R40C2","Revenue","General Fund","Welfare","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R40C3","Revenue","All Other Governmental Funds","Welfare","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R40C4","Revenue","Enterprise Funds","Welfare","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R40C6","Revenue","Component Units","Welfare","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R40C7","Revenue","Total","Welfare","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R41C2","Revenue","General Fund","Culture and Recreation","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R41C3","Revenue","All Other Governmental Funds","Culture and Recreation","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R41C4","Revenue","Enterprise Funds","Culture and Recreation","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R41C6","Revenue","Component Units","Culture and Recreation","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R41C7","Revenue","Total","Culture and Recreation","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R42C2","Revenue","General Fund","Housing & Community Development","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R42C3","Revenue","All Other Governmental Funds","Housing & Community Development","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R42C4","Revenue","Enterprise Funds","Housing & Community Development","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R42C6","Revenue","Component Units","Housing & Community Development","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R42C7","Revenue","Total","Housing & Community Development","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R43C2","Revenue","General Fund","Gas, Water and Electric Utilities","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R43C3","Revenue","All Other Governmental Funds","Gas, Water and Electric Utilities","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R43C4","Revenue","Enterprise Funds","Gas, Water and Electric Utilities","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R43C6","Revenue","Component Units","Gas, Water and Electric Utilities","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R43C7","Revenue","Total","Gas, Water and Electric Utilities","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R44C2","Revenue","General Fund","Transit","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R44C3","Revenue","All Other Governmental Funds","Transit","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R44C4","Revenue","Enterprise Funds","Transit","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R44C6","Revenue","Component Units","Transit","581-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R44C7","Revenue","Total","Transit","581-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R45C2","Revenue","General Fund","All Other  ","580-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R45C3","Revenue","All Other Governmental Funds","All Other  ","580-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R45C4","Revenue","Enterprise Funds","All Other  ","580-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R45C6","Revenue","Component Units","All Other  ","580-599","Number","$0.00"
"010000","Alcona County","County","2015","T1R45C7","Revenue","Total","All Other  ","580-599","Sum","$0.00"
"010000","Alcona County","County","2015","T1R46C2","Revenue","General Fund","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R46C3","Revenue","All Other Governmental Funds","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R46C4","Revenue","Enterprise Funds","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","$0.00"
"010000","Alcona County","County","2015","T1R46C6","Revenue","Component Units","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Total","$816,808.00"
"010000","Alcona County","County","2015","T1R55C7","Revenue","Total","Rents & Royalties","667-668","Sum","$26,754.00"
"010000","Alcona County","County","2015","T1R46C7","Revenue","Total","TOTAL CONTRIBUTIONS FROM LOCAL UNITS",,"Sum - Total","$816,808.00"
"010000","Alcona County","County","2015","T1R47C2","Revenue","General Fund","All Other Services Rendered Charges","626-637","Number","$132,905.00"
"010000","Alcona County","County","2015","T1R47C3","Revenue","All Other Governmental Funds","All Other Services Rendered Charges","626-637","Number","$683,058.00"
