"accession","title","date","last_name","first_name","size_unframed_height_width","medium"
"1982.28","Indian Harbour, NS","ca. 1982","Zarand","Julius","61 x 91 cm","Oil on canvas"
"2013.31","Halifax Explosion","2012","Young","Charley ","25.5 x 32 cm","Image transfer, pencil crayon, charcoal, tar paper and thread on folded mylar"
"2016.08","Shard","2015","Young","Charley","46 x 61 cm","Graphite and white pencil on mylar"
"2016.09","Terrain","2015","Young","Charley","74 x 61 cm","Graphite and white pencil on mylar"
"2016.10","Focus","2015","Young","Charley","61 x 91 cm","Graphite, charcoal and watercolour pencil on mylar"
"2013.28","Draped Macara Building","2012","Young","Charley ","62 x 50 cm","Image transfer & pencil crayon"
"2013.29","Fragmentation & Planning (Macara Barnstead Building)","2012","Young","Charley ","50.5 x 34 cm","Image transfer, pencil crayon, gesso, chalk line & mylar"
"2013.30","Ribs (Macara Barnstead Building)","2012","Young","Charley ","38 x 56 cm","Image transfer, pencil crayon, vellum, tarp, fabric & gesso"
"2018.02","Pilot","2018","Young","Charley","50.8 x 148.6cm","Graphite colored pencil and frottage on drafting film"
"2013.25","Old Trigon Fleet at Darkwell Passage","2010","Yorodeo ",,"66 x 102 cm","Two colour, anaglyphic serigraph on paper"
"2013.26","Hiding Islands, Wet Sea","2010","Yorodeo ",,"51 x 66 cm","Two colour, anaglyphic serigraph on paper"
"2013.27","Fort Rimple Falls","2010","Yorodeo ",,"66 x 51 cm","Two colour, anaglyphic serigraph on paper"
"VAPC 74.34","Self Portrait, 1974 ",,"Yin","Ho Pong","50 x 37 cm","Lithograph, 6/7"
"VAPC 74.37","Figures ","1973","Yin","Ho Pong","57 x 38 cm","Lithograph"
"2010.35","Ocean's Edge I","2009","Wyn","David","41 x 50 cm","Oil on board"
"1975.63","Downtown Demolition","ca.1975","Wylie","Alan","21 x 26 cm","oil/masonite"
"1981.18","Dropping Her Tow, The Barque Queen of the Fleet","1981","Wright","Franklyn","77 x 122 cm","Oil on canvas"
"1982.15","Ben Nevis, Bound for England","ca. 1981","Wright","Franklyn","60 x 76 x 2 cm","Acrylic on canvas"
"2010.34","Tequila Shadows","2009","Wright","Monika","46 x 30 cm","Inkjet print on archival paper"
"VAPC 88.27","Eagle","1984","Wright","Franklyn","58 x 48 cm","Serigraph 106/195"
"VAPC 88.28","Sagres","1984","Wright","Franklyn A.","68 x 56 cm","Serigraph"
"2018.23","Gumbe II","2017","Wright","Tyshan","52.7 x 34.9 x 34.9cm","Wood, goat skin, natural beads, Kente cloth"
"1988.29","Taking The Temperature","1987-88","Woods","Chris ","79 x 102 cm","pastels and charcoal on paper"
"1992.46","Episodi di Irritazione","ca. 1992","Woods","Chris ","105 x 72 cm","Charcoal and pastel on paper"
"1994.35","Grasp","ca. 1993","Woods","Chris "," 74 x 57 cm","Pastel and charcoal on paper"
"1994.36","Crank","ca. 1993","Woods","Chris ","103 x 78 cm","Pastel and charcoal on paper"
"1991.34","Dress #12","ca. 1991","Wood","Susan  ","185 cm X 121 cm","Mixed Media "
"1992.45","To Let Go","ca. 1992","Wood","Susan","187 cm X 115cm","Mixed Media "
"1993.28","After Beuys - Woman with Crow","ca. 1993","Wood","Susan  ","76 cm x 56 cm","mixed media"
"1997.40","Spent Tulip 2","1997","Wood","Susan  ","51.3 cm x 36.3 cm","mixed media/collage/paper"
"1998.47","The Last Gladioli","1998","Wood","Susan  ","64 x 49 cm","Ink, and gouache on paper"
"1999.32","Fading Tulips","1998","Wood","Susan  ","62 x 46 cm",
"2002.26","Spanish Letters #7","2002","Wood","Susan","44 x 31 cm","Ink, watercolour and collage on paper"
"2003.22","Homage to Ponge 1","2002","Wood","Susan  ","56 x 76 cm","Collage and ink on paper"
"2004.20","Spanish Letters 6","2002","Wood","Susan","43 x 32 cm","Ink, and collage on paper"
"2004.21","Book of Frag/Bird","2003","Wood","Susan","48 x 64 cm","Ink, graphite, dye and collage on paper"
"2005.22","Pressed Tulip #2","ca. 2004","Wood","Susan","58 x 44 cm","Mixed media on paper"
"2008.39","Caught on a Page","ca. 2008","Wood","Susan","12"" x 16""","Mixed Media on paper"
"2010.33","Overlaid Tulips","2008","Wood","Susan","51 x 75 cm","Ink, watercolour and collage on paper"
"2011.33","Falling Shadows","2010","Wood","Susan ","31 x 100 cm","Ink, watercolour, and collage on paper"
"2013.23","The Leap","2012","Wood","Susan ","54.6 x 38.7 cm","Ink, collage, watercolour on paper"
"2013.24","Savage Grace","2012","Wood","Susan ","54.6 x 38.7 cm","Ink, collage, watercolour on paper"
"2018.22","The Whir of Wings and the Scent of Lilies","2016","Wood","Susan ","40.6 x 223.5 x 4.1cm","Ink, watercolor, collage on paper mounted on board"
"1996.32","Patience","ca. 1996","Wolstenholme","Colleen","18"" x 14"" x 7""","sculpture copper/textile"
"2000.53","Promise (neon sign)","ca. 2000","Wiseman","Goody",,
"1995.41","Sabotage","ca. 1995","Windover","Daun",,"video VHS"
"1975.68","Winter Clouds Over Clam Harbour","ca. 1974","Wilson-Hammond","Charlotte","124 x 124 cm","Oil on canvas"
"1975.69","Nude","1971","Wilson-Hammond","Charlotte","131 x 127.5 cm","Oil on canvas"
"1978.45","Sunset (Doctor's Hill)","1976","Wilson-Hammond","Charlotte","175 x 245 x 6 cm","Oil on canvas"
"2013.18","Protect Your Love: Cape Chignecto 2 Site: Attempting to Communicate with Wildlife","2012","Wilson","D’Arcy ","40.5 x 61 cm","Chromogenic print"
"2013.19","Protect Your Love: Cape Chignecto 4 Site: Attempting to Communicate with Wildlife","2012","Wilson","D’Arcy ","40.5 x 61 cm","Chromogenic print"
"2013.20","Protect Your Love: Cape Chignecto 7 Site: Attempting to Communicate with Wildlife","2012","Wilson","D’Arcy ","40.5 x 61 cm","Chromogenic print"
"2013.21","Protect Your Love: Cape Chignecto 8 Site: Attempting to Communicate with Wildlife","2012","Wilson","D’Arcy ","40.5 x 61 cm","Chromogenic print"
"2013.22","Protect Your Love: Cape Chignecto Communication Station","2012","Wilson","D’Arcy ","40.5 x 61 cm","Chromogenic print"
"2014.18","Lullaby for a coyote","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"2014.19","Lullaby for a bear","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"2014.20","Woodland Lullaby","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"2014.21","Forest Lullaby","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"2014.22","Lullaby for a beaver","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"2014.23","Lullaby for birds yet to hatch","2013","Wilson","D'Arcy","38 x 28.5 cm","Etching, silk screen, and watercolor"
"HC5","Near Marfit","No date","Wilson","York","32 x 42 cm","Watercolor on paper"
"2000.52","Experience","2000","Williams","Robert","27 x 26 cm","Charcoal and pastel on paper"
"1989.38","Stock Fever","1989","Wiktor","Tom","43.5 x 43.5 cm","Oil on canvas"
"1996.31","Suntan","1996","Wiebe","Mitchell","180 x 140 cm","Oil and acrylic on canvas"
"1999.31","Bliss","1999","Wiebe","Mitchell","180 x 140 x 4 cm","Oil and acrylic on canvas"
"2003.21","The Hurricane Formerly Known as Harold","ca. 2002","Wiebe","Mitchell",,
"2011.32","Streetard","2010","Wiebe","Mitchell ","90 x 90 cm","Acrylic and oil on canvas"
"1980.16","Old Halifax","ca. 1940","Whitzman","David","35.5 x 48 cm","Egg tempera on masonite"
"1981.25","Getting Ready, Three Fathom Harbour","ca.1940","Whitzman","David","22.5 x 30 cm","Oil on canvas, mounted on masonite"
"1982.10","Pool Fishing","ca. 1940","Whitzman","David","41 x 51 cm","Oil on masonite"
"1998.46","Upsprings","1991","Whitten","Thaya","105 x 94 cm","Oil on canvas"
"2000.51","Woven Licorice Lunch Basket","ca. 2000","Whitten","Jane","36 x 40 x 28 cm","Woven electrical wire"
"1996.30","Cambridge Suites (bookwork 2/4) (nudes)","ca. 1996","Wheatley","Charmaine","8"" x 6""","photocopy on paper (bookwork)"
"VAPC 77.20","Untitled","ca.1975","Wentzell","Greg  ","61 x 53.5 x 4 cm","Acrylic and appliqué on canvas"
"2014.24","Forge","2013","Wellmann","Ambera","139.70 x 167.64 x 3.81 cm","Oil on canvas"
"2014.25","Sunshine Disgushing","2013","Wellmann","Ambera","121.92 x 182.88 x 3.81 cm","Oil on canvas"
"1979.22","Willows","ca. 1978","Wellard","Laura M.","72 x 80 x 1 cm","Oil on canvas"
"1975.70","Victorian Interior","ca. 1975","Wellard","Laura M.","25"" x 20.5""","oil/canvas"
"1992.44","Bloom","1992","Welch","Dana","33 x 43 cm","Charcoal on paper"
"VAPC 74.27","Self Portrait, 1/5",,"Weissman ","Terry","51 x 34 cm","Intaglio"
"VAPC 74.28","Self Portrait ",,"Weissman ","Terry",,
"1994.33","No. 2 (interior traces)","1993","Weins","Sandra","30.5 x 30.5 x 5 cm","Oil on wood panel with shelf"
"1994.34","No. 12 (interior traces)","1993","Weins","Sandra","31 x 29.5 x 13 cm / 30 x 29.5 x 13 cm","Oil on wood panel with shelf"
"1975.96","Cold Cuts","ca. 1975","Warner","Craig","68.5 x 68.5 x 2 cm","Acrylic on canvas"
"1986.26","Tryptic","1986","Ward","Ken","12 x 17 cm","graphic/paper"
"1981.07","Going Home","ca. 1981","Wallin","George","14"" x 18""","acrylic/masonite"
"1997.39","Sketch for a Suzuki Moment","ca. 1996","Walker","Peter","60.7 x 90.7 cm","Oil on board"
"2010.32","After the Storm","2008","Walker","Peter","122 x 244 x 3 cm","Oil on plywood"
"1975.38","Clam Diggers at Green Bay","ca. 1975","Walford","George","36"" x 36""","oil/masonite"
"1978.21","Massey Harris Canada","ca. 1978","Walford","George","14"" x 18""","oil/masonite"
"1980.61","Minas Basin Beach","1980","Walford","George","62 x 92 cm","Acrylic on masonite"
"2012.30","Kaleidoscope Eye # 1","2011","Walchuk"," Kate","23 x 24 x .4 cm","Acrylic on masonite"
"2012.31","Kaleidoscope Eye # 2","2011","Walchuk"," Kate","27 x 26 x .4 cm","Acrylic on masonite"
"2012.32","Kaleidoscope Eye # 3","2011","Walchuk"," Kate","26.5 x 22 x .4 cm","Acrylic on masonite"
"1975.66","Strange Journey","ca. 1974","Wainwright","Ruth","70 x 100 cm","Conté on linen "
"1975.67","Fishes Three","ca. 1975","Wainwright","Ruth","26.5"" x 19.5""","Conté on linen"
"1982.30","Wind Blown","1982","Wainwright","Ruth","76 x 92 cm","Oil on canvas"
"2018.07","Synergetic Mass","2016","Wagner","Julie","128.92 x 128.92 x 45.72cm","Clay, burlap, fishing line"
"1991.32","Breakwater","ca.1991","Wade","Nicholas","92 x 136 cm","Offset print"
"1991.33","Cliche","ca. 1991","Wade","Nicholas","22"" x 9""","gypsum cement"
"1992.43.01","Greening Industry","ca. 1992","Wade","Nicholas","18"" x 6"" x 6""","sculpture"
"1992.43.02","Greening Industry","ca. 1992","Wade","Nicholas","18"" x 6"" x 6""","sculpture"
"1984.61","January","1984","Vilks","Janis","100 x 70 x 4 cm","Oil on canvas"
"VAPC 78.11","Still Life with Bust","ca.1978","Vienneau","Azor","56 x 71.5 cm","Oil on masonite"
"1990.46","Laughing Women","1990","Vernon","Terri Robin"," Triptych 118  x 354 cm","Oil on canvas"
"1995.40","Dream","ca. 1995","Vernon","Terri Robin","35.5 cm x 27.8 cm","acrylic/board"
"2011.31","Ice Hut","ca. 2011","Verbanz","Helen ","28 x 35.5 cm","C-print"
"poster","Various (13 unframed posters)",,"various",,,
"poster","Macdonald/Smith/Smith, National Gallery of Canada",,"various",,,
"1984.60","Dancing Shoes","ca. 1984","Vance","Marilyn","9"" x 13""","pencil on paper"
"1998.45","Dance of the Daisies","ca. 1998","Van Gurp","Margaret","8"" x 10""","oil paint"
"1980.65","Ecstasy ","1979","Van Der Wal","J.S.","49"" X 43""","Oil on Canvas"
"1981.20","The Herring Catch Quilt","ca. 1981","Valverde-Alcalde","José Alcalde","73"" x 80""","fibre (batik)"
"1982.31","Lunenburg Bump","ca. 1982","Valverde-Alcalde","José Antonio","44 x 58 cm","Resist acrylic"
"1989.02","Interior - Chester","ca.1988","Valverde-Alcalde","José Antonio","49 x 66 cm","Acrylic on paper"
"1991.02","Flowers with Vase #2","ca.1991","Valverde-Alcalde","José Antonio","50 x 65 cm","Acrylic on paper"
"VAPC ","Provincial Crest",,"Unknown",,,
"VAPC 69.1","Girl/Green Background","ca. 1968","Trainor","Floyd","109 x 137 x  4.5 cm","Acrylic on canvas"
"1975.44","Stained Window","1973","Tracey","Greg A.","70 x 80 cm","Oil on masonite"
"2012.29","Daphne","2012","Townsend ","Melissa","76 x 61 cm","Oil on board"
"1986.25","Pyramid Series #5","1986","Toth","Stephen","75 x 105 cm","Oil, acrylic and pigments on paper"
"1997.38","Untitled","ca. 1996","Tooke","Susan  ","39 x 96 cm","Watercolour on paper"
"1998.44","Afternoon Light - Butchart Gardens","1997","Tooke","Susan","36 x 91 cm","Acrylic on watercolour paper"
"1999.30","911","1997","Tooke","Susan  ",,
"2015.31","Dry Stream Bed Fishing Cove Trail","2014","Tooke","Susan","122 x 92 cm","Acrylic on canvas"
"1980.42","Ed Mitchell's Hound","ca. 1980","Tolmie","Ken","76 x 97 cm","watercolour"
"1984.62","Harold Mitchell ""I Tell You True""","1983","Tolmie","Ken","35 x 55 cm","Drybrush watercolour "
"VAPC 88.24","Sleigh","ca.1984","Tolmie","Ken","46 x 64 cm","Lithograph"
"VAPC 88.25","Dog","Date Unknown","Tolmie","Ken",,
"VAPC 88.26","Untitled (Farley Mowat]","1988","Tolmie","Ken","42 x 59.5 cm","Lithograph, 33/100"
"VAPC 79.12","Still Life","1963","Tissington","Alex","59 x 59 cm","Oil on board"
"1995.38","Horizon I #9","ca. 1995","Tileston","Nathaniel","101""L x 21""H x 42""","wood beam - gravel"
"1995.39","Pears","ca. 1995","Tileston","Susan  ","7.5"" x 3.5""","polaroid"
"1979.34","Placemats (5)","ca. 1979","Thorne","Joan","18"" x 13""","cotton/linen"
"1979.35","Brown Stole","ca. 1979","Thorne","Joan","91"" x 24""","mohair"
"1996.29","Synapsis (Frontview)","1996","Thompson","Donald","38 x 88 x 86 cm","Welded steel"
"1997.37","Venus Flytrap (sculpture)","ca. 1996","Thompson","Donald","60.9 cm x 43.2 cm x 60.9 cm","welded mild steel"
"1998.43","Jerry Can","ca .1998","Thompson","Donald","21"" x 12"" x 6""","mild steel"
"2000.50","Journeys: Sanctuary / Exile","2000","Thiessen","Karen",,
"1980.63","Lily","ca. 1980","Terris","Andrew","10"" x 10.75""","stained glass"
"1984.83","In(finite)","ca. 1984","Terris","Andrew","13.75"" x 13.75"" x 6""","mixed media: mirror, window glass, brass rod, enamel"
"1976.03","Blue Footed Bowl","ca. 1976","Taylor","David","2.5"" high, 9"" diameter","clay"
"2011.30","Stretching","2010","Tardiff","Chantal","51 x 76.5 cm","Digital print"
"??","Woman (AGNS TL1981.10)",,"Tanner","Charles",,
"??","Man with Red Shirt (AGNS TL1981.10)",,"Tanner","Charles",,
"VAPC 79.10","Man with Bucket","Date Unknown","Tanner","Charles",,
"VAPC 79.11","Church with Three Carved Figures","Date Unknown","Tanner","Charles",,
"VAPC 79.5","Man and Woman","Date Unknown","Tanner","Charles",,
"VAPC 79.6","Two Men","Date Unknown","Tanner","Charles",,
"VAPC 79.7","Man  ","Date Unknown","Tanner","Charles",,
"VAPC 79.8","Man with Cane","Date Unknown","Tanner","Charles",,
"VAPC 79.9","Man with Pipe","Date Unknown","Tanner","Charles",,
"1979.29","Pierre Asleep","1979","Syperek","Anna","18 x 22 cm","Intaglio A/P"
"1981.21","Harriet's Place","1981","Syperek","Anna","30 x 23 cm","Etching aquatint 39/50"
"1981.22","Mahoney's Beach","1981","Syperek","Anna","21 x 54 cm","Etching, 30/50"
"1981.23","Wild Sweet Rocket, 12/60","ca. 1981","Syperek","Anna","9.75"" x 5.5""","Etching"
"1984.56","Hughie Stewart's  ","1983","Syperek","Anna","20 x 53 cm","Etching aquatint"
"1984.57","Diamond Field","1983","Syperek","Anna","21 x 33 cm","Etching aquatint 16/50"
"1984.58","Antigonish Harbour 56/75","ca. 1984","Syperek","Anna","30 x 56 cm","Etching"
"1984.59","Lanark 24/75","ca. 1984","Syperek","Anna","11.75"" x 17.75""","Etching"
"1986.23","Main Street","1985","Syperek","Anna","33 x 59 cm","Etching"
"1986.24","Winter Window","1985","Syperek","Anna","31 x 24 cm","Watercolour on paper"
"1989.37","Mabou Highlands","1989","Syperek","Anna","28 x 60 cm","Etching 50/75"
"1999.29","The Priests","1999","Syperek","Anna","21 x 8 cm","Intaglio 56/75"
"2007.29","Brierly Brook from the Wheel","2004","Syperek","Anna","50 x 45 cm","Two plate etching"
"2008.38","Winter Evening, Harbour Centre","2007","Syperek","Anna","12"" X 24""","Two plate etching and Aquatint"
"1996.28","Car","ca. 1996","Syme","Paul  ","3"" x 5""","oil on flax"
"2000.49","Grass Dancer","2000","Syliboy","Alan","38 x 55 cm","watercolour & ink on paper"
"2007.26","Fast Runner - study 01","ca. 2007","Syliboy","Alan","14"" X 18""","acrylic on masonite"
"2007.27","Fast Runner - study 02","ca. 20007","Syliboy","Alan","46 x 61 cm","acrylic on masonite"
"2007.28","Old Wigwam Against Blue/Grey Sky","ca. 2007","Syliboy","Alan","24"" X 30""","acrylic on masonite"
"2008.37","Red Caribou and Yellow Sun","2008","Syliboy","Alan","41 x 51 x 3 cm","Acrylic on canvas"
"2006.24","Stonehurst Fish Store","2005","Swim","Laurie","32.5 x 37 x 3 cm","Stitching, quilting and appliqué on fabric"
"2012.28","Bill's Belties","2010","Sweet ","Susan","40 x 50.5","Acrylic on canvas"
"1989.35","Five Toy Horses","ca. 1988","Sweet","Susan N.","120 x 149 x 4 cm","oil on canvas"
"1989.36","Two Black and White Cows","ca. 1989","Sweet","Susan N.","6"" x 9""","photograph"
"1990.45","The Room","ca. 1990","Sweet","Susan N.","50 cm x 40 cm","photograph"
"1980.67","Clamdiggers","ca. 1980","Surette","Nelson","38.75"" x 68""","oil/canvas"
"1979.17","Tree of Life (hooked rug)","ca. 1979","Sullivan","Ellen","36"" x 28""","fibre"
"1979.33","Bowl","ca. 1979","Stuart","Elizabeth","15"" high, 15"" diameter","clay"
"1980.62.01","Music Series #1","ca. 1980","Stowe","Rejene","11.5"" x 19""","stained glass"
"1980.62.02","Music Series #2","ca. 1980","Stowe","Rejene","17.25"" X 11.5""","stained glass"
"1979.39","The Birthday Party","ca. 1979","Still","Helen","60 x 50 cm","oil/masonite"
"1975.04","Whispered Echo One","ca. 1975","Stewart","Marina","101.5 x 102.5 cm","Latex and vinyl on canvas"
"1979.23","Pears","ca. 1978","Shaw","Jane B.","40 x 58 cm","Watercolour on paper"
"1975.106","Undersea (south pacific)","ca. 1975","Stewart","Marina","18.5"" x 13.75""","acrylic/paper"
"1975.107","Lunar Shrine","ca. 1975","Stewart","Marina","34.5"" x 22""","collage"
"1992.42","Loon Lake","ca. 1992","Stewart","Gary","12"" x 16"" ","painting"
"1992.41","Raven's Blind Eye","ca. 1992","Stevenson","Sylvie Moon","30 x 30 cm","Oil and montage on masonite"
"1975.112","Beach Grasses","ca. 1975","Stevens","Nancy","51 x 37 cm","Acrylic wash on paper"
"1998.42","Cups and Sauces","1998","Stevens","Nancy E.","41 x 31 cm","Oil on board"
"2006.23","In the Midst of Trees # 5","2004","Steudler","Jacqueline","40 x 40 cm","Acrylic on panel"
"1991.31","Long Pond","1992","Steeves","James","8"" x 16""","photograph (black & white)"
"1998.41","Lemonade","1997","Steele","Curtis","29 x 45 cm","Digital print"
"1987.30","Easter","1987","Staples","Wayne","60 x 93 cm","Acrylic on paper"
"1987.29","Recycled (dead bird)","1987","Stanfield","Kay","50 x 60 cm","Charcoal on paper"
"1990.44","Landscape I","ca. 1990","Stanfield","Kay","17.5"" x 50""","papier mache "
"1992.40","Flower Carpet","ca. 1992","Stanfield","Kay","38 x 56 cm ","Acrylic on paper"
"1993.27","Garden Order: Sunflower","1993","Stanfield","Kay","61 x 61 cm","Pigment and thread on paper and vinyl"
"1994.32","Windows ","ca. 1994","Stanfield","Kay","51 x 50.5 cm","Oilstick, glass, thread"
"1999.28","Urban Lanscape Fissures","ca. 1999","Stanfield","Kay",,
"2004.19","Paperskin: Ultramarine (triptych)","ca. 2004","Stanfield","Kay","45x42.5: 45.5x44.5:","H.M. Paper Materials/Oil Stick"
"2008.36","Scroll #3","ca. 2008","Stanfield","Kay","198cm x 24cm x 27cm  (est 77 x  9 x 11)","Mixed Media,  (Sculpture)"
"2011.29","Seaside Daylily 2","2010","Stanfield","Kay ","61 x 61 cm","Rag paper, watercolour, encaustic and oil on board."
"75.98","Dress","ca. 1975","Spalding","Elizabeth","36"" x 21""","wool (lined)"
"1995.37","Column","ca.1994","Sorrell","Brad","26 x 26 cm","paper"
"1979.32","(print) Land?","ca. 1979","Sopher","Shelly",,
"1999.27","Gold Crowns","1999","Sollows","Pat",,
"2000.48","Sacred Cell","2000","Sollows","Pat","26 x 28 cm","Oil on board"
"2005.21","Skin","2005","Sollows","Pat","12 x 18 cm","Oil on board"
"1984.55","White Dahlia","ca.1984","Smith","Pauline","96 x 91 cm","Alkyd on canvas"
"1987.28","Blue Plate with Oak Leaves","ca. 1987","Smith","Jim","14.5"" diameter","clay"
"1990.43","Self Discovery","1989","Smith","Roxanne","9"" x 6.375"" x 3""","assemblage"
"1993.26","The Childhood of Prometheus","ca. 1993","Smith","Roxanne","9.125 x 13.375 x 3.5","assembly"
"1995.36","Siren","1995","Smith","Roxanne","130 x 32 x 12 cm","Assemblage"
"1975.130","Candy Stripes","ca. 1975","Smith","Elsie","16"" x 20""","oil/masonite"
"2000.47","New York City","2000","Smith","Roxanne","22 x 30 cm","Silver gelatin"
"2005.20","Storm Approaching Laguna Beach California","2004","Smith","Roxanne","23 x 31 cm","Silver gelatin print"
"2006.22","Signal Lights, Halifax, NS ","ca. 2006","Smith","Roxanne",,"photograph"
"2008.34","Ebb Tide, Bay of Fundy NS","ca. 2008","Smith","Roxanne","11"" x 14""","Black and White Photograph"
"2008.35","Low Tide, Cape Split NS II","ca. 2008","Smith","Roxanne","11"" x 14""","Black and White Photograph"
"2011.27","Lilac Leaves and Vase","2009","Smith","Roxanne ","28 x 35.5 cm","Carbon inkjet print on watercolour paper"
"2011.28","Oranges and Wooden Bowl","2009","Smith","Roxanne ","28 x 35.5 cm","Carbon inkjet print on watercolour paper"
"VAPC 47.1","At Blue Rocks","1947","Smith","Edith","50 x 61 x 3 cm","Acrylic on canvas"
"1990.42","#1 Pockwock","1990","Sloan","Brian","24"" x 18""","acrylic"
"1993.25","Car","1993","Sloan","Brian","169 x 579 cm","Acrylic on unstretched canvas"
"2017.11","Animal House 2","2016","Sloan","Jimy","91.4 x 91.4 x 6.4 cm","Acrylic on canvas"
"VAPC 81.6","Untitled (Butterfly/Diamond Border)","Date Unknown","Sleep","Joe","24.25"" x 48""","Latex Markers on Canvas"
"VAPC 81.7 ","Untitled (Red/Orange/Green Ship)","Date Unknown","Sleep","Joe","39"" x 92.5""","Latex Markers on Canvas"
"VAPC 74.29","I Became Part of the Fixture, 1974",,"Slack","Pat","75 x 45 cm","Pencil on paper"
"1995.35","Evolution Installation (sculpture)","ca. 1995","Simony","Timothy","166 cm x 266 cm x 20 cm","Indiana limestone & steel"
"1998.40","Home Entertainment","1996","Siller","Bernard","18 cm x 26 cm x 6 cm","mixed media assembly"
"1984.54","Untitled","ca. 1984","Shuebrook","Ronald","19.75"" x 26""","charcoal on rag paper"
"1986.22","Untitled","ca. 1986","Shuebrook","Ronald","20"" x 28""","charcoal/paper"
