"year","sex","first_name","count"
"1922","M","DOUGLAS","70"
"1922","M","ALEXANDER","63"
"1922","M","HENRY","63"
"1923","F","MARY","556"
"1923","F","MARGARET","196"
"1923","F","MARIE","164"
"1923","F","DOROTHY","148"
"1923","F","HELEN","126"
"1923","F","JEAN","121"
"1923","F","ANNIE","108"
"1923","F","ELIZABETH","86"
"1923","F","FLORENCE","86"
"1923","F","RUTH","83"
"1923","F","CATHERINE","74"
"1923","F","MARJORIE","72"
"1923","F","DORIS","70"
"1923","F","EVELYN","69"
"1923","F","LILLIAN","67"
"1923","F","MARION","66"
"1923","F","EDITH","57"
"1923","F","FRANCES","54"
"1923","F","ALICE","53"
"1923","F","JESSIE","53"
"1923","M","JOHN","375"
"1923","M","JOSEPH","303"
"1923","M","JAMES","232"
"1923","M","WILLIAM","214"
"1923","M","GEORGE","211"
"1923","M","DONALD","185"
"1923","M","CHARLES","154"
"1923","M","ROBERT","132"
"1923","M","HAROLD","115"
"1923","M","GERALD","90"
"1923","M","ARTHUR","75"
"1923","M","DOUGLAS","71"
"1923","M","EDWARD","70"
"1923","M","WALTER","70"
"1923","M","THOMAS","69"
"1923","M","KENNETH","67"
"1923","M","RONALD","67"
"1923","M","HARRY","62"
"1923","M","FRANCIS","59"
"1923","M","GORDON","57"
"1924","F","MARY","563"
"1924","F","MARGARET","203"
"1924","F","MARIE","154"
"1924","F","DOROTHY","136"
"1924","F","ANNIE","128"
"1924","F","HELEN","124"
"1924","F","JEAN","124"
"1924","F","MARION","82"
"1924","F","CATHERINE","78"
"1924","F","DORIS","76"
"1924","F","FLORENCE","76"
"1924","F","ELIZABETH","71"
"1924","F","MARJORIE","69"
"1924","F","RUTH","66"
"1924","F","EVELYN","60"
"1924","F","ALICE","58"
"1924","F","KATHLEEN","57"
"1924","F","FRANCES","56"
"1924","F","SHIRLEY","53"
"1924","F","LILLIAN","50"
"1924","M","JOHN","435"
"1924","M","JOSEPH","306"
"1924","M","JAMES","247"
"1924","M","WILLIAM","246"
"1924","M","GEORGE","196"
"1924","M","DONALD","195"
"1924","M","CHARLES","160"
"1924","M","ROBERT","141"
"1924","M","HAROLD","107"
"1924","M","GERALD","105"
"1924","M","ARTHUR","84"
"1924","M","THOMAS","81"
"1924","M","GORDON","79"
"1924","M","DOUGLAS","65"
"1924","M","FREDERICK","61"
"1924","M","RONALD","58"
"1924","M","FRANK","57"
"1924","M","KENNETH","57"
"1924","M","ALBERT","56"
"1924","M","EDWARD","56"
"1925","F","MARY","628"
"1925","F","MARGARET","231"
"1925","F","HELEN","152"
"1925","F","DOROTHY","139"
"1925","F","MARIE","135"
"1925","F","JEAN","113"
"1925","F","ANNIE","110"
"1925","F","FLORENCE","89"
"1925","F","MARJORIE","85"
"1925","F","CATHERINE","84"
"1925","F","MARION","79"
"1925","F","ELIZABETH","77"
"1925","F","DORIS","75"
"1925","F","SHIRLEY","75"
"1925","F","ALICE","71"
"1925","F","RUTH","70"
"1925","F","LILLIAN","66"
"1925","F","MURIEL","63"
"1925","F","MILDRED","59"
"1925","F","EVELYN","57"
"1925","M","JOHN","501"
"1925","M","WILLIAM","276"
"1925","M","JOSEPH","266"
"1925","M","JAMES","223"
"1925","M","GEORGE","209"
"1925","M","DONALD","203"
"1925","M","ROBERT","161"
"1925","M","CHARLES","138"
"1925","M","ARTHUR","102"
"1925","M","HAROLD","94"
"1925","M","GERALD","89"
"1925","M","THOMAS","87"
"1925","M","EDWARD","79"
"1925","M","GORDON","71"
"1925","M","KENNETH","71"
"1925","M","WALTER","64"
"1925","M","FRANCIS","62"
"1925","M","ALEXANDER","61"
"1925","M","RONALD","60"
"1925","M","DOUGLAS","55"
"1926","F","MARY","501"
"1926","F","MARGARET","231"
"1926","F","MARIE","148"
"1926","F","HELEN","135"
"1926","F","DOROTHY","122"
"1926","F","ELIZABETH","108"
"1926","F","ANNIE","103"
"1926","F","JEAN","95"
"1926","F","CATHERINE","91"
"1926","F","MARION","88"
"1926","F","ALICE","77"
"1926","F","DORIS","75"
"1926","F","FLORENCE","75"
"1926","F","MARJORIE","74"
"1926","F","EVELYN","72"
"1926","F","FRANCES","67"
"1926","F","SHIRLEY","67"
"1926","F","RUTH","64"
"1926","F","KATHLEEN","62"
"1926","F","ANNA","54"
"1926","M","JOHN","402"
"1926","M","JOSEPH","301"
"1926","M","JAMES","245"
"1926","M","WILLIAM","237"
"1926","M","DONALD","202"
"1926","M","GEORGE","191"
"1926","M","ROBERT","158"
"1926","M","CHARLES","138"
"1926","M","HAROLD","123"
"1926","M","ARTHUR","97"
"1926","M","GERALD","96"
"1926","M","EDWARD","73"
"1926","M","THOMAS","72"
"1926","M","GORDON","69"
"1926","M","FRANCIS","66"
"1926","M","DOUGLAS","61"
"1926","M","RONALD","59"
"1926","M","WALTER","59"
"1926","M","KENNETH","57"
"1926","M","ALEXANDER","53"
"1926","M","RALPH","53"
"1927","F","MARY","522"
"1927","F","MARGARET","193"
"1927","F","MARIE","164"
"1927","F","DOROTHY","129"
"1927","F","HELEN","129"
"1927","F","ANNIE","107"
"1927","F","CATHERINE","102"
"1927","F","ELIZABETH","100"
"1927","F","JEAN","100"
"1927","F","SHIRLEY","99"
"1927","F","MARION","85"
"1927","F","FLORENCE","84"
"1927","F","DORIS","76"
"1927","F","THERESA","69"
"1927","F","MARJORIE","68"
"1927","F","MILDRED","63"
"1927","F","FRANCES","56"
"1927","F","RUTH","55"
"1927","F","ALICE","54"
"1927","F","BARBARA","53"
"1927","M","JOHN","412"
"1927","M","JOSEPH","270"
"1927","M","JAMES","234"
"1927","M","WILLIAM","233"
"1927","M","GEORGE","189"
"1927","M","DONALD","171"
"1927","M","CHARLES","159"
"1927","M","ROBERT","147"
"1927","M","GERALD","108"
"1927","M","ARTHUR","104"
"1927","M","HAROLD","102"
"1927","M","THOMAS","74"
"1927","M","DOUGLAS","73"
"1927","M","RONALD","73"
"1927","M","EDWARD","72"
"1927","M","GORDON","71"
"1927","M","KENNETH","62"
"1927","M","FRANCIS","61"
"1927","M","DANIEL","52"
"1927","M","RALPH","52"
"1928","F","MARY","511"
"1928","F","MARGARET","196"
"1928","F","MARIE","155"
"1928","F","HELEN","140"
"1928","F","JEAN","121"
"1928","F","SHIRLEY","118"
"1928","F","ANNIE","116"
"1928","F","DOROTHY","104"
"1928","F","MARION","101"
"1928","F","FLORENCE","98"
"1928","F","CATHERINE","97"
"1928","F","DORIS","80"
"1928","F","RUTH","79"
"1928","F","ELIZABETH","66"
"1928","F","LILLIAN","61"
"1928","F","AUDREY","60"
"1928","F","MURIEL","60"
"1928","F","MARJORIE","59"
"1928","F","ALICE","56"
"1928","F","MILDRED","52"
"1928","M","JOHN","392"
"1928","M","JOSEPH","273"
"1928","M","JAMES","239"
"1928","M","WILLIAM","237"
"1928","M","DONALD","204"
"1928","M","ROBERT","198"
"1928","M","GEORGE","196"
"1928","M","CHARLES","138"
"1928","M","GERALD","98"
"1928","M","HAROLD","98"
"1928","M","GORDON","78"
"1928","M","RONALD","75"
"1928","M","KENNETH","74"
"1928","M","ARTHUR","73"
"1928","M","THOMAS","73"
"1928","M","EDWARD","66"
"1928","M","FRANCIS","63"
"1928","M","ALEXANDER","61"
"1928","M","DOUGLAS","58"
"1928","M","WALTER","48"
"1929","F","MARY","474"
"1929","F","MARGARET","174"
"1929","F","MARIE","151"
"1929","F","HELEN","122"
"1929","F","SHIRLEY","120"
"1929","F","JEAN","114"
"1929","F","DOROTHY","111"
"1929","F","ANNIE","106"
"1929","F","ELIZABETH","101"
"1929","F","DORIS","76"
"1929","F","MARION","76"
"1929","F","RUTH","74"
"1929","F","CATHERINE","73"
"1929","F","FRANCES","66"
"1929","F","JOAN","66"
"1929","F","LILLIAN","63"
"1929","F","FLORENCE","61"
"1929","F","AUDREY","55"
"1929","F","MARJORIE","53"
"1929","F","ALICE","51"
"1929","F","JOYCE","51"
"1929","M","JOHN","414"
"1929","M","JOSEPH","284"
"1929","M","WILLIAM","254"
"1929","M","JAMES","240"
"1929","M","GEORGE","187"
"1929","M","DONALD","178"
"1929","M","ROBERT","153"
"1929","M","CHARLES","150"
"1929","M","GERALD","106"
"1929","M","THOMAS","86"
"1929","M","HAROLD","83"
"1929","M","KENNETH","82"
"1929","M","ARTHUR","77"
"1929","M","WALTER","73"
"1929","M","DOUGLAS","70"
"1929","M","RONALD","60"
"1929","M","GORDON","58"
"1929","M","EDWARD","57"
"1929","M","DAVID","56"
"1929","M","RAYMOND","56"
"1930","F","MARY","517"
"1930","F","MARGARET","184"
"1930","F","MARIE","142"
"1930","F","SHIRLEY","137"
"1930","F","DOROTHY","131"
"1930","F","HELEN","129"
"1930","F","JEAN","105"
"1930","F","ELIZABETH","102"
"1930","F","ANNIE","88"
"1930","F","CATHERINE","87"
"1930","F","MARION","85"
"1930","F","FLORENCE","82"
"1930","F","JOAN","78"
"1930","F","DORIS","69"
"1930","F","BARBARA","67"
"1930","F","JOYCE","67"
"1930","F","RUTH","67"
"1930","F","ANNA","65"
"1930","F","MARJORIE","65"
"1930","F","LILLIAN","62"
"1930","M","JOHN","493"
"1930","M","JAMES","253"
"1930","M","WILLIAM","245"
"1930","M","JOSEPH","243"
"1930","M","DONALD","208"
"1930","M","GEORGE","175"
"1930","M","ROBERT","161"
"1930","M","CHARLES","125"
"1930","M","GERALD","119"
"1930","M","RONALD","110"
"1930","M","KENNETH","89"
"1930","M","THOMAS","84"
"1930","M","DOUGLAS","82"
"1930","M","ARTHUR","78"
"1930","M","HAROLD","74"
"1930","M","RAYMOND","71"
"1930","M","EDWARD","70"
"1930","M","GORDON","69"
"1930","M","FRANCIS","61"
"1930","M","ROY","54"
"1930","M","WALTER","54"
"1931","F","MARY","525"
"1931","F","MARGARET","180"
"1931","F","MARIE","165"
"1931","F","DOROTHY","143"
"1931","F","SHIRLEY","139"
"1931","F","HELEN","128"
"1931","F","JOAN","123"
"1931","F","JEAN","102"
"1931","F","ELIZABETH","100"
"1931","F","ANNIE","97"
"1931","F","MARION","96"
"1931","F","CATHERINE","89"
"1931","F","FLORENCE","75"
"1931","F","DORIS","74"
"1931","F","BARBARA","71"
"1931","F","ALICE","69"
"1931","F","RUTH","69"
"1931","F","AUDREY","66"
"1931","F","JOYCE","63"
"1931","F","LILLIAN","60"
"1931","M","JOHN","438"
"1931","M","JOSEPH","305"
"1931","M","WILLIAM","277"
"1931","M","JAMES","234"
"1931","M","DONALD","228"
"1931","M","ROBERT","192"
"1931","M","GEORGE","191"
"1931","M","CHARLES","160"
"1931","M","GERALD","123"
"1931","M","KENNETH","91"
"1931","M","EDWARD","90"
"1931","M","RONALD","86"
"1931","M","DOUGLAS","85"
"1931","M","GORDON","82"
"1931","M","HAROLD","76"
"1931","M","ARTHUR","72"
"1931","M","RAYMOND","65"
"1931","M","THOMAS","63"
"1931","M","FREDERICK","58"
"1931","M","DANIEL","57"
"1932","F","MARY","562"
"1932","F","MARGARET","184"
"1932","F","JOAN","165"
"1932","F","MARIE","165"
"1932","F","SHIRLEY","141"
"1932","F","ELIZABETH","140"
"1932","F","BARBARA","105"
"1932","F","DOROTHY","105"
"1932","F","HELEN","93"
"1932","F","CATHERINE","86"
"1932","F","JEAN","85"
"1932","F","DORIS","78"
"1932","F","JOYCE","74"
"1932","F","FLORENCE","72"
"1932","F","ANNIE","66"
"1932","F","RUTH","65"
"1932","F","MARION","62"
"1932","F","ALICE","58"
"1932","F","BETTY","56"
"1932","F","MARJORIE","56"
"1932","M","JOHN","412"
"1932","M","JOSEPH","305"
"1932","M","WILLIAM","281"
"1932","M","JAMES","268"
"1932","M","DONALD","233"
"1932","M","ROBERT","182"
"1932","M","GEORGE","181"
"1932","M","CHARLES","151"
"1932","M","GERALD","136"
"1932","M","RONALD","113"
"1932","M","HAROLD","91"
"1932","M","DOUGLAS","85"
"1932","M","ARTHUR","76"
"1932","M","KENNETH","72"
"1932","M","RAYMOND","71"
"1932","M","GORDON","65"
"1932","M","BERNARD","64"
"1932","M","THOMAS","64"
"1932","M","RALPH","58"
"1932","M","ALEXANDER","57"
"1933","F","MARY","510"
"1933","F","MARGARET","192"
"1933","F","MARIE","163"
"1933","F","JOAN","161"
"1933","F","SHIRLEY","159"
"1933","F","ELIZABETH","113"
"1933","F","HELEN","111"
"1933","F","BARBARA","108"
"1933","F","DOROTHY","100"
"1933","F","CATHERINE","91"
"1933","F","JEAN","91"
"1933","F","JOYCE","81"
"1933","F","MARION","75"
"1933","F","FLORENCE","73"
"1933","F","ANNA","68"
"1933","F","ANNIE","66"
"1933","F","DORIS","65"
"1933","F","RUTH","55"
"1933","F","EVELYN","52"
"1933","F","BETTY","51"
"1933","M","JOHN","406"
"1933","M","JOSEPH","295"
"1933","M","WILLIAM","248"
"1933","M","JAMES","233"
"1933","M","DONALD","208"
"1933","M","ROBERT","195"
"1933","M","GEORGE","171"
"1933","M","CHARLES","148"
"1933","M","RONALD","127"
"1933","M","GERALD","96"
"1933","M","KENNETH","93"
"1933","M","ARTHUR","81"
"1933","M","HAROLD","78"
"1933","M","THOMAS","72"
"1933","M","DOUGLAS","71"
"1933","M","GORDON","68"
"1933","M","EDWARD","64"
"1933","M","WALTER","57"
"1933","M","DAVID","53"
"1933","M","RICHARD","53"
"1934","F","MARY","496"
"1934","F","MARGARET","200"
"1934","F","SHIRLEY","200"
"1934","F","MARIE","159"
"1934","F","JOAN","149"
"1934","F","BARBARA","130"
"1934","F","HELEN","113"
"1934","F","JEAN","101"
"1934","F","DOROTHY","88"
"1934","F","CATHERINE","87"
"1934","F","ELIZABETH","87"
"1934","F","MARION","85"
"1934","F","FLORENCE","74"
"1934","F","ANNIE","73"
"1934","F","JOYCE","72"
"1934","F","FRANCES","58"
"1934","F","RUTH","56"
"1934","F","ALICE","52"
"1934","F","BETTY","51"
"1934","F","EVELYN","50"
"1934","F","JUNE","50"
"1934","F","MARJORIE","50"
"1934","M","JOHN","428"
"1934","M","JAMES","291"
"1934","M","JOSEPH","287"
"1934","M","WILLIAM","260"
"1934","M","ROBERT","212"
"1934","M","DONALD","204"
"1934","M","RONALD","162"
"1934","M","GEORGE","156"
"1934","M","CHARLES","147"
"1934","M","DOUGLAS","100"
"1934","M","GERALD","100"
"1934","M","EDWARD","86"
"1934","M","HAROLD","85"
"1934","M","THOMAS","83"
"1934","M","KENNETH","78"
"1934","M","DAVID","75"
"1934","M","GORDON","72"
"1934","M","ARTHUR","58"
"1934","M","RAYMOND","58"
"1934","M","ROY","55"
"1935","F","MARY","485"
"1935","F","SHIRLEY","289"
"1935","F","MARGARET","181"
"1935","F","JOAN","165"
"1935","F","MARIE","142"
"1935","F","BARBARA","122"
"1935","F","ELIZABETH","116"
"1935","F","HELEN","115"
"1935","F","DOROTHY","106"
"1935","F","JEAN","88"
"1935","F","CATHERINE","73"
"1935","F","JOYCE","66"
"1935","F","MARION","64"
"1935","F","ANNIE","58"
"1935","F","THERESA","58"
"1935","F","FLORENCE","57"
"1935","F","ALICE","56"
"1935","F","BETTY","56"
"1935","F","EVELYN","56"
"1935","F","ANNA","54"
"1935","F","PATRICIA","54"
"1935","F","RUTH","54"
"1935","M","JOHN","443"
"1935","M","JAMES","293"
"1935","M","JOSEPH","278"
"1935","M","WILLIAM","241"
"1935","M","DONALD","229"
"1935","M","ROBERT","210"
"1935","M","GEORGE","193"
"1935","M","CHARLES","149"
"1935","M","RONALD","141"
"1935","M","GERALD","101"
"1935","M","THOMAS","88"
"1935","M","DAVID","84"
"1935","M","HAROLD","82"
"1935","M","KENNETH","81"
"1935","M","DOUGLAS","76"
"1935","M","GORDON","67"
"1935","M","EDWARD","65"
"1935","M","ARTHUR","61"
"1935","M","RICHARD","61"
"1935","M","FRANCIS","56"
"1936","F","MARY","506"
"1936","F","SHIRLEY","297"
"1936","F","MARGARET","227"
"1936","F","JOAN","194"
"1936","F","MARIE","150"
"1936","F","ELIZABETH","127"
"1936","F","HELEN","111"
"1936","F","JEAN","106"
"1936","F","CATHERINE","101"
"1936","F","BARBARA","95"
"1936","F","DOROTHY","91"
"1936","F","FLORENCE","74"
"1936","F","JOYCE","70"
"1936","F","MARION","67"
"1936","F","RUTH","66"
"1936","F","ANNIE","65"
"1936","F","PATRICIA","62"
"1936","F","MARJORIE","54"
"1936","F","BETTY","52"
"1936","F","ANNA","50"
"1936","F","AUDREY","50"
"1936","F","ROSE","50"
"1936","M","JOHN","483"
"1936","M","JAMES","284"
"1936","M","JOSEPH","276"
"1936","M","ROBERT","253"
"1936","M","WILLIAM","250"
"1936","M","DONALD","224"
"1936","M","GEORGE","186"
"1936","M","CHARLES","163"
"1936","M","RONALD","145"
"1936","M","DAVID","110"
"1936","M","GERALD","107"
"1936","M","EDWARD","99"
"1936","M","KENNETH","92"
"1936","M","HAROLD","86"
"1936","M","THOMAS","86"
"1936","M","GORDON","84"
"1936","M","DOUGLAS","75"
"1936","M","RAYMOND","70"
"1936","M","ARTHUR","60"
"1936","M","FRANCIS","55"
"1937","F","MARY","501"
"1937","F","SHIRLEY","224"
"1937","F","MARGARET","210"
"1937","F","MARIE","161"
"1937","F","JOAN","153"
"1937","F","ELIZABETH","147"
"1937","F","BARBARA","107"
"1937","F","HELEN","105"
"1937","F","JEAN","89"
"1937","F","CATHERINE","77"
"1937","F","DOROTHY","73"
"1937","F","FLORENCE","67"
"1937","F","PATRICIA","65"
"1937","F","MARJORIE","64"
"1937","F","CAROL","62"
"1937","F","MARION","55"
"1937","F","ALICE","52"
"1937","F","ROSE","52"
"1937","F","ANNIE","51"
"1937","F","RUTH","51"
"1937","M","JOHN","435"
"1937","M","JOSEPH","293"
"1937","M","JAMES","281"
"1937","M","ROBERT","272"
"1937","M","WILLIAM","261"
"1937","M","DONALD","221"
"1937","M","GEORGE","204"
"1937","M","CHARLES","136"
"1937","M","GERALD","120"
"1937","M","DAVID","118"
"1937","M","RONALD","115"
"1937","M","KENNETH","106"
"1937","M","THOMAS","95"
"1937","M","EDWARD","84"
"1937","M","DOUGLAS","75"
"1937","M","ARTHUR","69"
"1937","M","GORDON","68"
"1937","M","RAYMOND","65"
"1937","M","RICHARD","59"
"1937","M","FRANCIS","57"
"1938","F","MARY","498"
"1938","F","MARGARET","210"
"1938","F","SHIRLEY","205"
"1938","F","MARIE","156"
"1938","F","JOAN","146"
"1938","F","BARBARA","136"
"1938","F","ELIZABETH","131"
"1938","F","HELEN","111"
"1938","F","CATHERINE","100"
"1938","F","JEAN","95"
"1938","F","CAROL","86"
"1938","F","DOROTHY","85"
"1938","F","PATRICIA","76"
"1938","F","FLORENCE","72"
"1938","F","ANNIE","63"
"1938","F","MARION","63"
"1938","F","JOYCE","62"
"1938","F","ALICE","61"
"1938","F","AUDREY","58"
"1938","F","RUTH","58"
"1938","M","JOHN","483"
"1938","M","JAMES","292"
"1938","M","ROBERT","264"
"1938","M","JOSEPH","252"
"1938","M","WILLIAM","245"
"1938","M","DONALD","204"
"1938","M","CHARLES","169"
"1938","M","GEORGE","168"
"1938","M","DAVID","144"
"1938","M","RONALD","136"
"1938","M","GERALD","113"
"1938","M","KENNETH","109"
"1938","M","ARTHUR","99"
"1938","M","DOUGLAS","93"
"1938","M","EDWARD","88"
"1938","M","THOMAS","85"
"1938","M","HAROLD","79"
"1938","M","RICHARD","71"
"1938","M","GORDON","68"
"1938","M","RAYMOND","61"
"1939","F","MARY","508"
"1939","F","MARGARET","225"
"1939","F","SHIRLEY","185"
"1939","F","ELIZABETH","169"
"1939","F","JOAN","153"
"1939","F","BARBARA","144"
"1939","F","MARIE","135"
"1939","F","HELEN","105"
"1939","F","PATRICIA","98"
"1939","F","CATHERINE","91"
"1939","F","JEAN","90"
"1939","F","CAROL","88"
"1939","F","DOROTHY","81"
"1939","F","MARION","66"
"1939","F","MARILYN","64"
"1939","F","ANNIE","58"
"1939","F","JANET","54"
"1939","F","JOYCE","53"
"1939","F","ALICE","52"
"1939","F","FLORENCE","52"
"1939","M","JOHN","450"
"1939","M","JAMES","280"
"1939","M","JOSEPH","261"
"1939","M","ROBERT","251"
"1939","M","WILLIAM","234"
"1939","M","DONALD","190"
"1939","M","GEORGE","189"
"1939","M","DAVID","177"
"1939","M","CHARLES","143"
"1939","M","RONALD","104"
"1939","M","THOMAS","87"
"1939","M","KENNETH","85"
"1939","M","DOUGLAS","83"
"1939","M","GERALD","83"
"1939","M","EDWARD","74"
"1939","M","HAROLD","72"
"1939","M","RAYMOND","71"
"1939","M","RICHARD","67"
"1939","M","GORDON","66"
"1939","M","MICHAEL","63"
"1940","F","MARY","505"
"1940","F","MARGARET","244"
"1940","F","JOAN","164"
"1940","F","ELIZABETH","150"
"1940","F","MARIE","145"
"1940","F","SHIRLEY","133"
"1940","F","BARBARA","129"
"1940","F","PATRICIA","120"
"1940","F","MARILYN","112"
"1940","F","CATHERINE","101"
"1940","F","CAROL","97"
"1940","F","JEAN","93"
"1940","F","DOROTHY","87"
"1940","F","HELEN","81"
"1940","F","FLORENCE","65"
"1940","F","JUDITH","63"
"1940","F","RUTH","63"
"1940","F","ANN","60"
"1940","F","ALICE","59"
"1940","F","BETTY","59"
"1940","M","JOHN","511"
"1940","M","JAMES","300"
"1940","M","JOSEPH","274"
"1940","M","WILLIAM","265"
"1940","M","ROBERT","255"
"1940","M","DONALD","208"
"1940","M","DAVID","197"
"1940","M","GEORGE","169"
"1940","M","CHARLES","138"
"1940","M","GERALD","113"
"1940","M","RONALD","102"
"1940","M","GORDON","91"
"1940","M","THOMAS","87"
"1940","M","KENNETH","83"
"1940","M","RAYMOND","78"
"1940","M","EDWARD","76"
"1940","M","MICHAEL","75"
"1940","M","RICHARD","73"
"1940","M","ARTHUR","71"
"1940","M","DOUGLAS","70"
"1941","F","MARY","490"
"1941","F","MARGARET","211"
"1941","F","JOAN","167"
"1941","F","ELIZABETH","165"
"1941","F","MARIE","154"
"1941","F","CAROL","148"
"1941","F","PATRICIA","134"
"1941","F","BARBARA","130"
"1941","F","MARILYN","124"
"1941","F","SHIRLEY","123"
"1941","F","SANDRA","95"
"1941","F","JEAN","94"
"1941","F","CATHERINE","91"
"1941","F","HELEN","91"
"1941","F","JUDITH","89"
"1941","F","GLORIA","88"
"1941","F","DOROTHY","80"
"1941","F","MARION","76"
"1941","F","ANN","66"
"1941","F","DONNA","65"
"1941","M","JOHN","478"
"1941","M","WILLIAM","296"
"1941","M","JAMES","289"
"1941","M","JOSEPH","271"
"1941","M","ROBERT","263"
"1941","M","DAVID","233"
"1941","M","DONALD","215"
"1941","M","GEORGE","202"
"1941","M","RONALD","152"
"1941","M","CHARLES","151"
"1941","M","THOMAS","120"
"1941","M","KENNETH","102"
"1941","M","GERALD","99"
"1941","M","DOUGLAS","87"
"1941","M","RICHARD","85"
"1941","M","EDWARD","84"
"1941","M","HAROLD","83"
"1941","M","DANIEL","78"
"1941","M","WAYNE","77"
"1941","M","ARTHUR","70"
"1941","M","RAYMOND","70"
"1942","F","MARY","496"
"1942","F","MARGARET","239"
"1942","F","JOAN","282"
"1942","F","BARBARA","165"
"1942","F","CAROL","163"
"1942","F","MARILYN","162"
"1942","F","MARIE","154"
"1942","F","SHIRLEY","154"
"1942","F","ELIZABETH","141"
"1942","F","PATRICIA","138"
"1942","F","JUDITH","128"
"1942","F","SANDRA","118"
"1942","F","DONNA","102"
"1942","F","JEAN","96"
"1942","F","HELEN","92"
"1942","F","CATHERINE","90"
"1942","F","SHARON","83"
"1942","F","DOROTHY","74"
"1942","F","ANN","72"
"1942","F","GLORIA","72"
"1942","M","JOHN","586"
"1942","M","JAMES","374"
"1942","M","WILLIAM","316"
"1942","M","ROBERT","304"
"1942","M","JOSEPH","300"
"1942","M","DONALD","261"
"1942","M","DAVID","227"
"1942","M","GEORGE","203"
"1942","M","RONALD","154"
"1942","M","CHARLES","139"
"1942","M","KENNETH","126"
"1942","M","GERALD","120"
"1942","M","GORDON","112"
"1942","M","WAYNE","112"
"1942","M","THOMAS","108"
"1942","M","DOUGLAS","105"
"1942","M","EDWARD","100"
"1942","M","RICHARD","99"
"1942","M","PAUL","91"
"1942","M","MICHAEL","87"
"1943","F","MARY","518"
"1943","F","MARGARET","253"
"1943","F","MARIE","171"
"1943","F","JUDITH","164"
"1943","F","PATRICIA","153"
"1943","F","CAROL","152"
"1943","F","ELIZABETH","143"
