"co","business_name","address","zip_code","land_use","occupancy","code_district","sq_ft","date_approved","date_issued","type_of_co","month","year","geolocation"
"1805241017","TRIUMPH SAVINGS","12700 PARK CENTRAL DR Ste:1600","75251","OFFICE BUILDING","B","NORTH CENTRAL","20000","2019-10-22T00:00:00.000","2019-10-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","12700 PARK CENTRAL DR Ste:1600
,  75251
(32.920818, -96.777031)"
"1910181116","JANGSOO WELLBEING LIFE, LLC","2570 ROYAL LN","75229","FURNITURE STORE","S1","NORTHWEST","1139","2019-10-18T00:00:00.000","2019-10-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","2570 ROYAL LN
,  75229
(32.89584, -96.892378)"
"1912231045","HEMP HAVEN PLUS","3939 S POLK ST Ste:304","75224","GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.","M","SOUTH CENTRAL",,"2019-12-23T00:00:00.000","2019-12-24T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","3939 S POLK ST Ste:304
,  75224
(32.695992, -96.840124)"
"2004301040","MAX FURINTURE DISCOUNT","11515 HARRY HINES BLVD","75229","FURNITURE STORE","M","NORTHWEST","4020","2020-06-04T00:00:00.000","2020-07-14T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","11515 HARRY HINES BLVD
,  75229
(32.900204, -96.892854)"
"1806221024","HILLCREST HIGH SCHOOL","9924 HILLCREST RD","75230","SECONDARY SCHOOL","E","NORTH CENTRAL","207825","2018-12-21T00:00:00.000","2020-07-14T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","9924 HILLCREST RD
,  75230
(32.883026, -96.786677)"
"2007061054","ALBITARE 18 DALLAS","1617 HI LINE DR Ste:460","75207","OFFICE SHOWROOM/WAREHOUSE",,"NORTHWEST","6658","2020-07-07T00:00:00.000","2020-07-14T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","1617 HI LINE DR Ste:460
,  75207
(32.795863, -96.819078)"
"1906131016","FPG CT OWNER, LP","2200 ROSS AVE Ste:R1","75201","PERSONAL SERVICE USE","B","CENTRAL","6534","2019-06-13T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","2200 ROSS AVE Ste:R1
,  75201
(32.788305, -96.79761)"
"1907311156","DFW LOUNGE RENTALS","1900 W MOCKINGBIRD LN Ste:101","75235","OFFICE SHOWROOM/WAREHOUSE","S1","NORTHWEST","13500","2019-07-31T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","1900 W MOCKINGBIRD LN Ste:101
,  75235
(32.82208, -96.852458)"
"1907311014","TODD'S TOWING INC","8035 E R L THORNTON FWY Ste:587","75228","OFFICE BUILDING","B","NORTHEAST",,"2019-07-31T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","8035 E R L THORNTON FWY Ste:587
,  75228
(32.794356, -96.703789)"
"1907021014","HERNANDEZ AUTO REPAIR","2669 MYRTLE SPRINGS AVE Ste:106","75220","VEHICLE OR ENGINE REPAIR OR MAINTENANCE","S1","NORTHWEST","300","2019-07-02T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","2669 MYRTLE SPRINGS AVE Ste:106
,  75220
(32.868502, -96.885216)"
"1811085010","LE CAFE CENTRAL","8750 N CENTRAL EXPY Ste:150","75231","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","NORTHEAST","2288","2018-12-20T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","8750 N CENTRAL EXPY Ste:150
,  75231
(32.86653, -96.769275)"
"1908132002","AURA BLUFFVIEW APT.","3900 W NORTHWEST HWY","75209","MULTI-FAMILY DWELLING",,"NORTHWEST",,"2019-08-13T00:00:00.000","2019-08-13T00:00:00.000","Temporary (TCO)","AUG.2019","FY2019","3900 W NORTHWEST HWY
,  75209"
"1805151056","BUSINESS JET CENTER","8611 LEMMON AVE Ste:BLDG M","75209","AIRPORT OR LANDING FIELD","MIX","NORTHWEST","46483","2018-07-31T00:00:00.000","2019-08-13T00:00:00.000","Certificate of Occupancy (CO)","AUG.2019","FY2019","8611 LEMMON AVE Ste:BLDG M
,  75209
(32.856424, -96.847993)"
"1908231027","BOXER PROPERTY","8330 L B J FWY Ste:130","75243","OFFICE BUILDING","B","NORTHEAST",,"2019-08-23T00:00:00.000","2019-10-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","8330 L B J FWY Ste:130
,  75243"
"1901231018","303 BAR AND GRILL","303 W DAVIS ST","75208","RESTAURANT WITHOUT DRIVE-IN SERVICE","A2","SOUTHWEST","2964",,"2019-10-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","303 W DAVIS ST
,  75208
(32.749447, -96.826956)"
"2111141001","HARMONY YOGA AND HEALTH","1444 OAK LAWN AVE Ste:319","75207","PERSONAL SERVICE USE","B","NORTHWEST","2274",,"2021-11-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","1444 OAK LAWN AVE Ste:319
,  75207
(32.794771, -96.821354)"
"1910211047","ACE PIER & BEAM REPAIR","400 S ZANG BLVD Ste:813","75208","OFFICE BUILDING","B","SOUTHWEST","500","2019-10-21T00:00:00.000","2019-10-22T00:00:00.000","Certificate of Occupancy (CO)","UPCOMING","NEXT_FY","400 S ZANG BLVD Ste:813
,  75208
(32.741905, -96.82451)"
