CO#,Business Name,Address,Zip Code,Land Use,Occupancy,Code District,Sq Ft,Date Approved,Date Issued,Type of CO,Month,Year,GeoLocation
1908094005,CLARK RIDGE CANYON,8200 CLARK SPRINGS DR Ste:BU15,75236,MULTI-FAMILY DWELLING,R3,SOUTHWEST,,08/09/2019,08/12/2019,Temporary (TCO),AUG.2019,FY2019,"8200 CLARK SPRINGS DR Ste:BU1575236
(32.667329, -96.93976)"
1910182002,CROOKED TREE BAR,4711 MAPLE AVE Ste:160,75219,ALCOHOLIC BEVERAGE ESTABLISHMENT,,NORTHWEST,,10/18/2019,10/21/2019,Temporary (TCO),UPCOMING,NEXT_FY,"4711 MAPLE AVE Ste:16075219
(32.813845, -96.825465)"
1909181100,QUATRO Y 20,420 W DAVIS ST,75208,GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.,M,SOUTHWEST,1200,10/10/2019,10/21/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"420 W DAVIS ST75208
(32.749462, -96.829288)"
1902211140,FLOWER CHILD,2101 CEDAR SPRINGS RD Ste:R100,75201,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,CENTRAL,4809,05/15/2019,10/21/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2101 CEDAR SPRINGS RD Ste:R10075201
(32.793887, -96.80516)"
2002051114,LA LA LAND KIND CAFE,3330 OAK LAWN AVE,75219,RESTAURANT WITHOUT DRIVE-IN SERVICE,B,CENTRAL,1421,03/31/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"3330 OAK LAWN AVE75219
(32.810816, -96.806889)"
2006011033,METRO BY T-MOBILE,9247 SKILLMAN ST Ste:103,75243,GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.,M,NORTHEAST,1705,06/24/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"9247 SKILLMAN ST Ste:10375243
(32.903799, -96.713584)"
1908091014,ACCESS E FORMS,1700 PACIFIC AVE Ste:2370,75201,OFFICE BUILDING,B,CENTRAL,1837,08/09/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"1700 PACIFIC AVE Ste:237075201
(32.782268, -96.796756)"
1908021161,MR PARCEL,18484 PRESTON RD Ste:102,,PERSONAL SERVICE USE,B,NORTH CENTRAL,1570,08/02/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"18484 PRESTON RD Ste:102
(33.002169, -96.795943)"
1902281005,DALLAS COMEDY HOUSE,3036 ELM ST Ste:120,75226,RESTAURANT WITHOUT DRIVE-IN SERVICE,A3,CENTRAL,6479,03/28/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"3036 ELM ST Ste:12075226
(32.785456, -96.779522)"
1706281114,BRAIN STORM SHELTER LLC,5601 SEARS ST Ste:B100,75206,CATERING SERVICE,B,CENTRAL,1000,10/31/2017,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"5601 SEARS ST Ste:B10075206
(32.814543, -96.772051)"
1812181073,BANK OF ENGLAND,17250 DALLAS PKWY Ste:270,75248,OFFICE BUILDING,B,NORTH CENTRAL,3986,03/07/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"17250 DALLAS PKWY Ste:27075248
(32.985234, -96.828328)"
1908094006,CLARK RIDGE CANYON,8200 CLARK SPRINGS DR Ste:BU16,75236,MULTI-FAMILY DWELLING,R3,SOUTHWEST,,08/09/2019,08/12/2019,Temporary (TCO),AUG.2019,FY2019,"8200 CLARK SPRINGS DR Ste:BU1675236
(32.667329, -96.93976)"
1908091086,RIVERA WESTERN WEAR INC,635 N WESTMORELAND RD,75211,GEN MERCHANDISE OR FOOD STORE > 3500 SQ. FT.,M,SOUTHWEST,6867,08/09/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"635 N WESTMORELAND RD75211
(32.750415, -96.874185)"
1908091019,SPEARHEAD CONSULTING,1700 PACIFIC AVE Ste:2620,75201,OFFICE BUILDING,B,CENTRAL,,08/09/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"1700 PACIFIC AVE Ste:262075201
(32.782268, -96.796756)"
1908081146,GLENN POE,17811 DAVENPORT RD Ste:41,,OFFICE SHOWROOM/WAREHOUSE,B,NORTH CENTRAL,1100,08/08/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"17811 DAVENPORT RD Ste:41
(32.991576, -96.793738)"
1908091099,TITLE PARTNERS,8350 N CENTRAL EXPY Ste:M1090,75206,OFFICE BUILDING,B,NORTHEAST,2841,08/09/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8350 N CENTRAL EXPY Ste:M109075206
(32.864097, -96.7695)"
1903151151,ALEXANDRE BIRMAN,8687 N CENTRAL EXPY Ste:1328,75225,GEN MERCHANDISE OR FOOD STORE > 3500 SQ. FT.,M,NORTH CENTRAL,,04/02/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8687 N CENTRAL EXPY Ste:132875225
(32.86875, -96.770691)"
1908021146,CHRIST CENTER OF HOPE,3106 ACOCA ST,75228,"CHURCH, SYNAGOGUE, TEMPLE, MOSQUE",A3,NORTHEAST,4206,08/02/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"3106 ACOCA ST75228
(32.844526, -96.663841)"
1908091034,FACILITIES AND FLEET OPERATIONS LLC,8300 DOUGLAS AVE,75225,OFFICE BUILDING,B,NORTHWEST,6182,08/09/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8300 DOUGLAS AVE75225
(32.863723, -96.808503)"
1907051043,WORKSPACE,2001 BRYAN ST Ste:3000,75201,OFFICE BUILDING,B,CENTRAL,6191,07/05/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2001 BRYAN ST Ste:300075201
(32.785049, -96.796129)"
1906171020,EL SALVADOR CONSULATE,7610 N STEMMONS FWY Ste:400,75247,OFFICE BUILDING,B,NORTHWEST,6000,06/17/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"7610 N STEMMONS FWY Ste:40075247
(32.820872, -96.869634)"
1910181114,SHAPE WEAR,4559 S WESTMORELAND RD,75237,OFFICE SHOWROOM/WAREHOUSE,S2,SOUTHWEST,2361,10/18/2019,10/21/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"4559 S WESTMORELAND RD75237
(32.688871, -96.882099)"
1908051060,PANDA TEA,5521 GREENVILLE AVE Ste:108A,75206,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,NORTHEAST,1000,08/05/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"5521 GREENVILLE AVE Ste:108A75206
(32.853854, -96.769369)"
1806151020,CAPELLI,2629 N STEMMONS FWY Ste:220,75207,PERSONAL SERVICES,B,NORTHWEST,3000,08/06/2019,08/12/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2629 N STEMMONS FWY Ste:22075207
(32.806802, -96.841768)"
1908092006,CHRIST THE KING CATHOLIC SCHOOL,4100 COLGATE AVE,75225,PUBLIC OR PRIVATE SCHOOL,,NORTHWEST,,08/09/2019,08/12/2019,Temporary (TCO),AUG.2019,FY2019,"4100 COLGATE AVE75225
(32.859822, -96.805392)"
1910091007,BRENLUCK AUTO SALES,11606 GARLAND RD,75218,"VEHICLE DISPLAY,SALES AND SERVICE",S1,NORTHEAST,1680,10/09/2019,10/21/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"11606 GARLAND RD75218
(32.852088, -96.67967)"
1912231108,"JWP, LTD",2114 IRVING BLVD Ste:100,75207,OFFICE BUILDING,B,NORTHWEST,100,12/23/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2114 IRVING BLVD Ste:10075207
(32.795533, -96.830887)"
1912231120,MARKING SYSTEMS TX,3730 DILIDO RD Ste:208,75228,WAREHOUSE,S1,NORTHEAST,2000,12/23/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"3730 DILIDO RD Ste:20875228
(32.798686, -96.688211)"
1909251149,UNREFINED BAKERY,2222 MCKINNEY AVE Ste:180,75201,RESTAURANT WITHOUT DRIVE-IN SERVICE,B,CENTRAL,1700,12/05/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2222 MCKINNEY AVE Ste:18075201
(32.793312, -96.80271)"
1912191089,FRED LOYA INSURANCE,2209 GUS THOMASSON RD,75228,OFFICE BUILDING,B,NORTHEAST,1365,12/19/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2209 GUS THOMASSON RD75228
(32.834877, -96.677354)"
1912201003,PLASMA COMPLETE GROUP,3010 LBJ FWY Ste:1550,75234,OFFICE BUILDING,B,NORTHWEST,1778,12/20/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,3010 LBJ FWY Ste:155075234
1910212003,"THE UNION UPTOWN DALLAS, LLC",2300 N FIELD ST,75201,MULTI-FAMILY DWELLING,,CENTRAL,,10/21/2019,10/22/2019,Temporary (TCO),UPCOMING,NEXT_FY,"2300 N FIELD ST75201
(32.788327, -96.806324)"
1908121040,DOLP[HIN CONSULTING,1700 PACIFIC AVE Ste:2418,75201,OFFICE BUILDING,B,CENTRAL,1273,08/12/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"1700 PACIFIC AVE Ste:241875201
(32.782268, -96.796756)"
1907081148,JL DESIGNS STUDIO LLC,1323 LEVEE ST,75207,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,3400,07/08/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"1323 LEVEE ST75207
(32.788016, -96.823116)"
1701131112,COPPELL ISD MIDDLE SCHOOL,2701 RANCH TRL,75019,PUBLIC OR PRIVATE SCHOOL,E,NORTHWEST,208500,03/07/2017,08/01/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2701 RANCH TRL75019
(32.925828, -96.981825)"
1908132003,AURA BLUFFVIEW APT,3900 W NORTHWEST HWY,75209,MULTI-FAMILY DWELLING,,NORTHWEST,,08/13/2019,08/13/2019,Temporary (TCO),AUG.2019,FY2019,3900 W NORTHWEST HWY75209
1704061131,PECAN DELUXE CANDY COMPANY,2570 LONE STAR DR,75212,INDUSTRIAL (INSIDE),MIX,SOUTHWEST,160103,10/10/2017,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2570 LONE STAR DR75212
(32.769003, -96.865608)"
1908122002,HILL COUNTRY DAIRIES,920 DIVIDEND DR,75247,OFFICE SHOWROOM/WAREHOUSE,,NORTHWEST,,08/12/2019,08/13/2019,Temporary (TCO),AUG.2019,FY2019,"920 DIVIDEND DR75247
(32.820212, -96.880037)"
1810311073,DUSOUTH ROVR,5454 MAPLE AVE Ste:B,75235,AUTO SERVICE CENTER,S1,NORTHWEST,4510,12/04/2018,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"5454 MAPLE AVE Ste:B75235
(32.81883, -96.833475)"
1912231050,CONSULTING SOLUTIONS,8750 N CENTRAL EXPY Ste:1750,75231,OFFICE BUILDING,B,NORTHEAST,3566,12/23/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"8750 N CENTRAL EXPY Ste:175075231
(32.86653, -96.769275)"
2006261068,MG MEDIA LUNA LLC,11052 SHADY TRL Ste:209,75229,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,1900,06/29/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"11052 SHADY TRL Ste:20975229
(32.883224, -96.890439)"
1912245001,FLATBREAD PIZZA,1720 GREENVILLE AVE,75206,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,CENTRAL,,12/24/2019,12/24/2019,Temporary (TCO),UPCOMING,NEXT_FY,"1720 GREENVILLE AVE75206
(32.811856, -96.770208)"
1912235005,FLATBREAD PIZZA,1720 GREENVILLE AVE,75206,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,CENTRAL,,,12/24/2019,Temporary (TCO),UPCOMING,NEXT_FY,"1720 GREENVILLE AVE75206
(32.811856, -96.770208)"
1909181239,STATE OF TEXAS COMPTROLLER'S OFFICE,10300 N CENTRAL EXPY Ste:500,75231,OFFICE BUILDING,B,NORTHEAST,7930,10/24/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"10300 N CENTRAL EXPY Ste:50075231
(32.885836, -96.76968)"
1912231074,TATY'S BEAUTY LOUNGE,714 W JEFFERSON BLVD Ste:110,75208,PERSONAL SERVICE USE,B,SOUTHWEST,837,12/23/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"714 W JEFFERSON BLVD Ste:11075208
(32.743126, -96.834628)"
1912236016,MTV IR,9101 N CENTRAL EXPY Ste:520,75225,MEDICAL CLINIC OR AMBULATORY SURGICAL CENTER,B,NORTH CENTRAL,,12/23/2019,12/24/2019,Temporary (TCO),UPCOMING,NEXT_FY,9101 N CENTRAL EXPY Ste:52075225
1411121008,TRACE AIR,5685 APOLLO DR,75237,AIRPORT OR LANDING FIELD,MIX,"SOUTH CENTRAL, SOUTHWEST",10536,11/12/2014,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"5685 APOLLO DR75237
(32.679002, -96.85917)"
1808102012,KATY STATION,3111 N HOUSTON ST,75219,MULTI-FAMILY DWELLING,,CENTRAL,,08/10/2018,08/10/2018,Temporary (TCO),AUG.2018,FY2018,3111 N HOUSTON ST75219
1910171017,FRED LOYA INSURANCE,18121 MARSH LN Ste:7,,OFFICE BUILDING,B,NORTH CENTRAL,1219,10/17/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"18121 MARSH LN Ste:7
(32.995788, -96.855548)"
1904191064,SINI COFFEE LOUNGE,9560 SKILLMAN ST Ste:100,75243,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,NORTHEAST,1615,06/17/2019,10/17/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"9560 SKILLMAN ST Ste:10075243
(32.906647, -96.709963)"
1910212002,"THE UNION UPTOWN DALLAS, LLC",2323 N AKARD ST,75201,MULTI-FAMILY DWELLING,,CENTRAL,,10/21/2019,10/22/2019,Temporary (TCO),UPCOMING,NEXT_FY,"2323 N AKARD ST75201
(32.789735, -96.805416)"
1908021054,TOSTADAS Y MICHELADAS EL CAMARON LOCO,2503 S BECKLEY AVE Ste:110,75224,RESTAURANT WITHOUT DRIVE-IN SERVICE,B,SOUTH CENTRAL,694,09/12/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2503 S BECKLEY AVE Ste:11075224
(32.717308, -96.822915)"
1910181141,CARSON CAR ACCESSORIES,11156 MORRISON LN,75229,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,2552,10/18/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"11156 MORRISON LN75229
(32.885412, -96.892653)"
1805241017,TRIUMPH SAVINGS,12700 PARK CENTRAL DR Ste:1600,75251,OFFICE BUILDING,B,NORTH CENTRAL,20000,10/22/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"12700 PARK CENTRAL DR Ste:160075251
(32.920818, -96.777031)"
1910181116,"JANGSOO WELLBEING LIFE, LLC",2570 ROYAL LN,75229,FURNITURE STORE,S1,NORTHWEST,1139,10/18/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2570 ROYAL LN75229
(32.89584, -96.892378)"
1912231045,HEMP HAVEN PLUS,3939 S POLK ST Ste:304,75224,GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.,M,SOUTH CENTRAL,,12/23/2019,12/24/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"3939 S POLK ST Ste:30475224
(32.695992, -96.840124)"
2004301040,MAX FURINTURE DISCOUNT,11515 HARRY HINES BLVD,75229,FURNITURE STORE,M,NORTHWEST,4020,06/04/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"11515 HARRY HINES BLVD75229
(32.900204, -96.892854)"
1806221024,HILLCREST HIGH SCHOOL,9924 HILLCREST RD,75230,SECONDARY SCHOOL,E,NORTH CENTRAL,207825,12/21/2018,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"9924 HILLCREST RD75230
(32.883026, -96.786677)"
2007061054,ALBITARE 18 DALLAS,1617 HI LINE DR Ste:460,75207,OFFICE SHOWROOM/WAREHOUSE,,NORTHWEST,6658,07/07/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"1617 HI LINE DR Ste:46075207
(32.795863, -96.819078)"
1906131016,"FPG CT OWNER, LP",2200 ROSS AVE Ste:R1,75201,PERSONAL SERVICE USE,B,CENTRAL,6534,06/13/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2200 ROSS AVE Ste:R175201
(32.788305, -96.79761)"
1907311156,DFW LOUNGE RENTALS,1900 W MOCKINGBIRD LN Ste:101,75235,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,13500,07/31/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"1900 W MOCKINGBIRD LN Ste:10175235
(32.82208, -96.852458)"
1907311014,TODD'S TOWING INC,8035 E R L THORNTON FWY Ste:587,75228,OFFICE BUILDING,B,NORTHEAST,,07/31/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8035 E R L THORNTON FWY Ste:58775228
(32.794356, -96.703789)"
1907021014,HERNANDEZ AUTO REPAIR,2669 MYRTLE SPRINGS AVE Ste:106,75220,VEHICLE OR ENGINE REPAIR OR MAINTENANCE,S1,NORTHWEST,300,07/02/2019,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"2669 MYRTLE SPRINGS AVE Ste:10675220
(32.868502, -96.885216)"
1811085010,LE CAFE CENTRAL,8750 N CENTRAL EXPY Ste:150,75231,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,NORTHEAST,2288,12/20/2018,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8750 N CENTRAL EXPY Ste:15075231
(32.86653, -96.769275)"
1908132002,AURA BLUFFVIEW APT.,3900 W NORTHWEST HWY,75209,MULTI-FAMILY DWELLING,,NORTHWEST,,08/13/2019,08/13/2019,Temporary (TCO),AUG.2019,FY2019,3900 W NORTHWEST HWY75209
1805151056,BUSINESS JET CENTER,8611 LEMMON AVE Ste:BLDG M,75209,AIRPORT OR LANDING FIELD,MIX,NORTHWEST,46483,07/31/2018,08/13/2019,Certificate of Occupancy (CO),AUG.2019,FY2019,"8611 LEMMON AVE Ste:BLDG M75209
(32.856424, -96.847993)"
1908231027,BOXER PROPERTY,8330 L B J FWY Ste:130,75243,OFFICE BUILDING,B,NORTHEAST,,08/23/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,8330 L B J FWY Ste:13075243
1901231018,303 BAR AND GRILL,303 W DAVIS ST,75208,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,SOUTHWEST,2964,,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"303 W DAVIS ST75208
(32.749447, -96.826956)"
1910211047,ACE PIER & BEAM REPAIR,400 S ZANG BLVD Ste:813,75208,OFFICE BUILDING,B,SOUTHWEST,500,10/21/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"400 S ZANG BLVD Ste:81375208
(32.741905, -96.82451)"
1910021197,"RAOFACTOR, LLC",1345 LEVEE ST,75207,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,7000,10/02/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"1345 LEVEE ST75207
(32.788462, -96.823567)"
2112081165,MODELO GOLD LION BAR & GRILL,2500 VICTORY AVE Ste:1124,75201,,,CENTRAL,2200,,01/10/2022,,UPCOMING,NEXT_FY,"2500 VICTORY AVE Ste:112475201
(32.79008, -96.811316)"
1910031027,FHF I BERSHIRE TOWER LLC,5950 BERKSHIRE LN,75225,OFFICE BUILDING,B,NORTHWEST,188920,10/03/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"5950 BERKSHIRE LN75225
(32.86481, -96.811023)"
1910221145,LIVING TESTIMONY BAPTIST CHURCH,4129 IDAHO AVE,75216,"CHURCH, SYNAGOGUE, TEMPLE, MOSQUE",A3,SOUTH CENTRAL,,,10/22/2019,Administrative (ACO),UPCOMING,NEXT_FY,"4129 IDAHO AVE75216
(32.69455, -96.811769)"
1909061015,SMILE DIRECT CLUB,10455 N CENTRAL EXPY Ste:107A,75230,GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.,M,NORTH CENTRAL,159,10/01/2019,10/22/2019,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,10455 N CENTRAL EXPY Ste:107A75230
1910212005,TH REALTY,2300 N FIELD ST Ste:1650,75201,OFFICE BUILDING,,CENTRAL,,10/21/2019,10/22/2019,Temporary (TCO),UPCOMING,NEXT_FY,"2300 N FIELD ST Ste:165075201
(32.788327, -96.806324)"
2002202003,ELAN INWOOD,12001 INWOOD RD,75244,MULTI-FAMILY DWELLING,R2,NORTHWEST,,03/04/2020,03/05/2020,Temporary (TCO),UPCOMING,NEXT_FY,"12001 INWOOD RD75244
(32.91138, -96.818653)"
1909031016,SAI FOOD N SNACKS,2526 MANANA DR Ste:104,75220,CATERING SERVICE,F1,NORTHWEST,3000,10/04/2019,03/05/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2526 MANANA DR Ste:10475220
(32.87386, -96.893371)"
2003041125,ELITE FOUNDATION REPAIRS,11453 NEWKIRK ST Ste:1265,75229,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,2000,03/04/2020,03/05/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"11453 NEWKIRK ST Ste:126575229
(32.899531, -96.907903)"
1906131086,WINGS PIZZA N THINGS,2053 W NORTHWEST HWY Ste:100,75220,RESTAURANT WITHOUT DRIVE-IN SERVICE,A2,NORTHWEST,3256,08/09/2019,03/05/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2053 W NORTHWEST HWY Ste:10075220
(32.866718, -96.906496)"
2003031147,"STORGIO, LLC",2830 LADYBIRD LN,75220,OFFICE SHOWROOM/WAREHOUSE,S1,NORTHWEST,18375,03/03/2020,03/05/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2830 LADYBIRD LN75220
(32.879316, -96.881951)"
1807031074,LE UPHOLSTERY,2310 CHALK HILL RD Ste:300,75212,AUTO SERVICE CENTER,B,SOUTHWEST,5200,07/03/2018,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"2310 CHALK HILL RD Ste:30075212
(32.771436, -96.903471)"
2001281130,DOGGIES WONDER WASH,10910 N CENTRAL EXPY Ste:128,75231,PERSONAL SERVICE USE,B,NORTHEAST,1400,03/16/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"10910 N CENTRAL EXPY Ste:12875231
(32.897933, -96.768689)"
2007095009,214 BEACH VOLLEYBALL,317 2ND AVE Ste:BU2,75226,"PRIVATE RECREATION CENTER, CLUB OR AREA",A2,CENTRAL,0,07/09/2020,07/14/2020,Certificate of Occupancy (CO),UPCOMING,NEXT_FY,"317 2ND AVE Ste:BU275226
(32.783737, -96.774228)"
2005046002,MODERN DALLAS MIDTOWN,13001 CORNELL DR,75240,MULTI-FAMILY DWELLING,R2,NORTH CENTRAL,,05/04/2020,05/05/2020,Temporary (TCO),UPCOMING,NEXT_FY,13001 CORNELL DR75240
1807271055,AUTHORIZED DEALER OF METRO BY T-MOBILE,2131 E LEDBETTER DR,75216,GEN MERCHANDISE OR FOOD STORE < 3500 SQ. FT.,M,SOUTH CENTRAL,2012,07/27/2018,07/30/2018,Certificate of Occupancy (CO),JUL.2018,FY2018,"2131 E LEDBETTER DR75216
(32.686768, -96.788224)"
