"eventid","eventtype","facilityname","createtime","lastupdate","direction","county","frompointlocation","topointlocation","estimateddurationdays","lanes_affected","lane_status","total_lanes","lanes_description","lane_detail","user_name","user_phone_number","update_number","pavement_condition","weather_condition","contact_name","contact_num","mobile_num","fax_num","startdate","eventdescription","additionaltext","county2","job_street_prefix","job_street_name","job_street_type","city","latitude","longitude","latitude2","longitude2","city2","job_address"
"pwd01-05/13/2011-001","Construction"," BROCKBANK DR    ","2011-05-13T00:00:00.000",,,"Dallas","9700  BROCKBANK DR    ",,,"1","Closed",,,,"Jeff Valera",,,,,"Mark Reed","214-948-4034",,,"2011-05-16T00:00:00.000",,,"Dallas",,"BROCKBANK","DR","Dallas",,,"0","0","Dallas","9700-01-01T00:00:00.000"
"lsg02-07/12/2011-001","Construction"," BLUESTEM RD    ","2011-07-12T00:00:00.000",,,"Dallas","7301  BLUESTEM RD    ",,,"0","Closed",,,," ",,,,,"Kim Anderson","214-330-2918",,,"2011-07-18T00:00:00.000",,,"Dallas",,"BLUESTEM","RD","Dallas",,,"0","0","Dallas","7301-01-01T00:00:00.000"
"lsg02-07/12/2011-002","Construction"," LITTLE CANYON RD    ","2011-07-12T00:00:00.000",,,"Dallas","7319  LITTLE CANYON RD    ",,,"0","Closed",,,,"Arthur Jones",,,,,"Kim Anderson","214-330-2918",,,"2011-07-18T00:00:00.000",,,"Dallas",,"LITTLE CANYON","RD","Dallas",,,"0","0","Dallas","7319-01-01T00:00:00.000"
"pwd01-07/18/2011-010","Construction"," BEXAR ST    ","2011-07-18T00:00:00.000",,,"Dallas","4900  BEXAR ST    ",,,"1","Closed",,,,"Jeff Valera",,,,,"Paul Ford","214-948-4673",,,"2011-07-25T00:00:00.000",,,"Dallas",,"BEXAR","ST","Dallas",,,"0","0","Dallas","4900-01-01T00:00:00.000"
"tue03-11/07/2011-001","Construction"," SYLVAN AV    ","2011-11-07T00:00:00.000",,,"Dallas","3700  SYLVAN AV    ",,,"1","Closed",,,," ",,,,,"Ocie Oneil","214-4862237 ",,,"2011-11-14T00:00:00.000",,,"Dallas",,"SYLVAN","AV","Dallas",,,"0","0","Dallas","3700-01-01T00:00:00.000"
"pwd01-11/16/2011-002","Construction"," IRVING BLVD  ","2011-11-16T00:00:00.000",,,"Dallas","3100  IRVING BLVD  ",,,"1","Closed",,,,"Jeff Valera",,,,,"Demetrio Saenz","214-948-4034",,,"2011-11-28T00:00:00.000",,,"Dallas",,"IRVING","BLVD","Dallas",,,"0","0","Dallas","3100-01-01T00:00:00.000"
"tue01-12/22/2011-001","Construction"," LAKEWOOD BLVD  ","2011-12-22T00:00:00.000",,,"Dallas","7002  LAKEWOOD BLVD  ",,,"1","Closed",,,,"David Solis",,,,,"PAULA YEATHERMON","972-860-6654",,,"2012-01-05T00:00:00.000",,,"Dallas",,"LAKEWOOD","BLVD","Dallas",,,"0","0","Dallas","7002-01-01T00:00:00.000"
"tue03-01/09/2012-003","Construction","S ST PAUL ST    ","2012-01-09T00:00:00.000",,,"Dallas","750 S ST PAUL ST    ",,,"2","Closed",,,,"Keith Williams",,,,,"Tom Cathey","817-215-6678",,,"2012-01-11T00:00:00.000",,,"Dallas","S","ST PAUL","ST","Dallas",,,"0","0","Dallas","0750-01-01T00:00:00.000"
"tue03-02/03/2012-001","Construction"," CANTON ST    ","2012-02-03T00:00:00.000",,,"Dallas","2101  CANTON ST    ",,,"1","Closed",,,," ",,,,,"JAMES DAVIS","214-4863280 ",,,"2012-02-08T00:00:00.000",,,"Dallas",,"CANTON","ST","Dallas",,,"0","0","Dallas","2101-01-01T00:00:00.000"
"tue01-02/16/2012-001","Construction","S MALCOLM X BLVD  ","2012-02-16T00:00:00.000",,,"Dallas","1610 S MALCOLM X BLVD  ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-03-02T00:00:00.000",,,"Dallas","S","MALCOLM X","BLVD","Dallas",,,"0","0","Dallas","1610-01-01T00:00:00.000"
"tue01-02/16/2012-002","Construction"," DAWSON ST    ","2012-02-16T00:00:00.000",,,"Dallas","2815  DAWSON ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-02-02T00:00:00.000",,,"Dallas",,"DAWSON","ST","Dallas",,,"0","0","Dallas","2815-01-01T00:00:00.000"
"ccs06-02/17/2012-030","Construction"," DELROSE DR    ","2012-02-17T00:00:00.000",,,"Dallas","2900  DELROSE DR    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-02-21T00:00:00.000",,,"Dallas",,"DELROSE","DR","Dallas",,,"0","0","Dallas","2900-01-01T00:00:00.000"
"ccs06-02/17/2012-041","Construction"," FLOYD LAKE DR    ","2012-02-17T00:00:00.000",,,"Dallas","8300  FLOYD LAKE DR    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-02-21T00:00:00.000",,,"Dallas",,"FLOYD LAKE","DR","Dallas",,,"0","0","Dallas","8300-01-01T00:00:00.000"
"tue01-02/23/2012-002","Construction"," JEFFRIES ST    ","2012-02-23T00:00:00.000",,,"Dallas","1613  JEFFRIES ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-03-15T00:00:00.000",,,"Dallas",,"JEFFRIES","ST","Dallas",,,"0","0","Dallas","1613-01-01T00:00:00.000"
"tue01-02/24/2012-001","Construction"," BROOM ST    ","2012-02-24T00:00:00.000",,,"Dallas","1155  BROOM ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-02-25T00:00:00.000",,,"Dallas",,"BROOM","ST","Dallas",,,"0","0","Dallas","1155-01-01T00:00:00.000"
"ccs06-03/02/2012-030","Construction"," LEE ST    ","2012-03-02T00:00:00.000",,,"Dallas","3000  LEE ST    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-03-06T00:00:00.000",,,"Dallas",,"LEE","ST","Dallas",,,"0","0","Dallas","3000-01-01T00:00:00.000"
"lsg02-03/02/2012-001","Construction"," LITTLE CANYON RD    ","2012-03-02T00:00:00.000",,,"Dallas","7214  LITTLE CANYON RD    ",,,"1","Closed",,,,"Arthur Jones",,,,,"Kim Anderson","214-330-2918",,,"2012-03-10T00:00:00.000",,,"Dallas",,"LITTLE CANYON","RD","Dallas",,,"0","0","Dallas","7214-01-01T00:00:00.000"
"ccs06-03/03/2012-047","Construction"," JAGUAR LA    ","2012-03-03T00:00:00.000",,,"Dallas","800  JAGUAR LA    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-03-07T00:00:00.000",,,"Dallas",,"JAGUAR","LA","Dallas",,,"0","0","Dallas","0800-01-01T00:00:00.000"
"ccs06-03/03/2012-055","Construction"," MARJORIE AV    ","2012-03-03T00:00:00.000",,,"Dallas","2400  MARJORIE AV    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-03-07T00:00:00.000",,,"Dallas",,"MARJORIE","AV","Dallas",,,"0","0","Dallas","2400-01-01T00:00:00.000"
"ccs06-03/03/2012-059","Construction"," OKLAUNION DR    ","2012-03-03T00:00:00.000",,,"Dallas","100  OKLAUNION DR    ",,,"1","Closed",,,,"Julio Zuniga",,,,,"Julio Zuniga","214-670-8617",,,"2012-03-07T00:00:00.000",,,"Dallas",,"OKLAUNION","DR","Dallas",,,"0","0","Dallas","0100-01-01T00:00:00.000"
"tue01-03/08/2012-001","Construction"," MAIN ST    ","2012-03-08T00:00:00.000",,,"Dallas","4005  MAIN ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-03-12T00:00:00.000",,,"Dallas",,"MAIN","ST","Dallas",,,"0","0","Dallas","4005-01-01T00:00:00.000"
"tue01-03/08/2012-002","Construction"," MAIN ST    ","2012-03-08T00:00:00.000",,,"Dallas","4005  MAIN ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-03-12T00:00:00.000",,,"Dallas",,"MAIN","ST","Dallas",,,"0","0","Dallas","4005-01-01T00:00:00.000"
"lsg02-03/15/2012-001","Construction","N STEMMONS FRWY  ","2012-03-15T00:00:00.000",,,"Dallas","3010  N STEMMONS FRWY  ",,,"1","Closed",,,,"Arthur Jones",,,,,"Arthur L. Jones","214-330-2916",,,"2012-03-20T00:00:00.000",,,"Dallas","N","STEMMONS","FRWY","Dallas",,,"0","0","Dallas","1970-01-01T00:50:10.000"
"pwd07-03/27/2012-001","Construction"," BRIDAL WREATH LA    ","2012-03-27T00:00:00.000",,,"Dallas","2700  BRIDAL WREATH LA    ",,,"2","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"BRIDAL WREATH","LA","Dallas",,,"0","0","Dallas","2700-01-01T00:00:00.000"
"pwd07-03/27/2012-002","Construction"," CHERRY LAUREL LA    ","2012-03-27T00:00:00.000",,,"Dallas","900-1200  CHERRY LAUREL LA    ",,,"4","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"CHERRY LAUREL","LA","Dallas",,,"0","0","Dallas",
"pwd07-03/27/2012-003","Construction"," DELAWARE AV    ","2012-03-27T00:00:00.000",,,"Dallas","400-600  DELAWARE AV    ",,,"2","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"DELAWARE","AV","Dallas",,,"0","0","Dallas",
"pwd07-03/27/2012-005","Construction","N EDGEFIELD AV    ","2012-03-27T00:00:00.000",,,"Dallas","500-800 N EDGEFIELD AV    ",,,"2","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas","N","EDGEFIELD","AV","Dallas",,,"0","0","Dallas",
"pwd07-03/28/2012-004","Construction"," KEENELAND PKWY  ","2012-03-28T00:00:00.000",,,"Dallas","5600  KEENELAND PKWY  ",,,"4","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"KEENELAND","PKWY","Dallas",,,"0","0","Dallas","5600-01-01T00:00:00.000"
"pwd07-03/28/2012-006","Construction"," KINGSTREE DR    ","2012-03-28T00:00:00.000",,,"Dallas","15100  KINGSTREE DR    ",,,"2","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"KINGSTREE","DR","Dallas",,,"0","0","Dallas",
"pwd07-03/28/2012-007","Construction"," LARCHFIELD LA    ","2012-03-28T00:00:00.000",,,"Dallas","10600  LARCHFIELD LA    ",,,"2","Closed",,,,"Angela Alexander",,,,,"Steve Schell","214-948-4689",,,"2012-04-15T00:00:00.000",,,"Dallas",,"LARCHFIELD","LA","Dallas",,,"0","0","Dallas",
"tue01-03/28/2012-001","Construction"," CEDAR SPRINGS RD    ","2012-03-28T00:00:00.000",,,"Dallas","2727  CEDAR SPRINGS RD    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","972-860-6652",,,"2012-04-05T00:00:00.000",,,"Dallas",,"CEDAR SPRINGS","RD","Dallas",,,"0","0","Dallas","2727-01-01T00:00:00.000"
"tue01-03/29/2012-001","Construction"," DALLAS PKWY  ","2012-03-29T00:00:00.000",,,"Dallas","18530  DALLAS PKWY  ",,,"1","Closed",,,," ",,,,,"KEITH KINNEY","214-546-9375",,,"2012-04-05T00:00:00.000",,,"Dallas",,"DALLAS","PKWY","Dallas",,,"0","0","Dallas",
"tue01-03/29/2012-002","Construction"," DALLAS PKWY  ","2012-03-29T00:00:00.000",,,"Dallas","18530  DALLAS PKWY  ",,,"1","Closed",,,,"David Solis",,,,,"KEITH KINNEY","214-546-9375",,,"2012-04-05T00:00:00.000",,,"Dallas",,"DALLAS","PKWY","Dallas",,,"0","0","Dallas",
"pwd01-04/05/2012-005","Construction"," VANDERBILT AV    ","2012-04-05T00:00:00.000",,,"Dallas","5522  VANDERBILT AV    ",,,"1","Closed",,,,"Jeff Valera",,,,,"William Kennedy","214-948-4449",,,"2012-04-09T00:00:00.000",,,"Dallas",,"VANDERBILT","AV","Dallas",,,"0","0","Dallas","5522-01-01T00:00:00.000"
"swb01-04/05/2012-002","Construction"," KNIGHT ST    ","2012-04-05T00:00:00.000",,,"Dallas","3003  KNIGHT ST    ",,,"0","Closed",,,,"Carolyn Harris",,,,,"Carolyn Harris","214-464-0287",,,"2012-04-09T00:00:00.000",,,"Dallas",,"KNIGHT","ST","Dallas",,,"0","0","Dallas","3003-01-01T00:00:00.000"
"tue01-04/10/2012-001","Construction","W LOVERS LA    ","2012-04-10T00:00:00.000",,,"Dallas","5806 W LOVERS LA    ",,,"1","Closed",,,,"David Solis",,,,,"PAULA YEATHERMON","971-860-6654",,,"2012-04-13T00:00:00.000",,,"Dallas","W","LOVERS","LA","Dallas",,,"0","0","Dallas","5806-01-01T00:00:00.000"
"tue01-04/10/2012-002","Construction","W LOVERS LA    ","2012-04-10T00:00:00.000",,,"Dallas","5806 W LOVERS LA    ",,,"1","Closed",,,,"David Solis",,,,,"PAULA YEATHERMON","971-860-6654",,,"2012-04-13T00:00:00.000",,,"Dallas","W","LOVERS","LA","Dallas",,,"0","0","Dallas","5806-01-01T00:00:00.000"
"tue03-04/11/2012-001","Construction"," SYLVAN AV    ","2012-04-11T00:00:00.000",,,"Dallas","3700  SYLVAN AV    ",,,"1","Closed",,,," ",,,,,"Ocie Oneil","214-4862237 ",,,"2012-04-16T00:00:00.000",,,"Dallas",,"SYLVAN","AV","Dallas",,,"0","0","Dallas","3700-01-01T00:00:00.000"
"tue03-04/13/2012-001","Construction"," REAGAN ST    ","2012-04-13T00:00:00.000",,,"Dallas","2345  REAGAN ST    ",,,"1","Closed",,,,"James Davis",,,,,"JAMES DAVIS","214-4863280 ",,,"2012-04-18T00:00:00.000",,,"Dallas",,"REAGAN","ST","Dallas",,,"0","0","Dallas","2345-01-01T00:00:00.000"
"tue01-04/17/2012-001","Construction"," DAWSON ST    ","2012-04-17T00:00:00.000",,,"Dallas","2809  DAWSON ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","971-860-6652",,,"2012-04-19T00:00:00.000",,,"Dallas",,"DAWSON","ST","Dallas",,,"0","0","Dallas","2809-01-01T00:00:00.000"
"tue01-04/17/2012-002","Construction","S MALCOLM X BLVD  ","2012-04-17T00:00:00.000",,,"Dallas","1610 S MALCOLM X BLVD  ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","971-860-6652",,,"2012-04-19T00:00:00.000",,,"Dallas","S","MALCOLM X","BLVD","Dallas",,,"0","0","Dallas","1610-01-01T00:00:00.000"
"tue01-04/19/2012-002","Construction","W LOVERS LA    ","2012-04-19T00:00:00.000",,,"Dallas","5806 W LOVERS LA    ",,,"1","Closed",,,,"David Solis",,,,,"PAULA YEATHERMON","971-860-6654",,,"2012-04-23T00:00:00.000",,,"Dallas","W","LOVERS","LA","Dallas",,,"0","0","Dallas","5806-01-01T00:00:00.000"
"swb01-04/20/2012-001","Construction","S ZANG BLVD  ","2012-04-20T00:00:00.000",,,"Dallas","811 S ZANG BLVD  ",,,"1","Closed",,,,"Williams Dennye",,,,,"Scott Stout","972-709-9253",,,"2012-04-23T00:00:00.000",,,"Dallas","S","ZANG","BLVD","Dallas",,,"0","0","Dallas","0811-01-01T00:00:00.000"
"ver01-04/25/2012-003","Construction"," PRESTON RD    ","2012-04-25T00:00:00.000",,,"Dallas","11800  PRESTON RD    ",,,"0","Closed",,,,"Jeff Valera",,,,,"Larry Guay Wellsco Inc.","940-231-3606",,,"2012-05-06T00:00:00.000",,,"Dallas",,"PRESTON","RD","Dallas",,,"0","0","Dallas",
"ver01-04/25/2012-004","Construction"," Preston Crest Ln ","2012-04-25T00:00:00.000",,,"Dallas","6000  Preston Crest Ln ",,,"0","Closed",,,,"Jeff Valera",,,,,"Larry Guay Wellsco Inc.","940-231-3606",,,"2012-05-06T00:00:00.000",,,"Dallas",,"Preston Crest Ln",,"Dallas",,,"0","0","Dallas","6000-01-01T00:00:00.000"
"ver01-04/25/2012-005","Construction"," HUGHES LA    ","2012-04-25T00:00:00.000",,,"Dallas","12700  HUGHES LA    ",,,"0","Closed",,,,"Jeff Valera",,,,,"Larry Guay Wellsco Inc.","940-231-3606",,,"2012-05-06T00:00:00.000",,,"Dallas",,"HUGHES","LA","Dallas",,,"0","0","Dallas",
"ver01-04/25/2012-006","Construction"," ALPHA RD    ","2012-04-25T00:00:00.000",,,"Dallas","5100  ALPHA RD    ",,,"0","Closed",,,,"Jeff Valera",,,,,"Larry Guay Wellsco Inc.","940-231-3606",,,"2012-05-06T00:00:00.000",,,"Dallas",,"ALPHA","RD","Dallas",,,"0","0","Dallas","5100-01-01T00:00:00.000"
"ver01-04/25/2012-007","Construction"," PRESTONCREST LA    ","2012-04-25T00:00:00.000",,,"Dallas","6000  PRESTONCREST LA    ",,,"0","Closed",,,,"Jeff Valera",,,,,"Larry Guay Wellsco Inc.","940-231-3606",,,"2012-05-06T00:00:00.000",,,"Dallas",,"PRESTONCREST","LA","Dallas",,,"0","0","Dallas","6000-01-01T00:00:00.000"
"tue01-05/02/2012-001","Construction"," 2ND AV    ","2012-05-02T00:00:00.000",,,"Dallas","317  2ND AV    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","971-860-6652",,,"2012-05-07T00:00:00.000",,,"Dallas",,"2ND","AV","Dallas",,,"0","0","Dallas","0317-01-01T00:00:00.000"
"ccs06-03/15/2013-027","Construction"," CANSLER DR    ","2013-03-15T00:00:00.000",,,"Dallas","18100  CANSLER DR    ",,,"1","Closed",,,,"Linda Greer",,,,,"linda greer","469-767-9330",,,"2013-03-19T00:00:00.000",,,"Dallas",,"CANSLER","DR","Dallas",,,"0","0","Dallas",
"swb01-05/07/2012-004","Construction"," KIRNWOOD DR    ","2012-05-07T00:00:00.000",,,"Dallas","818  KIRNWOOD DR    ",,,"0","Closed",,,,"Jeff Valera",,,,,"Henry Brown","214-957-5247",,,"2012-05-07T00:00:00.000",,,"Dallas",,"KIRNWOOD","DR","Dallas",,,"0","0","Dallas","0818-01-01T00:00:00.000"
"tue03-05/09/2012-001","Construction"," KIMSEY DR    ","2012-05-09T00:00:00.000",,,"Dallas","2500  KIMSEY DR    ",,,"1","Closed",,,,"Ocie Oneil",,,,,"Ocie Oneil","214-4862237 ",,,"2012-05-14T00:00:00.000",,,"Dallas",,"KIMSEY","DR","Dallas",,,"0","0","Dallas","2500-01-01T00:00:00.000"
"dds01-05/14/2012-002","Construction"," HAWN SERV  ","2012-05-14T00:00:00.000",,,"Dallas","13707  HAWN SERV  ",,,"0","Closed",,,,"Rowdy Horn",,,,,"JUAN BARBOSA","972-880-3507",,,"2012-05-25T00:00:00.000",,,"Dallas",,"HAWN","SERV","Dallas",,,"0","0","Dallas",
"pwd01-05/17/2012-046","Construction"," CEDAR SPRINGS RD    ","2012-05-17T00:00:00.000",,,"Dallas","2000  CEDAR SPRINGS RD    ",,,"1","Closed",,,,"Jeff Valera",,,,,"William Kennedy","214-948-4449",,,"2012-05-21T00:00:00.000",,,"Dallas",,"CEDAR SPRINGS","RD","Dallas",,,"0","0","Dallas","2000-01-01T00:00:00.000"
"swb01-05/17/2012-003","Construction"," OLIVE ST    ","2012-05-17T00:00:00.000",,,"Dallas","1800  OLIVE ST    ",,,"1","Closed",,,,"Jeff Valera",,,,,"Marty McAfee","903-482-5387",,,"2012-05-18T00:00:00.000",,,"Dallas",,"OLIVE","ST","Dallas",,,"0","0","Dallas","1800-01-01T00:00:00.000"
"tue03-05/18/2012-001","Construction"," REAGAN ST    ","2012-05-18T00:00:00.000",,,"Dallas","2300  REAGAN ST    ",,,"1","Closed",,,,"James Davis",,,,,"JAMES DAVIS","214-4863280 ",,,"2012-05-22T00:00:00.000",,,"Dallas",,"REAGAN","ST","Dallas",,,"0","0","Dallas","2300-01-01T00:00:00.000"
"swb01-05/24/2012-001","Construction"," SINGLETON BLVD  ","2012-05-24T00:00:00.000",,,"Dallas","423  SINGLETON BLVD  ",,,"0","Closed",,,,"Carolyn Harris",,,,,"Carolyn Harris","214-464-0287",,,"2012-05-30T00:00:00.000",,,"Dallas",,"SINGLETON","BLVD","Dallas",,,"0","0","Dallas","0423-01-01T00:00:00.000"
"tue01-06/04/2012-002","Construction"," VINTAGE PL    ","2012-06-04T00:00:00.000",,,"Dallas","3604  VINTAGE PL    ",,,"1","Closed",,,,"David Solis",,,,,"DONNA MCGINNIS","971-860-6653",,,"2012-06-07T00:00:00.000",,,"Dallas",,"VINTAGE","PL","Dallas",,,"0","0","Dallas","3604-01-01T00:00:00.000"
"tue01-06/13/2012-001","Construction"," DEERE ST    ","2012-06-13T00:00:00.000",,,"Dallas","4326  DEERE ST    ",,,"1","Closed",,,,"David Solis",,,,,"DAVID SOLIS","971-860-6652",,,"2012-06-14T00:00:00.000",,,"Dallas",,"DEERE","ST","Dallas",,,"0","0","Dallas","4326-01-01T00:00:00.000"
"tue02-06/14/2012-001","Construction","N HALL ST    ","2012-06-14T00:00:00.000",,,"Dallas","2400 N HALL ST    ",,,"1","Closed",,,,"Jeff Valera",,,,,"Greg Parker","469-951-4098",,,"2012-06-16T00:00:00.000",,,"Dallas","N","HALL","ST","Dallas",,,"0","0","Dallas","2400-01-01T00:00:00.000"
"dds01-06/15/2012-004","Construction","S CENTRAL SERV  ","2012-06-15T00:00:00.000",,,"Dallas","5555  S CENTRAL SERV  ",,,"0","Closed",,,," ",,,,,"PHILIP JABOUR","214-768-1265",,,"2012-06-15T00:00:00.000",,,"Dallas","S","CENTRAL","SERV","Dallas",,,"0","0","Dallas","1970-01-01T01:32:35.000"
"dds01-06/18/2012-001","Construction"," FLOYD ST    ","2012-06-18T00:00:00.000",,,"Dallas","2727  FLOYD ST    ",,,"1","Closed",,,,"Rowdy Horn",,,,,"ERIN SHERER","214-821-6105",,,"2012-06-18T00:00:00.000",,,"Dallas",,"FLOYD","ST","Dallas",,,"0","0","Dallas","2727-01-01T00:00:00.000"
"dds01-06/20/2012-001","Construction","S ZANG BLVD  ","2012-06-20T00:00:00.000",,,"Dallas","1615 S ZANG BLVD  ",,,"1","Closed",,,,"Rowdy Horn",,,,,"DON MCKINNEY","972-221-8113",,,"2012-06-20T00:00:00.000",,,"Dallas","S","ZANG","BLVD","Dallas",,,"0","0","Dallas","1615-01-01T00:00:00.000"
"dds01-06/20/2012-001","Construction","S ZANG BLVD  ","2012-06-20T00:00:00.000",,,"Dallas","1615 S ZANG BLVD  ",,,"1","Closed",,,,"Rowdy Horn",,,,,"DON MCKINNEY","972-221-8113",,,"2012-06-20T00:00:00.000",,,"Dallas","S","ZANG","BLVD","Dallas",,,"0","0","Dallas","1615-01-01T00:00:00.000"
"lsg01-06/21/2012-006","Construction"," WILHURT AV    ","2012-06-21T00:00:00.000",,,"Dallas","2703  WILHURT AV    ",,,"0","Closed",,,,"Betty Kirkpatrick",,,,,"Steven Bell","469-865-8925",,,"2012-06-21T00:00:00.000",,,"Dallas",,"WILHURT","AV","Dallas",,,"0","0","Dallas","2703-01-01T00:00:00.000"
"pwd01-06/25/2012-001","Construction"," RISEDEN DR    ","2012-06-25T00:00:00.000",,,"Dallas","6800  RISEDEN DR    ",,,"1","Closed",,,,"Jeff Valera",,,,,"Demetrio Saenz","214-948-4034",,,"2012-07-08T00:00:00.000",,,"Dallas",,"RISEDEN","DR","Dallas",,,"0","0","Dallas","6800-01-01T00:00:00.000"
