Meeting,Download agenda,Location,Zip,State,City,Address,Meeting facility,Meeting type,Download Minutes,City Kc Area,Zip Codes,2017 Census Tracts WA State
"November 09, 2018 03:00 AM",Agenda (242KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-11-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"October 19, 2018 02:00 AM",Agenda (209KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-10-18-regular.ashx),"450 110th Avenue NE
Bellevue, WA 98004
(47.54105475137994, -122.17557371835979)",98004,WA,Bellevue,450 110th Avenue NE,"Bellevue City Hall, Room 1E-120",Regular meeting,,88,31852,834
"September 14, 2018 02:00 AM",Agenda (241KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-09-13-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"August 10, 2018 02:00 AM",Agenda (237KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-08-09-regular),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"July 13, 2018 02:00 AM",Agenda (240KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-07-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"June 15, 2018 02:00 AM",Agenda (241KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-06-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"May 11, 2018 02:00 AM",Agenda (240KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-05-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"April 13, 2018 02:00 AM",Agenda (240KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-04-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"March 09, 2018 03:00 AM",Cancellation notice (262KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/cancellation-2018-03-08-regular.ashx),,2018,"12,",on April,regular meeting,Join us at our next,Meeting cancelled,,,,
"February 09, 2018 03:00 AM",Agenda (242KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-02-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"January 12, 2018 03:00 AM",Agenda (193KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2018/agenda-2018-01-11-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station,Regular meeting,,88,31852,834
"December 15, 2017 03:00 AM",Agenda (181KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-12-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"November 10, 2017 03:00 AM",Agenda (236KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-11-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"October 13, 2017 02:00 AM",Cancellation notice (28KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/cancellation-2017-10-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,** Meeting cancelled **,,88,31852,834
"September 15, 2017 02:00 AM",Agenda (184KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-09-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"August 11, 2017 02:00 AM",Agenda (237KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-08-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"July 14, 2017 02:00 AM",,"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"June 09, 2017 02:00 AM",Agenda (223KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-06-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"May 12, 2017 02:00 AM",Agenda (238KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-05-11-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"April 14, 2017 02:00 AM",Agenda (238KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-04-13-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"March 10, 2017 03:00 AM",Agenda (238KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-03-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"February 10, 2017 03:00 AM",Agenda (67KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-02-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"January 13, 2017 03:00 AM",Agenda (239KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/agenda-2017-01-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (582KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2017/minutes-2017-01-12-regular.ashx),88,31852,834
"December 09, 2016 03:00 AM",Agenda (250KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-12-08-regular.ashx),"7650 SE 27th Mercer Island
WA 98040
(47.586729, -122.235738)",98040,Wa,Mercer Island,7650 SE 27th,Bennett's,Regular Meeting,Minutes (280KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-12-08-regular.ashx),84,17793,1342
"November 11, 2016 03:00 AM",Agenda (233KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-11-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (209KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-11-10-regular.ashx),88,31852,834
"October 14, 2016 02:00 AM",Agenda (237MB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-10-13-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (216KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-10-13-regular.ashx),88,31852,834
"September 09, 2016 02:00 AM",Agenda (240KB PDF) (http://kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-09-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"August 12, 2016 02:00 AM",Cancellation notice (184KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-08-11-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"July 15, 2016 02:00 AM",Agenda (244KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-07-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (182KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-07-14-regular.ashx),88,31852,834
"June 15, 2016 02:00 AM",Agenda (483KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-06-13-special.ashx),"605 SW 108th Street
Seattle, WA 98146
(47.506626, -122.342821)",98146,WA,Seattle,605 SW 108th Street,Bethaday Community Learning Space of the Technology Access Foundation (TAF),"Public hearing, North Highline Annexation Area, Annexation to the City of Seattle",Minutes (391KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-06-14-special.ashx),40,17920,456
"June 14, 2016 02:00 AM",Agenda (483KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-06-13-special.ashx),"605 SW 108th Street
Seattle, WA 98146
(47.506626, -122.342821)",98146,WA,Seattle,605 SW 108th Street,Bethaday Community Learning Space of the Technology Access Foundation (TAF),"Public hearing, North Highline Annexation Area, Annexation to the City of Seattle",Minutes (450KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-06-13-special.ashx),40,17920,456
"June 10, 2016 02:00 AM",Agenda (236KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-06-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (310KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/minutes-2016-06-09-regular.ashx),88,31852,834
"May 13, 2016 02:00 AM",Cancellation notice (5KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-05-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,,88,31852,834
"April 15, 2016 02:00 AM",Agenda (223KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2016/agenda-2016-04-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (254KB PDF) (http://www.kingcounty.gov//~media/depts/boundary-review-board/meetings/2016-minutes-2016-04-04-regular.ashx),88,31852,834
"March 11, 2016 03:00 AM",Agenda (225KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2016/agenda-2016-03-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (PDF) (http://www.kingcounty.gov//~media/depts/boundary-review-board/meetings/2016-minutes-2016-03-10-regular.ashx),88,31852,834
"February 12, 2016 03:00 AM",Agenda (242KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2016/agenda-2016-02-11-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (238KB PDF) (http://www.kingcounty.gov//~media/depts/boundary-review-board/meetings/2016/minutes-2016-02-11-regular.ashx),88,31852,834
"January 15, 2016 03:00 AM",Agenda (243KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2016/agenda-2016-01-14-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,Wa,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular Meeting,Minutes (PDF) (http://www.kingcounty.gov//~media/edepts/boundary-review-board/meetings/2016/minutes-2016-01-14-regular.ashx),88,31852,834
"December 11, 2015 03:00 AM",Agenda (242KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-12-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (281KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-12-10-regular.ashx),88,31852,834
"November 13, 2015 03:00 AM",Agenda (183KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-11-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (363KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-11-12-regular.ashx),88,31852,834
"October 09, 2015 02:00 AM",Agenda (237KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-10-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (344KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-10-08-regular.ashx),88,31852,834
"September 11, 2015 02:00 AM",Agenda (247KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-09-10-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (337KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-09-10-regular.ashx),88,31852,834
"August 14, 2015 03:00 AM",Agenda (238KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-08-13-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98146,WA,Seattle,605 SW 108th Street,"Technology Access Foundation, Bethany Community Learning Space",Regular meeting,Minutes (204KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-08-13-regular.ashx),88,31852,834
"August 14, 2015 02:00 AM",Agenda (218KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-08-13-special.ashx),"605 SW 108th Street
Seattle, WA 98146
(47.50659218000004, -122.34194904199995)",98146,WA,Seattle,605 SW 108th Street,"Technology Access Foundation, Bethany Community Learning Space",Special meeting,Minutes (196KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-08-13-special.ashx),40,17920,457
"July 21, 2015 02:00 AM",Agenda (504KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-07-20-public-hearing.ashx),"605 SW 108th Street
Seattle, WA 98146
(47.50659218000004, -122.34194904199995)",98146,WA,Seattle,605 SW 108th Street,"Technology Access Foundation, Bethany Community Learning Space",Special meeting/Public hearing,Minutes (292KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-07-20-special.ashx),40,17920,457
"July 10, 2015 02:00 AM",Agenda (324KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-07-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (350MB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-07-09-regular.ashx),88,31852,834
"June 12, 2015 02:00 AM",Agenda (234KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-06-11-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,,88,31852,834
"May 05, 2015 02:00 AM",Agenda (317KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-05-04-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,,88,31852,834
"April 10, 2015 02:00 AM",Agenda (180KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-04-09-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (312KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-04-09-regular.ashx),88,31852,834
"March 13, 2015 02:00 AM",Cancellation notice (180KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/cancellation-2015-03-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,,88,31852,834
"February 13, 2015 03:00 AM",Agenda (156KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-02-12-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (282KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-02-12-regular.ashx),88,31852,834
"January 09, 2015 03:15 AM",Agenda (43KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-01-08-regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, -122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (350KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-01-08-regular.ashx),88,31852,834
"January 09, 2015 03:00 AM",Agenda (57KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/agenda-2015-01-08-special.ashx),"12412 SE Newcastle Way
Bellevue, WA 98006
(47.54105475137994, 122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Special meeting,Minutes (332KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2015/minutes-2015-01-08-special.ashx),,,
"December 12, 2014 01:30 AM",Agenda (241KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/agenda20141211regular.ashx),"750 Southcenter Mall
Seattle, WA 98188
(47.456944762000035, -122.25753230899994)",98188,WA,Seattle,750 Southcenter Mall,Duke's Restaurant,Regular meeting,Minutes (252KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/minutes20141211regular.ashx),93,18231,453
"November 14, 2014 03:00 AM",Agenda (239KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/agenda20141113regular.ashx),"12412 SE Newcastle Way
Bellevue, WA 98004
(47.54105475137994, 122.17557371835979)",98006,WA,Bellevue,12412 SE Newcastle Way,Bellevue Fire Station #9,Regular meeting,Minutes (262KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/minutes201411113regular.ashx),,,
"October 17, 2014 02:15 AM",Agenda (231KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/agenda20141016regular.ashx),"8236 SE 24th Street Mercer Island
WA 98040
(47.589107080000474, -122.22768992999971)",98040,WA,Mercer Island,8236 SE 24th Street,Mercer Island Community Center,Regular meeting,Minutes (355KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/minutes20141016regular.ashx),84,17793,1342
"October 17, 2014 02:00 AM",Agenda (98KB PDF) (http://www.kingcounty.gov/~/media/depts/boundary-review-board/meetings/2014/agenda20141016special.ashx),"8236 SE 24th Street Mercer Island
WA 98040
(47.589107080000474, -122.22768992999971)",98040,WA,Mercer Island,8236 SE 24th Street,Mercer Island Community Center,Special meeting,Minutes (301KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/minutes20141016special.ashx),84,17793,1342
"September 19, 2014 02:30 AM",Agenda (171KB PDF) (http://www.kingcounty.gov//~/media/depts/boundary-review-board/meetings/2014/agenda20140918regular.ashx),"202 NE 185th Street
Shoreline, WA 98155
(47.7645706, -122.3285034)",98155,WA,Shoreline,202 NE 185th Street,"Spartan Recreation Center, Cascade Room",Regular meeting,,102,17924,812
